"fid","parent","gender"
"29WQ-BY2","G7YH-3GJ","Male"
"29WQ-BY2","GC45-DB8","Female"
"29WW-2KB","GD27-6WQ","Male"
"29WW-2KB","GD27-NTS","Female"
"29WW-2LP","LHKS-67Q","Male"
"29WW-2LP","LHKS-DY1","Female"
"29WW-379","L6J7-K6N","Male"
"29WW-379","GMN1-GP5","Female"
"29WW-4ZB","L781-NSV","Male"
"29WW-4ZB","GKPH-B1Z","Female"
"29WW-CTM","LW46-F1M","Male"
"29WW-CTM","29WW-CT4","Female"
"29WW-KNT","29WW-3QY","Male"
"29WW-KVG","29WW-3WK","Male"
"29WW-KVG","29WW-HFQ","Female"
"29WW-KVX","29WW-KKM","Male"
"29WW-KVX","G9KQ-SMT","Female"
"29WW-KZH","GN4G-4GZ","Male"
"29WW-KZH","GLJP-GQG","Female"
"29WW-NY6","29WW-2LP","Male"
"29WW-NY6","LR8Y-27Q","Female"
"29WW-NZT","29WW-NCS","Male"
"29WW-NZT","29WW-NHM","Female"
"29WW-SJK","L8YQ-GWT","Male"
"29WW-SJK","L29V-B2W","Female"
"29YD-6FY","LKRQ-3KJ","Male"
"29YD-6FY","K4VQ-68Z","Female"
"29YH-LFK","LMWG-TW7","Male"
"29YH-LFK","GQP1-Z8X","Female"
"29YH-LND","29YH-LFK","Male"
"29YH-LND","29YH-MW9","Female"
"29YR-96F","G8VP-6TG","Male"
"29YR-96F","G8VP-ZWH","Female"
"29YR-MR6","GFFG-XTB","Male"
"29YR-MR6","GFFG-2TS","Female"
"29YV-ZPM","G2C4-YSZ","Male"
"29YV-ZPM","G2CH-MR5","Female"
"29YY-1J1","29YY-1JB","Male"
"29YY-1J1","9MWM-SDQ","Female"
"29YY-1JB","LCJ8-3W9","Male"
"29YY-1JB","MM4T-S8N","Female"
"2C2G-L2G","GC1F-Z6L","Male"
"2C2G-L2G","GJRZ-FM2","Female"
"2CNB-WKW","9H17-VTZ","Male"
"2CNB-WKW","LY57-55F","Female"
"2CPF-2JD","GMNM-DPR","Male"
"2CPF-2JD","GMNM-VBG","Female"
"2CPW-QV8","2CPF-2JD","Male"
"2CPW-QV8","LH35-N9C","Female"
"2CQZ-3YB","LJR8-4DW","Male"
"2CQZ-3YB","LYGQ-8GS","Female"
"2CY7-XCK","LTH6-DK7","Male"
"2CY7-XCK","LCTC-G3D","Female"
"2DTG-YF2","L7P7-4NC","Male"
"2DTG-YF2","G7KR-SML","Female"
"2H61-JQ6","L8PJ-FJ6","Male"
"2H61-JQ6","GFXR-W5B","Female"
"2HKB-232","GC8V-TGR","Male"
"2HS6-WGJ","2HS6-WR8","Male"
"2HS6-WGJ","9QQG-5Q6","Female"
"2HS8-Y1T","GC3R-94H","Male"
"2HS8-Y1T","G27S-RKJ","Female"
"2JB9-XLC","GNLX-B27","Male"
"2JFF-BQB","G87Q-Z3W","Male"
"2JFF-BQB","GC32-FML","Female"
"2M5Y-3XL","94RQ-Q21","Male"
"2M5Y-3XL","M7F1-XHN","Female"
"2MH6-X8W","L2XM-CLY","Male"
"2MH6-X8W","G784-51R","Female"
"2MJW-3YW","LK9P-XMP","Male"
"2MJW-3YW","LK9P-X9W","Female"
"2MP5-XD4","9496-15R","Male"
"2MP5-XD4","9Z8K-VZY","Female"
"2MQ8-HMK","LB9Y-935","Male"
"2MQ8-HMK","2MQ8-41J","Female"
"2MQX-BLH","24B3-SP3","Male"
"2MQX-BLH","2MQX-BP4","Female"
"2MQX-BP4","KL6J-6KS","Male"
"2MYM-NS1","LTF2-JTC","Male"
"2MYM-NS1","LKNM-HR3","Female"
"2N95-3MQ","LKZN-T6K","Male"
"2N95-3MQ","GMHG-MLC","Female"
"2QB5-1W7","L138-4KZ","Male"
"2QB5-1W7","L6FZ-WR2","Female"
"2R5H-Q2Q","93QT-3QP","Male"
"2R5H-Q2Q","L71C-CSZ","Female"
"2RGZ-8DS","K12D-566","Male"
"2RGZ-8DS","G4MC-GWR","Female"
"2S23-Y3L","LB7H-XS5","Male"
"2S23-Y3L","GMVS-LNN","Female"
"2S2G-9HJ","G6CR-QML","Male"
"2S2G-9HJ","GXM6-QRJ","Female"
"2S35-XS2","LHG6-L7Z","Male"
"2S35-XS2","L8QM-KQ2","Female"
"2S3P-BKS","2S3P-BVL","Male"
"2S3P-BTG","LVCS-SMK","Male"
"2S3P-BTG","GL7N-S1N","Female"
"2S3P-N69","LZLM-6ST","Male"
"2S3P-N69","GWSZ-G12","Female"
"2S3P-Y6B","G8ZF-PZZ","Male"
"2S3P-Y6B","KZ96-3Z8","Female"
"2S3P-YW9","G3GR-JFC","Male"
"2S3P-YW9","9QQV-XMY","Female"
"2S3R-NXM","GMVS-K8B","Male"
"2S3R-NXM","99GQ-8S8","Female"
"2S4K-92J","G67T-C55","Male"
"2S4K-92J","GKV6-HBM","Female"
"2SF6-QTW","2SFD-DP4","Male"
"2SF6-QTW","2SFD-DPJ","Female"
"2SF8-2DD","2SF6-QTW","Male"
"2SF8-2DD","GHNV-CVM","Female"
"2SFD-DLS","GLCL-TBF","Male"
"2SFD-DP4","2SFF-8F5","Male"
"2SFD-DP4","2SFN-3GJ","Female"
"2SFD-DPJ","2SFN-R18","Male"
"2SFD-DPJ","9HB6-Y12","Female"
"2SFF-8F5","2SFN-T97","Male"
"2SFF-8F5","GHL7-35C","Female"
"2SFN-3GJ","K6Q2-31H","Male"
"2SFN-3GJ","LY6K-SSN","Female"
"2SFN-T97","GHN4-51T","Male"
"2SH9-1H1","LW1M-5VG","Male"
"2SH9-1H1","GGW2-GBS","Female"
"2SHZ-K4F","LZHL-KTQ","Male"
"2SHZ-K4F","CZR4-NNW","Female"
"2SQF-P49","LVVQ-6H8","Male"
"2SQF-P49","L5GH-LT9","Female"
"2SQW-QY9","GV9N-91V","Male"
"2SQW-QY9","GV9N-GW1","Female"
"2SQX-646","2SQX-DFK","Male"
"2SQX-646","LKC5-335","Female"
"2SQX-DFK","L2Q6-15Z","Male"
"2V1C-H64","9CCS-T6B","Male"
"2V1C-H64","GK21-DRQ","Female"
"2W31-DF3","GQMG-Y4W","Male"
"2W31-DF3","GSBT-JM7","Female"
"2W31-DFT","93QT-3QP","Male"
"2W31-DFT","L71C-CSZ","Female"
"2W31-DX5","2W31-DXT","Male"
"2W31-DX5","G6YT-QKM","Female"
"2W31-DXP","2W31-DX5","Male"
"2W31-DXP","2W31-DXR","Female"
"2W31-DXT","GG7R-DM7","Male"
"2W31-DXT","GG7R-C4F","Female"
"2W3Z-FVJ","LH3D-PS4","Male"
"2W3Z-FVJ","933P-V7S","Female"
"2W7J-DSB","G6N4-655","Male"
"2WC9-THX","9CX4-4V3","Male"
"2WC9-THX","G613-8MY","Female"
"2WCM-2K7","GGG2-7CQ","Male"
"2WCM-2K7","GGG2-S77","Female"
"2WF2-BCX","L62Z-SDG","Male"
"2WF2-BCX","GKTM-XMH","Female"
"2WHV-ND9","LH2V-T2R","Male"
"2WHV-ND9","LZVM-Z6K","Female"
"2WMH-56F","2WMH-5J5","Male"
"2WMH-56F","G26G-6RN","Female"
"2WMH-5J5","2WMH-RMH","Male"
"2WNJ-B72","M8GS-F3B","Male"
"2WNJ-B72","M8GS-FQ6","Female"
"2WNV-JNZ","KCYQ-JFQ","Male"
"2WNV-JNZ","KHWX-Z6L","Female"
"2WVQ-B8Y","G4C1-WZ1","Male"
"2WVQ-B8Y","GGRH-KBQ","Female"
"2X97-TLZ","9C7Q-KRJ","Male"
"2X97-TLZ","9C7Q-KTS","Female"
"2Y5L-YV2","2Y51-KZF","Male"
"2Y5L-YV2","2YR9-3J2","Female"
"2YGB-N2M","GN38-JJY","Male"
"2YGB-N2M","GN38-YJ6","Female"
"2YGB-QT4","G7C3-RCF","Male"
"2YGB-QT4","G7C3-TDL","Female"
"2YPH-NZR","LCZG-841","Male"
"2YPH-NZR","L66G-XS3","Female"
"2Z31-QLM","G98D-9JG","Male"
"2Z31-QLM","G7HR-GG1","Female"
"2Z34-VLV","G2BY-GWF","Female"
"2Z3B-4S8","K2TV-842","Male"
"2Z3B-4S8","933G-TS6","Female"
"2Z3B-HKP","KCXD-X7Q","Male"
"2Z3B-HKP","KHWG-NLL","Female"
"2Z3H-71Z","LDZN-HVT","Male"
"2Z3H-71Z","LDZN-HLC","Female"
"2Z3W-MCD","GL64-LG1","Male"
"2Z3W-MCD","GVM6-31C","Female"
"2Z8Q-MP7","LYRW-BK4","Male"
"2Z8Q-MP7","LVVH-H2F","Female"
"2Z96-7WY","G293-KYY","Male"
"2Z96-7WY","9CHV-DHK","Female"
"2Z98-JYL","GK3S-GLR","Male"
"2Z98-LMB","GX1X-D25","Male"
"2Z98-LMB","GKZW-DVR","Female"
"2Z98-N1Y","G858-LM2","Male"
"2Z98-N1Y","L5TT-275","Female"
"2Z98-PT3","MRG9-J2Y","Male"
"2Z98-PT3","G694-169","Female"
"2Z98-SZL","LC2D-X3H","Male"
"2Z98-SZL","LZ5C-JLD","Female"
"2Z98-ZS5","9WMP-PH5","Male"
"2Z98-ZS5","9W8M-9TS","Female"
"2Z9Z-RJP","G6XD-MWZ","Male"
"2Z9Z-RJP","9CX7-1V2","Female"
"416H-4D9","LCM7-NS6","Male"
"416H-4D9","LCM7-NQ4","Female"
"451C-K1B","KZPX-HFY","Male"
"451C-K1B","G3W4-5P7","Female"
"48HM-XVK","GGPS-Z3V","Male"
"48HM-XVK","GGPS-W5B","Female"
"49ZF-5DR","LZGX-NYL","Male"
"49ZF-5DR","G3MQ-3C9","Female"
"4LKT-J97","LJPC-YPT","Male"
"4LKT-J97","L14Y-D3P","Female"
"4YW5-6J3","GXM7-HPC","Male"
"4YW5-6J3","LKCL-HMJ","Female"
"931M-DSZ","KFLG-12B","Male"
"931M-DSZ","M5YG-GGX","Female"
"932C-15T","GKDL-S91","Male"
"9331-165","GX7D-C24","Male"
"9331-165","GX7D-CQZ","Female"
"9331-4TM","9331-4VY","Male"
"9331-4VY","9331-56B","Male"
"9331-G4L","9331-G4Q","Male"
"9331-GWF","G7WV-JG2","Male"
"9331-GYM","937V-VQ6","Male"
"9331-GYM","93Q4-T88","Female"
"9335-BQN","9335-Y4K","Male"
"9335-BQN","93Q9-K1H","Female"
"9335-G12","937F-VX5","Male"
"9335-G12","93QF-GLD","Female"
"9335-PWS","937L-SV4","Male"
"9335-PWS","KZNF-X9G","Female"
"9335-WTP","93QW-VG1","Male"
"9335-WTP","LQRQ-Z2B","Female"
"9335-XQS","GX9P-QBZ","Male"
"9335-XQS","GXJZ-MYG","Female"
"9335-ZWL","KH4L-7HF","Male"
"9335-ZWL","93F4-VQ1","Female"
"9336-6CV","LTYN-DS9","Male"
"933B-6GW","933B-6LJ","Male"
"933B-6LJ","933B-6VL","Male"
"933B-7DW","933B-78L","Male"
"933B-R5R","933B-RKN","Male"
"933B-RKN","933B-RVQ","Male"
"933B-RKN","G6ZB-13L","Female"
"933B-Y75","9335-4JM","Male"
"933B-Y75","27HS-TGP","Female"
"933G-BDD","MVFT-B32","Male"
"933G-BDD","LZNP-N52","Female"
"933G-PPH","L5JW-RHB","Male"
"933G-PPH","L5PS-HN3","Female"
"933G-RSD","K8Y4-BHH","Male"
"933G-RSD","2Z3B-H5X","Female"
"933H-W94","LD38-423","Male"
"933H-W94","L1TZ-YTN","Female"
"933P-3H7","93Q6-5Q3","Male"
"933P-3WH","KZG1-HLG","Male"
"933P-3WH","93QN-KHD","Female"
"933P-5NR","LDWH-JB2","Male"
"933P-5NR","LD38-YRY","Female"
"933P-CGT","933P-C2P","Male"
"933P-T1Z","933P-VJZ","Male"
"933P-T1Z","G6V2-HYN","Female"
"933P-V11","9KBR-GY4","Male"
"933P-V11","G6DB-VGN","Female"
"933R-RQQ","933R-5G1","Male"
"933T-6TT","933T-6TS","Male"
"934P-JGS","L139-B97","Male"
"934P-KGV","K4LT-K4X","Male"
"934P-KGV","LVV3-7SJ","Female"
"934P-X69","949K-5Q2","Male"
"934Q-GWT","L8R5-8PV","Male"
"934Q-GWT","LTTC-D5R","Female"
"934R-3XK","GQP8-KNF","Male"
"934R-3XK","GDVK-X9J","Female"
"934R-DV6","GS79-FNL","Male"
"934R-DV6","LV5F-5XG","Female"
"934R-S3B","9CS7-4T1","Male"
"934R-S3B","G2LY-HY1","Female"
"934R-S4W","MD5M-3WM","Male"
"934R-S4W","G2LT-R5H","Female"
"935X-1CT","LH8G-2RH","Male"
"935X-1CT","LDW2-7JJ","Female"
"936G-NMW","GCZ3-B45","Male"
"936G-NMW","LJ7F-4WS","Female"
"936R-HBT","GZRP-V4C","Male"
"936R-HBT","GXSN-DP9","Female"
"936V-KKJ","GW5K-9ZB","Male"
"936V-KKJ","LHGG-ZVX","Female"
"936V-VTQ","LYWP-9HZ","Male"
"936V-VTQ","LYKJ-3D4","Female"
"9372-166","99XW-RFV","Male"
"9372-166","GXN1-VFJ","Female"
"9372-CLQ","93Q9-125","Male"
"9372-TB7","9SYS-WGC","Male"
"9372-TB7","93QN-L88","Female"
"9373-K9W","L265-1SK","Male"
"9373-K9W","LW54-6F5","Female"
"9373-V8F","937H-1VC","Male"
"9373-V8F","GFMZ-FCT","Female"
"9374-L31","9374-L9Q","Male"
"9374-L76","9331-GYM","Male"
"9374-L76","9374-L31","Female"
"9378-CZT","93QY-TSG","Male"
"9378-FD8","GKKH-P51","Male"
"937C-LDL","GXJZ-HWG","Male"
"937C-LDL","937C-LSY","Female"
"937C-LSY","297H-22G","Male"
"937C-LSY","G62H-8TB","Female"
"937D-T35","LH1Z-QTS","Male"
"937D-T35","LY7L-VNL","Female"
"937F-PSF","937V-FTV","Male"
"937F-PSF","GFSJ-J4F","Female"
"937H-1VC","9372-CLQ","Male"
"937H-1VC","GFMZ-6LF","Female"
"937J-4C1","GJJF-FFP","Male"
"937J-4C1","GJJF-YX4","Female"
"937J-JCP","LRS8-WY2","Male"
"937J-JCP","93QS-6T2","Female"
"937J-PMN","L11S-VS7","Male"
"937J-PMN","93QF-QHP","Female"
"937K-JYR","937K-JR8","Male"
"937N-BKR","937N-BKM","Male"
"937N-BKR","GFMZ-YYF","Female"
"937N-BM6","9341-Q1B","Male"
"937Q-ZS8","LVDM-BS6","Female"
"937V-3S4","937V-39W","Male"
"937V-F2D","2Z39-J25","Male"
"937V-HS2","GXJZ-BYN","Male"
"937V-HS2","GXJQ-H1L","Female"
"937V-XRG","937V-X5J","Male"
"937V-XRG","G621-JZ9","Female"
"937W-Z8H","LHWM-193","Male"
"937W-Z8H","9H1Y-2F2","Female"
"937X-W79","26K6-RXR","Male"
"937X-W79","L5BW-YMD","Female"
"938M-C8H","MRZB-PCL","Male"
"938M-C8H","L4BD-CLB","Female"
"938M-CTX","9CW5-VJ1","Male"
"938M-CTX","9WPP-TXN","Female"
"938M-ZJC","MNXJ-QGY","Male"
"938M-ZJC","LYS8-W39","Female"
"9399-1YJ","GH7W-MXP","Male"
"9399-1YJ","GCQF-NNF","Female"
"93DX-257","G71Q-6TD","Male"
"93DX-257","GXDD-HF6","Female"
"93DX-G5M","GV84-GL3","Male"
"93DX-G5M","GV84-T5B","Female"
"93DX-HKX","G229-6BL","Male"
"93F4-F8M","L6L5-582","Male"
"93F4-F8M","L41W-FPT","Female"
"93F4-FZ6","GNHR-SGT","Male"
"93F4-FZ6","GNHR-DZ6","Female"
"93F4-VQ1","9H6F-RSP","Male"
"93F4-VQ1","LVD9-HJG","Female"
"93HC-RM1","LTTZ-YL8","Male"
"93HC-RM1","LYSG-SY9","Female"
"93HT-827","LCRZ-J7Z","Male"
"93HT-827","LCRZ-V3J","Female"
"93HW-J56","2CQZ-3YB","Male"
"93HW-J56","LY19-6G9","Female"
"93J3-TR6","GMF1-J32","Male"
"93J3-TR6","LHL1-6KV","Female"
"93LF-J1V","L1HZ-WR2","Male"
"93LF-J1V","MDWC-L73","Female"
"93LJ-FZ3","G29X-Z87","Male"
"93LJ-J5W","G75V-YFZ","Male"
"93LJ-J5W","97LP-85C","Female"
"93LP-LVJ","9S8N-BNB","Male"
"93LP-LVJ","GG6X-7XK","Female"
"93M8-21Q","L5GN-Q5Q","Male"
"93M8-21Q","LYZR-2Q4","Female"
"93M9-GY3","93M9-P37","Male"
"93M9-GY3","H793-1PL","Female"
"93MY-Z67","L19Q-5K2","Male"
"93MY-Z67","944N-XPG","Female"
"93MZ-1FQ","9CZS-WBG","Male"
"93MZ-1FQ","KNXP-KM1","Female"
"93NB-V5N","LBSY-43P","Male"
"93NB-V5N","L8M6-YWJ","Female"
"93NH-C8K","KCPJ-VGD","Male"
"93NZ-QC6","93NZ-QZS","Male"
"93NZ-QHR","93NZ-QC6","Male"
"93NZ-QHZ","93NZ-QHR","Male"
"93Q1-XFJ","93Q1-XK3","Male"
"93Q3-DJN","937M-3BC","Male"
"93Q4-BQF","KJM9-CWJ","Male"
"93Q4-BQF","LW6L-PKL","Female"
"93Q4-SYX","2WC9-THX","Male"
"93Q4-SYX","K87Q-VJ1","Female"
"93Q5-NB1","93Q5-F2H","Male"
"93Q5-NB1","93Q4-234","Female"
"93Q7-9CS","9HRF-TQV","Male"
"93Q7-9CS","LJ5R-R28","Female"
"93Q7-R65","L6GS-9K5","Male"
"93Q7-R65","29M1-1WR","Female"
"93Q9-125","937N-BKR","Male"
"93Q9-125","GFMZ-X4Q","Female"
"93Q9-1KD","93Q9-1V5","Male"
"93Q9-29M","LBL8-9WT","Male"
"93Q9-29M","9372-1H4","Female"
"93Q9-3LQ","LJPC-4SQ","Male"
"93Q9-3LQ","GGX1-WH3","Female"
"93Q9-D7H","9CX7-WXC","Male"
"93Q9-D7H","L1JX-G9M","Female"
"93Q9-K8D","933G-RSD","Male"
"93Q9-K8D","LJYT-527","Female"
"93Q9-WNV","93Q9-WFY","Male"
"93Q9-WNV","G6NK-KC4","Female"
"93QC-WRW","LYX7-C8M","Male"
"93QC-WRW","L5NV-7ZQ","Female"
"93QF-7RM","GJJF-FFP","Male"
"93QF-7RM","GJJF-YX4","Female"
"93QG-88L","93QG-8CT","Male"
"93QG-88L","GXBT-776","Female"
"93QG-C6N","LH28-RQ8","Male"
"93QH-KXW","93QH-HTP","Male"
"93QH-KXW","LHQC-153","Female"
"93QH-NMM","937V-YMT","Male"
"93QH-NMM","LCPC-H4K","Female"
"93QH-TWM","2Z3B-4S8","Male"
"93QH-TWM","GD1V-QRH","Female"
"93QH-VD4","G7XG-R3V","Male"
"93QH-VD4","L6GS-94P","Female"
"93QH-X3M","G6ZL-B8S","Male"
"93QH-Y8C","G35B-VJB","Male"
"93QH-Y8C","GFG3-6YY","Female"
"93QJ-H74","GMN1-HNG","Male"
"93QJ-H74","LTX8-QQX","Female"
"93QK-G2T","L47C-LTQ","Male"
"93QK-G2T","93Q2-3Q3","Female"
"93QL-6K2","G3QD-FKL","Male"
"93QL-6K2","93QV-LCW","Female"
"93QL-7GP","9331-G4L","Male"
"93QL-C9J","93Q5-S1L","Male"
"93QL-C9J","93QL-J6S","Female"
"93QL-QQ9","GVCH-XLT","Male"
"93QL-QQ9","GVCH-Y6Z","Female"
"93QM-95T","GCQ7-4WQ","Male"
"93QM-95T","LH5L-FW5","Female"
"93QM-FC7","GJNW-QTR","Male"
"93QM-FC7","L7BP-6H3","Female"
"93QM-JF9","GJNF-5YM","Male"
"93QM-L89","GG72-2J7","Male"
"93QP-GSZ","9374-JPL","Male"
"93QP-GSZ","9374-SLL","Female"
"93QQ-CTN","93QV-XMB","Male"
"93QQ-CTN","93QV-8G3","Female"
"93QS-9YS","93QS-9RX","Male"
"93QS-9YS","G6W3-DS4","Female"
"93QS-MQS","93Q9-12S","Male"
"93QS-MQS","GX1L-YMN","Female"
"93QS-QH7","937V-4F4","Male"
"93QV-4VH","LYQ1-9KM","Male"
"93QV-4VH","GLKF-YTD","Female"
"93QW-7B5","9WCC-XRD","Male"
"93QW-7B5","G3SZ-S8L","Female"
"93QW-CQV","937J-GWR","Male"
"93QW-CQV","G6HF-TPV","Female"
"93QW-M2M","9372-P1J","Male"
"93QW-M2M","GKB7-N5J","Female"
"93QW-V42","GXNP-575","Male"
"93QW-V42","G86Y-HT9","Female"
"93QY-K1P","G2C7-DBX","Male"
"93QY-K1P","93QS-M9S","Female"
"93QY-P54","93QX-P3Q","Male"
"93QY-P54","93QX-LFH","Female"
"93QZ-74S","93Q6-PYQ","Male"
"93QZ-74S","GC84-YD6","Female"
"93R1-7VR","LCPY-LWT","Male"
"93R4-KXS","9ZHQ-TC6","Male"
"93R4-KXS","GD6S-JK6","Female"
"93RB-1XB","GXDT-KYN","Male"
"93RB-1XB","GXDY-7MJ","Female"
"93RK-4BW","G76X-BKL","Male"
"93RK-4BW","G98D-3RZ","Female"
"93RN-C7J","L19M-VCD","Male"
"93RN-C7J","LDQK-6JM","Female"
"93RW-5CP","G924-MX3","Male"
"93RW-5CP","2S3P-N69","Female"
"93SJ-QSN","LZD3-1N9","Male"
"93SJ-QSN","MFJQ-L5J","Female"
"93T9-FVT","LZ1V-KTQ","Male"
"93T9-FVT","GDN3-LQK","Female"
"93T9-M9Z","LH73-3ML","Male"
"93T9-NVY","LD39-RTT","Male"
"93T9-NVY","L5TC-82C","Female"
"93TM-QP8","GX98-XJB","Male"
"93TM-QP8","9ZHD-RWK","Female"
"93VL-94F","LYLG-BQY","Male"
"93VL-94F","GL4H-9SR","Female"
"93Z9-BYH","LDLH-4Q5","Male"
"93Z9-BYH","LKZS-CPW","Female"
"93ZD-9G3","9CS3-646","Male"
"93ZP-65Y","LYSC-HWY","Male"
"93ZP-65Y","LY1P-V76","Female"
"9413-M1B","9HVL-P1G","Male"
"9413-M1B","G78B-YWR","Female"
"9414-TTD","93GH-T29","Male"
"9414-TTD","GGLV-JCF","Female"
"9414-YHP","GWRF-C9S","Male"
"9414-YHP","G6C8-7DC","Female"
"941C-5Z1","GX97-RMB","Male"
"941C-5Z1","GX97-X7K","Female"
"941V-ZBT","KZ2Y-WDR","Male"
"941V-ZBT","G3WY-3YT","Female"
"943F-GY4","9S8K-MBN","Male"
"943F-GY4","GC3R-TZS","Female"
"943Q-3PJ","GJNH-N8Z","Male"
"943Q-3PJ","M9GK-Z5S","Female"
"943S-LXD","G8R7-JVZ","Male"
"943S-LXD","GHPL-BY1","Female"
"9447-2N6","GXFX-VTJ","Male"
"9447-2N6","G8W9-NPX","Female"
"944N-XPG","KN73-Y7F","Male"
"944N-XPG","L1MS-NFP","Female"
"946D-MLM","LHVB-F45","Male"
"946D-MLM","GGVY-JS7","Female"
"946P-W6L","GVXW-SZR","Male"
"946P-W6L","G7N9-BC6","Female"
"9474-63Q","LRC9-WZ8","Male"
"9474-63Q","KNHK-TVL","Female"
