"fid","parent","gender"
"93Q8-ZB4","93HT-2YY","Male"
"93Q8-ZB4","GLZC-SMJ","Female"
"93QP-1F1","9372-TB7","Male"
"93QP-1F1","93HT-827","Female"
"93QW-6GL","93QW-68Q","Male"
"93QW-6GL","GX29-RWD","Female"
"93QZ-Y9X","93QZ-TF5","Male"
"93QZ-Y9X","93QZ-YMZ","Female"
"93S9-PLZ","LRLK-XBN","Male"
"93S9-PLZ","GHTS-8Z9","Female"
"94GV-M32","LH56-LTC","Male"
"94GV-M32","G6KZ-CKC","Female"
"94R7-SMN","KFYD-J9K","Male"
"94R7-SMN","LYW2-GC3","Female"
"97GX-797","L25C-6GD","Male"
"97GX-797","G8VK-KQ5","Female"
"97M6-VVQ","KG3M-JP6","Male"
"97M6-VVQ","4K4B-N19","Female"
"9982-4NZ","GVXN-4WD","Male"
"9982-4NZ","GVX7-3JQ","Female"
"99C5-CG2","G99Y-G4K","Male"
"99C5-CG2","MK37-9V6","Female"
"99HJ-J2X","L7S8-CJK","Male"
"99HJ-J2X","M4QF-8SH","Female"
"9C4Z-GJR","KJM8-4RJ","Male"
"9C4Z-GJR","LCX8-P1M","Female"
"9C4Z-GJY","LVDJ-SKJ","Male"
"9C4Z-GJY","LVDJ-SL1","Female"
"9CJ2-ZJT","GSRR-XGK","Male"
"9CJ2-ZJT","L8B3-8SY","Female"
"9CWN-GPN","LT2M-WG1","Male"
"9CWN-GPN","LYYJ-MW6","Female"
"9CXG-8LS","KNDH-Y7K","Male"
"9CXG-8LS","GGXR-PLR","Female"
"9CZJ-3FY","LVJ4-TFK","Male"
"9CZJ-3FY","MCJ7-S6B","Female"
"9F9M-Z71","LYZB-ZT3","Male"
"9F9M-Z71","G6QP-YKK","Female"
"9FM4-6ZQ","G7RG-V2R","Male"
"9FM4-6ZQ","LCDH-ZQB","Female"
"9HLY-FQJ","GF9M-ZRZ","Male"
"9HLY-FQJ","MMXP-1WV","Female"
"9HTR-HSV","GZKG-HZ3","Male"
"9HTR-HSV","LH3Q-VK2","Female"
"9HYX-HTG","9HYX-3LH","Male"
"9JFJ-RSK","LZGT-6CR","Male"
"9JFJ-RSK","LBHC-157","Female"
"9JFL-1Q8","GXBM-BKF","Male"
"9JFL-1Q8","L1QT-29D","Female"
"9JH8-27N","GM5M-W1S","Male"
"9JH8-27N","GD82-TN7","Female"
"9JWT-KVH","L5BY-M41","Male"
"9JWT-KVH","4XNL-64P","Female"
"9KGQ-Z24","97HN-S65","Male"
"9KGQ-Z24","LR4M-B12","Female"
"9KM8-7PQ","LKKM-N4Q","Male"
"9KM8-7PQ","93S9-PLZ","Female"
"9KMD-4T7","LKDM-FSJ","Male"
"9KMD-4T7","LXM3-3RS","Female"
"9KMF-VCL","GHCM-8Y7","Male"
"9KPN-4P1","L13Z-4X4","Male"
"9KPN-4P1","LZNH-X5P","Female"
"9MDZ-446","M3DG-FDN","Male"
"9MDZ-446","LHGX-5HH","Female"
"9MGJ-YDQ","LVXB-HVX","Male"
"9MGJ-YDQ","MPV9-5SN","Female"
"9MTW-CCD","GDPN-N8X","Male"
"9MTW-CCD","LV54-D6Y","Female"
"9MWT-Y9M","L58D-GXT","Male"
"9MWT-Y9M","G8K9-KN8","Female"
"9N79-14D","9H8X-5WS","Male"
"9N79-14D","G96W-KQ2","Female"
"9NGH-9LV","LR9Z-94P","Male"
"9NGH-9LV","CH3K-8VD","Female"
"9NLM-4KM","KHPQ-XN7","Male"
"9NLM-4KM","9NLM-4KX","Female"
"9NNB-HM7","GNHN-PB7","Male"
"9NNB-HM7","94FS-VTP","Female"
"9NWH-S7D","999W-5WM","Male"
"9NWH-S7D","LZDQ-83Q","Female"
"9Q1K-WD2","GN41-Z2Y","Male"
"9Q1K-WD2","L8JG-HS2","Female"
"9Q86-MCV","LV54-BPZ","Male"
"9Q86-MCV","LC5C-H1N","Female"
"9QFV-71C","LBWX-SD1","Male"
"9QFV-71C","2993-Y8D","Female"
"9QM7-B3D","GQ9M-3CC","Male"
"9QM7-B3D","GXJT-VLQ","Female"
"9QM7-BSB","GZT9-KNC","Male"
"9QM7-BSB","GD9M-868","Female"
"9QPS-JWX","9QPS-JHF","Male"
"9QPS-JWX","9QPS-JCS","Female"
"9QXC-QM7","GQ3D-PDM","Male"
"9QXC-QM7","GQ3D-XRB","Female"
"9QXF-XFG","2DXT-7VS","Male"
"9QXF-XFG","GMWR-HQM","Female"
"9SBQ-MM6","GM7G-HPY","Male"
"9SBQ-MM6","KG8T-WFD","Female"
"9SM3-D3Y","L23X-DKM","Male"
"9SM3-D3Y","LLWZ-HFZ","Female"
"9SMG-NHF","LBM4-9GT","Male"
"9SMG-NHF","L5BC-D1G","Female"
"9V12-PYJ","LCQ2-7MH","Male"
"9V12-PYJ","LHNS-3MJ","Female"
"9V3C-N49","LB4S-1L7","Male"
"9V3C-N49","LB4S-Y2G","Female"
"9VTW-SJG","9488-9SH","Male"
"9VTW-SJG","LB5N-FSF","Female"
"9VY9-WFN","LWFX-PS6","Male"
"9VY9-WFN","G8NZ-NMG","Female"
"9W4C-ZN3","LZXP-7BM","Male"
"9W4C-ZN3","L2Q1-Y6T","Female"
"9W66-HRG","K8KV-6WJ","Male"
"9W66-HRG","KZ44-VFN","Female"
"9WNC-Y8D","GKYY-9NS","Male"
"9WNC-Y8D","GKYT-Y3K","Female"
"9X92-3G3","LKMH-Q6R","Male"
"9X92-3G3","LKMH-QXQ","Female"
"9XV7-G5K","LDKP-1VL","Male"
"9XV7-G5K","LWVX-Y4D","Female"
"9Z8N-XMV","M4LH-X88","Male"
"9Z8N-XMV","MD35-WCQ","Female"
"9ZC9-J7B","GKW3-LDB","Male"
"9ZC9-J7B","LB92-PQ5","Female"
"9ZCD-9LS","LCYS-RKP","Male"
"9ZCD-9LS","LHR4-QK2","Female"
"9ZH8-WVJ","G7JN-7SD","Male"
"9ZH8-WVJ","G7JF-J32","Female"
"9ZWK-BDB","9ZWK-B6M","Male"
"9ZWK-BDB","9ZWK-B69","Female"
"FBZG-52Y","MBBW-KM5","Male"
"FBZG-52Y","LT8X-8WX","Female"
"G219-BN9","G21S-MPC","Male"
"G22L-TXX","G22G-5NS","Male"
"G22L-TXX","GJR5-JFD","Female"
"G23M-9QM","G2S1-N1Y","Male"
"G23M-9QM","GQ7Y-DWC","Female"
"G263-3Z7","G6XY-9WL","Male"
"G263-3Z7","GQGY-L6Y","Female"
"G27P-DHK","GC3X-R8P","Male"
"G27P-DHK","GCM3-3KR","Female"
"G27R-4C4","GWXK-CFC","Male"
"G27R-4C4","HD41-74T","Female"
"G2B3-4G8","LRGW-V6G","Male"
"G2B3-4G8","LRGW-VX4","Female"
"G2BL-51K","9CM3-HFJ","Male"
"G2BL-51K","L14G-BQW","Female"
"G2C3-LBV","GDN4-Z7F","Male"
"G2C3-LBV","GKGW-T8N","Female"
"G2CP-YRG","GGCB-YCM","Male"
"G2CP-YRG","GGFV-TMW","Female"
"G2CY-C6G","G2CY-D44","Male"
"G2D2-6G6","L6K5-KCB","Male"
"G2D2-6G6","GW7D-3H7","Female"
"G2H1-6BX","LHYS-HSS","Male"
"G2H1-6BX","LHYS-QBY","Female"
"G2HZ-4SW","G22L-C5Z","Male"
"G2HZ-4SW","KN43-FJM","Female"
"G2J9-NW6","G364-V28","Male"
"G2J9-NW6","G364-PLW","Female"
"G2JK-Y47","GXPV-9DH","Male"
"G2JK-Y47","GXPV-XLH","Female"
"G2JX-Z4J","GVRP-NZS","Male"
"G2JX-Z4J","LZBT-9XB","Female"
"G2KT-75D","G2KT-8GR","Male"
"G2KT-75D","GLGT-4KX","Female"
"G2KT-C3X","GK1N-L59","Male"
"G2L9-159","GD1J-MRC","Male"
"G2L9-159","G6M7-C8D","Female"
"G2LS-NY7","LZLB-2J6","Male"
"G2LS-NY7","GX66-DPH","Female"
"G2N5-LH4","KP4J-BNH","Male"
"G2N5-LH4","KPSM-8GC","Female"
"G2NC-5WG","LCMX-XJR","Male"
"G2NC-5WG","LCRX-KB4","Female"
"G2NQ-R13","G9NV-8VF","Male"
"G2NQ-R13","GQRL-SPT","Female"
"G2PZ-YK3","G7PD-M79","Male"
"G2PZ-YK3","G7PD-9PC","Female"
"G2Q7-7S5","L51H-MNG","Male"
"G2Q7-7S5","L51H-MS5","Female"
"G2R2-R1N","MNVN-FY6","Male"
"G2R2-R1N","MNVN-FB9","Female"
"G2WL-VTX","LYYR-7WH","Male"
"G2WL-VTX","LYYR-D54","Female"
"G2X8-H51","G3WF-NPP","Male"
"G2X8-H51","G3WF-NPR","Female"
"G2YJ-8LY","L4VF-NJ1","Male"
"G2YV-69J","GCV6-FZC","Male"
"G2YV-69J","GCV6-8NG","Female"
"G2YW-T2C","G2YW-DFN","Male"
"G2Z5-WN8","G2ZN-38V","Male"
"G2Z5-WN8","G2Z5-SLL","Female"
"G2ZF-RMP","GML2-PGN","Male"
"G2ZF-RMP","GML2-PWF","Female"
"G2ZR-CG6","G8PP-N9Y","Male"
"G2ZR-CG6","G8PP-VPP","Female"
"G2ZR-JR9","GGS2-61P","Male"
"G2ZR-JR9","GGS2-CML","Female"
"G34H-LYY","G4LF-DKM","Male"
"G34H-LYY","G9TN-SYS","Female"
"G364-T8Y","G2TV-VCD","Male"
"G364-T8Y","G364-Q4R","Female"
"G373-2VV","G3QR-DC9","Male"
"G373-2VV","G3QR-94X","Female"
"G37S-CFH","GNW2-5V5","Male"
"G37S-CFH","LRPS-PWX","Female"
"G38Y-TP1","GLKK-KKT","Male"
"G38Y-TP1","G7MW-FQ5","Female"
"G3BG-R2L","LH6F-XSL","Male"
"G3BG-R2L","9Z4R-W7B","Female"
"G3BY-B14","L6T1-3Y8","Male"
"G3BY-B14","LDV4-2Y5","Female"
"G3H7-BVH","LR37-QT5","Male"
"G3H7-BVH","21JJ-XXJ","Female"
"G3JY-YHJ","KCSX-ZTP","Male"
"G3JY-YHJ","GV92-YXM","Female"
"G3L3-TPG","GQDN-G7N","Male"
"G3L3-TPG","GQDN-584","Female"
"G3LG-DG7","GQPQ-8L3","Male"
"G3LG-DG7","GQP3-VPP","Female"
"G3LG-YG1","GZHR-HDW","Male"
"G3LG-YG1","GZHR-MB8","Female"
"G3LQ-DPN","GW4L-3Z3","Male"
"G3LQ-DPN","LR5H-VRH","Female"
"G3M1-KS6","GFQ3-YCH","Male"
"G3M1-N1M","GW4Q-HVB","Male"
"G3M1-N1M","GW4Q-CW8","Female"
"G3M8-7DJ","LVH9-LS6","Male"
"G3M8-7DJ","LVH9-L3L","Female"
"G3N3-SYQ","GNX8-182","Male"
"G3N3-SYQ","L19Z-ZPC","Female"
"G3P8-T4T","GKK4-MZC","Male"
"G3P8-T4T","LCJZ-HP4","Female"
"G3RG-BD6","GWZL-42W","Male"
"G3RG-BD6","L693-D5W","Female"
"G3RK-FD8","G4HR-QMN","Male"
"G3RK-FD8","GHJ6-RV3","Female"
"G3ST-ZZF","L853-72C","Male"
"G3ST-ZZF","GQKN-9H7","Female"
"G3TJ-2K3","GJWG-LJT","Male"
"G3TJ-2K3","GJHJ-XL2","Female"
"G3TP-HTF","LZFS-5FG","Male"
"G3TP-HTF","2537-NT1","Female"
"G3TP-ZZ6","G7TG-QBG","Male"
"G3TQ-DT8","LD5L-4QV","Male"
"G3TQ-DT8","GQ25-9XP","Female"
"G3TS-BNH","G7QK-LPM","Male"
"G3TS-BNH","GGDY-WM9","Female"
"G3TX-M5Y","G3TX-H5K","Female"
"G3TX-M5Y","GL9Z-WX9","Male"
"G3VC-84Z","L5XT-YT3","Male"
"G3VC-84Z","L5XT-YX8","Female"
"G3VZ-W41","L41W-43B","Male"
"G3VZ-W41","GVG9-H9W","Female"
"G3WF-86T","L4JH-TBT","Male"
"G3WF-86T","MS12-W5H","Female"
"G3XN-GFV","LC62-VZK","Male"
"G3XN-GFV","LBNF-Y83","Female"
"G3YC-HCC","LDQV-JSS","Female"
"G3YS-TN8","LCCJ-F21","Female"
"G3ZB-XSS","MFRN-YTR","Male"
"G3ZB-XSS","MFRN-YY7","Female"
"G3ZQ-41F","G3ZQ-XFV","Male"
"G42R-FWH","GQKN-5FN","Male"
"G42R-FWH","MC38-PF5","Female"
"G43F-XY5","GH3V-BK4","Male"
"G43H-LNZ","GS7N-97D","Male"
"G43H-LNZ","GQNF-R4Q","Female"
"G443-BPH","K86G-LMN","Male"
"G443-BPH","4TDX-PMT","Female"
"G448-5K5","LCYS-RKP","Male"
"G448-5K5","LHR4-QK2","Female"
"G46Z-CNP","G4H1-6N8","Male"
"G46Z-CNP","GHC1-MZF","Female"
"G472-DV5","GS9B-95L","Male"
"G472-DV5","L15K-SFX","Female"
"G48J-6YP","G6G4-KF2","Male"
"G48J-6YP","G6G4-DBS","Female"
"G4CC-3VJ","GKM7-586","Male"
"G4F1-Q4Q","GX9B-GDR","Male"
"G4F1-Q4Q","GHT3-YNG","Female"
"G4F7-R9Y","L6PF-Q6H","Male"
"G4F7-R9Y","LW1J-L3J","Female"
"G4GZ-KWK","GQTZ-K3X","Male"
"G4GZ-KWK","GX4H-NXW","Female"
"G4HQ-2FV","K8V8-8XS","Male"
"G4HQ-2FV","L8PF-2NF","Female"
"G4JR-DM3","LHN1-DRX","Male"
"G4JR-DM3","LYRG-JVF","Female"
"G4LY-L1J","LCZP-CPM","Male"
"G4LY-L1J","MZP9-LWD","Female"
"G4LY-YCZ","G9DR-RL8","Male"
"G4LY-YCZ","G9DT-9QT","Female"
"G4MK-FMR","GMCZ-4KN","Male"
"G4MK-FMR","KJWR-NYF","Female"
"G4MV-V1Q","G49F-6C4","Male"
"G4MV-V1Q","G4MV-VD6","Female"
"G4MV-VD6","G49F-F2T","Male"
"G4MV-VD6","GLVM-V5L","Female"
"G4N7-HWN","LVPQ-GJ4","Male"
"G4N7-HWN","LVPQ-GL3","Female"
"G4NP-3GK","L85C-9GS","Male"
"G4NP-3GK","L5B7-NDK","Female"
"G4Q5-H3V","G4Q5-6P4","Male"
"G4Q5-H3V","G4Q5-NFV","Female"
"G4TL-M79","G83R-2ST","Male"
"G618-96K","GQ1C-WFQ","Male"
"G618-96K","GZ8H-T3V","Female"
"G61C-7K6","L69K-S21","Male"
"G61C-7K6","LD1B-3G9","Female"
"G61G-D75","GMN5-38P","Male"
"G61G-D75","GDR1-C3W","Female"
"G62R-6WJ","LT7P-QJQ","Male"
"G62R-6WJ","LZLP-R19","Female"
"G641-4DH","L29Y-82X","Male"
"G641-4DH","LBZF-FKS","Female"
"G642-HVY","G7R6-755","Male"
"G642-HVY","G7R6-QL4","Female"
"G64Z-L4V","G3QX-GZR","Male"
"G64Z-L4V","G3QX-7NC","Female"
"G65K-B7S","G2TH-4MC","Male"
"G65K-B7S","G7CF-6DP","Female"
"G65K-YWJ","G9KD-WZZ","Male"
"G65K-YWJ","G9KD-MPN","Female"
"G661-63R","932H-2MZ","Male"
"G661-63R","LD1S-NZ1","Female"
"G66K-CHT","MNSG-QDS","Male"
"G66K-CHT","G8JV-8TR","Female"
"G674-9H7","243B-HR9","Male"
"G674-9H7","LTR1-RSP","Female"
"G67J-4GK","LRSQ-S17","Male"
"G67J-4GK","LRSQ-HZ2","Female"
"G69D-R12","GQ8V-WVT","Male"
"G69D-R12","GLSB-1YJ","Female"
"G69M-584","G3LS-3JJ","Male"
"G69M-584","G3LS-TCF","Female"
"G6BF-446","G3P5-KFR","Male"
"G6BF-446","GHFT-4QG","Female"
"G6C2-XWR","K8WH-69H","Male"
"G6C2-XWR","LT8P-6MM","Female"
"G6DD-8BX","M6H2-42P","Male"
"G6DD-8BX","M6H2-4RQ","Female"
"G6FK-9MP","G6W1-GLQ","Male"
"G6FK-9MP","G6W1-N9J","Female"
"G6G3-LG8","G614-8XD","Male"
"G6G3-LG8","GZ23-B7M","Female"
"G6H7-X4X","GGR4-RXC","Male"
"G6H7-X4X","GGRH-6NM","Female"
"G6HJ-L1L","GN8Y-7XC","Male"
"G6HJ-L1L","KHYN-55B","Female"
"G6HN-1R3","GCBS-BMB","Male"
"G6HN-1R3","GCB3-3DW","Female"
"G6LF-CN1","GD5Q-Z8D","Male"
"G6LF-CN1","9V5Z-V4B","Female"
"G6LF-KJG","GH72-G63","Male"
"G6LF-KJG","G87F-Y9Y","Female"
"G6M1-4DM","GJTB-S5K","Male"
"G6M1-4DM","G9QD-7HP","Female"
"G6M7-YMB","LZZB-2J1","Male"
"G6M7-YMB","L51K-VQZ","Female"
"G6MW-277","LRJV-Z4J","Male"
"G6MW-277","LRJV-663","Female"
"G6MZ-H7R","G9Q6-151","Male"
"G6MZ-H7R","GDPH-Q6T","Female"
"G6NG-691","GXSF-2RQ","Male"
"G6NG-691","GHZ4-RK6","Female"
"G6QP-FM7","LT7M-VJW","Male"
"G6QP-FM7","LTWS-RVG","Female"
"G6SN-12X","9VG8-VVL","Male"
"G6SN-12X","L1W2-LWW","Female"
"G6X3-HV3","GVVX-81K","Male"
"G6X3-HV3","MHMW-D8Q","Female"
"G6XT-T86","MC1K-1SN","Male"
"G6XT-T86","MC1K-13N","Female"
"G6XY-9WL","G8SW-RD8","Male"
"G6XY-9WL","GH94-R8M","Female"
"G6YS-MRM","G7RX-7S1","Male"
"G6YS-MRM","G7RX-9RW","Female"
"G6ZD-HF4","2SQ7-68J","Male"
"G6ZD-HF4","2SQ7-DJ8","Female"
"G71C-M95","G3ZQ-41F","Male"
"G71C-M95","G3Z3-R61","Female"
"G71S-TKV","GQRD-BK2","Male"
"G71S-TKV","G713-7SZ","Female"
"G71W-T7J","G7H7-SSK","Male"
"G71W-T7J","G7H7-X3M","Female"
"G776-H67","G22P-XV3","Male"
"G77G-TT9","GDND-VGV","Male"
"G77G-TT9","GDN6-SRB","Female"
"G78X-SY7","LKVC-RJ1","Male"
"G78X-SY7","LTZR-HRS","Female"
"G792-TR6","GL9F-5MQ","Male"
"G792-TR6","LRSC-X1F","Female"
"G796-QZY","93KC-VQ8","Male"
"G796-QZY","LCYM-XJ5","Female"
"G79Z-ZJ5","LWCN-HK7","Male"
"G79Z-ZJ5","G8KN-7NN","Female"
"G7D8-6QW","G8FD-K3Z","Male"
"G7D8-6QW","LKDB-XGF","Female"
"G7DK-YY1","G2D9-6YN","Male"
"G7FR-MPQ","GVT9-YZX","Male"
"G7FR-MPQ","G2LN-5KB","Female"
"G7GH-647","G7GH-V6C","Male"
"G7GH-647","G61M-FZY","Female"
"G7KN-Z8G","G8XK-MKL","Male"
"G7KN-Z8G","GHX7-4N8","Female"
"G7MD-YR7","GFV7-ZKL","Female"
"G7MR-7JN","MT5C-RZJ","Male"
"G7MR-7JN","LZG7-WJ3","Female"
"G7MW-FQ5","L1BP-DPV","Male"
"G7MW-FQ5","L1BP-8MW","Female"
"G7Q9-9PK","G7Q9-STP","Male"
"G7R6-QL4","G7R6-SKF","Male"
"G7R6-QL4","MDH8-KVV","Female"
"G7RG-V2R","LRVB-94Z","Male"
"G7RG-V2R","GSFK-2W7","Female"
"G7RX-7S1","GL63-3J8","Male"
"G7RX-7S1","GL6S-RP1","Female"
"G7S4-S9Q","G348-JK9","Male"
"G7S4-S9Q","G7S4-2JP","Female"
"G7SV-WH5","KLQC-HH5","Male"
"G7SV-WH5","KZ5L-84J","Female"
"G7TT-MKK","GCRT-WWG","Male"
"G7TT-MKK","L7BV-YKG","Female"
"G7TT-S5V","K8LQ-SYL","Male"
"G7TT-S5V","LY8X-BGR","Female"
"G7V3-298","GWWM-CFV","Male"
"G7WP-LTJ","G7WP-6S1","Male"
"G7WP-LTJ","G7WP-3RG","Female"
"G7XH-WZL","GVL8-F13","Male"
"G7XH-WZL","L28Z-7PQ","Female"
"G7XN-T6J","GZG3-2HG","Male"
"G7XN-T6J","GZG3-YX2","Female"
"G7YG-61K","G7YG-D2K","Male"
"G7YG-61K","LVDP-M98","Female"
"G7YR-FYP","GZR4-DP8","Male"
"G7YR-FYP","GLRH-LPL","Female"
"G7Z9-FRY","GKWX-6XK","Male"
"G7Z9-FRY","GDKS-BCR","Female"
"G81P-2FG","LKM3-HJP","Male"
"G81P-2FG","GHVZ-9ZJ","Female"
"G826-FP6","LZRK-DMT","Male"
"G826-FP6","LZRK-DSS","Female"
"G83C-834","GZTF-C39","Male"
"G83C-834","GFG2-MCX","Female"
"G83J-DXG","LV6Y-YCY","Male"
"G83J-DXG","L1G3-66Z","Female"
"G83J-XMP","L64X-PHP","Male"
"G83J-XMP","GM7L-L1Z","Female"
"G84C-3XG","LB8R-KQG","Male"
"G84C-3XG","LVZP-19S","Female"
"G85C-JGT","GMQR-RPQ","Male"
"G85D-38D","G8RB-B8C","Male"
"G85D-38D","G8R1-S46","Female"
"G85Y-NZ2","LH8T-H53","Male"
"G85Y-NZ2","LH8T-HR6","Female"
"G86M-B1L","LHGL-3WX","Male"
"G86M-B1L","GX1P-WQ1","Female"
"G88L-G4R","GJTT-ZSW","Male"
"G88L-G4R","G88L-6P1","Female"
"G8BJ-ZHF","LDJZ-TZN","Male"
"G8BJ-ZHF","G8BJ-WF9","Female"
"G8C5-7DW","9CX4-WDK","Male"
"G8C5-7DW","942W-82M","Female"
"G8D1-7KZ","GZVW-3CG","Male"
"G8D1-7KZ","GK31-YF9","Female"
"G8DB-GDV","MPNN-3W6","Male"
"G8DB-GDV","LDSQ-3HK","Female"
"G8DM-LRK","LZJQ-GQL","Male"
"G8DM-LRK","GCGP-FMK","Female"
"G8DV-RQC","KGQ8-P9C","Male"
"G8DV-RQC","G9N9-D9T","Female"
"G8F9-KSL","G33K-KDL","Male"
"G8F9-KSL","LZ8H-XQG","Female"
"G8J8-RCN","M6CM-732","Male"
"G8J8-RCN","M6CM-7QC","Female"
"G8J8-TD3","G8J8-TJD","Male"
"G8J8-TD3","G8J8-RXZ","Female"
"G8JV-8TR","G8MC-MLD","Male"
"G8JV-8TR","L4BZ-6LS","Female"
"G8JW-QDD","GX1T-D11","Male"
"G8JW-QDD","GD7C-W8D","Female"
"G8K9-KN8","L131-P34","Male"
"G8K9-KN8","LBKH-4S2","Female"
"G8LB-B18","GV1V-9MX","Male"
"G8LB-B18","GJTY-46N","Female"
"G8MC-9HB","LBQP-4FP","Male"
"G8MC-9HB","L6DV-TPX","Female"
"G8MR-SD3","LB94-LHN","Male"
"G8MR-SD3","GZYP-M56","Female"
"G8PP-VPP","G8P5-9H7","Male"
"G8PP-VPP","G8PP-T1Q","Female"
"G8QF-2LX","LRCJ-PNR","Male"
"G8QF-2LX","GJMK-JSD","Female"
"G8R1-YRJ","KGNP-YQR","Male"
"G8R1-YRJ","LHNV-3GF","Female"
"G8SF-WHF","LBF8-VB6","Male"
"G8SF-WHF","G6PV-Y6K","Female"
"G8SJ-TMH","G7D8-6KD","Male"
"G8SY-RWD","G8SY-PKT","Male"
"G8SY-RWD","G8SY-RLR","Female"
"G8T9-YHT","LJG6-FQJ","Male"
"G8T9-YHT","LYTN-CJW","Female"
"G8TQ-BCK","G4WQ-ZB1","Male"
"G8TQ-BCK","KZN8-B71","Female"
"G8X7-FGL","MLYX-3WB","Male"
"G8X7-FGL","GGNV-MNQ","Female"
"G8XK-MKL","GNK3-WQN","Male"
"G8XK-MKL","G6L4-BQK","Female"
"G8YG-2HZ","G61Z-KNQ","Male"
"G8YG-2HZ","LBZW-X3G","Female"
"G8YG-THL","G6X8-YX7","Male"
"G8YG-THL","G6X8-6CQ","Female"
"G8ZN-XDL","GNHS-FHY","Male"
"G8ZN-XDL","9C6G-TV3","Female"
"G8ZP-4TM","G7Y2-RZ8","Male"
"G8ZP-4TM","GHPX-4PR","Female"
"G8ZT-GBT","LCSB-GL3","Male"
"G8ZT-GBT","GDRM-LCL","Female"
"G924-N48","G9JG-6VK","Male"
"G924-N48","G9GC-QGM","Female"
"G92Y-ZX2","GMNK-8D7","Male"
"G92Y-ZX2","GMNK-6MP","Female"
"G96W-1WK","GK6F-BV4","Male"
"G97B-Y58","KGFG-6Z9","Male"
"G97B-Y58","9ZWT-NYW","Female"
"G97J-J3Z","K2TR-TH6","Male"
"G97J-J3Z","M5ZH-1DK","Female"
"G98X-7CP","G2XC-JMJ","Male"
"G9BM-Q12","G895-CYM","Male"
"G9BM-Q12","GXJM-LSD","Female"
"G9C6-9G9","GQ1Q-8M3","Male"
"G9C6-9G9","GQ17-M3F","Female"
"G9FB-JK1","L41W-43B","Male"
"G9FB-JK1","GVG9-H9W","Female"
"G9FB-NTZ","G9K5-BKB","Male"
"G9FB-NTZ","LVGC-KFW","Female"
"G9FF-Q17","G9FF-664","Male"
"G9FF-Q17","L1FV-WNP","Female"
"G9FF-Z5R","LTG7-Q9Y","Male"
"G9FF-Z5R","L7PK-6QC","Female"
"G9G8-WZN","MB2S-LPW","Male"
"G9G8-WZN","LYQL-B7R","Female"
"G9GS-KG6","L617-4NB","Male"
"G9GS-KG6","G977-SVG","Female"
"G9LD-BZC","LCZT-ZJS","Male"
"G9LD-BZC","LVP7-1W1","Female"
"G9M3-JST","GXDT-QRD","Male"
"G9PF-1Q7","LKYD-76K","Male"
"G9RJ-5FG","LK5Z-F2H","Male"
"G9RJ-5FG","M4SG-CN1","Female"
