"fid","parent","gender"
"G4X1-DP8","LDF2-QKC","Male"
"G4X1-DP8","G9TJ-7Y6","Female"
"G642-HVY","G7R6-755","Male"
"G642-HVY","G7R6-QL4","Female"
"G66J-G9P","GMZV-1SD","Male"
"G66J-G9P","GQXM-7ZB","Female"
"G675-4DZ","LYBY-K4K","Male"
"G675-4DZ","LKVW-BB5","Female"
"G69D-R12","GQ8V-WVT","Male"
"G69D-R12","GLSB-1YJ","Female"
"G6G3-DQL","G6G3-LG8","Male"
"G6G3-DQL","G6G3-N6Y","Female"
"G6H3-36F","GVLK-NJX","Male"
"G6H3-36F","GVL2-975","Female"
"G6HJ-1QT","LBH5-YN2","Male"
"G6HJ-1QT","MK2H-Y3K","Female"
"G6JS-552","G6JQ-HSY","Male"
"G6JS-552","G6JS-9ZV","Female"
"G6LF-ZV2","LCMC-76X","Male"
"G6LF-ZV2","LCMC-34W","Female"
"G6NB-YT1","LDFD-T6X","Male"
"G6NB-YT1","GLK7-B6W","Female"
"G6RY-7W1","GDVN-BG5","Male"
"G6SJ-574","G2RT-72S","Male"
"G6SJ-574","G6SJ-134","Female"
"G6SV-MCP","GXZP-YVD","Male"
"G6SV-MCP","G8KJ-Y3S","Female"
"G6T2-C9Y","G6T2-QHC","Male"
"G6VN-1JL","L58T-1CF","Male"
"G6VN-1JL","L58T-1CP","Female"
"G6VY-V9Q","GKH6-1TX","Male"
"G6XT-8X4","G2RS-G57","Male"
"G6XT-8X4","G2RS-56J","Female"
"G6XT-L4C","G2CY-C6G","Male"
"G6XT-L4C","GKXL-2C3","Female"
"G6YS-MRM","G7RX-7S1","Male"
"G6YS-MRM","G7RX-9RW","Female"
"G6ZV-WGB","LCZB-81Q","Male"
"G6ZV-WGB","LZ2P-KGV","Female"
"G71C-M95","G3ZQ-41F","Male"
"G71C-M95","G3Z3-R61","Female"
"G752-Y8H","MC1K-CDY","Male"
"G752-Y8H","L122-BC5","Female"
"G765-P9M","LK1R-KS9","Male"
"G765-P9M","GSC6-1NQ","Female"
"G769-RT4","G9X8-YT4","Male"
"G769-RT4","GS51-RP7","Female"
"G77C-JJ4","LKY5-2LH","Male"
"G77C-JJ4","LZ6M-NHH","Female"
"G78C-MZL","G2KT-C3X","Male"
"G78C-MZL","G2KT-75D","Female"
"G797-1RZ","GVPH-684","Male"
"G797-1RZ","G2LS-NY7","Female"
"G7C1-QQ9","K4YF-4RD","Male"
"G7C1-QQ9","GMWZ-8T8","Female"
"G7C9-3BK","G7YG-61K","Male"
"G7C9-3BK","GWG8-XYT","Female"
"G7CD-T8L","GCZ5-SGS","Male"
"G7KN-Z8G","G8XK-MKL","Male"
"G7KN-Z8G","GHX7-4N8","Female"
"G7LR-2TB","LVXN-KV5","Male"
"G7LR-2TB","LVXN-K5B","Female"
"G7SP-3KF","LTR4-TBH","Male"
"G7SP-3KF","9JFL-1Q8","Female"
"G7V3-298","GWWM-CFV","Male"
"G7V3-FF9","LHD9-5XZ","Male"
"G7V3-FF9","LHD9-29V","Female"
"G7XD-HMV","GZY3-932","Male"
"G7XD-HMV","LHVT-SST","Female"
"G836-ZL1","KZTV-PJY","Male"
"G836-ZL1","GDJR-CZ2","Female"
"G84C-3XG","LB8R-KQG","Male"
"G84C-3XG","LVZP-19S","Female"
"G869-N4K","GK7L-H89","Male"
"G869-N4K","GK7L-ZMH","Female"
"G86G-YVJ","L6QR-R3D","Male"
"G86G-YVJ","L63K-ZD3","Female"
"G86M-G3K","LK6Q-88S","Male"
"G86M-G3K","LRRG-Z53","Female"
"G87S-C53","GKND-29D","Male"
"G87S-C53","GKND-8TD","Female"
"G89W-K8R","GXHK-V4K","Male"
"G89W-K8R","GXHK-VR6","Female"
"G8B9-HKK","LX7Q-6RQ","Male"
"G8B9-HKK","9MW1-2FG","Female"
"G8BQ-7C5","G9PX-K8F","Male"
"G8BQ-7C5","G47Y-W1W","Female"
"G8BX-4G9","MDBF-TVT","Male"
"G8BX-4G9","M8L4-66B","Female"
"G8D1-R1V","G4T2-TSJ","Male"
"G8DB-GDV","MPNN-3W6","Male"
"G8DB-GDV","LDSQ-3HK","Female"
"G8DB-P4R","LTZK-Y6B","Male"
"G8DB-P4R","GFJT-MNL","Female"
"G8K5-NR4","LVGB-F6N","Male"
"G8K5-NR4","LKCY-113","Female"
"G8KQ-QNV","LHHS-P6X","Male"
"G8KQ-QNV","GJVK-NSY","Female"
"G8LL-DQ5","GJWY-96D","Male"
"G8LL-DQ5","GJWY-HND","Female"
"G8MR-SD3","LB94-LHN","Male"
"G8MR-SD3","GZYP-M56","Female"
"G8PJ-2W4","L84S-FSM","Male"
"G8PJ-2W4","GZFC-V45","Female"
"G8RZ-G55","LZZW-Y5K","Male"
"G8RZ-G55","9JFJ-RSK","Female"
"G8S6-K1N","27DJ-1JF","Male"
"G8S6-K1N","LWFJ-354","Female"
"G8TK-PRH","LVQH-JC9","Male"
"G8TK-PRH","LZ6V-PLX","Female"
"G8TQ-K58","GKZJ-FHH","Male"
"G8TQ-K58","9WNC-Y8D","Female"
"G8WL-VSJ","9KCK-KNM","Male"
"G96W-1WK","GK6F-BV4","Male"
"G97J-J3Z","K2TR-TH6","Male"
"G97J-J3Z","M5ZH-1DK","Female"
"G99K-RRS","LZBP-6F9","Male"
"G99K-RRS","M3JC-2HY","Female"
"G99R-YPF","9Q1K-WD2","Male"
"G99R-YPF","M9XZ-HTN","Female"
"G9DN-PVS","L6QR-R3D","Male"
"G9DN-PVS","L63K-ZD3","Female"
"G9F7-LW7","LHJD-GHK","Male"
"G9F7-LW7","MFMB-1QT","Female"
"G9FY-243","G9FB-JK1","Male"
"G9FY-243","G9FB-RD6","Female"
"G9GC-QKY","GC95-ZMN","Male"
"G9KT-341","L1DP-J4D","Male"
"G9KT-341","LYNF-7YJ","Female"
"G9NJ-82R","GLHW-GVG","Male"
"G9Q7-CC6","M8JL-9PH","Male"
"G9Q7-CC6","LYTF-ZD1","Female"
"G9Q7-CTF","LYTF-FP2","Male"
"G9Q7-CTF","LYTF-D9G","Female"
"G9RJ-5FG","LK5Z-F2H","Male"
"G9RJ-5FG","M4SG-CN1","Female"
"G9VJ-9HD","LZLB-TMP","Male"
"G9VJ-9HD","LC3Q-GTN","Female"
"G9WL-Z9K","GK29-T16","Male"
"G9WL-Z9K","GJJD-DS3","Female"
"G9ZY-V88","LKM1-MDT","Male"
"G9ZY-V88","GDJC-L82","Female"
"GC9C-BMC","GLPM-BHS","Male"
"GC9C-BMC","GLP9-ZG2","Female"
"GCCL-NTQ","MWJT-NZX","Male"
"GCCL-NTQ","2H61-TKD","Female"
"GCDG-1ZP","GDMF-BNS","Male"
"GCDG-1ZP","LH1N-6P4","Female"
"GCHG-C4S","GMGW-S5K","Male"
"GCHG-C4S","G2FG-NW8","Female"
"GCL4-K2G","GXN6-Q7J","Male"
"GCL4-K2G","GM2C-8XS","Female"
"GCL8-96S","LZBZ-3M4","Male"
"GCL8-96S","GL1J-PD3","Female"
"GCLC-6Z5","GKHZ-3ZT","Male"
"GCM9-QJ9","GQKN-7HH","Male"
"GCM9-QJ9","GSKV-Z7K","Female"
"GCMM-1HT","GZGF-PQ6","Male"
"GCMM-1HT","GZ3X-YVN","Female"
"GCNG-9T7","L2VT-4W6","Male"
"GCNG-9T7","G71C-M95","Female"
"GCPC-46K","LT7G-1TY","Male"
"GCPC-46K","937V-MXJ","Female"
"GCR5-NX8","GZKN-5WD","Male"
"GCR5-NX8","GZKJ-9P7","Female"
"GCW3-6G1","LVPQ-GQP","Male"
"GCW3-6G1","LVPQ-GZ8","Female"
"GCWK-MGL","GDR1-D95","Male"
"GCWK-MGL","MFVQ-QWV","Female"
"GD1J-8HW","G2L9-159","Male"
"GD1J-8HW","L8RJ-596","Female"
"GD32-Z4J","9KMF-VCL","Male"
"GD32-Z4J","9KMF-VCG","Female"
"GD3G-KVB","K8H9-YWM","Male"
"GD3G-KVB","9V12-PYJ","Female"
"GD56-ZJY","GK76-TWP","Male"
"GD56-ZJY","LHTG-S3N","Female"
"GD5Y-HWZ","MDH3-J1M","Male"
"GD5Y-HWZ","LKKM-HHM","Female"
"GD82-498","GXT7-93C","Male"
"GD82-498","GXT7-4K8","Female"
"GD8F-6LP","GD8F-C85","Male"
"GD8K-8JQ","L62B-J8X","Male"
"GDCG-F71","LR8P-1V9","Male"
"GDCG-F71","GXM9-97L","Female"
"GDCM-86G","GHQ7-HGQ","Male"
"GDCM-86G","LHWM-PYX","Female"
"GDCQ-CSL","G2YW-W6J","Male"
"GDCQ-CSL","G2YW-T2C","Female"
"GDF1-G5V","GGMY-PMQ","Male"
"GDHZ-HHY","GDHZ-CYC","Male"
"GDHZ-HHY","GDHZ-FLR","Female"
"GDJM-FLW","GKZC-T5G","Male"
"GDJM-FLW","GKZZ-ZKF","Female"
"GDJN-R41","L87V-DZG","Male"
"GDJN-R41","WTT7-NW8","Female"
"GDMC-1CY","MH4L-NP4","Male"
"GDMC-1CY","MH4L-NGT","Female"
"GDN1-H7V","MWHG-7SQ","Male"
"GDN1-H7V","G443-BPH","Female"
"GDNL-RTG","GDN1-H72","Male"
"GDNL-RTG","GDN1-8ZT","Female"
"GDPR-DHL","GJ8X-Q88","Male"
"GDPR-SJD","G4YS-PL9","Male"
"GDSF-4BQ","GDSF-6BK","Male"
"GDSF-4BQ","GDSF-WR9","Female"
"GDSF-MM2","G7TT-MKK","Male"
"GDSF-MM2","G7TT-S5V","Female"
"GDV7-F46","LZFT-Q26","Male"
"GDV7-F46","9V3C-N49","Female"
"GDWL-F9M","GDWL-C57","Male"
"GDWL-F9M","GDWL-4SB","Female"
"GDY2-J9D","G8DM-LRK","Male"
"GDY2-J9D","G3H7-BVH","Female"
"GDYV-138","MFM3-XYB","Male"
"GDYV-138","LHWV-GLM","Female"
"GF6H-1YM","LVP7-7S7","Male"
"GF6H-1YM","LT3R-PSN","Female"
"GFM1-WHJ","GFM1-R6P","Male"
"GFM1-WHJ","GFM1-Y8T","Female"
"GFM9-VXG","G64Z-L4V","Male"
"GFM9-VXG","LCJW-N7N","Female"
"GFMH-GQS","MT44-YFP","Male"
"GFMH-GQS","G79Z-ZJ5","Female"
"GFMW-MCT","GCXD-NXF","Male"
"GFMW-MCT","GV7J-T9K","Female"
"GFQQ-NZP","GNZ8-83R","Male"
"GFQQ-NZP","GN4W-MR4","Female"
"GFQQ-SV6","G8DB-161","Male"
"GFQQ-SV6","G8DB-2DY","Female"
"GFR5-6TB","G81P-2FG","Male"
"GFR5-6TB","LHGS-4XD","Female"
"GFXW-D1Q","L12K-TSK","Male"
"GFXW-D1Q","LCM9-BY2","Female"
"GG58-S1L","GG58-2QF","Male"
"GG58-S1L","GG5D-ZR2","Female"
"GG5Q-VWK","GG5Q-R11","Male"
"GG5Q-VWK","GG57-X6N","Female"
"GG6P-BGX","GGCR-1L6","Male"
"GG6P-BGX","GGCR-PLN","Female"
"GG6Q-9D2","G4NP-3GK","Male"
"GG6Q-9D2","GG63-DWJ","Female"
"GG6W-V9S","GLNL-M1F","Male"
"GG6W-V9S","LBW8-297","Female"
"GG96-HZB","GG9D-1J2","Male"
"GG96-HZB","GG9W-6RY","Female"
"GG9W-65F","GG9Y-ZWM","Male"
"GG9W-65F","GG9Y-NCF","Female"
"GGD2-XG8","GZ4K-ZWB","Male"
"GGD2-XG8","GZ4K-H73","Female"
"GGDN-PKC","LY1R-H2W","Male"
"GGDN-PKC","GK7K-NGN","Female"
"GGGD-3KG","LRLW-XLB","Male"
"GGGD-3KG","GVRM-WR9","Female"
"GGGK-FTR","GGGK-L4F","Male"
"GGGK-LCQ","GGGK-RWZ","Male"
"GGGK-LCQ","GMSS-R25","Female"
"GGKB-PCX","GGK1-7WW","Male"
"GGKB-PCX","GGK1-7WD","Female"
"GGKS-3ZV","LBP4-KSJ","Male"
"GGKS-3ZV","GL62-34N","Female"
"GGMC-3WN","L415-1S9","Male"
"GGMD-QDR","GNBC-T63","Male"
"GGMD-QDR","GZNY-4KJ","Female"
"GGQ1-HG2","L2GP-5G1","Male"
"GGQ1-HG2","L8X7-N5V","Female"
"GGQ1-KZ7","LZDQ-QV3","Male"
"GGQ1-KZ7","LKBT-3W7","Female"
"GGW7-LRF","GG5D-LQR","Male"
"GGZ4-RYK","GGZ4-261","Male"
"GGZ4-RYK","GGZH-8LH","Female"
"GH3L-P3Y","GWMF-W9K","Male"
"GH3L-P3Y","G6MZ-H7R","Female"
"GH3L-QR1","GH3L-NCM","Male"
"GH3L-QR1","GH3L-NPT","Female"
"GH3L-YXV","K83X-N7P","Male"
"GH3L-YXV","MZSH-VHP","Female"
"GH56-C34","KCT8-CTH","Male"
"GH56-C34","LMWT-7GK","Female"
"GH76-S2R","GCMB-CHQ","Male"
"GH76-S2R","GZDD-3DH","Female"
"GH7Y-MK5","LZ68-8FX","Male"
"GH7Y-MK5","LZ68-8FT","Female"
"GH8Q-WVH","G4GZ-KWK","Male"
"GH8Q-WVH","G62R-6WJ","Female"
"GHBQ-YTF","GLYD-FTM","Male"
"GHBQ-YTF","GV6J-DP3","Female"
"GHC8-FX9","MQ17-966","Male"
"GHC8-FX9","GSKJ-XJK","Female"
"GHFC-N3S","LHVD-DJK","Male"
"GHFC-N3S","LTL7-V72","Female"
"GHJF-L19","G642-HVY","Male"
"GHJF-L19","G6YS-MRM","Female"
"GHL9-BMM","MRPB-TY3","Male"
"GHL9-BMM","GJZN-G7G","Female"
"GHLC-XN6","L51F-L6X","Male"
"GHLC-XN6","LZPN-735","Female"
"GHP8-DZH","M5WY-ZSQ","Male"
"GHP8-DZH","LCX2-MC1","Female"
"GHR7-V9H","G2T4-74F","Male"
"GHR7-V9H","G2T4-N35","Female"
"GHS8-2VS","GQCW-Q5J","Male"
"GHS8-2VS","GQCW-XJM","Female"
"GHT8-243","G9SR-LWB","Male"
"GHT8-243","G9Q7-FHF","Female"
"GHVJ-2LC","LKDG-VQ3","Male"
"GHVJ-2LC","GLH8-9JS","Female"
"GHX2-7Z8","LKLW-WVW","Male"
"GHX2-7Z8","L686-XK8","Female"
"GHYY-BMP","GNY6-QHS","Male"
"GHYY-BMP","L1JP-CPM","Female"
"GHZ8-NBH","LR5H-L66","Male"
"GHZ8-NBH","LR5H-L6X","Female"
"GJ1Z-G6G","KZCL-G17","Male"
"GJ1Z-G6G","996R-X7F","Female"
"GJ3T-RB4","GZ8D-MT4","Male"
"GJ3T-RB4","L61T-36J","Female"
"GJ4W-B9B","LRP8-CPJ","Male"
"GJ4W-B9B","MTNC-LCW","Female"
"GJ7N-CMV","GGLW-9TC","Male"
"GJCB-39D","LBRD-MGY","Male"
"GJCB-39D","LCPT-8XC","Female"
"GJCB-DJW","LJ5B-HNV","Male"
"GJCB-DJW","L5DW-2PW","Female"
"GJCF-YKX","93C9-QCY","Male"
"GJCF-YKX","GQGP-DNM","Female"
"GJHZ-PK9","GJHZ-BNV","Male"
"GJJ8-XGM","LY5C-PQF","Male"
"GJJ8-XGM","G6Q9-V6Y","Female"
"GJJB-3XD","LT89-2HH","Male"
"GJJB-3XD","GJJB-MC1","Female"
"GJM1-YWD","GNWQ-3LH","Male"
"GJM1-YWD","GQMZ-26L","Female"
"GJMX-1SJ","M1VS-9N6","Male"
"GJRM-55H","GSNN-M9J","Male"
