"fid","parent","gender"
"G481-DZK","GLQ9-HBM","Male"
"G481-DZK","GLQ9-N24","Female"
"G6FT-3K6","GQH9-KGX","Male"
"G6FT-3K6","GQH9-T5S","Female"
"G6R2-1WH","LTLL-9ZF","Male"
"G6R2-1WH","G7FR-89L","Female"
"G75H-SGB","L4Y2-GGX","Male"
"G75H-SGB","LVSZ-KDD","Female"
"G7VG-31P","LCJW-76F","Male"
"G888-N86","LC78-25S","Male"
"G888-N86","LYGX-LZ9","Female"
"G8Y9-1P8","MX8D-7KG","Male"
"G8Y9-1P8","MX8D-72C","Female"
"G95P-D76","LH51-TR2","Male"
"G95P-D76","LLHB-4LG","Female"
"G9RF-Z93","LTH9-3K5","Male"
"G9RF-Z93","G93D-2Z4","Female"
"G9TQ-2YP","LHX8-PZW","Male"
"G9TQ-2YP","L11S-5GG","Female"
"GD31-9K6","GK6J-63H","Male"
"GD31-9K6","GK6J-2T9","Female"
"GDJM-FKB","GDKS-8JS","Male"
"GDJM-FKB","GW24-LZL","Female"
"GDJM-NWS","MB23-ZZL","Male"
"GDJM-NWS","G4N2-LSN","Female"
"GF9V-VZN","GM5T-M83","Male"
"GF9V-VZN","2J7F-BLM","Female"
"GFDQ-FK8","GFDQ-XML","Male"
"GFDQ-FK8","GFD3-1C9","Female"
"GFJB-M98","GFKV-Q7N","Male"
"GFT8-D7Q","MNHX-RM5","Male"
"GFT8-D7Q","LDQ3-T5T","Female"
"GGQY-JDZ","L6ZM-DCH","Male"
"GGQY-JDZ","2472-Q4C","Female"
"GH1Q-2BR","GSMP-W34","Male"
"GH1Q-2BR","KHP7-532","Female"
"GHKT-53R","GKC4-J28","Male"
"GHKT-53R","MGCQ-513","Female"
"GHKT-PNG","GKCH-DZP","Male"
"GHKT-PNG","LH9H-W73","Female"
"GJB4-8NR","L6MN-76J","Male"
"GJB4-8NR","GQJ5-H17","Female"
"GKV2-DZB","KN6H-9WZ","Male"
"GKV2-DZB","2JYT-CQF","Female"
"GKZT-Y3V","GKGF-XSV","Male"
"GKZT-Y3V","G9SG-1S2","Female"
"GLJB-W7S","ML7M-ZPS","Male"
"GLJB-W7S","GLJB-X6N","Female"
"GLSN-NFG","GJL9-5V5","Male"
"GLSN-NFG","GLSF-9N6","Female"
"GNVZ-N82","94KY-5WF","Male"
"GQR6-9Z5","LZXY-GZ6","Male"
"GQR6-9Z5","LZXY-G7B","Female"
"GQSP-FPY","GN2Q-9CK","Male"
"GSV3-LDS","KZ2G-MC7","Male"
"GSV3-LDS","MTCZ-GW1","Female"
"GW3B-X4R","2M5Y-XNY","Male"
"GW3B-X4R","L6S9-86J","Female"
"GWSD-6JM","LTPW-BJV","Male"
"GWSD-6JM","LZ6S-3DR","Female"
"GX98-BL4","GX9D-HBZ","Male"
"GX9D-W7B","GX9D-9FW","Male"
"GZ78-RN1","LZ2R-46Z","Male"
"GZ78-RN1","GQKP-F47","Female"
"K1D1-KPN","M3ZB-GN3","Male"
"K1D1-KPN","MMVD-1YN","Female"
"K244-VCB","KVV9-MND","Male"
"K244-VCB","LHDW-Z13","Female"
"K2XN-3M9","LZJ2-X2F","Male"
"K2XN-3M9","LTRK-J6N","Female"
"K2Y1-YHS","MFY6-X1V","Male"
"K2Y1-YHS","LH1P-P48","Female"
"K6MS-9WW","KK1G-DF4","Male"
"K8R2-YMP","97D6-6VL","Male"
"K8R2-YMP","2Z39-TMS","Female"
"KCCX-WK8","KNSK-631","Male"
"KCCX-WK8","M146-QSZ","Female"
"KFL4-ZYS","KFL4-Z1M","Male"
"KFL4-ZYS","LR12-2DL","Female"
"KG96-W77","G9Z1-RFP","Male"
"KG96-W77","GJ7X-NVS","Female"
"KGYZ-N8J","LC61-WTX","Male"
"KGYZ-N8J","LCXH-D8X","Female"
"KGYZ-NDY","273C-Q73","Male"
"KGYZ-NDY","GXN6-B1C","Female"
"KHG4-B2G","GX7M-P5C","Male"
"KHG4-B2G","GCRR-39Y","Female"
"KHHB-HB4","GDLN-HFY","Male"
"KHHB-HB4","LJLN-CFB","Female"
"KHWJ-XWX","GH1X-28W","Male"
"KHWJ-XWX","GH1X-TH2","Female"
"KJ8X-NGY","G2YM-2R7","Male"
"KJ8X-NGY","FBSG-ZR8","Female"
"KL1Z-P21","LKSL-K3W","Male"
"KL1Z-P21","LCP8-QKF","Female"
"KL75-PPK","L1QM-C2W","Male"
"KL75-PPK","KNDZ-KP2","Female"
"KLFQ-Z4W","GLQH-NXS","Male"
"KN45-N43","LVQS-24M","Male"
"KN45-N43","LJRN-L8N","Female"
"KN6H-9WZ","L4T9-F8C","Male"
"KN6H-9WZ","GL9T-L6M","Female"
"KN77-YKF","99WH-WYF","Male"
"KN77-YKF","93WJ-W32","Female"
"KNCK-1CY","MZLW-B6H","Male"
"KNCK-1CY","LYM9-4DT","Female"
"KNCK-546","M5S3-Y2Z","Male"
"KNCK-546","9HWJ-D1G","Female"
"KNDX-F29","KN42-D5P","Male"
"KNDX-F29","K2SV-SNK","Female"
"KNHW-9PW","M3M4-FBR","Male"
"KNHW-9PW","LC6G-R4M","Female"
"KNHW-GLH","LDNL-V86","Male"
"KNHW-GLH","MPRQ-SB2","Female"
"KNHZ-BKS","LK4J-L6C","Male"
"KNHZ-BKS","LY41-KZF","Female"
"KNQJ-749","27CC-7NW","Male"
"KNQJ-749","99H5-6S1","Female"
"KNX6-NDF","9H5S-VSB","Male"
"KNX6-NDF","M1SK-ZGD","Female"
"KP7J-B8B","GMQG-D2C","Male"
"KP7J-B8B","KP7J-BHF","Female"
"KZ4G-TZG","LTFH-N5K","Male"
"KZ4G-TZG","GVCH-8FT","Female"
"KZWW-9TW","GWS8-995","Male"
"KZWW-9TW","GWS8-HLT","Female"
"L1L5-QSH","9HZX-PN8","Male"
"L1L5-QSH","9425-H1W","Female"
"L1WP-HSH","M4DW-72G","Male"
"L1WP-HSH","M4DW-SSC","Female"
"L1XG-D9V","GQ24-2MK","Male"
"L1XG-D9V","GK6V-3Y9","Female"
"L26L-T6C","GHBD-YKP","Male"
"L26L-T6C","GHB6-1FS","Female"
"L26L-TSJ","LJKP-GT8","Male"
"L26L-TSJ","L26L-3DF","Female"
"L2C5-4BD","GS4P-TKS","Male"
"L2C5-4BD","24R3-34W","Female"
"L2C5-4PM","MS89-51B","Male"
"L2C5-4PM","MS89-RMK","Female"
"L2J4-VN4","LZRJ-2PV","Male"
"L2J4-VN4","LDBK-GW7","Female"
"L2SF-C53","GV7Q-5NC","Male"
"L2SF-C53","GV7Q-VNJ","Female"
"L2TF-JPF","L4B7-QNN","Male"
"L2TF-JPF","G7MW-ZLW","Female"
"L2XJ-FCY","LHDY-HGC","Male"
"L2XJ-FCY","L4WY-B1K","Female"
"L2ZW-HF1","L2ZW-CDV","Male"
"L2ZW-HF1","MGQ3-VBH","Female"
"L4KV-1FR","LTFL-C9R","Male"
"L4KV-1FR","MX4R-4BP","Female"
"L4L5-1LV","LDM7-69D","Male"
"L4L5-1LV","LDM7-XFT","Female"
"L4WB-25P","2W25-CF3","Male"
"L4WB-25P","LKF5-NQV","Female"
"L58F-8TH","GQLK-J8L","Male"
"L5BF-QWZ","LZ6K-7NP","Male"
"L5BF-QWZ","L6QR-T3D","Female"
"L5GN-GDX","LHW9-JQK","Male"
"L5GN-GDX","2MJ4-ZXD","Female"
"L5JF-K6Y","KNQ2-G7R","Male"
"L5JF-K6Y","LTZG-LLZ","Female"
"L5NP-CRX","LCXM-SS5","Male"
"L5NP-CRX","LQRJ-TB2","Female"
"L5NW-P4F","K2DX-514","Male"
"L5NW-P4F","G8VN-TVM","Female"
"L5YV-GS5","M9DB-TRM","Male"
"L5YV-GS5","FYFQ-6H2","Female"
"L611-BBK","MZ5Z-485","Male"
"L611-BBK","L58F-8TH","Female"
"L62C-CX4","LCMF-6XW","Male"
"L62C-CX4","LHR8-KRX","Female"
"L68Y-W73","LTGQ-WVZ","Male"
"L68Y-W73","LTL7-15J","Female"
"L691-VS5","MJQ5-7SH","Male"
"L6KF-F5M","LR2N-YFF","Male"
"L6KF-F5M","LZKH-3KN","Female"
"L6NP-M1F","LX2W-S8S","Male"
"L6NP-M1F","LX2W-D3P","Female"
"L6QR-T3D","2ZS4-MJP","Male"
"L6QR-T3D","GW3K-3J5","Female"
"L6RK-YWH","LDKC-H19","Male"
"L6RK-YWH","LBZT-LDM","Female"
"L6W5-C7D","LH5N-BRF","Male"
"L6W5-C7D","KL75-5CP","Female"
"L6YN-FNW","LHRY-PJ9","Male"
"L6YN-FNW","LH8K-83N","Female"
"L78G-KDF","9SQ5-XQ1","Male"
"L78G-KDF","KN7W-Y15","Female"
"L7BR-K58","LLW3-HF8","Male"
"L7BR-K58","LHVQ-WBZ","Female"
"L7BR-KBB","LCMQ-7WL","Male"
"L7BR-KBB","LH3M-JMH","Female"
"L7DH-GL2","L8MV-L8Q","Male"
"L7DH-GL2","M81B-5KL","Female"
"L8BJ-2MB","LHT2-PSL","Male"
"L8BJ-2MB","M1LL-DSX","Female"
"L8BV-JM5","LY8D-MYD","Male"
"L8BV-JM5","GFWM-6JS","Female"
"L8QR-D4S","9QZY-X43","Male"
"L8QR-D4S","LYKH-PVT","Female"
"L8YT-58F","LHN9-DP6","Male"
"L8YT-58F","LZXT-DMX","Female"
"L8YT-5DH","LJP3-BFG","Male"
"LB1M-QH4","LBMB-FQ9","Male"
"LB1M-QH4","KNFN-VCN","Female"
"LBBQ-GFK","KN3G-PSQ","Male"
"LBBQ-GFK","GZLG-8GW","Female"
"LBKD-DLW","LR8H-184","Male"
"LBKD-DLW","KNQT-X23","Female"
"LBQ3-96B","LKPM-9TJ","Male"
"LBQ3-96B","LR4M-VF8","Female"
"LBZT-DHR","LKDR-T8Y","Male"
"LBZT-DHR","LZ84-Y7B","Female"
"LC2W-BQ8","GSQH-T1S","Male"
"LC2W-BQ8","GSQH-RTB","Female"
"LC35-711","KNQH-T15","Male"
"LC35-711","GK2M-STV","Female"
"LC8L-517","KPDP-HPW","Male"
"LC8L-517","GDS9-PKQ","Female"
"LC8R-19D","GW3V-BQ5","Male"
"LC8R-19D","LCWK-QNC","Female"
"LCBW-SWD","MKWG-J2F","Male"
"LCBW-SWD","LBQW-XXK","Female"
"LCC4-7F4","LHXC-PKG","Male"
"LCC4-7F4","LHFX-3Q6","Female"
"LCC7-LQY","LLC5-ZF7","Male"
"LCC7-LQY","L8W9-D5Y","Female"
"LCDW-TTJ","GQX7-RYL","Male"
"LCDW-TTJ","KDBG-6GW","Female"
"LCJJ-LWC","LZL4-YBB","Male"
"LCJJ-LWC","LB54-7H1","Female"
"LCLY-R45","2Z35-FWN","Male"
"LCLY-R45","KK1G-DVT","Female"
"LCMQ-16C","LZW3-JW7","Male"
"LCMQ-16C","LYQH-5P4","Female"
"LCPP-SSN","LZFT-26P","Male"
"LCPP-SSN","L16V-2JK","Female"
"LCPT-7FB","GNFG-6JC","Male"
"LCPT-7FB","GF14-SFP","Female"
"LCRJ-QLG","L51R-RWV","Male"
"LCRJ-QLG","KCRK-VG9","Female"
"LCRS-Q5T","LT52-7C2","Male"
"LCT4-RKR","LCJ5-6PN","Male"
"LCT4-RKR","LHKG-3ZH","Female"
"LCT8-QNC","GXWW-BBM","Male"
"LCT8-QNC","LKFB-L5X","Female"
"LCVH-3YC","G613-WR6","Male"
"LCVH-3YC","MHY8-SW1","Female"
"LCY4-H51","GMHV-VNV","Male"
"LCY4-H51","LZNL-4RQ","Female"
"LCYQ-M7Q","LK39-14C","Male"
"LCYQ-M7Q","L45Q-PJK","Female"
"LD1B-6X8","G4VF-F23","Male"
"LD1B-6X8","G31V-Z7J","Female"
"LD98-Z79","G6T4-K8G","Male"
"LD98-Z79","G6TH-95P","Female"
"LDF7-LRP","LZR3-NY6","Male"
"LDF7-LRP","M4YQ-FPY","Female"
"LDJL-DSG","KFP8-VXB","Male"
"LDJL-DSG","9CH3-3YK","Female"
"LDL9-RNQ","LZN7-DXZ","Male"
"LDL9-RNQ","9M6R-HDZ","Female"
"LDMP-3GZ","LT6N-YQP","Male"
"LDMP-3GZ","LDMP-5DJ","Female"
"LDMP-3YG","GS5Y-5BR","Male"
"LDMP-3YG","GXNK-782","Female"
"LDYR-KNY","M2G2-MGP","Male"
"LDYR-KNY","LBHH-QFJ","Female"
"LDZN-KJN","LTX1-CZJ","Male"
"LDZN-KJN","M5SX-ZVF","Female"
"LH2K-CD5","L2YB-LYS","Male"
"LH2K-CD5","L2HF-CNR","Female"
"LH2R-7VL","L85P-G46","Male"
"LH2R-7VL","KGC8-L5J","Female"
"LH3G-8GQ","K8XQ-D6K","Male"
"LH3G-8GQ","L1J4-JLH","Female"
"LH56-JS6","LH56-F8D","Male"
"LH56-JS6","KNB6-1XT","Female"
"LH77-1T1","LCB4-7MY","Male"
"LH77-1T1","LJLW-DVT","Female"
"LHJB-79B","LVHS-MMT","Male"
"LHJB-79B","GQ5B-PB6","Female"
"LHLH-MXK","G9QC-F47","Male"
"LHLH-MXK","LZ89-W28","Female"
"LHLW-GNY","M1PZ-RZF","Male"
"LHLW-GNY","LZ65-HLN","Female"
"LHPM-DPT","2CNB-3WT","Male"
"LHPM-DPT","K1TH-C53","Female"
"LHTJ-MDY","LTGL-7MW","Male"
"LHTJ-MDY","99KF-WR6","Female"
"LHTM-W9G","LK89-7CM","Male"
"LHTM-W9G","GZD2-3L7","Female"
"LHVN-SMK","L4SD-9P9","Male"
"LHVN-SMK","LCRN-HG7","Female"
"LHW9-JQK","GGCJ-VX7","Male"
"LHW9-JQK","24RL-5Q2","Female"
"LHXD-XP1","LHX2-R7G","Male"
"LHXD-XP1","LZ2B-7G7","Female"
"LHYH-P65","278V-D5D","Male"
"LHYH-P65","KNS6-8YW","Female"
"LJKW-RPX","MTDG-2WT","Male"
"LJKW-RPX","LH1D-GQT","Female"
"LJLF-Z6N","LBTN-2R9","Male"
"LJLF-Z6N","L55H-2TH","Female"
"LJLW-YFB","LJ26-M8D","Male"
"LJLW-YFB","9V72-SF1","Female"
"LJPN-G4F","LT4P-JB6","Male"
"LJPN-G4F","KFYH-4DB","Female"
"LJRL-VNW","GLMW-QP8","Male"
"LJRL-VNW","GV2N-LWM","Female"
"LK38-KF5","GLD9-RF6","Male"
"LK38-KF5","GF14-8PR","Female"
"LK7C-FCM","MQX1-ZC8","Male"
"LK7C-FCM","2WN2-CTJ","Female"
"LKF5-N3C","MJZN-F5S","Male"
"LKF5-N3C","9HLS-K82","Female"
"LKFG-K4Q","LBHC-1GB","Male"
"LKFG-K4Q","M647-VJ7","Female"
"LKKM-4PT","LZV6-7D9","Male"
"LKKM-4PT","M7X2-6TY","Female"
"LKKM-D3W","KNHN-7H9","Male"
"LKKM-D3W","M213-RSR","Female"
"LKKM-HV9","GL8P-ZTL","Male"
"LKKM-HV9","GN2S-S4Q","Female"
"LKMD-W61","LTRK-HMK","Male"
"LKMD-W61","9Q2X-TLS","Female"
"LKMD-WD8","GHCM-9TB","Male"
"LKN9-H4D","GG26-MNK","Male"
"LKN9-H4D","MVSH-1H7","Female"
"LKN9-TH4","2CNY-4TZ","Male"
"LKN9-TH4","GDYP-K8G","Female"
"LKPM-9TJ","LHRM-LVC","Male"
"LKPM-9TJ","LZKY-RPX","Female"
"LLCM-V5L","LT9K-4M5","Male"
"LLCM-V5L","LT71-BBB","Female"
"LNQ7-B97","LT84-P6X","Male"
"LR24-119","LTL9-6VH","Male"
"LR24-119","L517-J2S","Female"
"LR24-1R6","LTQL-SY2","Male"
"LR24-1R6","LT65-PG5","Female"
"LR4M-VDN","GD5D-8DX","Male"
"LR4M-VDN","LHDS-JYD","Female"
"LR4M-VF8","GLSF-WNT","Male"
"LR4M-VF8","G3PV-HZ3","Female"
"LR5W-Y48","GDL4-3PV","Male"
"LR5W-Y48","GDQ2-SWY","Female"
"LR99-J8V","LHGL-PNM","Male"
"LR99-J8V","9CXJ-RQ8","Female"
"LR9T-GCT","L2NR-96K","Male"
"LR9T-GCT","GS3J-VXN","Female"
"LR9T-K1H","LYWZ-67C","Male"
"LR9T-K1H","LR34-7MK","Female"
"LRF8-WJK","GVGS-74R","Male"
"LRF8-WJK","GG5T-8FV","Female"
"LRQS-TPB","LZNS-L5L","Male"
"LRQS-TPB","MKPS-LJ3","Female"
"LRXH-QQT","GK6R-S96","Male"
"LRXH-QQT","LV3W-V25","Female"
"LT3J-BXN","LHX6-Y3R","Male"
"LT3J-BXN","9M1J-RT8","Female"
"LT45-9RY","LJRC-LBT","Male"
"LT45-9RY","GQW1-BVS","Female"
"LT45-QNY","LRSG-4G7","Male"
"LT45-QNY","LX3Y-ZR4","Female"
"LT61-RVZ","GFJY-B71","Male"
"LT61-RVZ","KZVN-7G4","Female"
"LTBT-WT8","L5TM-1N5","Male"
"LTBT-WT8","9C7P-8NG","Female"
"LTCX-J3D","LY1X-KMN","Male"
"LTCX-J3D","LY1X-DN8","Female"
"LTHR-BF4","LVMH-KGL","Male"
"LTHR-BF4","L1MH-MWK","Female"
"LTJP-R2B","LT14-3VP","Male"
"LTJP-R2B","KN84-ZRC","Female"
"LTLB-28N","LZ52-RZG","Male"
"LTLB-28N","LHCM-Y72","Female"
"LTMW-K1B","LCVV-VP6","Male"
"LTMW-K1B","LTR2-47J","Female"
"LTQC-LHQ","LLCC-G2X","Male"
"LTQC-LHQ","GC4Z-DYZ","Female"
"LTQC-V2H","KN8N-VGK","Male"
"LTQC-V2H","L5F5-YMW","Female"
"LTSB-VDS","G89N-2LN","Male"
"LTSB-VDS","LZLK-WD5","Female"
"LTTP-7BN","LB88-3W7","Male"
"LTTP-7BN","GJ96-SKH","Female"
"LTVD-9KZ","LK45-S6S","Male"
"LTVD-9KZ","LDBH-XWF","Female"
"LTWN-55N","LCPZ-6LC","Male"
"LTWN-55N","LC2J-LNT","Female"
"LTYS-JQZ","LCZT-48G","Male"
"LTYS-JQZ","LZVT-QKT","Female"
"LV12-SYM","GQKS-ZQN","Male"
"LV52-SXP","KHG3-6LY","Male"
"LV52-SXP","GLFF-83H","Female"
"LV5Z-5JJ","94KW-5BX","Male"
"LV5Z-5JJ","GG9D-21Y","Female"
"LV7K-8HZ","L5K2-X13","Male"
"LV7K-8HZ","LCQ2-S5D","Female"
"LV95-Z4C","M19P-7W6","Male"
"LV95-Z4C","MFMF-B67","Female"
"LVCW-PN5","L52J-3Q8","Male"
"LVCW-PN5","GH6W-GD4","Female"
"LVH6-D64","L8P2-HMH","Male"
"LVH6-D64","LH84-TZ1","Female"
"LVJL-486","GHHP-TBM","Male"
"LVJL-486","GWKC-QWJ","Female"
"LVJZ-YSD","LWXR-5VQ","Male"
"LVJZ-YSD","LC6Y-16S","Female"
"LVNN-6RY","KGW7-FQ4","Male"
"LVNN-6RY","273C-Q82","Female"
"LVP9-BT7","9NSH-J3W","Male"
"LVP9-BT7","L4JV-TC1","Female"
"LVP9-HZX","LVP9-TDH","Male"
"LVP9-HZX","KNZF-7ZP","Female"
"LVWW-M3G","L29Q-1PV","Male"
"LVWW-M3G","L519-F2H","Female"
"LVX9-THW","LZF3-YSF","Male"
"LVX9-THW","G3FH-Z7Y","Female"
"LVZ8-W44","GJMK-GQK","Male"
"LVZ8-W44","L8QW-5P6","Female"
"LW7N-TGB","LZP6-W38","Male"
"LW7N-TGB","LVS9-BJ8","Female"
"LWFP-CP3","L4M5-JX9","Male"
"LWFP-CP3","L4M5-J2Z","Female"
"LWX5-LLN","LZK4-BRS","Male"
"LWX5-LLN","LVGD-JJP","Female"
"LWX6-TXF","M8F2-CKR","Female"
"LX3R-GDZ","LX3R-GFG","Male"
"LX3R-GDZ","27S1-515","Female"
"LY4H-TSJ","9FDP-FP8","Male"
"LY4H-TSJ","MWMR-TZB","Female"
"LYB8-8WW","L63C-KFW","Male"
"LYB8-8WW","L5RT-5TP","Female"
"LYM9-4DT","K6WV-NKD","Male"
"LYM9-4DT","9CJF-L66","Female"
"LYQH-XCW","GW6N-YR2","Male"
"LYQH-XCW","97WL-WDT","Female"
"LYYL-XK7","LYV8-8JP","Male"
"LYYL-XK7","9MQ6-T6K","Female"
"LYYR-DKX","LTFV-PRT","Male"
"LYYR-DKX","LDSY-R1V","Female"
"LZ21-81H","LC58-5BW","Male"
"LZ21-81H","LVF1-FQC","Female"
"LZ25-2N3","MBBB-BKL","Male"
"LZ25-2N3","MM91-C2D","Female"
"LZ2Y-G4M","LZDS-SXX","Male"
"LZ2Y-G4M","LZD8-HP5","Female"
"LZ4Z-H4H","GGWK-6WH","Male"
"LZ4Z-H4H","LV58-1DS","Female"
"LZ6K-7NP","LKBN-NBT","Male"
"LZ6K-7NP","LHKC-826","Female"
"LZ6X-TXC","L1DN-SVG","Male"
"LZ6X-TXC","MRHD-KV1","Female"
"LZCP-LLD","LTCR-BY2","Male"
"LZCP-LLD","LZ8Z-GYN","Female"
"LZCT-RFR","MVLJ-KYX","Male"
"LZCT-RFR","LH6L-3CG","Female"
"LZF3-XZR","LH76-9Q9","Male"
"LZF3-XZR","L626-CWF","Female"
"LZFD-JW4","K6MW-MPX","Male"
"LZFD-JW4","LRT7-RNL","Female"
"LZFW-HTM","9CSG-XNJ","Male"
"LZFW-HTM","9CSG-DS7","Female"
"LZG4-W67","LZCT-RN4","Male"
"LZG4-W67","MTMV-LGC","Female"
"LZGJ-9XM","L66T-8Z1","Male"
"LZGJ-9XM","LB4Q-H2M","Female"
"LZGR-5LC","LCY7-618","Male"
"LZGR-5LC","L1C6-VBZ","Female"
"LZKD-8Q1","MMLC-FWQ","Male"
"LZKV-7BP","9H7T-23M","Male"
"LZKV-7BP","LYCX-N26","Female"
"LZKW-MTM","LTB1-VV8","Male"
"LZKW-MTM","KNSK-V13","Female"
"LZL3-28X","LB5C-CBK","Male"
"LZL3-28X","98KF-K7W","Female"
"LZLD-3L6","LBS5-2CC","Male"
"LZLD-3L6","LYHY-3GT","Female"
"LZLS-915","LZDQ-5BJ","Male"
"LZLS-915","LV6C-KW9","Female"
"LZLW-TV9","9C3Q-FTP","Male"
"LZLW-TV9","9VW1-RM4","Female"
"LZLZ-84K","8B91-NBN","Male"
"LZLZ-84K","LZDT-N1G","Female"
"LZNF-9WC","21JK-MZN","Male"
"LZNF-9WC","LVDK-9G8","Female"
"LZNP-9KM","LYM4-XWP","Male"
"LZNP-9KM","KN3C-8G7","Female"
"LZP7-4MD","LZG6-CH7","Male"
"LZP7-4MD","L89S-6X7","Female"
"LZTD-TKN","LCX2-MXJ","Male"
"LZTD-TKN","LCX2-9QQ","Female"
"LZTX-TXS","MN6V-LHB","Male"
"LZTX-TXS","MD2P-4C4","Female"
"LZWQ-4FR","K8CB-RH1","Male"
"LZWQ-4FR","2MRR-XF1","Female"
"M1H8-LPQ","KXHZ-18X","Male"
"M1H8-LPQ","LTN1-TBP","Female"
"M1NQ-6H6","GZ78-RN1","Male"
"M1NQ-6H6","GZ3S-N5N","Female"
"M2ML-68T","LHRG-PTG","Male"
"M2ML-68T","LD7H-L2H","Female"
"M38T-XFK","L2J3-D1V","Male"
"M38T-XFK","LZV8-ZMW","Female"
"M3TL-K9N","LJP2-VHC","Male"
"M3TL-K9N","LTCT-TYY","Female"
"M4QW-XF8","M4QW-XFQ","Male"
"M5FC-HF4","GFDQ-MY9","Male"
"M5FC-HF4","G26C-QYK","Female"
"MBW6-L45","G3YY-8G1","Male"
"MBW6-L45","MXHL-3CF","Female"
"MBW6-L4N","MBW6-L45","Male"
"MBW6-L4N","MBQW-CDH","Female"
"MF8T-9KF","M1LN-Z8Z","Male"
"MF8T-9KF","LZLX-21W","Female"
"MFDQ-RHW","G786-2KJ","Male"
"MFDQ-RHW","G2MB-7KH","Female"
"MFGB-DXQ","MXDW-2VC","Male"
"MFGB-DXQ","MYFL-KY6","Female"
"MG1W-N1H","LBCZ-J6B","Male"
"MG1W-N1H","933D-4PJ","Female"
"MG35-3MM","LRYF-MJN","Male"
"MG35-3MM","LTSD-YTG","Female"
"MH99-JTW","G3ZV-VDT","Male"
"MH99-JTW","L19P-7M4","Female"
"MKCV-YF1","KL13-5W8","Male"
"MKCV-YF1","KL13-5ZM","Female"
"MM2Q-PB3","LJ1X-SBK","Male"
"MM2Q-PB3","LJ1X-39Q","Female"
"MM37-JYJ","KCC8-5KK","Male"
"MM37-JYJ","G9RJ-LBS","Female"
"MNRR-2MB","9V33-4M4","Male"
"MNRR-2MB","C891-9MH","Female"
"MPY7-TFV","9Q79-D4W","Male"
"MPY7-TFV","K8JB-8HJ","Female"
"MRFR-PJW","L2RY-RMS","Male"
"MRFR-PJW","MFLL-CQP","Female"
"MVSB-QZ8","M16R-BBB","Male"
"MVSB-QZ8","LCRJ-Z2J","Female"
"MZ5Z-485","GQLK-FQM","Male"
"MZ5Z-485","GK3M-8FB","Female"
"MZLW-B6H","LZ9S-3KP","Male"
"MZLW-B6H","LZFT-D24","Female"
