"fid","parent","gender"
"9MQ6-T6K","LJYZ-951","Female"
"9NSH-J3W","LV3S-12M","Male"
"9NSH-J3W","LHTP-J6D","Female"
"9Q79-D4W","LZ8B-P7G","Male"
"9Q79-D4W","G25M-718","Female"
"9QZY-X43","G9LN-5BP","Male"
"9QZY-X43","C6RW-LD3","Female"
"9SQ5-XQ1","M2HJ-YXC","Male"
"9SQ5-XQ1","LRD7-6PR","Female"
"9SWX-LGC","L5FQ-8ND","Male"
"9SWX-LGC","K1D9-YFQ","Female"
"9V72-SF1","L8P5-9D7","Male"
"9V72-SF1","GQ33-5FX","Female"
"9VW1-RM4","L8MR-JWC","Male"
"9VW1-RM4","LCTG-GDK","Female"
"9ZZW-JJ9","GHZF-RRD","Male"
"9ZZW-JJ9","GHZF-642","Female"
"FBSG-ZR8","G92P-C53","Male"
"FYFQ-6H2","LVN4-S6S","Male"
"FYFQ-6H2","LHTQ-G4F","Female"
"G31V-Z7J","G21B-XWP","Male"
"G31V-Z7J","G21B-8M1","Female"
"G3FH-Z7Y","G9BX-6C8","Male"
"G3FH-Z7Y","GJ9D-YWL","Female"
"G3PV-HZ3","LCZ1-TGP","Male"
"G3PV-HZ3","G2WB-KN5","Female"
"G3YY-8G1","MPYC-V2Z","Male"
"G3YY-8G1","MPYC-V2R","Female"
"G3ZV-VDT","M3TT-NCD","Male"
"G3ZV-VDT","M3TT-NZ9","Female"
"G4N2-LSN","KP41-ZHF","Male"
"G4N2-LSN","L6CF-Y2T","Female"
"G4VF-F23","LYTP-924","Male"
"G4VF-F23","9788-PXV","Female"
"G613-WR6","MNQ2-M7J","Male"
"G613-WR6","MNQ2-MWC","Female"
"G6K2-TDK","G6KL-S19","Male"
"G6K2-TDK","G6KL-MPY","Female"
"G786-2KJ","MF5B-81P","Male"
"G786-2KJ","GCRN-YNK","Female"
"G7FR-89L","LZ15-NBC","Male"
"G7FR-89L","LD32-187","Female"
"G89N-2LN","LT26-GVL","Male"
"G89N-2LN","4221-9Y1","Female"
"G8FH-DFL","LBZZ-846","Male"
"G8FH-DFL","GLV3-815","Female"
"G8VN-TVM","GN4Y-VYS","Male"
"G8VN-TVM","GN4Y-5T3","Female"
"G93D-2Z4","GVW8-MDP","Male"
"G9QC-F47","L51L-WWQ","Male"
"G9QC-F47","4D7S-72R","Female"
"G9Z1-RFP","KLGM-377","Male"
"G9Z1-RFP","L4J3-T3G","Female"
"GC4Z-DYZ","GXWK-2L1","Male"
"GC4Z-DYZ","GC46-VB1","Female"
"GCGM-X93","GDWS-RJP","Male"
"GCGM-X93","GDGK-MH1","Female"
"GCRR-39Y","GZW3-BVC","Male"
"GCRR-39Y","LDSY-V6T","Female"
"GD5D-8DX","G3WP-ZRN","Male"
"GD5D-8DX","M79V-QTK","Female"
"GDKS-8JS","GXSL-TMD","Male"
"GDKS-8JS","K6HY-MDW","Female"
"GDL4-3PV","LHLY-BQ1","Male"
"GDL4-3PV","MBGH-S8P","Female"
"GDS9-PKQ","L2GG-MKL","Male"
"GDS9-PKQ","L2GG-MGK","Female"
"GDYP-K8G","GX32-H5L","Male"
"GDYP-K8G","GX32-Q8Y","Female"
"GF14-8PR","GF14-XMP","Male"
"GF14-SFP","GJ7T-FV7","Male"
"GF14-SFP","GJ7T-H12","Female"
"GFDQ-XML","GFDQ-ZGZ","Male"
"GFDQ-XML","GFDQ-6XY","Female"
"GFJY-B71","LT61-JWC","Male"
"GFWM-6JS","GFWM-K36","Male"
"GFWM-6JS","GFWM-DMC","Female"
"GG9D-21Y","GCDX-Y1F","Male"
"GG9D-21Y","GCDF-SCP","Female"
"GGCJ-7H9","9VTN-V4T","Male"
"GGCJ-7H9","LZL1-1ZS","Female"
"GGCJ-VX7","L6DG-BL3","Male"
"GGCJ-VX7","24RL-5Q2","Female"
"GH6W-GD4","LBHY-ST6","Male"
"GH6W-GD4","MDNN-RVZ","Female"
"GHHP-TBM","GDLH-V89","Male"
"GHHP-TBM","G8TV-T6B","Female"
"GJ96-SKH","LBJZ-R2L","Male"
"GJ96-SKH","LBJZ-RL8","Female"
"GJMK-GQK","L5YQ-1P5","Male"
"GJMK-GQK","9S1F-SK9","Female"
"GK6J-2T9","G297-L1H","Male"
"GK6J-2T9","G29W-D4Z","Female"
"GK6J-63H","G6QZ-D8F","Male"
"GK6J-63H","KCHK-NG1","Female"
"GK6V-3Y9","GKYJ-LNY","Male"
"GK6V-3Y9","MKFJ-18G","Female"
"GKGF-XSV","MHDN-3JD","Male"
"GKGF-XSV","KLGQ-BPQ","Female"
"GLJB-X6N","LQRD-LWC","Male"
"GLJB-X6N","LQRD-L33","Female"
"GLMW-QP8","G7JD-G6K","Male"
"GLMW-QP8","LRKN-QNN","Female"
"GLSF-9N6","L8JL-Y5Y","Male"
"GLSF-9N6","LZKH-KDH","Female"
"GLSF-WNT","LZ82-ZKY","Male"
"GLSF-WNT","GLJ3-16W","Female"
"GM1J-YXT","GLQ9-W43","Male"
"GM1J-YXT","GLQM-11J","Female"
"GM5T-M83","GKGF-JN2","Male"
"GM5T-M83","GKGN-C93","Female"
"GMHV-VNV","KLDZ-C3Z","Male"
"GMHV-VNV","G3TJ-SD8","Female"
"GMQG-D2C","L139-YZH","Male"
"GMQG-D2C","L7JB-17Q","Female"
"GN2S-S4Q","GDRX-9KF","Male"
"GN2S-S4Q","GN29-X3Y","Female"
"GNFG-6JC","L5YF-XW9","Male"
"GNFG-6JC","GKK1-YTJ","Female"
"GQ24-2MK","GMTC-WVH","Male"
"GQ24-2MK","GKYJ-KY9","Female"
"GQDR-58W","GKLX-4D2","Male"
"GQDR-58W","GKL6-Y7K","Female"
"GQH9-KGX","GL9V-CWL","Male"
"GQH9-KGX","LJ2W-FCH","Female"
"GQJ5-H17","L6MN-WJ8","Male"
"GQJ5-H17","4J1H-TQB","Female"
"GQKP-F47","GS29-D2R","Male"
"GQKP-F47","K8X3-LLT","Female"
"GQKS-ZQN","G22C-LGM","Male"
"GQW1-BVS","G34Z-234","Male"
"GQW1-BVS","G34Z-FY8","Female"
"GQX7-RYL","GMZP-7CS","Male"
"GQX7-RYL","G6HM-6DN","Female"
"GS2Z-352","L8WD-WC7","Male"
"GS2Z-352","L8WD-WX3","Female"
"GS4P-TKS","GHN9-H5S","Male"
"GS4P-TKS","GHN9-L7J","Female"
"GS5Y-5BR","GVTW-RRD","Male"
"GSMP-W34","GSFQ-FBZ","Male"
"GSMP-W34","GF4J-W5J","Female"
"GSQH-RTB","LB68-Q7P","Male"
"GSQH-RTB","LB68-332","Female"
"GSQH-T1S","KNZL-2GH","Male"
"GSQH-T1S","KNZG-8WN","Female"
"GV2N-LWM","GV2N-F1J","Male"
"GV2N-LWM","GX4Q-HB8","Female"
"GV7Q-5NC","MK41-ZMM","Male"
"GV7Q-5NC","GKHT-R5P","Female"
"GV7Q-VNJ","GKB4-9BF","Male"
"GVCH-8FT","LLWC-BK7","Male"
"GVCH-8FT","L51Z-JMV","Female"
"GW24-LZL","GXST-LC4","Male"
"GW24-LZL","9DM1-3HT","Female"
"GW3K-3J5","LZTK-R1F","Male"
"GW3K-3J5","LDRX-4RH","Female"
"GW6N-YR2","GQKY-HM4","Male"
"GW6N-YR2","GVZR-TN4","Female"
"GX7M-P5C","LCR3-9Y4","Male"
"GX7M-P5C","GXT3-6Q8","Female"
"GXN6-B1C","9VSB-B74","Male"
"GXN6-B1C","KL89-JZ1","Female"
"GXNK-782","GSB1-4BD","Male"
"GXWW-BBM","K4KT-7T3","Male"
"GXWW-BBM","LBWJ-B46","Female"
"GZ78-RN1","LZ2R-46Z","Male"
"GZ78-RN1","GQKP-F47","Female"
"GZD2-3L7","GLD3-QL7","Male"
"GZD2-3L7","G2YX-CB2","Female"
"K1TH-C53","GJBZ-926","Male"
"K1TH-C53","GJBD-X3C","Female"
"K2DX-514","LVSG-CXM","Male"
"K2DX-514","GK4Q-KBJ","Female"
"K2SV-SNK","LZK8-B63","Male"
"K2SV-SNK","K4YD-7GV","Female"
"K6MW-MPX","G4SH-HHD","Male"
"K6MW-MPX","MQLF-ND6","Female"
"K6WV-NKD","LYSM-2T3","Male"
"K6WV-NKD","27BK-MZJ","Female"
"K8CB-RH1","G9XD-M2H","Male"
"K8JB-8HJ","G25M-71X","Male"
"K8V7-2LY","26LN-WN5","Male"
"K8V7-2LY","LZZC-W4G","Female"
"KCC8-5KK","LY23-PJP","Male"
"KCC8-5KK","LRYS-GMS","Female"
"KCRK-VG9","LRKS-DTM","Male"
"KCRK-VG9","LRKS-4SN","Female"
"KCYP-6MD","L83Z-8C7","Male"
"KCYP-6MD","LDJX-TKJ","Female"
"KDBG-6GW","M37Q-QM3","Male"
"KDBG-6GW","W1Y3-ZHX","Female"
"KFL4-Z1M","9N4X-NWV","Male"
"KFL4-Z1M","CWXS-ZML","Female"
"KFP8-VXB","LT2T-C3F","Male"
"KFP8-VXB","LV4G-1FH","Female"
"KFYH-4DB","93LW-FNH","Male"
"KFYH-4DB","G4N8-JPX","Female"
"KGW7-FQ4","K2M8-J3G","Male"
"KGW7-FQ4","K2M8-J8S","Female"
"KHP7-532","LYJJ-2LG","Male"
"KHP7-532","LK75-MS2","Female"
"KL13-5ZM","MK48-9LJ","Male"
"KL13-5ZM","L58S-NJD","Female"
"KL75-5CP","GK1N-WW5","Male"
"KL75-5CP","GNB2-F6H","Female"
"KN3C-8G7","LTQS-MKG","Male"
"KN3C-8G7","L61P-SLG","Female"
"KN3G-PSQ","M7Z9-H3L","Male"
"KN3G-PSQ","G6D3-W6M","Female"
"KN42-D5P","MF1L-RL1","Male"
"KN42-D5P","MBVL-XV3","Female"
"KN6H-9WZ","L4T9-F8C","Male"
"KN6H-9WZ","GL9T-L6M","Female"
"KN7W-Y15","9VZ4-58K","Male"
"KN7W-Y15","LBHP-3XP","Female"
"KN84-VTZ","LZYD-SNP","Male"
"KN84-VTZ","LHN2-VR9","Female"
"KN8N-VGK","M9XK-ZTW","Male"
"KN8N-VGK","GJTC-6MR","Female"
"KNDZ-KP2","MYT6-KWR","Male"
"KNDZ-KP2","G8J7-26Y","Female"
"KNFN-VCN","LYQD-P2V","Male"
"KNFN-VCN","LYJW-DHW","Female"
"KNHF-62Z","LZ6D-7GB","Male"
"KNHF-62Z","LZVR-KB9","Female"
"KNHN-7H9","9481-6GV","Male"
"KNHN-7H9","LBD4-YM9","Female"
"KNQ2-G7R","9SGS-LLY","Male"
"KNQ2-G7R","LTZG-7QD","Female"
"KNQT-X23","LZBX-QW5","Male"
"KNQT-X23","L5PC-BG4","Female"
"KNSK-631","LYDH-J6P","Male"
"KNSK-631","LYDH-XRG","Female"
"KNSK-V13","LRW4-2VV","Male"
"KNSK-V13","LCQC-SJL","Female"
"KNZF-7ZP","9ZHY-H1V","Male"
"KNZF-7ZP","KCV3-R4Z","Female"
"KP7J-BHF","KVV8-GD3","Male"
"KP7J-BHF","KVV8-GF1","Female"
"KPDP-HPW","G6XF-NL3","Male"
"KPDP-HPW","9XSD-CKN","Female"
"KVV9-MND","M88W-9JL","Male"
"KVV9-MND","4FJK-1TM","Female"
"KXHZ-18X","LYPG-NRR","Male"
"KXHZ-18X","K8XN-4XX","Female"
"KZ2G-MC7","KD9V-76T","Male"
"KZ2G-MC7","K8PQ-2MH","Female"
"KZVN-7G4","GFJB-3NH","Male"
"KZVN-7G4","GFJB-P3Z","Female"
"L16V-2JK","KN3Y-1M8","Male"
"L16V-2JK","L16V-5GJ","Female"
"L19P-7M4","GLZW-DKT","Male"
"L1C6-VBZ","LRZ5-LN6","Male"
"L1C6-VBZ","LWYB-M5H","Female"
"L1MH-MWK","LKCL-HKK","Male"
"L1MH-MWK","LBBC-2CV","Female"
"L1QM-C2W","LZXD-QT6","Male"
"L1QM-C2W","LD2S-7JF","Female"
"L26L-3DF","G3YC-C4X","Male"
"L29Q-1PV","LT26-S8F","Male"
"L29Q-1PV","L5B2-TCK","Female"
"L2HF-CNR","LTZH-SRD","Male"
"L2HF-CNR","GD31-995","Female"
"L2J3-D1V","L2X4-366","Male"
"L2J3-D1V","LCXS-RKK","Female"
"L2NR-96K","LR9T-GRV","Male"
"L2NR-96K","LR9T-P8R","Female"
"L2RY-RMS","LY1D-VRZ","Male"
"L2RY-RMS","MMNS-22Z","Female"
"L2YB-LYS","G96W-9GY","Male"
"L2YB-LYS","2HSD-7G9","Female"
"L2ZW-CDV","G9SV-3KD","Male"
"L2ZW-CDV","LVDS-JVG","Female"
"L45Q-PJK","LHZQ-T3D","Male"
"L45Q-PJK","LHZQ-YC8","Female"
"L4B7-QNN","GF8L-YQM","Male"
"L4B7-QNN","M9VN-HKW","Female"
"L4GB-MWD","LR9T-8S4","Male"
"L4GB-MWD","G8P9-CRM","Female"
"L4JV-TC1","L4JJ-1RW","Male"
"L4JV-TC1","L51G-S32","Female"
"L4M5-J2Z","L24J-S21","Male"
"L4M5-J2Z","L4HS-VDG","Female"
"L4M5-JX9","LWFL-7C6","Male"
"L4M5-JX9","LWFL-78Z","Female"
"L4T9-F8C","LHG9-NRH","Male"
"L4T9-F8C","9F94-ZLW","Female"
"L4Y2-GGX","G3SN-R6H","Male"
"L4Y2-GGX","LT9G-JNY","Female"
"L517-J2S","GDMN-3FM","Male"
"L517-J2S","9WYB-C2B","Female"
"L519-F2H","9ZWS-PRD","Male"
"L519-F2H","M2T7-KFZ","Female"
"L51R-RWV","KCMK-F8D","Male"
"L51R-RWV","KCS3-DMC","Female"
"L52J-3Q8","G9VM-LPK","Male"
"L52J-3Q8","LZZ8-4FF","Female"
"L55H-2TH","LBQQ-XJR","Male"
"L55H-2TH","KH1M-G5L","Female"
"L58F-8TH","GQLK-J8L","Male"
"L5F5-YMW","LHTY-X7L","Male"
"L5F5-YMW","LBZZ-JNQ","Female"
"L5G6-J2S","M5QM-15N","Male"
"L5G6-J2S","LKKM-HJT","Female"
"L5K1-TS4","LBFN-R2K","Male"
"L5K1-TS4","LRLG-3BG","Female"
"L5K2-X13","LHSH-ZN5","Male"
"L5K2-X13","LH8F-89Q","Female"
"L5RT-5TP","9M6P-M83","Male"
"L5RT-5TP","GSTN-2XH","Female"
"L63C-KFW","GGCQ-471","Male"
"L63C-KFW","L8SK-YBX","Female"
"L6MN-76J","9WYP-N35","Male"
"L6MN-76J","HCN2-8PX","Female"
"L6QR-T3D","2ZS4-MJP","Male"
"L6QR-T3D","GW3K-3J5","Female"
"L6S9-86J","L854-VZG","Male"
"L6S9-86J","4RF6-4KK","Female"
"L6TM-HGV","K6FS-BMC","Male"
"L6TM-HGV","LYZC-MX8","Female"
"L6TT-WBN","G77Z-Z46","Male"
"L6TT-WBN","LV63-8N9","Female"
"L6ZM-DCH","K41X-S48","Male"
"L6ZM-DCH","9WY1-38D","Female"
"L7JH-BF1","MP3L-1JJ","Male"
"L85P-G46","G2HZ-FNQ","Male"
"L85P-G46","GK2B-SZX","Female"
"L89S-6X7","L56L-T6G","Male"
"L89S-6X7","MSXY-RLJ","Female"
"L8M2-Z6D","LRL3-CQH","Male"
"L8M2-Z6D","GD61-GTX","Female"
"L8P2-HMH","LH84-TN7","Male"
"L8P2-HMH","LCQM-9PP","Female"
"L8QL-7KH","LRLJ-Y4Q","Male"
"L8QL-7KH","GXRX-BRZ","Female"
"L8QW-5P6","L89W-NH7","Male"
"L8QW-5P6","9HFS-4X2","Female"
"L8W9-D5Y","LWTG-XKL","Male"
"L8W9-D5Y","LWGF-PDH","Female"
"LB54-7H1","LCVD-S77","Male"
"LB54-7H1","MYBH-NBT","Female"
"LB5C-CBK","G33M-6GH","Male"
"LB5C-CBK","GW95-3D9","Female"
"LB88-3W7","MLHP-G2D","Male"
"LB88-3W7","K69Z-VQ7","Female"
"LBCZ-J6B","GF5V-1Q1","Male"
"LBCZ-J6B","LKQ1-F9K","Female"
"LBHC-1GB","LT4G-TFZ","Male"
"LBHC-1GB","LZJ5-7J8","Female"
"LBHH-QFJ","GG3P-VD8","Male"
"LBHH-QFJ","GG3P-ZWY","Female"
"LBMB-FQ9","LZF1-Y1K","Male"
"LBMB-FQ9","LR7D-P75","Female"
"LBQW-XXK","LZV3-B9C","Male"
"LBQW-XXK","LRWG-MD2","Female"
"LBS5-2CC","9QND-1VJ","Male"
"LBS5-2CC","LT4C-N8Z","Female"
"LBTN-2R9","GCQJ-WGD","Male"
"LBTN-2R9","MRP1-NL8","Female"
"LBZT-LDM","L6VF-Q1R","Male"
"LBZT-LDM","G4PP-GHZ","Female"
"LC2J-LNT","M1TG-G3T","Male"
"LC2J-LNT","M1TG-GQJ","Female"
"LC58-5BW","LC58-RFD","Male"
"LC58-5BW","MZ63-Y3K","Female"
"LC61-WTX","LCJY-N2N","Male"
"LC61-WTX","LCJY-NV8","Female"
"LC6Y-16S","LRW8-ZV8","Male"
"LC6Y-16S","GMW7-2CT","Female"
"LC78-25S","9CDG-YVS","Male"
"LC78-25S","G8SJ-HMD","Female"
"LCB4-7MY","MDK1-PLV","Male"
"LCB4-7MY","MDK1-PGS","Female"
"LCJ5-6PN","LCRB-FGK","Male"
"LCJ5-6PN","LHL4-SFG","Female"
"LCJW-76F","LCJW-75T","Male"
"LCJW-76F","LB59-WVN","Female"
"LCMF-6XW","G6W8-6JS","Male"
"LCMF-6XW","G4WW-JPV","Female"
"LCMQ-7WL","L6P5-G1X","Male"
"LCMQ-7WL","L6P5-PMJ","Female"
"LCMZ-99B","M116-RSS","Male"
"LCMZ-99B","KHRG-1DH","Female"
"LCPZ-6LC","KHTQ-SLN","Male"
"LCPZ-6LC","KCK7-H6T","Female"
"LCQ2-S5D","L1W1-4TP","Male"
"LCQ2-S5D","L1W1-WYR","Female"
"LCRJ-Z2J","G3P7-MV2","Male"
"LCRJ-Z2J","G3PH-393","Female"
"LCVV-VP6","L1D3-XP5","Male"
"LCVV-VP6","MNMT-36M","Female"
"LCWK-QNC","LKQM-375","Male"
"LCWK-QNC","KNWK-93N","Female"
"LCXH-D8X","L5PB-8HH","Male"
"LCXH-D8X","LZFS-XJH","Female"
"LCXM-SS5","LVJ4-2JN","Male"
"LCXM-SS5","M48V-B4S","Female"
"LCY7-618","LD49-VTT","Male"
"LCY7-618","KC7C-3HN","Female"
"LCZQ-JN5","LHF6-MZN","Male"
"LCZQ-JN5","LHF6-MTJ","Female"
"LD7H-L2H","LKVP-D8C","Male"
"LD7H-L2H","9Q7G-GJL","Female"
"LDKC-H19","GHJV-NBV","Male"
"LDKC-H19","GHJV-X6H","Female"
"LDM7-69D","LDMW-8HS","Male"
"LDM7-69D","LDMW-XW2","Female"
"LDMP-5DJ","GLTV-8G5","Male"
"LDMP-5DJ","GKYS-LZV","Female"
"LDNL-V86","GLTK-BKQ","Male"
"LDNL-V86","GJTC-D3K","Female"
"LDQ3-T5T","MMJS-45N","Male"
"LDSY-R1V","LCZB-8FW","Male"
"LDSY-R1V","GH16-P4B","Female"
"LH1P-P48","GF4G-1BN","Male"
"LH1P-P48","LZ37-M15","Female"
"LH3G-3R8","21JK-QC9","Male"
"LH3G-3R8","LH3G-3RY","Female"
"LH51-TR2","9C4G-MKY","Male"
"LH51-TR2","LBJF-DFY","Female"
"LH56-F8D","GDZD-TWP","Male"
"LH56-F8D","GDZD-5W5","Female"
"LH5N-BRF","LRRM-MF4","Male"
"LH5N-BRF","MKV7-QJ1","Female"
"LH76-9Q9","9XMJ-4GS","Male"
"LH76-9Q9","K8SV-613","Female"
"LH84-TZ1","GV3Y-ZBJ","Male"
"LH84-TZ1","L5LJ-F7F","Female"
"LH8K-83N","L587-4GT","Male"
"LH8K-83N","LH8K-D3Z","Female"
"LH9H-W73","LZFP-RHQ","Male"
"LH9H-W73","LZFP-RNM","Female"
"LHCM-Y72","LRNV-HDJ","Male"
"LHCM-Y72","GV3N-BRB","Female"
"LHDS-JYD","9VCL-P29","Male"
"LHDS-JYD","LT8R-MK9","Female"
"LHDW-Z13","GCQ8-BYZ","Male"
"LHFX-3Q6","GVH6-4JZ","Male"
"LHFX-3Q6","L11L-9G5","Female"
"LHKC-826","LK5W-8N2","Male"
"LHKC-826","LHKC-8Z8","Female"
"LHKG-3ZH","LKQ1-X53","Male"
"LHKG-3ZH","LRCF-VBT","Female"
"LHLH-DVW","LZK8-1X7","Male"
"LHLH-DVW","LZ8B-H42","Female"
"LHN6-VQW","94RB-17S","Male"
"LHN6-VQW","M4MX-3Q3","Female"
"LHN9-DP6","LJP3-11V","Male"
"LHN9-DP6","GHPK-C5N","Female"
"LHR8-KRX","KHQC-584","Male"
"LHR8-KRX","LZPL-VDX","Female"
"LHRG-PTG","KV2C-4DK","Male"
"LHRG-PTG","LVDK-94R","Female"
"LHRM-LVC","GZGF-7TT","Male"
"LHRM-LVC","GZGF-DZZ","Female"
"LHRY-PJ9","LZLD-383","Male"
"LHRY-PJ9","L6PY-85Y","Female"
"LHT2-PSL","GZBH-4FT","Male"
"LHT2-PSL","LYY8-M5S","Female"
"LHVQ-WBZ","MLC2-DKC","Male"
"LHVQ-WBZ","MLC2-DRG","Female"
"LHW9-JQK","GGCJ-VX7","Male"
"LHW9-JQK","24RL-5Q2","Female"
"LHX2-R7G","LC3K-BZL","Male"
"LHX2-R7G","LK89-JZF","Female"
"LHX6-Y3R","L4SY-GWB","Male"
"LHX6-Y3R","412Y-12S","Female"
"LHXC-PKG","M65P-9CR","Male"
"LHXC-PKG","G85N-MNM","Female"
"LJ1X-SBK","LCTD-DD5","Male"
"LJ1X-SBK","LCTD-D89","Female"
"LJ26-M8D","LHLT-TX5","Male"
"LJ26-M8D","MZWB-RL6","Female"
"LJLW-DVT","GN4V-Z94","Male"
"LJLW-DVT","GN4J-F8K","Female"
"LJP2-VHC","LHZB-265","Male"
"LJP2-VHC","LCJ2-HW4","Female"
"LJRC-LBT","LHNC-6PX","Male"
"LJRC-LBT","LHNC-X9W","Female"
"LJRN-L8N","MDWF-RMQ","Male"
"LJRN-L8N","LH1G-18W","Female"
"LJRY-LG7","LJYB-KZZ","Male"
"LJRY-LG7","LJRY-1TW","Female"
"LK39-14C","LTDV-FKV","Male"
"LK39-14C","LBRW-D3J","Female"
"LK45-S6S","LQR8-Z9Y","Male"
"LK45-S6S","GZLH-5SW","Female"
"LK4J-L6C","GMRR-RWP","Male"
"LK4J-L6C","9QHJ-R72","Female"
"LK89-7CM","L8QB-1ZB","Male"
"LK89-7CM","LBYM-QQ3","Female"
"LKBN-NBT","LB2N-TRL","Male"
"LKBN-NBT","GGMH-MMR","Female"
"LKDR-T8Y","9KD4-7D7","Male"
"LKDR-T8Y","G91F-CKG","Female"
"LKFB-L5X","KT7L-3BH","Male"
"LKFB-L5X","KFTL-RK8","Female"
"LKPM-9TJ","LHRM-LVC","Male"
"LKPM-9TJ","LZKY-RPX","Female"
"LLC5-ZF7","9MG1-Y5Q","Male"
"LLC5-ZF7","GLYX-5DP","Female"
"LLCC-G2X","KPSY-WR1","Male"
"LLCC-G2X","L6S9-5RP","Female"
"LLHB-4LG","969F-PCX","Male"
"LLHB-4LG","LVF8-QZT","Female"
"LLW3-HF8","GWHD-6ZX","Male"
"LLW3-HF8","GC84-K87","Female"
"LQRJ-TB2","MRWG-2HW","Male"
"LQRJ-TB2","LBXK-G95","Female"
"LR12-2DL","LJLP-MGT","Male"
"LR12-2DL","LD54-GJD","Female"
"LR2N-YFF","G2QQ-7B3","Male"
"LR2N-YFF","G2QQ-5P7","Female"
"LR34-7MK","LYQ1-331","Male"
"LR34-7MK","LYQ1-75X","Female"
"LR4M-VF8","GLSF-WNT","Male"
"LR4M-VF8","G3PV-HZ3","Female"
"LRP3-33H","LYC9-H21","Male"
"LRP3-33H","GNQH-CVK","Female"
"LRQS-P26","K295-7G8","Male"
"LRQS-P26","LDCM-XXM","Female"
"LRSG-4G7","GQSJ-L9L","Male"
"LRSG-4G7","GQLC-ZX1","Female"
"LRT7-RNL","LTRP-6M3","Male"
"LRT7-RNL","LTRP-W97","Female"
"LRYF-MJN","KZDR-B1N","Male"
"LRYF-MJN","LJLT-XS7","Female"
"LT14-3VP","LT26-S8F","Male"
"LT14-3VP","L5B2-TCK","Female"
"LT21-8QW","MSFS-RBX","Male"
"LT21-8QW","LY7C-XMX","Female"
