"fid","parent","gender"
"937J-X2M","93Q4-C58","Male"
"937J-X2M","933B-MXV","Female"
"937K-D2H","KCLH-B27","Male"
"937K-D2H","LB3P-J4J","Female"
"937K-WBL","937K-WTX","Male"
"937K-WBL","GXY9-BQK","Female"
"937V-D2Z","937V-DJS","Male"
"937V-KXC","GN9P-3RD","Male"
"937V-NQP","933P-V11","Male"
"93C9-SVB","93C9-SKN","Male"
"93FN-MJP","GDD4-Y7M","Male"
"93FN-MJP","GDD4-1CR","Female"
"93JG-NYF","K4YF-63P","Male"
"93JG-NYF","9XNJ-LFM","Female"
"93KC-VQ8","LZ6Z-4PJ","Male"
"93KC-VQ8","94PD-3LX","Female"
"93MS-FRL","9H8J-P75","Male"
"93MS-FRL","GLK2-2JS","Female"
"93Q1-H5J","9331-HX6","Male"
"93Q1-H5J","LH23-BT9","Female"
"93Q5-42Q","93Q5-4ZX","Male"
"93Q5-42Q","93Q5-4VK","Female"
"93Q7-Q87","L6JY-N22","Male"
"93Q7-Q87","GMYR-JXD","Female"
"93Q7-Z8P","937V-WQP","Male"
"93Q7-Z8P","G6PR-HFJ","Female"
"93Q9-2GW","93Q9-2LL","Male"
"93QB-YMS","KVGW-LQ1","Male"
"93QB-YMS","937K-GX5","Female"
"93QC-GK1","93QC-G85","Male"
"93QD-9CM","93QD-9HQ","Male"
"93QD-9CM","M7HB-HP1","Female"
"93QD-9HQ","93QD-944","Male"
"93QF-KPM","9HSZ-RBZ","Male"
"93QF-KPM","MYRR-LW8","Female"
"93QH-BD4","93QH-B8X","Male"
"93QH-Y8C","G35B-VJB","Male"
"93QH-Y8C","GFG3-6YY","Female"
"93QL-XNX","LV8K-CNP","Male"
"93QL-XNX","GCDV-L6S","Female"
"93QM-7QP","93QM-QRH","Male"
"93QM-7T9","93QM-7KH","Male"
"93QM-Z77","93Q3-VYZ","Male"
"93QM-Z77","93Q3-KQX","Female"
"93QM-ZQD","L43M-PJW","Female"
"93QP-PZR","KHGR-6PL","Male"
"93QP-PZR","9F3J-G88","Female"
"93QS-8XG","G634-F9R","Male"
"93QS-8XG","KLXS-GDZ","Female"
"93QS-9H8","93QH-B67","Female"
"93QS-PJ5","93QS-PJ4","Male"
"93QS-PJ5","GXX2-FL9","Female"
"93QS-WKS","93Q3-4BT","Male"
"93QS-WKS","937K-GX5","Female"
"93QW-F7H","93QX-7RC","Male"
"93QW-F7H","93QX-7W6","Female"
"93RT-RKG","GDCP-5FC","Male"
"93RT-RKG","LDYP-HCW","Female"
"93YV-5WT","GZ4V-G4Q","Male"
"93YV-5WT","L17Q-8LG","Female"
"9455-T1S","9CZ5-JD1","Male"
"9455-T1S","GSCB-L51","Female"
"9474-Z9S","LKVN-41T","Male"
"9474-Z9S","LRZM-MWF","Female"
"947T-WNS","M2WP-YRC","Male"
"947T-WNS","M2WP-YRL","Female"
"949D-CGJ","GJX1-HL1","Male"
"949D-CGJ","GJX1-DJH","Female"
"94K9-WZ4","LB5W-MSC","Male"
"94K9-WZ4","LB6L-Z6K","Female"
"94ND-4VZ","G7T3-HHF","Male"
"94ND-4VZ","9331-XRX","Female"
"94NW-5VM","G6HH-Q8K","Male"
"94NW-5VM","GF61-FJN","Female"
"94NW-L46","GDZR-BLJ","Male"
"94NW-L46","GDZR-1T4","Female"
"94PD-3LX","LX91-6FG","Male"
"94PD-3LX","LRSQ-RRP","Female"
"94PV-64P","GQ66-KWP","Male"
"94PV-64P","LC5W-ZRM","Female"
"94R3-1NW","MPRP-698","Male"
"94R3-1NW","LCXG-NXW","Female"
"94R3-TX7","LYKD-NJ8","Male"
"94R3-TX7","999G-TNZ","Female"
"94TD-K7N","KLL4-HSW","Male"
"94TD-K7N","KLL4-HS7","Female"
"94TD-KW4","94QF-8PW","Male"
"94TD-KW4","L856-52B","Female"
"94V9-ZNP","K4Y4-CBH","Male"
"94V9-ZNP","LJB3-5WW","Female"
"94VG-S6Q","93YD-MVY","Male"
"94VG-S6Q","L5Y4-V75","Female"
"94Y9-23R","LD91-3SZ","Male"
"94Y9-23R","MMWD-3QP","Female"
"94ZR-GK1","G6RV-566","Male"
"94ZR-GKF","G9JL-9N4","Male"
"94ZR-GKF","L194-BQF","Female"
"96XP-DQJ","GJSR-P8J","Male"
"96XP-DQJ","G27W-5XX","Female"
"971K-YRW","GM17-1TY","Male"
"971K-YRW","GLKK-PGJ","Female"
"9736-GJK","G4LF-VX8","Male"
"9736-GJK","LBD7-Q9P","Female"
"973N-LD4","L8WB-9SV","Male"
"973N-LD4","94K9-WZ4","Female"
"973R-JSX","LZK6-WTC","Male"
"973R-JSX","L6JL-PV4","Female"
"979W-K8X","LB9B-Q2Y","Male"
"979W-K8X","9CXW-RHM","Female"
"97DW-L6Y","G4SP-9SM","Male"
"97DW-L6Y","LZZ3-K73","Female"
"97LS-QRX","LBMY-H9N","Male"
"97LS-QRX","GQ4Y-21Q","Female"
"97MQ-M2W","9CHS-SC8","Male"
"97MQ-M2W","G72T-48W","Female"
"97P9-NKK","KZCG-XQ2","Male"
"97P9-NKK","GN26-74W","Female"
"97Z8-H54","9HTZ-YQ8","Male"
"97Z8-H54","LD79-5VT","Female"
"98LQ-XT6","G64X-JLX","Male"
"98LQ-XT6","GHT8-PFK","Female"
"994L-SSD","LYF7-XB8","Male"
"994L-SSD","GX15-Y2H","Female"
"999G-TNZ","9W6T-3MJ","Male"
"999G-TNZ","LCF2-CP9","Female"
"99B7-LWJ","LVJG-N1W","Male"
"99B7-LWJ","L1L1-3TK","Female"
"99DH-SX8","9H8G-8SK","Male"
"99DH-SX8","GC73-C8L","Female"
"99F2-NXK","LR5Y-KF1","Male"
"99F2-NXK","LZNN-B9L","Female"
"99FT-DH5","GNJB-2FM","Male"
"99KM-C53","LCR6-FFP","Male"
"99LT-LNP","GK2D-YBJ","Male"
"99LT-LNP","LVZX-SZW","Female"
"99N4-Y32","LY6K-XQC","Male"
"99N4-Y32","LYC2-DZ9","Female"
"99NX-KQY","G7LF-LJG","Male"
"99QH-ZFG","9814-7QT","Male"
"99QH-ZFG","99QH-ZJ6","Female"
"99QR-565","GV4D-F82","Male"
"99QR-565","GCC1-NMV","Female"
"99V1-2TW","GW9D-KZZ","Male"
"99V1-2TW","GW9D-1RY","Female"
"99VF-S3N","9Z89-PQQ","Male"
"99VF-S3N","G4LK-SRR","Female"
"99W3-JKH","9HYJ-1K7","Male"
"99W3-JKH","LYTH-RZP","Female"
"99XW-RFV","GJNF-KP4","Male"
"99XW-RFV","LVZQ-BXY","Female"
"99ZZ-F45","KN45-WJB","Male"
"99ZZ-F45","LR5S-JXH","Female"
"9C39-L4Z","LYD3-3C6","Male"
"9C39-L4Z","KN4F-HR7","Female"
"9C66-M63","GFQG-F22","Male"
"9C66-M63","GGL1-8V1","Female"
"9C6Q-23B","GL2Z-MZT","Male"
"9C6Q-23B","GG2W-5MM","Female"
"9C6X-48L","9ZH6-JB7","Male"
"9C6X-48L","G68H-9GV","Female"
"9C7S-PXG","GJWP-Q59","Male"
"9C7S-PXG","GVJR-ZV4","Female"
"9C7T-V6M","LDW4-XKY","Male"
"9C7T-V6M","G3WF-FH3","Female"
"9C9D-CRW","GF17-5Y2","Male"
"9C9D-CRW","LWX5-JYJ","Female"
"9CCV-52G","L6KK-BW5","Male"
"9CCV-52G","LVJJ-Q82","Female"
"9CDD-7K7","G9RN-1M6","Male"
"9CDD-7K7","G7BF-X3F","Female"
"9CDV-5JX","LD29-322","Male"
"9CDV-5JX","GQXR-R61","Female"
"9CDV-5R6","LCRP-MSD","Male"
"9CDV-5R6","LZKJ-SJ1","Female"
"9CF9-1JZ","9CF9-1JF","Male"
"9CF9-1JZ","9CF9-1J2","Female"
"9CFX-P1F","GLJJ-D4Z","Male"
"9CHH-52P","KT7Z-XLK","Male"
"9CHH-52P","LJPF-FGR","Female"
"9CHT-SCB","GZP2-PG4","Male"
"9CHT-SCB","G3KD-PWZ","Female"
"9CHT-SZ3","LD1F-XMN","Male"
"9CHT-SZ3","G941-G65","Female"
"9CMJ-BRV","K8HM-JF8","Male"
"9CMJ-BRV","GXSB-VVH","Female"
"9CNP-X5S","LK1R-KS9","Male"
"9CNP-X5S","GSC6-1NQ","Female"
"9CNQ-1DV","KC4T-TVD","Male"
"9CNQ-1DV","GJM1-ZTD","Female"
"9CNZ-YX8","MBL5-9Y3","Male"
"9CNZ-YX8","9HXR-6BT","Female"
"9CQ1-KHL","GDBM-JPJ","Male"
"9CQ1-KHL","G783-ZZ4","Female"
"9CQC-8HD","LBD3-XLJ","Male"
"9CQC-8HD","GFJJ-VSL","Female"
"9CSK-2MK","G9GK-LDK","Male"
"9CSK-2MK","G9GK-2ZW","Female"
"9CWK-SGD","G6QY-JCJ","Male"
"9CWK-SGD","G2TL-2RZ","Female"
"9CX4-GFW","9CX4-GFC","Male"
"9CX4-GFW","9CX4-GF8","Female"
"9CXC-GH4","G2YH-8WJ","Male"
"9CXC-GH4","GQVK-FRC","Female"
"9CXH-25P","9C39-L4Z","Male"
"9CXH-25P","LHKM-46V","Female"
"9CXH-PL5","G8NV-565","Male"
"9CXH-PL5","G67L-9SW","Female"
"9CXH-SN9","G7LK-CJP","Male"
"9CXH-SN9","GL29-H1T","Female"
"9CXW-RHM","G9CY-NY5","Male"
"9CZ9-6NK","GGFS-MGD","Male"
"9CZ9-6NK","GGF9-R6Z","Female"
"9CZC-8R3","GH6S-CQD","Male"
"9CZC-8R3","GK48-PWS","Female"
"9CZM-J1L","LDC9-PHD","Male"
"9CZM-J1L","GZT9-48D","Female"
"9D8N-GGD","LDPV-QC2","Male"
"9D8N-GGD","LVDB-1J9","Female"
"9H1R-BCB","LZNL-NRJ","Male"
"9H1R-BCB","GJJ7-1NV","Female"
"9H8F-54J","GGXX-DRX","Male"
"9H8F-54J","GGXX-CMF","Female"
"9H8F-5K2","LKFT-5R6","Male"
"9H8F-LK3","GH1Y-H6Y","Male"
"9H8F-LK3","LTDY-VPG","Female"
"9H8F-RMF","GKK5-7L7","Male"
"9H8F-RMF","GKKP-XDX","Female"
"9H8J-P75","L8MQ-5CR","Male"
"9H8J-P75","GN58-WDQ","Female"
"9H8S-DWQ","G22Y-9TZ","Male"
"9H8S-DWQ","G2YX-WTH","Female"
"9H8S-J86","GQYP-VY3","Male"
"9H8S-J86","GKNT-NPG","Female"
"9HBX-4G3","L8WW-HTH","Male"
"9HBX-4G3","L8WW-HTF","Female"
"9HC8-YHJ","KZF7-SVM","Male"
"9HC8-YHJ","KHQ6-PBY","Female"
"9HD5-TC4","LVD5-V1K","Male"
"9HD5-TC4","GZ7J-5PM","Female"
"9HDJ-W9L","LB9C-Y52","Male"
"9HDJ-W9L","LB6L-Z6K","Female"
"9HJH-FHP","KN43-FNZ","Male"
"9HJH-FHP","GHNK-9TR","Female"
"9HJS-3GW","L4BB-391","Male"
"9HJS-3GW","LYKJ-383","Female"
"9HLP-2FQ","M38L-QS1","Male"
"9HLP-2FQ","GXWP-JV7","Female"
"9HMF-PH6","LKBK-M44","Male"
"9HMF-PH6","KD3K-DD2","Female"
"9HMY-BMY","G8RD-D6Y","Male"
"9HQY-RX7","GK8C-RXD","Male"
"9HQY-RX7","GK8Z-JRT","Female"
"9HT1-K8R","9HT1-K8T","Male"
"9HT1-K8R","GD9F-F77","Female"
"9HT5-F68","GXFT-6FZ","Male"
"9HT5-F68","GL3P-KKV","Female"
"9HTR-HM4","9HTR-HMC","Male"
"9HTR-HM7","9HTR-HMZ","Male"
"9HTR-HM7","9HTR-HMD","Female"
"9HTZ-YQ8","GWZX-F4D","Male"
"9HTZ-YQ8","9C7T-V6M","Female"
"9HVK-M2N","278T-G5N","Male"
"9HVK-M2N","K29P-Y1N","Female"
"9HXR-6BT","LY8C-LSL","Male"
"9HXR-6BT","LTF9-YV5","Female"
"9HXS-S1F","GZDR-V4R","Male"
"9HXS-S1F","97FG-DWF","Female"
"9HXV-P6B","L18D-HG7","Male"
"9HXV-P6B","G431-NZ4","Female"
"9HY9-JJP","GMV8-XY7","Male"
"9HY9-JJP","G8GS-JFS","Female"
"9HYT-JTL","9HYT-V7S","Male"
"9HYT-K81","9HYT-KHF","Male"
"9HYT-K81","9HYT-KZJ","Female"
"9HYX-H6X","9HYX-387","Male"
"9HYX-H6X","9HYX-47M","Female"
"9HYX-N5X","9CZM-V5Z","Male"
"9HYX-N5X","GLKG-KCR","Female"
"9HYX-SWF","9HYX-SW5","Male"
"9HZT-MGY","9M4Z-VGW","Male"
"9HZT-MGY","LBJL-GQW","Female"
"9JJ1-XWN","LTYF-DNQ","Male"
"9JJ1-XWN","L1C8-286","Female"
"9KBD-B1T","L8BX-ZHN","Male"
"9KBD-B1T","MF6V-C69","Female"
"9KF7-M58","G3W4-XBK","Male"
"9KF7-M58","L6CL-B6M","Female"
"9KF7-M5D","G42W-JFB","Male"
"9KF7-M5D","GXNR-5JX","Female"
"9KM4-37X","LB86-9CD","Male"
"9KM4-37X","LB8D-5PN","Female"
"9KMC-YT1","GSRS-CQW","Male"
"9KMC-YT1","29WW-N2F","Female"
"9M1P-DQB","9HTN-QR4","Male"
"9M1P-DQB","M1SD-BBZ","Female"
"9M72-FR5","LC6P-R3K","Female"
"9M7T-WHH","LBX4-4FT","Male"
"9M7T-WHH","KLDH-GBY","Female"
"9M85-73D","GL4C-R3N","Male"
"9M85-73D","GNB5-QPT","Female"
"9M8L-CS6","K65W-GFS","Male"
"9M8L-CS6","K4VN-71C","Female"
"9MGY-WVV","LD91-3SZ","Male"
"9MGY-WVV","MMWD-3QP","Female"
"9MP5-L29","K8ZB-3QH","Male"
"9MP5-L29","LDP1-M5Z","Female"
"9MRT-8H4","GDNC-G84","Male"
"9MRT-8H4","G4B1-VQB","Female"
"9MZH-XXX","9XY6-T7F","Male"
"9MZH-XXX","9XY6-T7N","Female"
"9N95-H27","G3JD-YPL","Male"
"9N95-H27","G3JD-TD1","Female"
"9NSX-ZYC","L8LJ-T4B","Male"
"9NSX-ZYC","L8LJ-TC7","Female"
"9NWS-TF6","G96J-7PX","Male"
"9NWS-TF6","LZVG-LLJ","Female"
"9Q62-KX2","L1SK-48D","Male"
"9Q62-KX2","GWBH-4Q7","Female"
"9QJ7-965","9HWM-FNJ","Male"
"9QJ7-965","G924-QDJ","Female"
"9QLB-2X2","LZPT-VTY","Male"
"9QLB-2X2","GL4P-X1N","Female"
"9QPS-JDG","G8L8-QK9","Male"
"9QPS-JDG","G8L8-MT6","Female"
"9QPS-JDS","9QPS-J6P","Male"
"9QPS-JDS","9QPS-JXD","Female"
"9QQ4-CYX","9QQ4-CB7","Male"
"9QQ4-CYX","9QQG-7SK","Female"
"9QQC-VXK","LKLF-NF6","Male"
"9QQG-7S3","LR2W-96S","Male"
"9QQS-CSF","GGF3-X8F","Male"
"9QQS-CSF","GGF3-K5T","Female"
"9QXC-XWM","LV7L-R2K","Male"
"9QXC-XWM","GH6N-K38","Female"
"9S47-WRW","LHPV-351","Male"
"9S47-WRW","GDX9-C7D","Female"
"9S8K-7C9","GLJY-JGT","Male"
"9SD6-QJV","G71J-9BY","Male"
"9SD6-QJV","G61H-RS1","Female"
"9SF7-L86","GHJS-DHB","Male"
"9SF7-L86","M1SY-TP5","Female"
"9SFJ-YW1","LBQJ-4NM","Male"
"9SFJ-YW1","LBQN-YKQ","Female"
"9SKQ-DMM","LTTJ-62P","Male"
"9SKQ-DMM","MXZ9-BTT","Female"
"9SV9-B9F","GKVX-92X","Male"
"9SV9-B9F","GKV6-P1X","Female"
"9SXH-QXD","LY2S-B45","Male"
"9SXH-QXD","L2M5-T52","Female"
"9SZ7-HF9","L6QL-JV4","Male"
"9SZ7-HF9","LDPN-G75","Female"
"9SZW-CQM","GHQS-N8B","Male"
"9SZW-CQM","G2P1-ZVG","Female"
"9V65-3NY","GC64-ZH4","Male"
"9V65-3NY","G33D-49V","Female"
"9VG3-971","GVNP-3WY","Male"
"9VG3-971","G4MS-KYM","Female"
"9VG8-VVL","9SDZ-4KZ","Male"
"9VG8-VVL","LC77-KPG","Female"
"9W67-XYT","LBN4-9G8","Male"
"9W67-XYT","LHGM-XQJ","Female"
"9W69-28F","L2RM-4BW","Male"
"9W69-28F","9HB9-VPP","Female"
"9W9V-81G","M2ML-6BK","Male"
"9W9V-81G","GG8J-2HP","Female"
"9WD4-488","LT2C-DVS","Male"
"9WD4-488","LY9T-HKB","Female"
"9WHQ-5SN","G4D7-LRN","Male"
"9WHQ-5SN","LVFS-1HS","Female"
"9WHQ-PB6","9WHQ-5SN","Male"
"9WPT-4M4","GMNV-K5M","Male"
"9WPT-4M4","G6WK-4C5","Female"
"9WPY-1LM","G9C2-28W","Male"
"9WPY-1LM","KN1H-WB5","Female"
"9XY6-T7F","9CMK-8SK","Male"
"9XY6-T7F","LCTP-G7D","Female"
"9XY6-T7N","L853-7GR","Male"
"9XY6-T7N","L7NB-FJT","Female"
"9Z4K-TZ9","GW96-FRT","Male"
"9Z4K-TZ9","GW96-KLC","Female"
"9Z4L-F7X","LHBY-6GK","Male"
"9Z4L-F7X","G463-QDB","Female"
"9Z4L-FSK","LZ2T-ZGS","Male"
"9Z4L-FSK","G6Z1-SM4","Female"
"9Z8T-QGH","9Q6H-QK6","Male"
"9ZC9-JGK","GWRH-21F","Male"
"9ZC9-JGK","L28J-ZZF","Female"
"9ZCS-FSH","LZDN-JBX","Male"
"9ZCS-FSH","LZX9-772","Female"
"9ZCZ-6JQ","GLPY-4L8","Male"
"9ZCZ-6JQ","GLPY-25V","Female"
"9ZCZ-6NM","L839-HZD","Male"
"9ZCZ-6NM","GFN9-9BB","Female"
"9ZH6-W16","GJV8-RDN","Male"
"9ZH6-W16","GJV8-SM1","Female"
"9ZHM-G6N","LVW4-3WZ","Male"
"9ZHM-G6N","L8BH-F4B","Female"
"9ZHX-J2Z","M92J-B4N","Male"
"9ZHX-J2Z","9QVW-4JW","Female"
"9ZZ6-CKR","MXWM-VRN","Male"
"9ZZ6-CKR","KNCG-W49","Female"
"9ZZF-SVB","LYR5-C51","Male"
"9ZZF-SVB","G8YM-SV4","Female"
"9ZZG-S6G","LY4T-YF6","Male"
"9ZZG-S6G","LBXC-VGT","Female"
"9ZZL-N92","LHP9-JJ1","Male"
"9ZZL-N92","L5PZ-F6P","Female"
"FRJX-4XJ","LBXG-JP1","Male"
"FRJX-4XJ","G26J-F1J","Female"
"G21F-GPW","G21F-Y7J","Male"
"G21F-GPW","L5ZN-MRD","Female"
"G21N-C6L","G21F-GPW","Male"
"G21N-C6L","GHFQ-R5G","Female"
"G21X-Q84","GCP4-945","Male"
"G21X-Q84","GCP4-31D","Female"
"G222-Z7J","L633-L63","Male"
"G222-Z7J","L68W-8MG","Female"
"G224-RTD","GW3S-FSN","Male"
"G224-RTD","G6S2-9RK","Female"
"G228-2ZZ","GX4Q-296","Male"
"G228-2ZZ","LK6S-3PF","Female"
"G228-9SC","GM74-THX","Male"
"G228-9SC","G22N-2NP","Female"
"G228-JBV","G228-27Q","Male"
"G228-JBV","G228-9ND","Female"
"G228-XSQ","GGZL-NCB","Male"
"G228-XSQ","G4T3-JFN","Female"
"G22B-9NC","G22B-3QX","Male"
"G22G-HSP","GHJQ-6L9","Male"
"G22G-HSP","L1JL-D81","Female"
"G22J-PLM","KLQY-M9N","Male"
"G22J-PLM","KLLD-NBM","Female"
"G22K-B2J","GHKP-HW7","Male"
"G22K-B2J","G3K8-YRL","Female"
"G22K-GMY","G755-FY9","Male"
"G22K-GMY","G652-72L","Female"
"G22L-5JP","G22L-CWQ","Male"
"G22L-5JP","GCZR-W5B","Female"
"G22L-C5Z","G7QK-LVH","Male"
"G22L-C5Z","G9FK-H8T","Female"
"G22L-CWQ","G2LL-KJ7","Male"
"G22L-CWQ","G2LL-TC3","Female"
"G22M-B6L","L29W-8PV","Male"
"G22M-B6L","L29W-D94","Female"
"G22V-R6F","G22V-YK8","Male"
"G22V-R6F","G222-SH3","Female"
"G236-454","G23Z-NK1","Male"
"G236-454","G23Z-YQZ","Female"
"G236-GWR","G22K-T17","Male"
"G236-GWR","G755-DNT","Female"
"G237-8V3","LH6W-WSG","Male"
"G237-8V3","MMWD-3QP","Female"
"G238-GLS","27GZ-1BZ","Male"
"G238-GLS","LHX5-L7S","Female"
"G26B-5NR","GHX8-19N","Male"
"G26B-5NR","L4BD-7M5","Female"
"G28M-JGR","G7QM-68H","Male"
"G28M-JGR","GVNP-P68","Female"
"G28M-XTG","9M4Z-VGW","Male"
"G28M-XTG","LBJL-GQW","Female"
"G28W-6B3","GXT5-5SR","Male"
"G28W-6B3","LC88-XD7","Female"
"G28W-F9M","L4SJ-P45","Male"
"G28W-F9M","G28W-RG3","Female"
"G2B5-R1P","LHFX-GZM","Male"
"G2B5-R1P","9SWX-PSH","Female"
"G2BC-B3S","GS9K-D4L","Male"
"G2BC-B3S","GZGM-KSS","Female"
"G2BV-LXK","GZV5-JMN","Male"
"G2BV-LXK","G3N5-TC7","Female"
"G2BZ-HVT","G82Y-6NJ","Male"
