"fid","parent","gender"
"9CXH-SN9","GL29-H1T","Female"
"9D8N-GGD","LDPV-QC2","Male"
"9D8N-GGD","LVDB-1J9","Female"
"9DTB-Z3H","MHKV-NZ1","Male"
"9DTB-Z3H","M1NT-D54","Female"
"9F14-JTZ","KGS3-TQF","Male"
"9F14-JTZ","GQPD-STX","Female"
"9F3J-GZK","GSP7-S3G","Male"
"9H1R-BCB","LZNL-NRJ","Male"
"9H1R-BCB","GJJ7-1NV","Female"
"9H2Z-TM4","LCXX-Y9C","Male"
"9H2Z-TM4","26LW-M45","Female"
"9H86-NF9","L1Q3-HB5","Male"
"9H86-NF9","L1W2-YBG","Female"
"9H8F-54S","9H8F-54H","Male"
"9H8F-54S","GKRP-MXR","Female"
"9H8J-P75","L8MQ-5CR","Male"
"9H8J-P75","GN58-WDQ","Female"
"9HBM-13Z","G7SJ-CH9","Male"
"9HBM-13Z","G7SJ-FT1","Female"
"9HLY-FQJ","GF9M-ZRZ","Male"
"9HLY-FQJ","MMXP-1WV","Female"
"9HMF-PH6","LKBK-M44","Male"
"9HMF-PH6","KD3K-DD2","Female"
"9HPL-ZXG","KT3J-JNR","Male"
"9HPL-ZXG","KT3J-JJG","Female"
"9HR4-RTV","LZ6T-WZ8","Male"
"9HR4-RTV","M72D-PDF","Female"
"9HTR-H39","GZVT-1XZ","Male"
"9HTR-H39","GZVT-5QL","Female"
"9HTZ-YQ8","GWZX-F4D","Male"
"9HTZ-YQ8","9C7T-V6M","Female"
"9HVK-M2Z","9HVK-M2N","Male"
"9HWL-V79","GJ3F-3L2","Male"
"9HWL-V79","GQTF-SYD","Female"
"9HYX-L3B","9HYX-L3P","Male"
"9HYX-QH7","9HYX-SWF","Male"
"9HYX-QH7","9HYX-H6X","Female"
"9HYZ-BXC","K4B7-XCH","Male"
"9HYZ-BXC","KC45-LZ9","Female"
"9J7J-TXK","L123-WB4","Male"
"9J7J-TXK","GHDK-51Z","Female"
"9JH4-GFK","KLG2-8D4","Male"
"9JH4-GFK","MDM3-1X7","Female"
"9JJ1-XWN","LTYF-DNQ","Male"
"9JJ1-XWN","L1C8-286","Female"
"9KBD-B1T","L8BX-ZHN","Male"
"9KBD-B1T","MF6V-C69","Female"
"9KF3-LDV","LVFX-CYH","Male"
"9KF3-LDV","9HY9-JJP","Female"
"9KM4-37X","LB86-9CD","Male"
"9KM4-37X","LB8D-5PN","Female"
"9KMC-YT1","GSRS-CQW","Male"
"9KMC-YT1","29WW-N2F","Female"
"9M4Z-VGW","L83H-NSR","Male"
"9M4Z-VGW","LWR2-L6G","Female"
"9M72-FR5","LC6P-R3K","Female"
"9M7T-WHH","LBX4-4FT","Male"
"9M7T-WHH","KLDH-GBY","Female"
"9M85-73D","GL4C-R3N","Male"
"9M85-73D","GNB5-QPT","Female"
"9M8L-CS6","K65W-GFS","Male"
"9M8L-CS6","K4VN-71C","Female"
"9MGY-WVV","LD91-3SZ","Male"
"9MGY-WVV","MMWD-3QP","Female"
"9MM5-1ZH","GSGS-1DB","Male"
"9MM5-1ZH","GSGS-F1Z","Female"
"9MP5-L2C","9MP5-L29","Male"
"9MP5-L2C","LDPY-3HV","Female"
"9MPS-YP9","LBLD-PN5","Male"
"9MPS-YP9","MXT2-3S3","Female"
"9MRT-8H4","GDNC-G84","Male"
"9MRT-8H4","G4B1-VQB","Female"
"9MZH-XXX","9XY6-T7F","Male"
"9MZH-XXX","9XY6-T7N","Female"
"9NRD-KJ1","LV7D-TFQ","Male"
"9NRD-KJ1","LV7D-T6T","Female"
"9Q62-KX2","L1SK-48D","Male"
"9Q62-KX2","GWBH-4Q7","Female"
"9Q97-65H","L4G1-RF9","Male"
"9Q97-65H","G9KZ-319","Female"
"9QPS-JZQ","9QPS-JDS","Male"
"9QPS-JZQ","9QPS-JDG","Female"
"9QPS-JZV","G8PM-3GX","Male"
"9QPS-JZV","G8PM-JWB","Female"
"9QQ1-6SX","M1SJ-5CX","Male"
"9QQ1-6SX","LH73-5TK","Female"
"9QQC-VXK","LKLF-NF6","Male"
"9QQD-YG9","LD91-3SZ","Male"
"9QQD-YG9","LZZ2-H1W","Female"
"9S9D-P1D","9MZH-XXX","Male"
"9S9D-P1D","G3MZ-DMB","Female"
"9SDZ-4KZ","LVLK-K8X","Male"
"9SDZ-4KZ","G4BW-4B8","Female"
"9SFJ-YW1","LBQJ-4NM","Male"
"9SFJ-YW1","LBQN-YKQ","Female"
"9SV9-B9F","GKVX-92X","Male"
"9SV9-B9F","GKV6-P1X","Female"
"9SYS-WGC","GX1Q-8SB","Male"
"9SYS-WGC","93QD-9CM","Female"
"9V65-3NY","GC64-ZH4","Male"
"9V65-3NY","G33D-49V","Female"
"9VG3-971","GVNP-3WY","Male"
"9VG3-971","G4MS-KYM","Female"
"9VMZ-3KK","LCC6-7J3","Male"
"9VMZ-3KK","278Y-SFL","Female"
"9VQG-1CD","LC24-RPX","Male"
"9VQG-1CD","L1QZ-Z43","Female"
"9WHQ-5SN","G4D7-LRN","Male"
"9WHQ-5SN","LVFS-1HS","Female"
"9WHQ-PB6","9WHQ-5SN","Male"
"9WJH-RHY","LBJP-PQF","Male"
"9WJH-RHY","LBNP-WBR","Female"
"9WTY-758","LT51-F94","Male"
"9WTY-758","L55C-K2V","Female"
"9Z7T-J22","LB97-LD1","Male"
"9Z7T-J22","LH23-2N7","Female"
"9Z8T-79X","2JQS-HHP","Male"
"9Z8T-79X","9Z8T-QGH","Female"
"9ZC6-39N","GKYF-Y9S","Male"
"9ZC6-39N","G3QJ-FCW","Female"
"9ZCG-1BW","9ZHX-J2Z","Male"
"9ZCG-1BW","G6R7-4BJ","Female"
"9ZCS-FSH","LZDN-JBX","Male"
"9ZCS-FSH","LZX9-772","Female"
"9ZH7-4ZW","9ZCS-FSH","Male"
"9ZH7-4ZW","LC5W-HZR","Female"
"9ZHY-6J8","9ZHM-Y2T","Male"
"9ZHY-6J8","GH2S-GK2","Female"
"9ZZ6-CKR","MXWM-VRN","Male"
"9ZZ6-CKR","KNCG-W49","Female"
"9ZZL-N92","LHP9-JJ1","Male"
"9ZZL-N92","L5PZ-F6P","Female"
"G21H-XC3","G21H-BXJ","Male"
"G227-ZZT","LCYS-R6H","Male"
"G227-ZZT","L82J-LZP","Female"
"G228-2ZZ","GX4Q-296","Male"
"G228-2ZZ","LK6S-3PF","Female"
"G228-WKY","GDKH-51L","Male"
"G228-XSQ","GGZL-NCB","Male"
"G228-XSQ","G4T3-JFN","Female"
"G22G-HSP","GHJQ-6L9","Male"
"G22G-HSP","L1JL-D81","Female"
"G22K-B2J","GHKP-HW7","Male"
"G22K-B2J","G3K8-YRL","Female"
"G22K-GMY","G755-FY9","Male"
"G22K-GMY","G652-72L","Female"
"G22L-5JP","G22L-CWQ","Male"
"G22L-5JP","GCZR-W5B","Female"
"G22M-B6L","L29W-8PV","Male"
"G22M-B6L","L29W-D94","Female"
"G22T-NMX","G6YX-W5D","Male"
"G22T-NMX","GQ5K-YR7","Female"
"G22T-V4P","9H8S-DWQ","Male"
"G22T-V4P","GVZN-D7J","Female"
"G238-5XR","L6JG-G12","Male"
"G238-5XR","LHYM-QH2","Female"
"G24B-91T","GSCC-7PT","Male"
"G24B-91T","GNC9-95F","Female"
"G24H-H1X","LT24-D8X","Male"
"G24H-H1X","GVNL-X7Y","Female"
"G24P-6G6","GS21-TX2","Male"
"G24P-6G6","GSLM-HZP","Female"
"G28M-JGR","G7QM-68H","Male"
"G28M-JGR","GVNP-P68","Female"
"G28M-W95","GLHB-16S","Male"
"G28M-W95","GHGK-CGV","Female"
"G28W-6B3","GXT5-5SR","Male"
"G28W-6B3","LC88-XD7","Female"
"G28W-F9M","L4SJ-P45","Male"
"G28W-F9M","G28W-RG3","Female"
"G29R-L81","LHZK-GHX","Male"
"G29R-L81","G6F1-DH9","Female"
"G2BC-B3S","GS9K-D4L","Male"
"G2BC-B3S","GZGM-KSS","Female"
"G2BZ-HVT","G82Y-6NJ","Male"
"G2BZ-HVT","GS9K-NQ9","Female"
"G2F8-LSR","G2F8-LKC","Male"
"G2F8-LSR","GGCB-DXB","Female"
"G2FM-T1B","GM3R-VG7","Male"
"G2FM-T1B","GD8L-ZWL","Female"
"G2GF-QJY","L6HC-8KY","Male"
"G2GF-QJY","GN6X-G6N","Female"
"G2H5-GV7","L51W-QWW","Male"
"G2H5-GV7","KLY6-NDY","Female"
"G2HZ-4SW","G22L-C5Z","Male"
"G2HZ-4SW","KN43-FJM","Female"
"G2J4-GH5","LBD8-5DW","Male"
"G2J4-GH5","G95Q-ZV6","Female"
"G2LS-4PY","L2V4-9MV","Male"
"G2LS-4PY","M37K-9QR","Female"
"G2M7-7NK","G638-C9S","Male"
"G2M7-7NK","GXML-DK3","Female"
"G2MC-33G","G2MC-3QS","Male"
"G2MC-33G","G2MC-QWK","Female"
"G2MC-BYK","G2MH-1HY","Male"
"G2MC-BYK","LVZQ-9JW","Female"
"G2NF-WX2","MCSP-ZK8","Male"
"G2NF-WX2","LZ5W-9RD","Female"
"G2NN-4SL","LX6Y-717","Male"
"G2NN-4SL","LTQY-3NB","Female"
"G2P2-F46","GHNW-JBT","Male"
"G2P2-F46","GHNW-FZ4","Female"
"G2P3-3XP","GNP9-ZF8","Male"
"G2P3-W4L","GKDJ-HH3","Male"
"G2TP-BJG","LCT9-GY4","Male"
"G2TP-BJG","L77L-MBX","Female"
"G2VW-FZL","G2VW-GF3","Male"
"G2W1-541","L694-RYS","Male"
"G2W1-541","GL4J-CT4","Female"
"G2XG-7F4","GXT9-6T3","Male"
"G2XG-7F4","GXT9-6TS","Female"
"G2XJ-GK6","GMTZ-88D","Male"
"G2XZ-863","LZ2B-9LC","Male"
"G2XZ-863","LWFD-6LQ","Female"
"G2Y3-CFD","KL6K-78L","Male"
"G2Y3-CFD","LDQV-6GQ","Female"
"G2YX-TD8","G2YF-NTW","Male"
"G2Z4-C8M","9HYX-N5X","Male"
"G2Z4-C8M","L8S5-RNS","Female"
"G324-BL8","G32H-SJJ","Male"
"G324-BL8","G32H-M8J","Female"
"G32H-WGQ","L1Q3-HB5","Male"
"G32H-WGQ","L1W2-YBG","Female"
"G33F-TSM","G61C-BFR","Male"
"G33F-TSM","KVRB-SVH","Female"
"G33K-KDL","GSYN-69W","Male"
"G33K-KDL","LDJB-LWL","Female"
"G33N-752","GQVB-WNS","Male"
"G33N-752","G3PX-QS5","Female"
"G342-ZRL","G2GF-5GV","Male"
"G342-ZRL","G2GF-19M","Female"
"G37B-3GH","LZX8-7GX","Male"
"G37B-3GH","LZX8-75H","Female"
"G38C-BH3","LBGS-DXH","Male"
"G38C-BH3","GDNL-TNW","Female"
"G39D-SX3","LYFP-72M","Male"
"G39D-SX3","27S4-JNC","Female"
"G39F-7GP","9ZC9-JGK","Male"
"G39F-7GP","LNZF-XN8","Female"
"G39G-KV5","G39G-53D","Male"
"G39G-KV5","GHD4-5WG","Female"
"G39N-KR8","LH3V-5ZB","Male"
"G39N-KR8","GC4L-3VR","Female"
"G39W-2WM","LK9B-DQV","Male"
"G39W-2WM","GZ88-CMD","Female"
"G39X-R1C","GWTL-GRS","Male"
"G39X-R1C","GWTL-GFK","Female"
"G3CC-MX1","K27L-6SJ","Male"
"G3CC-MX1","GXL7-K8V","Female"
"G3CG-S5M","GQ55-9M5","Male"
"G3CY-L6X","LJRH-PDY","Male"
"G3CY-L6X","G8NW-8R3","Female"
"G3D1-6W7","GGN2-W6F","Male"
"G3D1-6W7","LRV5-5BR","Female"
"G3FW-3CK","G3J9-K5P","Male"
"G3FW-3CK","GN7N-CV4","Female"
"G3H9-9D2","GHWP-CYJ","Male"
"G3H9-9D2","MFDS-5DC","Female"
"G3HB-CFK","G3FW-1MV","Male"
"G3HB-CFK","G3FW-T6D","Female"
"G3J4-GTW","G39D-SX3","Male"
"G3J4-GTW","979W-K8X","Female"
"G3J6-GBT","GLT1-4N3","Male"
"G3J6-YTL","MW8Z-83D","Male"
"G3J6-YTL","GMXX-6BN","Female"
"G3J9-M8W","LH6D-1R9","Male"
"G3J9-M8W","GV55-G5Z","Female"
"G3JD-5ND","GFCF-3VK","Male"
"G3JD-5ND","GFCF-3KC","Female"
"G3JD-PTQ","L193-TX7","Male"
"G3JD-PTQ","G84C-3XG","Female"
"G3JD-RWH","GQM5-ZXL","Male"
"G3JD-RWH","GNZ3-657","Female"
"G3KF-KLK","GMQ7-4G8","Male"
"G3KF-KLK","GMQ7-NTK","Female"
"G3LL-37N","LTWY-W2R","Male"
"G3LL-37N","LX7N-MDM","Female"
"G3LS-12S","GH55-TL3","Male"
"G3LS-12S","GKV2-KGV","Female"
"G3LT-9H5","LX7F-MSP","Male"
"G3LT-9H5","LX7F-MQQ","Female"
"G3LZ-TG5","G3BJ-PYR","Male"
"G3LZ-TG5","G3BJ-6D8","Female"
"G3M1-P61","LHJ6-MJ6","Male"
"G3M1-P61","LWMS-5QF","Female"
"G3M2-CHS","9ZCZ-6NM","Male"
"G3M2-CHS","M7KT-7X7","Female"
"G3MZ-DMB","LV5V-JF2","Male"
"G3MZ-DMB","LR83-8B2","Female"
"G3N1-G4C","LWQH-GQB","Male"
"G3N1-G4C","9S8K-7C9","Female"
"G3NT-RGN","GC8W-VHT","Male"
"G3NT-RGN","G6P1-3CC","Female"
"G3P6-9V9","LDZZ-7SY","Male"
"G3P6-9V9","LKW3-SVV","Female"
"G3QJ-FCW","LWFX-L19","Male"
"G3QJ-FCW","LVNH-MRK","Female"
"G3QM-8KP","G8Q4-C22","Male"
"G3QM-8KP","G32J-7L2","Female"
"G3QM-YBB","LC3X-N3X","Male"
"G3QM-YBB","L4HX-359","Female"
"G3RG-BD6","GWZL-42W","Male"
"G3RG-BD6","L693-D5W","Female"
"G3SB-4GR","GGJ6-Q58","Male"
"G3SB-4GR","GGJ6-WBQ","Female"
"G3TT-8TM","L236-Y5J","Male"
"G3TT-8TM","L83C-XVT","Female"
"G3TX-GRB","G9JC-FGR","Male"
"G3TX-GRB","GS88-D2B","Female"
"G3TX-KCP","L2ZL-BB3","Male"
"G3TX-KCP","G8QW-YM5","Female"
"G3W4-GJ7","GX66-N2Z","Male"
"G3W4-GJ7","GX43-XPH","Female"
"G3WH-VQF","G8L5-5JH","Male"
"G3WH-VQF","GF2R-RZ6","Female"
"G3WT-F2W","L6QV-W5P","Male"
"G3WT-F2W","GZKB-B78","Female"
"G3XK-YQ3","GZ7Z-FZW","Male"
"G3XK-YQ3","GMDT-LCH","Female"
"G3XP-LXW","G3XP-GJB","Male"
"G3XX-JRB","GSKK-YT9","Male"
"G3XX-JRB","G29S-64Y","Female"
"G3YQ-YBN","G63H-RFF","Male"
"G3YQ-YBN","LZRK-DJ2","Female"
"G3ZM-4XM","2XKJ-XDR","Male"
"G3ZM-4XM","KHH6-DNN","Female"
"G41G-93N","LCJP-2WZ","Male"
"G41G-93N","G2XZ-863","Female"
"G41R-TLY","GC7Q-N2V","Male"
"G41R-TLY","LZNV-66L","Female"
"G429-WT8","LLSG-YHR","Male"
"G429-WT8","K8RW-2R4","Female"
"G431-1J9","KPQN-82S","Male"
"G431-1J9","M7H6-VJ2","Female"
"G43F-P22","G9QQ-VSR","Male"
"G43F-P22","GFX6-46Q","Female"
"G44P-YW9","G445-J43","Male"
"G44P-YW9","GGV9-NV4","Female"
"G44R-ZBV","L87F-VQQ","Male"
"G44R-ZBV","GQH2-K64","Female"
"G48F-YMW","97LZ-MND","Male"
"G48F-YMW","GDHB-G8M","Female"
"G48H-4VL","GNYF-N2S","Male"
"G48H-4VL","LCZX-HB4","Female"
"G48H-W6C","G48H-4VL","Male"
"G48H-W6C","G48H-7Z1","Female"
"G4B1-VQB","GK34-JF9","Male"
"G4B1-VQB","GG6F-2GH","Female"
"G4B5-Y3K","M4WB-DTV","Male"
"G4B5-Y3K","G4B5-BQM","Female"
"G4BD-B51","GXBG-QBT","Male"
"G4BF-T4G","G421-CMN","Male"
"G4BF-T4G","GDQK-KRF","Female"
"G4BP-JLT","GVL3-GWR","Male"
"G4BP-JLT","GVL3-N14","Female"
"G4BW-6CC","L6XW-RQJ","Male"
"G4BW-6CC","G76P-8WS","Female"
"G4BW-L27","LZJQ-WDD","Male"
"G4BW-L27","G661-K5D","Female"
"G4D5-H2H","KNCK-KSW","Male"
"G4D5-H2H","K23M-MDZ","Female"
"G4D8-W5D","LR37-QT5","Male"
"G4D8-W5D","21JJ-XXJ","Female"
"G4F3-FCT","LV4X-VG8","Male"
"G4F3-FCT","LT9K-M1F","Female"
