"fid","parent","gender"
"94WS-HLC","G9XC-LYF","Male"
"94WS-HLC","M6WQ-ZHT","Female"
"94Y4-K6S","LDHS-YD8","Male"
"94Y4-K6S","LDHS-Y6F","Female"
"94YN-5LG","L5NJ-CQW","Male"
"94YN-5LG","GX89-MGX","Female"
"94YS-MVD","LVFX-D9X","Male"
"94YS-MVD","LRYP-N36","Female"
"94YW-PDV","GFY9-RS9","Male"
"94YW-PDV","GFY9-ZTJ","Female"
"966V-5WC","GKF1-99K","Male"
"966V-5WC","GL4R-XZY","Female"
"96ZM-VGH","LZXM-7T6","Male"
"96ZM-VGH","L8P5-3LP","Female"
"993B-X83","LK9W-JZF","Male"
"993B-X83","LY3W-K7X","Female"
"993Q-YMC","9NSP-Q3F","Male"
"993Q-YMC","L19B-VLH","Female"
"994W-JSF","GGR4-YS3","Male"
"9C1F-HHB","GLHQ-5LL","Male"
"9C1F-HHB","G9NJ-82R","Female"
"9C87-HZ1","LZPN-7M8","Male"
"9C87-HZ1","LTY9-Q6T","Female"
"9CN6-LLF","9H52-SFT","Male"
"9CN6-LLF","LYJR-66X","Female"
"9F94-ZLW","MTX1-RRL","Male"
"9F94-ZLW","MW5T-461","Female"
"9FKN-5H5","G3RG-3BD","Male"
"9FKN-5H5","GSP9-Z3G","Female"
"9H4G-29V","L4SY-7NY","Male"
"9H4G-29V","LRL6-KYS","Female"
"9HLN-1YC","MJ1M-GCD","Male"
"9HLN-1YC","KNDX-3BV","Female"
"9HR4-5SQ","LRSN-L8P","Male"
"9HR4-5SQ","94QP-C19","Female"
"9HSS-349","K1D5-VD9","Male"
"9HSS-349","LHN5-SRT","Female"
"9J1J-4Z4","K23D-YJ3","Male"
"9J1J-4Z4","GZ5M-BTN","Female"
"9JDD-2N2","GLJW-CDJ","Male"
"9JDD-2N2","GLJW-BXN","Female"
"9JFG-DNZ","LH86-3LD","Male"
"9JFG-DNZ","GCF2-HDM","Female"
"9JH9-XP4","LH39-4MT","Male"
"9JH9-XP4","KLLC-ZFZ","Female"
"9JQV-WZ1","LYBN-NDS","Male"
"9JQV-WZ1","LCQH-G18","Female"
"9JR7-CS1","LH3M-XGX","Male"
"9JR7-CS1","G78D-BGP","Female"
"9JYW-WHS","GM58-W61","Male"
"9JYW-WHS","G76Z-4VW","Female"
"9K4R-MCY","MKTV-NHB","Male"
"9K4R-MCY","MKTV-NCH","Female"
"9K64-94P","LVKY-BKY","Male"
"9K64-94P","9NRB-2D3","Female"
"9KGM-TNC","KCQJ-KW2","Male"
"9KGM-TNC","GVW8-N56","Female"
"9KX2-D4R","LKQV-C5F","Male"
"9KX2-D4R","LC54-PXS","Female"
"9KYQ-1SV","K64R-2ZF","Male"
"9KYQ-1SV","K67F-FYN","Female"
"9M1N-FDK","LDYR-ZK8","Male"
"9M1N-FDK","94PP-RGV","Female"
"9M25-GJX","G94D-41J","Male"
"9M25-GJX","LB58-8H2","Female"
"9MQV-1Q1","LHTM-V4Q","Male"
"9MQV-1Q1","LHTM-J1X","Female"
"9MWV-FM6","MRL4-4HT","Male"
"9MWV-FM6","224H-FPN","Female"
"9NQX-D7L","9NQX-D9P","Male"
"9NQX-D7L","9NQX-D95","Female"
"9NS2-6NV","GGLB-K9S","Male"
"9NS2-6NV","GGLY-BCZ","Female"
"9QND-1VJ","94YS-MVD","Male"
"9QND-1VJ","LD55-ZCX","Female"
"9S1F-36C","GKXC-FRD","Male"
"9S1F-36C","GJWG-P5G","Female"
"9S2W-LND","MS19-HNM","Male"
"9S2W-LND","GF1S-D4N","Female"
"9SB8-K9T","LHVD-3WD","Male"
"9SB8-K9T","LB5M-DR9","Female"
"9SVT-FBV","LV8V-5WJ","Male"
"9SVT-FBV","MM61-R3X","Female"
"9SZ6-6V7","9SZ6-6VV","Male"
"9SZ6-6V7","LH3W-3SL","Female"
"9VLB-NF3","M3QP-7FR","Male"
"9VLB-NF3","GXH7-1MC","Female"
"9VTN-V4T","LVGJ-H9Y","Male"
"9VTN-V4T","LD39-Y3G","Female"
"9W3C-FL7","GMCC-9CB","Male"
"9W3C-FL7","M9ZJ-GPJ","Female"
"9X16-L9F","GV16-D5N","Male"
"9X5V-C7W","L6JV-6ZR","Male"
"9X5V-C7W","9NRB-GCJ","Female"
"9XN9-Z93","K8JZ-JSP","Male"
"9XN9-Z93","KHZY-NC1","Female"
"9ZZ1-54D","MRLQ-K8X","Male"
"9ZZ1-54D","M62Z-PKG","Female"
"G21L-PJG","LYY4-QP3","Male"
"G24Y-QNY","GGLV-NS9","Male"
"G24Y-ZS1","GLYR-N6Y","Male"
"G24Y-ZS1","GLYR-XG4","Female"
"G27P-95J","LBQX-VSZ","Male"
"G2C3-46R","KZK1-D71","Male"
"G2C3-46R","L1WR-XCB","Female"
"G2FL-JW6","GLFY-LR4","Male"
"G2GG-82W","GMLP-GB8","Male"
"G2GG-82W","G9HX-WXJ","Female"
"G2MF-S6L","GXKN-F1L","Male"
"G2MF-S6L","GXKN-FXP","Female"
"G2MG-6M4","GQKN-SXJ","Male"
"G2MG-6M4","MKRR-HXX","Female"
"G2P8-F79","GXX6-DGL","Male"
"G2P8-F79","GQ3D-JXG","Female"
"G2PN-YTL","G8K7-1W7","Male"
"G2PN-YTL","LRR5-HLT","Female"
"G2R6-QL8","G3KD-1C9","Male"
"G2R6-QL8","G3KD-RXH","Female"
"G2SF-HXB","G2SZ-FK3","Male"
"G2WB-KN5","KHW1-HXK","Male"
"G2WB-KN5","KC29-BP2","Female"
"G2YR-JHW","2Z4Z-WFW","Male"
"G2YR-JHW","GGQY-4XP","Female"
"G338-1GC","KCCL-QC6","Male"
"G338-1GC","KHPB-SHB","Female"
"G33Y-YH2","2S22-1KV","Male"
"G33Y-YH2","LT93-DKV","Female"
"G3LH-99H","GDS7-6LV","Male"
"G3LH-99H","GDS7-GCM","Female"
"G3VZ-7JT","G3VC-TW9","Male"
"G3VZ-7JT","KLJJ-6TJ","Female"
"G3VZ-82X","LCVN-F6N","Male"
"G3VZ-82X","L4WP-JSB","Female"
"G3WF-S2G","GL6K-YWM","Male"
"G3WF-S2G","GL62-XBG","Female"
"G47K-RH2","GNQL-MG1","Male"
"G4BQ-YRW","G2HG-SW4","Male"
"G4BQ-YRW","G2PM-CXR","Female"
"G4DR-533","GJRM-688","Male"
"G4DR-T4R","K63F-K84","Male"
"G4DR-T4R","9S19-F14","Female"
"G4QM-9H4","LTT2-3HL","Female"
"G4RT-S4W","GHDZ-2GL","Male"
"G4RT-S4W","GJLW-KVV","Female"
"G4XN-2GC","LHP9-5BH","Male"
"G4XN-2GC","KGJK-XW4","Female"
"G4XN-HWP","KZKL-XPW","Male"
"G4XN-HWP","GK4L-KBC","Female"
"G4ZM-CH8","G4J7-G4Q","Female"
"G61Z-W82","LRNV-Q28","Male"
"G61Z-W82","LRNV-3QH","Female"
"G64T-HZZ","LWJL-HK7","Male"
"G6DD-8BX","M6H2-42P","Male"
"G6DD-8BX","M6H2-4RQ","Female"
"G6F7-XRG","MVC5-NR4","Male"
"G6FT-32Q","2ZCK-8L3","Male"
"G6FT-32Q","M74Y-RDB","Female"
"G6PM-KQM","G6PM-ZFJ","Male"
"G6PM-KQM","GQCX-67G","Female"
"G6QN-K9Z","93HY-M7Q","Male"
"G6QN-K9Z","93HY-MW3","Female"
"G6RD-TVS","LVPR-MQ9","Male"
"G6RD-TVS","GZLX-MK2","Female"
"G6SQ-KDF","GLB4-4TL","Male"
"G6SQ-KDF","GLB4-6ZR","Female"
"G6TQ-4B9","GLKD-BYY","Male"
"G6TQ-4B9","GK6R-4TX","Female"
"G6VW-957","LB32-YLF","Male"
"G6VW-957","LB3L-MT6","Female"
"G6W3-SMC","GS6T-K2F","Male"
"G6W3-SMC","G7V3-CR4","Female"
"G77Z-Z46","LDTQ-NVL","Male"
"G77Z-Z46","L4W1-2BX","Female"
"G7CR-KWS","GSWZ-MR4","Male"
"G7CR-KWS","9VJH-XCW","Female"
"G7CR-V2P","L6T3-1BD","Male"
"G7CR-V2P","KNQ8-FH9","Female"
"G7FC-ZH1","LC28-JJB","Male"
"G7FC-ZH1","GDKG-M8V","Female"
"G82P-S5B","LYM8-9GF","Male"
"G82P-S5B","LYBT-4ST","Female"
"G85N-D8F","G85N-1XF","Female"
"G86W-BTY","G7WC-C15","Male"
"G86W-BTY","G45Q-KTB","Female"
"G8CT-4PJ","G3WF-S2G","Male"
"G8CT-4PJ","GG5F-44Y","Female"
"G8DG-H6D","GDP2-VZW","Male"
"G8DL-PT6","L1WW-GWT","Male"
"G8DL-PT6","L1WW-ZFG","Female"
"G8H1-B1R","KD32-LD8","Male"
"G8H1-B1R","M6JV-FLW","Female"
"G8KH-LGD","LR34-9JM","Male"
"G8KH-LGD","LR34-SVQ","Female"
"G8KJ-446","L63R-MSW","Male"
"G8KJ-446","LZGS-XZL","Female"
"G8TB-SR2","MMT4-5HY","Male"
"G8TB-SR2","MMT4-5CF","Female"
"G93H-PC2","LCC6-HL3","Male"
"G93H-PC2","LH7P-B6W","Female"
"G967-YYG","M4X8-VQC","Female"
"G9BP-M9G","MB35-47Q","Male"
"G9BP-M9G","M19C-2RW","Female"
"G9DN-Y55","9JFX-M6J","Male"
"G9DN-Y55","G2ZX-KK9","Female"
"G9FS-56F","MQ5Q-F73","Male"
"G9FS-56F","MQ5Q-F6Q","Female"
"G9LJ-XKD","KCTY-9X3","Male"
"G9LJ-XKD","KZ4D-XW4","Female"
"G9PR-R1Q","LDS9-CZZ","Male"
"G9PR-R1Q","LCRN-LMW","Female"
"G9PT-Q9P","MNRV-774","Male"
"G9PT-Q9P","MVTV-ZDZ","Female"
"G9VY-RW2","GG97-SWS","Male"
"G9VY-RW2","978M-KSG","Female"
"GC4X-KQJ","G8FW-HX9","Male"
"GC4X-KQJ","GH55-V75","Female"
"GCHG-Z4B","MFY5-NVG","Male"
"GCHG-Z4B","G23P-D2Y","Female"
"GCLQ-KPH","GJC9-RK6","Male"
"GCLQ-KPH","GJC9-GNG","Female"
"GCLQ-PZZ","MVG3-2QT","Male"
"GCLQ-PZZ","4J1Q-G46","Female"
"GCM9-6FM","LRG9-RTK","Male"
"GCM9-6FM","LYFC-BSW","Female"
"GCXD-6GB","MKMD-VS4","Male"
"GCXD-6GB","MKMD-V2D","Female"
"GD2H-8P9","G6DV-37V","Male"
"GD2H-8P9","G6DV-6XN","Female"
"GD41-YN2","LTXV-4CZ","Male"
"GD41-YN2","LTCD-1ND","Female"
"GD5K-GYH","MVGL-QLG","Male"
"GD5K-GYH","L7TG-5M8","Female"
"GDJM-4LS","LZJQ-V81","Male"
"GDJM-4LS","LCTN-GQR","Female"
"GDJM-HH3","9KDM-3MZ","Male"
"GDJM-HH3","G38W-28T","Female"
"GDM7-R6G","LTLS-HQ6","Male"
"GDM7-R6G","GDMW-D51","Female"
"GDN9-T8N","GLFM-SNF","Male"
"GDN9-T8N","G2HN-L78","Female"
"GDPP-GHQ","GDPP-4Q1","Male"
"GDPP-GHQ","M9BC-RPN","Female"
"GDQJ-CWZ","G3GV-4JB","Male"
"GDQJ-CWZ","G3GV-62J","Female"
"GDSH-VJ9","GKVS-Q61","Male"
"GDSH-VJ9","GKV9-579","Female"
"GDSX-X5X","GDSX-JFY","Male"
"GDSX-X5X","G7TR-5TR","Female"
"GDWD-TC7","L5CP-G8M","Male"
"GDWD-TC7","G9R4-YNB","Female"
"GDXF-Q9Y","G3MN-Z3P","Male"
"GDXF-Q9Y","GM1D-RRH","Female"
"GDYP-PYF","L18X-S8Q","Male"
"GDYP-PYF","LBJR-5J6","Female"
"GF1W-3CM","K8C3-N7F","Male"
"GF1W-3CM","KH93-KJH","Female"
"GF1Z-M3S","G8BY-HP5","Male"
"GF1Z-M3S","G8BY-6VZ","Female"
"GFML-RYS","G962-5V9","Male"
"GFML-RYS","GFML-54D","Female"
"GFQG-375","GH55-KK9","Male"
"GFQG-375","MXRY-SQG","Female"
"GFSV-H54","G9TH-KWC","Male"
"GFSV-H54","LZBY-QJ1","Female"
"GFTY-K3J","LVD6-W6G","Male"
"GFTY-K3J","GFTY-TCL","Female"
"GFXR-QQR","G6BG-4FL","Male"
"GFXR-QQR","G6BG-QT7","Female"
"GFYP-SR1","L4WK-LPV","Male"
"GFYP-SR1","GVW8-KFK","Female"
"GG23-G88","GD8C-JF3","Male"
"GG23-G88","LV1R-992","Female"
"GG2T-9TG","MPRY-TNP","Male"
"GG2T-9TG","L58X-99K","Female"
"GG2Y-ZP2","GG2Y-V1D","Male"
"GG2Y-ZP2","GG2Y-JZT","Female"
"GG5F-44Y","G2FQ-LCC","Male"
"GG5F-44Y","GQSY-PJR","Female"
"GGGK-XZR","GGGK-KLF","Male"
"GGGK-XZR","GGGK-FCR","Female"
"GGM4-3MB","LQRV-TBQ","Male"
"GGM4-3MB","GGD6-6M1","Female"
"GGMH-MMR","GKZH-DRC","Male"
"GGMH-MMR","GGM4-3MB","Female"
"GH4Q-S9S","GGCD-JDB","Male"
"GH4Q-S9S","LVS8-J2F","Female"
"GH69-D2Q","MMSG-CNV","Male"
"GH69-D2Q","GHJF-L19","Female"
"GH94-7FZ","GJH8-MGR","Male"
"GH94-7FZ","GJH8-3XR","Female"
"GH94-D8W","GJH8-31R","Male"
"GH94-D8W","GH94-L3P","Female"
"GHD6-2KX","LLML-NB1","Male"
"GHD6-2KX","LLML-JQ1","Female"
"GHNX-7Z8","GQZR-LS9","Male"
"GHNX-7Z8","GJBZ-SHB","Female"
"GJ1V-2QV","G86M-LBW","Male"
"GJ1V-2QV","G869-VC7","Female"
"GJ9D-2FV","GL42-LPC","Male"
"GJ9D-2FV","GL42-5N3","Female"
"GJ9X-YKJ","GJ3W-3WP","Male"
"GJ9X-YKJ","GJ3W-HZB","Female"
"GJCQ-YC3","LVX3-CSP","Male"
"GJCQ-YC3","LVX8-3FX","Female"
"GJG3-5WL","L67M-5R7","Male"
"GJG3-5WL","LVF3-CG6","Female"
"GJGC-5FC","GQ4N-PMZ","Male"
"GJGC-5FC","GQ4N-SGC","Female"
"GJTW-JR8","L78F-C8D","Male"
"GJTW-JR8","GJ18-36T","Female"
"GK3S-MHT","GLV3-TCL","Male"
"GK3S-MHT","M1Y6-26T","Female"
"GK3S-WYZ","L1C8-431","Male"
"GK3S-WYZ","GK3M-582","Female"
"GK89-3ZH","GK8M-89C","Male"
"GK89-3ZH","GK8M-X5R","Female"
"GK89-92W","GHMN-WRM","Male"
"GK89-92W","GG6S-KMR","Female"
"GKCW-KHD","GL4G-7TX","Male"
"GKCW-KHD","GL4G-4N3","Female"
"GKGK-ZXM","LB4S-YND","Male"
"GKGK-ZXM","G76Z-64Q","Female"
"GKHN-LRL","GQRY-SXF","Male"
"GKHN-LRL","9DZZ-WWS","Female"
"GKHZ-K19","GKHN-HQR","Male"
"GKHZ-K19","GCQQ-T5W","Female"
"GKK6-M5P","LCWG-9V8","Male"
"GKK6-M5P","LDBJ-B1F","Female"
"GKKD-KN7","GWMF-WJZ","Male"
"GKKD-KN7","GXXL-LX5","Female"
"GKPQ-GHH","GKPQ-J8W","Male"
"GKPQ-GHH","GKPQ-5X3","Female"
"GKRM-MCJ","93KB-CNR","Male"
"GKRM-MCJ","LDRG-ZBJ","Female"
"GKS7-5QC","GKSW-XG8","Male"
"GKYJ-19C","G6RP-X1G","Male"
"GKYJ-19C","LWYZ-TWV","Female"
"GKZH-DRC","GN63-T1P","Male"
"GKZH-DRC","KZM6-ZVH","Female"
"GL1W-FWL","LR8D-JLL","Male"
"GL1W-FWL","LR8D-KT5","Female"
"GL25-SS2","GGPY-MN3","Male"
"GL25-SS2","GGPY-5XJ","Female"
"GL87-QFM","LNV7-4V6","Male"
"GL87-QFM","LZD1-LKZ","Female"
"GL8T-5C1","K2Q9-C5P","Male"
"GL8T-5C1","L87V-9GC","Female"
"GLD5-7Z6","GLDP-Y2Q","Male"
"GLD5-7Z6","LZF4-F7C","Female"
"GLJ3-16W","LC5G-MT1","Male"
"GLJ3-16W","LC5G-999","Female"
"GLJ3-SJR","GLJS-RBW","Male"
"GLJ3-SJR","GLJ3-4JL","Female"
"GLJY-PMP","GFY9-GB1","Male"
"GLJY-PMP","GFY9-G67","Female"
"GLM7-YV4","GLMW-CGN","Male"
"GLSN-DJJ","GD41-YN2","Male"
"GLSN-DJJ","LTR8-B82","Female"
"GLSN-Y8F","GLSJ-M2T","Male"
"GLSN-Y8F","4ZJZ-QJH","Female"
"GLT8-SQN","GLT8-DJD","Male"
"GLT8-SQN","GXRB-5YD","Female"
"GMMC-TL4","GXNM-JJX","Male"
"GMMC-TL4","GQXT-N82","Female"
"GMV7-CP8","GL21-FGW","Male"
"GMV7-CP8","GL21-L59","Female"
"GMV7-Z54","GL21-XP8","Male"
"GMV7-Z54","GL21-6GD","Female"
"GMV7-Z5K","GLLM-SHD","Male"
"GMV7-Z5K","9KD8-W9R","Female"
"GN4V-CXB","MLXC-CWW","Male"
"GN4V-CXB","MLXC-C4Q","Female"
"GN5K-F8M","G46P-SVW","Female"
"GN8R-SFC","LB8V-NZS","Male"
"GN8R-SFC","L1FK-1WJ","Female"
"GNB7-GBK","GW8M-NLD","Male"
"GNB7-GBK","K12D-M89","Female"
"GNBW-MJH","GCRM-GM9","Male"
"GNBW-MJH","G22K-BLT","Female"
"GNHF-3T9","G6RG-G5F","Male"
"GNHF-3T9","G6RN-SFB","Female"
"GNHF-CWL","LDCW-QGM","Male"
"GNQ2-XVB","GNQ2-PYN","Male"
"GNQ5-S54","2ZSW-XCW","Male"
"GNQ5-S54","G992-571","Female"
"GQ2P-5T6","L41C-Q32","Male"
"GQ2P-5T6","94VD-SNP","Female"
"GQ7V-LRF","LY46-4TQ","Male"
"GQ7V-LRF","GQ7C-T8R","Female"
"GQB6-B78","GQBX-3YY","Male"
"GQDX-PFB","G2Q9-VWC","Male"
"GQDX-PFB","GW9Y-PTC","Female"
"GQHG-TM3","L6ZQ-63B","Male"
"GQHG-TM3","9C8Q-B3H","Female"
"GQKN-56X","GKHH-N64","Male"
"GQKN-56X","GLVZ-MN4","Female"
"GQKN-7CJ","GQKN-855","Male"
"GQKN-7CJ","GQKJ-M7C","Female"
"GQKX-BLN","G8DN-B2Z","Male"
"GQKX-BLN","G8DJ-SM7","Female"
"GQLC-C6H","G8DR-KQM","Male"
"GQLC-C6H","GHHT-WVY","Female"
"GQLC-DK5","GQLC-JFN","Male"
"GQLC-DK5","GQLC-VMQ","Female"
"GQLC-F4Y","GQLC-2GM","Male"
"GQLC-F4Y","GQLC-FBG","Female"
"GQLC-NY3","G68D-HLT","Male"
"GS29-D2R","G24Y-ZS1","Male"
"GS29-D2R","G24Y-QNY","Female"
"GS4M-ZT8","LZ21-36S","Male"
"GS4M-ZT8","L1SL-3FH","Female"
"GS78-JKB","M2KC-1F6","Male"
"GS78-JKB","M2K3-V3G","Female"
"GS86-G2B","GHD6-GTB","Male"
"GS86-G2B","GQSF-1TN","Female"
"GSBR-D6N","GSBR-V8F","Male"
"GSBR-D6N","K4NR-NTK","Female"
"GSDY-NBR","G6S5-KMK","Male"
"GSDY-NBR","G6S5-SZN","Female"
"GSG3-ZPL","GQC4-6TN","Female"
"GSMH-DL8","LVCF-72B","Male"
"GSMH-DL8","GJSG-2NN","Female"
"GSPZ-ZV4","GNJ9-FW6","Male"
"GSPZ-ZV4","GJNG-TYZ","Female"
"GSQH-53F","GJM8-NGB","Male"
"GSQH-53F","GJM8-NGY","Female"
"GSQH-5VK","L1W6-KZC","Male"
"GSQH-5VK","L1W6-JG7","Female"
"GSR4-4HQ","GFX7-B39","Male"
"GSR4-4HQ","LH5W-JSC","Female"
"GSSD-MVG","9CZ5-25S","Male"
"GSSD-MVG","9JFJ-WCF","Female"
"GST1-MZS","L83Q-9GY","Male"
"GST1-MZS","GGMJ-CL9","Female"
"GSZR-S38","G4SH-X1H","Male"
"GSZR-X76","LZ46-B87","Male"
"GSZR-X76","LZ46-B86","Female"
"GV2J-KJT","GGHP-J9C","Male"
"GV2J-KJT","GGHP-2Y4","Female"
"GV2N-KKM","GV2N-X51","Male"
"GV2N-KKM","G4YS-LJC","Female"
"GV4M-S51","GVW1-QY2","Male"
"GV4M-S51","G6ZV-QV3","Female"
"GVFC-75N","GKVL-BQT","Male"
"GVFC-75N","GKVG-D4N","Female"
"GVH6-NHP","GVH6-LPT","Male"
"GVH6-NHP","LCH6-KQH","Female"
"GVM7-7NX","MJQK-289","Male"
"GVM7-7NX","LTWH-ZJ4","Female"
"GVR9-XM5","K4DB-R7Z","Male"
"GVR9-XM5","LT2Z-M3V","Female"
"GVY6-5LY","MM1X-TD8","Male"
"GVY6-5LY","LRDV-Y9F","Female"
"GWC7-RXV","GWC4-ZGX","Male"
"GWC7-RXV","GHCB-4SP","Female"
"GX8D-67S","LHR8-BHH","Male"
"GX8D-67S","LC59-7BF","Female"
"GXMM-MMV","LWJL-HK7","Male"
"GXMM-MMV","24NS-LGZ","Female"
"GXSJ-KS2","K82C-1X3","Male"
"GXSJ-KS2","GMHX-Z7L","Female"
"GXTL-22D","GXTL-GZM","Male"
"GXTL-22D","GXTL-VFH","Female"
"GXWN-PD8","G6HQ-Z47","Male"
"GXWN-PD8","GVHL-Z33","Female"
"GXXL-THL","GGNN-SKL","Male"
"GXXL-THL","GXXL-BXP","Female"
"GXYF-VDC","G259-RFD","Male"
"GZ2R-1C3","GKDN-Y8Z","Male"
"GZ2R-1C3","LZNC-BDW","Female"
"GZ4W-7Q2","GKW2-C5T","Male"
"GZ4W-7Q2","MSYX-M21","Female"
"GZC8-H5Z","GZCD-WQ7","Male"
"GZC8-H5Z","GZCD-44M","Female"
"GZFW-DJ7","M82D-SVQ","Male"
"GZFW-DJ7","GZFW-2JQ","Female"
"GZGD-YXK","GZGD-TV4","Male"
"GZGD-YXK","GZGD-BNJ","Female"
"GZGF-7TT","MN3M-99Q","Male"
"GZGF-7TT","G3ZG-PK3","Female"
"GZJT-S8M","G67T-V6Y","Male"
"GZJT-S8M","GSBV-B5P","Female"
"GZVM-7B8","GLQM-BRS","Male"
"GZVM-7B8","GLQM-1BP","Female"
"GZYQ-NQG","LZ2M-WRL","Male"
"GZYQ-NQG","LDK8-GMX","Female"
"GZZ8-LZD","G9QH-X25","Male"
"GZZ8-LZD","G9QH-ZTK","Female"
"GZZB-GBS","GJ1X-VNG","Male"
"GZZB-GBS","GMDP-G6V","Female"
"K235-NFJ","93KF-J1Y","Male"
"K235-NFJ","L6BG-X9Z","Female"
"K2XM-XR7","GXJ4-8K1","Male"
"K2XM-XR7","GXJH-8ZX","Female"
"K2Y6-N7H","K8L3-C4L","Male"
"K2Y6-N7H","KC62-8LS","Female"
"K4R7-8BC","GC8F-4BQ","Male"
"K4RR-GFC","LZKH-88D","Male"
"K4RR-GFC","K8G8-B3Y","Female"
"K4XJ-ZWN","GSBK-DTC","Male"
"K4XJ-ZWN","G68X-29M","Female"
"K64K-BFK","L5T1-63W","Male"
"K64K-BFK","GQQS-KKH","Female"
"K6MN-CRT","KCS6-X84","Male"
"K6MN-CRT","M7BR-5F9","Female"
"K6Q8-FFL","L6G6-N44","Male"
"K6Q8-FFL","L6G6-NZ1","Female"
"K81D-7P7","9SG3-74G","Male"
"K81D-7P7","9SG3-741","Female"
"K829-LSN","GHKX-WLK","Male"
"K829-LSN","9F9P-NCK","Female"
"K88F-CYB","GHC8-G6M","Male"
"K88F-CYB","GHC8-1NV","Female"
"K89M-VPY","M89N-Z66","Male"
"K89M-VPY","GVL3-MN6","Female"
"K8GB-8HS","GZGF-S7S","Male"
"K8GB-8HS","GHS8-XP1","Female"
"K8LV-7DG","MZP1-WJB","Male"
"K8LV-7DG","MZP1-WJN","Female"
"K8NJ-S1F","L6DQ-VRK","Male"
"K8NJ-S1F","LVN2-43D","Female"
"K8RG-7JH","MZY7-JJM","Male"
"K8RG-7JH","L8S4-GDR","Female"
"K8SN-CKZ","9X16-L9S","Male"
"K8SN-CKZ","L5T9-6MQ","Female"
"K8X3-LLT","LHCZ-91G","Male"
"K8X3-LLT","LRK1-S6S","Female"
"KC29-BP2","LDRG-LMK","Male"
"KC29-BP2","GZWX-8MC","Female"
"KC3P-Q3P","LKLG-TK4","Male"
"KC3P-Q3P","L8YW-GRT","Female"
"KC9J-5BM","G8DB-WS6","Male"
"KC9J-5BM","GFQQ-T58","Female"
"KCLV-JCN","K23Z-MD3","Male"
"KCLV-JCN","KZBM-VHD","Female"
"KCVW-7SJ","LTXL-DLQ","Male"
"KCVW-7SJ","GDXF-Q9Y","Female"
"KCYJ-XRR","LKKM-HCX","Male"
"KCYJ-XRR","GWP9-4RG","Female"
"KD9D-JB3","GDJV-QQH","Male"
"KD9D-JB3","G4HD-GQC","Female"
"KD9T-8NS","LK6R-QKP","Male"
"KD9T-8NS","LK7F-Z39","Female"
"KDSD-S5M","GQQS-PJK","Male"
"KDSD-S5M","GQQS-KBW","Female"
"KF29-XM2","LBMC-5QQ","Male"
"KF29-XM2","MVD1-PBK","Female"
"KF5J-6H8","LZNN-XDN","Male"
"KF5J-6H8","LZGK-3W7","Female"
"KFKJ-LRK","M5ZW-481","Male"
"KFKJ-LRK","LYTJ-ZCB","Female"
