"fid","parent","gender"
"GMXT-9ST","GQLC-DK5","Female"
"GMXT-S37","GQLC-6PX","Male"
"GMXT-S37","GQLC-F4Y","Female"
"GMZP-7CS","GXSJ-KS2","Male"
"GMZP-7CS","GSBR-D6N","Female"
"GN29-X3Y","GN2S-S57","Male"
"GN4V-Z94","LVDJ-9GK","Male"
"GN4V-Z94","GN4V-CXB","Female"
"GN4Y-5T3","GNHF-NH5","Male"
"GN4Y-5T3","GK47-6DF","Female"
"GN4Y-VYS","GNHF-CWL","Male"
"GN4Y-VYS","GNHF-3T9","Female"
"GQ33-5FX","GZGD-YXK","Male"
"GQ33-5FX","GCM9-6FM","Female"
"GQKP-F47","GS29-D2R","Male"
"GQKP-F47","K8X3-LLT","Female"
"GQKY-HM4","G7CR-V2P","Male"
"GQKY-HM4","G7CR-KWS","Female"
"GQLC-ZX1","GXYF-VDC","Male"
"GQLC-ZX1","KV36-LQS","Female"
"GQP1-DV2","GDN9-T8N","Male"
"GQP1-DV2","GDNS-M71","Female"
"GQSJ-L9L","G259-TSB","Male"
"GS29-D2R","G24Y-ZS1","Male"
"GS29-D2R","G24Y-QNY","Female"
"GS9B-Q2G","GKHZ-K19","Male"
"GS9B-Q2G","GKHN-LRL","Female"
"GSB1-4BD","L1XN-HBM","Male"
"GSB1-4BD","9CQC-H5D","Female"
"GSFQ-FBZ","K2XM-XR7","Male"
"GSFQ-FBZ","K2XM-X1S","Female"
"GSQH-B63","MVJ6-5MT","Male"
"GSQH-B63","K8JS-K9Z","Female"
"GSTN-2XH","LHLM-QPM","Male"
"GSTN-2XH","GSR4-4HQ","Female"
"GV3Y-ZBJ","LCZN-MHG","Male"
"GV3Y-ZBJ","GSSD-MVG","Female"
"GVH6-4JZ","GVH6-NHP","Male"
"GVH6-4JZ","LZWW-87P","Female"
"GVWZ-RNH","KHBY-631","Male"
"GVWZ-RNH","9KGM-TNC","Female"
"GW3K-3J5","LZTK-R1F","Male"
"GW3K-3J5","LDRX-4RH","Female"
"GWHD-6ZX","L84C-VXB","Male"
"GWHD-6ZX","L84C-KQ6","Female"
"GX32-Q8Y","G2FL-JW6","Male"
"GX32-Q8Y","GX32-P8T","Female"
"GX4Q-HB8","GV2N-KKM","Male"
"GX4Q-HB8","GX4Q-L4B","Female"
"GXFH-HYY","GJGH-1YT","Male"
"GXFH-HYY","GJGC-5FC","Female"
"GXRX-BRZ","GJWP-SWS","Male"
"GXRX-BRZ","LR1W-M3L","Female"
"GXT3-6Q8","96ZM-VGH","Male"
"GXT3-6Q8","JZXN-G59","Female"
"GXYL-6N2","GLV2-D94","Male"
"GXYL-6N2","GLV2-VSZ","Female"
"GZB2-CQ8","LVX7-251","Male"
"GZB2-CQ8","LVX7-2XG","Female"
"GZGF-7TT","MN3M-99Q","Male"
"GZGF-7TT","G3ZG-PK3","Female"
"GZLH-5SW","GQKX-BLN","Male"
"GZLH-5SW","2CY3-877","Female"
"GZW3-BVC","GK4Z-68X","Male"
"K1D9-YFQ","LZ2F-MM7","Male"
"K1D9-YFQ","LHVB-P72","Female"
"K24K-RM7","LZ8Z-ZS7","Male"
"K24K-RM7","LYYX-7XZ","Female"
"K295-7G8","LTBF-M5Y","Male"
"K295-7G8","M4MN-WQ4","Female"
"K2M8-J3G","KJ5Q-ZF5","Male"
"K2M8-J3G","KJ5Q-ZFT","Female"
"K4BX-CDR","MM8B-H33","Male"
"K4BX-CDR","MM8B-H3D","Female"
"K4YB-SYT","LYNX-9NC","Male"
"K4YB-SYT","LRB5-276","Female"
"K4YD-7GV","LC7W-ZPR","Male"
"K4YD-7GV","LH2Q-1MY","Female"
"K69Z-VQ7","GGKY-VKJ","Male"
"K69Z-VQ7","GGKY-GT8","Female"
"K6FS-BMC","GVY6-5LY","Male"
"K6FS-BMC","GXWN-PD8","Female"
"K6H9-WNH","L4WK-4FQ","Male"
"K6H9-WNH","LH5P-Q1F","Female"
"K6HY-MDW","KCLV-JCN","Male"
"K6HY-MDW","9NQX-D7L","Female"
"K6WV-NKD","LYSM-2T3","Male"
"K6WV-NKD","27BK-MZJ","Female"
"K88G-6GF","K4RR-GFC","Male"
"K88G-6GF","LJ18-RRZ","Female"
"K8PQ-2MH","G3VZ-82X","Male"
"K8PQ-2MH","G3VC-VY6","Female"
"K8TP-4P5","LJ24-FHS","Male"
"K8TP-4P5","LWJR-W1X","Female"
"K8VF-RY4","K8SN-CKZ","Male"
"K8VF-RY4","9X16-L9F","Female"
"K8X3-LLT","LHCZ-91G","Male"
"K8X3-LLT","LRK1-S6S","Female"
"K8XN-4XX","9KX2-D4R","Male"
"K8XN-4XX","GDQJ-CWZ","Female"
"KC7C-3HN","K4XJ-ZWN","Male"
"KC7C-3HN","KC9J-5BM","Female"
"KC9F-29S","K8RG-7JH","Male"
"KC9F-29S","KCNP-RCW","Female"
"KCD2-DND","LKNH-8XM","Male"
"KCD2-DND","2MRV-CD1","Female"
"KCMK-F8D","K4VP-YXK","Male"
"KCMK-F8D","KCKG-XC7","Female"
"KCVW-7SJ","LTXL-DLQ","Male"
"KCVW-7SJ","GDXF-Q9Y","Female"
"KD9V-76T","G3VZ-7JT","Male"
"KD9V-76T","MMK1-9HX","Female"
"KFRB-39Y","2MJW-7K7","Male"
"KFRB-39Y","L5TZ-8T5","Female"
"KFTL-RK8","L8HV-GXS","Male"
"KFTL-RK8","KD9T-8NS","Female"
"KGSH-BDP","273C-Q28","Male"
"KGSH-BDP","KGS4-XPJ","Female"
"KH1M-G5L","LYTN-GDT","Male"
"KH1M-G5L","LB2S-687","Female"
"KHQC-584","LDF9-7PK","Male"
"KHQC-584","LDF9-75S","Female"
"KHRG-1DH","KHHD-NGF","Male"
"KHRG-1DH","MVJP-2MF","Female"
"KL89-JZ1","GNVW-8CS","Male"
"KL89-JZ1","GNVW-P1L","Female"
"KLDZ-C3Z","KL81-F4T","Male"
"KLDZ-C3Z","K8NJ-S1F","Female"
"KLGM-377","KLGM-P16","Male"
"KLGM-377","29MQ-QT6","Female"
"KLGQ-BPQ","M9YG-9N8","Male"
"KLGQ-BPQ","M9YG-9NP","Female"
"KLZR-NGW","KHLW-YBP","Male"
"KLZR-NGW","G6DC-11N","Female"
"KN3Y-1M8","M1HB-7DK","Male"
"KN3Y-1M8","GQDX-PFB","Female"
"KN76-5R4","L4HW-DB2","Male"
"KN76-5R4","L4BD-WDY","Female"
"KN7C-PJM","LD5K-HGP","Male"
"KN7C-PJM","GWC7-RXV","Female"
"KNC5-YXW","M39Q-19H","Male"
"KNC5-YXW","LZBN-37S","Female"
"KNQC-TPX","LZBN-3WJ","Male"
"KNQC-TPX","GG2T-9TG","Female"
"KNQF-8V1","LCFK-X4R","Male"
"KNQF-8V1","LCFK-CMR","Female"
"KNVR-S1Y","LK72-Z1M","Male"
"KNVR-S1Y","LVL7-7VN","Female"
"KNWK-93N","GSPZ-ZV4","Male"
"KNWK-93N","G6Q8-NWJ","Female"
"KNWZ-35T","L19R-M6G","Male"
"KNWZ-35T","KNQF-ZV9","Female"
"KNZC-HSP","LBT4-8TB","Male"
"KNZC-HSP","LBT4-M4Y","Female"
"KNZG-8WN","KJ45-6BT","Male"
"KNZG-8WN","L7MT-VCR","Female"
"KNZL-2GH","L6Y7-BD1","Male"
"KNZL-2GH","G38J-6Z8","Female"
"KP41-ZHF","LH3M-FM3","Male"
"KP41-ZHF","9JR7-CS1","Female"
"KPSY-WR1","LZZJ-8GV","Male"
"KPSY-WR1","LZZJ-8FK","Female"
"KT7L-3BH","94YN-5LG","Male"
"KT7L-3BH","MNWM-2KT","Female"
"KV2C-4DK","LT46-XH1","Male"
"KV2C-4DK","L1QT-DR9","Female"
"KVV8-GD3","GNQ2-XVB","Male"
"KVV8-GD3","G47K-RH2","Female"
"KXJX-QNL","LZJ1-DDR","Male"
"KXJX-QNL","GDSH-VJ9","Female"
"KZDR-B1N","LD39-TBW","Male"
"KZDR-B1N","LC87-FVH","Female"
"KZT6-ZH2","GQHG-TM3","Male"
"KZT6-ZH2","LL3S-51V","Female"
"L11L-9G5","G33Y-YH2","Male"
"L11L-9G5","G33Y-JMK","Female"
"L139-YZH","GFW3-TY2","Male"
"L139-YZH","GFW3-1V1","Female"
"L16V-5GJ","M8KY-ZLT","Male"
"L16V-5GJ","4CWS-Y51","Female"
"L18W-YV2","LZXK-JF9","Male"
"L18W-YV2","LW1S-QQN","Female"
"L1D3-XP5","GKS7-5QC","Male"
"L1DQ-TYL","LZN7-W1G","Male"
"L1DQ-TYL","M1Y6-26T","Female"
"L1KT-NLM","K89M-VPY","Male"
"L1KT-NLM","LTK9-C1R","Female"
"L1MX-H11","LXSS-CPH","Male"
"L1MX-H11","LRJS-Y5G","Female"
"L1NV-S4M","KJP8-LR3","Male"
"L1NV-S4M","L152-KK3","Female"
"L1PV-GYV","LT8L-CZV","Male"
"L1PV-GYV","LT8L-FSX","Female"
"L1Q6-NK2","G6FT-32Q","Male"
"L1Q6-NK2","LV5Q-KCB","Female"
"L1W1-4TP","M3T9-LVN","Male"
"L1W1-4TP","G2KJ-8PF","Female"
"L25J-KCD","LZFD-TF5","Male"
"L25J-KCD","G22K-2GR","Female"
"L2X4-366","LWV5-XFF","Male"
"L2X4-366","L41N-1D1","Female"
"L4J3-T3G","LJJR-BPX","Male"
"L4J3-T3G","G3BP-PYK","Female"
"L4JJ-1RW","KHNG-4ST","Male"
"L4JJ-1RW","GJTW-JR8","Female"
"L4MP-K3N","LW19-443","Male"
"L4MP-K3N","LHJY-LNN","Female"
"L4PM-WSH","LQRB-NLM","Male"
"L4PM-WSH","277Q-6XN","Female"
"L4SY-GWB","G6CJ-GF7","Male"
"L4SY-GWB","GJP9-5XM","Female"
"L4T9-F8C","LHG9-NRH","Male"
"L4T9-F8C","9F94-ZLW","Female"
"L519-8KC","LT26-S8F","Male"
"L519-8KC","L5B2-TCK","Female"
"L51L-WWQ","LTXR-N8R","Male"
"L51L-WWQ","LZLZ-MH7","Female"
"L51Z-JMV","LZT6-KKX","Male"
"L51Z-JMV","LCRV-LGT","Female"
"L56L-T6G","9HR4-5SQ","Male"
"L56L-T6G","GVR9-XM5","Female"
"L58S-NJD","L7JT-1R2","Male"
"L58S-NJD","LBXK-R9B","Female"
"L5B2-TCK","LYZC-77Y","Male"
"L5B2-TCK","GXMM-MMV","Female"
"L5FQ-8ND","LYC2-BVM","Male"
"L5FQ-8ND","LR5J-931","Female"
"L5JK-DN7","9SB8-K9T","Male"
"L5JK-DN7","KFKJ-LRK","Female"
"L5LJ-F7F","LKS8-FHW","Male"
"L5LJ-F7F","L2SH-77H","Female"
"L5PB-8HH","L5TJ-QPF","Male"
"L5PB-8HH","LRBK-187","Female"
"L5YF-XW9","L5YF-J5L","Male"
"L5YF-XW9","9J1J-4Z4","Female"
"L5YQ-1P5","KDSD-S5M","Male"
"L5YQ-1P5","GSMH-DL8","Female"
"L61P-SLG","LZ6M-ZWR","Male"
"L61P-SLG","G6RD-TVS","Female"
"L6CF-Y2T","GSJW-J2R","Male"
"L6CF-Y2T","GLRM-S9N","Female"
"L6DG-BL3","GZJT-S8M","Male"
"L6DG-BL3","GW53-RVL","Female"
"L6MN-WJ8","LKVP-L76","Male"
"L6MN-WJ8","LKVP-L3T","Female"
"L6P5-PMJ","KZ5Z-JF1","Male"
"L6P5-PMJ","M3VH-SVT","Female"
"L6PY-85Y","LYXT-GQN","Male"
"L6PY-85Y","LYXY-S9W","Female"
"L6S9-5RP","GGC8-QSR","Male"
"L6S9-5RP","GGCZ-YN5","Female"
"L6TB-GCZ","9JDD-2N2","Male"
"L6TB-GCZ","GFXR-QQR","Female"
"L6ZH-47V","L6ZX-PJH","Male"
"L6ZH-47V","L6ZX-5BM","Female"
"L7GZ-1LS","L852-RQH","Male"
"L7GZ-1LS","L6C1-BM6","Female"
"L7JB-17Q","LRBF-85Y","Male"
"L7JB-17Q","LRBF-FK2","Female"
"L7XR-MSB","MNQ3-J71","Male"
"L7XR-MSB","LRT5-9WQ","Female"
"L824-V55","2MGP-YCH","Male"
"L824-V55","L2XM-6M8","Female"
"L83Z-8C7","LZLP-GW7","Male"
"L83Z-8C7","L83Z-8CD","Female"
"L854-VZG","KLTB-L5Q","Male"
"L854-VZG","LWR2-LDW","Female"
"L87B-NY6","GG23-G88","Male"
"L87B-NY6","GV2J-KJT","Female"
"L89L-8SV","L56N-W9V","Male"
"L89L-8SV","L89L-8V7","Female"
"L89S-6X7","L56L-T6G","Male"
"L89S-6X7","MSXY-RLJ","Female"
"L89W-NH7","LZL5-RYK","Male"
"L8BB-W2V","LJKY-YJR","Male"
"L8BB-W2V","L2BZ-QG2","Female"
"L8BB-W5S","MD48-9PQ","Male"
"L8BB-W5S","M62X-VT8","Female"
"L8JL-Y5Y","L52Z-CKW","Male"
"L8JL-Y5Y","LH86-8N7","Female"
"L8MR-JWC","2WV5-BTX","Male"
"L8MR-JWC","9NS2-6NV","Female"
"L8P5-9D7","943R-GHD","Male"
"L8P5-9D7","943R-GMS","Female"
"L8QB-1ZB","LVKQ-C68","Male"
"L8QB-1ZB","GVBD-SC7","Female"
"L8QK-WDL","G4DR-533","Male"
