"fid","type","year","place"
"GVZ5-GT8","Birth","1002","Saint-Pol-sur-Ternoise, Pas-de-Calais, Hauts-de-France, France"
"GC4C-CPV","Birth","0996","Montcavrel, Pas-Calés, Heuts-d'Franche, Française"
"G7NN-V9W","Birth","1006","Thérouanne,62129,Pas-de-Calais,Hauts-de-France,FRANCE,"
"GX4W-KFC","Birth","0997","Blingel, Pas-de-Calais, Hauts-de-France, France"
"LRHH-679","Birth","1005","Senlis, Oise, Hauts-de-France, France"
"L2TT-ZDM","Birth","1008","Tangry, Pas-de-Calais, Nord-Pas-de-Calais, France"
"L2TT-Z55","Birth","1021","Bours, Pas-de-Calais, Hauts-de-France, France"
"GX6Z-6DY","Birth","1007","Arras, Pas-de-Calais, Hauts-de-France, France"
"GVZP-CXM","Birth","1019","Bours, Pas-de-Calais, Hauts-de-France, France"
"99PT-NTZ","Birth","0938","Egmond-Binnen, Egmond, Noord-Holland, Netherlands"
"G98Z-6RZ","Birth","0938","Nord-Pas-de-Calais, Flanders, Kingdom of France"
"9SBM-4NB","Birth","0935",NA
"GN7R-TH8","Birth","0935","Walbeck, Geldern, Kleve, North Rhine-Westphalia, Germany"
"GDKP-2XC","Birth","0955","Kyyiv, Kyiv, Oekraïne, Sowjetunion"
"G2SL-H2T","Birth","0960","Geneva, Geneva, Switzerland"
"G2S2-Y92","Birth","0965","Geneva, Geneva, Switzerland"
"GVJS-M59","Marriage","1015","Europe"
"GKK5-8XV","Marriage","1015","Europe"
"GG3Q-9VN","Birth","0972","La Fère, Laon, Aisne, Picardie, France"
"L2MS-GP4","Birth","0972","Thourotte, Oise, Hauts-de-France, France"
"GGHJ-KWX","Birth","0922",NA
"GGHJ-BV4","Marriage","0974",NA
"G7TP-9W3","Birth","0968",NA
"L2TT-4NH","Birth","0980","Arleux-en-Gohelle, Pas-de-Calais, Nord-Pas-de-Calais, France"
"GV3Y-PTQ","Birth of Child","1000",NA
"LVG7-NYR","Birth","0990","Wavrin, Nord, Nord-Pas-de-Calais, France"
"LVG7-J9V","Birth","0998","Cassel, Nord, Hauts-de-France, France"
"G4VR-MQC","Birth","0980","Habarcq, Pas de Calais, France"
"G2WR-NVX","Birth","0986","Europe"
"LKB9-HXK","Birth","0985","Dainville, Pas-Calés, Heuts-d'Franche, Française"
"G314-CPL","Birth","0998","Souastre, Hauts de France, Pas-de-Calais, France"
"GCS9-91D","Birth","0990","Milly, Somme, Picardie, France"
"GVW2-YD8","Birth","0995",NA
"GJBS-L7N","Birth","0914","Yonne, Bourgogne, Sens, France"
"LHRH-CJ8","Birth","0891","Amiens, Somme, Picardie, France"
"9HP4-S9D","Birth","0930","Château-Gontier, Mayenne, Pays-de-la-Loire, France"
"9QQL-1PC","Birth","0930","Alençon, France"
"GMRV-199","Birth","1090","England, United Kingdom"
"GLKG-P55","Birth","1096","Devon, England"
"LRBL-ZS3","Birth","1045","Devon, England"
"GMRD-W48","Birth","1048",NA
"LRY4-55V","Birth of Child","1010","Frise, Pays-Bas"
"GX1X-553","Birth",NA,"France"
"LVC4-QRZ","Birth","0990","Oldenburg, Oldenburg, Niedersachsen, Deutschland"
"LVC4-QRG","Birth","0992","Oldenburg, Oldenburg, Niedersachsen, Germany"
"G61Z-YSS","Birth","0956","Stade, Stade, Lower Saxony, Germany"
"GV1N-B39","Birth","0968","Germany"
"L8MB-CBW","Birth","1003","Braunschweig, Niedersachsen, Deutschland"
"L8MB-CBH","Birth","1000","Nordgau Region,Medieval States"
"GDXW-SP5","Birth","1010","Herrenberg, Württemberg, Germany"
"GDX7-VCQ","Birth of Child","1040","Herrenberg, Württemberg, Germany"
"GJ4N-CRL","Birth",NA,"Ahr, Möllen, Kreis Dinslaken, Rheinprovinz, Preußen, Deutsches Reich"
"LDMK-PYT","Birth","0955","Riche, Mosel, Lothringen, Frankreich"
"L1WB-GXK","Birth","0976","Magdeburg, Sachsen-Anhalt, Allemagne"
"GLQ3-H4R","Birth","0972","France"
"GLW3-G23","Birth","0981","France"
"949K-KGR","Birth","1000","Holy Roman Empire"
"LBJ3-FPJ","Birth","0998","Calw, Baden-Württemberg, Germany"
"GKZZ-5DT","Birth","0983","Werl, Nordrhein-Westfalen Deutschland"
"GJZ8-R8X","Birth","1020","Kleve, North Rhine-Westphalia, Germany"
"GJZ8-BV6","Birth","1020","Hammerstein, Neuwied, Rhineland-Palatinate, Germany"
"GH55-3KJ","Birth","0950","Wettin, Saalkreis, Saxony-Anhalt, Germany"
"GKZH-GL4","Birth","0956","Kurfürstentum Sachsen, Saint-Empire romain"
"L5VK-7N8","Birth","0955","Kreis Dresden, Saxony, Germany"
"9QG9-DXL","Birth","0955","Kreis Meißen, Sachsen, Deutschland"
"GVBK-51Q","Birth","0963","Schwarzburg, Schwarza-Kreis, Thuringia, Germany"
"GDX7-DF5","Birth","0960","Esztergom, Komárom-Esztergom, Hungary"
"GJ4C-ZQQ","Birth","1108",NA
"GJ4C-6X4","Birth","1099","Wassel, Bolzum, Hildesheim, Hannover, Preußen, Deutschland"
"GL7J-DCG","Birth","0995",NA
"GL7J-FSS","Birth","0995",NA
"GJ7S-GDR","Birth","0995","Northeim, Northeim, Lower Saxony, Germany"
"GKZC-3LS","Birth","0989","Stade, Landkreis Stade, Niedersachsen, Deutschland"
"G2GY-7YM","Birth","1000",NA
"G6Z7-VK1","Birth","1000","Thueringen, Germany"
"L66J-46B","Birth","0997",NA
"L5PT-CGT","Birth","1005","Sachsen-Altenburg, Germany"
"GKG9-FRY","Birth","1049",NA
"GVG8-96P","Birth","1005","Bilstein, Olpe, North Rhine-Westphalia, Germany"
"LRVH-P2L","Birth","1005","Gleiberg, Giessen, Hessen, Germany"
"GKM5-MYN","Birth of Child","1039","Germany"
"GKM5-3DD","Birth","1028","Achalm, Eningen unter Achalm, Reutlingen, Württemberg, Deutschland"
"G2GK-6SD","Birth of Child","1045",NA
"GZF2-5D2","Birth","1020","Gleichen, ,, Germany"
"GH8Y-ZWC","Birth","1027","Linderbach, Azmannsdorf, Erfurt, Thüringen, Deutschland"
"9KPD-FTH","Birth","1040","Thuringia, Germany"
"L1ZZ-14S","Birth","1030",NA
"L1ZZ-LKB","Birth of Child","1060","Lohra, Grafschaft Hohenstein, Saxony, Prussia, Germany"
"G8W9-ZB5","Birth","0977","Bad Cannstatt, Stuttgart, Baden-Württemberg, Germany"
"GCGP-7Z6","Birth","0992","Katlenburg, Niedersachsen, Saksa"
"G687-WN2","Birth of Child","0990","Poland"
"G2C2-6ZP","Birth of Child","0990","Poland"
"GKZZ-2QS","Birth of Child","1080","Germany"
"G79Y-8Y8","Birth of Child","1080","Germany"
"L5BG-D73","Death","1135","Germany"
"L2ZF-CBW","Birth","1020","Magdeburg, Saxony"
"L2ZF-MZB","Birth","1022","Magdeburg, Saxony"
"KVVW-7V6","Birth","1048","Niedersachsen, Deutschland"
"KVVW-7BR","Birth","1046","Holy Roman Empire"
"LRWD-XYK","Birth","1040","Schwalenberg, Schieder-Schwalenberg, Kreis Lippe, Nordrhein-Westfalen, Allemagne"
"GHFS-FVT","Birth","1030","Holy Roman Empire"
"GX87-8KL","Birth","1030","Holy Roman Empire"
"GLG1-6LZ","Birth","1095","Niedersachsen,East, Preussen,Germany."
"GLN5-XL9","Birth","1065",NA
"KVVW-4Y8","Birth","1078","Hildesheim, Niedersachsen, Germany"
"G2Y1-WH4","Birth","1002","Central Europe, Europe"
"G2Y1-83T","Birth","1037","Central Europe, Europe"
"GS2R-QS4","Birth","0990","Arkel, South Holland, Netherlands"
"GC84-6D1","Birth","0990","Cuijk, Brabant, Netherlands"
"GHNY-HPV","Birth","0990","Arkel, South Holland, Netherlands"
"GX26-NL6","Birth of Child","1025","Almkerk, Brabant, Netherlands"
"G2F5-T6H","Birth","0985","Supplinburg, Lower Saxony, Germany"
"GGRZ-L2G","Birth","0990","Haldensleben, Börde, Sachsen-Anhalt, Deutschland"
"GDRQ-XFT","Birth","0920","Heusden, Brabant, Nederland"
"LH64-2W6","Birth","0923","Loon op Zand, Brabant, Netherlands"
"GKZC-4GL","Birth","0907","Kärnten, Kärnten"
"GZ8K-661","Birth","0920","Preising, Urfahr-Umgebung, Upper Austria, Austria"
"G6XM-V4B","Birth","1031","Europa"
"GNLG-7ZB","Birth","1033","Deutschland"
"GJQ5-SSH","Birth","1010","Helmstedt, Helmstedt, Landkreis Helmstedt, Niedersachsen, Duitsland"
"9Q3T-NJQ","Birth","1004","Stade, Niedersachsen, Duitsland"
"G9YH-ZN7","Birth","0980","Goseck, Sachsen, Holy Roman Empire"
"GZ55-Y9R","Birth","0995","Weimar, Thüringen, Holy Roman Empire"
"KGS5-35P","Birth","0980","Altsteusslingen, Wuerttemberg, Germany"
"GKZZ-B8B","Birth","0990","Steusslingen"
"L21C-9NY","Birth","1030",NA
"GHRQ-ZQD","Birth","1030","Bayern, Saint-Empire romain"
"9HB1-6RW","Birth","1018",NA
"9JC2-XTP","Birth","1020","Bayern, Allemagne"
"GKZZ-6TS","Birth","1025","Germany"
"GKZZ-YH1","Birth","1025","Germany"
"L193-SKK","Birth","1042",NA
"GJBD-XFH","Birth","1040","Rheineck, St. Gallen, Suiza"
"GDZ9-X95","Birth","1077","Truhendingen, Austria"
"9CXC-DRP","Birth",NA,"Austria"
"GD88-D2K","Birth","1078","Hirscher, Germany"
"G7JX-YJX","Birth",NA,"Germany"
"GD88-KXD","Birth","1081","Hirscher, Germany"
"9CXC-TB2","Birth","1083","Hirscher, Germany"
"GXGT-9FK","Birth","1000",NA
"GG2T-MRH","Birth","0930","Tancarville, Seine-Maritime, Upper Normandy, France"
"94BJ-W37","Birth","1004","Vasto, Chieti, Abruzzo, Italy"
"G77P-BG5","Birth","1020","Susa, Turin, Piedmont, Italy"
"GJ1R-T9T","Birth","0958","Ballenstedt, Ballenstedt, Quedlinburg, Saxony-Anhalt, Germany"
"G218-XZC","Birth","0975","Piacenza, Emilia-Romagna, Italy"
"GK9D-JLG","Birth","0945","Weimar, Thuringia, Germany"
"L1H4-5T4","Birth","0966","Thuringia, Germany"
"L8YJ-SXF","Birth","0993","Europe centrale, Europe"
"L5YX-NJM","Birth","0995","Leichlingen (Rheinland), Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, Allemagne"
"L4NY-WX6","Birth","0960","Vestfold, Norway"
"MLPW-GL9","Birth","0955","Esztergom, Komárom-Esztergom, Hungary"
"LCR2-M6T","Birth","0956","Poznan, Poznan, Poland"
"GLMF-B97","Birth","0975","Asia"
"GLSN-59N","Birth","0975","Asia"
"LY2Z-QRH","Birth","0967","poznańskie, Polônia"
"L4BQ-YTJ","Birth","0968","Śląskie, Polska"
"G2S2-7FF","Birth","0975","Gilching, Bavaria, Germany"
"G2S2-W9Q","Birth","0985","Diessen, Oberbayern,  Bayern, Germany"
"GLZ7-RHB","Birth","0966","Praha, Praha, Czechoslovakia"
"G8WY-FX8","Birth","0983","Prague, Bohemia, Holy Roman Empire"
"LHRP-S41","Birth","1015","Zeta, Montenegro"
"G2WK-JGB","Birth","0995","İstanbul, Türkei"
"97L5-CNV","Birth","0998","Istanbul, Turkey"
"LJPX-GYB","Birth","1000","Veliko Tarnovo, Veliko Tarnovo Province, Bulgaria"
"LJPX-G12","Birth","0970",NA
"GL8K-HHR","Birth","0985","Swabia, Bavaria, Germany"
"GG47-FCP","Birth","0970","Metz, Moselle, Lorraine, France"
"G6X2-RKT","Birth","1009","Germany"
"G3ZN-3VQ","Birth","1030",NA
"G3ZN-MTV","Birth","1030","Frickgau, Bern, Switzerland"
"GKCQ-CWF","Birth","1029","Europe"
"G7X3-GND","Birth","1008","Bregenz,Vorarlberg,,Austria"
"KCCG-J4T","Birth","0995","Nahe, Kreis Segeberg, Schleswig-Holstein, Prusse, Allemagne"
"KJC5-4ZS","Birth","0994","Stromberg, Unterwesterwaldkreis, Hessen-Nassau, Prusse, Allemagne"
"LT6R-GQ9","Birth","1002","Germany"
"LVV3-R6V","Birth","1012","Germany"
"G6TT-BBS","Birth","1010","Kyburg,8314,Zurich,Zurich,SUISSE,"
"G6TT-217","Birth","1020","Nellenburg,,,,ALLEMAGNE,"
"GG36-15K","Birth","1005","Germany"
"LJP8-DGR","Birth","1010","Germany"
"GG89-XZT","Birth","0970","Império Alemão"
"GDFR-DPY","Birth","0965","Habsburg, Aargau, Switzerland"
"L417-FGJ","Birth","1024",NA
"GGM3-J64","Birth","1034","Vohburg,Bavaria,Austrasia."
"KJHW-3H4","Birth","1040","Germany"
"G7F6-F5K","Birth",NA,"Chateau de Salm, Ardennes, Luxembourg, Belgium"
"9CXC-38X","Birth","1000",NA
"94BJ-CY3","Birth","1010",NA
"94BJ-CY6","Birth","1010",NA
"LHNV-CWD","Birth","1010","Diessen am Ammersee, Landsberg, Bavaria, Germany"
"L1LM-9T1","Birth","1019","Diessen, Oberbayern, Bavaria, Germany"
"KC46-5KD","Birth","1028","Auersperg, Krain, Austria"
"KD93-H2J","Birth","1032","Auersperg,Krain Kronlaende,Austria"
"KJH8-N4F","Birth","1055",NA
"KJH8-N8B","Birth",NA,NA
"KNVD-RZ6","Birth","1049","La Tour-du-Pin, Isère, Auvergne-Rhône-Alpes, France"
"9CMV-HWS","Birth","1042","France"
"G97B-94P","Birth","1000","Primaluna, Lecco, Lombardia, Italia"
"GKZC-D3H","Birth","1038","Veliky Novgorod, Novgorod Oblast Russia"
"G4CF-4XM","Birth","1045","Esztergom, Esztergom, Magyarország"
"L6F8-92P","Birth","1050","Mortain, Manche, Duché de Normandie"
"GZRD-N1B","Birth","1019","Russia"
"GJTG-WV8","Birth of Child","1050",NA
"GCL4-NHC","Birth","1044","Chernigov, Chernigov, Ukraine"
"GCL4-X8P","Birth","1045","Chernihiv, Ukraine"
"LXXR-6C1","Birth","1058","Чернигов, Черниговское Княжество"
"L5VM-4JB","Birth","1058","Constantinople,Turkey"
"GDXN-Y6X","Birth","1057","Polatsk, Vitebsk Region Belarus"
"GDXN-P26","Birth of Child","1100","Полоцк, Полоцкое Княжество"
"LCTB-4JN","Birth","0980","Europa"
"LCTB-4N1","Birth","1000","of, , Aquileja, Friuli-Venezia-, Italy"
"LCT6-QLW","Birth","1000","Cham, Oberpfalz, Bavaria"
"9CXC-3LS","Birth","1008","Schwaben, Bayern Lande, Germany"
"G6NW-CKY","Birth","0970","Germany"
"G6NJ-9MP","Birth","0975","Deutschland"
"GF13-VXX","Birth","0970","Europa"
"G6NW-HVX","Birth","0972","Deutschland"
"L6KK-NWK","Birth",NA,"Weimar, Hzgt. Thüringen, HRR"
"GKZ8-ZPQ","Birth","1008","Istrien, Slovenia"
"94BJ-C1C","Birth","1045",NA
"GGC7-QXJ","Birth","1078",NA
"GQWV-KT7","Birth","1075","Schweiz"
"GWWS-RP9","Birth","1080",NA
"GKN4-6BM","Birth","1050","Marmoutier, Bas-Rhin, France"
"K194-VJW","Birth","1055","Geroldseck, Bas-Rhin, Alsace, France"
"G292-BKH","Birth","1080",NA
"G292-L9F","Birth","1100",NA
"LR5D-F7Y","Birth","1085","France"
"LR5D-X25","Birth","1085",NA
"KND1-62V","Birth","1040","Zürich, Switzerland"
"L611-CNB","Birth","1042","Lenzburg, Baden,"
"G6JM-JZC","Birth","1002","Balvaria Germany"
"GZLK-7BT","Birth","1023","Diessen, Oberbayern, Bavaria"
"GNHN-NH7","Birth","1033","Pereyaslavl, Kiev, Ukraine"
"GLF1-TVT","Birth","1023",NA
"LDPC-76Q","Birth","1096","Великий Новгород, Киевская Русь"
"LT6B-SVR","Birth","1058",NA
"GNCQ-9F7","Birth","1060","Krakow. Polen."
"L7JM-JLH","Birth","1136","Of Aukstatija,Vil'Nyus,Lithuania"
"9CMV-DDP","Birth","1004","Antakya, Anatolia, Byzantine Empire"
"9C3F-KW6","Birth","1005",NA
"K8VR-R1S","Birth","1120","murom, Vladimirskaya Oblast', Rússia"
"M7Q2-3T3","Birth","1122","murom, Vladimirskaya Oblast', Rússia"
"GWSR-ZKR","Birth","1062",NA
"GWS5-YD6","Birth of Child","1090",NA
"L8VX-D4K","Birth","1065",NA
"G79H-PMJ","Birth of Child","1095","Germany"
"LY29-3LR","Death","1200",NA
"LY2G-DJC","Birth","1084",NA
"GW4Z-5G4","Birth","1053","Germany"
"GW48-9Q9","Birth","1063","Germany"
"L19C-8GX","Birth","1050","Achalm, Eningen unter Achalm, Landkreis Reutlingen, Baden-Württemberg, Deutschland"
"KC57-53D","Birth","1056","Urach, Urach, Wurttemberg, Germany"
"9CXC-4T8","Birth","1055","Altleiningen, Bad Dürkheim, Palatinate, Bavaria, Germany"
"LV4C-LVM","Birth","1078",NA
"G3ZH-ZK9","Birth","1090",NA
"9CXC-FWW","Birth of Child","1080",NA
"9CXC-FW4","Birth","1055",NA
"9CXH-4CW","Birth","1070",NA
"9CXH-4C7","Birth of Child","1100",NA
"9CXC-YQ2","Birth","1085",NA
"KJP2-YM5","Birth","1086","Wettin, Saalkreis, Saxony-Anhalt, Germany"
"GXFS-TSY","Birth","1095","Grotzsch, Germany"
"GMN8-2VT","Birth","1020","Milan, Milano, Lombardia, Italy"
"LCFV-CNH","Birth","0990","Milan, Milano, Lombardia, Italy"
"LCFV-CK3","Birth","1010","Milano, Milano, Lombardy, Italy"
"LCFV-CKR","Birth","1013","Milano, Milano, Lombardy, Italy"
"GWBP-KVD","Birth","1050","Genova, Liguria, Italia"
"9CXC-M8Z","Birth","1050",NA
"GHKX-Z7L","Birth","1010",NA
"G7DJ-RVH","Birth","1010",NA
"GWG2-M36","Death of Child","1089","Italy"
"GWGK-GXC","Death of Child","1089","Italy"
"GK59-PSS","Birth","1049","Genoa,Liguria,Italy."
"LY3S-RH8","Birth","1070",NA
"G417-N47","Birth","1050",NA
"94B5-FMZ","Birth","1070","Genova, Genova, Liguria, Itália"
"GKWW-C9Z","Birth","1075","Genova, Liguria, Itália"
"GKWW-J83","Birth","1075","Genova, Liguria, Itália"
"GKWW-22Z","Birth","1075","Genova, Liguria, Itália"
"G6JK-F1C","Death","1238","Europa"
"GJB3-386","Birth of Child","0928","Rivo Alto"
"G78V-K94","Birth","0890",NA
"KG37-9PM","Birth","0910","Venezia,Venezia,Italy"
"KG37-9P3","Birth","0915","Venezia,Venezia,Italy"
"GQG8-2G1","Birth","0900","Venice, Italy"
"G3HK-CTQ","Birth","0927",NA
"LB72-FTT","Birth","0896","Hungary"
"LCRK-52L","Birth","0900","Bihartorda, Bihar, Hungary"
"GLB5-P5X","Birth","0905","Cumania, Hungary"
"GLBR-DCP","Birth","0910","Cumania, Pontic Steppes, Eurasia"
"GZT2-ZW3","Birth","0880",NA
"GZRK-NNF","Birth of Child","0905",NA
"LY43-RHM","Birth","0945","Alluyes,Eure,Normandy,France."
"LBH8-WL8","Birth","0940","Isen, Landkreis Erding, Bayern, Allemagne"
"L1P1-VNH","Birth","0962","Bayern, Germany"
"99PT-R5T","Birth","0970","Zürichgau, Hzgt. Schwaben HRR"
"GC4M-5C7","Birth","0970","Schlo, Vaihingen an der Enz, Vaihingen, Wrttemberg, German Empire"
"G6DK-YFB","Birth","0960","Bayern, Saint-Empire romain"
"GKZC-MXN","Birth","0979","Friuli, Italy"
"GDN5-BKK","Birth","0981","Wülflingen, Winterthur, Zürich, Switzerland"
"K8DH-3D5","Birth","0979","Altdorf bei Nürnberg, Nürnberger Land, Middle Franconia, Bavaria, Germany"
"GHX5-TWP","Birth","0980","Altdorf bei Nürnberg, Nürnberger Land, Middle Franconia, Bavaria, Germany"
"GKF1-Z4M","Birth","0957",NA
"GKF1-QGD","Birth","0965",NA
"9QSZ-MDV","Birth","0935","Königreich Bayern"
"GGP3-D89","Birth","0950","Francia"
"LVNP-BKR","Birth","0950","Sachsen, Deutschland"
"GG92-32P","Birth","0928","Nordgau Region, Medieval States"
"GG4M-2R7","Birth","0937","Metz, Lothringen, Heiliges Römisches Reich"
"GVXP-S4R","Birth","0940","Dabo, Moselle, Grand Est, France"
"GJND-T72","Birth","0970","Bourgogne, France"
"GKZZ-VR8","Birth of Child","0978","Lausanne, Vaud, Switzerland"
"GZ54-6L6","Birth","0950","Milano, Lombardei, Italien"
"GDHG-2QR","Birth","0952","Milan"
"9SPT-ZWT","Birth","0937","Altdorf, Weingarten, Landkreis Ravensburg, Baden-Württemberg, Deutschland"
"GDGH-3VV","Birth","0955","Öhningen, Landkreis Konstanz, Baden-Württemberg, Deutschland"
"LCCZ-SSV","Birth","0885","Tosny, Eure, Haute-Normandy, France"
"GSC5-SBV","Birth","0894","Neustria, France"
"GG47-J88","Birth","0900","France"
"GG4Q-27K","Birth","0900","France"
"GLPP-RNC","Birth","0926","Dun, Nievre, Bourgogne, France"
"GLPP-BNQ","Birth","0928","Dun, Nievre, Bourgogne, France"
"G8YQ-16H","Birth","0885","Narbonne, Aude, Languedoc, France"
"G65P-HP9","Birth","0875","Mâcon, Saône-et-Loire, Bourgogne-Franche-Comté, France"
"G231-B8V","Birth","0875","Chalon-sur-Saône, Saône-et-Loire, Burgundy, France"
"LY6V-924","Birth","0876","Vienne, France"
"GH7M-QSF","Birth","0890","Laferté-sur-Aube, Haute-Marne, Champagne-Ardenne, Francia"
"LYTM-8KB","Birth","0912","La Sarraz, Waadt, Switerland"
"L8YY-PH5","Birth","0885","Rheims, Marne, Champagne-Ardenne, France"
"KFX1-BZD","Birth","0913","Nordhausen, Thüringen, Germany"
"LY5W-N6P","Birth","0880","Angers,49007,Maine-et-Loire,Pays de la Loire,FRANCE,"
"LHWS-BFW","Birth","0874","Loches,37132,Indre-et-Loire,Centre-Val de Loire,FRANCE,"
"GDB8-4V9","Birth","0875","Orléans,Loiret,Centre,France"
"GVZM-RKC","Birth","0880","Auvergne,Yonne,Burgundy,France"
"LBBB-4XS","Birth","0882","Vermandois, Normandy, France"
"LDHS-6S3","Birth","0892","Bretagne, Territoire de Belfort, Bourgogne-Franche-Comté, France"
"LM1T-ZQX","Birth","0890","Chalons-En-Champagne, Departement de la Marne, Champagne-Ardenne, France"
"273M-74Y","Birth","0890","Dijon, Côte-d'Or, Burgundy, France"
"LZPK-P7H","Birth","0886","Germany"
"GN4S-LXY","Birth","0893","Kreisfreie Stadt Aachen, Nordrhein-Westfalen, Germany"
"GG45-P7D","Birth","0905","Lorraine, Holy Roman Empire"
"G2L1-91V","Birth","0950","Arles, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, France"
"G2H4-X2P","Birth","0915","Provence-Alpes-Côte d'Azur, France"
"GN4N-97Q","Birth","0920","Europe"
"GN4F-6CW","Birth","0925","France"
"G9R3-YW1","Birth","0911","Saint Sauveur, Ouilly-le-Vicomte, Basse-Normandie, France"
"LZDH-NFR","Birth","0860","Norway or Denmark"
"LD9C-ZGZ","Birth","0872","Bayeux, Calvados, Normandy, West Francia"
"MW4S-HPZ","Birth","0855","France"
"GGYL-CGH","Birth of Child","0900","Rennes, Departement d'Ille-et-Vilaine, Bretagne, France"
"L7N5-6KK","Birth","0886","Uppsala, Uppsala Län, Sweden"
"L87C-W52","Birth","0886","Naeriki, Uppsala, Sweden"
"GNN8-QJH","Birth","0925","Wenden, Nordfriesland, Schleswig-Holstein, Germany"
"KGSQ-35V","Birth","0897","Fordoun, Kincardineshire, Scotland"
"GKZQ-S2R","Birth","0901","Fordoun, Kincardineshire, Écosse"
"LYCT-Y9Q","Birth","0870","Torino, Piemonte, Italia"
"L142-WBW","Birth","0880","Perugia, Italy"
"K6WN-292","Birth","0885","Autun, Saône-Et-Loire, Bourgogne, France"
"2NBQ-VZ5","Birth","0886","Bourgogne, France"
"GX7F-1V3","Birth","0897","Schwaben, Bayern, Deutschland"
"L179-W5T","Birth","0896","Bohain-en-Vermandois, Aisne, Hauts-de-France, France"
"LZPK-K9R","Birth","0920","Avalgau, Germany"
"GMNF-CHM","Birth","0935",NA
"9H6Q-VVW","Birth","0866","Angers, Departement de Maine-et-Loire, Pays de la Loire, France"
"9HPT-832","Birth","0880","Vermandois, France"
"9C72-WGJ","Birth","0876","Memleben, Burgenlandkreis, Saxony-Anhalt, Germany"
"9CZV-2KJ","Birth","0885","Engern, Sachsen"
"9SJP-9TN","Birth","0876","Poitiers, Vienne, Poitou-Charentes, France"
"LVDV-KPT","Birth","0874","Aquitaine, France"
"GKZ8-PM1","Birth","0907","Arles, Provence-Alpes-Côte d'Azur France"
"G8K3-VQ8","Birth","0900","Arles, Bouches Du Rhone, Provence, France"
"G9TH-6YX","Birth","0903","Troyes, Aube, Champagne-Ardenne, France"
"L6NQ-1X6","Birth","0871","Scotland"
"GDX5-HMR","Birth","0873","Perthshire, Scotland, United Kingdom"
"LCBD-GVR","Birth","0921","Wessex, Anglo Saxon England"
"LCB8-2VX","Birth","0922","Kingdom of Wessex"
"L8MB-ZF7","Birth","0849","Wantage, Berkshire, Anglo Saxon England"
"L83F-5Z6","Birth","0852","Gainsborough, Lincolnshire, England"
"G791-PCN","Birth","0908","York, England"
"LCN5-99B","Birth","0877","Novgorod, Alexandrovsk, Yekaterinoslav, Kyivan Rus'"
"LYNX-745","Birth","0890","Vybuta, Pskov, Kievan Rus’"
"GS83-FSL","Birth","0918","Kiev, Russisches Kaiserreich"
"GL79-7R2","Birth","0915","Asia"
"LRQD-FS2","Birth","0905","Constantinople, Anatolia, Byzantine Empire"
"L5VF-6MD","Birth","0910","Constantinople, Anatolia, Byzantine Empire"
"GJSD-GLT","Birth","0912","(Byzantium), (Constantinople), Istanbul, Turkey"
"GVMD-TBD","Birth","0900","Anatolia"
"L81Y-9GD","Birth","0919","Poznań, Wielkopolskie, Poland"
"LB2S-PWM","Birth","0921","Magyarország, Hungary"
"G28P-T64","Birth","0938",NA
"G28P-JW9","Birth","0946",NA
"M6CX-71W","Birth","0880","Denmark"
"M6CX-7YW","Birth","0880","Burgundy, France"
"94TJ-T3B","Birth of Child","0930","Bricquebec, Manche, Lower Normandy, France"
"GG5X-Q83","Birth","0910","France"
"GG5X-X2N","Birth","0914","France"
"GQ6F-W6Y","Birth","0919","Meullent, Seine-Et-Oise, France"
"G2N1-2HM","Birth","0902","Meulan, Ile-de-France, France"
"L7NG-DRP","Birth","0919","Amiens, Somme, Picardie, France"
"LYTH-K3C","Birth","0924","Anjou, Isère, Rhône-Alpes, France"
"LTT6-YJQ","Birth","0919","Senlis, Oise, Picardy, France"
"GV8X-JR1","Birth","0925","France"
"GJMV-L5G","Birth","0940","Warwick, Warwickshire, England"
"GSP6-P1B","Birth","0950","England"
"9CCG-XPQ","Birth","0920","Chalon-sur-Saône, Saône-et-Loire, Bourgogne-Franche-Comté, France"
"GFQJ-6W3","Birth","0920","Chalons, Nievre, France"
"GLZ5-7C1","Birth","0925","Semur en, Saone-et-Loire, Bourgogne, France"
"GLZ5-QPY","Birth","0930","Brioude, Haute-Loire, Auvergne, France"
"GGLS-N6L","Birth","0945","Vermandois, Normandie, France"
"L1B2-SVQ","Birth","0840","L'Urgel Lleida, Catalonia, España, Umayyad Empire"
"9H2R-RT7","Birth","0862","Poitiers, Vienne, France"
"LY9N-GDL","Birth","0870","Rouergue, Kingdom of Charles the Bald, West Francia"
"KLYH-481","Birth","0880","France"
"GKZ8-FQ1","Birth","0890","Comminges, Haute Garonne, Midi Pyrénées, Kingdom of France"
"GV64-N8B","Birth","0875","Pamplona, Navarre, Spain"
"GGBP-H7R","Birth","0888","Toulouse,West Frankia."
"9HM8-J2G","Birth","0905","Melgueil, Hérault, Occitanie, Kingdom of France"
"G2SQ-ZHB","Birth","0910","France"
"LTM3-P8Q","Birth","0903","Lluca,Barcelona,Catalonia,Spain."
"GLW7-KCM","Birth","0900","Barcelona, Catalunya, Espanha"
"G6SJ-NFD","Birth","0900","França"
"L6VK-2ZD","Birth","0925","Barcelona, Barcelona, Catalonia, Spain"
