"fid","type","year","place"
"GXV4-YQ7","Birth","1430","England"
"G8TH-1G5","Birth","1440","Tunstall, Kent, England"
"LT9V-VBZ","Birth","1439","East Peckham, Tonbridge and Malling district, Kent, England"
"L199-9LM","Birth","1371","South Milton, Devon, England"
"GVKK-5TW","Birth","1370","South Milton, Devon, England, United Kingdom"
"9H8S-DWQ","Birth","1365","Maidstone, Kent, England"
"GVZN-D7J","Birth of Child","1394","Maidstone, Kent, England"
"G6YX-W5D","Birth","1385","Scotney, Sussex, England"
"GQ5K-YR7","Birth","1384","York, Yorkshire, England"
"GNL8-6M4","Birth","1440","Broadclyst, Devon, England"
"GNL8-CQB","Birth","1448","England"
"GC34-M8N","Birth","1450","Huntingdonshire, England"
"GC34-QNZ","Birth","1450","Sutton Mallet, Somerset, England"
"L7F9-2WB","Birth","1410","of Exeter, Devonshire, England"
"G2Y2-5Y4","Birth","1417","Exeter, Devon, England, United Kingdom"
"GSJQ-MLB","Birth","1440","St Mary, Devon, England"
"G3NS-Q3J","Birth","1440","Holcombe Rogus, Devon, England"
"KZ6X-7L7","Birth","1380","Zug, Zug, Switz."
"KH37-YZ9","Birth","1386","of Zug, Zug, Switz."
"GHQB-WGX","Birth","1402","Mashbury, Essex, England"
"LHQ4-TPS","Birth","1410","Mashbury, Essex, England, United Kingdom"
"GHWP-CYJ","Birth","1390","Great Waltham, Essex, England"
"MFDS-5DC","Birth","1403","Great Waltham, Essex, England"
"GLTH-QPT","Birth","1405",NA
"KDBY-95K","Birth","1377","Acton and Old Felton, Northumberland, England"
"KNZS-YRX","Birth","1380","England"
"G6NF-SXR","Birth","1385","England"
"G6NF-WC1","Birth","1387","England"
"LB31-RMJ","Birth","1352","Conisholme, Lincolnshire, England"
"LB31-5XF","Birth","1361","Axholme, Lincolnshire, England"
"GGKL-VCK","Birth","1315",NA
"GZ59-N2T","Birth","1297","Hawarden, Yorkshire, England, United Kingdom"
"G21F-GPW","Birth","1370","England"
"GHFQ-R5G","Birth","1373","England"
"99QH-ZFG","Birth","1334","Ongar, Essex, England"
"GQ9T-C6S","Birth","1348","High Laver, Essex, England"
"MJBM-B9M","Birth","1325","Deighton, Yorkshire, England"
"G99V-BXK","Birth","1325","Deighton, Yorkshire, England"
"GGXF-4FN","Birth of Child","1352","Deighton, Yorkshire, England"
"GGXF-SS3","Birth of Child","1352","Deighton, Yorkshire, England"
"G9QX-HY9","Birth","1375","Wotton, Wellington, Shropshire, England"
"KL1L-2MK","Birth","1395","Shropshire, England"
"GHNS-Y8C","Birth","1392","Bridgnorth, Shropshire, England"
"GK18-8TR","Birth","1392","England, United Kingdom"
"GGC6-243","Birth","1359","Bridgnorth,Shropshire,England."
"GN4N-ZGM","Birth","1363",",Shropshire,England."
"2MRR-HPG","Birth","1396","Fulwood, Warwickshire, England"
"9H8F-54J","Birth","1395","Wootton Wawen, Warwickshire, England"
"9H8F-54H","Birth","1402","Warwick Castle, Warwick, Warwickshire, England"
"GKRP-MXR","Birth","1405","Warwick Castle, Warwick, Warwickshire, England, United Kingdom"
"9H8F-5K2","Birth","1383","Suffolk, England"
"MWD5-1VJ","Birth","1410","England"
"MCZT-1QQ","Birth","1418","Staffordshire, England"
"G4WH-15T","Birth","1389","Staffordshire, England"
"G4WC-WC3","Birth","1393","Staffordshire, England, United Kingdom"
"G2K5-VD5","Birth","1423","Huntingdon, Huntingdonshire, England"
"GJ71-1F4","Birth","1425","Great Staughton, Huntingdon, England"
"GVMX-JP2","Birth","1401","Wiltshire, England"
"GJRM-JLZ","Birth of Child","1430","Lawford, Essex, England"
"GJRM-2DX","Birth of Child","1430","Lawford, Essex, England"
"GW78-8MT","Birth","1400","Chartres-de-Bretagne, Ille-et-Vilaine, Bretagne, France"
"GHX7-L1R","Birth","1400","Blois, Loir-et-Cher, Centre-Val de Loire, France"
"L1ZD-P18","Birth","1400","Ménars, Blois, Loir-et-Cher, Centre-Val de Loire, France"
"L1PG-WTL","Birth","1400","Chartres-de-Bretagne, Rennes, Ille-et-Vilaine, Bretagne, France"
"G2PR-9ZS","Birth","1367",NA
"LZVQ-RPP","Birth","1367","Brough Castle, Westmorland, England"
"G2WG-965","Birth","1377","England"
"G2WG-48D","Birth","1377","England"
"LY6V-3TK","Birth","1385","England"
"G2WL-TJ3","Birth","1385","England"
"MQ4B-1FP","Birth","1352","Preston, Lancashire, England"
"LBLN-7KL","Birth","1371","Chorley, Lancashire, England"
"G945-VXH","Birth","1346","Preston, Lancashire, England"
"G945-XPM","Birth","1355","Salford, Lancashire, England, Kingdom of England"
"GSF7-S96","Birth","1397","England"
"G3XP-GJB","Birth","1390","Wyck Rissington, Gloucestershire, England"
"GNHF-TNV","Birth","1350","England"
"KGQF-1QR","Birth","1370","Hoghton Tower, Lancashire, England, United Kingdom"
"L812-KDN","Birth","1354","Barton, Lancashire, England"
"LBJ8-S4Q","Birth","1358","Trafford Manor, Lancashire, England"
"LDFS-PFT","Birth","1310","Sefton, Lancashire, England"
"LY97-93H","Birth","1314","Over Wyresdale, Lancashire, England"
"9HJS-3GW","Birth","1311","Lancashire, England"
"K2X6-LWM","Birth","1314","Lancashire, England"
"GCQS-D6M","Birth","1302","Urswick, Lancashire, England"
"GGZ9-SBV","Birth","1325","Badsworth, Yorkshire, GBR"
"LH88-K7G","Birth","1375","Yorkshire, England"
"LDKN-1V6","Birth","1376","Durham, England"
"9SF7-L86","Birth","1353","Ravensworth Castle, Yorkshire, England"
"LB8Q-8L3","Birth","1353","Yorkshire, England"
"LD1C-8J9","Birth","1383","Chester, Durham, England"
"GQNZ-YZY","Birth","1370","Harewood, Yorkshire, England"
"LCV1-9G2","Birth","1375","Blackrod, Lancashire, England, United Kingdom"
"LB23-CHV","Birth","1390","Cumberland, England"
"MMRJ-5SN","Birth",NA,"Groby, Leicestershire, England"
"L8WB-9SV","Birth","1385","Conisburgh Castle, Yorkshire, England"
"94K9-WZ4","Birth","1388","New Forest, County Westmeath, Ireland"
"LYHY-BT1","Birth","1381","Seginworth, Hampshire, England"
"GJR3-58M","Birth","1378","Newcastle upon Tyne, Tyne and Wear, England, United Kingdom"
"LBPW-CXR","Birth","1330","Bainbridge, Yorkshire, England"
"G9H9-Z6X","Birth","1349","Yorkshire, England"
"GZ5D-RLN","Birth","1336","Irby Hall, Irby, Wirral, Lancashire, Englan"
"GD5G-JFW","Birth","1340","Yorkshire, England"
"2XKJ-XDR","Birth","1355","High Ireby, Cumberland, England"
"KHH6-DNN","Birth","1360","Cumberland, England"
"GHPK-4NW","Birth","1366","Sewerby with Marton, Yorkshire, England"
"G3HN-L6K","Birth","1364","Yorkshire, England"
"MNP1-Q9W","Birth","1380","Hazlewood by Tadcaster, Yorkshire, England"
"GMQV-61K","Birth","1385","Covenham, Lincolnshire, England"
"LRYL-65K","Birth","1386","Gawthorpe, Yorkshire, England"
"LYCJ-QQY","Birth","1386","Harewood, Yorkshire, England"
"LZK6-WTC","Birth","1364","Aldwark, Yorkshire, England"
"L6JL-PV4","Birth","1380","Derbyshire, England"
"LJLT-D66","Birth","1392","Raby, Durham, England"
"G237-8V3","Birth","1394","Stratford on Avon, Warwickshire, England"
"GKY4-9G1","Birth","1385","Womersley & Watton, Yorkshire, England"
"G79J-C4N","Birth","1390","Lower Ettington, Warwickshire, England"
"G4JF-DDQ","Birth","1360",NA
"LBR8-YMY","Birth","1366","Wothersome, Leeds, West Yorkshire, England, United Kingdom"
"L67B-XJB","Birth","1347","Arnecliff-in-Cleveland, West Riding, Yorkshire, England"
"K194-1SR","Birth","1353","Yorkshire, England"
"GNDG-N56","Birth","1377","Castle Cary, Somerset, England, United Kingdom"
"GK7X-HJ4","Birth","1387","Beckington with Standerwick, Somerset, England"
"LZ2B-9LC","Birth","1391","Dorset, England"
"LWFD-6LQ","Birth","1392","Cobham, Kent, England"
"LYF4-BB9","Birth","1389","Somerset, England"
"LC58-R62","Birth","1390","Folkingham with Laughton, Lincolnshire, England, United Kingdom"
"LVRX-G6K","Birth","1401","Lawrence Lydiard, Somersetshire, England"
"GKPT-TVY","Birth","1400","England"
"KL7F-CD7","Birth","1426","Cornwall, England"
"GD8S-8C6","Birth","1428","Powderham, Devon, England"
"MWFY-LW3","Birth","1340","of Woolegh, Devonshire, England"
"9ZH6-W16","Birth","1408","Wolley, Devon, Eng."
"2MQ9-VLK","Birth","1443","Cothelstone Manor, Cothelstone, Somerset West and Taunton district, Somerset, England, United Kingdom"
"KLX2-LZ4","Birth","1445","Shurland House, Eastchurch, Swale, Kent, England, United Kingdom"
"GXWJ-4P8","Birth","1386","Ross and Cromarty, Scotland, United Kingdom"
"G96Y-TXR","Birth","1394","Golspie, Sutherland, Scotland, United Kingdom"
"GDJH-BFF","Birth","1398"," Islay, Inner Hebrides, Argyll, Scotland."
"G31V-39D","Birth","1403","Auchinleck,Ayrshire,Scotland"
"GZ4V-HC7","Birth","1438","Glenbervie, Aberdeenshire, Scotland, United Kingdom"
"G4L7-F3X","Birth","1413","Tulloch Castle, Dingwall, Ross, Scotland"
"GZY8-54T","Birth","1415","Caldwell, Renfrewshire, Schotland, United Kingdom"
"LZ86-YTM","Birth","1389","Stonehaven, Kincardineshire, Scotland"
"L2YF-2KQ","Birth","1395","Cadzow, Lanarkshire, Scotland"
"LKY9-9ND","Birth","1410","Erskine, Renfrewshire, Scotland"
"GX9M-37C","Birth","1415","Morton, Dumfriesshire, Scotland"
"GX4R-JBC","Birth","1504","Isle of Lewis, Ross-shire, Scotland"
"GW3N-5KJ","Birth","1445","Cromarty, Cromartyshire, Scotland"
"KCLW-PKK","Birth","1458","Findlater, Banff, Banffshire, Scotland"
"LYQN-2K9","Birth","1454","Saltoun,West Haddington,East Lothian,Scotland"
"GGRK-S61","Birth","1458","Saltoun, West Haddington, East Lothian, Scotland"
"LVXT-8B4","Birth","1398","Lochbroom, Ross-shire, Scotland"
"KH4P-1BC","Birth","1434","Dunollie, Argyll, Scotland"
"GK82-N21","Birth","1423","Scotland"
"GK6R-VJW","Birth","1429","Cromarty, Ross & Cromarty, Scotland"
"GQ1V-GMN","Birth","1430","Duart Castle, Argyll, Scotland"
"GLXV-YFY","Birth","1382","Scotland"
"GLDN-JYY","Birth","1388","Douglas, Lanark, Scotland"
"LYGS-R6Z","Birth","1359","Lochbuie, Argyll County, Scotland"
"LRKD-SZX","Birth","1350","Islay Island, Argyll, Scotland"
"LRZZ-6RG","Birth","1390","Kyle of Lochalsh, Ross-shire, Scotland"
"GKRJ-QDG","Birth","1395","Lochaber, Inverness-shire, Scotland"
"L123-WB4","Birth","1430","Scotland"
"GHDK-51Z","Birth","1430","Midlothian, Scotland"
"G7KM-FBG","Birth","1432","Fernois, Paisley, Renfrenshire Dist, Scotland"
"GK1Y-WJ9","Birth","1365",NA
"GG8X-LCQ","Birth","1434","Scotland"
"LZ9S-LZJ","Birth","1386","Glamorgan, Wales"
"MZN2-BXF","Marriage","1420","Europe"
"G4L5-3DC","Birth","1400","Suffolk, England"
"KFQK-PCQ","Birth","1383","Kenedon Manor, Sherford, Devon, England"
"K16M-94F","Birth","1387","Tavistock, Devon, England"
"GK9D-M7Z","Birth","1385","Duntish, Dorset, England, United Kingdom"
"GKVD-KPF","Birth","1405","Buckland Newton, Dorset, England, United Kingdom"
"GGW2-QF8","Birth","1430","Farnham England"
"GLWR-GN7","Birth","1430",NA
"GLWR-2T6","Birth","1433",NA
"G9HH-XDR","Birth","1420","Milan, Milano, Lombardia, Italia"
"G9HH-R76","Birth","1425","Witney, Oxfordshire, England"
"GMHJ-NQZ","Birth","1397","Eyton upon the Weald Moors, Shropshire, England"
"GMXJ-RDF","Birth","1418","Shrewsbury, Shropshire, England"
"GQ4S-TDH","Birth","1385","Lincolnshire, England"
"GW29-BXK","Birth","1385","Salisbury, Wiltshire, England"
"GS21-TX2","Birth","1390","Bedfordshire, England"
"GSLM-HZP","Birth","1415","England"
"MYRX-69S","Birth","1410","England"
"LHVC-K3J","Birth","1405","England, Brand, Aachen, North Rhine-Westphalia, Germany"
"LCR6-437","Birth","1425","Stafford, Staffordshire, England"
"LVNN-BJ8","Birth","1425","Stafford, Staffordshire, England"
"GHDY-SWJ","Birth",NA,"Devon, England"
"GHDY-NBQ","Birth of Child","1400","England"
"G8DY-65K","Birth","1428","Itchen Abbas, Hampshire, England"
"G3R7-WT6","Birth","1420","Tedburn St Mary, Devon, England"
"LLSG-YHR","Birth","1390","Way by Tiverton, Devon, England"
"K8RW-2R4","Birth","1395","Devon, England"
"LV7H-QXY","Birth","1366","Devon, England"
"LBWC-7YJ","Birth","1385","Raleigh, Devon, England"
"GQ5F-T3T","Birth","1402","Widworthy, Devon, England"
"L89S-SLV","Birth","1387","Ashton, Devon, England"
"G4PY-H95","Birth","1391","Devon, England"
"L4Q5-89B","Birth","1434","Pitminster, Somerset, England"
"LZZ2-PGH","Birth","1445","Devon, England"
"L6XW-RQJ","Birth","1300","Tehidy, Cornwall, England"
"G76P-8WS","Birth","1311","Tehidy, Cornwall, England"
"LZJQ-WDD","Birth","1327","Slane Castle, County Meath, Ireland"
"G661-K5D","Birth","1330","Modbury, Devon, England"
"LKG1-56Y","Birth","1367","Sherrill, Devon, England"
"MS9C-8PF","Birth","1371","Cornwall, England"
"2JQS-HHP","Birth","1355","Godrevy, Saint Ives, Cornwall, England, United Kingdom"
"9Z8T-QGH","Birth","1359","Gidleigh Park, Gidleigh, West Devon district, Devonshire, England, United Kingdom"
"LTRM-ZPG","Birth","1367","Cornwall, England"
"L7LG-231","Birth","1348","Exeter, Devon, England"
"LCTM-NFR","Birth","1370","England, United Kingdom"
"G9B9-JGL","Birth","1369","Somerset, England"
"GN45-L18","Birth","1333","Puddington, Cheshire, England"
"LJJN-P5Y","Birth","1335","Timperley, Cheshire, England"
"LBMJ-QPC","Birth","1347","Tatton,Cheshire,England."
"2Z3Q-77W","Birth","1352","England"
"GZ7V-DTT","Birth","1393","Beswick, Lancashire, England"
"GDKM-8K8","Birth","1400","Bawtry, Yorkshire, England"
"L4DF-YNW","Birth","1412","Mercaston, Derbyshire, England"
"GGFF-P67","Birth","1400",NA
"GGFF-R3M","Birth","1405",NA
"L61V-Q4K","Birth","1378","Aldeburgh, Suffolk, England"
"LV1Q-S8J","Birth","1382","Aldeburgh, Suffolk, England"
"L228-FTJ","Birth","1330","Kinderton, Cheshire, England"
"9QLB-2X2","Birth","1345","Cheshire, England"
"LCT5-W7W","Birth","1344","Tatton, Rostherne, Cheshire, England"
"L8RQ-B5J","Birth","1349","Shipton-under-wychwood, Oxfordshire, England"
"GGKP-29P","Birth","1362","Stourton Castle, Stourton, Staffordshire, England"
"LC7G-V9P","Birth","1365","Ormskirk, Lancashire, England"
"LDTM-WLJ","Birth","1316","Hoveringham, Nottinghamshire, England"
"GVR1-LCK","Birth","1327","Hoveringham, Nottinghamshire, England"
"LD91-3K9","Birth","1346","Arundel, Sussex, England"
"L8BX-895","Birth","1350","Stamford, Lincolnshire, England"
"G421-CMN","Birth","1360","Weaver, Cheshire, England, United Kingdom"
"GDQK-KRF","Birth","1360","Derbyshire, England, United Kingdom"
"GKWX-T83","Birth","1374","Coleshill Manor, Warwickshire, England"
"GHMH-G5D","Birth","1386","Warwickshire, England"
"LT6K-HG5","Birth","1376",NA
"GZY8-Q9K","Birth","1369","Haddon, Derbyshire, England"
"GJRP-C92","Death",NA,NA
"LVD5-4F3","Birth","1342","Ashton-under-Lyne, Lancashire, England"
"LDF4-JSY","Birth","1372","Tankersley, Yorkshire, England"
"LT51-F94","Birth","1371","Clayton, Yorkshire, England"
"L55C-K2V","Birth","1386","Barton, Lancashire, England"
"LJRL-NB9","Birth","1363","Bostock, Cheshire, England"
"LL47-BJK","Birth","1362","Bradshaw Hall, Lancashire, England, United Kingdom"
"GGRJ-VVS","Birth","1301","Wernddu, Monmonthshire, England"
"GGRJ-32C","Birth","1305","Wernddu, Monmouthshire, England"
"LDWH-JB2","Birth","1314","Parcletis, Monmouthshire, Wales"
"G71R-9GW","Birth","1304","Wales"
"GKXT-HQD","Birth","1293","Swanton Morley, Norfolk, England"
"GDCW-PDS","Birth","1303","Norfolk, England"
"LR6Q-QL5","Birth","1325","Glamorgan, Wales"
"GXN2-7S4","Birth","1325","Mawr, Glamorgan, Wales"
"GM8W-2M3","Birth","1282","St Clears, Carmarthenshire, Wales, United Kingdom"
"LYG6-NZM","Birth","1290","Cyfoeth Meredydd, Gwynllwg, Monmouthshire, Wales"
"LV63-F7N","Birth","1302","Merthyr Tydfil, Glamorgan, Wales"
"G2ZQ-QDR","Birth","1304","Merthyr Tydfil, Glamorgan, Wales"
"9HVK-M2N","Birth","1302","of Ystrad Yw,Wales"
"G6S3-5KX","Birth","1305","Wernddu, Monmouthshire, Wales"
"LJ11-MPX","Birth","1340","Amersham, Buckinghamshire, England"
"L81Y-4WK","Birth","1355","Baylham, Suffolk, England"
"LWFX-L19","Birth","1350","Penline Castle, Glamoran, Wales"
"LVNH-MRK","Birth","1350","Bryn, Glamorgan, Wales"
"9CX4-STL","Birth","1345",NA
"9CX4-STP","Birth","1349",NA
"K126-XHG","Birth","1340","Penmarch, Bretagne, France"
"GGS8-3JD","Birth","1342",NA
"GDHK-46G","Birth","1320","Carmarthen, Carmarthenshire, Wales"
"LHHQ-1L8","Birth","1315","Carmarthenshire, Wales"
"LH7Z-L36","Birth","1322","Penrhyn by Conway, Caernarfonshire, Wales"
"L2LY-WQT","Birth","1326","Penrhyn Castle, Caernarfonshire, Wales"
"99XW-RFV","Birth","1330","Llangendeirne, Carmarthenshire, Wales"
"LTG3-RHB","Birth","1337","Montgomeryshire, Wales"
"93Q1-H5J","Birth","1231","of,Cantref Mawr, Carmarthenshire, Wales"
"937M-Z9Z","Birth","1233","of,Gwrinydd, Glamorgan, Wales"
"GVQT-TZD","Birth","1336","Parr, Lancashire, England"
"G794-K9T","Birth","1320","Lancashire, England"
"GQTT-4M3","Birth","1325","Kendal, Westmorland, England"
"GQW8-4VY","Birth","1333","Sizergh Hall, Westmorland, England"
"G46J-5BL","Birth","1322","Sutton Bonington St Michael, Nottinghamshire, England"
"LVYF-643","Birth","1310","Atton Castle, Staffordshire, England"
"G7BT-PFZ","Birth","1295","Kynardesley, Herefordshire, England"
"LBG3-1SF","Birth","1300","Coity, Glamorgan, Wales"
"LRM8-WJY","Birth","1307","Cantsfield, Lancashire, England"
"GZTT-351","Birth","1318",NA
"G2P2-5G3","Birth","1300","Farleton, Lancashire , England"
"LJJ4-CL3","Birth","1313","Lancashire, England"
"GGS4-69F","Birth","1310","Westmorland, England"
"GGGS-2LD","Birth","1318","Cumberland, England"
"9W69-28F","Birth","1338","Ravensworth, Yorkshire, England"
"LYLB-RH1","Birth","1336","Masham, North Riding, Yorkshire, England"
"2Z98-FBR","Birth","1345","Ravensworth, Yorkshire, England"
"9W67-XYT","Birth","1342","Brandesburton in Holderness, Yorkshire, England"
"LL7P-95J","Birth","1343","Eresby, Lincoln, Lincolnshire, England"
"L2CP-KKN","Birth","1343",NA
"MBL5-9Y3","Birth","1327","Knockin, Oswestry, Shropshire, England"
"9HXR-6BT","Birth","1323","Arundel, Sussex, England"
"LL7C-Z9P","Birth","1337","Raby Castle, Durham, England"
"LWJ4-SFV","Birth","1335","Alnwick Castle, Northumberland, England"
"GWZX-F4D","Birth","1340","Saint Bavon Abbey, Ghent, Flanders, Belgium"
"9C7T-V6M","Birth","1350","Roet, Hainault, Belgium"
"99ZZ-F45","Birth","1350","Salisbury, Wiltshire, England"
"MDJS-2LQ","Birth","1362","Edmonton, Middlesex, England"
"LBXV-7R4","Birth","1350","Up Holland, Lancashire, England"
"KDQ8-MZ1","Birth","1350","Arundel, Sussex, England"
"GC55-FRT","Birth","1345","Boughton, Northamptonshire, England"
"L811-7M6","Birth","1345","kingdom of England"
"29Y9-CR1","Birth","1361","Eccleswall, Herefordshire, England"
"LBXX-7YN","Birth","1361","Whitchurch, Shropshire, England"
"9CQC-8HD","Birth","1331","Chartley Holme, Staffordshire, England"
"LZGV-X1T","Birth","1338","England"
"LZ2W-NR3","Birth","1336","Essendine, Rutland, England"
"LHGQ-7LQ","Birth","1342","Ewias, Herefordshire, England, United Kingdom"
"LCJP-WV6","Birth","1309","Coughton, Warwickshire, England"
"L55Z-GBN","Birth","1315","Pershore, Worcestershire, England"
"LDTM-3RM","Birth","1319","Besford, Worcestershire, England"
"KN4L-QXW","Birth","1323","Besford, Worcestershire, England"
"LYBX-SST","Birth","1324","Coughton, Warwickshire, England"
"MHF6-5VN","Birth","1324","Coughton, Stratford-on-Avon District, Warwickshire, England"
"LY6K-XQC","Birth","1324","Birmingham, Warwickshire, England"
"LYC2-DZ9","Birth","1325","Yardley, Worcestershire, England"
"9HBX-4G3","Birth","1363","Canterbury, Kent, England"
"L62Q-D71","Birth","1366","Normandy, France"
"LTSQ-K4J","Birth","1330","Sawbridgeworth, Hertfordshire, England"
"K12W-YZY","Birth","1325","Sawbridgeworth, Hertfordshire, England"
"GLLD-MXN","Birth","1307","Kent, England"
"KGS8-N58","Birth","1310","of Ash, Kent, Englad"
"9SZW-CQM","Birth","1329",NA
"M7X9-K3G","Birth","1340","Kent, England"
"G726-J7M","Birth","1335","England"
"GWBP-N39","Birth","1350","Turvey, Bedford, England"
"9QQS-CSF","Birth","1341","Grafton Regis, Northamptonshire, England"
"GJM3-C9V","Birth","1345","Swanbourne, Buckinghamshire, England"
"LKT1-42S","Birth","1364","Northamptonshire, England"
"LRC8-ZBG","Birth","1365","Northamptonshire, England"
"GZKL-73F","Birth","1306","Millom, Cumberland, England"
"GZKL-S17","Birth","1306","Muncaster, Cumberland, England"
"MFLJ-878","Birth","1334","Bracewell, Yorkshire, England"
"GS21-S84","Birth","1336","Bashall Eaves, Yorkshire, England"
"KGM9-DQ6","Birth","1340","Wath upon Dearne, Yorkshire, England"
"GMH8-PYN","Birth","1342","Wath upon Dearne, Yorkshire, England"
"GM6K-W58","Birth","1350","of,,Eng"
"G68K-1YJ","Birth","1340","Caton, Lancashire, England, United Kingdom"
"GDPN-X4C","Birth","1352","Westmorland, England"
"G78V-R1P","Birth","1347","Threlkeld, Cumberland, England"
"L639-WJ2","Birth","1350","Greystoke, Cumberland, England"
"G7F8-J3W","Birth","1350","Bedfordshire, England"
"GDHQ-W2B","Birth",NA,"Bedfordshire, England"
"GLWT-R15","Birth","1352","Toddington, Bedfordshire, England"
"LZZ9-4Q3","Birth","1356","Chalgrave, Bedfordshire, England"
"277F-SR2","Birth","1306","Aveley, Essex, England"
"G3WH-GCD","Birth","1310","Chippenham, Wiltshire, England"
"9HBX-4RF","Birth",NA,"Aveley, Essex, England"
"M32M-GKH","Birth","1292","Tockington, Gloucestershire, England"
"GLVM-CK6","Birth","1295","Gloucestershire, England, United Kingdom"
"LYCC-57J","Birth","1278","Wokingham, Berkshire, England"
"GGCC-N1M","Birth","1308",",Wiltshire,England."
"2W6Q-S7G","Birth","1330","Bywell St Andrew, Northumberland, England"
"LHJ6-MJ6","Birth","1316","Cramlington, Northumberland, England"
"LWMS-5QF","Birth","1337","Cramlington, Northumberland, England"
"KGB6-F1M","Birth","1363","of Nether, Middleton, Durham, Engl"
"KGB6-NMS","Birth","1367","Of Nether Middleton, , Durham, England"
"GZ2G-NK2","Birth","1370","England"
"L4SL-DL5","Birth","1350","Croft, Yorkshire, England"
"KH51-TJL","Birth","1334","Beaumond Hill,Preston, Lancashire, England"
"GDDT-7F6","Birth","1345",NA
"GV4W-7XR","Birth","1360",NA
"LTWC-QY4","Birth","1320",NA
"LZ68-2XX","Birth","1326","Lyham, Northumberland, England"
"LZ68-282","Birth","1324","Haltwhistle, Northumberland, England"
"LH7C-Q17","Birth","1327","Heaton, Northumberland, England"
"9376-HMF","Birth","1332","Ogle Castle, Whalton, Northumberland, England"
"9SZ7-HF9","Birth","1315","Chillingham, Northumberland, England"
"LHZH-7ZK","Birth","1320","Castle, Northumberland, England"
"KP3H-PBL","Birth","1381","Sockburn, Durham, England"
"LYHC-47Z","Birth","1380","Yorkshire, England"
"M1SJ-5CX","Birth","1387","Witton-le-Wear, Durham, Durham, England, United Kingdom"
"LH73-5TK","Birth","1394","Ravensworth, Yorkshire, England"
"LBG2-XC4","Birth","1376","Settrington, Yorkshire, England"
"GVYL-V8H","Birth","1371","Whitby, Yorkshire, England"
"LJ5C-T2M","Birth","1375","Lound, Nottinghamshire, England"
"LJ5C-YWM","Birth","1382","Romania"
"L147-6YX","Birth","1372","Yorkshire, England"
"L147-W14","Birth","1395","Yorkshire, England"
"L2HJ-G2G","Birth","1340","Kendal, Westmorland, England"
"L2HJ-5B8","Birth","1340","Kendal, Westmorland, England, United Kingdom"
"L85S-M4L","Birth","1386","Carlton, Yorkshire, England"
"L8PF-L3F","Birth","1384","Hull, Yorkshire, England"
"LYTV-DRL","Birth","1381","Warwick Castle, Warwickshire, England"
"LYVY-R4W","Birth","1386","Berkeley, Gloucestershire, England"
"LZNL-NRJ","Birth","1388","East Horsley, Surrey, England"
"G238-GLS","Birth","1384","Worcestershire, England"
"LZ1H-QR3","Birth","1384","Gorworth, Cheshire, England"
"GQ6K-ZX6","Birth","1369","Milton Keynes, Buckinghamshire, England"
"L1S5-L2G","Birth","1372","Thenford, Northamptonshire, England"
"GKVX-92X","Birth","1370","Mablethorp, Lincolnshire, England"
"GKV6-P1X","Birth","1384","Riby, Lincolnshire, England"
"GVZJ-GCR","Birth","1360","Rokeby, Yorkshire, England"
"LD8H-WHP","Birth","1383","Rokeby, Yorkshire, England"
"MGZ3-NLH","Birth","1393","Witton-le-Wear, Durham, England"
"LZ2R-3BJ","Birth","1404","Hutton Conyers, Yorkshire, England"
"LZ2R-31T","Birth","1410","Studley, Yorkshire, England"
"LZY9-1WL","Birth","1385","Halsham, Yorkshire, England"
"MWHL-HSN","Birth","1391","Harbottle, Northumberland, England"
"GST1-LLM","Birth","1375","Cranfield, Bedfordshire, England"
"LZR3-46T","Birth","1377","Cranfield, Bedfordshire, England"
"G63H-8JD","Birth","1365","Cranfield, Bedfordshire, Inglaterra, Reino Unido"
"G63H-HR9","Birth","1367","Cranfield, Bedfordshire, England"
"GST1-LQ3","Birth","1375","Cranfield, Bedfordshire, England"
"GDNG-9XH","Birth","1380","England"
"L8BB-5NC","Birth","1355","Brixham, Torbay, Devon, England"
"LTRT-WX2","Birth","1361","Brixham, Torbay, Devon, England"
"9CZC-8R3","Birth","1362","Combe Martin, Devon, England"
"G2XS-M6J","Birth","1374","Bampton, Devon, England"
"L29W-8PV","Birth","1368","England"
"L29W-D94","Birth","1368","England"
"G8S8-VPC","Birth","1361",", Devon, , England"
"GDFC-TGG","Birth","1361","England"
"MCJR-134","Birth","1390",NA
"MCJR-1SX","Birth","1390",NA
"GVYG-29L","Birth","1334","Plymouth, Devon, England"
"GZHP-95T","Birth","1338","Devon, England"
"KGCD-C8R","Birth","1349","Dunsland Cross, Devon, England"
"LDZ1-3XB","Birth","1354","Dunsland, Devon, England"
"98LQ-XT6","Birth","1368","Somerset, England"
"GXVJ-SQN","Birth","1372","Devon, England"
"G4QX-N48","Birth","1373","Whitfield, Devon, England"
"LDVJ-FRN","Birth","1375","Wiveliscombe, Somerset, England, United Kingdom"
"MWJ5-PV3","Birth","1367","Ridgewell, Essex, England, United Kingdom"
"LHTH-TSW","Birth","1370","Chewton, Somerset, England"
"L7B4-R55","Birth","1385","West Worlington, Devon, England"
"GSMG-6XV","Birth","1385","Bratton Clovelly, Devon, England"
"GQM9-2DM","Birth","1321","Aberdeen, Aberdeenshire, Scotland"
"G7WB-XL7","Birth","1321","Tarbet, Dunbartonshire, Scotland"
"GFC9-1JB","Birth","1365","Cruden Bay, Aberdeenshire, Scotland"
