"fid","type","year","place"
"GXHH-M79","Birth","1068","Normandie, France"
"G84M-YJF","Birth","1080","Yorkshire, England"
"GKTM-SX9","Birth","1074","Tideswell, Derbyshire, England, United Kingdom"
"G4CV-FP4","Birth","1085","West Riding, Yorkshire, England"
"L8RR-4Z8","Birth","1115","South Otterington, Yorkshire, England"
"GQXG-1QL","Birth","1080","Normandie, France"
"LHV5-9XQ","Birth","1086","Mount Bures, Essex, England"
"GL6W-XK6","Birth","1080","Bramber, Sussex, England"
"LYGZ-XSN","Birth","1120","England"
"G9FJ-QF5","Birth","1125","Lechelade Gloustershire"
"GJ5T-K6Y","Birth","1125","Scotland"
"GSMT-R6B","Birth","1090","Eardisley, Herefordshire, England"
"GSMT-BGW","Birth","1105","Mapledurwell, Hampshire, England"
"G76W-7JG","Birth","1109",",Herefordshire,England."
"G2WT-VM6","Birth","1135","Herefordshire, England"
"GQY7-9SJ","Birth","1066","Lewannick, Cornwall, England, United Kingdom"
"G2DN-TK5","Birth","1068","Upton, Lewannick, Launceston, Cornwall, England, UK"
"L1MZ-XF5","Birth","1074","Everingham, Yorkshire, England"
"L1MZ-4JK","Birth","1075","Everingham, Yorkshire, England"
"GXRR-F2Z","Birth","1117","Yorkshire, England"
"GXRR-JCW","Birth","1117","Kirby Knowle, Yorkshire, England"
"GXT5-PMD","Birth","1100","Shelford, Nottinghamshire, England"
"KZ9C-2GZ","Birth","1125","Great Weldon, Kettering, Northamptonshire, England"
"LKDV-1J5","Birth","1115","Old Warden, Bedfordshire, England"
"LKDV-1VJ","Birth","1120","Ros, Helmsley, North Yorkshire, England"
"LND4-HCB","Birth","1100","Denchworth, Oxfordshire, England"
"GJCD-4BM","Birth","1085","Walton Deyville, Warwickshire, England"
"GKKW-YX8","Birth","1086","Walton in Monks Kirby, Warwickshire, England"
"GZZY-P4G","Birth","1075","Estouteville, Normandy, France"
"LYJ2-TZG","Birth","1020","LOUVAIN, BRABANT-FLAMAND, REGION FLAMANDE, BELGIQUE"
"LYJ2-LF5","Birth","1023","Leuven, Brabant, Belgium"
"GHFX-V6S","Birth","1088","Alnwick, Northumberland, England"
"9414-YHP","Birth","1090","Alnwick, Northumberland, England"
"KP4G-LXD","Birth","1159","Bradwell, West Down, Devon, England"
"KZWW-Y5T","Birth","1163","Bradwell, West Down, Devon, England"
"GD9S-M1W","Birth",NA,"Fife, Scotland, United Kingdom"
"G8YK-CMN","Birth",NA,"Inchmartine House, Inchture, Perthshire, Schotland, United Kingdom"
"LHPV-1DQ","Birth","1550","Kidderminster, Worcestershire, England"
"KZYB-Z1N","Birth","1561","Warfield,Berkshire,England"
"LTY3-GTZ","Birth","1563","Westminster, Middlesex, England"
"LCR4-9H3","Birth","1562","Cobham, Kent, England"
"LRZY-DS4","Birth","1561","Saffron Walden, Essex, England"
"M2R8-CKZ","Birth","1564","Charlton, Wiltshire, England"
"GGGK-NMB","Birth","1552","Kirkhouse, UK"
"GGGK-LYL","Birth","1554","Dumfries, Dumfries and Galloway, Scotland, United Kingdom"
"G9NL-QDD","Birth","1558","Podole, Łódź Voivodeship, Poland"
"G9NL-FC1","Birth","1560","biala Podlaska,Lubelski,Poland"
"G2WR-HL4","Birth","1338","Badby, Northamptonshire, England"
"LBFZ-CTC","Birth","1355","Peebles-shire, Scotland"
"GQJ7-WKD","Birth","1355",NA
"LV5D-XCK","Birth","1375","Strathbogie, Aberdeenshire, Scotland"
"97GX-7F6","Birth","1380","Gight, Fyvie, Aberdeenshire, Scotland"
"GLJB-S41","Birth","1150","France"
"LR2X-HGX","Birth","1152","France"
"GGRM-PV8","Birth","1155","France"
"GGRM-B67","Birth","1155","France"
"L4BD-9JS","Birth","1174","Sheringham, Norfolk, England, United Kingdom"
"GN5C-24V","Birth of Child","1202","Sheringham, Norfolk, England, Great Britian"
"GGXF-D11","Birth","1154",NA
"LHXC-TBC","Birth","1175","Liddel Castle, Roxburghshire, Scotland"
"GKNZ-YQ4","Birth","1176","Liddel Castle, Liddesdale, Roxburghshire, Scotland"
"GV2M-8H2","Birth","1134","Chaumont-Nord, Chaumont, Haute-Marne, Champagne-Ardenne, France"
"GN33-3J4","Birth","1135","Roslin, Midlothian, Scotland"
"G96L-WVC","Birth","1131","Scotland"
"GJ2V-72R","Birth","1141","Herdmanston, East Lothian, Scotland"
"GFDJ-HXK","Birth","1140","Scotland"
"GKSS-WRZ","Marriage","1185","Europe"
"GVJK-BJL","Birth","1110","Ardevora, Philleigh, Cornwall, England"
"GVJK-T8J","Birth","1115","Cornwall, England"
"G9K5-44C","Birth","1115","Cotleigh, Devon, England"
"GFC9-L7S","Birth","1120","Devon, England"
"9Q7M-J6X","Birth","1114","Breconshire, Wales"
"GZY9-35G","Birth","1087","England"
"LV4S-7B6","Birth","1105","St Endellion Parish, Cornwall, England"
"G7GL-3L8","Birth","1116","Saint Endellion, Cornwall, England, United Kingdom"
"L8RQ-KVK","Birth","1180","Yorkshire, England"
"L8RQ-KGF","Birth","1180",NA
"KNXG-VYC","Birth","1196","Kent Co., Eng"
"KNF4-PY1","Birth","1200","Berkshire, England"
"L83J-7KR","Birth","1026","Norway"
"9Z47-VN1","Birth","1079","Hereford, Herefordshire, England"
"LY8B-8CV","Birth","1088","France"
"G3CF-F1H","Birth",NA,"England"
"MF42-4TT","Birth","1105","Carfoss, Yorkshire, England"
"GSG1-WTF","Birth","1042","Neville, Seine Inferieure, Normandy, France"
"LHT6-5LJ","Birth","1060","Damoys, France"
"G2S3-VWZ","Birth","1153",NA
"GLMN-HT6","Birth","1153","France"
"9S8J-F9C","Birth","1086","Warnham, Horsham, Sussex, England"
"GXN9-PYH","Marriage","1109","England"
"GW91-7PH","Birth","1067","Oakington, Cambridgeshire, England"
"G2LB-FNQ","Birth","1022","Westhampnett, Sussex, England"
"G6CD-BPD","Birth","1030","England"
"LCC9-PRL","Birth","1060",NA
"G416-9VZ","Birth","1065",NA
"GLKQ-1BY","Birth","1034","England"
"GVTN-8GM","Birth","1034","England"
"GDLZ-HKD","Birth","1040","Verdun, Rue de la Baie, Saint-Martin-des-Champs, Avranches, Manche, Normandy, France"
"G6DW-371","Birth","1050","Lower Lorraine, France"
"GXRW-LL2","Birth","1130","Wiltshire, England"
"L56P-18T","Birth","1135","Meißen, Meißen, Dresden, Germany"
"LZ6Q-ZF9","Birth","1147","Rougham, Mitford, Norfolk, England"
"LZ6Q-ZNJ","Birth","1147","Rougham,Mitford,Norfolk,England"
"L41Z-VPZ","Birth","1150","Ormesby, , North Yorkshire, England"
"L41Z-VGQ","Birth","1150","Ormesby, , North Yorkshire, England"
"93QH-NMM","Birth","1345","Wales"
"93QY-K1P","Birth","1350","of Caergyffin,Aberconwy,Caernarvonshire,Wales"
"93QS-QH7","Birth","1330","of,Talybolion cmt,Anglesey,Wales"
"937J-JCP","Birth","1386","Tonfannau, Llangelynnin, Merionethshire, Wales"
"937J-PMN","Birth","1410","of,Llandyfalle,Breconshire,Wales"
"933R-RQQ","Birth","1095","of,,Ceredigion,Wales"
"LH7F-3M5","Birth","1100","Wales"
"LHTX-C4P","Birth","1104","Wales"
"LDWH-XLW","Birth","1274","Llanllowell, Monmouthshire, Wales"
"L4MM-Z1K","Birth","0924","of,Maelor Gymraeg,Denbighshire,Wales"
"G6YR-PR4","Birth","0928","Denbighshire, Wales"
"MJDN-7ZL","Birth","1114","Wales"
"GXBR-DMV","Birth","1118","Wales"
"G223-FWW","Birth","1230","Scotland, United Kingdom"
"G6DR-ZX2","Birth","1066","England, United Kingdom"
"GVZN-R19","Birth","1068","England"
"M4WB-677","Birth","1200","of Selby, Yorkshire, England, United Kingdom"
"G6VD-7YF","Marriage","1226","England"
"M4WB-67G","Birth","1204","Methley, West Yorkshire, England, United Kingdom"
"G6VD-QHZ","Marriage","1230","England"
"GQMN-LTV","Birth","1191","Ashford, Kent, England"
"GHJ3-G2X","Birth","1198","Woodchurch, Kent, England"
"GHJQ-CWT","Birth","1180","London, Middlesex, England"
"GHJQ-9F8","Birth","1180","London, Middlesex, England"
"GMN1-76P","Birth","1190","Avington, England"
"LV6S-6W6","Birth","1190","Woodchurch, Kent, England"
"GVHF-G78","Birth","1196",NA
"GF9G-FZ3","Birth","1196","Kevelioc, Monmouthshire, Wales"
"GWB8-P5C","Birth","1129","Wigton, Cumberland, England"
"GKYP-JSJ","Birth","1132","Cumbria, England, United Kingdom"
"GSFL-PL3","Birth","1131","England"
"LRL7-DSK","Birth","1150","Swynnerton, Staffordshire, England"
"MN8S-NWG","Death",NA,NA
"G253-5R8","Birth","1116","Stafford, Staffordshire, England"
"GX13-CG7","Birth","1116","Staffordshire, England"
"L6GK-6VP","Birth","1170","Worcestershire, England"
"LHXM-FS1","Birth","1160","Pembrokeshire, Wales"
"G7DP-LKF","Birth of Child","1180",NA
"LBLF-XGF","Birth","1184","Yorkshire, England"
"LBLF-KJD","Birth","1198","Hertfordshire, England"
"LR31-WXZ","Birth","1126","Wiltshire, England"
"GD8P-31X","Birth",NA,"Wiltshire, England"
"GKW5-2Z5","Birth","1140","England"
"GLL9-7VK","Birth","1141","England"
"GKW5-4KP","Birth","1140","England"
"GLL9-QSZ","Birth","1142","England"
"GJH6-S2Y","Birth","1180","Staffordshire, England"
"GVGH-QF5","Birth","1185","Staffordshire, England"
"G28W-B5Z","Birth","0970","Breconshire, Wales"
"G284-K6D","Birth","0990","Gwlad, Wales"
"G284-9S5","Birth","1010","Gwlad, Wales"
"M85X-D28","Birth","1130","Loddon, Norfolk, England"
"GFZQ-FTN","Birth","1135","Loddon, Norfolk, England, United Kingdom"
"G73K-1MX","Birth","1130","England"
"G73K-KPQ","Birth","1130","England"
"GG7T-HNN","Birth","1190",NA
"LY4C-VQH","Birth","1140","Provence, France"
"L278-19B","Birth","1124","Falde,Scotland"
"LRM5-67F","Birth","1130","Scotland"
"L21Z-Q48","Birth","1265","Derbyshire, England"
"GD4S-QGD","Birth","1270","Derbyshire, England"
"LCXP-WVP","Birth","1208","South Lyttleton, Shropshire, England"
"LCXP-W2P","Birth","1212","South Lyttleton, Shropshire, England"
"GWYP-6HY","Birth","1251","Upton Magna, Shropshire, England"
"LK3D-LSN","Birth","1256","Upton Magna, Shropshire, England"
"LTFN-FNM","Birth",NA,"Wales"
"K1T8-Z6P","Birth","0975","Aberffro, Malltraeth, Anglesey, Wales"
"KHMJ-8JW","Birth","1204","of Gower, Glmrgn, Wls"
"MDFR-C46","Birth","1208","Gower, Glamorgan, Wales"
"9QQ9-X2B","Birth","1155","Oundle, Northamptonshire, England"
"2S3P-BKS","Birth","1168","Yorkshire, England"
"L4KW-H74","Birth","1172","Yorkshire, England"
"K4L7-2QK","Birth","1120","Kenilworth, Warwickshire, England"
"K664-TN3","Birth","1140","Orton Longueville, Huntingdonshire, England, United Kingdom"
"9CXC-J9G","Birth","1145","England, United Kingdom"
"L1HJ-9LR","Birth","1206","Drakelow, Derbyshire, England"
"LHXR-8BV","Birth","1212","Derbyshire, England"
"G632-D55","Birth","1195","England, United Kingdom"
"GJ4D-64B","Birth","1212","Gresley Castle, Derbyshire, England"
"GGG7-6GP","Birth","1218","Bakewell, Derbyshire, England"
"GDS4-J5J","Birth","1212","Yorkshire, England"
"KK1H-6NX","Birth","1220","Cumberland, England"
"GSW2-4Q8","Birth","1216","Crofton Manor, Thursby, Allerdale district, Cumberland, England"
"G7PX-7SW","Birth","1218","Dundraw and Kelsick, Cumberland, England"
"LR66-5KF","Birth","1225","Thakeham, Sussex, England"
"LX75-LYW","Birth","1225","Bebington, Cheshire, England"
"LK9P-DS9","Birth","1230","Bebington and Bromborough, , Cheshire, England"
"2MJW-3YW","Birth","1197","Raby, Cheshire, England"
"LK9P-6RJ","Birth","1219","Staindrop, Durham, England"
"LZW3-31P","Birth","1149","Leighton, Shropshire, England"
"MZ9S-9MD","Birth","1153","Leighton, Shropshire, England"
"G4C2-KXK","Birth","1190","Marham, Norfolk, England, United Kingdom"
"GMPR-NC5","Birth","1098","Orwey, Devonshire, England"
"GMPR-PYP","Birth of Child","1123","Orwey, Devonshire, England"
"93QS-MQS","Birth","1200","Caio, Carmarthenshire, Wales"
"GX1G-9TD","Birth","1204","Caio, Carmarthenshire, Wales"
"GMJ9-Z67","Birth","1130","North Petherton, Somerset, England"
"G7FC-B88","Birth","1140","Devon, England"
"LZKQ-LFV","Birth","1189","Truro, Cornwall, England"
"LBVW-742","Birth","1203","Stanton Harcourt, Oxfordshire, England"
"M9RM-MBF","Birth","1200","Devon, England"
"LV8N-419","Birth","1210","Devon, England"
"G6L9-PSS","Birth","1215","Vouvant, Vendée, Pays de la Loire, France"
"GHSM-28N","Birth","1220",NA
"93Y2-CR4","Birth","1220","Tintagel Castle, Cornwall, England"
"9ZZT-BTR","Birth","1200","Richards Castle, Herefordshire, England"
"LR7M-3HS","Birth","1179","Croft Ambrey, Herefordshire, England"
"GLZX-K9X","Birth","1165","Holland"
"GLZX-ZRB","Birth","1170","Bentheim, Grafschaft Bentheim, Niedersachsen, Germany"
"GMDG-YD7","Birth","1165","Netherlands"
"G63P-HLM","Birth","1170",NA
"GX99-TB1","Birth","1147","Borgloon, Limburg, Belgium"
"GXH2-V1Z","Birth","1140","Zulphen, Gelderland, Netherlands"
"LJ55-G9F","Birth","1157","Nordhausen, Thueringen, Germany"
"GXH2-84R","Birth","1155","Germany"
"L6H4-HDS","Birth","1157","Germany"
"GGQS-4MQ","Birth","1155",NA
"G4NP-W7Q","Birth","1146","Laurenburg, Rhein-Lahn-Kreis, Rhineland-Palatinate, Germany"
"GLJB-7MY","Birth","1148","Laurenburg, Unterlahnkreis, Hesse-Nassau, Prussia, Germany"
"GWZD-D5L","Birth","1150",NA
"LJLG-TBD","Birth","1183","Idar, Oberstein, Fürstentum Birkenfeld, Großherzogtum Oldenburg, Deutsches Reich"
"GQQ3-MS4","Birth","1150","Monnickendam, Holland, Netherlands"
"G39N-F4Z","Birth","1167","Schoonhoven, ZH Netherlands"
"LZFC-JPG","Birth","1130","Toucy, Auxerre, Yonne, Bourgogne, France"
"MF97-FLS","Birth","1130","Montréal, Yonne, Bourgogne, France"
"L2TT-FCR","Birth","1150","Créon, Gironde, Nouvelle-Aquitaine, France"
"G6CS-K6H","Birth","1155","Mâcon, Saône-et-Loire, Bourgogne-Franche-Comté, France"
"G7XY-3ZF","Birth","1130","Laval,53130,Mayenne,Pays de la Loire,FRANCE,"
"GGS1-4YW","Birth","1138","-,,,Angleterre,ROYAUME UNI,"
"9HY3-V8Q","Birth","1222","Devon, England"
"9HY3-V8W","Birth","1222","Devon, England, United Kingdom"
"LBQB-8S2","Birth","1211","Ryther, Yorkshire, England, United Kingdom"
"GJT8-2JD","Birth of Child","1239","Ryther, Yorkshire, England"
"M1GG-FYS","Birth","1290","Calehill, Kent, England"
"M8FK-6BY","Birth","1290","Maidstone, Kent, England, United Kingdom"
"G6HG-P8R","Birth","1170","Gwlad Morgan, Wales"
"L7NX-YQS","Birth","1216","Acton Scott, Church Stretton, Shropshire, England, United Kingdom"
"L7NX-Y7F","Birth","1219","Acton Scott, Church Stretton, Shropshire, England, United Kingdom"
"GNVZ-DFH","Death",NA,NA
"LY33-C98","Birth","1230","Crossland Manor, South Crosland, Yorkshire, England"
"GKRT-TLK","Birth","1232","South Crosland, Yorkshire, England"
"GGXN-QM1","Birth","1358",NA
"GGXN-M46","Birth","1370",NA
"LZ6G-RWD","Death",NA,NA
"LRD3-98L","Death",NA,NA
"MM19-VMW","Death",NA,NA
"MM19-V9R","Death",NA,NA
"LZXF-Y4P","Birth",NA,"Sweden"
"LZXF-YZ9","Birth","1255","Sweden"
"M8L3-XR4","Birth","1164","Ravsnas, Toresund, Sodermanland"
"LRD3-9TD","Birth","1160","Sachsen Coburg, Gotha, Thuringen, Germany"
"LVDJ-H4C","Birth",NA,"Sweden"
"G8XS-SQX","Birth",NA,"Sweden"
"G9PQ-YNZ","Birth","1043","Roskilde, Denmark"
"L7BY-YNR","Birth","1064",NA
"LJLK-967","Birth",NA,"Denmark"
"LTLP-LGB","Birth","1090","Norway"
"LRQW-Y9L","Birth","1049","Uppsala, Sweden"
"LYF2-L38","Birth","1065","Uppsala, Sweden"
"M4DY-1DV","Death",NA,NA
"MFWM-TNR","Birth",NA,"Sweden"
"L1P5-TP4","Birth","1120","Frösön, Jämtland, Sweden"
"GFCM-3Q4","Birth","1136","Rein, Sor Trondelag, Norway"
"LT35-BZR","Birth",NA,"Sweden"
"9MZF-574","Birth","1130","Norway"
"GGV4-QDW","Birth","1070","Sverige"
"GGGK-7XY","Marriage","1098","Europe"
"9C7Y-8R3","Birth","1100","Kaga, Östergötland, Sweden"
"GM83-MH3","Birth","1100",NA
"LJPQ-XCP","Birth","1128","Sorø Sogn, Alsted Herred, Sorø Amt, Danmark"
"GLKQ-XL6","Birth of Child","1175","Danmark"
"GMQ2-839","Birth","1083","Ottenbüttel, Itzehoe, Steinburg, Schleswig-Holstein, Germany"
"L1TC-CG3","Birth","1100","Germany"
"L5YX-GGR","Birth","1097","Schleswig, Schleswig-Holstein, Prussia, Germany"
"KHGT-4CW","Birth","1140","Pommern, Germany"
"MSLY-FTJ","Birth","1147","Tanska"
"GD8P-WRC","Death",NA,NA
"GMQ2-X62","Birth",NA,"Ølstykke, Frederiksborg, Denmark"
"LRQM-RG9","Birth","1144","Kalundborg, Vor Frue, Ars, Holbæk, Danmark"
"GLGQ-H3D","Marriage","1169","Kalundborg, Vor Frue, Ars, Holbæk, Danmark"
"LTH6-DK7","Birth","1127","Fjenneslev, Sorø, Danmark"
"GH6B-G43","Birth","1194","Skåne, Sweden"
"2Z34-VLV","Birth of Child","1200",NA
"GWBY-HC7","Death",NA,NA
"GWBY-ZWM","Death",NA,NA
"K4NV-3ZS","Death of Parent","1151","Germany"
"LVFJ-7PH","Birth","1150","Coburg, Sachsen-Coburg-Gotha, Thüringen, Germany"
"LYQD-7VQ","Birth","1220","Tilburg, Brabant, Nederland"
"G6JW-JYS","Birth","1226","Berkel, Brabant, Nederland"
"M341-CW2","Birth","1245","Heusden, Brabant, Netherlands"
"97Q6-QH3","Birth","1261","Monster, Zuid-Holland, Nederland"
"LYDP-VWB","Birth","1259","Netherlands"
"LYDP-RCX","Birth","1250","Netherlands"
"GGK8-1R5","Birth","1070",NA
"GGKD-M8F","Birth of Child","1100",NA
"GGK8-BPH","Birth","1064",NA
"GGKD-F71","Birth of Child","1090",NA
"GG5H-GMY","Death",NA,NA
"MR8J-B58","Birth","1060","Trondheim"
"GZDD-3R3","Death",NA,NA
"G67Y-4W9","Birth","1280","Stralsund, Stralsund, Mecklenburg-Vorpommern, Deutschland"
"G67Y-D12","Birth","1285","Stralsund, Stralsund, Mecklenburg-Vorpommern, Deutschland"
"GFQQ-4NV","Birth","1290","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"GFQQ-ZRS","Birth","1295","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"LLHC-JV6","Birth","1300","Lübeck, Schleswig-Holstein, Deutschland"
"KP3N-CG7","Birth","1302","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"GFQ3-N9L","Birth","1320","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"G28Y-GMF","Marriage","1345","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"G67Y-WVC","Birth","1270","Rostock, Rostock, Mecklenburg-Vorpommern, Deutschland"
"LRDW-Z17","Birth","1304","Rostock, Mecklenburg-Vorpommern, Germany"
"LRDW-86Y","Birth","1310","Rostock, Rostock, Mecklenburg-Schwerin, Tyskland"
"LV6W-6F3","Birth","1110","Closeburn, Dumfriesshire, Scotland"
"LV1Y-BJ1","Birth","1110","Scotland"
"KH5Y-4QF","Birth","1096","Annandale District, Dumfriesshire, Scotland"
"2Z98-JYL","Birth","1130","Annandale District, Dumfriesshire, Scotland"
"LJKK-Z7K","Birth","1160","Annandale District, Dumfriesshire, Scotland"
"GLMQ-FCX","Birth","1166","Northumberland, England"
"GXG2-D9T","Birth","1120","Carnwath, Lanarkshire, Scotland"
"GVGQ-MSG","Marriage","1140","Europe"
"LR5Z-7TV","Birth","1190","Of, Gosforth, Northumberland, England"
"9C7V-GNZ","Birth","1202","England"
"LR5Y-LDC","Death",NA,NA
"MWC7-3B5","Birth","1192","Northumberland, England"
"9QQF-Y5J","Birth","1148","England, United Kingdom"
"L58D-D63","Birth","1026","Morayshire, Scotland"
"GH42-M5Y","Birth","1009","Sussex, England"
"LZV6-9HS","Birth","1025","England"
"GLNH-91P","Birth","1009","Northumbria, England"
"LKN9-WRW","Birth","1010","Somme, Picardie, France"
"LRXC-6LL","Birth","1012","Alba"
"G8RN-N2N","Birth","1232","Edinburgh, Midlothian, Scotland"
"9HY9-HP5","Death",NA,NA
"9HZL-Y92","Death",NA,NA
"LJRG-7ST","Birth","1040","Estouteville, Seine-Maritime, Haute-Normandie, France"
"28WM-FQ6","Birth","1045","Valmont, Le Havre, Seine-Maritime, Haute-Normandie, France"
"GDTX-41X","Birth","1045","Cottingham, Yorkshire, England"
"GX4S-QCJ","Birth","1050","Lascelles, Normandie, France"
"G3H8-QDV","Birth","1135","Gordon, Berwickshire, Scotland"
"GNWZ-2VH","Birth","1140","Berwick, Scotland"
"GN2T-JTD","Birth","1130","Gordon, Berwickshire, Scotland"
"GNL2-B7Z","Birth","1135","Gordon Berwickshire, Berwick, Scotland"
"K2VC-YWD","Birth","1117","Eaton Hastings, Berkshire, England"
"K2VC-YJL","Birth","1145","Eaton Hastings, Berkshire, England, United Kingdom"
"GL17-L4Q","Birth","1136","Gartley, Banffshire, Scotland"
"GL17-ZFZ","Birth","1150","Scotland"
"9CXH-X22","Birth","1020","Perthshire, Scotland"
"9CXH-X2G","Birth","1010","Hungary"
"LDPD-N14","Birth","1080","Humbie, Haddingtonshire, Scotland"
"9W9Q-YF5","Birth","1080","Scotland"
"GXG4-MSF","Birth","1075","Scotland, United Kingdom"
"GN38-V2G","Birth","1079","East Lothian, Scotland"
"GX5W-LSZ","Birth","1085","Scotland"
"GLS1-FZZ","Birth","1065","Netherlands "
"GLSB-CZ9","Birth","1068",NA
"GWSK-DXW","Birth","1096","Flanders, Belgium"
"GCMY-2NF","Birth","1106","Inchmurrin Castle,Dunbartonshire,Scotland."
"GXP6-JH1","Birth","1110","Campsie,Stirlingshire,Scotland."
"GLRX-1MT","Death",NA,NA
"GGJ2-MTX","Birth","1088","Northumberland, England"
"GGJK-PKB","Birth","1084","England"
"G6RH-4QX","Birth","1070",NA
"G64M-9LR","Birth","1126","Poynings,,Sussex,England"
"L5KL-TT6","Birth","1100","Stirling, Stirlingshire, Scotland"
"GFQZ-BX9","Birth","1105","Scotland"
"GDNL-WQC","Birth","1145","Slot Op den Hoef, Egmond, Binnenmaas, Zuid-Holland, Netherlands"
"G8VH-BXS","Birth","1160","North Brabant, Netherlands"
"G8JJ-MKT","Birth","1116","Haarlem, Noord-Holland, Nederland"
"G8JJ-S58","Birth","1124","Haarlem, North Holland, Netherlands"
"G2QJ-W4H","Birth","1125","Teijlingen, Holland, Netherlands"
"G2QJ-W46","Birth","1134","Kaatsheuvel, Noord-Brabant, Netherlands"
"LDMJ-KX2","Birth","1135","The Hague, South Holland, Netherlands"
"L2RM-864","Birth","1135","Cuijk, North Brabant, Netherlands"
"G2LC-R4Q","Birth","1140","Betuwe, Gelderland, Netherlands"
"GH4Q-P2K","Birth","1145","Herpen, Noord-Brabant, Nederland"
"G2SZ-3N3","Birth","1145",NA
"LHM3-YSD","Birth","1150","Lienden, Buren, Gelderland, Netherlands"
"GC7J-NRM","Birth","1150","Loon op Zand, North Brabant, Netherlands"
"GVQB-3D9","Birth","1126","Langerak, South Holland, Netherlands"
"GDVG-HMH","Birth","1135","Oostvoorne, Holland, Netherlands"
"GSWK-5DY","Birth","1127","Westland, Zuid-Holland Netherlands"
"GN35-B9C","Birth","1150","Noordwijk, South Holland, Netherlands"
"GL6B-ZT6","Birth of Child","1175",NA
"GK9B-PPV","Birth","1150",NA
"GL6B-YHY","Birth of Child","1180",NA
"GX26-KMH","Birth","1145","Ouderkerk aan de Amstel, Ouder-Amstel, Noord-Holland, Nederland"
"LR85-C6K","Birth","1140",NA
"LX3D-W7W","Birth","1140",NA
"LX36-T6Y","Birth","1145","Alkemade, Zuid-Holland, Nederland"
"LVZV-PGP","Birth","1141","Merheim, Köln, North Rhine-Westphalia, Germany"
"GHHQ-B9B","Birth","1140","Limburg, Netherlands"
"GL6M-M1N","Birth","1160","Heusden, North Brabant, Netherlands"
"GLD1-PP4","Birth of Child","1195","Heusden, Asten, North Brabant, Netherlands"
"GGSC-MRZ","Birth","1150","Saarbrücken, Saarbrücken, Rhineland, Prussia, Germany"
"GCY8-MP5","Birth","1156","Germany"
"GZ3P-86L","Birth","1123","Ebersteinburg, Baden-Baden, Germany"
"GLND-FP5","Birth","1125",NA
"GDX7-FNQ","Birth","1149","Sponheim, Landkreis Bad Kreuznach, Rheinland-Pfalz, Deutschland"
"G3J4-6JL","Birth","1151","Burgsponheim, Rhineland-Palatinate Germany"
"KNCK-J9C","Birth","1176","Neuffen, Nürtingen, Württemberg, Germany"
"LVP6-Y8F","Birth","1180","Winnenden, Rems-Murr-Kreis, Baden-Württemberg, Deutschland"
"GS8R-VDD","Birth","1175",NA
"GS8R-VYK","Birth of Child","1200","Lichtenberg, Niederrhein, Elsaß, Frankreich"
"GXJM-79J","Birth","1115","Isenburg, Neuwied, Rhineland-Palatinate, Germany"
"LHCV-C3T","Birth","1114","Isenburg, Neuwied, Rhineland, Prussia, Germany"
"K8H4-9ZS","Birth","1164","Büdingen, Oberwesterwaldkreis, Hessen-Nassau, Freistaat Preußen, Deutschland"
"GLQ1-5Z7","Birth","1168","Staden, Hesse, Germany"
"GLQ1-5YK","Birth","1131","Germany"
"GQ6Q-M57","Birth","1113","Metz, Moselle, Lorraine, France"
"G4X4-HXF","Birth","1137","Nassau, Rhein-Lahn-Kreis, Rheinland-Pfalz, Deutschland"
"GL7N-7P8","Birth","1125",NA
"GKZZ-7DS","Birth","1111","Saffenberg, Mayschoß, Landkreis Ahrweiler, Rheinland-Pfalz, Deutschland"
"L5YS-7T9","Birth","1134","Müllenark, Inden, Düren, Nordrhein-Westfalen, Deutschland"
"GDGK-ZNH","Birth","1130",NA
"GJNB-W2J","Birth","1130",NA
"GNLZ-47Z","Birth","1095","Clermont-Ferrand,63113,Puy-de-Dôme,Auvergne-Rhône-Alpes,FRANCE,"
"GX26-K7C","Birth","1110","Nevers,58194,Nièvre,Bourgogne-Franche-Comté,FRANCE,"
"LB27-19J","Birth","1125","Geldern, Rhineland, Prussia, Germany"
"GWFX-FG5","Birth","1171","Herzogtum Kleve, Heiliges Römisches Reich"
"GWFX-XL4","Birth","1170","Heinsberg, Kreis Heinsberg, Nordrhein-Westfalen, Deutschland"
"GK4Z-QZK","Birth","1145","Kirn,,Landkreis Bad Kreuznach,RHEINLAND-PFALZ,DEUTSCHLAND,Kyrburg"
"GHQY-SJ7","Birth","1160","Kyrburg, Kirn, Bad Kreuznach, Rhineland-Palatinate, Germany"
"GXVH-K9Z","Birth","1152",NA
"GXVH-V9L","Birth","1154","Zutphen, Gelderland, Nederland"
"GL1S-3YR","Birth","1127","Sulzbach, Aichach, Aichach-Friedberg, Bavaria, Germany"
"GX92-4QG","Birth","1135","Vianden, Luxembourg"
"GNJB-988","Birth","1141","Gerolstein, Daun, Rhénanie, Prusse, Deutsches Reich"
"GNJB-1LY","Birth","1105","Gerolstein, Daun, Rheinland-Pfalz, Allemagne"
"GNJB-YLT","Birth","1135","Lutzelbourg, Moselle, Lorraine, France"
