"fid","type","year","place"
"GVVD-DRP","Birth","1483","Sharpenhoe, Streatley with Sharpenhoe, Bedfordshire, England"
"LZS9-TZ5","Birth","1485","Sharpenhoe, Streatley with Sharpenhoe, Bedfordshire, England"
"M6H2-42P","Birth","1478","Northall, Dunstable, Buckinghamshire, England, United Kingdom"
"M6H2-4RQ","Birth","1482","Sharpenhoe, Streatley, Central Bedfordshire district, Bedfordshire, England, United Kingdom"
"LZ2Z-7WB","Birth","1455","Aslockton, Nottinghamshire, England"
"LZJY-KZX","Christening","1464","Willoughby, Nottinghamshire, England"
"GGJ4-78G","Birth","1482","England"
"LZN7-LZ6","Birth","1488","Tittleshall, Norfolk, England"
"L78F-C8D","Birth","1490","Beeston, Norfolk, England"
"GJ18-36T","Birth","1492","Tittleshall, Norfolk, England"
"LJVR-LYZ","Birth","1466","Tilehurst, West Berkshire Unitary Authority, Berkshire, England"
"LR43-HTV","Birth","1468","Tilehurst, West Berkshire Unitary Authority, Berkshire, England"
"GCLH-YM5","Birth","1475","Berkshire, England"
"G87Q-VBK","Birth","1472","Wimbish, Essex, England"
"GLDP-Y2Q","Birth","1462","Burghill, , Herefordshire, England"
"LZF4-F7C","Birth","1471","Burghill, Herefordshire, England"
"LK58-892","Birth","1486","France"
"LK58-89H","Birth","1486","Clapham, London, England, United Kingdom"
"GDKS-91B","Birth","1480","England"
"GDKS-HF6","Birth","1480","England"
"GGGK-KLF","Birth of Child","1560","Birmingham, Warwickshire, England"
"GGGK-FCR","Birth of Child","1560","Birmingham, Warwickshire, England"
"GMDT-S86","Birth","1475","Hertfordshire, England"
"L1T7-V1D","Birth","1462","Kempston, Bedfordshire, England"
"G2Q9-VWC","Birth","1454","England"
"GW9Y-PTC","Birth","1458","Little Carlton, Lincolnshire, England"
"GHGC-VPK","Birth","1500","Horsham, Suffolk, England"
"G8W9-943","Birth","1505","Horsham, Suffolk, England"
"GFPH-QVG","Birth","1500","Hollingdon, Buckinghamshire, England"
"MKMD-VS4","Birth","1487","Felsham, Suffolk, England"
"MKMD-V2D","Birth","1485","Felsham, Suffolk, England, United Kingdom"
"GX2H-W9K","Birth","1500","Westmill, East Hertfordshire district, Hertfordshire, England, United Kingdom"
"GL2K-HF6","Birth","1500","of England"
"LZX1-XGK","Birth","1498","Standon, Hertfordshire, England"
"GKK8-P4S","Birth","1500",NA
"GKKD-4TJ","Birth","1483","of Therfield,Hertfordshire,England"
"LRZV-KL2","Birth","1483","Barford, Kempston Parish, Bedfordshire, England"
"G2FG-CSB","Birth","1487","Barford, Bedfordshire, England, United Kingdom"
"G6N5-7R6","Birth","1540","Northam, Devon, England, United Kingdom"
"GXFC-NC3","Birth","1500","Hodnet, Shropshire, UK"
"LC73-DBC","Birth","1486","Isle of Thanet, Kent, England"
"LCCJ-662","Birth","1505","Ilmington, Warwickshire, England"
"LRC9-9LF","Birth","1520","Glasgow, Lanarkshire, Scotland"
"GQFM-HGS","Birth","1535","Lanarkshire, Scotland"
"GH76-S2R","Birth","1522","Midlothian, Scotland"
"GCMB-H7W","Birth","1525","Midlothian, Scotland"
"LK9P-D7Q","Birth","1535","Edinburgh, Midloathian, Scotland"
"LK9P-DHK","Birth","1530","Scotland"
"G78C-MZL","Birth","1532","Clackmannanshire, Scotland"
"9SB4-M35","Birth","1528","Aberdeen, Aberdeen City, Scotland"
"L4Q6-X7T","Birth","1510","Kinross, Perth and Kinross, Scotland"
"L4Q6-61M","Birth","1510","Monace, Fife, SCOTLAND"
"GWBQ-3HB","Birth","1510","Scotland"
"GWBQ-473","Birth",NA,"NN"
"GWSF-7Z9","Birth","1480","West Yorkshire"
"G8TJ-158","Birth","1480","England"
"KK9B-MVZ","Birth of Child","1510","Yorkshire, England, United Kingdom"
"GLVH-HZG","Birth of Child","1510","Yorkshire, England, United Kingdom"
"LD5M-GRL","Birth","1475","Girsby, Lincolnshire, England"
"LDTM-J4T","Birth","1478","Girsby, Lincolnshire, England"
"9SVT-V2X","Birth","1505","Withington, Cheshire, England"
"LDB2-BB4","Birth","1505",NA
"MH4T-RN5","Birth","1505","England"
"GGNJ-V4K","Birth","1500",NA
"LXSM-KSB","Birth","1505","Sutton Valence, Kent, England"
"G27H-9LG","Birth","1510","Sutton, Kent, England, United Kingdom"
"GH3L-P3Y","Birth","1486","Fressingfield, Suffolk, England"
"GH3L-YXV","Birth","1490","Fressingfield, Suffolk, England"
"2Z3J-1PB","Birth","1500","Fressingfield, Suffolk, England"
"GWMF-WJF","Birth","1503","Stradbroke, Suffolk, England"
"KLVC-KFG","Birth","1480","Montacute, Somerset, England"
"GXVQ-3CV","Birth","1481","Montacute, Somerset, England"
"GMX1-J91","Birth","1501","England"
"G6HW-87M","Birth","1501","Chetnole, Dorset, England"
"9QG6-4H7","Birth","1504","Stopham, Sussex, England"
"9QG6-4DJ","Birth","1548","Combe, Oxfordshire, England"
"MJ2F-63C","Birth","1543","Winterbourne, Came, Dorsetshire, England"
"LJLW-MRX","Birth","1525","Chetnoll, Dorset, England"
"GSWR-SL1","Birth","1515","Geislingen, Geislingen, Württemberg, Germany"
"M53M-74H","Birth","1530","Geislingen, Württemberg, Germany"
"G72V-T75","Birth","1532","Geislingen, Donau, Wrtt."
"GXZ9-VV8","Birth","1520","St. Mary Woolnot, London, England"
"G6YL-SGQ","Birth","1561","London, Middlesex, England"
"GDJM-FLW","Birth","1530","England"
"LH58-BYF","Birth","1535","Dodington, Oxfordshire, England"
"GJWG-GQ1","Birth","1498","Malestock, Warwickshire, , England"
"K1GW-JPZ","Birth","1500","North Weston, Oxfordshire, England"
"27DV-K39","Birth","1545","King Crosse, Halifax Parish, West Riding, County Yorkshire, England"
"L4S1-CPD","Birth","1533","Leeds, Yorkshire, England"
"GGMC-3WN","Birth","1514",NA
"GVVH-FLB","Birth","1513","Westhorpe, Suffolk, England"
"LZ61-T3T","Birth","1497","Stewkley, Buckinghamshire, England"
"GQKN-3QH","Birth","1513","Harworth, Nottinghamshire, England"
"LRL7-JNF","Birth","1512","Arle Court, Madresfield, Worcestershire, England"
"L6TC-KQZ","Birth","1515","Dyrham, Gloucestershire, England"
"GW58-RX7","Birth","1525","Puklechurch, Gloucetser, England"
"GHP8-DZH","Birth","1525","Hardwicke, Gloucestershire, England"
"G87S-C53","Birth","1540","England"
"GKND-ZGT","Birth","1545","England"
"GM6W-B5K","Birth","1540"," England"
"GKX2-FNC","Birth","1543","England"
"GWCX-DSZ","Birth","1545","Aylesbury, Buckinghamshire, England"
"MSR4-W9F","Birth","1545","Aylesbury, Buckinghamshire, England"
"LTKJ-355","Birth","1548","Aylesbury, Buckinghamshire, England"
"G7CD-T8L","Birth","1550","Aylesbury, Buckinghamshire, England"
"GZGF-4Q6","Birth","1545","West Halton Lincolnshire,England"
"GZGF-66Y","Birth","1548","Trowbridge, Wiltshire, England"
"GZGF-CWY","Birth","1525","Stratton, West Dorse districtt, Dorset, England, United Kingdom"
"GZGF-N21","Birth","1530","Hampshire, England, United Kingdom"
"LV4R-PQG","Birth","1500",NA
"9SWZ-QL8","Birth","1504","Cambridgeshire, England"
"GCMM-1HT","Birth","1530","Pitminster, Somerset, England"
"GGXK-KS4","Birth","1533","Horton, Northamptonshire, England, United Kingdom"
"GL95-FQG","Birth","1600","England"
"GL95-3NB","Birth","1600","Devon, England"
"LVYC-2BT","Birth","1559","Albury, Surrey, England"
"LC8D-5Y2","Birth","1568","Albury, Surrey, England"
"2DX5-6P9","Birth","1536","Broadwinsor Liberty, Dorset, England"
"GNZ7-GZM","Birth","1535","Ware, Hertfordshire, England"
"GNZ7-HDV","Birth","1554","Ware, East Hertfordshire district, Hertfordshire, England, United Kingdom"
"GNZQ-RYK","Birth","1554","Ware, East Hertfordshire district, Hertfordshire, England, United Kingdom"
"LVQT-MM4","Birth","1550","Breconshire, Wales"
"G9ZY-V88","Birth","1550","Llanfrynach, Breconshire, Wales"
"GLXB-CNM","Birth","1547","Llanitern, Glamorgan, Wales, England"
"GLXY-LS4","Birth","1532","Tainton Hall, Thame Park, Oxfordshire, England"
"G3LP-HNF","Birth","1510","Rockbeare, Devon, England, United Kingdom"
"L6YM-7MR","Birth","1507","Canons Ashby, Northamptonshire, England"
"LZF7-CCW","Birth","1503","of Chudleight, Devon, England"
"938B-LJV","Birth","1505","Chudleigh, Devon, England"
"G946-VKB","Birth","1827","Haslington, Cheshire, England"
"G946-1LT","Birth","1828","Whittington, Cheshire, England"
"G946-L11","Birth","1520","Warwick, Kent, England"
"LZJB-9GN","Birth","1564","Chelmsford, Essex, England"
"L8W9-4D2","Birth","1564","Chelmsford, Essex, England"
"GSJ5-M22","Birth","1560","Chelmsford, Essex, England"
"WBW3-G48","Birth","1563","Chelmsford, Essex, England"
"9VGQ-52M","Birth","1552","of Thaxted, Essex, England"
"9VGQ-529","Birth","1555","of Thaxted, Essex, England"
"GQKN-QRX","Birth","1558","Saffron Walden, Essex, England, United Kingdom"
"9KXT-72F","Birth","1561","of Saffron Walden, Essex, England"
"GLVZ-HQD","Birth","1567","Boston, Lincolnshire, , England"
"GLVZ-X73","Birth","1562","Uffculme, Devon (baptised 20 Aug 1562 as 'Thomas Keeper')"
"GLVF-NPM","Birth","1565","Devon"
"GKHH-R5M","Birth","1574","England"
"GKHH-CT2","Birth","1574","England"
"GGDP-LT6","Birth","1556","Avon, England, United Kingdom"
"MLLD-QYM","Birth","1540","Lincolnshire, England"
"GFQV-LSW","Birth","1550","Wandsworth, Surrey, England"
"KN37-C3B","Birth","1542","Culham, South Oxfordshire, Oxfordshire, England"
"MS4V-1LY","Birth","1542","Bradfield Hall, West Berkshire, Berkshire, England"
"LL3Y-QD5","Birth","1553","Tring, Hertfordshire, England"
"LZNW-JX8","Christening","1561","London, Middlesex, England"
"L1DW-NJS","Birth","1562","Lydiard Tregoze, Wiltshire, England"
"LB8V-8BR","Birth","1567","Heytesbury, Wiltshire, England"
"LCVT-N97","Birth","1529","Feckenham, Worcestershire, England"
"LZL1-KP8","Birth","1549","England"
"G7C1-QQ9","Birth","1545","Middelkoop, South Holland, Netherlands"
"LL41-98J","Birth","1565","Middelkoop, South Holland, Netherlands"
"LVZD-LD9","Birth","1560","Hipperholme, Yorkshire, England"
"GVRN-K83","Birth","1559","Hipperholme, Yorkshire, England"
"KZFD-W7X","Birth","1555","Northowram, Yorkshire, England"
"L1HR-T6D","Birth","1556","England"
"K6QH-DX8","Birth","1562","Whiteparish, Wilshire, England"
"LYNC-T5F","Birth","1563","London, England"
"G8TY-1Q9","Birth","1528","Great Milton, Oxfordshire, England, United Kingdom"
"93Y5-JNZ","Birth","1539","Somerton, Suffolk, England"
"L444-4NZ","Birth","1541","Brockley, Suffolk, England"
"LRKB-BCZ","Birth","1540","Glamorgan Wales, United Kingdom"
"LRK1-7VZ","Birth","1540","Maesypandy Montgomeryshire, Wales, United Kingdom"
"LQ5P-T4N","Birth","1515","Halifax, Calderdale, Yorkshire, England"
"M2KK-H91","Birth",NA,"Halifax, Calderdale, Yorkshire, England"
"G6XT-8X4","Birth","1550","Cawood, Yorkshire, England, United Kingdom"
"G6XT-L4C","Birth","1555","Yorkshire, England, United Kingdom"
"L6QS-YNF","Birth","1540","Felsted, Uttlesford District, Essex, England"
"M6XW-S9J","Birth","1542","Felsted, Essex, England"
"L6L4-CVJ","Birth","1530","Little Baddow, Essex, England"
"LT54-ZBQ","Birth","1530","Shalford, Essex, England"
"LTVF-PYX","Birth","1532","Shalford, Essex, England"
"LKXM-154","Birth","1502","Fjällskäfte, Södermanland, Sweden"
"GVBT-FJC","Birth","1507","Häggetorp, Kyrkefalla, Skaraborg, Sweden"
"LHYM-252","Birth","1500","Stola, Strö, Skaraborg, Sweden"
"LCWK-4XH","Birth","1490","Kennekulle, Westergotland, Sweden"
"K4P8-FCV","Birth","1548","Drunen, North Brabant, Netherlands"
"KZW1-XVZ","Birth","1550","Drunen, North Brabant, Netherlands"
"GQ65-C72","Birth","1520","Grangärde, Dalarnas, Sweden"
"G66J-G9P","Birth","1525","Sunnansjö, Södermanland, Sweden"
"GG6P-BGX","Birth","1530","Grangärde, Dalarna, Sweden"
"GGCR-PSP","Birth","1530","Grangärde, Dalarna, Sweden"
"G6GM-JD3","Birth","1520","Söre, Lit, Jämtland, Sweden"
"GCWN-MJX","Birth","1525","Söre, Lit, Jämtland, Sweden"
"KCXG-G8S","Birth","1507","Innanbäcken, Nederkalix, Norrbotten, Sweden"
"9QXC-QSG","Birth","1512","Nederkalix, Norrbotten, Sweden"
"MS8S-D8J","Birth","1490","Closeburn, Dumfries, Scotland"
"WBTF-9YW","Birth","1500","Lagg, Argyll and Bute, Escocia, Reino Unido"
"GJCB-39D","Birth","1495","Hamilton, South Lanarkshire, Strathclyde, Scotland, United Kingdom"
"LBGK-B7N","Birth","1510","Kilsyth, Stirlingshire, Scotland, United Kingdom"
"GQ2Z-238","Birth","1535","Locharbriggs, Dumfriesshire, Scotland"
"G67J-45T","Birth","1535","Scotland"
"LR68-6JK","Birth","1512",NA
"LB2Z-2LV","Birth","1534",NA
"GLYT-S55","Birth","1468",NA
"GLYR-P9X","Birth","1465",NA
"LBRD-MGY","Birth","1475","Hamilton lanarkshire scotland"
"4B4L-N6H","Birth","1486","Creich, Fifeshire, Scotland"
"L5BY-TWQ","Birth","1487","New Aberdour, Aberdeenshire, Scotland"
"MGHX-RFC","Birth","1489","Edinburgh, Midlothian, Scotland"
"LV2N-V72","Birth","1507","Eglinton, Ayrshire, Scotland"
"K8V1-RPV","Birth","1510","Haddington, Haddingtonshire, Scotland"
"G219-BN9","Birth","1500","Sanquhar, Dumfries and Galloway, Scotland, United Kingdom"
"GZ6X-TD3","Birth","1507","Caprington Castle, Ayrshire, Scotland"
"MT3R-QQ2","Birth","1568","Scotland"
"MT3R-Q73","Birth","1569","Scotland"
"MDS4-CFQ","Birth","1560","Scotland"
"KGCN-R8K","Birth","1465","Bowdon, Cheshire, England"
"K8GX-DY7","Birth","1470","Wetnal, Cheshire, Eng."
"MLPG-Z89","Birth","1491","Norbury, Cheshire, England"
"LXQ7-95F","Birth","1492","Poynton, Cheshire, England"
"L7LP-K1N","Birth","1472","Bramhall, Cheshire, England"
"LTW8-KQ1","Birth","1496","Arley Hall, Cheshire, England"
"LTZ3-BZG","Birth","1483","Calverley, Yorkshire, England"
"LDJW-P47","Birth","1487","Calverley, Yorkshire, England"
"LZPG-MXN","Birth","1486","England"
"9HQC-BLZ","Birth","1487","Sandbach, Cheshire, England"
"LR8F-94W","Birth","1485","Pakenham, Suffolk, England"
"LR8X-Y63","Birth","1485","Pakenham, Saint Edmundsbury, Suffolk, England, United Kingdom"
"L2TK-9W2","Birth","1502","Frampton on Severn, Gloucestershire, England"
"LYD4-3FD","Birth","1506","Little Sodbury, Gloucestershire, England"
"G3J5-MVL","Birth","1510","Salte, Gloucestershire, England"
"G3JP-1JM","Birth","1514","Salte, Gloucestershire, England"
"G99K-RRS","Birth","1518","Of, Kimberley, , England"
"LVNL-J43","Birth","1497","Shelton, Norfolk, England"
"GKKP-389","Birth","1506","Stanford, Northamptonshire, England"
"LB4P-YP6","Birth","1509","Stanford on Avon, Northamptonshire, England"
"L6MQ-WD7","Birth","1510","Whittington, Enville, Staffordshire, England"
"LDJG-F46","Birth","1514","Pendley Manor, Hertfordshire, England"
"LZZM-MBB","Birth",NA,"Lincolnshire, England"
"G6LF-ZV2","Birth","1524","Derbyshire, England"
"GST9-2FR","Birth","1509","Burton by Lincoln, Lincolnshire, England"
"GM4T-Q92","Birth","1512","Linwood, Lincolnshire, England"
"GG5X-6LX","Birth of Child","1572","Dunham Massey, Cheshire, England"
"K67V-SCD","Birth","1546","Warburton, Cheshire, England"
"GWS8-RY5","Birth","1523","LONDON, ENGLAND"
"GWSD-SFD","Birth","1526","London, England"
"LCQD-CH8","Birth","1540","West Stow, Suffolk, England"
"LCQD-CXP","Birth","1543","Badley, Suffolk, England"
"L88C-X4Z","Birth","1470","Melksham, Wiltshire, England"
"L1XL-BCY","Birth","1470","Melksham, Wiltshire, England"
"GZGM-MGB","Birth","1480","England"
"GZGM-WG9","Birth","1485","England"
"LTDW-2Q1","Birth","1506","Shepton Beauchamp, Somerset, England"
"GL2G-2ZL","Birth","1510",NA
"LZL8-5Z6","Birth","1517","Westminster, London, England"
"KNZQ-FRQ","Birth","1517","Hatfield, Herefordshire, Herefordshire and Worcester, England"
"L669-KLG","Birth","1507","Bryanstone, Dorsetshire, England"
"LRLB-NP4","Birth","1501","Bryanston, Dorset, England"
"LB7K-PJP","Birth","1498","Dunster, Somerset, England"
"LH5T-KJH","Birth","1501","Felbrigg,Yorkshire,England"
"L4F7-CCD","Birth","1450","Penryn, Cornwall, England"
"L4F7-HWW","Birth","1453","Philleigh, Cornwall, England"
"L6RB-NG5","Birth","1492","St Erth, Cornwall, England"
"LTRZ-THW","Birth","1508","Fentongollan Manor, Fentongollan, Truro, Cornwall, England"
"MJV4-LQ2","Birth","1473","Gidea Hall, Romford, Essex, England"
"L5GJ-RFL","Birth","1482","Banbury, Oxfordshire, England"
"LZL7-7HV","Birth","1460","Gainspark Hall, Theydon Garnon, Essex, England"
"LZ66-VMF","Birth","1464",NA
"9V3Y-K5K","Birth","1445","Middle Temple, London, Middlesex, England"
"G8BX-4G9","Birth","1470","Samford Orcas, Somerset, England"
"L8Y8-DZV","Birth","1475","Bridgwater, Somerset, England"
"9V3Y-K58","Birth","1480","Orchard Portman, Somerset, England"
"GZY3-932","Birth","1502","Hestercombe, Somerset, England"
"LHVT-SST","Birth","1503","Stourton, Wiltshire, England"
"93F2-DZH","Birth","1502","Itchen, Hampshire, England"
"L83K-S2B","Birth","1503","Newbury, Berkshire, England"
"LZ8F-BW5","Birth","1500","Burton with Coates, Sussex, England"
"GSK2-TBJ","Birth","1505","Sullington, Sussex, England"
"L6K5-RKF","Birth","1465","Melksham, Wiltshire, England, United Kingdom"
"LJL1-Y8Y","Birth","1470","Wiltshire, England"
"LCY3-841","Birth","1465","Charney Basset, Berkshire, England"
"GS7C-D1M","Birth","1479","Denchworth, Berkshire, England"
"GCL8-96S","Birth","1461","Daly, Ayrshire, Scotland"
"9CCH-HF4","Birth","1465","Maybole, Ayrshire, Scotland"
"GNCX-8LD","Birth","1448","Wigtown, Dumfries and Galloway, Scotland"
"GLKX-JSP","Birth","1460","Garlies, Galloway, Scotland"
"GVP5-7KL","Birth","1437","Fife, Scotland"
"L8B4-PHW","Birth","1435","Byres, Haddington, East Lothian, Scotland, United Kingdom"
"GN9P-7SN","Birth","1450","Craigends, Renfrewshire, Scotland"
"GN9P-QFT","Birth","1453","Craigends, Renfrewshire, Scotland"
"KC3Z-8C8","Birth","1455"," Glencairn Castle"
"G797-1RZ","Birth","1452","Arthurlie, Renfrewshire, Scotland"
"LYP3-PTJ","Birth","1461","Dagenham, Essex, England, United Kingdom"
"LYPQ-S9K","Birth","1470","Hornchurch, Essex, England"
"KG8R-XF7","Birth","1479","Toulon-sur-Allier, Allier, Auvergne, France"
"LJLY-FMZ","Birth","1481","Worcestershire, England"
"L1W5-L1W","Birth","1492","Poulton le Fylde, Lancashire, England"
"LZGS-QSJ","Birth","1485","Standish with, Langtree, Lancashire, England"
"LHY9-2DZ","Birth","1500","Lavenham, Suffolk, England"
"9HYF-9L7","Birth","1504","Smallbridge, Lancashire, England"
"L1HD-HNR","Birth","1480","Sharples, Bolton, Lancashire, England, United Kingdom"
"L1YH-TBX","Birth","1486",", , Lancashire, England, United Kingdom"
"GZP4-S4Q","Birth","1500","Pembrokeshire, Wales"
"LZ24-T3J","Birth","1503","Berkely Castle, Gloucestershire, England"
"9QQ3-RPP","Birth","1485","Shurland House, Eastchurch, Kent, kingdom of England"
"GZRD-YWM","Birth","1498","Eastchurch, Kent, kingdom of England"
"GMQL-LRL","Birth","1498","Isleham, Cambridgeshire, England, United Kingdom"
"GXLL-Q5X","Birth","1500","St Andrew Churchyard, Chesterfield, Derbyshire, England"
"L1W5-7HY","Birth","1500","Basingstoke, Hampshire, England"
"LYV2-D1T","Birth","1504","London, Middlesex, England"
"LZ29-R1Z","Birth","1513","Ashford, Kent, England"
"GF6H-1YM","Birth","1515","Westmorland, England"
"L1FK-G7M","Birth","1501","Wales, Yorkshire, England"
"LVNJ-3GD","Birth","1514","Kent, Kent, England"
"LYVH-TPC","Birth","1506","Cockthorpe, Norfolk, England"
"K1YS-GLX","Birth","1508","Kenton, Suffolk, England"
"LCD9-SY1","Birth","1502","Euston, Suffolk, England"
"LCD9-3MH","Birth","1514","Euston, Suffolk, England"
"G6G3-DQL","Birth","1476","Hessett, Suffolk, England"
"G6G3-LGP","Birth","1483","Dennington, Suffolk, England"
"LKDB-B1S","Birth","1479","Rougham, Suffolk, England"
"9DST-6CM","Birth","1509","Rougham, Suffolk, England, United Kingdom"
"LTXP-5TV","Death",NA,NA
"LJ2L-LRS","Birth","1515","Scottow, Coltishall, Norfolk, England"
"LJ2L-L56","Birth","1520","Bungay, , Suffolk, England"
"KZ61-S9D","Birth of Child","1540",NA
"K4GP-YYX","Birth of Child","1540",NA
"G9F7-LW7","Birth","1507","Barnham, Suffolk, England"
"K863-XL8","Birth","1510","Little Birch Manor, Birch, Essex, England"
"LD19-4LT","Birth","1520","West Stow Hall, Little Saxham, Suffolk, England"
"GMJC-361","Birth","1516","Gainsborough All Saints, Lincolnshire, England"
"K8YL-GQP","Birth","1535","Stafford, Staffordshire, England"
"GDPL-NDQ","Birth","1546","Great Burstead, Essex, England"
"L7BK-V4B","Birth","1539","Orm Church, Lancashire, England"
"LZFR-R3M","Birth","1542","London, England"
"L7T7-8ZK","Birth","1525","Halifax, Yorkshire, England"
"L7TB-8M3","Birth","1535","Draper, London, England"
"L5FW-MVC","Birth","1561","Kent, England, United Kingdom"
"LZYZ-4DJ","Birth","1562","Canterbury, Kent, England, United Kingdom"
"L7GB-CG9","Birth","1568","Woolwich, Kent, England"
"LJGL-KRK","Birth","1570","England"
"MPRC-KKD","Birth","1460","Starkholzbach, Michelfeld, Hall, Württemberg"
"GLN1-314","Birth","1466","Sindelfingen, Böblingen, Baden-Württemberg, Germany"
"29MH-HTV","Birth","1470","Darmsheim, Sindelfingen, Böblingen, Württemberg"
"KLGM-5CW","Birth","1470","Württemberg, Heiliges Römisches Reich"
"CC8C-KWJ","Birth of Child","1500","Sindelfingen, Böblingen, Württemberg"
"LC6P-BGW","Birth","1520","Peebles-shire, Scotland"
"24LC-9QS","Birth","1520","Peebles-shire, Scotland"
"GG2Y-ZGZ","Birth","1534",NA
"GG2Y-9NS","Birth of Child","1562","Traquair, Peeblesshire, Scotland"
"GL6F-VFG","Birth","1525","Of Whamphray And Bonnington,, Scot"
"K2F1-S9T","Birth","1528","Traquair, Inverliethen, Peebles, Scotland, United Kingdom"
"MDTT-VLL","Death",NA,NA
"L22F-QKK","Birth","1506","Devon, England"
"LDPS-TK4","Birth","1535","Exeter, Devon, England"
"LYKR-CDV","Birth","1540","Dunfermline, Fife, Scotland"
"LYKR-84K","Birth","1557","Dunfermline, Fifeshire, Scotland"
"GD8K-8JQ","Birth","1470","Erfweiler,,Saarland,,DEUTSCHLAND,"
"GD82-498","Birth","1500","Erfweiler, Mandelbachtal, Saar-Pfalz-Kreis, Territoire du Bassin de la Sarre, Allemagne"
"GDYQ-4J1","Birth","1505","Germany"
"GSQH-5WD","Birth","1500",NA
"MDB3-CHD","Birth","1518","of Zug. Zug, Switz."
"LBTC-7V1","Birth","1511","Zug, Zug, Switzerland"
"KZDG-3DD","Birth","1496","Zug, Zug, Switz."
"KC2K-F32","Birth","1498","of Zug, Zug, Switz."
"GX8G-7VZ","Death",NA,NA
"GX8G-SRF","Death",NA,NA
"GWX1-W7P","Birth","1510","Holbrook, Suffolk, England"
"GWXB-5QR","Birth","1510","Holbrook, Suffolk, England"
"9KK8-4BZ","Birth","1500","Topcliffe, Yorkshire, England"
"9KK8-4B8","Birth","1504","Pearce Hall, West Riding, Yorkshire, England"
"LZZC-48J","Birth","1484","Willoughby, Lincolnshire, England"
"L1S7-518","Birth","1488","Warwickshire, England"
"9H8F-583","Birth",NA,"Long Marston, Gloucestershire, England"
"GHYY-BMP","Birth","1501","Long Marston, Gloucestershire, England"
"M4WX-3F5","Birth","1487","Long Marston, Gloucestershire, England"
"GXT4-DS2","Birth","1491","Marston Sicca, Gloucestershire, England"
"G8D1-VXM","Birth","1497","Brighton, Sussex"
"G869-N4K","Birth","1523","Saintbury, , Gloucestershire, England"
"9HZH-917","Birth","1519","Aston Cantlow, Warwickshire, England"
"9H8J-ND8","Birth","1517","Studley, Warwickshire, England"
"K4P1-52W","Birth","1480","Staplegrove, Somerset, England"
"LZ2Z-ZRN","Birth","1482","England"
"9MWT-Y9M","Birth","1499","Toulouse, Haute-Garonne, Midi-Pyrénées, Française"
"LHDX-HHS","Birth","1502","Somerset, England"
"GLGT-NC4","Birth","1507","Pitminister, Somerset, England, United Kingdom"
