"fid","type","year","place"
"GK2N-2QX","Birth","1446","St Mich On Wyre, Lancashire, , England"
"MLH2-9JL","Birth","1450",NA
"LWJB-WTY","Birth","1444","Shepley Hall, Seal, Kent, England, United Kingdom"
"LWJB-4YB","Birth","1447","Wrotham, Kent, England"
"LV57-T6Q","Birth","1410","Woodbridge, Suffolk, England"
"GSGK-YQQ","Birth","1413","Woodbridge, Suffolk, England, United Kingdom"
"GQLX-9SK","Birth","1404","Little Wenham, Suffolk, England"
"GQRC-KVL","Birth","1413","Lavenham, Suffolk, England"
"G22D-SRX","Birth","1432","Chilton, Stoneham, England"
"LJG3-7BJ","Birth","1442","Brandenham, Norfolk, England"
"GH35-JP8","Birth","1490",NA
"GXRK-3LT","Birth","1490","Glauberg, Büdingen, Hesse, Germany"
"L1JF-6MK","Birth","1450","Bas-Rhin, Alsace, France"
"GS6S-5X4","Birth","1450","Germany"
"KCSX-ZTP","Birth","1476","<Malsfeld, Hess.N., Prus.>"
"GV92-YXM","Birth of Child","1490","Marburg, Marburg-Biedenkopf, Hessen, Germany"
"GG7B-2KM","Birth","1483","Hessen-Darmstadt, Holy Roman Empire"
"GG7B-VX4","Birth","1483","Hessen-Darmstadt, Holy Roman Empire"
"LTM4-R99","Birth","1465","Leimen, Heidelberg, Baden, Germany"
"LTKW-R65","Birth","1470","Leimen, Heidelberg, Baden-Württemberg, Germany"
"LVH9-LS6","Death of Parent","1498","Lauffen am Neckar, Württemberg, Deutschland"
"LVH9-L3L","Birth of Child","1500","Lauffen am Neckar, Besigheim, Württemberg, Deutschland"
"LY3X-XQH","Birth","1470","Steinenbronn, Stuttgart, Württemberg."
"G3SB-4GR","Birth","1470","Tuttlingen, , , Baden Wurttemberg, Allemagne"
"L8BV-GCW","Birth","1465","Hawkshead, Lancashire, England"
"LZVH-8VN","Birth","1469","Furness, Lancashire, England"
"LV73-G8W","Birth","1460","Barrow in Furness, Lancashire, England"
"LV73-GXP","Birth","1465","Witherslock Manor, Westmorelandshire, England"
"GKGZ-KP3","Birth","1470","Walsingham Parva, Norfolk, England"
"GKGZ-TLB","Birth","1472","Norwich, Norfolk, England"
"G6G4-KF2","Birth","1480","Duerrenzimmern, Neckarkreis, Wuerttemberg, Germany"
"G6G4-DBS","Birth","1485","Neckarkreis, Wuerttemberg, Germany"
"L87W-PS8","Birth","1500","Annaberg, Sachsen, Deutschland, Germany"
"L87W-PHC","Birth","1505","Annaberg, Chemnitz, Sachsen, Germany"
"G9Q7-CY6","Birth","1470","Grumbach, Grumbach im Erzgebirge, Annaberg, Kreis Annaberg, Saxony, Germany"
"G9Q7-ZF6","Birth","1465","Neundorf, Annaberg, Chemnitz, Saxony, Germany"
"GGGJ-5CZ","Birth","1469","Germany"
"GGGJ-P4F","Birth","1469","Germany"
"L7JF-W9J","Birth","1476","Pockau, Chemnitz, Sachsen, Germany"
"9SQ3-NN4","Birth","1475","Lengefeld, Chemnitz, Saxony"
"GZ6Z-2QJ","Birth","1477","Lengefeld Sachsen Deutschland"
"29SL-Y2R","Birth","1460","Grossruckerswalde, Chemnitz, Sachsen, Deutschland"
"G9NC-5F7","Birth","1464","Großrückerswalde, Marienberg, Chemnitz, Sachsen, Deutschland"
"G6BP-7WK","Birth","1325","Chastrefeld, Nottinghamshire, England"
"GK4F-HWX","Birth","1330","England"
"LZ2N-9RG","Birth","1375","London, Middlesex, England"
"MQH3-KBQ","Birth","1379","Bourton, Oxfordshire, England"
"GKKP-K2T","Birth","1397","Downton, Wiltshire, England, United Kingdom"
"GKKP-T53","Birth","1397","Downton, Wiltshire, England, United Kingdom"
"GXLD-8ST","Birth","1414","England"
"GNXB-6WY","Birth","1418","England"
"LZL4-WBQ","Birth","1355","Heresfield and Matson, Gloucestershire, England"
"LZS3-YSZ","Birth",NA,"Coberley, Gloucestershire, England"
"GQ55-94J","Birth","1366","Frampton On Severn, Gloucestershire, England"
"GVFF-2PS","Birth","1367","Gloucestershire, England"
"GX85-3GB","Birth","1359","Sessay, Yorkshire, England"
"G652-3S9","Birth","1363","Sessay, Yorkshire, England"
"G222-Z7J","Birth","1361","Chilton Manor, Wiltshire, England, United Kingdom"
"GLQ7-X8V","Birth","1375","Wiltshire, England"
"GZTF-C39","Birth","1380","Mitcheldean, Gloucestershire, England"
"GFG2-MCX","Birth","1380","Mitcheldean, Gloucestershire, England"
"LZ6D-TKN","Birth","1370","Herefordshire, England"
"LD3M-MRL","Birth","1376","Ocle Pychard, Herefordshire, England"
"LC2N-6FF","Birth","1393","Leverington, Cambridgeshire, England"
"LC2N-6GV","Birth","1395","Wisbech, Cambridgeshire, England"
"KN3F-DFJ","Birth","1380","Of, Banstead, Surrey, England"
"GGWF-21X","Death",NA,NA
"LR7Z-XKW","Birth","1420","Princenhage, Brabant-septentrional, Pays-Bas"
"LR7Z-JZX","Birth","1420","Princenhage, Brabant-septentrional, Pays-Bas"
"LR7Z-J5N","Birth","1420","Boom, Antwerpen, België"
"GNZS-S2G","Birth","1422",NA
"LRGW-V6G","Birth","1445","Breda, Noord-Brabant, Netherlands"
"LRGW-VX4","Birth","1450","Netherlands"
"LRGW-FTP","Birth","1450","Netherlands"
"GNZ9-YPQ","Birth","1450","Netherlands"
"LXS1-WN4","Birth","1480","Noseley, Leicestershire, England"
"LVFG-PYJ","Birth","1480","Leicestershire, England"
"LCTR-R9C","Birth","1455","Winterwell, Skipton, Craven, North Yorkshire, England, United Kingdom"
"GSZB-MCF","Birth","1475","Longnor Hall, Shropshire, England"
"GQ16-724","Birth","1462","Kirton, Lincolnshire, England"
"GQ18-99W","Birth","1467","Fishtoft, Lincolnshire, England"
"G364-V28","Birth","1480","Somerset or Wales England"
"G364-PLW","Birth","1480","Paisley, Renfrewshire, Scotland, United Kingdom"
"G2TV-VCD","Birth","1480","Dorking, Surrey, England, United Kingdom"
"G364-Q4R","Birth","1480","Dorking, Surrey, England, United Kingdom"
"GWBH-42T","Birth","1469","Redriff, Surrey, England"
"GWBH-HQD","Birth","1469","prob England"
"GMXR-DY6","Birth","1360","Glamorgan, Wales"
"LZLR-5ZD","Birth","1386","Dyrham, Gloucestershire, England"
"9Q62-KX2","Birth","1377","Devon, England, United Kingdom"
"L6K5-H56","Birth","1384","Challons Leigh, Devon, England"
"KVJG-YD5","Birth","1414","Belvoir Castle, Leicestershire, England, United Kingdom"
"KVJG-BMN","Birth","1425","Canterbury, Kent, England, United Kingdom"
"LRXW-M1C","Birth","1425","Market Bosworth, Leicestershire, England"
"LRXW-M1Y","Birth of Child","1450","Market Bosworth, Leicestershire, England"
"GCNL-XWZ","Birth","1445","England"
"G9TY-4Z9","Birth","1450","Exton, Rutland, England"
"GW96-R34","Birth","1448","Exton, Exton and Horn, Rutland, Rutlandshire, England, United Kingdom"
"K2V6-627","Birth","1452","Exton, Exton and Horn, Rutland, Rutlandshire, England, United Kingdom"
"LL77-4TS","Birth",NA,"Berkshire, England, United Kingdom"
"LKVB-R8T","Birth","1447","Cholsey, Berkshire, England, United Kingdom"
"L23X-DKM","Birth","1440","Moulsford, Berkshire, England, United Kingdom"
"LLWZ-HFZ","Birth",NA,"Moulsford, Berkshire, England, United Kingdom"
"L27J-VY2","Death of Parent","1498","Barking, Suffolk, England"
"L5GW-G5C","Birth","1472",NA
"GX3L-R33","Death",NA,NA
"LZGY-152","Birth","1480","Caernarvonshire, Wales"
"HCD7-SY7","Birth","1480","of Llys-y-cil,Llanferres,Denbighshire,Wales"
"LHQS-6X6","Birth","1480","Pantyllongdy, Llanasa, Flintshire, Wales, United Kingdom"
"9VY3-X3N","Birth","1485","Pantyllongdy, Llanasa, Flintshire, Wales, United Kingdom"
"L4MJ-3R1","Birth","1470","Llangollen, Denbighshire, Wales"
"GG63-731","Birth","1470","Lleweni, Henllan, Denbighshire, Wales"
"933P-9ZJ","Birth","1433","of Stansty,Wrexham,Denbighshire,Wales"
"93QZ-TF5","Birth","1460","of Lleweni, Henllan, Denbighshire, Wales"
"93QZ-YMZ","Birth",NA,"of Y Caerau,Brecon,Breconshire,Wales"
"GL7W-7CY","Birth","1460",NA
"GHMD-7ZX","Birth","1476","England"
"GF8Q-XW7","Birth","1450","Little Sodbury, Gloucestershire, England"
"GF8Q-CBS","Birth","1452","Worcester, Worcestershire, England"
"LC5N-CTK","Birth","1472","Mitcheldean, Gloucestershire, England"
"LC5N-ZQ7","Birth","1472","Coychurch Lower, Glamorgan, Wales"
"MHGF-NRK","Birth","1419","Merchiston, Edinburgh, Midlothian, Scotland"
"L83R-G74","Birth","1425","Ruskie, Perth, Scotland"
"LTXQ-2H1","Birth","1415","Dumfries and Galloway, Scotland"
"GK6Y-831","Birth","1430","Scotland"
"LT3R-F1J","Birth","1432","Kingston Russell, Dorset, England"
"LT3R-VPD","Birth","1427","Droitwich, Worcestershire, England"
"GG89-HVB","Birth","1429",NA
"GLYY-64F","Birth","1444","Devon, England"
"GCRT-WWG","Birth","1460","Rockford, Hampshire, England"
"L7BV-YKG","Birth","1443","Fleet, Dorset, England"
"K8LQ-SYL","Birth","1463","Eaton, Derbyshire, England"
"LY8X-BGR","Birth","1467","Weston Underwood, Derbyshire, England"
"LZRK-DMT","Birth","1450","Shevington, Lancashire, England"
"LZRK-DSS","Birth","1458","Upton, Buckinghamshire, England"
"G9L9-29J","Birth","1450","England"
"G9YK-LGF","Birth","1455","Buckinghamshire, England"
"GS7K-Q9X","Birth","1462","St Columb Major, Cornwall, England"
"LH14-SHH","Birth","1460","Norwell, Nottinghamshire, England"
"GDZM-84V","Birth","1452","harlyn, cornwall, England"
"GQ27-G8R","Birth","1464","Rawkerayne, Devon, England"
"G3QR-DC9","Birth","1420","Hedgerley, Buckinghamshire, England"
"G3QR-94X","Birth","1424","Buckinghamshire, England"
"GN8Y-T42","Birth","1401","Clotherham, Yorkshire, England, United Kingdom"
"GN8Y-R3X","Birth","1401","Ripon, Yorkshire, England"
"L41H-MTZ","Birth","1431","Twyford, Buckinghamshire, England"
"LLS5-MTK","Birth","1439","Begbroke, Oxfordshire, England"
"GG23-SNQ","Birth","1428",NA
"GG23-C92","Birth","1432",NA
"MDGY-VXX","Birth","1435","London, Middlesex, England"
"2QBB-MPK","Birth","1440","Yaldham-in-wrotham, Kent, England"
"LZBN-38D","Birth","1416","Writtle, Chelmsford, Essex, England"
"G8SF-KHK","Birth","1424","Rushbrooke, Suffolk, England"
"LTLR-SYS","Birth","1433","Postling, Kent, England"
"L8B4-C3S","Birth","1426","Towne Place, Throwley, Faversham, Kent, England"
"GFQ3-RYH","Birth","1417","Derbyshire, Nottinghamshire, England"
"GNC4-RR5","Birth","1398","Bramhall, Cheshire, England"
"GGXR-ZNF","Birth","1398","Gawsworth, Cheshire, England"
"GSDC-L4M","Birth","1358","Blithfield, Staffordshire, England"
"GK3M-VWS","Birth","1368","Brooksby, Leicestershire, , England"
"GNX8-182","Birth","1434","Hagnaby, Lincolnshire, England"
"L19Z-ZPC","Birth","1450","Mainz-Bingen, Rheinland-Pfalz, Germany"
"G9K5-BKB","Birth","1451","Syleham, Suffolk, England"
"LVGC-KFW","Birth","1453","Syleham, Suffolk, England"
"LBHF-4PY","Birth","1397","Laxfield, Suffolk, England"
"M794-Q4W","Birth","1402","Laxfield, Suffolk, England"
"LBT5-WBY","Birth","1424",NA
"GKFW-62M","Birth of Child","1454","Laxfield, Suffolk, England"
"GNJY-YF8","Birth","1425","Dennington, Suffolk, England"
"G9YG-DYR","Birth","1425","Dennington, Suffolk, England"
"G9YQ-GL6","Birth","1425","Fressingfield, Suffolk, England"
"G9YQ-YKG","Birth","1435","Suffolk, England"
"G6J8-4Z7","Birth","1405","Silford, Cornwall, England"
"GLCD-4R3","Birth","1442","Kent, England"
"GLCD-H8L","Birth","1446","Kent, England"
"G61C-WGB","Birth","1418","Mitley, Shropshire, England"
"KFBH-MTM","Birth","1439","Wimpole, Cambridgeshire, England"
"G2VW-FZL","Birth","1445","Kent, England"
"G2VW-FYY","Birth","1445","Kent, England"
"LYLV-MD5","Birth","1395","Benenden, Kent, England"
"G3NF-YT3","Birth","1400","Benenden, Kent, England"
"LJT8-15K","Birth","1400","Cranbrook, Kent, England"
"GCGT-C3W","Birth","1400","Tunbridge Wells, Kent, England"
"G9DR-RL8","Birth","1410","England, United Kingdom"
"G9DT-9QT","Birth","1415","England, United Kingdom"
"9372-TB7","Birth","1425","Carmarthenshire, Wales"
"93HT-827","Birth","1563","of Ystradwral,Abergwili,Carmarthenshire,Wales"
"LCYW-LTT","Birth","1396","Llanwrthwl, Breconshire, Wales, United Kingdom"
"KCCQ-VV9","Birth","1400","of Mynachdy,Llanfair-yng-Ngh,Anglesey,Wales"
"9SYS-WGC","Birth","1462","La Touche, Ille-et-Vilaine, Brittany, France"
"93QP-CTN","Birth",NA,"Pembrokeshire, Wales"
"M7B9-6T7","Birth","1462","of Altgwawrddu, Glam., Wales."
"KZ85-1PT","Birth","1454","of Glyn-Nedd, Glmrgn., Wls."
"GM6H-SFC","Birth","1443","Wales"
"LY1V-DWM","Birth","1453","Glamorgan, Wales"
"LKDM-FSJ","Birth","1450","Norwell, Nottinghamshire, England, United Kingdom"
"LXM3-3RS","Birth","1455","Putney, Surrey, England"
"L8HQ-DYZ","Birth","1435","Worcestershire, England, United Kingdom"
"L8HQ-DBB","Birth","1439","Drayton, Worcestershire, England"
"LDB4-QRX","Birth","1450","Berkshire, England"
"LDB4-QBD","Birth","1450","Brixham, Torbay, Devon, England"
"LHDM-MWC","Birth","1444","Maidwell, Northampton, England"
"LHF3-SL5","Birth","1447","Maidwell, Northamptonshire, England"
"LHDM-M81","Birth","1455","Northampton, Northamptonshire, England"
"G463-VZ9","Birth","1459","Northampton, Northamptonshire, England"
"GLK2-JZ7","Birth","1412","Cornwall, , England, United Kingdom"
"GLK2-2QK","Birth","1425","Dowlish Wake, Somerset, England, United Kingdom"
"GZH7-39C","Birth","1427","Chelwood, Somerset, England"
"GZNK-7RC","Birth","1428","Cornwall, England"
"L1FM-RQL","Birth","1435","Farington, Lancashire, England"
"L1FM-5S7","Birth","1440","Farington, Lancashire, England"
"GX9H-4BT","Birth","1445","Rufford, Lancashire, England"
"27SY-QC2","Birth","1445","Middleton, Lancashire, England"
"GXKB-2FZ","Birth","1440","Whitstone, Cornwall, England"
"L1JJ-TZ6","Birth","1440","Whitstone, Cornwall, England"
"GSM6-7L4","Birth","1455","Whitby, Yorkshire, England"
"GSM6-Q92","Birth","1457","Whitby, Yorkshire, England"
"LT7M-VJW","Birth","1480","Pilton, Devon, England"
"LTWS-RVG","Birth","1485","England"
"LBLH-6SV","Birth","1452","Barton St David, Somerset, England, United Kingdom"
"GHK8-FS5","Birth","1460","Townstall, Devon, England"
"GG9P-7GY","Birth","1449","Kettleburgh, Suffolk, , England"
"LC1D-4XL","Birth","1454","Beverstone, Gloucestershire, England"
"GMVW-JTF","Birth","1445","Sawbridgeworth, Hertfordshire, England, United Kingdom"
"GQ48-QMQ","Birth","1445","Sawbridgeworth, Hertfordshire, England, United Kingdom"
"MRWK-XYQ","Birth","1440","Burslem, Stoke-on-Trent district, Staffordshire, England, United Kingdom"
"LDV7-6RV","Birth","1441","Burslem, Stoke-on-Trent district, Staffordshire, England, United Kingdom"
"LKVC-RHK","Birth","1450","Burslem, Staffordshire, England, United Kingdom"
"GM45-93N","Birth","1455","Burslem, Stoke-on-Trent district, Staffordshire, England, United Kingdom"
"LKVC-RJ1","Birth","1450","Burslem, Staffordshire, England"
"LTZR-HRS","Birth","1450",NA
"LBPJ-4ZT","Birth","1420","England"
"LBPJ-96G","Birth","1425","England"
"GSKD-WTN","Birth","1450","Downham, Norfolk, England"
"G954-GZQ","Birth","1450","England"
"G3LZ-V7S","Birth","1440","Rothbury, Northumberland, England, United Kingdom"
"LVK7-T6H","Birth","1443","Rathdown, County Wicklow, Ireland, United Kingdom"
"GKQ2-FV6","Birth","1442",NA
"L6BG-CG2","Birth","1447","Woodhouse, Yorkshire, England, United Kingdom"
"MM6Y-K5J","Birth","1415","Deene, Northamptonshire, England"
"LZFR-FSW","Birth","1425","Norfolk, England, United Kingdom"
"GLRY-1CW","Birth","1420","Feltwell & Hockwold, Norfolk, England, United Kingdom"
"G8CZ-H77","Birth","1430","Norfolk, England"
"GF97-BLP","Birth","1420","Rock, Worcestershire, England, United Kingdom"
"GKWD-1D5","Birth","1440","Stoke Gifford, Gloucestershire, England, United Kingdom"
"GQ11-FX7","Birth","1425","St. Paul's Cray, Kent, England"
"LK65-66Z","Birth","1420","Kent, England"
"G6QN-QMG","Birth","1434","Wigan, Lancashire, England"
"GXLY-KPZ","Birth","1425","Langtree, Lancashire, England"
"GM3M-566","Birth","1429","Duxbury, Lancashire, England"
"GDHZ-2S3","Birth","1429","Standish, Lancashire, England"
"GGKS-FB8","Death",NA,NA
"GL9Z-WX9","Birth","1450","Hampshire-Cross, Hampshire, England"
"G3TX-H5K","Birth","1452","Basingstoke, Hampshire, England"
"LY89-X11","Birth","1410","Downton, Herefordshire, England"
"GD33-5FF","Birth","1420","Bramford, Suffolk, England"
"LJ2Q-594","Birth","1420","Bramford, Suffolk, England"
"G24D-L5Z","Marriage","1440","Europe"
"GKWX-6XK","Birth","1423","Newcastle upon Tyne, Northumberland, England"
"GDKS-BCR","Birth","1430","Durham, Durham, England"
"2WF8-KCX","Birth","1424","Cambridge, Cambridgeshire, England"
"G8WY-2SB","Birth","1428","Cambridge, Gloucestershire, England"
"LHC9-NN6","Birth","1462","Dethick Lea, Ashover, Derbyshire, England, United Kingdom"
"GQHH-VZ3","Birth","1462","Dethick Lea, Ashover, Derbyshire, England, United Kingdom"
"GDV6-2KF","Birth","1470","Holme Pierrepont, Nottinghamshire, England"
"KDSF-HP7","Birth","1476","Dethick, Derbyshire, England"
"KP7V-R27","Birth","1476","Tamworth, Staffordshire, England"
"GWFQ-JST","Death",NA,NA
"GM7V-CYV","Birth","1490","Watford, Hertfordshire, England"
"GX7B-NGF","Birth","1499","Watford, Hertfordshire, England"
"GCHV-PMB","Birth","1485","Chidwell, Lancashire, England"
"L2CT-XWH","Birth","1502","Warborough, Oxford, England"
"G967-H9K","Birth","1465","Bradford Peverell, Dorset, England"
"L6BK-HXN","Birth","1472","Bradford Peverell, Dorset, England"
"G7C1-YYL","Birth","1465","Stapleton, Gloucestershire, England"
"GHV6-4XV","Birth","1466","Winterbourne Clenstone, Dorset, England"
"MV17-V1F","Birth","1441","Walford, Shropshire, England, United Kingdom"
"LWQK-PLG","Birth","1485","Shropshire, England, United Kingdom"
"MV17-V15","Birth","1491","England"
"GXTV-4G6","Birth","1495","England, United Kingdom"
"GFV7-ZKL","Birth","1503","Kingsclere, Hampshire, England, United Kingdom"
"GKSJ-J1P","Birth of Child","1500",NA
"GKSJ-P6B","Birth of Child","1500",NA
"L759-DC3","Birth","1470","Bapton, Wiltshire, England"
"97Z5-4GW","Birth","1470","Bapton, Wiltshire, England"
"GJVK-55Y","Birth","1460","England"
"GJVK-G36","Birth","1463","England"
"GZLH-JB2","Birth","1518","England"
"9JQ7-D1D","Birth","1519","London, Middlesex, England"
"GGDF-SPF","Birth","1472","Beverston, Gloucestershire, England"
"GGDM-HX5","Birth","1484","Dartmouth, Devon, England"
"MF2Y-M4L","Birth","1475","Kettleburgh, Suffolk, England"
"GZVC-GS3","Birth","1480","Kettleburgh, Suffolk, England"
"GST2-W8X","Birth","1475","Kettleburgh, Suffolk, England"
"G3ZG-V1Y","Birth","1477","Clavererly, Shropshire, England"
"LT4K-7N6","Birth","1458","Benwick, Cambridgeshire, England"
"GJ5L-MZG","Birth","1460","Romsley, Worcestershire, England"
"GLJ2-1TB","Birth","1465","Auvergne, France"
"GLJT-FWX","Birth","1460","Louvain-la-Neuve, Brabant Wallon, Belgium"
"G86C-LS2","Birth","1473","Charlton, Somerset, England"
"G2ZR-JTJ","Birth","1474","Charlton, Somerset, England, United Kingdom"
"LK6Q-8P2","Birth","1440","France"
"GX3P-PH9","Birth","1445","France"
"L5GN-ZNM","Birth","1430","France"
"L5GN-DLZ","Birth","1440","France"
"L2ZM-5XD","Birth","1440","France"
"G3V6-8TL","Birth","1440","Lens, Hainaut, Belgium"
"LRCX-CX4","Birth","1444","Oakington, Cambridgeshire, England"
"LRCM-T2D","Marriage","1474",NA
"LVXR-ZJ8","Birth","1451","Oakington, Cambridgeshire, England"
"LKM4-VL9","Birth","1455","Oakington, Cambridgeshire, England"
"KNZX-CTB","Marriage","1509",NA
"KNZX-CYD","Birth","1482","Somersetshire, England"
"LBGY-KZB","Birth","1475","Raleigh, Devon, England"
"LC8K-278","Birth","1475","Youlston, Devon, England"
"M6NR-ZX3","Birth","1470","Cornwall, England"
"KPSG-CNQ","Birth","1459","Harringworth, Northamptonshire, England, United Kingdom"
"LZD8-9M2","Birth","1443","Steeple Ashton, Oxfordshire, England"
"MQQN-F6P","Birth","1446","Stoke by Nayland, Suffolk, England"
"LBBH-NJ9","Birth","1460","Lanherne, Cornwall, England"
"GMGH-L4J","Birth","1452","West Woodhay, Berkshire, England"
"LBW8-RNP","Birth","1441","Yattendon, Berkshire, England"
"LBZL-QLJ","Birth","1455","Oxford, Oxfordshire, England"
"L83X-RHX","Birth","1442","Borlase, Cornwall, England"
"GS65-YTK","Birth","1449","Launcells, Launcells, Cornwall, England, United Kingdom"
"G3HB-DXH","Birth","1450","Cornwall, England"
"M4KF-866","Birth of Child","1485","Cornwall, England"
"GNW5-4K4","Birth","1474","Stornoway, Isle of Lewis, Ross and Cromarty, Scotland"
"LRLR-GV6","Birth","1478","Edinburgh, Midlothian, Scotland"
"GXTS-SSD","Birth","1467","Liberton, Midlothian, Scotland"
"L4MG-DCH","Birth","1471","Merchiston, Edinburgh, Midlothian, Scotland"
"GHXH-8MV","Birth","1472","Sanquhar, Dumfriesshire, Scotland"
"LR25-6CH","Birth","1472","Dumfriesshire, Scotland"
"L5NF-YN6","Birth","1476","Innerpeffray Castle, Perthshire, Scotland"
"GGCB-YCM","Birth","1480","Scotland"
"GGFV-TMW","Birth","1481","Scotland"
"LX7Q-VGW","Birth","1443","balveny Fifeshire Scotland"
"L5KT-DH6","Birth","1450","Lanarkshire, Scotland"
"LT5B-LZC","Birth","1443","Huntly, Aberdeenshire, Scotland"
"LZJ2-RSB","Birth","1439","Castle Balveny, Fifeshire, Scotland"
"LYVL-B5N","Birth","1457","Ravencraig Castle, Kirkaldy, Fife, Scotland"
"G8SY-PKT","Birth","1480","Bradford, Yorkshire, England"
"G8SY-RLR","Birth","1480","England"
"G4WQ-ZB1","Birth","1485","Collilande, Clackmannanshire, Scotland"
"KZN8-B71","Birth","1485","Ayrshire, Scotland"
"2SQ7-68J","Birth","1470","Caithness, Scotland"
"2SQ7-DJ8","Birth","1477","Drumlanrig Castle, Dumfriesshire, Scotland"
"LTDV-283","Birth","1478","Stirlingshire, Scotland"
"LRJ2-62G","Birth","1475","Kilsyth, Stirlingshire, Scotland"
"LD59-5D7","Birth","1459","Morton, Dumfriesshire, Scotland"
"LYV5-1M5","Birth","1461","Edinburgh, Midlothian, Scotland, United Kingdom"
"L1DG-RYZ","Birth","1450","Tattenhall, Cheshire, England"
"GSJ1-N69","Birth","1461","Calais, Picardie, France"
"KG3S-YDC","Birth","1440","Lancashire, England"
"9CZC-DTV","Birth","1444","Lancashire, England"
"KV2B-MLW","Birth","1431","Stanford-on-Teme, Malvern Hills, Worcestershire, England"
"GDJR-CB1","Birth","1440","Compton Verney, Warwickshire, England"
"9SFH-7DN","Birth","1413","Preston, Lancashire, England"
"GSKJ-F5D","Birth","1415","Preston, Lancashire, England"
"GSHL-RM9","Birth",NA,"Pessola, Varsi, Emilia-Romagna, Italy"
"GSHL-LQR","Birth","1440","England"
"G8RB-B8C","Birth","1425","West Pennard, Somerset, England"
"G8R1-S46","Birth","1425","Gloucestershire, England"
"GNHW-JDN","Birth","1437","Denton, Lancaster, England"
"GGD2-Z1R","Birth","1440","Of, Lancashire, England"
"L2PW-Y44","Birth","1466","Holme-on-Spalding Moor, Yorkshire, England"
"LVW4-36Q","Birth","1466","Norwich, Norfolk, England"
"GVYJ-8K7","Birth of Child","1485","Norwich, Norfolk, England"
"GVYJ-ZNV","Birth of Child","1485","Norwich, Norfolk, England"
"L1YR-PJC","Birth","1460","Syston, Leicestershire, England"
"GCBF-6PR","Birth","1462","England"
"GNC5-MVV","Birth","1459","Staffordshire, England"
"G4MX-C4G","Birth","1460","Brockton, Shropshire, England"
"GCBS-BMB","Birth","1470","Scotland"
"GCB3-3DW","Birth","1470","Scotland"
"G7PD-M79","Birth","1470","Shropshire, England"
"G7PD-9PC","Birth","1470","England"
"GL43-TPH","Birth","1435","St Sebastian, Bastwick, Norfolk, England"
"GW57-P3L","Birth","1439","Repps with Bastwick, Norfolk, England"
"GM2Q-2TK","Birth","1440","Norfolk, England"
"GHH1-Z62","Birth","1442","England"
"GW7W-MM4","Birth","1450","Thaxted, Essex, England"
"G8YW-NWM","Birth","1455",NA
"LVH1-NYF","Birth","1385","Twyford, Norfolk, England"
"LVH1-J3G","Birth","1387","Little Horsted, Wealden, Sussex, England"
"L2YH-54B","Birth","1421","Hendall Manor, Uckfield, Sussex, England"
"L2YH-5CR","Birth","1421","Farnham, Waverley, Surrey, England"
"GK6F-PQM","Death",NA,NA
"94NZ-CMB","Birth","1445","Bury Saint Edmunds, West Suffolk district, Suffolk, England, United Kingdom"
"94NZ-H1X","Birth","1450","Bury Saint Edmunds, West Suffolk district, Suffolk, England, United Kingdom"
"GG2T-81W","Birth","1470","Kent, England, United Kingdom"
"9VQG-1CD","Birth","1460","England"
"GVY9-5M9","Birth","1462","Suffolk, England"
"GKLF-3VF","Birth","1455","Urchfont, Wiltshire, England"
"GGL1-CRP","Birth","1460","England"
"GSYB-YTT","Birth","1450","Bishop's Stortford, Hertfordshire, England, United Kingdom"
"GZV7-24P","Birth","1445","Dunbar, Haddingtonshire, Scotland"
"LKM9-RXB","Birth","1383","Long Melford, Suffolk, England"
"GJJB-W2Z","Birth","1402","Suffolk, England"
"LRNY-5XN","Birth","1391","Maldon, Essex, England"
"MSKM-VCF","Birth","1395","Maldon, Essex, England"
"GSND-ND6","Birth","1380","London, Middlesex, England"
"L6Q3-B13","Birth","1401","Stepney, Middlesex, England"
"LY2Z-4PK","Birth","1400","London, Middlesex, England"
"G9ST-7W2","Birth","1407","London, Middlesex, England"
"G7WP-6S1","Birth","1437","Snaydall, Yorkshire, England"
"G7WP-3RG","Birth","1457","Leconfield, Yorkshire, England"
"G3HM-P8J","Birth","1440","Horbling, Lincolnshire, England"
"G3HM-WPS","Birth","1458","prob. Horbling, Lincolnshire, England"
"G2VH-QRW","Birth","1428","Houndstone, Somerset, England"
"G2VH-4MT","Birth","1440","Wybunbury, Cheshire, England"
"GX2H-DHM","Birth","1450","Shepton Mallet, Somerset, England"
"GL8P-HPL","Birth","1448","Shepton Mallet, Somerset, England, United Kingdom"
"G88L-4NW","Birth","1435","Taunton, Somerset, England, UK"
"G88L-XMD","Birth","1435","Taunton, Somerset, England, United Kingdom"
"GQR9-HDM","Birth","1426","Taunton, Somerset, England"
"GQRM-TDP","Birth","1452","Taunton, Somerset, England"
"999W-5WM","Birth","1455","Crediton, Devon, England, United Kingdom"
"LZDQ-83Q","Birth","1460","Crediton, Devon, Inglaterra, Reino Unido"
"2993-Y8D","Birth","1469","Dauntsey, Wiltshire, England"
"LCZZ-Y8M","Birth","1456","Chagford, Devon, England"
"M1J4-VD5","Birth","1458","Chagford, County Devon, England"
"LJLS-9DQ","Birth","1440","Devon, England"
"LCZZ-YJ6","Birth","1458","Devonport, Devonshire, England, United Kingdom"
"LZQ5-M1Z","Birth","1471","Amington, Staffordshire, England"
