"fid","type","year","place"
"4Q5F-QWD","Birth","1110","Lewannick, Launceston, Cornwall, England"
"MRGK-4WG","Birth","1112","England"
"GK2F-HZK","Birth","1114","England, United Kingdom"
"M9D9-QZM","Birth","1101","Everingham, Yorkshire, England"
"LRST-B8C","Birth","1136","Birkin, Yorkshire, England, United Kingdom"
"LHXR-57G","Birth","1134","Shelford, Nottinghamshire, England"
"LQRG-455","Birth","1136","Laxton, Northamptonshire, England"
"GC32-DTZ","Birth","1136","Arundel Castle, Arundel, Sussex, England"
"KCDV-J6T","Birth","1130","Denchworth, Berkshire, England"
"GGHL-KGD","Birth","1140","England"
"GDXJ-N2C","Birth","1145","Cheshire, England"
"GQ5V-B2J","Birth","1144","Whatton,Nottinghamshire,England."
"MD2W-DN4","Birth","1108","Walton Deyville, Warwickshire, England"
"MD2W-DNB","Birth","1112","Etouteville-, Sur-Mer, Normandy, France"
"G71Q-6TD","Birth","1060","Lotharingia, Holy Roman Empire"
"GXDD-HF6","Birth","1069",NA
"9HZR-B39","Birth","1112","Topcliffe, Yorkshire, England"
"K2Q1-8LJ","Birth","1183","Bradwell, West Down, Devon, England"
"LBN3-W4H","Birth","1187","Bradwell, West Devon, Devon, England"
"GLCZ-6H4","Birth","1490","Isles, Marne, Champagne-Ardenne, France"
"K8WC-Y47","Christening","1583","St. Mary's, Kidderminster, Worcester, England"
"GGGK-LYQ","Birth","1587","Of, Kidderminister, Worcs, Eng"
"LYM9-LWY","Birth","1591","Westminster, Middlesex, England"
"LHZR-K21","Birth","1588","Saffron Walden, Essex, England"
"LZJY-9LM","Birth","1576","Holyrood, Edinburgh, Midlothian, Scotland"
"LY6G-1K9","Birth","1595",NA
"G2WR-FQW","Birth","1357","Badby, Northamptonshire, England"
"GHZ3-PR4","Birth","1400","Peebles-shire, Scotland"
"LBFZ-88L","Birth","1410","Scotland"
"GCYV-W54","Birth","1175","France"
"GZL7-M53","Death of Child","1175","England"
"LY1J-2Z3","Birth","1180","England"
"GGRM-TZS","Birth","1180","England"
"L5Y4-6ND","Birth","1201","Codnor, Derbyshire, England"
"LD9S-MBX","Birth","1202","Sheringham, Norfolk, England, Great Britian"
"G2YK-V8N","Birth","1206","of, Dunster Castle, Somerstshire, England"
"GLR5-77R","Marriage","1232","Europe"
"G8LP-S1C","Birth","1192","Awliscombe, Devon, England"
"GKKM-ZGZ","Birth","1194","Awliscombe, Devonshire, England"
"LJRT-TWP","Birth","1200","Liddesdale, Roxburghshire, Scotland"
"LCQ6-XH3","Birth","1212","Oxnam, Roxburghshire, Scotland"
"MC52-YSM","Birth","1172","Midlothian, Scotland, United Kingdom"
"LR71-X85","Birth","1160","Chaumont, Oise, Picardie, France"
"G96L-Q1Q","Birth","1165","Scotland"
"GFDJ-D4G","Birth","1185","Kettins, Forfarshire, Scotland"
"GKSS-7Q2","Marriage","1220","Europe"
"L2XD-W6G","Birth","1175","Warrington, Buckinghamshire, England"
"LBY3-XD4","Birth","1180","England"
"GVJK-YN5","Birth","1130","Ardevora-Philleigh, Cornwall, England"
"G73V-S43","Birth","1120",NA
"GWMF-YBW","Birth","1145","Bodmin, Cornwall, England"
"G662-G8Y","Birth","1155","Umberleigh, Devon, England"
"LV4S-754","Birth","1130","St. Endellion Parish, Cornwall, England"
"LV4S-7RB","Birth","1142","St Endellion, Cornwall, England"
"LV46-1FQ","Birth","1150","Gent, Ghent, Oost-Vlaanderen, Belgium"
"GKHV-4Q1","Birth","1155","Belgium"
"GC45-84F","Birth","1200","Yorkshire England"
"KNXG-VY6","Birth","1221","Derby Co., Eng"
"KNF8-XPP","Birth of Child","1246","Fulford, York Co., Eng"
"GNZ9-GVN","Birth","1048","Norway"
"G7DS-JPH","Birth","1052","Sørum, Akershus, Norway"
"9496-15R","Birth","1109","Melksham, Wiltshire, England"
"9Z8K-VZY","Birth","1123","Hereford Castle, Gloucestershire, England"
"M1BV-N8T","Birth","1133","England"
"LRS4-C57","Birth","1144","Ludershall, Buckinghamshire, England"
"KLWK-163","Birth","1150","Buckinghamshire, England"
"GDJR-8T2","Birth","1145","Perton, Pershore, Worcestershire, England"
"G4PV-WKM","Birth","1160",NA
"LBS7-VTX","Birth","1080","Walcot, Lincolnshire, England"
"G2S3-WM6","Birth","1182","Raby, Durham, England"
"G371-PZT","Birth","1100","Lincolnshire, England"
"GLMK-161","Birth","1100","Lincolnshire, England"
"LH25-VL1","Birth","1109","Scotton, Lincolnshire, England"
"GXN9-CBC","Marriage","1130","England"
"GW9B-118","Birth","1090","Oakington, Cambridgeshire, England"
"GV7V-YXD","Birth","1091","Oakington, Cambridgeshire, England"
"G6WG-D6F","Birth","1080","Northamptonshire, England"
"LDS9-H5P","Birth","1087","Keisby, Lincolnshire, England"
"GMMR-GHM","Birth","1080","Of Suffolk,Eng"
"G6DW-37G","Birth","1065","Bourne, Cambridgeshire, England"
"LZ1R-92P","Birth","1170","England"
"LVJJ-GN9","Birth","1169","England"
"L22D-6BW","Birth","1138","Sewardstone, Essex, England"
"G7GL-CV5","Birth","1138","England"
"L41Z-K7P","Birth","1176","Ormsby, Caistor Saint Edmunds, Norfolk, England"
"L41Z-V1G","Birth","1176","Ormesby, , North Yorkshire, England"
"LZ6Q-ZKT","Birth","1176","Ormsby, Caistor Saint Edmunds, Norfolk, England"
"LV4G-8YG","Birth","1176","Ormsby, Caistor Saint Edmunds, Norfolk, England"
"93QP-3QL","Birth","1380","Manafon, , Montgomery, Wales"
"LVDQ-6BZ","Birth","1375","Manafon, , Montgomery, Wales"
"937V-4JF","Birth","1370","of,Talybolion cmt,Anglesey,Wales"
"LVJG-2FK","Birth","1358","of,Caeo cmt,Carmarthenshire,Wales"
"93QS-XST","Birth","1372","Ton-fanau, , Merioneth, Wales"
"K4L7-SDW","Birth","1131","England, United Kingdom"
"GL7L-C84","Birth","1090","Monmouth Wales"
"9335-L57","Birth","1130","Wales"
"GX22-2JS","Birth","1134","Wales"
"KHHR-ZMD","Birth","1301","Of Wernddu, Monmonthshire, England"
"G2PZ-LS7","Death",NA,NA
"93QC-CY8","Birth","1549","of,,Denbighshire,Wales"
"G68B-ND8","Birth","1553","Denbighshire, Wales"
"9S9T-5N1","Birth","1138","of Overton-Madoc, Flintshire, Wales"
"MQ4D-F1F","Birth","1140","Wales"
"G223-J5V","Birth","1254","Scotland, United Kingdom"
"GGFX-8KD","Birth","1254","Kent, England"
"G727-ZBY","Birth","1116","Hollingworth, Cheshire, England"
"GVZN-YMC","Birth","1118","Cheshire, England"
"M4WB-6QF","Birth","1226","Selby, Yorkshire, England, United Kingdom"
"GHMY-7TL","Birth","1230","Methley, Yorkshire, England, United Kingdom"
"M4WB-67J","Birth","1235","Selby, Yorkshire, England, United Kingdom"
"G6VD-8HT","Marriage","1261","England"
"GGNB-RTK","Birth","1364","Raby, Durham, England, United Kingdom"
"GQLK-FBG","Birth","1216","Ashford, Kent, England"
"GQLK-FZT","Birth","1219","London, London, England"
"LZY1-DP4","Birth","1220","Kent, England"
"LZY1-64N","Birth","1225","Cheshire, England"
"G7QF-54S","Birth","1200","Stevenstone, Devon, England"
"GNXY-PBQ","Birth","1200","Devon, England, United Kingdom"
"LHQ5-6QT","Birth","1219","Whitchurch, Shropshire, England, United Kingdom"
"LQ5X-3D4","Birth","1218","Sanford, Whitchurch, Shropshire, England, United Kingdom"
"9KBY-9PW","Birth","1185","Wigton, Cumbria, England"
"GZ4L-RY2","Birth","1185","Kirkbride, Cumbria, England"
"9KBY-9GY","Birth","1180","Wigton, Cumbria, England"
"G69C-X1Z","Birth","1182","England"
"99X2-XMC","Birth","1170","Sugnall Parva, Staffordshire, England"
"GC4Z-NTJ","Birth","1175","Sugnall Parva, Staffordshire, England, United Kingdom"
"G25Q-MHM","Birth","1140","Stafford, Staffordshire, England"
"GMHY-T1R","Birth","1198","Worcestershire, England"
"GMFG-J3T","Birth","1235","Madresfield, Worcestershire, England"
"G76N-F5V","Death",NA,NA
"L2QL-7ZK","Birth","1220","Appleby Magna, Leicestershire, England"
"L2QL-7X4","Birth","1222","Appleby Magna, Leicestershire, England, United Kingdom"
"LBLF-FH8","Birth","1217","Yorkshire, England"
"LBLF-DN1","Birth","1219","Yorkshire, England"
"GDGP-QQ4","Death",NA,NA
"GGHP-XRF","Birth","1224",NA
"G48X-Y5Z","Birth","1151","Swallowcliffe, Wiltshire, England"
"GD8L-HSB","Birth","1151","England"
"L2Y8-FQB","Birth","1160","England"
"L2Y8-FCV","Birth","1160","England"
"9Z8K-NS5","Birth","1225",NA
"9Z8K-NSR","Birth","1229","Yorkshire, England"
"9CHT-LS8","Birth","1199","Cheshire, England"
"9CHT-LSD","Birth","1199","Cheshire, England"
"G28Q-Y24","Birth","1000","Breconshire, Wales"
"G287-M87","Birth","1030","Gwlad, Carmarthenshire, Wales"
"G7SY-5XM","Birth","1155","England"
"KD3W-DSY","Birth","1155",NA
"GFCB-Y2M","Birth","1215","Essex, England"
"LVP5-M1H","Birth","1175","Ditcheat, Somerset, England"
"GGMS-C1M","Birth","1180","Powys,North Wales"
"GQ86-1BB","Birth","1147","Falde,Dumfriesshire,Scotland."
"GHN7-2WB","Birth","1147","Scotland"
"GNBK-2N8","Birth","1148","Scotland"
"GQ8F-MVF","Birth","1152",",Scotland."
"LXQT-74Q","Birth","1290","Derbyshire, England"
"LXQT-7Z6","Birth","1315",NA
"GDVQ-4FW","Birth",NA,"Shropshire, England"
"LR2G-3H1","Birth","1277","Upton Snodsbury, Worcestershire, England"
"G81L-D8M","Birth","1270","England, United Kingdom"
"GJL2-MZN","Birth","1280","England"
"LY96-5VT","Birth","1280","Weoly, Worcestershire, England"
"GVGD-NMV","Birth","1290","Codnor, , Derbyshire, England"
"LTFN-LQ8","Birth","1044","Wales"
"GV3P-FRJ","Marriage","1062","Europe"
"LZGX-3MB","Birth","1240","Gower, Glamorgan, Wales"
"KCB2-3VJ","Birth","1244","Gower, Glamorgan, Wales"
"KCHP-2DP","Birth","1165","Montgomery, Wales"
"937L-Q4X","Birth",NA,"of,,Monmouthshire,England"
"GDTL-NS9","Birth","1196","Oundle, Northamptonshire, England"
"GMNK-PGC","Birth","1174","Langdon, Dover, Kent, England"
"KH34-LY4","Birth","1196","Yorkshire, England"
"K8F2-NMH","Birth","1200","Yorkshire, England"
"KC2K-5K6","Birth","1160","Wickham, Hampshire, England"
"GJS9-Z2G","Birth","1165","Oxfordshire, England, United Kingdom"
"GK6D-FY9","Birth","1190","Stanstead Montfitchet, Essex, England"
"L5YK-YV8","Birth","1240","Wiltshire, England, United Kingdom"
"G6WM-2TZ","Birth","1242","Wiltshire, England"
"L5TM-YTL","Birth","1165","Orton Longueville with St Botolphbridge, Huntingdonshire, England, United Kingdom"
"L557-DPJ","Birth","1130","Little Billing, Northamptonshire, England"
"GS8D-CVR","Birth","1260","Aston Botterell, Shropshire, England"
"LHG6-L7Z","Birth","1243","Drakelowe, Derbyshire, England"
"L8QM-KQ2","Birth","1248","Church Gresley, Derbyshire, England"
"G228-D67","Birth","1250","Lexington Hundred, East Thorpe, Essex, England"
"GZLP-RV6","Birth",NA,"Westmorland, England"
"GLTY-HGY","Birth","1284","Burnside, Westmoreland, England."
"LHF3-XJN","Birth","1237","Little Salkeld, Cumberland, England"
"GDS4-XJT","Birth","1241","Little Salkeld, Cumberland, England"
"L22L-6WF","Birth","1240","Crofton Manor, Thursby, Allerdale district, Cumberland, England"
"LHF3-X93","Birth","1245","Thursby, Cumberland, England"
"GKBJ-DCC","Birth","1300","England"
"LR66-P92","Birth","1250","Thakeham, Sussex, England"
"LX75-4DK","Birth","1250","Bebington, Cheshire, England"
"LX75-467","Birth","1259","Chester, Cheshire, England"
"9C3W-DS1","Birth","1298","Etchingham, Sussex, England"
"GGZV-YR6","Birth of Child","1320","Etchingham, Sussex, England"
"9C3W-DQ5","Death of Child","1333","Yorkshire, England"
"GKPB-XY9","Death of Child","1333","Yorkshire, England"
"LZDC-KTJ","Birth","1181","Leighton, Shropshire, England"
"LZDC-2M9","Birth","1185","Knockin, Shropshire, England"
"MZ9S-STJ","Birth","1190","Leighton, Shropshire, England"
"MWRP-266","Birth","1196","Of, Afreston In Great Dunmow, Essex, England"
"G4CN-T5D","Birth","1220","Marham, Norfolk, England"
"GMPR-7BK","Birth","1123","Orwey, Devonshire, England"
"GMPR-7BL","Birth of Child","1148","Orwey, Devonshire, England"
"9H4B-T21","Birth","1226","England, United Kingdom"
"9335-SQJ","Birth","1232","Carmarthenshire, Wales, United Kingdom"
"GXYH-2J9","Birth","1170","King's Lynn, Norfolk, England"
"GFMY-HMN","Birth","1172","King's Lynn, Norfolk, England"
"LKRM-RDQ","Birth","1177","Le Plessix, Morbihan, Brittany, France"
"GGPL-7RM","Birth of Child","1200","Le Plessix, Morbihan, Brittany, France"
"GMNF-2RF","Birth","1170","Dover Castle, Kent, England"
"LBVW-7GK","Birth","1220","Yorkshire, England"
"LBVW-98M","Birth","1225",NA
"G6L9-PSD","Birth","1230","Devon, England"
"L85J-3GC","Birth","1240","South Taughton, Devon, England"
"G35N-K9R","Birth","1250",NA
"GQ1H-CVG","Birth","1256",NA
"LB9Z-QYK","Birth","1195",NA
"G6XL-S49","Birth","1202","Netherlands"
"GMDG-BXB","Birth","1195","Netherlands"
"G72Y-D1J","Birth","1180","Netherlands"
"GL25-97T","Birth","1172","Oostvoorne, Westvoorne, Zuid-Holland, Netherlands"
"GL2P-1NQ","Birth","1165","Heusden, Heusden, Noord-Brabant, Netherlands"
"GX2D-FZB","Birth","1175","Erzbistum Mainz, Heiliges Römisches Reich"
"GX2D-DJN","Birth","1180","Zimmern, Grünsfeld, Main-Tauber-Kreis, Baden-Württemberg, Deutschland"
"G671-J9Y","Birth","1185","Holland, Netherlands"
"GQ74-38V","Birth","1172","Nassau, , Rheinland-Pfalz, Duitsland"
"29TC-3PH","Birth","1202","Oberstein, Idar-Oberstein, Landkreis Birkenfeld, Rheinland-Pfalz, Allemagne"
"LHNY-8B2","Birth","1208","Idar, Oberstein, Fürstentum Birkenfeld, Großherzogtum Oldenburg, Deutsches Reich"
"GJ8J-J96","Birth","1195","Grave, Brabant, Nederland"
"GX99-P7J","Birth","1185","Putten, Gelderland, Netherlands"
"K2FY-LYN","Birth","1180","Nassau, Unterlahnkreis, Hesse-Nassau, Prussia, Germany"
"LDMJ-K8X","Birth","1198","Zutphen, Gelderland, Nederland"
"LT6B-3XV","Birth","1169","Toucy, Yonne, Bourgogne-Franche-Comté, France"
"L71Y-66T","Birth","1175","Gergy, Saône-et-Loire, Bourgogne-Franche-Comté, France"
"GGJD-1MX","Birth","1170","Laval,53130,Mayenne,Pays de la Loire,FRANCE,"
"GZTQ-HVL","Birth","1168","Craon, Mayenne, Pays de la Loire, France"
"LVVJ-C7M","Birth","1275",NA
"KCXN-XP6","Birth","1249","Devon, England"
"GW9P-M8S","Birth","1192",NA
"GDJR-NJW","Birth","1192","Cliston, Devon, England, United Kingdom"
"LD39-TSH","Birth","1239","Ryther, Yorkshire, England"
"LD39-TSZ","Birth of Child","1252","Ryther, Yorkshire, England"
"GJS7-L8S","Birth","1245","Kent, Kent, England"
"GJS7-651","Birth","1245","England?"
"L8QX-CK9","Birth","1320","Lewes, Sussex, England"
"LCPL-3MM","Birth","1327","Hollingbourne, Maidstone, Kent, England"
"KD3F-HVM","Birth","1213","Montgomery,Wales"
"L7NX-Y3Q","Birth","1239","Acton Scott, Church Stretton, Shropshire, England, United Kingdom"
"K8TV-BR4","Birth","1243","Canterbury, Canterbury, Kent, England, United Kingdom"
"G6NZ-WQY","Birth","1170",NA
"LY7M-534","Birth","1258","Crosland, Yorkshire, England"
"GXCL-H1Q","Birth","1261","North Crosland, Yorkshire, England, United Kingdom"
"GDZ5-13T","Birth","1182","Sweden"
"GNHQ-K16","Death",NA,NA
"LZ6G-PZ1","Marriage","1331",NA
"MM19-V39","Birth",NA,"Sweden"
"MDT2-9JL","Birth of Child","1301","of Sweden"
"9S4C-W37","Birth of Child","1301","of Sweden"
"LDP6-J3G","Birth","1080","Sweden"
"LX34-8TL","Birth","1085","Roskilde, Denmark"
"GNHN-WTG","Birth of Child","1120",NA
"LK3H-TLN","Birth","1100",NA
"LC2Z-HM7","Birth",NA,"Sweden"
"KNSS-BFF","Birth of Child","1167","Sweden"
"GNH7-YLF","Death of Parent","1208","Sweden"
"9492-498","Birth",NA,"Sweden"
"LCTC-G3D","Birth",NA,"Roskilde, Denmark"
"G3RL-2F6","Birth of Child","1203","Uppsala, Sverige"
"GG9D-YWF","Birth of Child","1203","Uppsala, Sverige"
"GGV4-82D","Birth","1098","Sweden"
"GGGK-HST","Marriage","1130","Europe"
"KCJY-3GW","Birth","1154","Sweden"
"GLC6-ZHJ","Death",NA,NA
"LZ42-T72","Birth",NA,"Denmark"
"LZN4-LPF","Birth",NA,"Denmark"
"K2TC-PVY","Death",NA,NA
"GLFW-YCK","Death",NA,NA
"GMQ2-XSC","Birth","1116","Steinburg, Schleswig-Holstein, Germany"
"GK2G-MS6","Birth","1120","Ottenbüttel, Steinburg, Schleswig-Holstein, Germany"
"KVS5-92L","Birth of Child","1227","Salzwedel, Altmarkkreis Salzwedel, Saxony-Anhalt, Germany"
"L4S1-ZHD","Birth of Child","1227","Salzwedel, Altmarkkreis Salzwedel, Saxony-Anhalt, Germany"
"K2T2-K1K","Birth","1187","Putbus, Rügen, Mecklenburg-Vorpommern, Saksa"
"K2T2-2ST","Birth","1180","of Putbus,Slotslov,Rugen,Pommern"
"K2T2-KVK","Birth","1218","Of, Vilmnitz, Pommern, Prussia"
"LHGL-KR8","Birth","1190","of Vilmnitz,Rugen,Pommern,Prussia"
"L4MY-MLY","Birth",NA,"Bornholm, Denmark"
"LZF8-QM3","Birth",NA,"København, Denmark"
"LJPQ-6KN","Death of Parent","1186","Danmark"
"2CY7-XCK","Birth",NA,"Denmark"
"2Z34-VPX","Birth",NA,"Denmark"
"LM96-M4N","Birth of Child","1250","Tommerup, Halland., Sweden"
"9ZZD-3K4","Birth","1170","Gleichen, Göttingen, Niedersachsen, Tyskland"
"LK6P-ZMR","Birth","1171","Kelheim, Lower Bavaria, Bavaria, Germany"
"LT5C-2ZJ","Birth","1220","'s-Hertogenbosch, North Brabant, Netherlands"
"GVMB-Z6S","Marriage","1250","Europe"
"L56V-QYJ","Birth","1230","Antwerp, Netherlands"
"L56V-SP3","Birth","1232","Antwerp, Netherlands"
"G6J7-B7Y","Birth","1250","Tilburg, Brabant, Nederland"
"KZXH-2BV","Birth","1270","Heukelom, Noord-Brabant, Nederland"
"LYDP-CYZ","Birth","1270",NA
"LDSY-TX7","Birth","1100",NA
"GGKD-DYT","Birth","1090",NA
"GG5H-BNK","Death",NA,NA
"GGKD-DNJ","Death",NA,NA
"GZDD-3W2","Death",NA,NA
"GZDD-HF2","Death",NA,NA
"K8B1-PJ5","Birth","1315","Stralsund, Stralsund, Mecklenburg-Vorpommern, Deutschland"
"KHMX-1S5","Birth","1332","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"M6Q3-ZV5","Birth","1320","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"M6Q3-ZVC","Birth","1320",NA
"KP7J-1W4","Birth","1315","Lübeck, Schleswig-Holstein, Deutschland"
"KP7J-B5B","Birth","1326","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"M5F8-MD3","Birth","1345","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"G28Y-5PW","Marriage","1370","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"G67Y-SW4","Birth","1325","Rostock, Rostock, Mecklenburg-Vorpommern, Deutschland"
"LRDW-DZ2","Birth","1330","Rostock, Mecklenburg-Vorpommern, Germany"
"L5LY-39D","Birth","1115","Scotland"
"LZXG-9Q4","Birth","1128","Closeburn, Dumfriesshire, Scotland"
"G86L-5JN","Birth","1153","Carrick, Ayrshire, Scotland"
"LJKK-4Y1","Birth","1185","Annandale District, Dumfriesshire, Scotland"
"LC3K-3W7","Birth","1194","Scotland"
"GQ9N-7RG","Birth","1190","Langton, Berwickshire, Scotland, United Kingdom"
"GXGL-MHT","Birth","1140","Carnwath, Lanarkshire, Scotland, United Kingdom"
"GVG3-L8P","Marriage","1161","Europe"
"L5TW-H9L","Birth","1226","Northumberland, England"
"LR5Z-ZJL","Marriage","1248","England"
"GQKX-MWG","Birth","1220","Kirkley, Castle Ward, Northumberland, England"
"GVWB-8M7","Birth","1053","Altyre, Morayshire, Scotland"
"GZYP-FPX","Birth","1052","Sussex, England"
"LJL7-LCH","Birth","1049","Morayshire, Scotland"
"GGX1-1J7","Birth","1054","Europe"
"L78P-KC6","Birth","1033","Atholl, Perthshire, Scotland"
"G8N5-3RG","Birth","1040","Perth, Perthshire, Scotland"
"GZK1-WWX","Birth","1344","Scotland"
"GLBB-XP4","Death",NA,NA
"GS44-JMR","Birth","1141",NA
"M2ZP-KM7","Birth","1150","Edinburgh, Midlothian, Scotland"
"GKX9-GQ8","Birth","1190","Perthshire, Scotland"
"9HY9-H5N","Birth","1217",NA
"9HY9-H5G","Death",NA,NA
"9HZL-Y9F","Birth of Child","1092","Hinckley, Leicestershire, England"
"9HZG-QF6","Birth of Child","1092","Hinckley, Leicestershire, England"
"LBS1-VRM","Birth","1075","Estouteville-Écalles, Seine-Maritime, Normandy, France"
"LT7J-3T8","Birth","1080","Cottingham, East Riding, Yorkshire, England"
"G67D-VV9","Birth","1160","Gordon, Berwickshire, Scotland"
"GFDH-M21","Birth of Child","1185","Gordon, Berwickshire, Scotland"
"M8F3-HMH","Birth","1183","Gordon, Berwickshire, Scotland"
"GJ1P-HPY","Birth","1185","Gordon Berwickshire, Scotland"
"G6V7-WPY","Birth","1164","Fillongley, Warwickshire, England"
"GZKG-96Y","Birth","1165","Scotland, United Kingdom"
"LZ86-B44","Birth","1170","Forfar, Angusshire, Scotland"
"G25J-VKJ","Birth","1174","England"
"LQ5R-QYZ","Birth","1167","Glenfarquharln, Kincardineshire, Scotland"
"M82D-C5S","Birth","1171","Gatley, Stockport, Greater Manchester, England"
"G4C6-CF9","Birth","1040","Hungary"
"GG5S-J6M","Birth","1030","Atholl, Perthshire, Scotland"
"9N41-G35","Birth","1109","Humbie, Haddingtonshire, Scotland"
"GXG4-SP1","Birth","1112",NA
"KFK2-7T6","Birth","1105","Scotland"
"LCZP-14D","Birth","1112","Scotland"
"GCWQ-JJL","Birth","1125","Keith Symon, East Lothian, Scotland"
"GH4X-PFS","Birth","1125","Wick, Caithness, Scotland"
"G2SG-GSY","Birth","1100","Pembrokeshire, Wales"
"GK34-BJZ","Birth","1109","Duffus Castle, Duffus, Morayshire, Scotland"
"G73W-P5J","Birth","1114","Elgin, Morayshire, Scotland"
"9H8X-35Q","Birth","1120","Buchan, Aberdeenshire, Scotland"
"LRJS-Y8V","Birth","1120","Scotland"
"G9ZY-J15","Birth","1122","Scotland"
"LF65-LG5","Birth","1130","Inchmurrin, Dunbartonshire, Scotland"
"LZD3-1N9","Birth","1090","Dunbar, Scotland"
"MFJQ-L5J","Birth","1094","Dunbar, Haddingtonshire, Scotland"
"GKWV-2J9","Birth","1100","Dunbar Burgh, East Lothian, Scotland"
"GGJ2-W2Z","Birth","1110","England"
"G6LW-NS2","Birth","1093","Belvoir Castle, Leicestershire, England"
"9HPD-Z18","Birth","1065","Castle Hedingham, Essex, England"
"9CZ7-PW4","Birth","1094","Herefordshire, England"
"G8KF-BK4","Birth","1085","Horsford, Norfolk, England"
"G6Z5-MSL","Birth","1090","Angmering, Sussex, England, United Kingdom"
"GH2M-VGN","Birth","1100","Poynings, Sussex, England"
"G649-8LB","Birth","1102","Poynings, Sussex, England"
"G2G5-959","Birth","1140","Scotland"
"LC48-XJF","Birth",NA,"Crailing, Roxburghshire, Scotland"
"GH91-5LB","Birth","1170","Scotland"
"LT21-YJX","Birth","1125","Cambusbarron, Stirlingshire, Scotland"
"LT21-B2Z","Birth","1125","Cambusbarron, Stirlingshire, Scotland"
"L1QS-J4T","Birth","1180","Egmond, Binnenmaas, Zuid-Holland, Netherlands"
"GG5V-X4X","Birth","1182","Egmond-Binnen, North Holland, Netherlands"
"GW24-82J","Birth","1175","Haarlem, North Holland, Netherlands"
"GX26-S3B","Birth","1191","Holland, Netherlands"
"GC87-RV1","Birth","1162","Velsen, North Holland, Netherlands"
"LBJB-5NR","Birth","1155","Bad Bentheim, Grafschaft Bentheim, Lower Saxony, Germany"
"GWY3-LZ9","Birth","1165","Cuijk, North Brabant, Netherlands"
"G2SC-LYH","Birth","1170",NA
"GDVG-W8Y","Birth","1165","Lienden, Buren, Gelderland, Netherlands"
"GLK2-XS7","Birth","1175","Egmond-Binnen, , Holland, Netherlands"
"GVQT-QYP","Birth","1170","Maastricht, Limburg, Netherlands"
"GHGH-C8N","Birth","1179","Schoonhoven, South Holland, Netherlands"
"G4LT-KGK","Birth","1170","Oostvoorne, South Holland, Netherlands"
"GL2Z-KGL","Birth","1173","Egmond aan den Hoef, Bergen, North Holland, Netherlands"
"G63Y-PNT","Birth","1170","Holland, Netherlands"
"GN3R-W5C","Birth","1175","Noordwijk, South Holland, Netherlands"
"GJKL-ZC2","Birth","1175",NA
"GK9B-K4P","Birth","1180",NA
"KJZ9-X2X","Birth","1175","Ouderkerk aan de Amstel, North Holland, Netherlands"
"GMR6-J54","Birth","1175","IJsselstein, Utrecht, Pays-Bas"
"LH52-37R","Birth","1163","Cuijk, North Brabant, Netherlands"
"27X3-SYD","Birth","1175","Merum, Limburg, Netherlands"
"G7YB-7VF","Birth","1195","Heusden, Asten, North Brabant, Netherlands"
"GWSW-BJ9","Birth","1203","Heinsberg, Kreis Heinsberg, Nordrhein-Westfalen, Deutschland"
"G69B-GR8","Birth","1186","Saarbrücken, Saarland, Germany"
"GVMR-9QX","Birth","1185","Of, Neu-Eberstein, Baden, Baden"
"GHNY-WJZ","Birth","1190","Kyberg, Zurich, Switzerland"
"LCCV-HBL","Birth","1204","Lorraine, France"
"GHNT-2GM","Birth","1175","Burg Sponheim, Burgsponheim, Landkreis Bad Kreuznach, Rheinland-Pfalz, Deutschland"
"GDPH-XR4","Birth","1185","Burg Sayn, Sayn, Bendorf, Landkreis Mayen-Koblenz, Rheinland-Pfalz, Deutschland"
"LY2W-C8F","Birth","1192","Heimbach, Düren, Nordrhein-Westfalen, Duitsland"
"GHX5-QTH","Birth","1196","Schloßböckelheim, Rheinland, Prussia"
"GVMC-118","Birth","1185","Urach, Oberamt Urach, Württemberg, Deutschland"
"G46X-163","Birth","1199","Neuffen, Württemberg"
"L2ZS-J6M","Birth","1200","Austria"
"GDVG-ZQV","Birth","1190","Lichtenberg,Starkenburg Darmstadt,Hessen,Germany"
"LZN3-DRW","Birth","1200","Lichtenberg, Niederrhein, Elsaß, Frankreich"
"GCW1-7RB","Birth","1163","Isenburg, Neuwied, Rhineland, Prussia, Germany"
"GLWQ-JTQ","Birth","1190",NA
"GNL5-JFB","Birth","1150",NA
"GDS7-X7C","Birth","1153","Bavaria, Germany"
"GSSG-YMR","Birth","1154","Saffelberg, Mayen-Koblenz, Rheinland-Pfalz, Bayern, Prussia, Germany"
"GLQ3-DMV","Birth","1158","Sayn, Landkreis Koblenz, Rhineland, Prussia, Germany"
"LTM6-64B","Birth","1160","Mechelen, Malines, Antwerpen, Vlaanderen, België (Heiliges Römisches Reich)"
"LKKD-3HC","Birth","1163","Mechelen, Antwerp, Belgium"
"G23G-74L","Birth","1130","-,73,Savoie,Auvergne-Rhône-Alpes,FRANCE,"
"GQLK-TT7","Birth","1145","Bouchet, 26790, , Drôme, Auvergne-Rhône-Alpes, FRANCE"
