"fid","type","year","place"
"KN68-4F6","Birth","1098","Hanslope, Buckinghamshire, England"
"KZR7-MP9","Birth","1225","Maidwell, Northamptonshire, England"
"GQ63-TTS","Birth","1160","Great Weldon, Kettering, Northamptonshire, England"
"G7F8-WVL","Birth","1190","Kettering, Northamptonshire, England"
"G7F8-BD7","Birth","1095","England"
"LRWQ-MFS","Birth","1180",NA
"LZG3-R6L","Birth","1195","Frampton, Boston, Lincolnshire, England"
"LDSL-XFV","Birth","1215","Howbridge In Witham, Essex, England"
"LQRY-XLT","Birth","1208","Bacton, Norfolk, England"
"K1D5-381","Birth","1210","Misterton, Leicestershire, England"
"KZNL-XR7","Birth","1214","Misterton, Leicestershire, England, United Kingdom"
"GJMV-BZC","Birth","1201","Rugby, Warwickshire, England"
"GJMV-DGC","Birth","1216","Welton, Northumberland, England"
"L84W-L4C","Birth","1230","Thrumpton Hall, Nottingham, Nottingham, England"
"L84W-LC4","Birth","1230","Thrumpton Hall, Nottingham, Nottingham, England"
"LTZ5-35Y","Birth","1198","Charlecote, Warwickshire, England"
"L48W-PY9","Birth","1210","Charlecote, Warwickshire, England"
"MK18-38N","Birth","1215","Middleton, West Riding Yorkshire, England"
"KC5B-P43","Birth","1220","Stockeld, Yorkshire, England"
"K2J9-S9T","Birth","1189","Harrold, Bedfordshire, England"
"LHKP-WTF","Birth","1194","England"
"GZWW-KRW","Birth","1256","Whitney-on-Wye, Herefordshire, England"
"GSJJ-YD1","Birth","1260","Herefordshire, England, United Kingdom"
"LDDT-5YD","Birth","1230","Buckinghamshire, England"
"LC5G-NJ8","Birth","1154","Englefield, Berkshire, England"
"WBS2-VS9","Birth","1154","Berkshire, England"
"LL9J-JPR","Birth","1225","England"
"LL9J-JBQ","Birth","1225","England"
"GFQF-7MN","Birth","1225","Hartshull, England"
"M7L4-NX9","Birth","1266","Of, Brampton, Lincolnshire, England"
"M7L4-NNW","Birth","1268","Of,, Lincolnshire, England"
"287D-L2L","Birth","1235","High Laver, Epping, Essex, England, United Kingdom"
"GN31-L64","Marriage","1255","England"
"LCXW-NCP","Birth","1172","Hilton, Durham, England"
"G3WF-FT4","Birth","1175","Swine, Yorkshire, England"
"L1F3-196","Birth","1170","Swine, Yorkshire, England"
"GW3R-1SF","Birth","1170","Yorkshire, England"
"GS7Q-4WY","Birth","1158","Hotham, Yorkshire, England"
"GS7Q-MYX","Birth","1160","Foston Malton, East Ride Yorkshire, England"
"KCFZ-55H","Birth","1184","Lincolnshire, England"
"MBDR-ZM1","Birth","1204","Essex, England, United Kingdom"
"LHW6-QRB","Birth","1212","Sandiacre, Shardlow, Derbyshire, England, United Kingdom"
"LYLG-1CN","Birth","1240","Lincolnshire, England"
"29SH-VTQ","Birth","1249","Camoys Manor, Toppesfield, Essex, England"
"G8WQ-45L","Birth","1203","Bradpole, Bridport, Dorset, England"
"G422-WMS","Birth","1206","Willoughby on the Wolds, Nottinghamshire, England"
"GMNV-FXV","Birth","1210","England"
"M6Z3-1MV","Birth","1186","Eresby, Lincolnshire, England"
"LTDJ-F67","Birth","1205","Rotherfield, Oxfordshire, England"
"G8B2-9Q4","Birth","1215","Charron, Ain, Rhône-Alpes, France"
"MCCQ-6LM","Birth","1188","Horton, Northumberland, England"
"LYM4-J38","Birth","1207","Irthington, Cumberland, England"
"GGZK-8HY","Birth","1108","Wichnor, Staffordshire, England, United Kingdom"
"GXL8-7BH","Birth","1120","Ingleby, Derbyshire, England"
"GCQN-HQ9","Birth","1165","England"
"GXP3-MCK","Birth","1130","Strafforth and Tickhill, Yorkshire, England"
"L6H7-3DG","Birth","1160","Sessay, Yorkshire, England"
"G3SL-B1N","Birth","1160","Kent, England"
"GVH5-NFP","Birth","1160","France"
"L6QR-6PS","Birth","1220","England"
"GHVD-PWG","Birth","1160","Lumley, Durham, England"
"GNW2-3LT","Birth","1160","Hesleden, Durham, England"
"L6YS-XT5","Birth","1200","Yorkshire, England"
"GF1P-ZQK","Death",NA,NA
"GW2K-Y4V","Birth","1220","<Of Mosely, Eastwell, Leicestershire, England>"
"2V1C-H64","Birth","1224","<Of Mosely, Eastwell, Leicestershire, England>"
"LT76-CL1","Birth",NA,"Carcolston, Nottinghamshire,England"
"GMNS-35D","Birth","1220","Nottingham"
"GC85-VBM","Death of Parent","1196",NA
"GC85-NRG","Death",NA,NA
"LT8N-MLG","Birth","1214","Maxey, Northamptonshire, England"
"GK2R-8QZ","Birth","1216","Northamptonshire, England, United Kingdom"
"GK2L-X93","Birth","1219","Northamptonshire, England, United Kingdom"
"GK25-NNG","Birth","1221","Northamptonshire, England, United Kingdom"
"LZTC-4FQ","Birth","1220","Ashbourne, Derbyshire, England"
"LT57-5QC","Birth","1224","Ashbourne, Derbyshire, England"
"LY87-SGY","Birth","1196","Wormersley, Yorkshire, England"
"G7JC-1CW","Birth","1196","Newmarch, Yorkshire, England"
"GC4H-QSL","Birth","1200","Bentley Yorkshire England"
"GWV8-YXT","Birth","1204","Bentley, Yorkshire, England"
"MKTB-WY6","Birth","1260","Lincolnshire, England, United Kingdom"
"GF39-PMM","Birth","1223","Beckering, Lincolnshire, England"
"MTJ1-RV7","Birth","1227","Bolam, Northumberland, England"
"KZX6-ZWB","Birth","1240","Hulme Walfield, Cheshire, England"
"9SJD-GR4","Birth","1250","England"
"G27B-FQS","Birth","1320","Whitney, Herefordshire"
"L7GB-1SH","Birth","1194","Ulcombe, Kent, England"
"GS2L-HMD","Birth","1196","Ulcombe, Kent, England"
"GDK4-QF3","Birth","1183","Boves, Somme, Picardie, France"
"GDK4-3DD","Birth","1192","France"
"KJW2-J6V","Birth","1198","France"
"GGJ3-GKX","Birth","1205","Bourbon-L'Archambault,03036,Allier,Auvergne-Rhône-Alpes,FRANCE,"
"GJXQ-CFC","Birth","1218","Châtillon,03069,Allier,Auvergne-Rhône-Alpes,FRANCE,"
"KHGP-TML","Birth","1218","Courtenay, Montargis, Loiret, Centre-Val de Loire, France"
"LC6T-46D","Birth","1217","Bitche, Sarreguemines, Moselle, Lorraine, France"
"9CH4-MNZ","Birth","1228","Joinville, Saint-Dizier, Haute-Marne, Grand Est, France"
"GNFM-L9F","Birth","1121","Sussex, England"
"GF9P-87H","Birth","1146","St Albans, Hertfordshire, England"
"GNF9-8ZS","Birth","1155","Sussex, England"
"LZDQ-4ZL","Birth","1142","England"
"LZDQ-4Z5","Birth","1152","England, United Kingdom"
"9CX4-5VV","Birth","1167","Watnall, Nottinghamshire, England"
"LHXT-2NV","Birth","1170","Alfreton, Derbyshire, England"
"L1VC-J45","Birth","1150","Lancashire, England"
"G738-J9D","Birth","1178","Appleby, Lincolnshire, England"
"G738-7N7","Birth","1190","Snitterton, Derbyshire, England"
"GKZ8-GGB","Birth","1194","England"
"9WWY-LWQ","Birth","1288","Huntingfield, Suffolk, England"
"LCYS-VL3","Birth","1249","Shelton, Norfolk, England"
"LCYS-VYN","Birth","1261","Suffolk, England"
"GQN7-8DP","Birth","1250","Clifton, Newark, Nottinghamshire, England"
"L8YS-L2Q","Birth","1193","Holme Pierrepont, Nottinghamshire, England"
"9SXV-LHZ","Birth","1206","Woodhouse Hall, Nottinghamshire, England, United Kingdom"
"LHLT-V71","Birth","1209","Holme Pierrepont, Nottinghamshire, England"
"L6HZ-LZC","Birth","1199","Gonalston, Nottinghamshire, England"
"GL95-1JZ","Birth","1221","South Wingfield, Derbyshire, England"
"LZFP-5HH","Birth","1164","Halstead, Essex, England"
"9ZHM-BN3","Birth","1185","Europe"
"KH8N-T3Y","Birth","1190","Europe"
"L24H-8Q1","Birth","1195","North Weald Basset, Essex, England"
"G829-DM5","Birth","1254","Court of Hill,Nash, Burford Parish, Shropshire, England"
"GL4F-XNJ","Birth","1243","Parson Drove, Fens, Cambridgeshire, England, United Kingdom"
"G6MR-QW8","Birth","1250","Hope, Shropshire, England"
"G6M5-PPX","Birth","1250","Hope, Shropshire, England"
"GGQ6-GQS","Death",NA,NA
"G6DH-L3P","Birth","1247","Letheringham, Suffolk, England"
"GHDR-2BH","Birth","1250","England"
"G27Z-ZMK","Death",NA,NA
"L4BK-1PD","Birth","1225","Pershore, Worcestershire, England, United Kingdom"
"G4KN-QR5","Birth","1230","Wichenford, Malvern Hills District, Worcestershire, England"
"LB6F-DNX","Birth","1228","Pershore, Wychavon District, Worcestershire, England"
"GGHY-6JF","Birth","1229","England, United Kingdom"
"L8MY-1JL","Birth","1225","Nettlecombe, Somerset, England"
"L7J6-ZKP","Birth","1242","Devon, England"
"GH2G-637","Birth","1240","England"
"9CS7-4T1","Birth","1200","Shirwell, Barnstaple, Devon, England"
"G2LY-HY1","Birth","1207","Devon, England, United Kingdom"
"M9NM-D4F","Birth","1175","Hanslope, Buckinghamshire, England"
"LYLM-9VY","Birth","1194","Broughton, Oxfordshire, England"
"L88S-SV1","Birth","1190","Greystoke, Cumberland, England"
"LH6R-ZHX","Birth","1195","Appleby Castle, Northumberland, Northumberland, England"
"KZWB-2R6","Birth","1170","London, England"
"KFGT-4X2","Birth","1237","England"
"G7GF-KXD","Birth","1240","Burgh by Sands, Cumberland, England"
"G642-4VC","Birth","1237","England"
"G642-DRR","Marriage","1252","England"
"GSXL-ZVB","Birth","1180","Touraine, Indre-et-Loire, France"
"LR91-DJZ","Birth","1185","Somerset, England"
"9ZH7-L8M","Birth","1174","Spotbrough, Yorkshire, England"
"LYDY-Q25","Birth","1180","England"
"KGYV-WT3","Birth","1200","England"
"9D64-JXG","Birth","1204",",Staffordshire,England."
"LV31-88S","Birth","1195","Bodmin, Cornwall, England, United Kingdom"
"GH2S-PV3","Birth","1217","Bath, Somerset, England"
"LQR3-L1M","Birth","1217","Upton Pyne, Devon, England"
"9399-1YJ","Birth","1215","Lanherne, Cornwall, England"
"LBX4-Q8S","Birth","1218","Lanherne, Cornwall, England"
"LY1J-95H","Birth","1168","Cornwall, England"
"GKJ3-BFC","Birth","1178","Cornwall, England"
"GKJQ-3BP","Birth","1180",NA
"GHJ1-B37","Birth","1175","Devon, England"
"GHVM-DYX","Birth","1175","Devon, England, United Kingdom"
"GJRV-JGS","Death",NA,NA
"GJRV-FNX","Death",NA,NA
"G45V-LJK","Birth","1230","England"
"LCP6-XST","Birth","1179","Leicestershire, England"
"G77R-9MY","Birth","1182","Leicestershire, England"
"L4J3-X9Y","Birth","1222","Bewsey Hall, Lancashire, England"
"GQ6W-ZSJ","Birth","1227","Carleton, Lancashire, England, United Kingdom"
"G223-DWD","Birth","1035",NA
"G223-8KF","Birth","1040","Capua, Caserta, Campania, Italia"
"M1XP-SN3","Birth","1045",",,Italy"
"LHF1-D4N","Birth","1014","Campania, Capaccio, Salerno, Italy"
"GVFF-MQN","Birth of Child","1062","Italy"
"LYKM-F9P","Birth","1164","Wrentham, Suffolk, England"
"LBNC-4FY","Birth","1186","Knightley, Staffordshire, England"
"L14Y-T5D","Birth","1190","Whatton, Nottinghamshire, England"
"LBTB-ZYT","Birth","1200","Rodlowe, Shropshire, England"
"GM7D-4RR","Birth","1165","Rodlowe, Shropshire, England"
"GSJM-SW1","Birth","1200","England"
"GCKP-W67","Death",NA,NA
"LTJ9-HNB","Birth","1215","Moulsford, Berkshire, England"
"GHHB-YB6","Birth","1215","Hockering, Norfolk, England"
"G8G9-VB8","Birth","1199","County Westmeath, Ireland"
"GL7K-X2T","Birth","1205","County Westmeath, Ireland"
"G727-L1W","Birth","1170","Dartington, Totnes, Devon, England"
"GLVQ-9PM","Birth","1165","Great Torrington, Devon, England"
"LB79-CJG","Birth","1170","Rutland, England"
"GLMY-4KW","Birth","1162","Ryhall, Rutland, England"
"LBQJ-TPQ","Birth","1129","Shelfanger, Norfolk, England"
"L6DY-YN2","Birth","1198","Leicestershire, England"
"K867-FSF","Birth","1173","Manchester, Lancashire, England"
"L62S-BWQ","Birth","1179","Wilton Castle, Ross-on-Wye, Herefordshire, England"
"GC32-DHK","Birth","1164","Chipping Warden, Northamptonshire, England"
"GCM9-X2K","Birth","1168","Chipping Warden, Northamptonshire, England"
"LHHD-2J9","Birth","1142","Kettleby, Melton Mowbray, Leicestershire, England"
"LLCG-C6J","Birth","1145","Kettleby, Melton Mowbray, Leicestershire, England"
"G3FM-NGQ","Birth","1141","Ashby, Folville, Melton Mowbray, Leicestershire, England"
"GG6F-XBT","Birth","1145","Ashby de la Zouch, Leicestershire, England"
"GW8J-LV1","Birth","1178","England"
"GW8V-9HJ","Birth","1180","England"
"9HBX-HXX","Birth","1155","Sysonby, Leicestershire, England"
"LRSD-XC5","Birth","1157","Sysonby, Leicestershire, England"
"GQTS-D9K","Birth","1101","Bingham's Melcombe, Dorset, England"
"G6KT-HS9","Birth","1105","Bingham, Nottinghamshire, England"
"LWMW-JKY","Birth","1154","Carew, Pembrokeshire, Wales, United Kingdom"
"LRSD-CV4","Birth","1160","Idrone, Ireland"
"LZJP-2GC","Birth","1187","Saleby, Lincolnshire, England"
"LT45-DNY","Birth","1188","Saleby with Thoresthorpe, Lincolnshire, England"
"K2M5-YYZ","Birth","1195","Wokefield, Stratfield Mortimer, Berkshire, England"
"9CHT-23W","Birth","1205","Lincolnshire, England"
"G477-TWB","Birth","1167","Laxton, Northamptonshire, England"
"G358-DFS","Birth","1167","Horsford, Norfolk, England"
"G36Q-848","Birth","1184","Hallaton, Leicestershire, England"
"GC4C-VHY","Birth","1190","Oxfordshire, England"
"GKMF-TP8","Death",NA,NA
"GWJT-B55","Birth","1180","Coleshill, Warwickshire, England"
"G3TY-GNY","Birth","1184","Amington, Warwickshire, England, United Kingdom"
"GX4V-CN4","Birth","1184","Baddesley, Warwickshire, England"
"GLMT-BWM","Birth","1180","Baddesley, Warwickshire, England"
"G6MF-L5Q","Birth","1178","Tamworth, Warwickshire, England"
"GGC9-27X","Birth","1185","Kingsbury, Warwickshire, England"
"GV68-8CW","Birth","1180","Baddesley Clinton, Warwickshire, England, United Kingdom"
"29TV-LLT","Birth","1136","Orchard Portman, Taunton, Somerset, England"
"G2LJ-77Q","Birth","1141","Orchard Portman, Somerset, England"
"G9GQ-VGW","Birth","1156","Headington, Oxfordshire, England"
"LYFG-Q9L","Birth","1169","Headington, Oxfordshire, England"
"GQ7Q-3TX","Birth","1170","Cornwall, England"
"GVG4-P7F","Birth","1176","Cornwall, England"
"GC4H-P5F","Birth","1175","Merrivale, Devon, England"
"GJ6L-XQD","Birth","1175","Dartmouth, Devon, England, United Kingdom"
"LYL9-W6B","Birth","1175","Cheadle, Staffordshire, England"
"LYL9-CLM","Birth","1175","Cheadle, Staffordshire, England"
"LYK6-JNF","Birth","1135","Stoke Goldington, Bedfordshire, England"
"LRV1-KPW","Birth","1130","Ropeley, Lincolnshire, England"
"LYS5-WDC","Birth","1145","Harpoole, Northamptonshire, England"
"L6FM-QJD","Birth","1236","Goring by Sea, Sussex, England, United Kingdom"
"GKYY-MXW","Birth","1239","England"
"GHCB-B42","Birth","1259","Thurston, Suffolk, England"
"9ZC9-RX3","Birth","1245","of Gatcombe, Isle of Wight, Hampshire, England"
"GGCW-H4W","Marriage","1269","of Gatcombe, Isle of Wight, Hampshire, England"
"G8W3-Y1V","Birth","1250","East Preston, Sussex, England"
"G6W1-1Y4","Birth","1254","East Preston, Sussex, England"
"KCHN-V94","Birth","1148","Ashington Manor, Chilton, England"
"GC45-XN7","Birth","1171","Ashington Manor, Chilton, England"
"MQ1N-97T","Birth","1180","Sullington, Sussex, England, United Kingdom"
"9HV7-R5P","Birth","1170","Normandy, France"
"GCLD-WPR","Birth","1182","Naburn, Yorkshire, England"
"GHD9-LW4","Birth","1194","Oxfordshire, England"
"LKVD-NWL","Birth","1202","Bricqueville, Calvados, Basse-Normandie, France"
"GN26-XYS","Birth","1205","Penthièvre, Morbihan, Bretagne, France"
"GN26-2LH","Birth","1210","France"
"GK1G-X5B","Birth","1185","Beaufort-en-Plerguer, Ille-et-Vilaine, Brittany"
"GK1G-FTJ","Birth","1190","Dinan,22100,Côtes-d'Armor,Bretagne,FRANCE,"
"G7GP-ZKD","Birth","1190","France"
"GNGH-XNV","Birth","1190","Neufbourg, Seine-Maritime, Normandy, France"
"L2VF-PJQ","Birth","1195","Graville, Seine-Maritime, Normandy, France"
"G691-2W7","Birth","1190","Normandie, France"
"GDH8-6JY","Birth","1192","France"
"GQF2-LG7","Birth","1190","Exeter, Devon, England, United Kingdom"
"G8TK-MVY","Birth","1190","Stamford, Lincolnshire, England"
"GNG9-MFH","Birth","1186","Courcy, Calvados, Normandy, France"
"GNG9-XNC","Birth","1197","Houdetot, Seine-Maritime, Normandy, France"
"L2TG-RFP","Birth","1190","Marigny-le-Châtel, Aube, Champagne-Ardenne, France"
"GNG9-W94","Birth","1195","France"
"GC5B-338","Birth","1178","Haverskerque, Nord, Nord-Pas-de-Calais, France"
"G8M5-LM3","Birth","1188","Saint-Omer, Loire-Atlantique, Pays de la Loire, France"
"9WGK-YXN","Birth","1175","Kortrijk, West Flanders, Belgium"
"9WGK-YXG","Birth","1200","Belgium"
"GX4W-DJY","Birth","1170","Aire-sur-la-Lys, Pas-de-Calais, Nord-Pas-de-Calais, France"
"G6P3-D1P","Birth","1180","Saint-Omer, Pas-de-Calais, Nord-Pas-de-Calais, France"
"L62P-WW1","Birth","1210","Nédonchel, Pas-de-Calais, Nord-Pas-de-Calais, France"
"GG4G-ZNG","Birth","1212","France"
"G8WY-25V","Birth","1126","Selston, Nottinghamshire, England"
"G2WR-7JF","Birth","1155","Gresley, Nottinghamshire, England"
"98T6-WF8","Birth","1155","Nottinghamshire, England"
"LVFF-GX7","Birth","1155","Barrington, Northumberland, England"
"GF1H-DSF","Birth","1090","Springwood House, Roxburghshire, Scotland"
"GZXX-JNP","Birth","1170","Newton Mearns, Renfrewshire, Scotland"
"GDYF-R56","Birth","1175","Scotland"
"G6XW-5KW","Birth","1152","Renfrewshire, Scotland"
"G6XW-PP7","Birth","1176","Scotland"
"GX1X-FJ2","Birth","1169","Erskine, Renfrewshire, Scotland"
"GW1W-P7G","Birth","1170","Scotland"
"KC2R-VG9","Birth","1174","Innerwick, Haddingtonshire, Scotland"
"G2ZB-52M","Birth","1135","England"
"GLLN-Z26","Birth","1142",NA
"LY21-BJ4","Birth","1050","Dalby, Yorkshire, England"
"GKGL-RQ1","Birth",NA,"England"
"LYSZ-137","Birth","1142","Leuven, Arrondissement Leuven, Flemish Brabant, Belgium"
"G2SM-LMB","Birth","1145","Limbourg, Liège, Belgium"
"GN3C-HYV","Birth","1125","Pembrokeshire, Wales"
"GD92-181","Birth","1127","Paisley, Renfrewshire, Scotland"
"LC4Z-8S4","Birth","1115","Lilford cum Wigsthorpe, Northamptonshire, England"
"G6ZS-WGX","Birth","1109","Smailholm Tower, Kelso, Roxburgh, Scotland"
"GV7V-Z6V","Birth","1220","Ardrossan, Ayrshire, Scotland, United Kingdom"
"GVLX-GDY","Birth","1225","Scotland"
"GDZB-9RQ","Birth","1080","Morven, Argyll, Scotland"
"G2RF-2MN","Birth","1100","Orkney, Scotland"
"GHFX-KMS","Birth","1090","Dumfriesshire, Scotland"
"MWK3-CRF","Birth","1101","Scotland"
"94Y9-X5M","Birth","1090","Carrick, Ayrshire, Scotland"
"GXR7-PCP","Birth","1088","Talby, Yorkshire, England"
"LZD4-NWV","Birth","0945","Lochawe, Argyll and Bute, Scotland"
"GDV1-VJN","Birth","0990","Lochawe, Argyll and Bute, Scotland"
"G2LB-P5D","Birth","1007","Beauchamp, Calcados, Basse-Normandie, France"
"G2L1-C3V","Birth","0990","France"
"GXM7-HPC","Birth","1182","Lochowe, Argyllshire, Scotland"
"LKCL-HMJ","Birth","1180","Scotland"
"G63K-Y51","Birth","1145","Roslin, Midlothian, Scotland"
"GLHQ-75F","Birth","1160","Scotland"
"GQMZ-4QZ","Birth","1125","Ireland"
"G7QJ-FXG","Birth","1123","Ireland"
"LR7R-3Q8","Birth","1155","Kilmarnock Castle, Ayrshire, Scotland"
"GZ2R-6PK","Birth","1183","Kilmarnock, Ayrshire, Scotland"
"G8YF-THS","Birth","1165","Paisley, Renfrewshire, Scotland"
"M7D7-794","Birth","1165","Scotland"
"GC2H-DS3","Birth","1160","Scotland"
"GC2H-6Q9","Birth","1162","Duncanlaw, East Lothian, Scotland"
"GWC9-NRP","Birth","1160","Innes, Morayshire, Scotland"
"GWC9-XZG","Birth of Child","1180","Europe"
"G8CR-J3D","Birth","1123","Cornhill on Tweed, Northumberland, England"
"GDF4-CBK","Birth","1115","of Cornhill on Tweed, Northumberland, England"
"GV9W-PY1","Birth","1140","Scotland"
"GKVN-R9H","Birth","1107","Flanders, Noird Holland, Netherlands"
"GKVN-ZW5","Birth","1112",NA
"L8YT-V3X","Birth","1118","Methilhill, Fife, Scotland"
"G6MY-12H","Birth","1125","Scotland, United Kingdom"
"G442-7RF","Birth","1090","Dunfermline, Fife, Scotland"
"G4YR-86Y","Birth","1090","Dunfermline, Fife, Scotland"
"GLBB-64L","Birth of Child","1133","Of, Shenton, Leicestershire, England"
"GLBB-VG4","Birth of Child","1133","Of, Shenton, Leicestershire, England"
"G64M-G7N","Birth","1120","Scotland"
"9C69-N2F","Birth","1047","Montgomery, Montgomeryshire, Wales"
"L133-6GS","Birth","1063","Dyffryn Clwyd, Denbighshire, Wales"
"G4YN-Y8Y","Birth","1158","Moray, Scotland"
"GHP8-KF6","Birth","1155","Scotland"
"GK9S-SQD","Birth","1148","Berwickshire, Scotland"
"GKWQ-C1Y","Birth","1155","Scotland"
"GQ26-9GP","Birth","1190","Chisholm, Roxburghshire, Scotland, United Kingdom"
"GHGS-H7N","Birth","1170","Scotland"
"GHFK-39H","Birth","1190","Scotland"
"G2ZV-V4C","Birth","1152",NA
"G2ZK-84W","Birth of Child","1180","Scotland"
"GQ1S-YN8","Birth","1150","Berwickshire, Scotland"
"G498-QNL","Birth","1170","Scotland"
"GZTM-SH2","Birth","1157","England"
"97B7-XFS","Birth","1100","Brimpsfield, Gloucestershire, England"
"KNHN-W1P","Birth","1107","Bronllys, Breconshire, Wales"
"GHN9-66C","Birth","1120","Tarrington, Herefordshire, England"
"LY2R-CC9","Birth","1145","Cambridgeshire, England"
"L5JR-DTM","Birth","1105","Clifton Campville, Staffordshire, England,"
"GK5Q-3Y5","Birth","1128",NA
"GC58-G24","Birth","1156","Lochiel, Inverness-shire, Scotland"
"GXSY-DSC","Birth","1157","Inverness-shire, Scotland"
"GZ49-ZCB","Birth","1210","Scotland"
"GGS2-NP4","Birth","1210","Scotland"
"GDTR-QT8","Birth","1190","Loudoun, Ayrshire, Scotland"
"G8Y6-5KZ","Birth","1201","Ayrshire, Scotland"
"GLBY-LWG","Birth","1210","Lesmahagow, Lanarkshire, Scotland"
"GGGX-GYR","Birth","1210","Lesmahagow, Lanarkshire, Scotland"
"GX1X-D25","Birth","1129","Lincolnshire, England"
"GKZW-DVR","Birth","1129","Craigie, Ayrshire, Scotland, United Kingdom"
"GH3D-TCS","Birth","1106","Loudon, Ayrshire, Scotland"
"G2Q9-998","Birth","1110","Ayrshire, Scotland"
"GLLD-Q7S","Birth","1124","Huntington, Haddingtonshire, Scotland"
"L85Z-9KK","Birth","1106","Loudoun, Ayrshire, Scotland"
"GWRV-8JK","Birth","1106","scotland"
"GGTR-2YB","Birth","1148","Crawford, Lanarkshire, Scotland"
"GGTR-JKZ","Birth","1144","Pirton, Hertfordshire, England"
"LBMP-9CK","Birth","1088","Methil, Fife, Scotland"
"GD4Z-N1K","Birth","1080","Fife, Scotland"
"GZKM-FNB","Birth","1130","Moidart, Inverness-shire, Scotland"
"GFZB-KY3","Marriage","1150","Moidart, Inverness-shire, Scotland"
"GLBB-J6Y","Death",NA,NA
"L2BH-HXD","Birth","1126","Strathaird, Skye, Scotland"
"GKHN-7JZ","Birth","1127","Scotland"
"GGMX-TRT","Birth","1099","Ruthven, Angus, Scotland"
"G2ZK-DRK","Birth","1090","Perthshire, Strathearn, Scotland"
"KJH7-4MG","Birth","1090",NA
"LS9N-GK5","Marriage","1104","OF, RUTHVEN, PERTH, SCOTLAND"
"KDQV-V7K","Birth","1097","St. Hillarie-du-Harcort, Manche, Normandy, France"
"LKV8-TT1","Birth","1100",NA
"LB35-9QD","Birth","1113","Caen, Calvados, Lower Normandy, France"
"LDRF-4VY","Birth","1130","Wormegay, Norfolk, England"
"LX3L-6PV","Birth","1098","Peebles, Peeblesshire, Scotland"
"G2H2-MFZ","Birth","1102","Tweeddaleburn Midlothian Scotland"
"9CXC-VKQ","Birth","1098","Neidpath Castle, Peebleshire, Scotland"
"9CXC-VK7","Birth","1062","Scotland, United Kingdom"
"L6JJ-XLY","Birth",NA,"Kirby Knowle, Yorkshire, England"
"GGVN-9BT","Birth of Child","1135","Yorkshire, Inglaterra, Reino Unido"
"LHKL-WSL","Birth","1128","Ottringham, Yorkshire, England"
"LHKL-WQM","Birth","1120","Inglaterra"
"GGXJ-9G4","Birth","1164","Carrick, Annandale District, Dumfries, Scotland"
"GGDQ-CFK","Birth","1166","Annandale District, Dumfriesshire, Scotland"
"MKXF-2FM","Birth of Child","1179","Carrick, Scotland"
"M1C3-22N","Birth of Child","1179","Carrick, Scotland"
"KCBT-5QY","Birth","1080","Carrick, Ayrshire, Scotland"
"93ZD-9G3","Birth","1095","Talbey, Yorkshire, England"
"G649-7LR","Birth","1194","Methil, Fifeshire, Scotland"
"G3J2-8YX","Birth","1185","Makerstoun House, Makerstoun, Roxburghshire, Scotland, United Kingdom"
"GFP7-L5B","Death","1250","England, United Kingdom"
"GGHY-R93","Death of Spouse","1250","England, United Kingdom"
"KCSY-YTT","Birth","1154","Oakley, Oxfordshire, Eng."
"G81R-761","Birth","1160","England"
"G4FF-CQ7","Birth","1155",NA
"G7Q3-MZ8","Birth","1150","Exning, Suffolk, England"
"GXMG-SD1","Birth","1166","Combs, Suffolk, England"
"L6R1-WPB","Birth","1172","Casale Monferrato, Alessandria, Piedmont, Italy"
"GKG6-W8J","Birth","1140","Kingston Lisle, Berkshire, England"
"GG7Z-L11","Birth","1145",NA
"K1TD-J93","Birth","1165","Gainsborough, Lincolnshire, England"
"947B-MQZ","Birth","1165",NA
"947B-MQB","Birth","1168","London, , Middlesex, England"
"M1SY-RZC","Birth","1117","Normandy, France"
"GSMJ-65T","Birth","1121","Carlisle, Cumberland, England"
"L1GR-DC7","Birth","1098","Barwell, Leicestershire, England"
"LDJX-DRV","Birth","1103","Leicestershire, England"
"GXJT-DTH","Birth","1118","Errol, Perth, Scotland, United Kingdom"
"GKD3-FHV","Birth","1116","Newton in Mottram, Cheshire, England"
"KNQK-QD7","Birth","1095","Norfolk, England"
"KX3N-XM4","Birth","1116","Hedenham, Norfolk, England"
"L8WY-WD4","Birth","1080","Edinburgh Castle, Edinburgh, Scotland"
"L8M6-YWJ","Birth","1074","Northumberland, England"
"L8MB-C1W","Birth","1081","Surrey, Sussex, England"
"MXWH-HJ8","Birth","1081","Valois, Oise, Picardy, France"
"LRPF-PBJ","Birth","1208","Isleworth, Middlesex, England"
"G6BG-82W","Death","1199",NA
"GXHY-WM5","Birth","1151","Perthshire, Scotland"
"GJJ6-923","Birth","1134","Gargunnock, Central Scotland, Scotland, United Kingdom"
"L7ND-JSV","Birth","1135","Menteith, Perthshire, Scotland"
"GC4C-SY2","Birth","1140","Barra, Inverness-shire, Scotland"
"GC4C-QFP","Birth","1150","Scotland"
"LK78-3MC","Birth","1174","Warkworth, Northumberland, England"
"LK78-3GB","Birth","1178","Marston St. Lawrence, Northampton, England"
"GLNK-RZX","Birth","1150",NA
"G7WW-D4Y","Birth","1200","England"
"LD5V-RBW","Birth","1202",", Waldgrave, Northamptonshire, England"
"GJMK-NZH","Birth","1144","Walcott, Norfolk, , England"
"GK5H-711","Birth","1146","Walcott, Norfolk, England, United Kingdom"
