"fid","type","year","place"
"GZ5R-GB9","Birth","1290","Alwington, Devon, England"
"LCYS-LJV","Birth","1211","Tacolneston, Norfolk, England"
"G6B7-TGB","Birth","1216",NA
"LVPL-WZX","Birth","1250","Titsey, Surrey, England"
"LHKZ-XVR","Birth","1253","Titsey, Surrey, England"
"GC81-KXS","Birth","1284","Berkshire, England"
"GJPR-RZQ","Birth","1290","England"
"G7R9-P3F","Birth","1267","Cotleigh, Devon, England"
"LVM6-X5Q","Birth","1250","Pilsdon, Dorset, England"
"GKNM-59X","Birth","1230","Pilson, Dorset, England"
"G2TP-LVC","Birth","1295","West Worlington, Devon, England, United Kingdom"
"934R-CW3","Birth","1399",", Devonshire, England"
"299Z-QHM","Birth","1402",", Devonshire, England"
"GNG1-X99","Birth","1345","Devon, England"
"GNG1-665","Birth","1347","Devon, England"
"GNG1-F92","Birth","1325","Devon, England"
"GNG1-8ZV","Birth","1347","Devon, England"
"KZNY-CM1","Birth","1325","of Minehed, Smrst., Engl."
"GKYT-7J2","Birth","1324","Bratton by Wincanton, Somerset, England"
"GK1H-Z6W","Birth","1299","Sydenham, Somerset, England, United Kingdom"
"GK1H-BGY","Birth","1302","Sydenham, Somerset, England"
"LK5S-23H","Birth","1210","Aberdeenshire, Scotland"
"LK5S-2W5","Birth","1210","Scotland"
"LKC6-RJP","Birth","1214","Scotland"
"LTW9-ZQR","Birth","1210","Scotland"
"GGD2-C8T","Birth","1275","Bolton, Lancashire, England"
"GNHH-LJZ","Birth","1273","Winwick Castle, Winwick, Lancashire, England"
"LYTR-HTF","Birth","1277","Heskeith, Croston, Lancashire, England"
"L5TT-GCD","Birth",NA,"Rufford, Lancashire, England"
"GSBR-WHG","Birth","1275","Byspham, Lancashire, England"
"9HFS-8ND","Birth","1240","Löddeköpinge, Harjager, Malmöhus, Sweden"
"MRZW-SJF","Birth","1252","Loddekopinge,Malmohus,Sweden"
"G44F-C3S","Birth","1265","Ludlow, Shropshire, England"
"G442-T9F","Birth","1253","Ludlow, Shropshire, England"
"GVNP-VDP","Birth","1266","Ipstones, Staffordshire, England"
"LDPB-7DR","Birth","1270","England"
"M7VT-28D","Birth",NA,"Shropshire, England"
"GFQQ-VJC","Birth","1299","Lydd, Kent, England"
"GDL6-2KD","Birth","1300","Dresden, Staffordshire, England"
"LHJL-71C","Birth","1264","Pickhill, Yorkshire, England"
"LHJL-WNW","Birth","1274","Pickhill, Yorkshire, England"
"GK1L-SHQ","Birth","1278","Binhamy Castle, Stratton, Cornwall, England"
"KLB1-DNY","Birth","1280","Blisworth, Northamptonshire, England"
"LH1Q-GQV","Birth","1270","England"
"GV5V-3MC","Birth","1292","Bagot's Bromley, Staffordshire, England, United Kingdom"
"G98D-WJY","Birth","1280","Kibblestone, Staffordshire, England"
"G98D-Z7F","Birth","1285","England, United Kingdom"
"G7V6-JLC","Birth","1267","Babington, Northumberland, England"
"LCTW-YJC","Birth","1280","Babington, Northumberland, ENGLAND"
"GKYK-DDY","Birth","1269","Fersfield, Norfolk, England"
"GDTN-4FD","Birth","1269","Corby, Northamptonshire, England"
"GHG8-76M","Birth","1285","Guiseley, West Yorkshire, England"
"GK9N-WM8","Birth","1291","Guiseley, Yorkshire, England"
"GNVF-5PK","Birth","1285","Guiseley, Yorkshire, England"
"GQ5J-9Y6","Birth","1307","Hamerton, Cambridgeshire, England, United Kingdom"
"L5BS-M94","Birth","1276",NA
"L5B9-Y2L","Birth",NA,"Glapton, Nottinghamshire, England"
"L2BR-11V","Birth","1301","Wales/England"
"GHXW-6PW","Birth","1173","Devon, England"
"GZCB-M3P","Marriage","1240","Europe"
"GSXS-SPL","Birth","1210","Cruwys Morchard, Devon, England"
"GCH2-W2X","Marriage","1230","Europe"
"GNSV-K26","Birth","1225","Chepstow, Monmouthshire, Wales"
"GN6Q-F68","Birth","1230","Wales, United Kingdom"
"G4LN-MRX","Birth","1330","Herstmonceux, Sussex, England"
"MWNH-BP3","Birth","1290","Yorkshire, England"
"KZTJ-77K","Birth","1290","Gilling Near Helmsley, Yorkshire, England"
"LDRB-QM9","Birth","1310",NA
"GK2V-HXY","Marriage","1332",NA
"LB6G-XHN","Birth","1300","Acaster Malbis, Yorkshire, England."
"GZGM-WFV","Birth","1285","Ergham, Yorkshire, England, United Kingdom"
"G61S-VNK","Birth","1290","Ergham, Yorkshire, England, United Kingdom"
"LYXM-T7K","Birth","1310","Gipton, Yorkshire, England"
"G9VD-4JD","Birth","1315","Egmanton, Nottinghamshire, England"
"GZ5X-DSR","Birth","1270","Abbots Morton, Worcestershire, England"
"GWQM-WL8","Birth","1287","Handsacre, Armitage, Staffordshire, England, United Kingdom"
"LH6X-9G8","Birth","1270","Blackburn, Lancashire, England"
"GLKL-2N8","Birth","1274","Lancashire, , , England"
"LN5L-9DN","Birth","1259","Dedham, Essex, England"
"GQMQ-PR8","Birth","1256","Lynes Hall, Little Waldingfield, Suffolk, England"
"2777-RBT","Birth","1300","Middleton by Warrington, Lancashire, England"
"MHNN-2QV","Birth","1312","Middleton, Lancashire, England"
"GW12-7W9","Birth","1315","Dokenfield, Lancashire, England"
"GW12-QK9","Birth","1318","England, United Kingdom"
"L44V-L36","Birth","1319","Haughton, Nantwich, Cheshire, England"
"K2HG-1CX","Birth",NA,"England"
"L6S9-93D","Death",NA,NA
"MDDD-QG1","Birth","1375","Twyford, Buckinghamshire, England"
"LVGV-QC4","Birth","1378","Mildenhall, Suffolk, England"
"GSYD-SY9","Birth","1390",NA
"GSY8-1SJ","Birth","1400","Rathmore, County Meath, Ireland"
"KGW1-TTQ","Birth","1335","Calne, Calne, Wiltshire, England, United Kingdom"
"GXFX-3GC","Birth","1330","Calne, Wiltshire, England"
"GC4L-9JC","Birth","1335","London Middlesex England"
"LCZP-BKQ","Birth","1340","London, England"
"L6J4-V59","Birth","1322","Bellot, Norfolk,, England"
"GLNT-RLR","Birth","1328","hampershire england"
"LZLC-B4C","Birth","1290","Southampton, Southampton, Hampshire, England, United Kingdom"
"L7BG-1VY","Birth","1295","Betchworth Castle, Mole Valley, Surrey, England, United Kingdom"
"GSCY-M1B","Birth","1305","Nether Wallop, Hampshire, England"
"GSCY-8P1","Birth",NA,"Salisburg, Wilts, England"
"G8XW-4Y9","Birth","1315","Sutton Upon Trent, Northumberland, England, United Kingdom"
"L14Q-4VG","Birth","1315","Willoughby, Loughborough, Nottinghamshire, England, United Kingdom"
"LQRS-4NY","Birth","1306","Widdrington, Northumberland, England, United Kingdom"
"LVYY-35B","Birth","1325","Newcastle upon Tyne, Northumberland, England, United Kingdom"
"GHJQ-N6N","Birth","1265","Cambridge, Cambridgeshire, England"
"LDM9-L4M","Birth","1272","Stroud, Gloucestershire, England"
"GVFQ-JVS","Birth","1261",NA
"GVFQ-892","Birth","1261",NA
"GN4B-PC6","Birth","1318","Dunham Massey, Cheshire, England"
"GDBF-3N4","Birth","1300","Colchester, Essex, England"
"G6GK-LFP","Birth","1300","Briercliffe, Lancashire, England"
"GGHG-5BL","Birth","1275",NA
"GLN9-1PB","Birth of Child","1300","Briercliffe, Lancashire, England"
"LJYH-XC9","Birth","1270","England"
"GMNZ-M9M","Birth","1280","Otteby, Lincolnshire, England"
"GGPF-7PH","Birth","1285",NA
"27HB-HZG","Birth","1330","Sharpenhoe, Streatley with Sharpenhoe, Bedfordshire, England"
"L26T-HGG","Birth","1320","Bedfordshire, England"
"LLHG-NT6","Birth","1330","England"
"L2BT-2H7","Birth","1335","Herefordshire, England"
"LBHN-MHP","Birth","1220","Dalry, Ayrshire, Scotland"
"LBHN-SXG","Birth","1225","Ayrshire, Scotland"
"LX32-V72","Birth","1263","Airaines, Somme, France, France"
"MC5T-5ZK","Birth","1265","Airaines, Somme, France, France"
"L644-9V7","Birth","1272","Picquigny, Somme, Hauts-de-France, France"
"L7B4-XGY","Birth","1280","Brienne-le Château, Aube, Grand Est, France"
"LD95-2J5","Birth","1280","Renty, Saint-Omer, Pas-de-Calais, Hauts-de-France, France"
"LD95-2FN","Birth","1280","Falvy, Somme, Hauts-de-France, France"
"L6SW-XTM","Birth","1277","Brimeux, Montreuil, Pas-de-Calais, Hauts-de-France, France"
"L644-9KH","Birth","1280","Esnes, Cambrai, Nord, Hauts-de-France, France"
"GDC9-YJH","Birth","1265","Vaudémont, Meurthe-et-Moselle, Lorraine, France"
"9CHH-ZK5","Birth","1305","Vaudémont, Meurthe-et-Moselle, Lorraine, France"
"GZDW-639","Birth","1313","Ligny et Barrois, Meuse, Lorraine, France"
"GGZ1-ZN3","Birth","1322","Dampierre, Calvados, Basse-Normandie, France"
"GN75-PB5","Birth","1276","Harcourt, France"
"9ZHY-2TR","Birth","1320","Ponthieu, Somme, Hauts-de-France, France"
"G9YS-3MQ","Birth","1297","Fontainebleau, Seine-et-Marne, Ile-de-France, France"
"GHY6-ZQX","Birth","1310",NA
"KZ8R-DKX","Birth","1320","France"
"LH3Z-3Z6","Birth","1324","France"
"GQNP-7KH","Birth","1294","Saint-Pol-sur-Ternoise, Pas-de-Calais, Hauts-de-France, France"
"GHMX-4SQ","Birth","1302",NA
"G6RY-1KS","Birth","1305","Conversano, Bari, Puglia, Italy"
"G7BH-KMZ","Birth","1290","Italy"
"G7BH-HTC","Birth","1295","Italy"
"G7BH-2G9","Birth","1245","Berre-l'Étang, Bouches-du-Rhône, France"
"G7GF-Z2Z","Birth","1256","France"
"K2FS-P7D","Birth","1275","France"
"GMNR-48Y","Birth","1280","Arienzo, Caserta, Campania, Italia"
"G49T-QJC","Birth","1294","Soleto, Lecce, Puglia, Italy"
"GHK8-SS2","Birth","1296","Italy"
"L7FS-K5Y","Birth","1294","Ariano Irpino, Avellino, Campania, Italy"
"L7FS-KRJ","Birth","1310","Rome, Roma, Lazio, Italy"
"G9BM-2VR","Birth","1270","Locres, France"
"G9BM-L7D","Birth","1277","Roye,80700,Somme,Hauts-de-France,FRANCE,"
"G36W-WPN","Birth","1295","Vianden, Vianden, Luxembourg"
"GDYN-2KQ","Birth","1310","GHISTELLES, Flandre, Belgique"
"94T6-GX9","Birth","1328","Ingelmunster, West Flanders, Belgium"
"G81V-GXW","Birth","1303","Châlons-sur-Marne, Marne, Champagne-Ardenne, France"
"L644-MZR","Birth","1300","France"
"9CHW-HC8","Birth","1265","Châteaubriant,44036,Loire-Atlantique,Pays de la Loire,FRANCE,"
"9CH4-48B","Birth","1265","Château de Villeprévost, Tillay-le-Péneux, Châteaudun, Eure-et-Loir, Centre-Val de Loire, France"
"9C7J-XCD","Birth","1235","Estouteville, Normandy, France"
"GJ2H-3TR","Birth","1238","France"
"LZKR-ZNQ","Birth","1278","Fiennes, Pas-de-Calais, Nord-Pas-de-Calais, France"
"L18R-82J","Birth","1275","Dampierre, Aube, Champagne-Ardenne, France"
"LCJZ-SB4","Birth","1299","Harcourt, Eure, Normandie, France"
"GS6G-2R4","Birth","1295","Parthenay, Parthenay, Deux-Sèvres, Nouvelle-Aquitaine, France"
"MV5D-QLC","Death",NA,NA
"G699-WXX","Birth","1275","Heuchin, Pas-de-Calais, Nord-Pas-de-Calais, France"
"GV14-11F","Birth","1275",NA
"GFTK-53K","Birth","1299","Fressin, Pas de Calais, Hauts-de-France, France"
"LKXQ-3PF","Birth","1305","Saint-Ouen, Somme, Hauts-de-France, France"
"G44G-BJ6","Birth","1315","Haverskerque, Nord, Nord-Pas-de-Calais, France"
"GH84-8P4","Birth","1320","Moliens, Oise, Picardie, France"
"KLL4-CFD","Birth","1280","France"
"KLL4-CF6","Birth","1325",NA
"L7P3-5GY","Birth","1302","Dax, Landes, Nouvelle-Aquitaine, France"
"GMFC-5KP","Birth","1301","Armagnac, Gers, France"
"GVQR-HVZ","Birth","1302","Sully-sur-Loire,45315,Loiret,Centre-Val de Loire,FRANCE,"
"GGHC-H5X","Birth","1308","Pouilly-en-Auxois,21501,Côte-d'Or,Bourgogne-Franche-Comté,France,"
"GZJ7-NP2","Birth","1296","Pierrepont-sur-Avre,80625,Somme,Hauts-de-France,FRANCE,"
"KL6N-TR4","Birth","1300","Mello, Oise, Picardie, France"
"GSLK-JH1","Birth","1311",NA
"LYXQ-Y6S","Birth","1311","Clermont-Ferrand, Puy-de-Dôme, Auvergne-Rhône-Alpes, France"
"GNLJ-T3H","Birth","1300","Périgord, France"
"GNLV-8WP","Birth","1320","Beaumont du Périgord, , Aquitaine, France"
"GHWW-Z23","Birth","1302","Guilliers, Pontivy, Morbihan, Bretagne, France"
"GXP9-WDC","Birth","1300","Rostrenen, Côtes-d'Armor, Brittany, France"
"GNC3-YVK","Birth","1261","Rennes, Ille-et-Vilaine, Brittany, France"
"GNL5-TQY","Birth","1263","Dreux, Eure-et-Loir, Centre, France"
"GDLP-7BZ","Birth","1272","Béthune, Pas-de-Calais, France"
"LTXQ-K2Q","Birth","1280","Somerset, England"
"GQ6H-1HR","Birth","1306","Evreux, Eure, Haute Normandie, Kingdom of France"
"L8WY-4DP","Birth","1311","Rouen, Département de la Seine-Maritime, Haute-Normandie, France"
"GSLK-NPH","Birth","1258","Blois, Loir-et-Cher, Centre, France"
"GHB9-S4D","Birth","1260","Namur, Belgium"
"GK2C-N7R","Birth","1260",NA
"G41G-QYN","Birth","1280","Avaugour, Côtes-d'Armor, Bretagne, France"
"GLLL-CDS","Birth","1275","Harcourt, Eure, Duchê de Normandie, Kingdom of France"
"GZGD-5NK","Birth","1264","Clisson, Loire-Atlantique, Pays de la Loire, France"
"GZJ7-2KG","Birth","1278","Craon, Maine-et-Loire, Pays de la Loire, France"
"GG6F-BN6","Birth","1260","Francia"
"GGSY-XHM","Birth","1276","Parthenay,79202,Deux-Sèvres,Nouvelle-Aquitaine,FRANCE,"
"KLF9-DPX","Birth","1269","Laval, Mayenne, Pays de la Loire, France"
"LCV1-358","Birth","1280","Gavre, Flandre-Orientale, Belgique"
"KCL3-Z8S","Birth","1303","La Tour-d'Auvergne, Puy-de-Dôme, Auvergne-Rhône-Alpes, France"
"9CH4-RM3","Birth","1305","Carcassonne, Aude, Languedoc-Roussillon, France"
"L7FK-TR5","Birth","1295","Rosiers-d'Égletons, Corrèze, Nouvelle-Aquitaine, France"
"949S-MDP","Birth","1293","Le Chambon-Feugerolles, Loire, Auvergne-Rhône-Alpes, France"
"GX7C-83R","Birth","1282","Boulogne, Nord, Nord-Pas-de-Calais, France"
"GKGX-61S","Birth","1290","Boulogne-sur-Mer, Pas-de-Calais, Nord-Pas-de-Calais, France"
"GC4H-NDC","Birth","1310","Corrèze, Nouvelle-Aquitaine, France"
"GC4H-XHR","Birth","1320","Beaumont, Maine, France"
"LWF4-BMC","Birth","1310","Château de Bord-Peschin, Doyet, Allier, Auvergne-Rhône-Alpes, France"
"LWF4-BMP","Birth","1315",", , , France"
"KHVF-ZM6","Birth","1310","Berry, Châtillon-sur-Cher, Centre-Val de Loire, France"
"KC6R-5VZ","Birth","1310","Chauvigny,Montmorillon, Vienne, Nouvelle-Aquitaine, France"
"LRK5-VC7","Birth","1330","Maligny, Auxerre, Yonne, Bourgogne-Franche-Comté, France"
"LRK5-VCJ","Birth","1330","Argenteuil-sur-Armançon,Avallon, Yonne, Bourgogne-Franche-Comté, France"
"G7JG-5H8","Birth","1290","France"
"G6P3-QM9","Birth","1290","Of, Troyes, Champagne, France"
"2CYW-WT9","Birth","1305","of Locres, Nord, France"
"94T6-1MK","Birth","1304","of La Ferta, Jura, France"
"L2T1-W1G","Birth of Child","1325","France"
"L2T1-4SM","Birth of Child","1325","France"
"L5TT-QDM","Birth","1296","France"
"KLL4-H9R","Birth","1264","France"
"LYZH-SY1","Birth","1292","Gavre, Flandre Orientale, Belgium"
"KCL6-DHS","Birth","1293","Of Lens-Sur-Dendre, Hainaut, Belgium"
"KC91-BZB","Birth","1300","Liedekerke, Brabant, Belgium"
"LY8B-8Z8","Birth","1304","Gavre, Flandre Orientale, Belgium"
"GGZQ-F75","Birth","1305","Bergues, Nord, Hauts-de-France, France"
"L2T7-KCQ","Birth","1313",NA
"94T6-PS2","Birth","1305","Dudzele, 8380, West-Vlaanderen, BelgiÎ"
"GGJ7-BFR","Death",NA,NA
"KJP2-5W1","Birth","1295","Paris, Île-de-France, Kingdom of France"
"MHXS-GX2","Birth of Child","1330","France"
"GLDW-3RN","Birth","1322","France"
"GLDW-FCR","Marriage","1336",NA
"GDR1-1K4","Birth","1332","Fosseux, Pas-de-Calais, Hauts-de-France, France"
"LTGS-S4S","Birth","1338","Longueval, 80490, Somme, Picardie, France"
"9CHH-9HH","Birth","1335",NA
"GNSX-55L","Birth",NA,"Auxi-le-Château, Pas-de-Calais, Hauts-de-France, France"
"G6TT-SWF","Birth","1335",NA
"G3LX-76R","Birth","1338","Mailly-Maillet, Somme, Picardie, França"
"G7JP-33W","Birth","1341",NA
"GHBM-CGZ","Birth","1320",NA
"GLK3-1DL","Birth","1300","Ghent, Belgium"
"GJNT-6SW","Birth","1325","Schorisse, , , Oost-Vlaanderen, België"
"GJNR-PZP","Birth","1325","Zottegem, , , Oost-Vlaanderen, België"
"9HCL-15W","Birth","1246",NA
"9HCL-154","Birth","1248",NA
"G442-CFT","Birth","1270",NA
"GZ1K-K4D","Birth","1310",NA
"GJTL-KG8","Birth","1281",NA
"K86M-GKM","Birth","1325","Frankreich"
"KL6N-Y3V","Birth","1325","France"
"GLDY-N9L","Birth","1320",NA
"KL6N-Y3T","Birth","1325",NA
"G72P-KWG","Birth","1308",NA
"G7F6-DJS","Birth","1322","Renty, Saint-Omer, Pas-de-Calais, Hauts-de-France, France"
"G6TV-FGK","Birth","1288","Noyelles-sur-Escaut,59159,Nord,Hauts-de-France,FRANCE,"
"G6PH-7F5","Birth","1307","Enghien,7850,Hainaut,Wallonie,BELGIQUE,"
"LV1W-DMF","Birth","1326","Nesle, Péronne, Somme, Picardie, France"
"LH3C-FDX","Birth","1326","Bruyères, , Picardie, France"
"GHVY-VJR","Birth","1290","Vic-sous-Thil, Côte-d'Or, Bourgogne-Franche-Comté, France"
"2Z33-3M2","Birth","1325","Châteauvillain, Haute-Marne, Grand Est, France"
"2Z33-3M1","Birth","1333","Grancey-le-Château, Côte-d'Or, Bourgogne, France"
"9CHW-1JR","Birth","1341","Bar-sur-Seine, Aube, Champagne-Ardenne, France"
"G2YL-5LF","Birth","1252","Lallaing, Flanders, France"
"LR2W-Z9N","Birth","1282","Beaumont, France"
"GV32-5LP","Birth","1275","vers 1275 - Montigny-en-Ostrevent, 59182, Nord, Hauts-de-France"
"G461-YD5","Birth","1279","Bergues, Nord, Hauts-de-France, France"
"GSMW-D7Z","Birth","1282","France"
"GXH6-V23","Birth","1290",NA
"G4NW-MRV","Birth","1310",NA
"G4NW-3FP","Birth","1312",NA
"9CH7-TQS","Birth","1329","Roye, Montdidier, Somme, Hauts-de-France, France"
"KZ1P-LJD","Birth","1331","Chérisy, Pas-de-Calais, Hauts-de-France, France"
"G7WQ-JMN","Birth","1335","Barns of Ayr"
"GKJZ-9N4","Birth","1335","Ayrshire, Scotland, United Kingdom"
"G3MW-4R9","Birth","1325","Drumcar, County Louth, Ireland, United Kingdom"
"L71Y-DMP","Birth","1330","Ireland, United Kingdom"
"GWTF-QBQ","Birth","1348","Scotland"
"GK28-FDC","Birth","1350","Renfrewshire, Strathclyde, Scotland, United Kingdom"
"G7Q3-YGM","Birth","1330","Kilfinan, Argyll, Scotland"
"KCJD-Q7G","Birth","1334","Dundonald, Ayrshire, Scotland"
"GG83-6GZ","Birth","1364","Scotland"
"GG83-XC5","Birth","1365","Ross, Cromartyshire, Scotland"
"G6SW-FQ3","Birth","1287","Craignish, Argyllshire, Scotland"
"G6SW-W1L","Birth","1320","Scotland"
"G6C5-647","Birth","1324","Houston, Renfrewshire, Scotland"
"G6C5-JN8","Birth","1324","Houston, Renfrewshire, Scotland"
"GHJT-9S7","Death",NA,NA
"GH1S-L8W","Birth","1328","Luss, Dunbartonshire, Scotland"
"GFPJ-Q89","Birth","1318","Luss, Argyll and Bute, Scotland, United Kingdom"
"29CM-X3L","Birth","1345","Touch, Stirlingshire, Scotland"
"9ZZ4-89V","Birth","1341","Scotland, United Kingdom"
"GD22-G4M","Birth","1240","Scotland, United Kingdom"
"GKRF-4YX","Birth","1242",NA
"LJ1Z-187","Birth","1240","Dundas Castle, Linlithgowshire, Scotland"
"GX7K-3N1","Birth","1256","Wark, Northumberland, England"
"GX7B-L81","Birth","1278","Scotland"
"LDHK-1S6","Birth","1280","Loudoun, Ayrshire, Scotland"
"LRQY-TLP","Birth","1293","Abernethy, Perthshire, Scotland"
"G616-6LP","Birth","1315","Greenock, Renfrewshire, Scotland"
"GK26-LK4","Birth","1317","Greenock West, Renfrewshire, Scotland"
"G61W-JB4","Birth","1330","Wellington, Somerset, England"
"G617-51F","Birth","1325","Scotland"
"GQN9-D1J","Birth","1332","Brechin, Angus, Scotland"
"LTX7-DRG","Birth","1310","Louden, Ayrshire, , Scotland"
"GLV3-HH9","Birth","1320","Scotland"
"KZ9B-7YK","Birth","1305","Kilbirnie, Ayrshire, Scotland"
"G384-P89","Birth","1345","Craigie, Ayrshire, Scotland"
"G3WH-FB7","Birth","1340","Douglas Castle, Lanarkshire, Scotland"
"G3PD-L7M","Birth","1370","Dumbarton, Dunbartonshire, Scotland"
"GDX9-TZS","Birth","1342","Erskine, Renfrewshire, Scotland"
"G4F6-ZFG","Birth","1300","Ayrshire, Scotland"
"9QPS-J2K","Birth","1300","Scotland"
"G8LZ-NST","Birth","1300","Scotland"
"G8LZ-JQW","Birth","1300","Scotland"
"G2VP-VRQ","Birth","1114","County Tipperary, Ireland"
"GGJC-GGQ","Birth","1105","England"
"99QR-Z8M","Birth","1138","Europe"
"L844-Q28","Birth","1209","Desmond, Kerry, Munster, Ireland"
"L844-QPF","Birth","1215","Ardfert, Tralee, Kerry, Munster, Ireland"
"GFWG-FNR","Birth",NA,"Ireland"
"GGMK-3TR","Marriage","1260","Europe"
"GJ4C-SZ2","Birth","1216","Ireland"
"GHZ3-6W5","Birth","1233","Athy, County Kildare, Ireland"
"GKYD-MY8","Birth","1220","Roche Castle, Pembrokeshire, Wales"
"G2PG-MFP","Birth","1224","Manor and Rake, Flintshire, Wales"
"GQLG-Y9Y","Birth","1237","Ireland"
"GN4P-ZPV","Birth","1250","Ireland"
"M9Y6-NGC","Birth","1270","Ireland"
"M9Y6-J3G","Birth","1280","Ireland"
"L4WN-936","Birth","1272","County Westmeath, Ireland"
"9ZCP-M1W","Marriage","1297","County Meath, Ireland"
"27CZ-MPJ","Birth","1280",NA
"LBCB-T9L","Birth","1280","Moyne, County Tipperary, Ireland"
"G4ZH-76L","Birth","1295","Gerardstown, Meath, Ireland"
"G4ZH-41B","Birth","1273","Meath, Ireland"
"LDJV-MYK","Birth","1258","Drumrany, Westmeath, Ireland"
"KLYH-SPP","Birth","1262","Skreene, County Meath, Leinster Province, Ireland"
"KZN6-GWW","Birth","1270","Pirton, Hertfordshire, England"
"GFP3-B8T","Birth of Child","1290","Ireland"
"GFKQ-M84","Birth","1235","England"
"GFK3-GG6","Birth","1234","England"
"LB2H-WNY","Birth","1260","Preston, Lancashire, England"
"GL2G-GVJ","Birth","1270","England"
"KG9S-C3Z","Birth","1225","Haydock, Warrington, Lancashire, England, UK"
"G78N-6BT","Birth","1225","Prescot, Lancashire, England"
"LWZY-MLB","Birth","1244","Bewley, County Kilkenny, Ireland"
"L12Q-DB7","Birth","1248","Gerrardstown, County Meath, Ireland"
"GXX9-NR9","Birth","1248","Ireland"
"LVC3-V19","Birth","1250","County Meath, Ireland"
"LTKW-429","Birth","1241","Killeen, Dunshaughlin, County Meath, Ireland"
"LZJQ-4VX","Birth","1242","Gerardstown, Diocese of Meath, Leinster, Ireland"
"LDKP-3MS","Birth","1255","Tichmarch Manor, Northamptonshire, England"
"GQ63-MCZ","Birth","1256","Warwickshire, England"
"LWHL-6MM","Birth","1246","Redbourn, Hertfordshire, England, United Kingdom"
"G4M6-TZK","Birth","1249","Latchingdon, Essex, England"
"L677-FLY","Birth","1250","Somerset, England"
"LY96-J4K","Birth","1230","Helmsley, Yorkshire, England"
"LY38-25H","Birth","1233","Belvoir Castle, Belvoir, Leicestershire, England"
"LX78-WHG","Birth","1220","Freiston, Lincolnshire, England"
"GFFL-R6M","Birth","1222","Freiston, Lincolnshire, England"
"GHBV-HXT","Birth","1150","County Wexford, Ireland"
"G4F6-PG1","Birth","1155","Shanid, Limerick, Ireland"
"GQQK-3ZL","Birth","1170","County Kerry, Ireland"
"MSS4-KQB","Birth","1174","Ireland"
"GQ3L-BH8","Death","1195","Manorbier, Pembrokeshire, Wales"
"LY3S-D39","Birth","1179","Ireland"
"LY3S-675","Birth","1183",", Ireland."
"LTSZ-BSC","Birth","1167","Gloucestershire, England"
"L4W2-H5M","Birth","1191","Gloucestershire, England"
"G91T-JGK","Birth","1190","Chilham Castle, Kent, England"
"MY57-B1D","Birth","1198","Kent, England"
"LBRP-85B","Birth","1162","Ferrers, Derbyshire, England"
"GJD7-CX2","Birth","1174","Chester, Cheshire, England"
"LB88-NYH","Birth","1195","Winchester, Hampshire, England"
"LBQQ-D92","Birth","1200",NA
"G7KL-99H","Birth","1197","Dungarvan, County Waterford, Ireland"
"GDM8-WCQ","Birth","1202","Ireland"
"GZ8H-PJ5","Birth","1200","Pontefract Park, Yorkshire, England"
"LCJ7-KH9","Marriage","1220","OF, PONTEFRACT, YORKSHIRE, ENG"
"L1P1-TTN","Birth","1215","Munster, Ireland"
"L782-D1Y","Birth","1217","Munster, Ireland"
"9ZC9-12L","Birth","1230",NA
"G8TW-2KV","Birth","1224","Arklow, County Wicklow, Ireland"
"LR61-B9J","Birth","1226","Connaught, Ireland"
"9CFM-79T","Birth","1192","Wendover, Buckinghamshire, England"
"LKPK-BRX","Birth","1215","Condé-sur-l'Escaut, Nord, Hauts-de-France, France"
"9SS7-5BT","Birth","1207","Winchester Castle, Winchester, Hampshire, England"
"9HD3-MC1","Birth","1221","Aix-en-Provence, Bouches-du-Rhône, France"
"9CZS-WBG","Birth","1201","Peleas de Arriba, Corrales del vino, Zamora, Castilla y León, España"
"LZD4-722","Birth","1220","Dammartin-sur-Tigeaux, Département de Seine-et-Marne, Île-de-France, France"
"LH77-SC6","Birth","1192","Nocton, Lincolnshire, England"
"LMWR-ZNP","Birth","1193","Nocton, Lincolnshire, England"
"G2HY-M3D","Birth","1225","Mitford, Northumberland, England"
"G2H1-YN8","Birth of Child","1193","Royton, Leicestershire, England"
"GKY7-2RZ","Birth","1230","Ayton, Yorkshire, England"
"GG55-ZP8","Birth","1230","England"
"GH77-NP8","Birth","1200","Lincolnshire, England"
"G6MD-NGH","Birth","1223","Morpeth, Northumberland, England"
"KNDD-WHX","Birth","1193","Galway Castle, Connaught, Ireland"
"LYBV-FJL","Birth","1200","Trim, County Meath, Ireland"
"GDJ9-YYH","Birth","1198","Guînes, Calais, Pas-de-Calais, France"
"GFG3-X2F","Birth","1198","Essex, England"
"LRCT-PC5","Birth","1182","Château de Coucy, Marle, Aisne, Picardy, France"
"LCVT-BPT","Birth","1200","Meaux, France"
"GL6Y-1DW","Birth","1230","Clanricarde, County Galway, Ireland"
"GVNS-QFH","Birth","1234","Connnaught, Galway, Ireland"
"GD93-F4N","Birth","1245","Galway, County Galway, Ireland"
"94NC-Z9D","Birth","1235","Ireland"
"LYPD-11V","Birth","1235","Flamstead, Hertfordshire, England"
"KCZC-99Q","Birth","1235","Flamstead, Hertfordshire, England"
"LBJQ-ZRV","Birth","1234","Angoulême, Charente, Poitou-Charentes, France"
"LY9P-8G6","Birth","1238","Fougères, Ille-et-Vilaine, Brittany, France"
"L56J-D3N","Birth","1210","Ireland"
"GQD1-JKH","Birth","1210","Ireland"
"GK51-M29","Birth","1240","Ireland"
