"fid","place_birth_lat","place_birth_lon","place_birth","place_death_lat","place_death_lon","place_death"
"9CXC-J9G","52.4379","-1.6496","England, United Kingdom",NA,NA,NA
"L1HJ-9LR","52.76667","-1.63333","Drakelow, Derbyshire, England","53.11051","-1.62048","Derbyshire, England"
"LHXR-8BV","53.11051","-1.62048","Derbyshire, England","52.4379","-1.6496","England, United Kingdom"
"G632-D55","52.4379","-1.6496","England, United Kingdom","52.4379","-1.6496","England, United Kingdom"
"GJ4D-64B","53.11051","-1.62048","Gresley Castle, Derbyshire, England","53.11051","-1.62048","Gresley Castle, Derbyshire, England"
"GGG7-6GP","53.2156","-1.676","Bakewell, Derbyshire, England","52.21369","0.12631","Great Birch, Cambridgeshire, England"
"GDS4-J5J","53.95878","-1.08248","Yorkshire, England","54.7186","-2.676","Little Salkeld, Cumberland, England"
"KK1H-6NX","54.53065","-3.07617","Cumberland, England","54.7185","-2.676","Little Salkeld, Cumberland, England"
"GSW2-4Q8",NA,NA,"Crofton Manor, Thursby, Allerdale district, Cumberland, England",NA,NA,"Crofton Manor, Thursby, Allerdale district, Cumberland, England, United Kingdom"
"G7PX-7SW","54.8","-3.26666","Dundraw and Kelsick, Cumberland, England","54.8424","-3.0509","Thursby, Cumberland, England"
"LR66-5KF","50.95248","-0.41993","Thakeham, Sussex, England",NA,NA,NA
"LX75-LYW","53.35133","-3.00636","Bebington, Cheshire, England",NA,NA,NA
"LK9P-DS9",NA,NA,"Bebington and Bromborough, , Cheshire, England",NA,NA,NA
"2MJW-3YW","53.31216","-3.03803","Raby, Cheshire, England","54.58333","-1.8","Raby Castle, Durham, England"
"LK9P-6RJ","54.5806","-1.801","Staindrop, Durham, England","54.58333","-1.8","Raby Castle, Durham, England"
"LZW3-31P","52.6456","-2.5737","Leighton, Shropshire, England",NA,NA,NA
"MZ9S-9MD","52.6456","-2.5737","Leighton, Shropshire, England",NA,NA,NA
"G4C2-KXK","52.65959","0.54463","Marham, Norfolk, England, United Kingdom",NA,NA,NA
"GMPR-NC5","50.73646","-3.71887","Orwey, Devonshire, England",NA,NA,NA
"GMPR-PYP",NA,NA,NA,NA,NA,NA
"93QS-MQS","52.0333","-3.9333","Caio, Carmarthenshire, Wales",NA,NA,NA
"GX1G-9TD","52.0333","-3.9333","Caio, Carmarthenshire, Wales",NA,NA,NA
"GMJ9-Z67","51.0918","-3.0141","North Petherton, Somerset, England",NA,NA,NA
"G7FC-B88","50.73646","-3.71887","Devon, England",NA,NA,NA
"LZKQ-LFV","50.2633","-5.0518","Truro, Cornwall, England","52.4379","-1.6496","England"
"LBVW-742","51.7498","-1.4037","Stanton Harcourt, Oxfordshire, England",NA,NA,NA
"M9RM-MBF","50.73646","-3.71887","Devon, England","50.73646","-3.71887","Devon, England"
"LV8N-419","50.73646","-3.71887","Devon, England","52.4379","-1.6496","England"
"G6L9-PSS","46.5724","-0.7692","Vouvant, Vendée, Pays de la Loire, France","50.73333","-3.9","South Tawton, Devon, England"
"GHSM-28N",NA,NA,NA,NA,NA,NA
"93Y2-CR4","50.6634","-4.7509","Tintagel Castle, Cornwall, England",NA,NA,NA
"9ZZT-BTR","52.3213","-2.7427","Richards Castle, Herefordshire, England","52.4379","-1.6496","England"
"LR7M-3HS","52.3","-2.81667","Croft Ambrey, Herefordshire, England","52.4379","-1.6496","England"
"GLZX-K9X","52.5","5.75","Holland",NA,NA,NA
"GLZX-ZRB","52.3014","7.1541","Bentheim, Grafschaft Bentheim, Niedersachsen, Germany",NA,NA,NA
"GMDG-YD7","52.5","5.75","Netherlands",NA,NA,NA
"G63P-HLM",NA,NA,NA,NA,NA,NA
"GX99-TB1","50.8013","5.3446","Borgloon, Limburg, Belgium","32.9281","35.0765","Ptolemala, Acre, Israel"
"GXH2-V1Z","52.10885","6.02743","Zulphen, Gelderland, Netherlands","50.8013","5.3446","Borgloon, Limburg, Belgium"
"LJ55-G9F","51.5067","10.7519","Nordhausen, Thueringen, Germany","49.59792","9.78493","Zimmern, Main-Tauber-Kreis, Baden-Wurttemberg, Germany"
"GXH2-84R","51.5","10","Germany",NA,NA,NA
"L6H4-HDS","51.5","10","Germany",NA,NA,NA
"GGQS-4MQ",NA,NA,NA,NA,NA,NA
"G4NP-W7Q","50.33272","7.92168","Laurenburg, Rhein-Lahn-Kreis, Rhineland-Palatinate, Germany","50.31554","7.80383","Nassau, Unterlahnkreis, Hesse-Nassau, Prussia, Germany"
"GLJB-7MY","50.33272","7.92168","Laurenburg, Unterlahnkreis, Hesse-Nassau, Prussia, Germany","50.31554","7.80383","Nassau, Unterlahnkreis, Hesse-Nassau, Prussia, Germany"
"GWZD-D5L",NA,NA,NA,NA,NA,NA
"LJLG-TBD","49.72044","7.30123","Idar, Oberstein, Fürstentum Birkenfeld, Großherzogtum Oldenburg, Deutsches Reich",NA,NA,NA
"GQQ3-MS4","52.4549","5.0398","Monnickendam, Holland, Netherlands","52.5949","4.656","Egmond-Binnen, Holland, Netherlands"
"G39N-F4Z","51.9514","4.8437","Schoonhoven, ZH Netherlands","52.0704","4.3024","Den Haag, ZH Netherlands"
"LZFC-JPG","47.736","3.293","Toucy, Auxerre, Yonne, Bourgogne, France","32.9281","35.0765","Acre, Palestine"
"MF97-FLS","47.5418","4.0361","Montréal, Yonne, Bourgogne, France","47.5418","4.0361","Montréal, Yonne, Bourgogne, France"
"L2TT-FCR","44.7745","-0.3483","Créon, Gironde, Nouvelle-Aquitaine, France","44.7745","-0.3483","Créon, Gironde, Nouvelle-Aquitaine, França"
"G6CS-K6H","46.3062","4.8298","Mâcon, Saône-et-Loire, Bourgogne-Franche-Comté, France","44.7745","-0.3483","Créon, Gironde, Nouvelle-Aquitaine, France"
"G7XY-3ZF","48.0785","-0.7669","Laval,53130,Mayenne,Pays de la Loire,FRANCE,","48.1219","-0.9167","Olivet,53169,Mayenne,Pays de la Loire,FRANCE,"
"GGS1-4YW","52.4379","-1.6496","-,,,Angleterre,ROYAUME UNI,","47.4701","-0.5541","Angers,49007,Maine-et-Loire,Pays de la Loire,FRANCE,"
"9HY3-V8Q","50.73646","-3.71887","Devon, England","52.4379","-1.6496","England"
"9HY3-V8W","50.73646","-3.71887","Devon, England, United Kingdom",NA,NA,NA
"LBQB-8S2","53.8443","-1.1633","Ryther, Yorkshire, England, United Kingdom",NA,NA,NA
"GJT8-2JD",NA,NA,NA,NA,NA,NA
"M1GG-FYS","51.18291","0.76038","Calehill, Kent, England","51.28084","1.07904","Canterbury, Kent, England"
"M8FK-6BY","51.2743","0.523","Maidstone, Kent, England, United Kingdom","51.0719","1.0822","Hythe, Kent, England"
"G6HG-P8R","51.4736","-3.3653","Gwlad Morgan, Wales",NA,NA,NA
"L7NX-YQS","52.5012","-2.7999","Acton Scott, Church Stretton, Shropshire, England, United Kingdom","52.5012","-2.7999","Acton Scott, Church Stretton, Shropshire, England, United Kingdom"
"L7NX-Y7F","52.5012","-2.7999","Acton Scott, Church Stretton, Shropshire, England, United Kingdom","52.5012","-2.7999","Acton Scott, Church Stretton, Shropshire, England, United Kingdom"
"GNVZ-DFH",NA,NA,NA,NA,NA,NA
"LY33-C98","53.61315","-1.82171","Crossland Manor, South Crosland, Yorkshire, England",NA,NA,NA
"GKRT-TLK","53.6","-1.81667","South Crosland, Yorkshire, England","53.6","-1.81667","South Crosland, Yorkshire, England"
"GGXN-QM1",NA,NA,NA,NA,NA,NA
"GGXN-M46",NA,NA,NA,NA,NA,NA
"LZ6G-RWD",NA,NA,NA,NA,NA,NA
"LRD3-98L",NA,NA,NA,NA,NA,NA
"MM19-VMW",NA,NA,NA,NA,NA,NA
"MM19-V9R",NA,NA,NA,NA,NA,NA
"LZXF-Y4P","62","15","Sweden",NA,NA,NA
"LZXF-YZ9","62","15","Sweden",NA,NA,NA
"M8L3-XR4","59.31667","17.25","Ravsnas, Toresund, Sodermanland",NA,NA,NA
"LRD3-9TD","50.3009","10.9365","Sachsen Coburg, Gotha, Thuringen, Germany","50.9","10.78333","Gleichen, Sachsen Coburg, Gotha, Ringa, Germany"
"LVDJ-H4C","62","15","Sweden",NA,NA,NA
"G8XS-SQX","62","15","Sweden",NA,NA,NA
"G9PQ-YNZ","55.6","12.15","Roskilde, Denmark","55.3833","10.3833","Odense, Denmark"
"L7BY-YNR",NA,NA,NA,"41.25","16.25","Apulia, Italy"
"LJLK-967","56","10","Denmark","55.75","9.33","Vejle, Denmark"
"LTLP-LGB","62","10","Norway","56","10","Denmark"
"LRQW-Y9L","60","17.75","Uppsala, Sweden","58.01667","13.05","Västergötland, Sweden"
"LYF2-L38","60","17.75","Uppsala, Sweden","58.41667","14.08333","Vreta, Östergötland, Sweden"
"M4DY-1DV",NA,NA,NA,NA,NA,NA
"MFWM-TNR","62","15","Sweden",NA,NA,NA
"L1P5-TP4","63.2","14.53333","Frösön, Jämtland, Sweden","63.2","14.53333","Frösön, Jämtland, Sweden"
"GFCM-3Q4","63","10.6667","Rein, Sor Trondelag, Norway","63.42972","10.39333","Trondheim, Sor trondelag, Norway"
"LT35-BZR","62","15","Sweden","58.03333","14.33333","Visingsö, Jönköping, Sweden"
"9MZF-574","62","10","Norway",NA,NA,NA
"GGV4-QDW","62","15","Sverige",NA,NA,NA
"GGGK-7XY",NA,NA,NA,NA,NA,NA
"9C7Y-8R3","58.46667","15.51667","Kaga, Östergötland, Sweden","58.3","14.65","Alvastra, Östergötland, Sweden"
"GM83-MH3",NA,NA,NA,"58.3","14.65","Alvastra kloster, Ödeshög, Östergötland, Sverige"
"LJPQ-XCP","55.4321","11.5609","Sorø Sogn, Alsted Herred, Sorø Amt, Danmark",NA,NA,NA
"GLKQ-XL6",NA,NA,NA,NA,NA,NA
"GMQ2-839","53.97131","9.49984","Ottenbüttel, Itzehoe, Steinburg, Schleswig-Holstein, Germany",NA,NA,NA
"L1TC-CG3","51.5","10","Germany",NA,NA,NA
"L5YX-GGR","54.47","9.51","Schleswig, Schleswig-Holstein, Prussia, Germany","49.9167","2.5","Y, Picardie, Somme, Frankreich"
"KHGT-4CW","53.4718","14.9079","Pommern, Germany",NA,NA,NA
"MSLY-FTJ","56","10","Tanska",NA,NA,NA
"GD8P-WRC",NA,NA,NA,NA,NA,NA
"GMQ2-X62","55.78333","12.16667","Ølstykke, Frederiksborg, Denmark","56","10","Denmark"
"LRQM-RG9","55.6826","11.1011","Kalundborg, Vor Frue, Ars, Holbæk, Danmark","56","10","Danmark"
"GLGQ-H3D",NA,NA,NA,NA,NA,NA
"LTH6-DK7","55.4345","11.6885","Fjenneslev, Sorø, Danmark","55.55","11.31667","Sæbygård, Sæby, Holbæk amt, Danmark"
"GH6B-G43","55.98333","13.5","Skåne, Sweden",NA,NA,NA
"2Z34-VLV",NA,NA,NA,NA,NA,NA
"GWBY-HC7",NA,NA,NA,NA,NA,NA
"GWBY-ZWM",NA,NA,NA,NA,NA,NA
"K4NV-3ZS",NA,NA,NA,NA,NA,NA
"LVFJ-7PH","50.3009","10.9365","Coburg, Sachsen-Coburg-Gotha, Thüringen, Germany","50.98232","11.01537","Peterskloster, Erfurt, Tyskland"
"LYQD-7VQ","51.5615","5.0904","Tilburg, Brabant, Nederland","51.58611","5.1456","Berkel, Brabant, Nederland"
"G6JW-JYS","51.58611","5.1456","Berkel, Brabant, Nederland","51.25","4.86","Brabant, Nederland"
"M341-CW2","51.7327","5.1392","Heusden, Brabant, Netherlands","51.6515","5.4678","Heeswijk, Brabant, Netherlands"
"97Q6-QH3","52.0232","4.1724","Monster, Zuid-Holland, Nederland",NA,NA,NA
"LYDP-VWB","52.5","5.75","Netherlands","52.5","5.75","Netherlands"
"LYDP-RCX","52.5","5.75","Netherlands","52.5","5.75","Netherlands"
"GGK8-1R5",NA,NA,NA,NA,NA,NA
"GGKD-M8F",NA,NA,NA,NA,NA,NA
"GGK8-BPH",NA,NA,NA,NA,NA,NA
"GGKD-F71",NA,NA,NA,NA,NA,NA
"GG5H-GMY",NA,NA,NA,NA,NA,NA
"MR8J-B58","63.42972","10.39333","Trondheim",NA,NA,NA
"GZDD-3R3",NA,NA,NA,NA,NA,NA
"G67Y-4W9","54.29445","13.0861","Stralsund, Stralsund, Mecklenburg-Vorpommern, Deutschland","54.29445","13.0861","Stralsund, Stralsund, Mecklenburg-Vorpommern, Deutschland"
"G67Y-D12","54.29445","13.0861","Stralsund, Stralsund, Mecklenburg-Vorpommern, Deutschland","54.085","13.4181","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"GFQQ-4NV","54.085","13.4181","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland","54.085","13.4181","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"GFQQ-ZRS","54.085","13.4181","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland","54.085","13.4181","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"LLHC-JV6","53.8677","10.6855","Lübeck, Schleswig-Holstein, Deutschland","54.085","13.4181","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"KP3N-CG7","54.085","13.4181","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland","54.085","13.4181","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"GFQ3-N9L","54.085","13.4181","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland",NA,NA,NA
"G28Y-GMF",NA,NA,NA,NA,NA,NA
"G67Y-WVC","54.12966","12.14493","Rostock, Rostock, Mecklenburg-Vorpommern, Deutschland",NA,NA,NA
"LRDW-Z17","54.12966","12.14493","Rostock, Mecklenburg-Vorpommern, Germany","54.12966","12.14493","Rostock, Mecklenburg-Vorpommern, Germany"
"LRDW-86Y","54.1367","12.2427","Rostock, Rostock, Mecklenburg-Schwerin, Tyskland","54.1367","12.2427","Rostock, Rostock, Mecklenburg-Schwerin, Tyskland"
"LV6W-6F3","55.2167","-3.7333","Closeburn, Dumfriesshire, Scotland",NA,NA,NA
"LV1Y-BJ1","56.81674","-4.18396","Scotland",NA,NA,NA
"KH5Y-4QF","54.98333","-3.26666","Annandale District, Dumfriesshire, Scotland","54.98333","-3.26666","Annandale, Dumfriesshire, Scotland"
"2Z98-JYL","54.98333","-3.26666","Annandale District, Dumfriesshire, Scotland","54.5978","-1.078","Redcar, Yorkshire, England, United Kingdom"
"LJKK-Z7K","54.98333","-3.26666","Annandale District, Dumfriesshire, Scotland","54.98333","-3.26666","Annandale District, Dumfriesshire, Scotland"
"GLMQ-FCX","55.33405","-1.98349","Northumberland, England",NA,NA,NA
"GXG2-D9T","55.6833","-3.6333","Carnwath, Lanarkshire, Scotland","55.6833","-3.6333","Carnwath, Lanarkshire, Scotland"
"GVGQ-MSG",NA,NA,NA,NA,NA,NA
"LR5Z-7TV","55.0081","-1.6185","Of, Gosforth, Northumberland, England","55.1779","-2.1696","Woodburn, Northumberland, England"
"9C7V-GNZ","52.4379","-1.6496","England",NA,NA,NA
"LR5Y-LDC",NA,NA,NA,NA,NA,NA
"MWC7-3B5","55.33405","-1.98349","Northumberland, England","54.9623","-1.8471","Prudhoe, Northumberland, England"
"9QQF-Y5J","52.4379","-1.6496","England, United Kingdom",NA,NA,NA
"L58D-D63","57.4167","-3.25","Morayshire, Scotland","57.4167","-3.25","Morayshire, Scotland"
"GH42-M5Y","50.981","-0.3385","Sussex, England","50.981","-0.3385","Fonthill, Sussex, England"
"LZV6-9HS","52.4379","-1.6496","England","46","2","France"
"GLNH-91P","54.63247","-2.3516","Northumbria, England","56.81674","-4.18396","Scotland, United Kingdom"
"LKN9-WRW","49.9167","2.5","Somme, Picardie, France",NA,NA,NA
"LRXC-6LL","56.81674","-4.18396","Alba","49.9167","2.5","Somme, Nord Pas-de-Calais, Picardie, France"
"G8RN-N2N","55.9535","-3.1892","Edinburgh, Midlothian, Scotland",NA,NA,NA
"9HY9-HP5",NA,NA,NA,NA,NA,NA
"9HZL-Y92",NA,NA,NA,NA,NA,NA
"LJRG-7ST","49.5898","1.3138","Estouteville, Seine-Maritime, Haute-Normandie, France","53.7824","-0.4143","Cottingham, Yorkshire, England"
"28WM-FQ6","49.74174","0.51401","Valmont, Le Havre, Seine-Maritime, Haute-Normandie, France","53.83955","-1.00473","Skipwith, Yorkshire, England"
"GDTX-41X","53.7824","-0.4143","Cottingham, Yorkshire, England","53.78333","-0.38333","Cottingham, Yorkshire, , England"
"GX4S-QCJ","49.06","-0.11","Lascelles, Normandie, France",NA,NA,NA
"G3H8-QDV","55.679","-2.5586","Gordon, Berwickshire, Scotland","57.25","-2.45","Aberdeenshire, Scotland"
"GNWZ-2VH","55.75","-2.5","Berwick, Scotland",NA,NA,NA
"GN2T-JTD","55.679","-2.5586","Gordon, Berwickshire, Scotland","55.72","-2.261","Swinton, Berwickshire, Scotland"
"GNL2-B7Z","55.6803","-2.5622","Gordon Berwickshire, Berwick, Scotland",NA,NA,NA
"K2VC-YWD","51.6838","-1.6207","Eaton Hastings, Berkshire, England",NA,NA,NA
"K2VC-YJL","51.6838","-1.6207","Eaton Hastings, Berkshire, England, United Kingdom",NA,NA,NA
"GL17-L4Q","57.36667","-2.8","Gartley, Banffshire, Scotland",NA,NA,NA
"GL17-ZFZ","56.81674","-4.18396","Scotland",NA,NA,NA
"9CXH-X22","56.5","-4","Perthshire, Scotland",NA,NA,NA
"9CXH-X2G","47","19.5","Hungary",NA,NA,NA
"LDPD-N14","55.85","-2.86667","Humbie, Haddingtonshire, Scotland","55.85","-2.86667","Humbie, Haddingtonshire, Scotland"
"9W9Q-YF5","56.81674","-4.18396","Scotland",NA,NA,NA
"GXG4-MSF","56.81674","-4.18396","Scotland, United Kingdom",NA,NA,NA
"GN38-V2G","55.83","-3.083","East Lothian, Scotland",NA,NA,NA
"GX5W-LSZ","56.81674","-4.18396","Scotland",NA,NA,NA
"GLS1-FZZ","52.5","5.75","Netherlands ","46","2","France"
"GLSB-CZ9",NA,NA,NA,NA,NA,NA
"GWSK-DXW","50.96","4.21","Flanders, Belgium","57.7","-3.4","Duffus, Morayshire, Scotland, United Kingdom"
"GCMY-2NF","55.96","-4.53","Inchmurrin Castle,Dunbartonshire,Scotland.","55.96","-4.53","Inchmurrin Castle,Dunbartonshire,Scotland."
"GXP6-JH1","56.25","-4.25","Campsie,Stirlingshire,Scotland.","55.96","-4.53","Loch Lomond, Dunbartonshire, Scotland"
"GLRX-1MT",NA,NA,NA,NA,NA,NA
"GGJ2-MTX","55.33405","-1.98349","Northumberland, England",NA,NA,NA
"GGJK-PKB","52.4379","-1.6496","England",NA,NA,NA
"G6RH-4QX",NA,NA,NA,NA,NA,NA
"G64M-9LR","50.89443","-0.20351","Poynings,,Sussex,England","50.981","-0.3385","Pangdean,,Sussex,England"
"L5KL-TT6","56.1181","-3.93781","Stirling, Stirlingshire, Scotland",NA,NA,NA
"GFQZ-BX9","56.81674","-4.18396","Scotland",NA,NA,NA
"GDNL-WQC","51.80352","4.50808","Slot Op den Hoef, Egmond, Binnenmaas, Zuid-Holland, Netherlands","52.6201","4.6502","Egmond aan den Hoef, North Holland, Netherlands"
"G8VH-BXS","51.58","5.22","North Brabant, Netherlands","52.583","4.917","North Holland, Netherlands"
"G8JJ-MKT","52.3885","4.6452","Haarlem, Noord-Holland, Nederland",NA,NA,NA
"G8JJ-S58","52.3885","4.6452","Haarlem, North Holland, Netherlands",NA,NA,NA
"G2QJ-W4H","52.23329","4.51499","Teijlingen, Holland, Netherlands","52.2208","4.503","Teylingen, Holland, Netherlands"
"G2QJ-W46","51.6615","5.03345","Kaatsheuvel, Noord-Brabant, Netherlands","52.23329","4.51499","Teijlingen, Holland, Netherlands"
"LDMJ-KX2","52.0704","4.3024","The Hague, South Holland, Netherlands","52.3014","7.1541","Bentheim, Grafschaft Bentheim, Niedersachsen, Germany"
"L2RM-864","51.7289","5.8825","Cuijk, North Brabant, Netherlands","52.3014","7.1541","Bad Bentheim, Grafschaft Bentheim, Lower Saxony, Germany"
"G2LC-R4Q","51.9167","5.5833","Betuwe, Gelderland, Netherlands",NA,NA,NA
"GH4Q-P2K","51.7718","5.6412","Herpen, Noord-Brabant, Nederland",NA,NA,NA
"G2SZ-3N3",NA,NA,NA,NA,NA,NA
"LHM3-YSD","51.9491","5.5188","Lienden, Buren, Gelderland, Netherlands","51.9491","5.5188","Lienden, Buren, Gelderland, Netherlands"
"GC7J-NRM","51.6277","5.0733","Loon op Zand, North Brabant, Netherlands","51.9491","5.5188","Lienden, Gelderland, Netherlands"
"GVQB-3D9","51.9322","4.8757","Langerak, South Holland, Netherlands","51.9322","4.8757","Langerak, South Holland, Netherlands"
"GDVG-HMH","51.9119","4.1008","Oostvoorne, Holland, Netherlands","51.9119","4.1008","Oostvoorne, Holland, Netherlands"
"GSWK-5DY","51.99795","4.21862","Westland, Zuid-Holland Netherlands","52.5","5.75","Netherlands"
"GN35-B9C","52.2413","4.4486","Noordwijk, South Holland, Netherlands","52.5","5.75","Netherlands"
"GL6B-ZT6",NA,NA,NA,NA,NA,NA
"GK9B-PPV",NA,NA,NA,NA,NA,NA
"GL6B-YHY",NA,NA,NA,NA,NA,NA
"GX26-KMH","52.2959","4.90301","Ouderkerk aan de Amstel, Ouder-Amstel, Noord-Holland, Nederland","48.7398","6.1759","Lorraine (Lotharingen), Kingdom of Austrasia, France"
"LR85-C6K",NA,NA,NA,NA,NA,NA
"LX3D-W7W",NA,NA,NA,NA,NA,NA
"LX36-T6Y","52.191","4.6285","Alkemade, Zuid-Holland, Nederland",NA,NA,NA
"LVZV-PGP","50.94896","7.04999","Merheim, Köln, North Rhine-Westphalia, Germany","51.7289","5.8825","Cuijk, North Brabant, Netherlands"
"GHHQ-B9B","51.25","6","Limburg, Netherlands",NA,NA,NA
"GL6M-M1N","51.7327","5.1392","Heusden, North Brabant, Netherlands","51.7327","5.1392","Heusden, North Brabant, Netherlands"
"GLD1-PP4",NA,NA,NA,NA,NA,NA
"GGSC-MRZ","49.23373","6.98655","Saarbrücken, Saarbrücken, Rhineland, Prussia, Germany","50.13983","7.57044","Leiningen, Rhineland-Palatinate, Germany"
"GCY8-MP5","51.5","10","Germany",NA,NA,NA
"GZ3P-86L","48.78","8.27","Ebersteinburg, Baden-Baden, Germany","48.70841","8.21437","Burg Eberstein, Gernsbach, Baden-Baden, Baden-Württemberg, Germany"
"GLND-FP5",NA,NA,NA,NA,NA,NA
"GDX7-FNQ","49.85165","7.71044","Sponheim, Landkreis Bad Kreuznach, Rheinland-Pfalz, Deutschland","49.85165","7.71044","Sponheim, Rheinland-Pfalz Germany"
"G3J4-6JL","49.83333","7.71667","Burgsponheim, Rhineland-Palatinate Germany","49.83333","7.71667","Burgsponheim, Rhineland-Palatinate Germany"
"KNCK-J9C","48.5585","9.36122","Neuffen, Nürtingen, Württemberg, Germany","48.5585","9.36122","Neuffen, Nürtingen, Württemberg, Germany"
"LVP6-Y8F","48.86614","9.41232","Winnenden, Rems-Murr-Kreis, Baden-Württemberg, Deutschland",NA,NA,NA
"GS8R-VDD",NA,NA,NA,NA,NA,NA
"GS8R-VYK",NA,NA,NA,NA,NA,NA
"GXJM-79J","50.48333","7.6","Isenburg, Neuwied, Rhineland-Palatinate, Germany","50.48333","7.6","Isenburg, Neuwied, Rhineland-Palatinate, Germany"
"LHCV-C3T","50.46322","7.58276","Isenburg, Neuwied, Rhineland, Prussia, Germany",NA,NA,NA
"K8H4-9ZS","50.63333","7.9","Büdingen, Oberwesterwaldkreis, Hessen-Nassau, Freistaat Preußen, Deutschland",NA,NA,NA
"GLQ1-5Z7",NA,NA,"Staden, Hesse, Germany",NA,NA,NA
"GLQ1-5YK","51.5","10","Germany",NA,NA,NA
"GQ6Q-M57","49.1193","6.1757","Metz, Moselle, Lorraine, France",NA,NA,NA
"G4X4-HXF","50.31554","7.80383","Nassau, Rhein-Lahn-Kreis, Rheinland-Pfalz, Deutschland","50.4382","7.5762","Burg Sayn, Sayn, Bendorf, Landkreis Mayen-Koblenz, Rheinland-Pfalz, Deutschland"
"GL7N-7P8",NA,NA,NA,NA,NA,NA
"GKZZ-7DS","50.51864","7.01849","Saffenberg, Mayschoß, Landkreis Ahrweiler, Rheinland-Pfalz, Deutschland","51.5","10","Saffenberg, Germany"
"L5YS-7T9","50.87439","6.40222","Müllenark, Inden, Düren, Nordrhein-Westfalen, Deutschland","51","7","Rijnland, Preußen, Duitsland"
"GDGK-ZNH",NA,NA,NA,"-21.33333","55.48333","Damiette, Terre Sainte"
"GJNB-W2J",NA,NA,NA,NA,NA,NA
"GNLZ-47Z","45.6667","3","Clermont-Ferrand,63113,Puy-de-Dôme,Auvergne-Rhône-Alpes,FRANCE,","45.6667","3","Clermont-Ferrand,63113,Puy-de-Dôme,Auvergne-Rhône-Alpes,FRANCE,"
"GX26-K7C","46.98711","3.16169","Nevers,58194,Nièvre,Bourgogne-Franche-Comté,FRANCE,","45.6667","3","Clermont-Ferrand,63113,Puy-de-Dôme,Auvergne-Rhône-Alpes,FRANCE,"
"LB27-19J","51.5167","6.3333","Geldern, Rhineland, Prussia, Germany",NA,NA,NA
"GWFX-FG5","51.7915","6.1963","Herzogtum Kleve, Heiliges Römisches Reich",NA,NA,NA
"GWFX-XL4","51.0601","6.118","Heinsberg, Kreis Heinsberg, Nordrhein-Westfalen, Deutschland","51.0601","6.118","Heinsberg, Kreis Geilenkirchen-Heinsberg, Rhineland, Prussia, Germany"
"GK4Z-QZK","49.78333","7.45","Kirn,,Landkreis Bad Kreuznach,RHEINLAND-PFALZ,DEUTSCHLAND,Kyrburg","49.78333","7.45","Kirn,,Landkreis Bad Kreuznach,RHEINLAND-PFALZ,DEUTSCHLAND,Kyrburg"
"GHQY-SJ7","49.78333","7.45","Kyrburg, Kirn, Bad Kreuznach, Rhineland-Palatinate, Germany",NA,NA,NA
"GXVH-K9Z",NA,NA,NA,"44.76722","20.99167","Kovin, South Banat, Serbia"
"GXVH-V9L","52.13145","6.23132","Zutphen, Gelderland, Nederland",NA,NA,NA
"GL1S-3YR","48.42912","11.08541","Sulzbach, Aichach, Aichach-Friedberg, Bavaria, Germany",NA,NA,NA
"GX92-4QG","49.93","6.167","Vianden, Luxembourg","49.93","6.167","Vianden, Luxemburg"
"GNJB-988","50.21667","6.66667","Gerolstein, Daun, Rhénanie, Prusse, Deutsches Reich",NA,NA,NA
"GNJB-1LY","50.21667","6.66667","Gerolstein, Daun, Rheinland-Pfalz, Allemagne","48.4","6.98","Senones, Vosges, Lorraine, France"
"GNJB-YLT","48.7345","7.252","Lutzelbourg, Moselle, Lorraine, France",NA,NA,NA
"GDX7-TWT","50.36901","7.6522","Arenberg, Koblenz, Rhineland-Palatinate, Germany","50.36901","7.6522","Arenberg, Koblenz, Rhineland-Palatinate, Germany"
"L23N-K94","50.4382","7.5762","Sayn, Bendorf, Landkreis Mayen-Koblenz, Rheinland-Pfalz, Deutschland",NA,NA,NA
"LY14-74T","53","14","Prussia, Germany",NA,NA,NA
"LY1W-1W7","53","14","Prussia, Germany",NA,NA,NA
"GSNF-Z52","50.52027","6.98555","Burg Are, Altenahr, Landkreis Ahrweiler, Rheinland-Pfalz, Deutschland",NA,NA,NA
"GQWM-8MC",NA,NA,NA,NA,NA,NA
"LHPG-N3Y","49.66881","11.1875","Regensberg, Forchheim, Bayern, Germany","32.91666","35.06666","Akko, Northern, Îsraîl"
"M7M4-KDM","46.67","11.156","Meran, Tirol, Oostenrijk","49.2466","7.3632","Zweibrücken, Rheinland-Pfalz, Duitsland"
"GD68-DFX","46.9897","6.9288","Neuenburg, Neuchâtel, Switzerland",NA,NA,NA
