"fid","place_birth_lat","place_birth_lon","place_birth","place_death_lat","place_death_lon","place_death"
"9CWY-ZRB",NA,NA,NA,NA,NA,NA
"9CWY-ZT7",NA,NA,NA,NA,NA,NA
"K8V3-ZDF",NA,NA,NA,NA,NA,NA
"KHYJ-YBC",NA,NA,NA,NA,NA,NA
"9HXX-Z4N",NA,NA,NA,NA,NA,NA
"LHQ1-QDG",NA,NA,NA,NA,NA,NA
"LHQ1-Q8T","48.8549","5.6385","Apremont-la-Forêt, Meuse, Lorraine, France",NA,NA,NA
"GGGZ-Y7B",NA,NA,NA,NA,NA,NA
"GGG8-9XT",NA,NA,NA,NA,NA,NA
"G6KT-S3L","53.95878","-1.08248","Yorkshire, England, United Kingdom",NA,NA,NA
"G6KT-DF4","53.95878","-1.08248","Yorkshire, England, United Kingdom",NA,NA,NA
"G9C4-QXY","53.93058","-2.22211","Bracewell, Yorkshire, England","53.93058","-2.22211","Bracewell, Yorkshire, England"
"G7WM-4TR","54.01667","-2.05","Rylstone, Yorkshire, England","53.93058","-2.22211","Bracewell, Yorkshire, England"
"L12R-8B5","53.853","-1.7686","Baildon, Yorkshire, England","53.95878","-1.08248","Stock, Yorkshire, England"
"GCMY-KNW",NA,NA,NA,NA,NA,NA
"LDM4-WDF","51.51","-0.12","London, Middlesex, England","51.51","-0.12","London, Middlesex, England"
"LDM4-63X","55.40778","-1.72863","Alnwick, Northumberland, England, United Kingdom","51.51","-0.12","London, Middlesex, England"
"MZ1P-K2N","52.65","-7.43333","Courtstown Castle,Kilkenny,Ireland",NA,NA,NA
"GC42-TS5","53.00211","-7.36636","Uppery Ossory Queens Ireland",NA,NA,NA
"GHVM-WHS","53.08333","-7","Leinster, Ireland",NA,NA,NA
"G6QH-T8L","52.33022","-3.76641","Wales, United Kingdom","52.33022","-3.76641","Wales, United Kingdom"
"LZ8N-8BQ","48.5602","-3.1444","Guingamp, Côtes-d'Armor, Bretagne, France","48.63","-3.3011","Bégard, Côtes-d'Armor, Bretagne, France"
"LV95-GQ5","52.5454","-1.3768","Hinckley, Leicestershire, England",NA,NA,NA
"GNZK-XXL","47.05325","4.30941","Maine, Saône-et-Loire, Bourgogne-Franche-Comté, France",NA,NA,NA
"GND1-8RQ","46","2","France",NA,NA,NA
"GLCZ-GVR","52.4379","-1.6496","England","52.2751","1.0653","Suffolk, England"
"LCXF-K8D","52.4379","-1.6496","England","51.9626","0.1792","Rickling, Essex, England"
"KX2S-NX6","51.73819","-1.0357","Rycote, Oxfordshire, England","51.81007","0.44575","Great Waltham, Essex, England"
"M9QY-6V5","51.88893","0.90236","Colchester, Essex, England","51.962","0.1795","Rickling, Essex, England"
"G9TY-VXY","49.52421","0.89849","La Quesnay, Seine Inferieure, Normandy, France","50.89466","-0.1916","Newtimber, Cuckfield, Sussex, England"
"G4HJ-NJK","51.22608","0.75054","Kent, England","51.40476","-0.21581","Merton, Surrey, England"
"LBSY-43P","49.16667","-0.5","Calvados, Lower Normandy, France","47.4114","2.9253","Cosne-Cours-sur-Loire, Nièvre, Burgundy, France"
"GFPR-TPD","48.55033","-0.5966","Lucé, Orne, Lower Normandy, France","49.06","-0.11","Normandy, France"
"GXNJ-MB2","48.5194","-0.7564","Domfront, Orne, Normandy, France","49.06","-0.11","Normandy, France"
"29TB-Z2R","51.28114","-0.40057","Surrey, England","51.73819","-1.0357","Rycote, Oxfordshire, England"
"KLXB-KKN","50.7058","1.8508","Bournonville - Pas-De-Calais - France","50.6181","1.7303","Tingry, Pas-de-Calais,  Heuts-d'Franche, France"
"G48G-J8D","50.91667","-0.31667","Hurst, Sussex, England","52.4379","-1.6496","England"
"GXQT-BRV","49.2546","4.0313","Reims, Marne, Champagne-Ardenne, France","52.4379","-1.6496","England"
"MMB4-KQD","51.8954","1.0275","Great Bromley, Essex, England",NA,NA,NA
"G7RX-HP5","52.4379","-1.6496","England","51.89386","0.86722","Lexden, Essex, England"
"K1T6-MNC","51.85229","0.61466","East Hatfield, Essex, England","52.4379","-1.6496","England"
"LV54-Y2Q","52.2332","-2.5937","Hatfield, Herefordshire, England","52.2332","-2.5937","Hatfield, Herefordshire, England"
"G97X-81Y","52.98949","-0.79817","Staunton, Nottinghamshire, England","52.98949","-0.79817","Staunton, Nottinghamshire, England"
"GQDW-3JH","53.224","0.21","Willoughby, Lincolnshire, England","53.10463","-0.77427","Newark, Nottinghamshire, England"
"9CX4-9LX","54.21667","-1.5","Kirklington, Yorkshire, England","54.2262","-1.5136","Kirklington, Yorkshire, England, United Kingdom"
"LRCQ-1GD",NA,NA,NA,NA,NA,NA
"LDT9-VD3","53.15812","-0.23925","Lincolnshire, England","53.15812","-0.23925","Lincolnshire, England"
"LKQL-VN7",NA,NA,NA,"52.4379","-1.6496","England"
"G935-3GB","48.75","5.1667","Bar-Le-Duc, Meuse, France","48.9064","6.0799","Mousson, Meurthe-et-Moselle, Lorraine, France"
"29T6-NVP","48.4178","6.0561","Vaudémont,54552,Meurthe-et-Moselle,Grand Est,FRANCE,","49.4338","4.942","Bar-lès-Buzancy,08049,Ardennes,Grand Est,FRANCE,"
"GCM9-BM5","53.11051","-1.62048","Derbyshire, England","53.11051","-1.62048","Derbyshire, England"
"LHDW-JFW","53.23709","-1.43888","Chesterfield, Derbyshire, England","53.2769","-1.7743","Tideswell, Derbyshire, England"
"GHB2-3RZ","53.2648","-1.8169","Wormhill, Chapel en le Frith, Derbyshire, England","53.2648","-1.8169","Wormhill, Chapel en le Frith, Derbyshire, England"
"L62Z-SDG","53.2769","-1.7743","Tideswell, Derbyshire, England","53.34204","-0.57487","Ingham, Lincolnshire, England"
"GKTM-XMH","53.2769","-1.7743","Tideswell, Derbyshire, England, United Kingdom","53.2769","-1.7743","Tideswell, Derbyshire, England, United Kingdom"
"GLYY-JSY","53.5685","-1.268","Hooten Pagnell, Yorkshire, England",NA,NA,NA
"LH51-31J","52.0448","0.8391","Edwardstone, Suffolk, England","52.94995","-1.15127","Nottingham Castle, Nottinghamshire, England"
"GF94-GFS","53.1938","-2.8921",", Chester, England","51.71791","0.6902","Bures Saint Mary, Essex, England"
"GGS8-Q63","50.8834","-0.313","Bramber, Sussex, England  or glamor, glamoran Wales","52.06458","-2.02507","Elmley Castle, Worcestershire, England"
"GK4X-J77","52.88915","-0.9576","Colston-Basset, Bingham, Nottinghamshire, England","52.2152","-0.4588","Thurleigh, Bedfordshire, England"
"L5Z9-BW2","51.85229","0.61466","Essex, England","51.85229","0.61466","Essex, England"
"G4LC-5MS","52.4379","-1.6496","England",NA,NA,NA
"GSM5-WN6","52.138","-3.0067","Eardisley, Herefordshire, England",NA,NA,NA
"KZGT-J7R","52.1371","-3.0065","Eardisley, Herefordshire, England","52.1371","-3.0065","Eardisley, Herefordshire, England"
"G6F7-WCJ","52.2202","-2.8921","Pembridge, Kington, Herefordshire, England","51.8567","-2.7291","Newland Castle, Welsh Newton, Herefordshire, England"
"G2FY-LK5","52.2202","-2.8921","Pembridge, Herefordshire, England, United Kingdom","52.2202","-2.8921","Pembridge, Herefordshire, England, United Kingdom"
"GMMP-HB4","52.1371","-3.0065","Eardisley, Herefordshire, England",NA,NA,NA
"LB1F-CKY","52.1371","-3.0065","Eardisley, Herefordshire, England, UK",NA,NA,NA
"G84M-X7G","50.5989","-4.4389","Upton, Lewannick, Launceston, Cornwall, England, UK",NA,NA,NA
"4Q5F-QWD","50.6","-4.4333","Lewannick, Launceston, Cornwall, England",NA,NA,NA
"MRGK-4WG","52.4379","-1.6496","England",NA,NA,NA
"GK2F-HZK","52.4379","-1.6496","England, United Kingdom","52.4379","-1.6496","England, United Kingdom"
"M9D9-QZM","53.86667","-0.78333","Everingham, Yorkshire, England",NA,NA,NA
"LRST-B8C","53.73539","-1.19697","Birkin, Yorkshire, England, United Kingdom","53.73539","-1.19697","Birkin, Yorkshire, England"
"LHXR-57G","52.974","-1.016","Shelford, Nottinghamshire, England","53.0748","-0.8105","Newark Castle, Nottinghamshire, England"
"LQRG-455","52.5566","-0.6012","Laxton, Northamptonshire, England","52.0869","-0.264","Biggleswade, Bedfordshire, England"
"GC32-DTZ","50.85","-0.55","Arundel Castle, Arundel, Sussex, England",NA,NA,NA
"KCDV-J6T","51.6243","-1.45","Denchworth, Berkshire, England","51.6243","-1.45","Denchworth, Berkshire, England"
"GGHL-KGD","52.4379","-1.6496","England","52.4379","-1.6496","England"
"GDXJ-N2C","53.18268","-2.53046","Cheshire, England",NA,NA,NA
"GQ5V-B2J","52.95","-0.89","Whatton,Nottinghamshire,England.","51.0687","-1.794","Longford Castle,Salisbury,Wiltshire,England."
"MD2W-DN4","51.2566","-0.6732","Walton Deyville, Warwickshire, England","53.21103","-0.90147","Egmanton, Nottinghamshire, England"
"MD2W-DNB","51.2566","-0.6732","Etouteville-, Sur-Mer, Normandy, France",NA,NA,NA
"G71Q-6TD","49.5","10","Lotharingia, Holy Roman Empire","50.9059","4.1122","Affligem, Brabant, Lotharingia, Holy Roman Empire"
"GXDD-HF6",NA,NA,NA,NA,NA,NA
"9HZR-B39","54.1833","-1.3833","Topcliffe, Yorkshire, England","53.2295","-6.86331","County Kildare, Ireland"
"K2Q1-8LJ","51.16667","-4.11667","Bradwell, West Down, Devon, England","51.1628","-4.1237","West Down, Devon, England"
"LBN3-W4H","50.73646","-3.71887","Bradwell, West Devon, Devon, England","50.73646","-3.71887","Bradwell, West Devon, Devon, England"
"GLCZ-6H4","49.3559","4.2007","Isles, Marne, Champagne-Ardenne, France","55.6294","-2.1706","Branxton, Northumberland, England"
"K8WC-Y47",NA,NA,NA,NA,NA,NA
"GGGK-LYQ","52.23342","-2.21245","Of, Kidderminister, Worcs, Eng",NA,NA,NA
"LYM9-LWY","51.498","-0.135","Westminster, Middlesex, England","51.76339","-0.22524","Hatfield House, Hatfield, Hertfordshire, England"
"LHZR-K21","52.0226","0.2393","Saffron Walden, Essex, England","51.76339","-0.22524","Hatfield House, Hatfield, Hertfordshire, England"
"LZJY-9LM","55.9535","-3.1892","Holyrood, Edinburgh, Midlothian, Scotland","55.9535","-3.1892","Holyrood, Edinburgh, Midlothian, Scotland"
"LY6G-1K9",NA,NA,NA,"55.83","-3.083","Schofield Highfield, Midlothian, Scotland"
"G2WR-FQW","52.2264","-1.1831","Badby, Northamptonshire, England","52.35","-0.85","Henry, Northamptonshire, England"
"GHZ3-PR4","55.75","-3.25","Peebles-shire, Scotland","55.6333","-3.1833","Peebles, Peebles-shire, Scotland"
"LBFZ-88L","56.81674","-4.18396","Scotland","56.81674","-4.18396","Scotland"
"GCYV-W54","46","2","France","52.137","-0.4665","Bedford, Bedfordshire, England"
"GZL7-M53",NA,NA,NA,"52.137","-0.4665","Bedford Borough, Bedfordshire, England"
"LY1J-2Z3","52.4379","-1.6496","England",NA,NA,NA
"GGRM-TZS","52.4379","-1.6496","England",NA,NA,NA
"L5Y4-6ND","53.043","-1.3749","Codnor, Derbyshire, England","53.0428","-1.3749","Codnor, Derbyshire, England"
"LD9S-MBX","52.93411","1.19133","Sheringham, Norfolk, England, Great Britian","53.043","-1.3749","Codnor, Derbyshire, England"
"G2YK-V8N","51.1825","-3.4459","of, Dunster Castle, Somerstshire, England",NA,NA,NA
"GLR5-77R",NA,NA,NA,NA,NA,NA
"G8LP-S1C","50.8104","-3.2273","Awliscombe, Devon, England","50.73646","-3.71887","Devon, England"
"GKKM-ZGZ","50.8104","-3.2273","Awliscombe, Devonshire, England","50.8104","-3.2273","Awliscombe, Devonshire, England, United Kingdom"
"LJRT-TWP","55.2","-2.75","Liddesdale, Roxburghshire, Scotland","49.75","1","Seine Inferieure, Normandie, France"
"LCQ6-XH3","55.4775","-2.5413","Oxnam, Roxburghshire, Scotland",NA,NA,NA
"MC52-YSM","55.83","-3.083","Midlothian, Scotland, United Kingdom",NA,NA,NA
"LR71-X85","49.19783","2.41078","Chaumont, Oise, Picardie, France","55.8591","-3.1675","Roslin, Midlothian, Scotland"
"G96L-Q1Q","56.81674","-4.18396","Scotland","56.81674","-4.18396","Scotland"
"GFDJ-D4G","56.5393","-3.2379","Kettins, Forfarshire, Scotland","56.5393","-3.2379","Kettins, Forfarshire, Scotland"
"GKSS-7Q2",NA,NA,NA,NA,NA,NA
"L2XD-W6G","52.16667","-0.68333","Warrington, Buckinghamshire, England","51.1828","-3.4453","Dunster, Somerset, England"
"LBY3-XD4","52.4379","-1.6496","England","52.4379","-1.6496","England"
"GVJK-YN5","50.2172","-4.9853","Ardevora-Philleigh, Cornwall, England",NA,NA,NA
"G73V-S43",NA,NA,NA,NA,NA,NA
"GWMF-YBW","50.4712","-4.719","Bodmin, Cornwall, England","50.41666","-4.66666","Restormel, Cornwall, England"
"G662-G8Y","50.99578","-3.98473","Umberleigh, Devon, England","53.18268","-2.53046","Cheshire, England"
"LV4S-754","50.25116","-5.06676","St. Endellion Parish, Cornwall, England","50.25116","-5.06676","Cornwall, England"
"LV4S-7RB","50.5738","-4.8291","St Endellion, Cornwall, England","50.25116","-5.06676","Bodrugan Barton Farm, Cornwall, England"
"LV46-1FQ","51.0538","3.7216","Gent, Ghent, Oost-Vlaanderen, Belgium",NA,NA,NA
"GKHV-4Q1","50.83333","4","Belgium",NA,NA,NA
"GC45-84F","53.95878","-1.08248","Yorkshire England","54.16397","-0.949","Fryton Yorkshire England"
"KNXG-VY6","53.11051","-1.62048","Derby Co., Eng",NA,NA,NA
"KNF8-XPP",NA,NA,NA,NA,NA,NA
"GNZ9-GVN","62","10","Norway","63.42972","10.39333","Trondheim, Sor-Trondelag, Norway"
"G7DS-JPH","60.0667","11.0833","Sørum, Akershus, Norway","59","-3","Orkney Islands, Orkney, Scotland"
"9496-15R","51.34941","-2.12084","Melksham, Wiltshire, England",NA,NA,NA
"9Z8K-VZY","51.88419","-2.14462","Hereford Castle, Gloucestershire, England","51.86011","-2.25723","Llanthony Priory, Gloucestershire, England"
"M1BV-N8T","52.4379","-1.6496","England","52.22766","-0.23407","St Neots, Huntingdonshire, England"
"LRS4-C57","51.76274","-0.65918","Ludershall, Buckinghamshire, England",NA,NA,NA
"KLWK-163","51.76274","-0.65918","Buckinghamshire, England","53.15812","-0.23925","Lincolnshire, England"
"GDJR-8T2","52.11667","-2.06667","Perton, Pershore, Worcestershire, England","52.67827","0.97259","Norfolk, England"
"G4PV-WKM",NA,NA,NA,NA,NA,NA
"LBS7-VTX","53.08333","-0.31667","Walcot, Lincolnshire, England","53.283","-0.4503","Scothern, Welton, Lincolnshire, England"
"G2S3-WM6","54.58333","-1.78333","Raby, Durham, England",NA,NA,NA
"G371-PZT","53.15812","-0.23925","Lincolnshire, England",NA,NA,NA
"GLMK-161","53.15812","-0.23925","Lincolnshire, England",NA,NA,NA
"LH25-VL1","53.46667","-0.65","Scotton, Lincolnshire, England",NA,NA,NA
"GXN9-CBC",NA,NA,NA,NA,NA,NA
"GW9B-118","52.2608","0.0644","Oakington, Cambridgeshire, England",NA,NA,NA
"GV7V-YXD","52.2608","0.0644","Oakington, Cambridgeshire, England",NA,NA,NA
"G6WG-D6F","52.35","-0.85","Northamptonshire, England","52.5443","-0.302","Orton Waterville, Huntingdonshire, England"
"LDS9-H5P","52.844","-0.459","Keisby, Lincolnshire, England","52.77951","-1.91711","Staffordshire, England"
"GMMR-GHM","52.2751","1.0653","Of Suffolk,Eng","52.1915","-0.0649","Bourn, Cambridgeshire, England"
"G6DW-37G","52.21369","0.12631","Bourne, Cambridgeshire, England","52.21053","-0.09336","Caxton, Cambridgeshire, England"
"LZ1R-92P","52.4379","-1.6496","England","52.215","-0.459","Thurleigh, Bedfordshire, England"
"LVJJ-GN9","52.4379","-1.6496","England","52.4379","-1.6496","England"
"L22D-6BW","51.6597","0.0017","Sewardstone, Essex, England","51.6597","0.0017","Sewardstone, Essex, England"
"G7GL-CV5","52.4379","-1.6496","England",NA,NA,NA
"L41Z-K7P","52.58333","1.3","Ormsby, Caistor Saint Edmunds, Norfolk, England","52.58333","1.3","Ormsby, Caistor Saint Edmunds, Norfolk, England"
"L41Z-V1G","54.5514","-1.1779","Ormesby, , North Yorkshire, England","52.58333","1.3","Ormsby, Caistor Saint Edmunds, Norfolk, England"
"LZ6Q-ZKT","52.58333","1.3","Ormsby, Caistor Saint Edmunds, Norfolk, England",NA,NA,NA
"LV4G-8YG","52.58333","1.3","Ormsby, Caistor Saint Edmunds, Norfolk, England",NA,NA,NA
"93QP-3QL","52.62456","-3.27785","Manafon, , Montgomery, Wales",NA,NA,NA
"LVDQ-6BZ",NA,NA,"Manafon, , Montgomery, Wales",NA,NA,NA
"937V-4JF","53.29127","-4.37203","of,Talybolion cmt,Anglesey,Wales",NA,NA,NA
"LVJG-2FK",NA,NA,"of,Caeo cmt,Carmarthenshire,Wales",NA,NA,NA
"93QS-XST",NA,NA,"Ton-fanau, , Merioneth, Wales",NA,NA,"Cyfeiliog, Montgomery, Montgomery, Wales"
"K4L7-SDW","52.4379","-1.6496","England, United Kingdom",NA,NA,NA
"GL7L-C84","51.81747","-2.72931","Monmouth Wales",NA,NA,NA
"9335-L57","52.33022","-3.76641","Wales",NA,NA,NA
"GX22-2JS","52.33022","-3.76641","Wales",NA,NA,NA
"KHHR-ZMD",NA,NA,"Of Wernddu, Monmonthshire, England","51.81326","-2.71414","Monmouthshire, Wales"
"G2PZ-LS7",NA,NA,NA,NA,NA,NA
"93QC-CY8","53.1847","-3.4228","of,,Denbighshire,Wales",NA,NA,NA
"G68B-ND8","53.18468","-3.42276","Denbighshire, Wales",NA,NA,NA
"9S9T-5N1","52.94779","-2.93705","of Overton-Madoc, Flintshire, Wales","52.33022","-3.76641","Wales"
"MQ4D-F1F","52.33022","-3.76641","Wales",NA,NA,NA
"G223-J5V","56.81674","-4.18396","Scotland, United Kingdom",NA,NA,NA
"GGFX-8KD","51.22608","0.75054","Kent, England",NA,NA,NA
"G727-ZBY","53.4636","-1.9902","Hollingworth, Cheshire, England","52.4379","-1.6496","England, United Kingdom"
"GVZN-YMC","53.18268","-2.53046","Cheshire, England",NA,NA,NA
"M4WB-6QF","53.781","-1.058","Selby, Yorkshire, England, United Kingdom",NA,NA,NA
"GHMY-7TL","53.7344","-1.4127","Methley, Yorkshire, England, United Kingdom",NA,NA,NA
"M4WB-67J","53.784","-1.068","Selby, Yorkshire, England, United Kingdom",NA,NA,NA
"G6VD-8HT",NA,NA,NA,NA,NA,NA
"GGNB-RTK","54.58333","-1.78333","Raby, Durham, England, United Kingdom",NA,NA,NA
"GQLK-FBG","51.1451","0.8733","Ashford, Kent, England","51.1451","0.8733","Ashford, Kent, England"
"GQLK-FZT","51.51","-0.12","London, London, England","51.06667","0.76667","Woodchurch, Kent, England"
"LZY1-DP4","51.22608","0.75054","Kent, England","53.18268","-2.53046","Cheshire, England"
"LZY1-64N","53.18268","-2.53046","Cheshire, England","51.76274","-0.65918","Buckinghamshire, England"
"G7QF-54S","50.95575","-4.10548","Stevenstone, Devon, England","50.25116","-5.06676","Cornwall, England"
"GNXY-PBQ","50.73646","-3.71887","Devon, England, United Kingdom",NA,NA,NA
"LHQ5-6QT","52.969","-2.6827","Whitchurch, Shropshire, England, United Kingdom",NA,NA,NA
"LQ5X-3D4","52.969","-2.6827","Sanford, Whitchurch, Shropshire, England, United Kingdom",NA,NA,NA
"9KBY-9PW","54.825","-3.161","Wigton, Cumbria, England",NA,NA,NA
"GZ4L-RY2","54.8976","-3.2032","Kirkbride, Cumbria, England",NA,NA,NA
"9KBY-9GY","54.825","-3.161","Wigton, Cumbria, England",NA,NA,NA
"G69C-X1Z","52.4379","-1.6496","England",NA,NA,NA
"99X2-XMC","52.8807","-2.2857","Sugnall Parva, Staffordshire, England",NA,NA,NA
"GC4Z-NTJ","52.88071","-2.28571","Sugnall Parva, Staffordshire, England, United Kingdom","52.87675","-2.29919","Sugnall Parva, Staffordshire, England"
"G25Q-MHM",NA,NA,"Stafford, Staffordshire, England",NA,NA,NA
"GMHY-T1R","52.23342","-2.21245","Worcestershire, England","52.23342","-2.21245","Worcestershire, England"
"GMFG-J3T","52.12604","-2.2796","Madresfield, Worcestershire, England",NA,NA,NA
"G76N-F5V",NA,NA,NA,NA,NA,NA
"L2QL-7ZK","52.6879","-1.5322","Appleby Magna, Leicestershire, England",NA,NA,NA
"L2QL-7X4","52.6879","-1.5322","Appleby Magna, Leicestershire, England, United Kingdom",NA,NA,NA
"LBLF-FH8","53.95878","-1.08248","Yorkshire, England","53.95878","-1.08248","Yorkshire, England"
"LBLF-DN1","53.95878","-1.08248","Yorkshire, England",NA,NA,NA
"GDGP-QQ4",NA,NA,NA,NA,NA,NA
"GGHP-XRF",NA,NA,NA,NA,NA,NA
"G48X-Y5Z","51.04039","-2.04272","Swallowcliffe, Wiltshire, England","51.0425","-2.05222","Swallowcliffe, Wiltshire, England"
"GD8L-HSB","52.4379","-1.6496","England",NA,NA,NA
"L2Y8-FQB","52.4379","-1.6496","England",NA,NA,NA
"L2Y8-FCV","52.4379","-1.6496","England",NA,NA,NA
"9Z8K-NS5",NA,NA,NA,NA,NA,NA
"9Z8K-NSR","53.95878","-1.08248","Yorkshire, England",NA,NA,NA
"9CHT-LS8","53.18268","-2.53046","Cheshire, England",NA,NA,NA
"9CHT-LSD","53.18268","-2.53046","Cheshire, England",NA,NA,NA
"G28Q-Y24","51.9489","-3.3913","Breconshire, Wales",NA,NA,NA
"G287-M87","52.01121","-4.3677","Gwlad, Carmarthenshire, Wales",NA,NA,NA
"G7SY-5XM","52.4379","-1.6496","England",NA,NA,NA
"KD3W-DSY",NA,NA,NA,NA,NA,NA
"GFCB-Y2M","51.85229","0.61466","Essex, England",NA,NA,NA
"LVP5-M1H","51.1243","-2.5375","Ditcheat, Somerset, England","52.33022","-3.76641","Wales"
"GGMS-C1M","52.3336","-3.3823","Powys,North Wales",NA,NA,NA
"GQ86-1BB","55.1478","-3.6428","Falde,Dumfriesshire,Scotland.","56.81674","-4.18396","Scotland"
"GHN7-2WB","56.81674","-4.18396","Scotland","56.81674","-4.18396","Scotland"
"GNBK-2N8","56.81674","-4.18396","Scotland",NA,NA,NA
"GQ8F-MVF","56.81674","-4.18396",",Scotland.","56.418","-3.404","Scone, Perthshire, Scotland"
"LXQT-74Q","53.11051","-1.62048","Derbyshire, England","52.9235","-1.477","Derby, Derbyshire, England"
"LXQT-7Z6",NA,NA,NA,NA,NA,NA
"GDVQ-4FW","52.64306","-2.71362","Shropshire, England","52.64306","-2.71362","Shropshire, England"
"LR2G-3H1","52.18333","-2.08333","Upton Snodsbury, Worcestershire, England","52.4379","-1.6496","England"
"G81L-D8M","52.4379","-1.6496","England, United Kingdom",NA,NA,NA
"GJL2-MZN","52.4379","-1.6496","England",NA,NA,NA
"LY96-5VT","52.23342","-2.21245","Weoly, Worcestershire, England","52.51306","-2.0789","Dudley Castle, Worcestershire, England"
"GVGD-NMV","53.043","-1.3749","Codnor, , Derbyshire, England",NA,NA,NA
"LTFN-LQ8","52.33022","-3.76641","Wales",NA,NA,NA
"GV3P-FRJ",NA,NA,NA,NA,NA,NA
"LZGX-3MB","51.57199","-4.0869","Gower, Glamorgan, Wales",NA,NA,NA
"KCB2-3VJ","51.57199","-4.0869","Gower, Glamorgan, Wales",NA,NA,NA
"KCHP-2DP","52.5629","-3.1492","Montgomery, Wales",NA,NA,NA
"937L-Q4X","52.4379","-1.6496","of,,Monmouthshire,England",NA,NA,NA
"GDTL-NS9","52.48","-0.472","Oundle, Northamptonshire, England","52.48","-0.472","Oundle, Northamptonshire, England"
"GMNK-PGC","51.1274","1.312","Langdon, Dover, Kent, England",NA,NA,NA
"KH34-LY4","53.95878","-1.08248","Yorkshire, England",NA,NA,NA
"K8F2-NMH","53.95878","-1.08248","Yorkshire, England",NA,NA,NA
"KC2K-5K6","50.8985","-1.1882","Wickham, Hampshire, England","51.85739","-1.29353","Oxfordshire, England"
"GJS9-Z2G","51.85739","-1.29353","Oxfordshire, England, United Kingdom","51.85739","-1.29353","Oxfordshire, England, United Kingdom"
"GK6D-FY9","50.88333","-0.85","Stanstead Montfitchet, Essex, England","51.89911","0.20735","Stanstead Mountfitchet, Essex, England"
"L5YK-YV8","51.39235","-2.04346","Wiltshire, England, United Kingdom",NA,NA,NA
"G6WM-2TZ","51.39235","-2.04346","Wiltshire, England",NA,NA,NA
"L5TM-YTL","52.5501","-0.2677","Orton Longueville with St Botolphbridge, Huntingdonshire, England, United Kingdom","52.5501","-0.2677","Orton Longueville with St Botolphbridge, Huntingdonshire, England, United Kingdom"
"L557-DPJ","52.2488","-0.8206","Little Billing, Northamptonshire, England",NA,NA,NA
"GS8D-CVR","52.4507","-2.5443","Aston Botterell, Shropshire, England",NA,NA,NA
"LHG6-L7Z","52.76667","-1.63333","Drakelowe, Derbyshire, England","52.76667","-1.63333","Drakelowe, Derbyshire, England"
"L8QM-KQ2","52.7654","-1.5676","Church Gresley, Derbyshire, England","52.7654","-1.5676","Church Gresley, Derbyshire, England"
"G228-D67","51.85229","0.61466","Lexington Hundred, East Thorpe, Essex, England","51.85229","0.61466","Lexton, Essex, England"
"GZLP-RV6","54.38216","-2.77954","Westmorland, England","54.38216","-2.77954","Westmorland, England"
"GLTY-HGY","54.76426","-1.57104","Burnside, Westmoreland, England.",NA,NA,NA
"LHF3-XJN","54.7186","-2.676","Little Salkeld, Cumberland, England","54.7186","-2.676","Little Salkeld, Cumberland, England"
"GDS4-XJT","54.7186","-2.676","Little Salkeld, Cumberland, England","54.7185","-2.676","Little Salkeld, Cumberland, England"
"L22L-6WF","54.8424","-3.0509","Crofton Manor, Thursby, Allerdale district, Cumberland, England","54.8424","-3.0509","Crofton Manor, Thursby, Allerdale district, Cumberland, England"
"LHF3-X93","54.8424","-3.0509","Thursby, Cumberland, England","54.8424","-3.0509","Thursby, Cumberland, England"
"GKBJ-DCC","52.4379","-1.6496","England",NA,NA,NA
"LR66-P92","50.95248","-0.41993","Thakeham, Sussex, England",NA,NA,NA
"LX75-4DK","53.35133","-3.00636","Bebington, Cheshire, England",NA,NA,NA
"LX75-467","53.1938","-2.8921","Chester, Cheshire, England","53.35133","-3.00636","Bebington, Cheshire, England"
"9C3W-DS1","51","0.43333","Etchingham, Sussex, England",NA,NA,NA
"GGZV-YR6",NA,NA,NA,NA,NA,NA
"9C3W-DQ5",NA,NA,NA,"53.73333","-0.48333","Swanland, Yorkshire, England"
"GKPB-XY9",NA,NA,NA,"53.73333","-0.48333","Swanland, Yorkshire, England"
"LZDC-KTJ","52.6456","-2.5737","Leighton, Shropshire, England",NA,NA,NA
"LZDC-2M9","52.79646","-2.99541","Knockin, Shropshire, England",NA,NA,NA
"MZ9S-STJ","52.6456","-2.5737","Leighton, Shropshire, England",NA,NA,NA
"MWRP-266","51.86688","0.36378","Of, Afreston In Great Dunmow, Essex, England",NA,NA,NA
"G4CN-T5D","52.65959","0.54463","Marham, Norfolk, England","50.766","-2.14508","Dorset, England, United Kingdom"
"GMPR-7BK","50.73646","-3.71887","Orwey, Devonshire, England",NA,NA,NA
"GMPR-7BL",NA,NA,NA,NA,NA,NA
"9H4B-T21","52.4379","-1.6496","England, United Kingdom",NA,NA,NA
"9335-SQJ","51.8609","-4.31153","Carmarthenshire, Wales, United Kingdom","52.33022","-3.76641","Wales"
"GXYH-2J9","52.75","0.38333","King's Lynn, Norfolk, England",NA,NA,NA
"GFMY-HMN","52.75","0.38333","King's Lynn, Norfolk, England",NA,NA,NA
"LKRM-RDQ","48.064","-2.30987","Le Plessix, Morbihan, Brittany, France","51.8235","-1.2905","Kidlington, Oxfordshire, England"
"GGPL-7RM",NA,NA,NA,NA,NA,NA
"GMNF-2RF","51.12756","1.32542","Dover Castle, Kent, England",NA,NA,NA
"LBVW-7GK","53.95878","-1.08248","Yorkshire, England",NA,NA,NA
