"fid","place_birth_lat","place_birth_lon","place_birth","place_death_lat","place_death_lon","place_death"
"GS6V-KGP","52.5332","-1.6621","Nether Whitacre, Warwickshire, England","52.6325","-1.69","Tamworth Castle, Warwickshire, England"
"MCB6-X9B","52.6325","-1.69","Tamworth, Staffordshire, England",NA,NA,NA
"943M-FS1","53.95878","-1.08248","Inglewait, Yorkshire, England","53.95878","-1.08248","Inglewait, Yorkshire, England"
"GXB5-XXL","54.2467","-1.4705","Pickhill, Yorkshire, England","53.95878","-1.08248","Yorkshire, England"
"G3BR-89Q",NA,NA,NA,NA,NA,NA
"G3BR-G6L",NA,NA,NA,NA,NA,NA
"KLYH-WHJ","53.11667","-2.68333","Beeston, Cheshire, England","53.18268","-2.53046","Cheshire, England"
"GCGY-HCS","51.91667","-2.6","of Wilton Castle, Herefordshire, England",NA,NA,NA
"LXS3-W59","53.0428","-1.3749","Codnor, Basford, Derbyshire, England","51.31724","0.49517","Aylesford, Kent, England"
"GFXB-WKZ","50.7379","-4.0026","Okehampton, Devon, England",NA,NA,NA
"GKPV-596","46.7344","7.61309","Strättligen, Thun, Bern, Switzerland","52.4379","-1.6496","England"
"LDT9-8FZ","51.40444","-3.52806","Saint Donats, The Vale of Glamorgan, Wales",NA,NA,NA
"GK43-NYF",NA,NA,NA,NA,NA,NA
"G9TM-LT9","52.33022","-3.76641","Wales",NA,NA,NA
"L7JP-7MW",NA,NA,NA,NA,NA,NA
"LR31-W6B","51.0425","-2.05222","Swallowcliffe, Wiltshire, England","51.0425","-2.05222","Swallowcliffe, Wiltshire, England"
"GD63-V26","51.5579","-1.9834","Brinkworth, Wiltshire, England",NA,NA,NA
"GZPJ-1SF","51.1828","-3.4453","Dunster, Somerset, England","43.977","-0.176","Gascogne, France"
"2734-4MJ","51.30014","-2.60593","Chewton, Somerset, England","52.4379","-1.6496","England"
"GDD9-L61","50.854","-1.9842","Hinton Martel, Dorset, England",NA,NA,NA
"G9BM-T4W","53.17284","0.08961","Eresby, Lincolnshire, England","52.4379","-1.6496","England"
"GMNH-FWL","53.1727","0.0931","Eesby, Spilsby, Lincolnshire, England",NA,NA,NA
"GG32-RYQ","52.13436","-2.74917",",Herefordshire,England.",NA,NA,NA
"GGQ9-PL5",NA,NA,"Dynevor Castl, Llandilo, Carmarthenshire, Wales",NA,NA,NA
"LT8C-8PM","51.88334","-3.18333","Tretower, Breconshire, Wales",NA,NA,NA
"9CHT-6YN","52.33022","-3.76641","Wales",NA,NA,NA
"93QW-474","52.3301","-3.3682","Radnorshire, Wales",NA,NA,NA
"9CHT-D6Y","52.33022","-3.76641","of Wales",NA,NA,NA
"93QW-N3R","52.3301","-3.3682","of, Radnorshire, Wales",NA,NA,NA
"MNW7-5D6","52.33022","-3.76641","Wales","52.33022","-3.76641","Wales"
"LZBX-QMV","52.33022","-3.76641","Wales","52.33022","-3.76641","Wales"
"GC68-F99","52.33022","-3.76641","Wales",NA,NA,NA
"GXPV-BK8","52.33022","-3.76641","Wales",NA,NA,NA
"GWM3-BR9","52.51136","1.50796","Hales, Norfolk, England","51.9371","1.2805","Harwich, Essex, England"
"GKWV-WT3","51.9371","1.2805","Harwich, Essex, England","52.4379","-1.6496","England"
"GFWN-CZ7","51.0736","0.7759","Woodchurch, Kent, England",NA,NA,NA
"GJCR-R8L","51.22608","0.75054","Kent, England","52.67827","0.97259","Norfolk, England"
"L7BQ-B8B","52.2128","-8.6941","Buttevant, County Cork, Ireland","51.8983","-8.4729","Cork, County Cork, Ireland"
"GGW3-KP6",NA,NA,NA,NA,NA,NA
"GQ8X-8WC","55.1478","-3.6428","Falde,Dumfriesshire, Scotland.","52.4379","-1.6496","England"
"GZD7-H3V","56.81674","-4.18396","Falde, Scotland",NA,NA,NA
"GHDT-GSP","52.48","-1.895","Birmingham, Warwickshire, England","52.1384","-1.6094","Manor Nether Ettington, Warwickshire, England"
"MFDB-BX9","52.4379","-1.6496","England","52.4379","-1.6496","England"
"GLBH-VVX","52.4379","-1.6496","England",NA,NA,NA
"GNGF-SBS","52.18333","-2.08333","Upton Snodsbury, Worcestershire, England","52.1937","-2.2219","Worcester, Worcestershire, England"
"L8TT-CFN","52.4221","-2.0035","Frankley, Worcestershire, England","52.18333","-2.08333","Upton Snodsbury, Worcestershire, England, United Kingdom"
"GNQR-2X9","51.85739","-1.29353","Ricote, North Weston, Oxfordshire, England",NA,NA,NA
"G23B-7FF","51.07526","0.22989","Rotherfield, Sussex, England",NA,NA,NA
"MY13-W1K","52.4379","-1.6496","England",NA,NA,NA
"GD14-713",NA,NA,NA,NA,NA,NA
"LHRR-FC5","51.97009","-3.91697","Llansadwrn, Carmarthenshire, Wales",NA,NA,NA
"LHRR-FD4","53.20889","-3.12187","Llaneurgain, Flintshire, Wales",NA,NA,NA
"L7NR-FL3","52.80364","-3.81907","of Ceinmeirch,Llanfachreth,Merionethshire,Wales",NA,NA,NA
"937D-D5V","53.29127","-4.37203","of Coedan,Llanfechell,Anglesey,Wales",NA,NA,NA
"GKJ1-PRV","52.33022","-3.76641","Wales",NA,NA,NA
"KZNY-TPK","52.3336","-3.3823","Powys,Wales",NA,NA,NA
"937N-1PZ","52.993","-4.42","of Trefor,Llangollen,Denbighshire,Wales",NA,NA,NA
"93Q3-3YN","51.4736","-3.3653","of,Uwch Caeach cmt,Glamorganshire,Wales",NA,NA,NA
"GFMP-X17","52.5627","-3.1499","Montgomery, Montgomeryshire, Wales",NA,NA,NA
"K2MB-PJP","52.2464","-0.8743","Abington, Northamptonshire, England",NA,NA,NA
"LYD8-V1J","53.95878","-1.08248","Yorkshire, England",NA,NA,NA
"GJHL-P48","53.32372","-0.3685","Wickenby, Lincolnshire, England","52.13187","-0.65286","Petsoe Manor, Buckinghamshire, England"
"GJHG-4B7","53.33066","0.07805","North Reston, Lincolnshire, England","53.33066","0.07805","North Reston, Lincolnshire, England"
"2WHX-J7R","51.83747","-0.18951","Hertfordshire, England","51.83747","-0.18951","Gatesden, Hertfordshire, England"
"GDTB-ZPD","51.79365","-0.48842","Great Gaddesden, Hertfordshire, England","51.51","-0.12","London, England"
"LYCD-JHL","51.51","-0.12","London,Middlesex,England",NA,NA,NA
"LT7S-V56",NA,NA,NA,NA,NA,NA
"L621-BBG","51.9","0.2","Stansted Mountfitchet, Essex, England","51.89911","0.20735","Stanstead Mountfitchet, Essex, England"
"L2WD-3CC","51.92163","0.3902","Lindsell, Essex, England","51.92163","0.3902","Lindsell, Essex, England"
"G6H3-DJB","51.92163","0.3902","Lindsell, Essex, England, United Kingdom",NA,NA,NA
"L6GG-VMP","51.38311","-2.03833","Bromham, Wiltshire, England","51.85","-5.08333","Roch Castle, Pembrokeshire, Wales"
"LVDM-WZ6","51.38311","-2.03833","Bromham, Chippenham, Wiltshire, England","51.85","-5.08333","Roch Castle, Pembrokeshire, Wales, United Kingdom"
"L6GG-VDX","51.094","-1.662","East Winterslow, Berwick, Wiltshire, England","51.15723","-1.90293","Berwick, Wiltshire, England"
"LVDM-4C4","51.15723","-1.90293","East Winterslow, Berwick, Wiltshire, England","51.15723","-1.90293","East Winterslow, Berwick, Wiltshire, England"
"GQCL-XJ2","52.5501","-0.2677","Orton Longueville with St Botolphbridge, Huntingdonshire, England, United Kingdom","52.5508","-0.2685","Orton Longueville with St Botolphbridge, Huntingdonshire, England"
"K664-TN4","52.02423","-0.41254","Colmesworth, Bedfordshire, England",NA,NA,NA
"GS8D-CVQ","52.4507","-2.5443","Aston Botterell, Shropshire, England",NA,NA,NA
"GS8D-CV9","52.64306","-2.71362","Shropshire, England",NA,NA,NA
"G3TN-HTD","53.11051","-1.62048","Derbyshire, England","53.11051","-1.62048","Derbyshire, England"
"LHG6-2MR","51.85229","0.61466","Of Leeys Manor, , Essex, England","52.7989","-1.6405","Drakelow, Burton-Upon-Trent, Derbyshire, England"
"GZL7-GKX","55.17163","-2.2776","Bellingham, Northumberland, England",NA,NA,NA
"GZL7-BN1","54.3549","-2.761","Burneshead, Westmorland, England",NA,NA,NA
"GV2Y-HYW",NA,NA,"Corby Castle, Great Corby, Wetheral, Carlisle, Cumberland, England","54.7384","-2.6624","Addingham, Eden district, Cumberland, England"
"LHG4-YRX","54.53333","-2.71667","Rosgill, Shap, Westmorland, England","54.53333","-2.71667","Rosgill, Shap, Westmorland, England"
"GKBJ-DC7","52.05186","0.08778","Heydon, Essex, England","52.05186","0.08778","Heydon, Essex, England"
"GKYV-V73","52.4379","-1.6496","England",NA,NA,NA
"GKYV-J23","52.4379","-1.6496","England",NA,NA,NA
"LR66-R2B","50.981","-0.3385","Takeham, Sussex, England",NA,NA,NA
"GLYX-RN9",NA,NA,NA,NA,NA,NA
"LDJ8-SYQ","53.3902","-3.0229","Poulton Lancelyn, Birkenhead, Cheshire, England","53.3902","-3.0229","Poulton Lancelyn, Birkenhead, Cheshire, England"
"LDJ8-S5X","53.515","-1.133","Doncaster, Yorkshire, England","53.39324","-3.02886","Poulton Lancelyn, Birkenhead, Cheshire, England"
"9C3W-DM5",NA,NA,NA,"52.4379","-1.6496","England"
"9C3W-DM1","51.28114","-0.40057","surrey england",NA,NA,NA
"9C3W-DQQ","51.59436","-0.47481","Harefield, Middlesex, England","53.73333","-0.48333","Swanland, Yorkshire, England"
"9C3W-DQC","55.03333","-1.51667","Backworth, Northumberland, England","53.73333","-0.48333","Swanland, Yorkshire, England"
"M1G3-QGL","52.6456","-2.5737","Leighton, Shropshire, England",NA,NA,NA
"L6Q4-YXX","52.6456","-2.5737","Leighton, Shropshire, England","52.6449","-2.5749","Leighton, Shropshire, England"
"9CCW-YC6","52.6","-2.68333","Langley, Shropshire, England",NA,NA,NA
"9CC8-1N1","52.4502","-2.0509","Halesowen, Shropshire, England, Great Britain",NA,NA,NA
"LKQK-7HZ","51.8741","0.3579","Great Dunmow, Essex, England","52.65959","0.54463","Manor Marham, Norfolk, England"
"L66H-MV5",NA,NA,NA,NA,NA,NA
"L8T2-GBK",NA,NA,NA,"50.75","-3.03333","Musbury, Devon, England"
"L8T2-G1M","50.73646","-3.71887","Orway, Devonshire, England",NA,NA,NA
"GZYP-DCW","50.73646","-3.71887","Ulfcolme, Devon, England",NA,NA,NA
"GZYP-Z7S","50.73646","-3.71887","Devon, England",NA,NA,NA
"GGXT-W9S",NA,NA,"Hornby, Yorkshire, England",NA,NA,NA
"GGXT-VSJ",NA,NA,"Hornby, Yorkshire, England",NA,NA,NA
"GK4J-738","52.5628","-3.1493","Powys, Montgomeryshire, Wales",NA,NA,NA
"9WCZ-311","52.16","-4.4","Cardiganshire, Wales, United Kingdom","52.33022","-3.76641","Wales, United Kingdom"
"G6M4-6C3","52.16","-4.4","Cardiganshire, Wales, United Kingdom","52.33022","-3.76641","Wales, United Kingdom"
"9SMM-WFC","52.4379","-1.6496","England",NA,NA,NA
"GL3B-KPM","52.4379","-1.6496",",England",NA,NA,NA
"LC89-2TW","55.7703","-2.0048","Berwick-upon-Tweed, Northumberland, England","53.5685","-1.2681","Hooton Pagnell, Yorkshire, England"
"GMJ9-8XW","52.1033","1.0498","Nettlestead, Suffolk, England","51.56566","0.7471","Shopland, Essex, England"
"9CXH-S7R","52.1895","1.1307","Stonham Aspall, Suffolk, England",NA,NA,NA
"KLGD-YDG","52.55947","0.7546","Little Cressingham, Norfolk, England",NA,NA,NA
"L2J5-GV6","52.72722","0.39686","King's Lynn, Norfolk, England","52.58333","0.73333","Great Cressingham, Norfolk, England"
"L2R1-JN2","54","-2.5","Grande-Bretagne","52.4379","-1.6496","England"
"LCR1-GSY","51.51","-0.12","London, England","51.6244","-0.0616","Edmonton, Middlesex, England"
"GW4Z-J11",NA,NA,NA,NA,NA,NA
"GW4Z-NY5",NA,NA,NA,NA,NA,NA
"GNM6-5F2",NA,NA,"Lancaster, Lancashire, England","52.4379","-1.6496","England"
"G2XK-WM4","54.02489","-2.70892","Lancaster, Lancashire, England, United Kingdom","54.02489","-2.70892","Lancaster, Lancashire, England, United Kingdom"
"LBV7-R4N",NA,NA,"Beckhamefield, Buckingshire, England",NA,NA,NA
"LBVW-3FF",NA,NA,NA,NA,NA,NA
"G4ZX-SFT",NA,NA,NA,NA,NA,NA
"LZ21-B4W","55.2","-4.66667","Turnberry Castle, Carrick, Ayrshire, Scotland","54.893","-2.934","Carlisle, Cumberland, England"
"946X-7Z3","56.1","-4.9","Carrick, Argyle, Scotland",NA,NA,NA
"GLWZ-ZH4","55.2","-4.66667","Carrick, Ayrshire, Scotland",NA,NA,NA
"GHNZ-2V8","56.16667","-3.75","Clackmannanshire, Scotland","56.81674","-4.18396","Scotland"
"9ZZ1-LQY","50.73646","-3.71887","Devon, England","51.01667","-4.21667","Bideford, Devon, England"
"G9MM-84L","50.84617","-2.94501","Holway, Somerset, England","50.5115","-3.8215","Holne, Devonshire, England"
"GFNN-VT7",NA,NA,NA,NA,NA,NA
"G61S-P6J","51.8652","4.9972","Arkel, Giessenlanden, South Holland, Netherlands","52.6652","4.7874","Sint Pancras, Noord-Holland, Nederland"
"GL2Z-Y1S","51.8712","5.0733","Heukelum, , Holland, Netherlands","51.8652","4.9972","Arkel, , South Holland, Netherlands"
"29W4-NG6","51.9119","4.1008","Oostvoorne, South Holland, Netherlands","52.0576","4.2333","Loosduinen, South Holland, Netherlands"
"GX2D-X4T",NA,NA,NA,"51.9","4.11667","Voorne, Holland, the Netherlands"
"G7G7-TWS",NA,NA,NA,"51.6281","6.2292","Kleve, Rheinland, Germany"
"GWQC-PSC","50.34193","7.084","Virneburg, Adenau, Rhineland, Prussia, German Empire","50.34193","7.084","Virneburg, Adenau, Rhineland, Prussia, German Empire"
"LZJH-LX9","51.7589","5.7389","Grave, North Brabant, Netherlands",NA,NA,NA
"GVPT-WC1","48.75","5.16666","Bar-le-Duc, Meuse, Duchy de Lorraine, Holy Roman Empire","49","5.5","Meuse, Argonne, Lorraine, France,"
"GSS1-XRF","47.736","3.293","Toucy,Yonne,Bourgogne,France","48.75","5.16666","Bar-le-Duc, Meuse, Lorraine, France"
"LCR7-FW4","53.18268","-2.53046","Cheshire, England, United Kingdom","53.2598","-2.1822","Henbury, Cheshire, England"
"GNHW-2QC","53.13333","-2.36666","Bechton Newman, Cheshire, England","53.13333","-2.36666","Betchton, Cheshire, England, United Kingdom"
"G3PH-814",NA,NA,"Scrivelsby Manor, Scrivelsby, East Lindsey district, Lincolnshire, England, United Kingdom","50.3907","-3.9205","Ivybridge, Devon, England"
"GDVM-VNR","50.3907","-3.9205","Ivybridge, South Hams district, Devonshire, England, United Kingdom",NA,NA,NA
"G98D-CNT","50.78866","-3.18585","Honiton, Devonshire, England","50.78866","-3.18585","Honiton, Devonshire, England"
"G2ZP-D5P",NA,NA,NA,"50.73646","-3.71887","Of Devonshire, England"
"G8WQ-S71",NA,NA,NA,NA,NA,NA
"LVMW-JSW","54.15","-2.6","Thurland Castle, Lancashire, England","53.83275","-1.16426","Ryther Castle, Ryther, Yorkshire, England"
"9FQD-K78","53.95878","-1.08248","Yorkshire, England","53.95878","-1.08248","West Riding, Yorkshire, England"
"9FQD-K7X","53.95878","-1.08248","Southeby, Yorkshire, England","53.95878","-1.08248","West Riding, Yorkshire, England"
"LBMZ-BXW","51.17875","0.49588","Marden, Kent, England","51.1743","0.4904","Marden, Kent, England"
"LBMZ-5JQ","51.1743","0.4904","Marden, Kent, England","51.1403","0.49351","Marden, Kent, England, United Kingdom"
"LCPL-9DM","52.4379","-1.6496","England",NA,NA,NA
"LCPL-9XR","52.4379","-1.6496","England, United Kingdom","52.4379","-1.6496","England"
"G7R4-KQX","51.0719","1.0822","Hythe, Kent, England","51.0719","1.0822","Hythe, Kent, England"
"GXGW-1ML",NA,NA,NA,NA,NA,NA
"K4TP-8VQ","52.6","-3.81667","Penegoes, Powys, Wales",NA,NA,NA
"97HB-XWK","53.1065","-4.2305","Cegidfn, Caernarvon, Wales",NA,NA,NA
"L7NX-TYC","52.5012","-2.7999","Acton Scott, Church Stretton, Shropshire, England, United Kingdom","52.5012","-2.7999","Acton Scott, Church Stretton, Shropshire, England, United Kingdom"
"L7NX-TTC","52.5012","-2.7999","Acton Scott, Church Stretton, Shropshire, England, United Kingdom","52.5012","-2.7999","Acton Scott, Church Stretton, Shropshire, England, United Kingdom"
"G6NC-YSV","52.6082","-2.7203","Frodesley, Shropshire, England","52.6082","-2.7203","Frodesley, Shropshire, England"
"LTYM-N8M","52.3336","-3.3823","Powys,Wales",NA,NA,NA
"L2QT-JWT","53.6","-1.81667","Crossland, Yorkshire, England","52.4379","-1.6496","England"
"GLQ4-HY5","52.4379","-1.6496","England",NA,NA,NA
"GGRS-K27","62","15","Sweden",NA,NA,NA
"GGRS-XRJ",NA,NA,NA,NA,NA,NA
"9HGY-52X",NA,NA,NA,NA,NA,NA
"M366-VQT","62","15","Sweden","62","15","Sweden"
"L4P9-6FF",NA,NA,NA,"62","15","Sweden"
"GGSG-7BP",NA,NA,NA,NA,NA,NA
"M3HT-YRK","58.41667","15.75","Östergötland, Sweden",NA,NA,NA
"MNJQ-QVV",NA,NA,NA,NA,NA,NA
"M4LZ-YNF",NA,NA,NA,NA,NA,NA
"LCC8-9JT","58.4","13.7","Vinstorpa, Skaraborg, Sweden",NA,NA,NA
"LCCD-32F","58.4","13.7","Vinstorpa, Skaraborg, Sweden",NA,NA,NA
"MDTX-M6C",NA,NA,NA,NA,NA,NA
"MDTX-MD1",NA,NA,NA,NA,NA,NA
"L1WF-52J",NA,NA,NA,NA,NA,NA
"LYGL-6HN",NA,NA,NA,NA,NA,NA
"27NL-NBL",NA,NA,NA,NA,NA,NA
"GDNX-HRW",NA,NA,NA,NA,NA,NA
"LT8D-H6K",NA,NA,NA,NA,NA,NA
"MJHV-1KX","62","15","Sweden",NA,NA,NA
"G9SZ-D21","62","15","Sweden","58.6846","23.8324","Lihula, Läänemaa, Estonia"
"GD6T-R2S","58.41667","15.75","Östergötland, Sweden",NA,NA,NA
"G46L-1W8",NA,NA,NA,NA,NA,NA
"GH1N-F51",NA,NA,NA,NA,NA,NA
"LC37-9RS","62","15","Sweden",NA,NA,NA
"GVYL-NVJ",NA,NA,NA,NA,NA,NA
"MMF4-Z4F",NA,NA,NA,NA,NA,NA
"MLWN-6WC","62","15","Sweden",NA,NA,NA
"9MLQ-RGH",NA,NA,NA,NA,NA,NA
"LJL5-DQ9",NA,NA,NA,NA,NA,NA
"MDTK-JSZ",NA,NA,NA,NA,NA,NA
"K46R-GHD",NA,NA,NA,NA,NA,NA
"GXL7-GNQ",NA,NA,NA,NA,NA,NA
"GVP2-2PD",NA,NA,NA,NA,NA,NA
"GGV4-3K7","49","13","Europe",NA,NA,NA
"MCGQ-6J4","58.41667","15.75","Ostergotland, Sweden",NA,NA,NA
"MJF1-Z4M",NA,NA,NA,NA,NA,NA
"K2T8-Q1B","56","10","Denmark","55.64191","12.08785","Roskilde, Sjælland, Denmark"
"MDZR-MVN","53.9331","9.5036","Steinburg, Schleswig-Holstein, Germany",NA,NA,NA
"MDZR-MKH",NA,NA,NA,NA,NA,NA
"KCXD-K1P",NA,NA,NA,NA,NA,NA
"KZ24-XX4",NA,NA,NA,NA,NA,NA
"K42J-4NV","52.86275","11.13953","Salzwedel, Altmarkkreis Salzwedel, Saxony-Anhalt, Germany","51.5","10","Germany"
"LV71-72L","52.86275","11.13953","Salzwedel, Altmarkkreis Salzwedel, Saxony-Anhalt, Germany",NA,NA,NA
"LD56-ZF6",NA,NA,NA,NA,NA,NA
"2Z34-JHQ",NA,NA,NA,NA,NA,NA
"9C7W-291","55.4732","13.5455","Näsbyholm Castle, Skurup, Skåne, Sweden","55.7038","13.1909","Lund, Skåne, Sweden"
"LWL1-G1D","54.1535","10.79101","Stolpe, Altenkrempe, Ostholstein, Schleswig-Holstein, Germany",NA,NA,NA
"GH31-SPX","51.8054","5.4396","Lith, Lith, North Brabant, Netherlands","51.8054","5.4396","Lith, Lith, North Brabant, Netherlands"
"GH3B-5CJ","51.6979","5.3022","'s-Hertogenbosch, s-Hertogenbosch, North Brabant, Netherlands","51.6979","5.3022","'s-Hertogenbosch, s-Hertogenbosch, North Brabant, Netherlands"
"LYZ6-ZY2","51.6631","5.41873","Middelrode, North Brabant","51.6482","5.4757","Dinther, Gemeente Bernheze, North Brabant, Nederland"
"L56V-HJZ","52.5","5.75","Netherlands",NA,NA,NA
"G6JW-DYN","52.5","5.75","Nederland, of Belgie",NA,NA,NA
"GG9M-Y4B",NA,NA,NA,NA,NA,NA
"GCQ9-7FJ","52.5","5.75","Netherlands","51.7589","5.7389","Kasteel Grave, Grave, North Brabant, The Netherlands"
"GQNS-V9S","51.58","5.22","Noord-Brabant, Nederland",NA,NA,NA
"MWGX-YZ5","62","15","Sweden","62","15","Sweden"
"KNWB-YRQ",NA,NA,NA,"62","15","Sweden"
"GGSD-YR5","62","15","Sweden",NA,NA,NA
"GGSD-3HM","62","15","Sweden",NA,NA,NA
"KL6D-28G","59.51667","17.88333","Of Runby, Ed, Stockholm, Sweden",NA,NA,NA
"KNVW-C6N",NA,NA,NA,NA,NA,NA
"LH78-GQN","60.46667","22.71667","Spurila, Pyhämaa, Turku Pori, Finland",NA,NA,NA
"LJR3-DHP","60.46667","22.71667","Spurila, Pyhämaa, Turku Pori, Finland","64","26.5","Finland"
"GLSK-F25","64","26.5","Gyle, Finland",NA,NA,NA
"GLSV-GQF","64","26.5","Finland",NA,NA,NA
"L8BT-6FX","64","26.5","Finland","64","26.5","Finland"
"GFM7-YKS","64","26.5","Finland","64","26.5","Finland"
"G7D6-FXM","62","15","Sweden",NA,NA,NA
"G7DX-L2B","62","15","Sweden",NA,NA,NA
"GLHF-1DS","59.618","16.2291","Hallstahammar, Västmanland, Ruotsi",NA,NA,NA
"GLHN-D6L",NA,NA,NA,NA,NA,NA
"GLHN-DQK",NA,NA,NA,NA,NA,NA
"GZDD-DPP",NA,NA,NA,NA,NA,NA
"KCST-HM9","54.085","13.4181","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland","54.085","13.4181","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"MJDM-P9G","54.085","13.4181","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland","54.085","13.4181","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"LLHC-JV2","54.085","13.4181","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland","54.085","13.4181","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"KJCR-L22","54.085","13.4181","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland","54.085","13.4181","Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
"GFQ3-CBL","54.09449","13.41324","Greifswald, Greifswald, Mecklenburg-Vorpommern, Germany",NA,NA,NA
"GLHM-FNW","54.09449","13.41324","Greifswald, Greifswald, Mecklenburg-Vorpommern, Germany",NA,NA,NA
"LTHW-BTV","56.81674","-4.18396","Scotland",NA,NA,NA
"G92M-5J2","56.81674","-4.18396","Scotland","56.81674","-4.18396","Scotland"
"9W5Y-6V4","54.4059","-1.7337","Richmond, Yorkshire, England","55.4667","-2.7833","Roxburghshire, Scotland"
"9W5Y-6VP","56.81674","-4.18396","Scotland","55.14783","-3.64282","Dumfriesshire, Scotland"
"GDMR-FX7","55.9176","-3.3223","Hermiston, Midlothian, Scotland","55.9361","-3.2141","Dalkeith, Lothian, Scotland, United Kingdom"
"G61N-KQ5","55.2167","-3.7333","Closeburn, Dumfriesshire, Scotland","56.81674","-4.18396","Scotland"
"G3C2-7GH","56.81674","-4.18396","Scotland",NA,NA,NA
"LVYX-8S6","54.98333","-3.26666","Annandale District, Dumfriesshire, Scotland","56.81674","-4.18396","Scotland"
"KJP8-74R","54.98333","-3.26666","Annandale District, Dumfriesshire, Scotland","55.14783","-3.64282","Dumfriesshire, Scotland"
"GLVS-LKK","56.81674","-4.18396","Scotland","56.81674","-4.18396","Scotland"
"GLVS-RFF",NA,NA,NA,NA,NA,NA
"L2W7-KYC","55.76666","-2.38333","Langton, Berwickshire, Scotland",NA,NA,NA
"L2W7-299","56.81674","-4.18396","Scotland",NA,NA,NA
"K1T8-C3S",NA,NA,NA,NA,NA,NA
"LV66-125",NA,NA,NA,NA,NA,NA
"GZKY-K66","55.5289","-2.3557","Linton, Roxburghshire, Scotland","55.5289","-2.3557","Linton, Roxburghshire, Scotland"
"29WW-2KB","55.6833","-3.6333","Carnwath, Lanarkshire, Scotland","55.5289","-2.3557","Linton, Roxburghshire, Scotland"
"GFB1-W2P","55.9","-3.11667","Gilmerton, Midlothian, Scotland",NA,NA,NA
"LCZR-K9H","56.81674","-4.18396","Scotland",NA,NA,NA
"LRKW-Y76","51.5862","-1.533","Kingston Lisle, Berkshire, England","55.82986","-4.54284","Renfrewshire, Scotland"
"G2KT-3BR",NA,NA,NA,NA,NA,NA
"G7H9-V2V","55.5","-4.5","Ayrshire, Scotland, United Kingdom","55.5","-4.5","Ayrshire, Scotland, United Kingdom"
"G82C-PVB","55.5","-4.5","Polkelly, Ayrshire, Scotland","55.45871","-4.62849","Ayr, Ayrshire, Scotland"
"GQL7-FRJ","57.4167","-3.25","Altyre, Morayshire, Scotland","55.03541","-2.26175","Tynedale Manor, Northumberland, England"
"9MT8-HNV","52.5659","-1.6849","Tynsdale, East Lothian, Scotland","43.78056","-102.08333","Castle Moulin, East Lothian, Scotland"
"MT98-RGS","57.4167","-3.25","Of,Moray,Scot",NA,NA,NA
"MT98-R5K","57.4167","-3.25","Of,Moray,Scot",NA,NA,NA
