"fid","place_birth_lat","place_birth_lon","place_birth","place_death_lat","place_death_lon","place_death"
"GHZ1-PFH","53.95878","-1.08248","Yorkshire, England",NA,NA,NA
"GDCP-5FC","54.09896","-1.54387","Markingfield Hall, Yorkshire, England","54.09896","-1.54387","Markingfield Hall, Yorkshire, England"
"LDYP-HCW","54.08795","-1.70106","Ripon Liberty, Yorkshire, England","53.7","-1.61666","Soothill, Yorkshire, England"
"L25L-MB9","56.25","-3.16667","Fife, Scotland","52.64306","-2.71362","Shropshire, England"
"G6QM-9DG","52.4379","-1.6496","England",NA,NA,NA
"GHHC-2H5","52.4379","-1.6496","England","51.6733","0.1255","Theydon Garnon, Essex, England"
"GV1V-GDK","55.9535","-3.1892","Edinburgh, Midlothian, Scotland",NA,NA,NA
"GJJB-7H4",NA,NA,NA,NA,NA,NA
"GJJT-RPY","51.22608","0.75054","Kent, England",NA,NA,NA
"9MP5-L2C","52.97322","-0.13843","Sutterton, Lincolnshire, England, United Kingdom",NA,NA,NA
"GKY7-PYQ",NA,NA,NA,NA,NA,NA
"GDP6-PWV","52.58333","0.98333","Hingham, Norfolk, England","52.4379","-1.6496","England"
"LVHK-LZX","52.58333","0.98333","Hingham, Norfolk, England","52.58333","0.98333","Hingham, Norfolk, England"
"L8S6-N51","52.0633","-1.3409","Banbury, Oxfordshire, England","51.85739","-1.29353","Oxfordshire, England"
"L6NG-CS8","53.95878","-1.08248","Yorkshire, England","52.4379","-1.6496","England"
"GDQT-S4N","52.94656","-0.94946","Bingham, Nottinghamshire, England","52.953","-1.146","Nottingham, Nottinghamshire, England"
"GDQT-4PD","51.34092","-1.59393","Marten, Great Bedwyn, Wiltshire, England",NA,NA,NA
"K1TD-GVV","53.56667","-0.98333","Hatfield, Yorkshire, England","53.56667","-0.98333","Hatfield, Yorkshire, England"
"LZNR-TYX","52.7861","-1.4415","Staunton Harold, Leicestershire, England","52.4379","-1.6496","England"
"K1TD-GV3","53.15812","-0.23925","Lincoln, England",NA,NA,NA
"K1T6-4GQ","52.4379","-1.6496","England",NA,NA,NA
"GC3M-2X6","53.0748","-0.8105","Newark-on-Trent, Nottinghamshire, England","52.4379","-1.6496","England"
"GK9N-76S","53.11546","-1.02722","Nottinghamshire, England","52.4379","-1.6496","England"
"GLK5-CFG","52.4379","-1.6496","England, , , United Kingdom","52.4379","-1.6496","England, , , United Kingdom"
"LT5Z-98Z","52.138","-3.0067","Eardisley, Herefordshire Unitary Authority, Herefordshire, England","52.138","-3.0067","Eardisley, Herefordshire Unitary Authority, Herefordshire, England"
"L2J7-F52","51.9874","-2.9206","Laxton, Herefordshire, England","52.4379","-1.6496","England"
"KHS2-HJ5","51.914","-2.587","Ross, Herefordshire, of Argincourt, England","51.9147","-2.5834","Ross-on-Wye, Herefordshire, England"
"GNPM-Z75","52.0768","-2.8604","Bridge Sollers, Herefordshire, England","51.9147","-2.5834","Ross-on-Wye, Herefordshire, England"
"GD1R-XJ4","53.95525","-1.07822","York Castle, York, Yorkshire, England","52.4379","-1.6496","England"
"LB5M-MMV","53.95525","-1.07822","York Castle, York, Yorkshire, England","52.58308","-0.9222","Noseley, Leicestershire, England"
"LH1W-R4Z","51.11974","-2.9","Somerset, England, United Kingdom","50.73646","-3.71887","Devon, England, United Kingdom"
"GNF2-HD1","51.88419","-2.14462","Gloucestershire, England, United Kingdom","51.88419","-2.14462","Gloucestershire, England, United Kingdom"
"GGGK-LRK",NA,NA,NA,NA,NA,NA
"GGGK-2P2",NA,NA,NA,NA,NA,NA
"GHNT-71G","53.841","-0.424","Beverley, Yorkshire, England","51.6617","-0.3971","Watford, Hertfordshire, England"
"GLJY-DV9","53.841","-0.424","Beverley, Yorkshire, England","51.6617","-0.3971","Watford, Hertfordshire, England"
"GGJX-CB3","53.523","-1.1328","Doncaster, Yorkshire, England",NA,NA,NA
"G8S6-WW6","52.4379","-1.6496","England","52.4379","-1.6496","England"
"G8S6-7L5","52.4379","-1.6496","England","52.4379","-1.6496","England"
"GG7D-1CM","51.6617","-0.3971","Watford, Hertfordshire, England","51.6617","-0.3971","Watford, Hertfordshire, England"
"GG7D-Y3H","51.6617","-0.3971","Watford, Hertfordshire, England","51.6617","-0.3971","Watford, Hertfordshire, England"
"K2MC-NZF","53.0104","18.605","Toruń, Kuyavia-Pomerania, Poland","52.3972","16.8702","Grunwald, Poznań, Wielkopolskie, Poland"
"K2MC-N8D","53","14","Stebak, Prussia, Europe","53.0217","18.6107","Torun, Prussia, Europe"
"GV7V-CFV","52.1773","0.8467","Felsham, Suffolk, England, United Kingdom",NA,NA,NA
"GV7V-DWR","52.4379","-1.6496","England, United Kingdom",NA,NA,NA
"GLBB-SDN","56.3915","-3.2132","Errol, Perthshire, Scotland","57.91667","-5.2","Ardmair, Cromartyshire, Scotland"
"GJJ1-5VZ","55.9535","-3.1892","Edinburgh, Midlothian, Scotland","56.81674","-4.18396","Scotland"
"GF48-PLR","55.55","-3.83333","Douglas Castle, Lanarkshire, Scotland","55.55","-3.83333","Douglas Castle,Lanarkshire,Scotland"
"K6HS-Q5N","55.66897","-3.78367","Lanarkshire, Scotland","55.669","-3.7837","Lanarkshire, Scotland"
"GFRX-W2F","56.2","-3.21667","Leslie, Fife, Scotland",NA,NA,NA
"GNVS-NLD","56.4","-3.4333","Perth, Perthshire, Scotland","52.4379","-1.6496","England"
"G2GF-QJY","56.04752","-2.77804","Dirleton Castle, Haddingtonshire, Scotland","56.3625","-3.6154","Gask, Perthshire, Scotland"
"MQD4-XMH","55.5573","-3.8475","Douglas, Lanarkshire, Scotland","56.04752","-2.77804","Dirleton Castle, East Lothian, Scotland"
"9WHQ-5SN","52.04219","-2.42494","Ledbury, Herefordshire, England",NA,NA,NA
"LD5T-WBS","51.88672","0.58806","Stisted, Essex, England, United Kingdom","51.0115","0.7027","Wittersham, Kent, England, United Kingdom"
"LVF3-QVG","51.0115","0.7027","Wittersham, Kent, England, United Kingdom","51.0114","0.7039","Wittersham, Kent, England, United Kingdom"
"G7C6-SCF","50.2172","-4.9853","Philleigh, Cornwall, England","50.2172","-4.9853","Philleigh, Cornwall, England"
"GJZJ-617","50.2172","-4.9853","Philleigh, Cornwall, England","50.2172","-4.9853","Philleigh, Cornwall, England"
"LV46-RG4","56.81674","-4.18396","Scotland",NA,NA,NA
"G2S7-JYJ","56.15","-3.75","Tillicoultry, Clackmannanshire, Scotland",NA,NA,NA
"G2S7-CD6","56.15","-3.75","Tillicoultry, Clackmannanshire, Scotland",NA,NA,NA
"LF42-3CJ","55.9535","-3.1892","Edinburgh, Scotland","55.9535","-3.1892","Edinburgh, , Midlothian, Scotland"
"9C8Q-B7G","56.20604","-2.76658","St Monans, Fife, Scotland","56.20604","-2.76658","Saint Monance, , Fife, Scotland"
"947T-WNS",NA,NA,NA,NA,NA,NA
"LD5M-BXW","52.3161","-2.861","Wigmore, Herefordshire, England","52.3161","-2.861","Wigmore, Herefordshire, England"
"GXSX-19W","52.4379","-1.6496","England",NA,NA,NA
"G2LC-KP8",NA,NA,NA,NA,NA,NA
"GS8F-W3V","50.9902","-2.6303","Ashington, Somerset, England","51.11974","-2.9","Somerset, England"
"GMNF-66M","51.11974","-2.9","Somersetshire, England, United Kingdom","50.9905","-2.6307","Ashington, Somerset, England, United Kingdom"
"GVNK-HS2","52.4379","-1.6496","England, UnIted Kingdom",NA,NA,NA
"GVNK-SGQ","52.4379","-1.6496","England, UnIted Kingdom",NA,NA,NA
"GVNK-68N","52.4379","-1.6496","England, United Kingdom",NA,NA,NA
"GVNK-FJN","52.4379","-1.6496","England",NA,NA,NA
"L6KR-71P",NA,NA,NA,NA,NA,NA
"G614-N6Q","52.9688","-1.5527","Kedleston, Derbyshire, England","52.9688","-1.5527","Kedleston, Derbyshire, England"
"G9Q6-BH2","48.2014","5.9507","Vittel, Vosges, Lorraine, France","49.7814","3.212","Séraucourt-le-Grand, Aisne, Picardie, France"
"GF1L-Z9K",NA,NA,NA,NA,NA,NA
"G2TS-75J","50.99557","-0.72498","Easebourne, Sussex, England","50.98745","-0.74593","Midhurst, Sussex, England"
"G9L4-TXX","54.6339","-1.893","Woodland, Durham, England, United Kingdom","50.72511","-3.52934","Exeter Bradninch Precinct, Devon, England, United Kingdom"
"L71S-XK9","50.9687","-0.32642","West Grinstead, Sussex, England, United Kingdom","50.9687","-0.32642","West Grinstead, Sussex, England, United Kingdom"
"GGK9-Y3X","53.95878","-1.08248","Yorkshire, England","50.9687","-0.32642","West Grinstead, Sussex, England"
"LDCW-L76","50.981","-0.3385","Sussex, England","52.4379","-1.6496","England"
"G8KN-LZ8","50.981","-0.3385","Radinden, Sussex, England","52.4379","-1.6496","England"
"L1XS-4JR","53.89618","-1.17828","Colton, Yorkshire, England","53.89618","-1.17828","Colton, Yorkshire, England"
"GZH9-8LQ","53.89618","-1.17828","Colton, Yorkshire, England","53.89618","-1.17828","Colton, Yorkshire, England"
"GX4Q-296","52.215","-0.459","Thurleigh, Bedfordshire, England","52.215","-0.459","Thurleigh, Bedfordshire, England"
"LK6S-3PF","52.2152","-0.4588","Thurleigh, Bedfordshire, England","52.1071","-0.465","Elstow, Bedfordshire, England"
"MS25-7QQ","52.85336","1.44065","Paston, Norfolk, England","52.85336","1.44065","Paston, Norfolk, England"
"G22V-R6F","52.85336","1.44065","Paston, Norfolk, England","52.85336","1.44065","Paston, Norfolk, England"
"K2S7-CRH","51.51","-0.12","London, England, United Kingdom","41.9051","12.4971",",Rome,,Italy"
"MQJ9-W14","51.51","-0.12","London, Middlesex, England",NA,NA,NA
"9HC8-YHJ",NA,NA,NA,NA,NA,NA
"9HC8-YC9","52.3478","1.3187","of Fressingfield, Suffolk, England",NA,NA,NA
"GLKT-L9R","51.81971","-4.52571","St Clears, Carmarthenshire, Wales","51.81971","-4.52571","St Clears, Carmarthenshire, Wales"
"LHJZ-P69","51.77222","-4.39139","Llansteffan, Carmarthenshire, Wales",NA,NA,NA
"L89S-XL3","53.29127","-4.37203","Bodeon, Anglesey, Wales","51.6714","-4.908","Pembroke, Pembrokeshire, Wales"
"GH3J-D6M","52.08113","-4.29362","Gilfachwen Isle, Llandysul, Cardigan, Wales","52.33022","-3.76641","Wales"
"GH3K-GXC","52.08113","-4.29362","Iscerdin, Llandysul, Cardigan, Wales","52.33022","-3.76641","Wales"
"G3LW-B7H","51.8609","-4.31153","Cedweli, Carmarthenshire, Wales","52.33022","-3.76641","Wales"
"LZJG-3RY","51.0375","-0.2075","Slaugham, Sussex, England",NA,NA,NA
"LZJG-WP1","51.10151","-0.52334","Alfold, Surrey, England",NA,NA,NA
"LTHN-LR9","54.58333","-1.8","Raby Castle, Durham, England, United Kingdom","50.87957","0.00651","Lewes, Sussex, England, United Kingdom"
"LTHN-THM","51.8811","0.5513","Sculton, Burdeleys, Norfolk, Braintree, Essex, England","51.8254","-3.0201","Abergavenny, Gwent Uwch Coed, Monmouthshire, England"
"MX8Y-57M","51.4444","-1.4322","Wickham, Berkshire, England","50.81019","-0.50521","Rustington, Sussex, England"
"MQZB-4MN","54.9027","-1.419","Bishopwearmouth, Durham, England","50.81019","-0.50521","Rustington, Sussex, England"
"LVFX-CYH","51.1324","0.2633","Cranbrook, Tunbridge Wells, Kent, England","51.0968","0.5376","Cranbrook, Kent, England"
"9HY9-JJP","51.0098","0.4382","Etchingham, Sussex, England","52.4379","-1.6496","England"
"LVFS-CXW","51.08333","0.53333","Glassenbury, Kent, England","51.0968","0.5376","Glassenbury Manor, Cranbrook, Kent, England"
"G8P1-SDS","51.22608","0.75054","Kent, England","51.0966","0.5369","Cranbrook, Kent, England"
"LCXX-Y9C","53.18268","-2.53046","Moterham, Cheshire, England","53.18268","-2.53046","Broadbotham, Moterham, Cheshire, England"
"26LW-M45","50.766","-2.14508","Dorset, England","53.44122","-2.01655","Broadbottom, Cheshire, England"
"L6RF-3KG","50.766","-2.14508","Dorset, England","50.766","-2.14508","Dorset, England"
"LJ2D-8G2","50.766","-2.14508","Dorset, England","52.4379","-1.6496","England"
"GXGW-R5J","51.4015","-1.3231","Newbury, Berkshire, England","51.4015","-1.3231","Newbury, Berkshire, England"
"L4WG-FTF","53.784","-1.068","Selby, Yorkshire, England","52.3368","-2.0585","Bromsgrove, Worcestershire, England"
"G3CP-MZL","50.73646","-3.71887","Devon, England","50.73646","-3.71887","Devon, England"
"G3CP-9T1","52.4379","-1.6496","England",NA,NA,NA
"GW7J-MMF","51.1133","-0.9028","Oakhanger, Hampshire, England","50.981","-0.3385","Sussex, England"
"GW7N-1X2","51.1137","-0.903","Oakhanger, Hampshire, England, United Kingdom",NA,NA,NA
"GCTV-VZJ","47.5","19.0655","Budapest, Hungary",NA,NA,NA
"G9FB-KVQ","47","19.5","Hungary","47","19.5","Hungary"
"GZV8-H1H","52.924","-1.478","Derby, Derbyshire, England, United Kingdom",NA,NA,NA
"GXNJ-288","51.30825","0.30846","Wrotham, Kent, England","51.30825","0.30846","Wrotham, Kent, England"
"LDBP-5MC","51.28946","0.29827","Forde Hall, Wrotham, Kent, England","51.30825","0.30846","Forde Hall, Wrotham, Kent, England"
"L1S2-Q46","51.2185","1.1431","Fawnes Manor, Tatesham, Wrotham, Tonbridge and Malling, Kent, England, United Kingdom","51.2185","1.1431","Fawnes Manor, Tatesham, Wrotham, Tonbridge and Malling, Kent, England, United Kingdom"
"GD5W-T8B","51.28946","0.29827","Wrotham, Kent, England","51.22608","0.75054","Kent, England"
"GHF7-Q69","50.4712","-4.719","Bodmin, Cornwall, England","51.24461","0.96119","Chilham, Kent, England"
"LTJQ-CF1","51.72483","-0.20869","North Mymms, Hertfordshire, England","51.51","-0.12","London, Middlesex, England"
"G7S3-JL7","50.95575","-4.10548","Stevenstone, Devon, England","50.95575","-4.10548","Stevenstone, Devon, England"
"G2L9-BW4","50.2633","-5.0518","Truro, Cornwall, England","50.95575","-4.10548","Stevenstone, Devon, England"
"GQQN-H3D","52.7211","-1.7084","Croxhall, Derbyshire, England",NA,NA,NA
"KNHZ-KCS","53.6835","-1.8451","Of, Elland, Yorkshire, England","53.6835","-1.8451","Elland, West Riding, Yorkshire, England"
"LKVK-KVH","53.6835","-1.8451","Elland, Yorkshire, England",NA,NA,NA
"G9TY-MJ9","53.6835","-1.8451","Elland, Yorkshire, England","53.6835","-1.8451","Elland, Yorkshire, England"
"MP5K-9JG","53.6835","-1.8451","Elland, Yorkshire, England","53.6835","-1.8451","Elland, Yorkshire, England"
"GDWF-YFS","53.6567","-1.7299","Whitley Beaumont, Kirkheaton, Kirklees district, West Yorkshire, England, United Kingdom","53.6567","-1.7299","Whitley Beaumont, Kirkheaton, Kirklees district, West Yorkshire, England, United Kingdom"
"GKRL-D21","53.6567","-1.7299","Whitley Beaumont, Kirkheaton, Kirklees district, West Yorkshire, England, United Kingdom","53.6567","-1.7299","Whitley Beaumont, Kirkheaton, Kirklees district, West Yorkshire, England, United Kingdom"
"LY17-ZLY","53.95878","-1.08248","Yorkshire, England",NA,NA,NA
"G6GS-M12","54.6857","-2.6753","Edenhall, Cumberland, England",NA,NA,NA
"KJ4B-PLN","50.73646","-3.71887","Devonshire, England","50.73646","-3.71887","Devonshire, England"
"LBZZ-MF2","50.73646","-3.71887","Devonshire, Devon, England","50.73646","-3.71887","Devonshire, England"
"LZDN-JBX","52.77951","-1.91711","Stafford Castle, Staffordshire, England","52.7079","-2.7544","Shrewsbury, Shropshire, England"
"LZX9-772","51.85229","0.61466","Essex, England","51.88419","-2.14462","Gloucestershire, England"
"G8NG-7L7","52.23342","-2.21245","Worcestershire, England","52.12604","-2.2796","Madresfield, Worcestershire, England"
"LW6R-CH2","52.12604","-2.2796","Madresfield, Worcestershire, England","52.12604","-2.2796","Madresfield, Worcestershire, England"
"MPZ3-86X","51.88419","-2.14462","Of, Bradwell, Gloucestershire, England","52.4379","-1.6496","England"
"MPZ3-8FQ","52.10803","-2.12811","Besford, Worcestershire, England",NA,NA,NA
"L8RZ-CK8","52.1634","-2.2452","Powick, Worcestershire, England","52.1635","-2.2454","Powick, Worcestershire, England"
"LT91-T2T","52.85","-1.98333","Chartley Castle, Staffordshire, England","52.27569","1.63067","Greyfriars Priory, Dunwich, Suffolk, England"
"G8D2-S8N","52.4379","-1.6496","England","52.0752","-1.3756","Drayton, Oxfordshire, England"
"LZPJ-GTN","52.23342","-2.21245","Great Cokesay, Worchestershire, England",NA,NA,NA
"G6PH-J66","51.75873","-2.85372","of Rhaglan, Monmouthshire, Wales","51.51","-0.12","London, Middlesex, England"
"85ZZ-9ZX",NA,NA,NA,NA,NA,NA
"MF14-BPP",NA,NA,NA,"52.4379","-1.6496","England"
"GZKN-CGJ","52.2245","0.258","Bottisham, Cambridgeshire, England","52.2244","0.2574","Bottisham, Cambridgeshire, England,"
"9CZM-J1L","52.3443","1.5044","Halesworth, Suffolk, England","52.2245","0.258","Bottisham, Cambridgeshire, England"
"9SKQ-DMM","51.40444","-3.52806","St. Donat's Castle, St. Donat's, Glamorganshire, Wales","32.8972","35.3027","Arce, Hazafon, Palestine, the Holy Lands"
"9Z4L-FSK","52.4379","-1.6496","Winchester, Middlesex, England","56.0022","-2.5169","Dunbar, Dunbar, East Lothian, Scotland, United Kingdom"
"GQBP-C9V","52.13436","-2.74917","Herefordshire, England","52.1594","-2.8722","Weobley, Herefordshire, England"
"GHNX-WBZ","51.07865","-1.31703","Hampshire, England","51.51","-0.12","London, England"
"KPQC-HMQ","51.6906","-2.4579","Berkeley, Gloucestershire, England","51.7042","-2.903","Usk, Monmouthshire, Wales"
"G8KF-LGX","51.7649","-2.85","Raglan Castle, Raglan, Usk, Monmouthshire, Wales","51.75873","-2.85372","Raglan, Monmouthshire, Wales"
"L8BX-ZHN","53.51667","-0.81667","Epworth, Lincolnshire, England","45.5308","12.3308","Venice, Italy"
"GX66-N2Z","51.88419","-2.14462","Mead's Place, Wraxal, Gloucestershire, England","51.454","-2.589","Bristol, Gloucestershire, England"
"GX43-XPH","51.4416","-2.7292","Wraxall, Somerset, England","51.44833","-2.58952","Bristol St Mary Redcliffe, Gloucestershire, England"
"GZQ1-GTT","51.454","-2.589","Bristol, Gloucestershire, England","51.454","-2.589","Bristol, Gloucestershire, England"
"GD2H-5QL","51.8109","-2.2979","Hardwicke, Gloucestershire, England, United Kingdom",NA,NA,NA
"LKBF-YKZ","52.4379","-1.6496",", , , England, United Kingdom","52.4379","-1.6496",", , , England, United Kingdom"
"LKBF-YP9","52.7002","-2.0202","Cannock, Cannock Chase, Staffordshire, England, United Kingdom","52.4379","-1.6496",", , , England, United Kingdom"
"G7BB-771","53.6139","-7.7043","Carrickedmond, County Longford, Ireland",NA,NA,NA
"G7BB-9XH","52.4379","-1.6496","England, United Kingdom",NA,NA,NA
"G68F-VWN","51.85229","0.61466","Essex, England","49.015","-1.4703","Orval, Manche, Lower Normandy, France"
"G68F-Y8P","50.4039","-4.2311","St Stephens by Saltash, Cornwall, England","50.25116","-5.06676","Cornwall, England"
"M44C-VPD","50.25116","-5.06676","Cornwall, England","50.25116","-5.06676","Cornwall, England"
"LBRP-VS6","50.25116","-5.06676","Cornwall, England",NA,NA,NA
"G61C-NKR","51.4353","-2.00427","Calne, Wiltshire, England","51.4353","-2.00427","Calne, Wiltshire, England, United Kingdom"
"KK73-D62","51.4353","-2.00427","Calne, Wiltshire, England, United Kingdom","50.9089","-1.4038","Southampton, Hampshire, England"
"GQ6D-BCM","52.2478","1.2097","Kenton, Suffolk, England","52.2478","1.2097","Kenton, Suffolk, England"
"GX2Y-6BJ","51.61898","-0.1588","Friern Barnet, Middlesex, England","53.811","-2.7249","Broughton, Lancashire, England"
"L6W7-93J","51.45327","-0.23476","Armauer Putney, Surrey, England","53.36617","0.00016","Louth, Lincolnshire, , England"
"G613-4P3","52.4379","-1.6496","England",NA,NA,NA
"L2PW-6LV","53.8352","-0.7814","Holme upon Spalding Moor, Yorkshire, England","53.8359","-0.7802","Holme upon Spalding Moor, Yorkshire, England"
"9ZHM-G6N","53.8352","-0.7814","Holme upon Spalding Moor, Yorkshire, England","53.8352","-0.7814","Holme upon Spalding Moor, Yorkshire, England"
"GV1S-4XB","52.61174","1.73035","Yarmouth, Norfolk, England","52.61174","1.73035","Yarmouth, Norfolk, England"
"GV7C-SFP","52.61174","1.73035","Yarmouth, Norfolk, , England","52.61174","1.73035","Yarmouth, Norfolk, , England"
"G6ZK-C19",NA,NA,"Forde Hall, Wrotham, Tonbridge and Malling district, Kent, England, United Kingdom","51.11974","-2.9","Bromland, Somersetshire, England"
"LR2G-TX6","53.75","-1.75","Spalding Moor, Yorkshire, England","52.67827","0.97259","Norfolk, England"
"LZG3-JPG","50.2127","-5.2947","Camborne, Cornwall, England","50.2127","-5.2947","Camborne, Cornwall, England"
"LJG2-MJM",NA,NA,NA,"50.2127","-5.2947","Camborne, Cornwall, England"
"GM52-6Q7",NA,NA,NA,NA,NA,NA
"LTFN-65M","51.78333","-2.9","Llansanffraid, Llanarth, Monmouthshire, Wales",NA,NA,NA
"LTFN-XZ8",NA,NA,NA,NA,NA,NA
"LCZ2-P63","52.41891","-3.64489","Llangurig, Montgomeryshire, Wales",NA,NA,NA
"KZ3W-RH2","52.9","-4.61666","Cefnamwlch, Caernarfonshire, Wales",NA,NA,NA
"GQ92-W52",NA,NA,NA,"52.97229","-3.03403","of Cristionydd Cynrig,Rhiwabon,Denbighshire,Wales"
"GQHV-93P",NA,NA,NA,"52.97229","-3.03403","of Cristionydd Cynrig,Rhiwabon,Denbighshire,Wales"
"933B-P6K","53.1847","-3.4228","of,Maelor Gymraeg,Denbighshire,Wales",NA,NA,NA
"933B-P63","53.1065","-4.2305","of,Arllechwedd,Caernarvonshire,Wales",NA,NA,NA
"MMP7-XWY","51.51","-0.12","London, England","51.50233","-1.28104","Ashridge, Berkshire, England"
"GKNT-9HJ","51.9086","-0.5838","Tilsworth, Bedfordshire, England","51.9087","-0.5837","Tilsworth, Bedfordshire, England"
"GKNT-SCM","51.9087","-0.5837","Tilsworth, Bedfordshire, England","51.9086","-0.5838","Tilsworth, Bedfordshire, England"
"M24V-DTL","51.7168","-1.9681","Cirencester, Gloucestershire, England","51.72009","-1.98873","Cirencester, Cotswold district, Gloucestershire, England, United Kingdom"
"G33V-3G5","53.5866","-2.667","Standish, Metropolitan Borough of Wigan, Greater Manchester, Lancashire, England, United Kingdom","51.72009","-1.98873","Cirencester, Cotswold district, Gloucestershire, England, United Kingdom"
"LHKK-4FV","51.9635","0.2372","Widdington, Essex, England","51.9635","0.2377","Widdington, Essex, England"
"M1SQ-82G","51.9635","0.2372","Widdington, Essex, England","51.85229","0.61466","MannorWiddington, Essex, England"
"MSW4-82D","51.92163","0.3902","Lindsell, Essex, England","51.9188","0.3922","Lindsell, Essex, England"
"9CWK-SGD","51.9188","0.3922","Lindsell, Essex, England","51.9188","0.3922","Lindsell, Essex, England"
"G66K-4V1","51.2266","-2.8116","Wedmore, Somerset, England","51.44833","-2.58952","St. Mary Redcliffe, Bristol, Gloucester, England"
"GLZK-715","51.4992","-0.1517","Westminster, Middlesex, England","52.4379","-1.6496","England"
"LCCQ-44Y",NA,NA,"Ruthin, Denbighshire Co., Wales","53.1137","-3.3094","Ruthin, Denbighshire Co., Wales"
"LRCW-WWQ","53.3369","-2.60292","Hatton, Cheshire, England","53.34155","-2.73446","Runcorn, Cheshire, England"
"LWXS-8H3","51.39235","-2.04346","St. Amand, Grandon Underwood, Wiltshire, England","40.43","-4","St. Amands, Grandon Underwood, Wiltshire, England"
"G3WH-9MY","52.4379","-1.6496","England",NA,NA,NA
"LTGM-QS1","50.981","-0.3385","Sussex, England","50.81667","-0.36667","Broadwater, Sussex, England"
"LY1Q-KD7","51.3742","-1.0465","Stratfield Mortimer, Hampshire, England","51.51","-0.12","London, Middlesex, England"
"LB9H-Z78","52.4379","-1.6496","England",NA,NA,NA
"GKKD-FGP","52.81925","-2.67936","Moreton Corbet, Shropshire, England","52.64306","-2.71362","Nene Solers, Shropshire, England"
"GS83-8B2","52.4507","-2.5443","Aston Botterell, Shropshire, England",NA,NA,NA
"GS83-WS5","52.64306","-2.71362","Shropshire, England",NA,NA,NA
"KLQM-TGY","52.6004","-2.7557","Longnor, Shropshire, England","52.6004","-2.7557","Longnor, Shropshire, England"
"LRZ3-LCS","52.2143","-0.5036","Bletsoe, Bedfordshire, England","43.1667","-2.1667","Feuntarribia, Guipúzcoa, País Vasco, Spain"
"9SXH-QXD","53.57854","-2.42766","Bolton, Lancashire, England","52.83217","-0.6243","Easton, Lincolnshire, England"
"L1QM-18P",NA,NA,NA,"51.4865","-1.0355","Mapledurham, Oxfordshire, England, United Kingdom"
"LZD9-CXC","51.482","-1.0434","Purley on Thames, Berkshire, England, United Kingdom","52.4379","-1.6496","England, United Kingdom"
"LD7D-GZN","53.37749","-0.18525","Girsby, Lincolnshire, England","52.71389","-1.10152","Leicestershire, England"
"LYRV-6RF","52.9","-1.18333","Clifton, Nottinghamshire, England","53.58963","-0.3874","Melton Ross, Lincolnshire, England"
"KHTQ-2T8","53.6834","-1.5063","Wakefield, Yorks, Eng.",NA,NA,NA
"KZ7D-DF8","53.6834","-1.5063","of Wakefield, Yorks, Eng.",NA,NA,NA
"LTP9-ST7","50.91613","-0.37401","Wiston, Sussex, England, United Kingdom","52.4662","-2.6473","Blore Heath, Shropshire, England, United Kingdom"
"LCXY-22G","50.981","-0.3385","Sussex, England, United Kingdom","50.91613","-0.37401","Wiston, Sussex, England"
"9HT5-F68","51.3182","-2.2867","Farleigh Hungerford, Somerset, England","51.3182","-2.2867","Farleigh Hungerford, Somerset, England"
"LVQC-P1R","51.1826","-2.1058","Heytesbury, Wiltshire, England","51.15","-3.35","Hungerford, Somerset, England"
"LZ2C-ZDP","51.6454","-0.8029","West Wycombe, Buckinghamshire, England","51.6454","-0.8029","West Wycombe, Buckinghamshire, England"
"L5ZD-7ZC","50.8007","-1.3965","Exbury, Hampshire, England","51.58333","-0.9","Wycombe, Buckinghamshire, England"
"KLG2-8D4",NA,NA,NA,"51.59436","-0.47481","Harefield, Middlesex, England"
"MDM3-1X7","52.78333","0.13333","Long Sutton, Lincolnshire, England","51.59436","-0.47481","Harefield, Middlesex, England"
"GZTN-S3J","51.1729","0.1824","Penshurst, Kent, England","51.1324","0.2633","Penshurst Place, Tonbridge Wells, Kent, England"
"G8D1-KB4","52.4265","0.5762","Wangford, Suffolk, England","51.22608","0.75054","Kent, England"
"GDF1-SYH","52.71389","-1.10152","Leicestershire, England","51.1729","0.182","Penshurst, Kent, England, United Kingdom"
"GF14-VXD","51.1729","0.1824","Penshurst, Kent, England","52.2684","0.8258","Pakenham, Suffolk, England, United Kingdom"
"L1K6-11C","52.6456","-2.5737","Leighton, Shropshire, England","52.5352","-2.769","Church Stretton, Shropshire, England"
"L1KX-WLG","52.635","-2.7845","Stapleton, Shropshire, England","52.64306","-2.71362","Shropshire, England"
"LH16-K64","52.07","-1.74","Clopton, Gloucestershire, England","53.38333","-0.76667","Gainsborough, Lincolnshire, England"
"LH16-KVG","52.07","-1.74","Clopton, Gloucestershire, England","52.4379","-1.6496","England"
"G96G-M8V","52.85","-1.98333","Chartley Castle, Staffordshire, England","52.3669","-0.4685","Keyston, Thrapston, Huntingdonshire, England"
"93MS-FRL","52.85","-1.98333","Chartley Castle, Staffordshire, England","52.77951","-1.91711","Staffordshire, England"
"LTLK-XPQ","52.2757","0.3279","Burwell, Cambridgeshire, England","51.62671","-0.08697","Edmonton, Middlesex, England"
"LH7K-6XT","52.69969","-2.56135","Wrockwardine, Shropshire, England","51.5807","-0.3421","Harrow, Middlesex, England"
"LTN4-LXW","52.1956","1.3743","Parham, Suffolk, England","52.1956","1.3743","Parham, Suffolk, England"
