"fid","place_birth_lat","place_birth_lon","place_birth","place_death_lat","place_death_lon","place_death"
"KH11-RNX","44.41667","-88.46667","Outagamie, Wisconsin, United States","46.28361","-94.24056","Crow Wing Township, Crow Wing, Minnesota, United States"
"GMGN-855","46.5","-66.75","New Brunswick, British Colonial America",NA,NA,NA
"L22M-VJB","57.7522","-101.6689","Canada",NA,NA,NA
"KN4F-TVZ","45.8944","-68.3594","Sherman Mill, Aroostook, Maine","45.8228","-92.9706","Pine City, Pine, Minnesota, United States"
"KN4F-TVQ","46.1015","-67.9598","New Limerick, Aroostook, Maine, United States","46.01","-91.48028","Hayward, Sawyer, Wisconsin, United States"
"LZKW-93N","42.4158","-73.8592","New Baltimore, Greene, New York, United States","42.6444","-74.7251","Decatur, Otsego, New York, United States"
"275W-5DV","42.26667","-74.21667","Greene, New York, United States","42.5939","-74.7172","Worcester, Otsego, New York, United States"
"LV7Y-7QL","43","-75.5","New York, United States","42.5939","-74.7172","Worcester, Otsego, New York, United States"
"LV7Y-7ZR","43","-75.5","New York, United States","42.5939","-74.7172","Worcester, Otsego, New York, United States"
"LZ99-FTJ","34","-81","South Carolina, United States","33.26667","-85.85","Clay, Alabama, United States"
"KNFL-YY8","34","-81","South Carolina, United States","32.75","-86.75","Alabama"
"LJYC-2GH","34","-81","South Carolina, United States","36.3164","-91.2225","Ravenden Springs, Randolph, Arkansas, United States"
"94L2-7QN","34.95","-81.93","Spartanburg, Spartanburg, South Carolina, United States","36.3164","-91.2225","Ravenden Springs, Randolph, Arkansas, United States"
"9NT9-KKL","38.48333","-85.76139","Clark, Indiana","38.32444","-85.87361","Floyd, Indiana"
"9NT9-KKG","38.48333","-85.76139","Clark, Indiana, United States","38.21194","-86.12194","Harrison, Indiana"
"2WN4-BY9",NA,NA,NA,NA,NA,NA
"LHWX-NKH","38.21194","-86.12194","Harrison, Indiana, United States",NA,NA,NA
"LH36-XL7","35.63333","-84.93333","Rhea, Tennessee, United States","34.3278","-93.0567","De Roche, Hot Spring, Arkansas, United States"
"LH36-X2L","35.75","-86.25","Tennessee, United States","34.3278","-93.0567","DeRoche, Hot Spring, Arkansas, United States"
"MKG3-58R","33.8","-87.3","Walker, Alabama, United States","28.5294","-97.7819","Normanna, Bee, Texas"
"2Z3B-HWV","34","-81","South Carolina, United States","34.05","-93.16667","Clark, Arkansas, United States"
"LJK1-SS6","35.7","-79.81667","Randolph, North Carolina, United States","34.05","-93.16667","Clark, Arkansas, United States"
"LDQ1-3D9","35.75","-86.25","Tennessee, United States",NA,NA,NA
"L5X6-32R","35.5","-80","North Carolina, United States","34.05","-93.16667","Clark, Arkansas, United States"
"LCZ5-PJ7","35.75","-86.25","Tennessee, United States","34.3053","-93.2614","Beaton, Hot Spring, Arkansas, United States"
"LC4M-GRX","35.53333","-78.4","Johnston, North Carolina, United States","34.53333","-82.65","Anderson, South Carolina, United States"
"LC4M-LVK","34.50333","-82.65028","Anderson, Anderson, South Carolina, United States","34.44361","-82.71861","Mountain Creek Church, Anderson, South Carolina, United States"
"9V3Z-S38","35.5","-80","North Carolina","32.05","-84.18333","Sumter County, Georgia"
"GMR3-Z31","35.5","-80","North Carolina, United States",NA,NA,NA
"LVK9-C36","32.7503","-83.5003","Georgia, United States",NA,NA,NA
"LVK9-BJ1","35.5","-80","North Carolina",NA,NA,NA
"L8BM-R6T","40.36667","-83.76667","Logan, Ohio, United States","41.58333","-88.43333","Kendall, Illinois, United States"
"L6R8-SNV","40.25028","-83.00028","Ohio, United States","41.58333","-88.43333","Kendall, Illinois, United States"
"L9PW-DY7","41.9667","-70.9667","Bridgewater, Dorchester,  Massachusetts","41.7981","-86.4992","Galien, Berrien, Michigan, United States"
"L9PW-8GL","43","-75.5","New York, United States",NA,NA,NA
"935N-8ZS","49.44","7.76","Gangloff, Palatinate, Bavaria, Germany","40.2833","-79.3678","Youngstown, Westmoreland, Pennsylvania, United States"
"935N-8ZG","40.37","-76.45","Lebanon, Pennsylvania, United States","40.1536","-88.9644","Clinton, DeWitt, Illinois, United States"
"2HMS-7W4","53","-8","Ireland","40.4167","-79.4833","Salem Township, Westmoreland, Pennsylvania, United States"
"G7Y4-5QC","40.308","-79.47","Westmoreland, Pennsylvania, United States",NA,NA,NA
"KZBV-4WN","42.8886","-73.3558","Hoosick, Rensselaer, New York, United States",NA,NA,NA
"KC78-K8K","42.1789","-73.5264","Hillsdale, Columbia, New York, United States","43.0831","-73.785","Saratoga Springs, Saratoga, New York, United States"
"G9XV-F55","43.40917","-72.60389","Cavendish, Windsor, Vermont, United States","42.88972","-78.85972","Buffalo, Erie, New York, United States"
"KHWY-K2K","42.5919","-74.12","Berne, Albany, New York, United States",NA,NA,NA
"9WT6-2JF","40.5361","-79.0667","Brush Valley, Center, Pennsylvania","44.02944","-88.16444","Chilton, Calumet, Wisconsin, United States"
"LH8V-RD8","40.75028","-80.75028","Columbiana, Ohio, United States","44.0658","-88.1933","Chilton, Calumet, Wisconsin, United States"
"KFLD-LDY","53.5","-8.43333","Longford, County Galway, Ireland","46.85722","-95.10167","Straight River Twp, Hubbard, Minnesota"
"2WCM-3JJ","40.25028","-83.00028","Ohio, United States","47.1","-94.9","Hubbard Co. MN"
"KPSM-9XH","46.5","-66.75","New Brunswick, British Colonial America","46.0522","-67.8481","Hodgdon, Aroostook, Maine, United States"
"KPSM-9FX","46.28024","-66.94188","Douglas, York, New Brunswick, Canada","46.0522","-67.8481","Hodgdon, Aroostook, Maine, United States"
"KH3D-4X3","43.6481","-70.5356","Buxton, York, Maine, United States",NA,NA,NA
"KNXW-KQB","43.6869","-70.7903","Limerick,York,Maine",NA,NA,NA
"KN4X-49B","43.7336","-70.7031","Limington, York, Maine, United States","46.0817","-68.1821","Dyer Brook, Aroostook, Maine, United States"
"KP3C-7Y9","43.24222","-70.74583","South Berwick, York, Maine, United States","43.24222","-70.74583","South Berwick, York, Maine, United States"
"LQ5V-L4F","42.4461","-73.7889","New Baltimore, Greene, New York, United States","42.5242","-74.9892","Milford Center, Otsego, New York, United States"
"G86V-Q6F","43","-75.5","New York, United States",NA,NA,NA
"MXSD-538","42.8744","-72.2815","Swanzey Twp,Cheshire,New Hampshire","42.6444","-74.7251","Decatur, Otsego, New York, United States"
"LH3X-GLB","42.63333","-75.01667","Otsego, New York, United States",NA,NA,NA
"94D4-LHW","51.504","-0.089","St George the Martyr, Southwark, Surrey, England",NA,NA,NA
"GZNF-C3R","39.21667","-78.25","Frederick, Virginia, United States","34.3","-81.617","Newberry County, South Carolina, United States"
"LKMD-9J7","32.08333","-81.1","Savannah, St. Phillip Christ Church Parish, Chatham County, Georgia","32.08333","-81.1","Savannah, Chatham, Georgia, United States"
"L7KM-LKT","32.7503","-83.5003","Georgia, United States",NA,NA,NA
"LVG7-5VC","34","-81","South Carolina, United States",NA,NA,NA
"GF3F-HSP","34","-81","South Carolina","33.93333","-84.86667","Paulding, Georgia, United States"
"G9VX-9JF","37.5","-78.5","Virginia, United States","34.88333","-82.36667","Greenville, South Carolina, United States"
"L6CV-QTZ","34","-81","Greensville County, South Carolina, USA","34","-81","South Carolina, United States"
"M7VJ-FJB","36.06667","-79.8","Guilford, North Carolina, United States",NA,NA,NA
"LWHV-QBT","35.5","-80","North Carolina","38.48333","-85.76139","Clark, Indiana, United States"
"G97G-1G9","37.5","-85.25","Kentucky, United States",NA,NA,NA
"G97P-9BL","37.5","-85.25","Kentucky, United States",NA,NA,NA
"KLLB-DFV","40.42","-76.79","Dauphin, Pennsylvania, United States","38.3006","-85.9492","Georgetown Township, Floyd, Indiana, United States"
"LRHV-YWK","37.5","-78.5","Virginia, United States","38.2944","-85.9756","Georgetown, Floyd, Indiana, United States"
"L5F2-NHQ","38.18333","-85.65","Jefferson, Kentucky, United States","38.18333","-85.65","Jefferson, Kentucky, United States"
"MC3F-D8B","35.5","-80",",, North Carolina","35.2","-85.15","Hamilton, Tennessee, United States"
"L4QP-K67","35.5","-80","North Carolina","35.2","-85.15",", Hamilton, Tennessee"
"LSSS-PQ8","53","-8","Ireland","35.15944","-84.87667","Cleveland, Bradley, Tennessee, United States"
"LCVG-84Z","40.166","-77.304","Cumberland, Pennsylvania, United States","34.05","-93.16667","Clark, Arkansas, United States"
"LK5G-Q35","36.7503","-78.9333","Halifax, Virginia, British Colonial America","34.73333","-86.56667","Madison, Alabama, United States"
"GFG4-JBF","32.7503","-83.5003","Georgia, United States","33.75028","-86.31667","St. Clair, Alabama, United States"
"LX3L-72S","34","-81","South Carolina","33.8","-87.3","Walker, Alabama, United States"
"GGH7-626",NA,NA,NA,NA,NA,NA
"L68Z-527","35.65","-80.5167","Rowan, North Carolina, British Colonial America","35.43917","-88.64139","Henderson, Chester, Tennessee, United States"
"L2W7-Z69","35.5","-80","North Carolina, British Colonial America","35.65","-88.4","Henderson, Tennessee, United States"
"LVJK-Y44","35.05","-78.86667","Boar Creek, Cumberland, North Carolina, United States","35.76667","-83.51667","Sevier, Tennessee, United States"
"LC38-G4K","36.06667","-79.11667","Orange, North Carolina, United States","35.18333","-88.16667","Hardin, Tennessee, United States"
"M9SL-9K3","35.3","-79.48333","Upper, Moore, North Carolina, USA","35.3","-79.48333","Moore, North Carolina, USA"
"L83G-6GC","35.5","-80","Randolph, North Carolina, British Colonial America","35.7","-79.81667","Randolph, North Carolina, United States"
"LCZ5-PNJ","35.75","-86.25","Tennessee, United States",NA,NA,NA
"KC83-QHM","35.75","-86.25","Tennessee, United States",NA,NA,NA
"L2SP-PKG","35.53333","-78.4","Johnston, Wake, North Carolina, United States","34.44639","-82.39167","Honea Path, Anderson, South Carolina, United States"
"LBGW-TKC","35.78333","-78.63333","Wake, North Carolina, United States","34.44639","-82.39167","Honea Path, Anderson, South Carolina, United States"
"LCJ2-9NP","35.5","-80","North Carolina, British Colonial America","34.58016","-82.79643","Pendleton, Anderson, South Carolina, United States"
"L15W-ZPG","36.06667","-76.96667","Bertie, Carolina, British Colonial America","34.58016","-82.79643","Pendleton, Anderson, South Carolina, United States"
"LCX4-VXL","40.17","-74.5","New Jersey","40.13333","-83.76667","Champaign, Ohio, United States"
"L8DZ-3Q8","39.56667","-75.31667","Salem, New Jersey, United States","40.1083","-83.7525","Urbana, Champaign, Ohio, United States"
"KJ8F-X6P","42.0435","-71.9279","Dudley, Worcester, Massachusetts, United States","40.25028","-83.00028","Ohio, United States"
"MNN8-YG3","42.1044","-72.3189","Monson,Hampden,Massachusetts",NA,NA,NA
"L25V-72W",NA,NA,NA,NA,NA,NA
"MB11-MC7","49.44","7.76","Evangelisch-Reformierte Kirche, Gangloff, Bayern, Germany",NA,NA,NA
"MB15-SBW","49.44","7.76","Evangelisch-Reformierte Kirche, Gangloff, Bayern, Germany",NA,NA,NA
"G8N8-NCK",NA,NA,NA,NA,NA,NA
"G8N8-DVH",NA,NA,NA,NA,NA,NA
"LCT2-DP6","55","-7.33333","Londonderry, County Londonderry, Ireland","40.4567","-79.66","Franklin, Westmoreland, Pennsylvania, United States"
"L2MH-916","53","-8","Ireland","40.75","-77.75","Pennsylvania, United States"
"KN49-QXH","42.5906","-74.9456","Milford, Otsego, New York, United States","42.9006","-78.6706","Lancaster, Erie, New York, United States"
"LH3F-1RB","41.55833","-73.0375","Waterbury, New Haven, Connecticut, United States","42.9006","-78.6706","Lancaster, Erie, New York, United States"
"2XM9-V33","41.77","-73.25","Litchfield, Connecticut, United States","42.9","-78.4922","Alden, Erie, New York, United States"
"LHT2-Q2L","41.81","-72.73","Hartford, Connecticut, United States","42.3292","-90.0397","Stockton Township, Jo Daviess, Illinois, United States"
"KJJF-2MQ","42.2977","-71.7145","Shrewsbury, Worcester, Massachusetts, United States","42.9383","-78.685","Bowmansville, Erie, New York, United States"
"KJJF-K61","41.6326","-72.2401","Lebanon, New London, Connecticut, United States","42.9383","-78.685","Bowmansville, Erie, New York, United States"
"LDJT-L6F","41.25833","-75.96667","Plymouth Township, Luzerne, Pennsylvania, United States","41.3436","-86.3097","Plymouth, Marshall, Indiana, United States"
"LDMN-RD8","40.75","-77.75","Pennsylvania, United States","41.02917","-81.63833","Norton, Summit, Ohio, United States"
"KPWD-SBW","39.7528","-77.1333","Germany Township, Adams, Pennsylvania, United States","40.83","-81.89","Wayne, Ohio, United States"
"M73H-88T","39.8661","-79.81","Highhouse, Fayette, Pennsylvania, United States",NA,NA,NA
"93R2-HZ8","53.6722","-7.6969","Ardagh, County Longford, Ireland","53.66666","-7.7","Ardagh and Moydow, County Longford, Ireland"
"93R2-H8S","54.3499","-6.6546","Co. Armagh,Ireland ?","54.3499","-6.6546","Co. Armagh,Ireland ?"
"2W49-SNY","40.75","-77.75","Pennsylvania","44.34361","-88.415","Mackville, Outagamie, WI, USA"
"2W49-S24","39.8833","-76.9833","Berwick Township, Adams, Pennsylvania, United States","44.34361","-88.415","Mackville, Outagamie, Wisconsin, United States"
"KJZH-Y1L","40.6594","-73.6092","Hempstead, Nassau, New York, United States","45.9905","-67.064","Queensbury, York, New Brunswick, Canada"
"KJZH-YBY","40.6594","-73.6092","Hempstead, Nassau, New York, United States","46.5","-66.75","New Brunswick, Canada"
"9CSY-9C2","43","-75.5","New York, United States","46.28024","-66.94188","Douglas, York, New Brunswick, Canada"
"LZPT-WQM","43","-75.5","New York, United States","46.28024","-66.94188","Douglas, York, New Brunswick, Canada"
"LC7P-GNN","43.58167","-70.36111","Scarborough, Cumberland, Maine, United States","45.50028","-69.25028","Maine, United States"
"9V8P-8PJ","43.58167","-70.36111","Scarborough, Cumberland, Maine, United States",NA,NA,NA
"KCMJ-FMF","43.3275","-70.6261","Wells, York, Maine, United States","46.1015","-67.9598","New Limerick, Aroostook, Maine, United States"
"LVGW-PJR","43.3275","-70.6261","Wells, York, Maine, United States","46.1015","-67.9598","New Limerick, Aroostook, Maine, United States"
"KN45-QTP","43.7336","-70.7031","Limington, York, Maine, United States","46.1015","-67.9598","New Limerick, Aroostook, ME"
"KN4F-TTS","43.6869","-70.7903","Limerick, York, Maine, United States","46.1015","-67.9598","New Limerick, Aroostook, Maine"
"LHQ7-ZWF","43.30556","-70.84611","Berwick, York, Maine, United States","43.6869","-70.7903","Limerick, York, Maine, United States"
"LHQ7-Z9G","43.0021","-70.7695","Rye, Rockingham, New Hampshire, United States","43.3439","-70.7728","North Berwick, York, Maine, United States"
"LCP2-JHD","41.7541","-73.741","Dutchess, New York, British Colonial America","42.4461","-73.7889","New Baltimore, Greene, New York, United States"
"LCJN-NNL","41.39222","-73.72528","Carmel, Putnam, New York, United States","42.4461","-73.7889","New Baltimore, Greene, New York, United States"
"KZVR-5R6",NA,NA,NA,NA,NA,NA
"K8GB-96Q",NA,NA,NA,NA,NA,NA
"K2JM-WDM","41.4603","-72.6825","Durham, Hartford, Connecticut, British Colonial America","42.5939","-74.7172","Worchester, Otsego, New York, United States"
"LH3X-P3L","39.9522","-75.1642","Philadelphia, Philadelphia, Pennsylvania, United States","42.6444","-74.7251","Decatur, Otsego, New York, United States"
"LT2P-892",NA,NA,NA,"34.3","-81.617","Newberry County, South Carolina, United States"
"GN2S-FWH",NA,NA,NA,NA,NA,NA
"LF7P-WWJ","39.21667","-78.25","Frederick, Virginia, British Colonial America","34.3","-81.617","Newberry, South Carolina, United States"
"KNWT-TPD","39.21667","-78.25","Frederick, Virginia, United States",NA,NA,NA
"GW6J-918","32.7503","-83.5003","Georgia, United States",NA,NA,NA
"LH57-NXR","32.00139","-81.08333","Lee St Red Lyon Square, London, County Middlesex, ENGLAND","32.08333","-81.1","Savannah, Chatham, Georgia, United States"
"L6C1-MB7","36.93333","-77.25","Sussex, Southampton County, Colony of Virginia, British Colonial America","36.72","-77.11","Southampton, Virginia, United States"
"L6C1-QMY","37.5","-78.5","Virginia, British Colonial America","36.72","-77.11","Southampton, Virginia, United States"
"LX3V-GQV","37.61667","-79.25056","Amherst, Virginia, British Colonial America","39.5647","-84.875","Union, Union, Indiana, United States"
"LHG8-43J","38.46667","-76","Carolina or Dorchester Co, MD","40.0003","-86.2503","Indiana, United States"
"GNH1-STG","35.5","-80","North Carolina, United States","38.48333","-85.76139","Clark, Indiana, United States"
"KN78-1BK","35.5","-80","North Carolina, British Colonial America","38.48333","-85.76139","Clark, Indiana, United States"
"G97P-9D2",NA,NA,NA,"37.5","-85.25","Kentucky, United States"
"9J88-2PP","49.44","7.76","Palatinate, Bavaria, Germany","38.18333","-85.65",",Jefferson County,Kentucky"
"MBCS-6T1","49.51146","8.68481","Weinheim, Rhein-Neckar-Kreis, Baden-Württemberg, Germany","38.18333","-85.65","Jefferson, Kentucky, United States"
"LRQQ-RXN","37.48333","-77","New Kent, Virginia, British Colonial America","36.8","-84.81667","Wayne, Kentucky, United States"
"9CKZ-WZV","37.16667","-80.38333","Montgomery, Virginia, British Colonial America","38.41667","-85.45","Oldham, Kentucky, United States"
"2759-854","38.86667","-78.6","Fredrick City, Shenandoah, Virginia, British Colonies","36.15","-82.85","Bledsoe, Greene, Tennessee, United States"
"2759-XPY","35.6","-85.21667","of Bledsoe Co., Tenn","36.15","-82.85","Green City, Bledsoe, Tennessee, United States"
"9CJQ-HB2","37.4136","-76.5258","Gloucester, Gloucester, Virginia, United States","36.26667","-83.48333","Grainger, Tennessee, United States"
"L1DD-7FW","37.5","-78.5","Virginia, United States","39.21667","-78.25","Frederick, Virginia, British Colonial America"
"L8MB-C2W","54.61119","-6.93167","Ulster, Ireland","39.9481","-76.7036","Hamilton Bann, York, Pennsylvania, USA"
"L8MB-C2K","40.03778","-76.30583","Lancaster, Lancaster, Pennsylvania, British Colonial America","39.9481","-76.7036","Hamilton Bann, York, Pennsylvania, United States"
"KJ8F-83C","40.75","-77.75","Pennsylvania, United States","36.11667","-84.21667","Anderson, Tennessee, United States"
"L7XB-2CB","40.75","-77.75","Pennsylvania","35.75","-86.25",", , Tennessee, United States"
"L29Z-B1X","34","-81","South Carolina, United States",NA,NA,NA
"L29Z-1SM","35.5","-80","North Carolina, British Colonial America","33.8","-87.3","Walker, Alabama, United States"
"L24Y-BMB","34","-81","South Carolina, United States","33.8","-87.3","Walker County, Alabama, USA"
"LBYV-BRF",NA,NA,"Wicomico, Northumberland, Virginia, British Colonial America","35.7","-79.81667","Randolph, North Carolina, United States"
"LJGB-5PH","39.7333","-76","Nottingham Township, Chester, Pennsylvania, British Colonial America","35.7","-79.81667","Randolph, North Carolina, United States"
"LDKP-XSK","36.06667","-79.11667","Orange, North Carolina, British Colonial America","35.7","-79.81667","Randolph, North Carolina, United States"
"L4TY-77X","35.7","-79.81667","Randolph, North Carolina, United States","35.7","-79.81667","Randolph, North Carolina, United States"
"MYJQ-NKS","49.2466","7.3632","Zweibrücken, Rhineland-Palatinate, Germany","35.5","-80","Catawba Co. (now Lincoln Co.) ., N. Carolina"
"GHVC-X3D","50.47638","7.48113","Melsbach Neuwied, Rhineland, Prussia","35.66667","-81.23333","Catawba, North Carolina, United States"
"LXMW-YN3","37.55","-77.36667","Henrico, Virginia, United States","35.3","-79.48333","Moore, North Carolina, United States"
"LZ8S-37Y","36.64778","-77.87055","Brunswick, Virginia, United States","35.3","-79.48333","Upper Moore, North Carolina, United States"
"LZLC-1N1","37.1819","-77.2209","Prince George, Virginia, British Colonial America","35.78333","-78.63333","Wake, North Carolina, United States"
"LBG4-QCJ","35.78333","-78.63333","Wake, North Carolina, British Colonial America","36.76472","-78.92806","Halifax, Virginia, United States"
"L2GX-YL4",NA,NA,NA,"35.78333","-78.63333","Wake, North Carolina, United States"
"LVGT-VR4",NA,NA,NA,"35.78333","-78.63333","Wake County, North Carolina, USA"
"LH5Y-DPG","52.4379","-1.6496","England","34.98333","-80.1","Anson, North Carolina, United States"
"GM7D-VJR","52.4379","-1.6496","England","34.98333","-80.1","Anson, North Carolina, United States"
"KZCQ-TNT","35.78333","-78.63333","Wake, North Carolina, United States",NA,NA,NA
"MY7K-ZJW",NA,NA,NA,"35.78333","-78.63333","Wake, North Carolina, United States"
"LZPL-844","43.30556","-70.84611","Berwick, York, Maine, United States","43.36667","-72.23333","Sullivan, New Hampshire, United States"
"L65X-NZV","32.7667","-79.9667","Charleston, South Carolina, United States","40.13333","-83.76667","Champaign, Ohio, United States"
"LYTC-KG6",NA,NA,NA,NA,NA,NA
"LKRN-CPF","42.26667","-71.8","Worcester, Worcester, Massachusetts, United States","41.62","-72.75","Connecticut, United States"
"KFB8-FTV","42.05","-71.93333","Dudley, Worcester, Massachusetts Bay, British Colonial America","42.0435","-71.9279","Dudley, Worcester, Massachusetts, United States"
"LC65-WB3","41.94906","-71.97188","Woodstock, Windham, Connecticut, British Colonial America",NA,NA,NA
"KGCB-6W3","42.1097","-72.6234","West Springfield, Hampden, Massachusetts, United States","42.1044","-72.3189","Monson, Hampden, Massachusetts, United States"
"9HCD-B98",NA,NA,NA,NA,NA,NA
"LZTK-CY2","39.73333","-76.3","Peach Bottom Township, York, Pennsylvania, British Colonial America","39.87222","-76.95833","Paradise, York, Pennsylvania, United States"
"M1QX-XHD",NA,NA,NA,NA,NA,NA
"9KQV-4VG",NA,NA,NA,NA,NA,NA
"9KQV-ZQW",NA,NA,NA,NA,NA,NA
"9F4S-LRC","54.7227","-6.2063","<, Antrim, Ireland>","40.3303","-79.6386","Penn, Westmoreland, Pennsylvania, United States"
"L62D-87C","53","-8",", , Ireland","40.308","-79.47",", Westmoreland, Pennsylvania"
"LK34-3DJ","41.34583","-72.03028","Groton, New London, Connecticut, United States","42.3253","-75.3128","Unadilla, Otsego, New York, United States"
"2WMN-81N","41.6584","-72.3646","Hebron, Hartford, Connecticut Colony, British Colonial America","42.3253","-75.3128","Unadilla, Otsego, New York, United States"
"LH3F-15C","41.77","-73.25","Litchfield, Colony of Connecticut, British Colonial America","41.6747","-73.0746","Thomaston, Litchfield, Connecticut, United States"
"LH3F-1GB","41.2895","-72.6747","Guilford, New Haven, Connecticut, British Colonial America","41.62","-72.75","Connecticut, United States"
"KD1R-2KC","41.70111","-72.67","Wethersfield, Hartford, Connecticut, British Colonial America","41.7278","-72.8408","Farmington, Hartford, Connecticut, United States"
"KZYZ-WSY","41.62","-72.75","Connecticut, United States","41.7278","-72.8408","Farmington, Hartford, Connecticut, United States"
"L7BY-S6Y","42.28333","-71.71667","Shrewsbury, Worcester, Massachusetts Bay Colony, British Colonial America","43.40917","-72.60389","Cavendish, Windsor, Vermont, United States"
