"fid","place_birth_lat","place_birth_lon","place_birth","place_death_lat","place_death_lon","place_death"
"GHGR-W65","52.4379","-1.6496","England",NA,NA,NA
"G8WB-PHG","52.4379","-1.6496",", , England",NA,NA,NA
"GF1H-5DY","52.2832","0.3851","Landwade, Cambridgeshire, England","52.21369","0.12631","Cotton Hall, Cambridgeshire, England"
"G22T-V57","52.67827","0.97259","Norfolk, England, United Kingdom","52.4379","-1.6496","England"
"G3YC-C6D","51.5421","-1.0414","Chakendon, Oxfordshire, England","51.5421","-1.0414","Checkenden, Oxfordshire, England"
"GWQJ-P4S","51.5421","-1.0414","Checkenden, Oxfordshire, England","51.5421","-1.0414","Checkenden, Oxfordshire, England"
"G7G3-3LQ","52.67688","1.66369","Ormesby St Michael, Norfolk, England","52.67688","1.66369","Ormesby St Michael, Norfolk, England"
"G7G3-W1F","52.66169","1.54248","Upton, Norfolk, England","52.67827","0.97259","Norfolk, England"
"LWYK-4DR","52.67688","1.66369","Ormesby,Norfolk,England","52.66667","1.7","Ormesby Saint Margaret, , Norfolk, England"
"L2CH-WXM","52.3161","-2.861","Wigmore, Herefordshire, England","54.03333","-2.85","Heaton, Lancashire, England"
"GLJJ-D4Z","52.21369","0.12631",",Cambridgeshire,England.",NA,NA,NA
"LVFP-TVQ","54.1188","-0.11532","Flamborough, Yorkshire, England","54.1188","-0.11532","Flamborough, Yorkshire, England"
"LCC7-W6P","53.54575","-0.40017","Somerby, Lincolnshire, England","52.4379","-1.6496","England"
"GZBR-CJ3","53.6455","-1.7175","Gawthorpe, Yorkshire, England","53.89518","-1.50544","Harewood, Yorkshire, England"
"GCFT-MDQ","52.0627","-0.8157","Wolverton, Buckinghamshire, England",NA,NA,NA
"G61Z-46T","52.5352","-2.769","Church Stretton, Shropshire, England","52.0627","-0.8157","Wolverton, Buckinghamshire, England, United Kingdom"
"L245-KY8","52.64306","-2.71362","of Wolverton, Shropshire, England","52.64306","-2.71362","Shropshire, England"
"GKBW-S37","52.0627","-0.8157","Wolverton, Buckinghamshire, England","51.3212","-1.2064","Wolverton, Hampshire, England"
"G8YS-X5K","53.4771","-2.2433","Sale, Manchester, Lancashire, England","52.5193","-2.971","More, Shropshire, England"
"GDHP-9KX","53.35","-2.65","Moore, Cheshire, England","51.22608","0.75054","Kent, England"
"2ZV5-ZNM","52.0627","-0.8157","Wolverton, Buckinghamshire, England","52.0627","-0.8157","Wolverton, Buckinghamshire, England"
"GLHS-L1V","51.76274","-0.65918","Buckinghamshire, England","51.76274","-0.65918","Buckinghamshire, England"
"GLHS-4P7","51.76274","-0.65918","Buckinghamshire, England","51.76274","-0.65918","Buckinghamshire, England"
"GDQG-FTN","51.86109","-4.92292","Pembrokeshire, Wales",NA,NA,NA
"GXC2-YNZ","52.33022","-3.76641","Wales",NA,NA,NA
"M44Z-H8F","51.86109","-4.92292","Pembrokeshire, Wales",NA,NA,NA
"GJT1-MHF","51.86109","-4.92292","Pembrokeshire, Wales",NA,NA,NA
"G8YK-4FW","51.28084","1.07904","Canterbury, Kent, England","51.28084","1.07904","Canterbury, Kent, England"
"G8YK-CSH","51.22608","0.75054","Kent, England","51.22608","0.75054","Kent, England"
"GDN7-3DD","52.23333","1.16667","Aspall, Suffolk, England","51.07865","-1.31703","Hampshire, England"
"LC5T-PL5","52.41338","1.08996","Shelfanger, Norfolk, England","51.07865","-1.31703","Hampshire, England"
"L1XY-MVH","52.2751","1.0653","Suffolk, England",NA,NA,NA
"L1XT-Y9W","52.2751","1.0653","Suffolk, England","52.4379","-1.6496","England"
"LZBX-PBK","52.4379","-1.6496","England","52.08981","0.72771","Long Melford, Suffolk, England"
"G918-KKB","52.61548","-0.26462","Gunthorpe, Northamptonshire, England, United Kingdom","52.61548","-0.26462","Gunthorpe, Northamptonshire, England, United Kingdom"
"LBV4-XJV","50.97243","-4.40989","Hartland, Devon, England, United Kingdom","51.96996","-0.02791","Chipping, Hertfordshire, England, United Kingdom"
"G7T1-RGS","52.31667","-0.71667","Harrowden, Northamptonshire, England","52.4379","-1.6496","Hospital of the Knights of St. John Jerusalem in Clerkenwell, England"
"LJK3-Q4K",NA,NA,NA,NA,NA,NA
"LV39-W5C","52.585","-2.0584","Willenhall, Staffordshire, England","52.585","-2.0584","Willenhall, Staffordshire, England"
"LZDM-C2D","52.64306","-2.71362","Shropshire, England",NA,NA,NA
"GXT3-RDG","52.5873","-2.1279","Wolverhampton,,Staffordshire,England","52.77951","-1.91711",",,Staffordshire,England"
"LCXK-7X1","52.5873","-2.1279","Wolverhampton, Staffordshire, England",NA,NA,NA
"9KZH-K57","51.1386","0.8957","Willesborough, Ashford district, Kent, England, United Kingdom","52.13436","-2.74917","Herefordshire, England"
"LVN2-VNG","51.13829","0.59581","Frittenden, Kent, England","51.1426","0.5929","Frittenden, Kent, England"
"G3CJ-BR4","52.3621","-1.2203","Hillmorton, Warwickshire, England","52.3621","-1.2203","Hillmorton, Warwickshire, England"
"GHX7-GWR","52.4379","-1.6496","England",NA,NA,NA
"LT7P-3FJ","52.3621","-1.2203","Hillmorton, Warwickshire, England",NA,NA,NA
"9CXC-TLT",NA,NA,NA,NA,NA,NA
"GGYQ-YDV","51.51665","-0.04054","Stepney,Middlesex,England.","52.4379","-1.6496",",England."
"GDBF-2R6","52.4379","-1.6496","England, United Kingdom","52.4379","-1.6496","England"
"GVCF-RYQ","52.3191","1.1476","Eye, Mid Suffolk District, Suffolk, England",NA,NA,NA
"GVCF-PWZ","-36.1578","146.0146","Wilby, Suffolk","52.32","1.1463","Eye, Suffolk"
"LCZD-S1G","52.88333","1.16667","Baconsthorpe, Norfolk, England","52.67827","0.97259","Norfolk, England"
"29WW-KG4","52.67827","0.97259","Norfolk, England",NA,NA,NA
"93TQ-M73","52.2665","1.1995","Bedingfield, Suffolk, England","52.2665","1.1995","Bedingfield, Suffolk, England"
"G853-D4Z","52.29892","1.08635","Hartismere, Suffolk, England","52.2665","1.1995","Bedingfield, Suffolk, England"
"LHP8-BVF","52.4379","-1.6496","England","52.4379","-1.6496","England"
"G3W4-5J5","52.2019","1.5464","Knodishall with Buxlow, Suffolk, England","52.2019","1.5464","Knodishall with Buxlow, Suffolk, England"
"L4WG-GN9","52.2021","1.5467","Knodishall, Suffolk, England","52.6293","1.2917","Norwich, Norfolk, England"
"GS4G-DCK","52.1833","1.5333","Friston, Suffolk, England",NA,NA,NA
"GVRD-7ZV",NA,NA,NA,NA,NA,NA
"G98D-WJV","52.2751","1.0653","Suffolk, England",NA,NA,NA
"L6NM-3WL","53.2694","-2.6718","Kingsley, Cheshire, England","52.2019","1.5464","Knodishall, Suffolk, England"
"GM8D-Y8B","52.1778","0.7526","Stanningfield, Suffolk, England, United Kingdom","52.2751","1.0653","Suffolk, England, United Kingdom"
"GSN9-YQM","52.2751","1.0653","Suffolk, England, United Kingdom",NA,NA,NA
"LCJS-WVD","52.2201","0.8336","Hessett, Suffolk, England","52.2201","0.8336","Hessett, Suffolk, England"
"LHK7-1L9","52.2204","0.8343","Hessett, Suffolk, England","52.2204","0.8343","Hessett, Suffolk, England"
"MF1S-S5Y","52.2213","0.8055","Rougham, Suffolk, England","52.221","0.8046","Rougham, Suffolk, England"
"LHNL-M93",NA,NA,NA,NA,NA,NA
"KPSL-LPY","52.5338","1.17023","Ashwellthorpe, Norfolk, England","52.78418","0.64836","Little Massingham, Norfolk, England"
"GGDM-DSN","52.56959","1.11555","Wymondham, Norfolk, England","52.56959","1.11555","Wymondham, Norfolk, England"
"GCQC-SZ2","51.5777","0.0242","Wanstead, Essex, England","52.71955","0.91826","Gateley, Mitford, Norfolk, England"
"GQX4-2VD","52.8","0.85","Colkirk, Norfolk, England","52.79678","0.85833","Colkirk, Norfolk, England"
"G7PD-GBF","51.92172","0.50205","Shalford, Essex, England","51.92172","0.50205","Shalford, Essex, England"
"LD83-VT7","51.3","0.4","Birling, Kent, England","51.3371","1.3143","Minster Abbey, Minster, Kent, England"
"GKPG-FD9","51.3155","0.888","Faversham, Kent, England","51.22608","0.75054","Swale, Kent, England"
"GG4Z-88N",NA,NA,"Faversham, Kent, England",NA,NA,"Faversham, Kent, England"
"LKXS-9C3","52.221","0.8046","Rougham, Suffolk, England, United Kingdom",NA,NA,NA
"LVT8-F9S","52.2408","1.1693","Aspall, Suffolk, England, United Kingdom","52.1042","1.0491","Nettlestead, Suffolk, England, United Kingdom"
"9CSJ-PC9","53.38333","-0.76667","Gainsborough, Lincolnshire, England","44.8373","-0.576","Bordeaux, Departement de la Gironde, Aquitaine, France"
"MZMZ-KDC","53.07","-0.95","Southwell, Nottinghamshire, England, United Kingdom",NA,NA,NA
"MZMZ-KX6","52.3467","0.5129","Mildenhall, Suffolk, England","53.07","-0.95","Southwell, Nottinghamshire, England, United Kingdom"
"LV5J-HBD","52.3463","0.5153","Mildenhall Manor, Mildenhall, Suffolk, England","52.3463","0.5153","Mildenhall Manor, Mildenhall, Suffolk, England"
"LV5J-HTF","52.3463","0.5153","Mildenhall Manor, Mildenhall, Suffolk, England",NA,NA,NA
"GXSW-ZDP","50.89175","-2.86452","Chillington, Staffordshire, England","52.4379","-1.6496","England"
"GWX8-18D","52.7234","-2.2441","Marston, Staffordshire, England","52.77951","-1.91711","Staffordshire, England"
"ML5D-995","53.3502","-3.1313","Thurstaston, Chester, England","53.18268","-2.53046","Thurstanton,Cheshire,England"
"ML5D-9SQ","52.64306","-2.71362","Claveley, Shropshire, England",NA,NA,NA
"GNZ3-SXS","51.12232","-4.14375","Woode, Devon, England","51.317","0.9367","Goodnestone, Kent, England"
"GSF9-KZB","52.67827","0.97259","Norfolk, England","52.24052","-0.93073","Northampton, Northamptonshire, England"
"939K-8FN","52.67827","0.97259","Norfolk, England, United Kingdom","52.73392","1.10942","Great Witchingham, Norfolk, England"
"LX7P-39H","52.58772","0.93516","Woodrising, Norfolk, England","52.6293","1.2917","Norwich, Norfolk, England"
"GHQM-NMB","53.15812","-0.23925","Lincolnshire, England","52.67827","0.97259","Norfolk, England"
"LRFJ-HZV","53.15812","-0.23925","Lincolnshire, England, United Kingdom","53.15812","-0.23925","Lincolnshire, England, United Kingdom"
"G222-TG9","52.3743","1.24353","Brockdish, Norfolk, England",NA,NA,NA
"LJ1R-J5Y","51.85229","0.61466","Essex, England",NA,NA,NA
"GMRK-N3Q","51.85229","0.61466","Essex, England, United Kingdom",NA,NA,NA
"GMRK-Y4S","51.85229","0.61466","Essex, England, United Kingdom",NA,NA,NA
"LZJG-8KH","51.9916","1.0007","Holton St Mary, Suffolk, England, United Kingdom","52.4379","-1.6496","England, United Kingdom"
"GQSK-X9V","51.9916","1.0007","Holton St Mary, Suffolk, England, United Kingdom","52.2751","1.0653","Suffolk, England, United Kingdom"
"9CHT-M39","50.9229","0.4092","Penhurst, Sussex, England","56","10","Denmark"
"G9JB-ZYW","50.9229","0.4092","Penhurst, Sussex, England","51.28114","-0.40057","Surrey, England"
"G9WW-M22","50.9229","0.4092","Penhurst, Sussex, England","52.4379","-1.6496","England"
"L1N4-CVD","50.9229","0.4092","Penhurst, Sussex, England","52.33781","-1.56089","Warwickshire, England"
"K2YQ-G6P","53.3923","-2.264","Wythenshawe, Cheshire, England, United Kingdom","53.02144","-2.6607","Norbury, England, United Kingdom"
"GM4F-L5L","53.4","-2.26667","Wythenshawe, Cheshire, England","53.02386","-2.66038","Norbury, Cheshire, England"
"M72Q-T6C","52.2459","0.7112","Bury St Edmunds, Suffolk, England","52.2459","0.7112","Bury St Edmunds, Suffolk, England"
"GZJ5-MDP","53.35","-6.45","<Of, St Edmundsbury, Dublin, Ireland>",NA,NA,NA
"LYXF-2LH","51.5396","-0.6554","Burnham, Buckinghamshire, England, United Kingdom","52.4379","-1.6496","England, United Kingdom"
"LKBT-VPT","51.5396","-0.6554","Burnham, Buckinghamshire, England, United Kingdom","52.4379","-1.6496","England, United Kingdom"
"GZWX-HSK","52.2823","1.1401","Thorndon, Suffolk, England",NA,NA,NA
"GSKW-3MG","52.2195","0.6546","Ickworth, Suffolk, England",NA,NA,NA
"LKB7-NB6","56.81667","-4","Atholl, Perthshire, Scotland","53.88488","-0.64938","Harthill, Yorkshire, England"
"GQSS-Q1Y","52.68303","0.46562","Wormegay, Norfolk, England","56.4","-3.4333","Perth, Perthshire, Scotland"
"9CCN-XS8","51.16666","-0.01666","Sterborough Castle, Lingfield, Surrey, England","51.16666","-0.01666","Sterborough Castle, Lingfield, Surrey, England"
"L6RM-32Z","52.4379","-1.6496","England","52.4379","-1.6496","England"
"GX4Q-ZVN","52.69","-0.633","Exton, Rutland, England","51.22608","0.75054","Bayhall, Pembury, Kent, England"
"GSQF-DTK","53.7346","-1.4132","Methley Yorkshire England, United Kingdom","53.7346","-1.4132","Methley, Yorkshire, England, United Kingdom"
"G2F9-JNG","54.924","-3.0517","Burgh By Sands, Cumberland, England","53.15812","-0.23925","Waterton, Lincolnshire, England"
"L1FK-GNS","53.7344","-1.4127","Methley, Yorkshire, England, United Kingdom","53.56667","-0.46667","Wrawby, North Lincolnshire, Lincolnshire, England, United Kingdom"
"LYVW-T4L","53.6126","-2.9354","Scarisbrick, Lancashire, England","53.5692","-2.88746","Ormskirk, Lancashire, England"
"LYVS-WW1","52.4379","-1.6496","England",NA,NA,NA
"GL86-1F4","52.4379","-1.6496","England",NA,NA,NA
"GL86-N75","52.4379","-1.6496","England",NA,NA,NA
"LJVS-H9V","52.64306","-2.71362","Shropshire, England, United Kingdom",NA,NA,NA
"G9SC-FVS","52.5343","-2.4252","Bridgenorth,  Shropshire,  ,  England",NA,NA,NA
"GQKN-Q85","53.41667","-1.48333","Longley, Yorkshire, England, United Kingdom",NA,NA,NA
"G7WJ-Y7X","51.85229","0.61466","Essex, England, United Kingdom","51.9536","0.4889","Wethersfield, Essex, England, United Kingdom"
"G7WV-ZK8",NA,NA,NA,NA,NA,NA
"G3BP-KJL","52.2751","1.0653","Suffolk, England","52.1679","1.0715","Creeting All Saints, Suffolk, England"
"GKD8-TXY","52.4379","-1.6496","England",NA,NA,NA
"LTFS-11N","51.454","-2.592","Bristol, Somerset, England, United Kingdom","55.928","-3.5974","St. Werburgh's, West Lothian, Scotland, United Kingdom"
"G7SH-X9C",NA,NA,NA,NA,NA,NA
"G6GT-B3L",NA,NA,NA,NA,NA,NA
"G6GY-9DY",NA,NA,NA,NA,NA,NA
"G431-CB1","53.15812","-0.23925","Lincolnshire, England, United Kingdom","52.4379","-1.6496","England, United Kingdom"
"LTMG-84D","53.0169","0.06683","Butterwick, Lincolnshire, England, United Kingdom","52.94628","-0.16252","Swineshead, Lincolnshire, England, United Kingdom"
"LBGJ-3R2","53.81849","-2.62573","Wymersley, Lancashire, England",NA,NA,NA
"L29K-BY4","54.05","-1.95","Burnsall, Yorkshire, England",NA,NA,NA
"MBWF-1PQ","51.22608","0.75054","Kent Co., Eng.",NA,NA,NA
"MRKW-BNF","51.22608","0.75054","Kent Co., England",NA,NA,NA
"MGZQ-3ZH","52.09559","-0.48499","Hardwick, Bedfordshire, England","52.4379","-1.6496","England"
"MGZQ-384",NA,NA,NA,NA,NA,NA
"L67S-J3R","51.23386","-0.09155","Bletchingley, Surrey, England","51.23386","-0.09155","Bletchingley, Surrey, England"
"L67S-VNP","51.23386","-0.09155","Bletchingley, Surrey, England","51.23386","-0.09155","Bletchingley, Surrey, England"
"LJ46-PRD","52.20464","0.11964","Ottringtown, Cambridge, England","51.2547","0.7873","Otterden, Kent, England"
"LJ46-5MF","51","0.61667","Newenden, Kent, England","52.7967","1.2516","Aylsham, Norfolk, England"
"GK5P-18H",NA,NA,NA,NA,NA,NA
"GK55-DDZ",NA,NA,NA,"52.4379","-1.6496","England"
"LLQY-TWS","51.6524","-0.0806","Enfield, Middlesex, England","51.6516","-0.0837","Enfield, Middlesex, England"
"GQJ2-JMZ","51.03672","-0.02875","Horsted Keynes, Sussex, England","51.22608","0.75054","Kent, England"
"LJ26-96Z","51.55573","-0.23209","Middlesex, England",NA,NA,NA
"GL14-DBY","51.55573","-0.23209","Middlesex, England",NA,NA,NA
"LTGB-WD5","51.1987","1.0158","Waltham, Kent, England","51.22608","0.75054","Kent, England"
"MMPG-KBV","51.1987","1.0158","Waltham, Kent, England","51.2308","1.133","Bishopsbourne, Kent, England"
"G2XV-MWC","52.4379","-1.6496","England",NA,NA,NA
"G2XV-W7X","53.587","-2.6666","Standish, Lancashire, England","53.81849","-2.62573","Lancashire, England, United Kingdom"
"LWFD-DH6","50.73646","-3.71887","Devonshire, England","52.2398","1.1701","Aspall, Suffolk, England"
"LCTY-RW2","52.2398","1.1701","Aspall, Suffolk, England","52.2398","1.1701","Aspall, Suffolk, England"
"LB9H-JBM","53.2769","-1.7743","Tideswell, Derbyshire, England, United Kingdom",NA,NA,NA
"LB9H-JB4","52.9378","-1.7627","Cubley, derby, england",NA,NA,NA
"G8BS-RHL","53.29994","-1.62858","Nether Padley, Derbyshire, England","53.41667","-1.8","Padley, Hathersedge, Peak District, Derbyshire, England"
"9C6J-5P5","53.33333","0.25","Mablethorpe, Lincolnshire, England","53.2156","-1.676","Bakewell, Derbyshire, England"
"L5Y7-KXX","53.48769","-2.09695","Ashton Under Lyne, Lancashire, England","53.81849","-2.62573","Lancashire, England"
"G79K-6NB","51.0106","0.8537","Brenzett, Kent, England","51.0106","0.8537","Brenzett, Kent, England"
"G6SQ-36H","51.0106","0.8537","Brenzett, Kent, England","51.22608","0.75054","Brenzete, Kent, England"
"GG59-W2R",NA,NA,NA,"50.9908","0.8955","Old Romney, Kent,"
"G838-WM1","52.4379","-1.6496","England",NA,NA,NA
"G838-CG9",NA,NA,NA,NA,NA,NA
"L8BC-9GV","53.11051","-1.62048","Derbyshire, England","52.4379","-1.6496","England"
"L6WB-7YK","51.83747","-0.18951","Hertfordshire, England",NA,NA,NA
"GMWF-2JS","52.4379","-1.6496","England","52.4379","-1.6496","England"
"GK66-NCL","51.24789","0.34384","West Peckham, Kent, England","51.22608","0.75054","Kent, England"
"M1PN-3GJ","51.3251","0.7216","Tunstall, Swale district, Kent, England, United Kingdom","51.50782","-0.07503","Tower of London, Middlesex, England"
"L7ZG-KB8","50.981","-0.3385","Sussex, England","51.736","0.4696","Chelmsford, Essex, England"
"G2FD-R4J","51.4472","0.1242","London, City of London, Greater London, England, United Kingdom","51.4472","0.1242","London, City of London, Greater London, England, United Kingdom"
"LJYX-FG6","51.4472","0.1242","London, City of London, Greater London, England, United Kingdom","51.4472","0.1242","London, City of London, Greater London, England, United Kingdom"
"LD1H-P4G","52.4379","-1.6496","England","52.56959","1.11555","Wymondham, Norfolk, England"
"GVK2-SMB","50.2717","-3.8266","South Milton, Devon, England, United Kingdom","50.2717","-3.8266","South Milton, Devon, England, United Kingdom"
"G22Y-9TZ","51.26695","0.52456","Maidstone, Kent, England","51.26695","0.52456","Maidstone, Kent, England"
"G2YX-WTH","51.26695","0.52456","Maidstone, Kent, England, United Kingdom","51.26695","0.52456","Maidstone, Kent, England, United Kingdom"
"GVSW-PHN","50.7225","-3.5328","Exeter, Devon, England, United Kingdom","50.7225","-3.5328","Exeter, Devon, England, United Kingdom"
"GVS4-M8G","50.7225","-3.5328","Exeter, Devon, England, United Kingdom","50.7225","-3.5328","Exeter, Devon, England, United Kingdom"
"GVS4-NQT","52.2892","-0.2135","Offord Cluny, Huntingdonshire, England, United Kingdom","52.2892","-0.2135","Offord Cluny, Huntingdonshire, England, United Kingdom"
"G2YL-CWB","52.2892","-0.2135","Offord Cluny, Huntingdonshire, England, United Kingdom","52.2892","-0.2135","Offord Cluny, Huntingdonshire, England, United Kingdom"
