"fid","place_birth_lat","place_birth_lon","place_birth","place_death_lat","place_death_lon","place_death"
"MTR1-K8B","53","-8","Ireland",NA,NA,NA
"LT84-6KD","51.6775","-8.68528","Kilbrittain Castle, County Cork, Ireland","52.2948","-9.6958","Tralee, Kerry, Ireland"
"99QR-ZCM","51.8983","-8.4729","Cork, Cork, Ireland","51.54932","-9.15282","Myross, Cork, Ireland"
"L1FK-F1B",NA,NA,NA,"51.8983","-8.4729","Cork, Cork, Ireland"
"GX66-5NB","51.8983","-8.4729","Cork, Cork, Ireland","53","-8","Muscry, Ireland"
"G2P3-W4L","53.35222","-6.52694","Castletown, County Kildare, Ireland","53.2295","-6.86331","County Kildare, Ireland"
"G2P3-3XP","53.385","-6.59361","Maynooth, County Kildare, Ireland","51.99839","-2.02309","Tewkesbury, Gloucestershire, England"
"GSG3-XFX","53.13389","-6.75417","Castlemartin, County Kildare, Ireland","53.10319","-6.75346","Kilcullen, County Kildare, Ireland"
"GWHK-ZHL","53.3443","-6.2665","Baggotrath Castle, Dublin, Dublin, Leinster, Ireland","53.34289","-6.26743","Dublin, Dublin, Leinster, Ireland"
"L1BP-DPV","53.61622","-6.69111","County Meath, Ireland","52.57444","-7.55028","Baggotrath Castle, Dublin, Ireland"
"L1BP-8MW","53.3744","-6.3584","Castleknock, County Dublin, Ireland",NA,NA,NA
"G9JG-6VK","51.51666","-9.18333","Barry Roe, Cork, Ireland",NA,NA,NA
"G9GC-QGM","52.80222","-7.5925","Castletown, Kildrought, Kilkenny, Leinster, Ireland","51.51666","-9.18333","Barry Roe, Cork, Ireland"
"GVWZ-R1B","53","-8","Ireland","53","-8","Ireland"
"GVW8-Q7N","53","-8","Ireland","53","-8","Ireland"
"LJL3-GY1","52.4148","-7.1629","Knocktopher Castle, Ballytarsna, Polestown, County Kilkenny, Ireland","52.679","-7.814","Thurles, Thurles, County Tipperary, Ireland"
"G4FJ-H1P","52.87943","-8.99194","County Clare, Ireland","53.32528","-7.97944","Clonmacnoise, County Offaly, Ireland"
"L1NT-R5R","52.59198","-6.49802","Ferns, County Wexford, Ireland","52.654","-7.252","County Kilkenny, Ireland"
"GNV6-S45","53","-8","of , , Ireland",NA,NA,NA
"LZL1-7LR","52.135","-8.2871","Fermoy, Cork, Munster, Ireland",NA,NA,NA
"L1WP-FTF","53","-8","Ireland","52.135","-8.2871","Fermoy, Cork, Ireland"
"GVHD-JCP","52.84361","-8.98639","Ennis, County Clare, Ireland","52.84361","-8.98639","Ennis, County Clare, Ireland"
"GVWZ-RXK","53.25","-8.66666","Clanricarde, Galway, Ireland","53.27488","-9.06193","Galway, Ireland"
"LDF2-QTX","53.8639","-6.7924","Newcastle, County Meath, Ireland","53.8639","-6.7924","Newcastle, County Meath, Ireland"
"LCV2-SX6","53.8639","-6.7924","Newcastle, County Meath, Ireland","53.8639","-6.7924","Newcastle, County Meath, Ireland"
"GNV6-Q9G","53.15812","-0.23925","Welles, Lincolnshire, England","53.85","-1.26667","Towton, Yorkshire, England"
"G9YN-Q4M","53.5241","-6.4344","Crickstown, County Meath, Ireland","53.8639","-6.7924","Newcastle, County Meath, Ireland"
"LV41-JHQ","53.66","-6.7994",", Meath, Leinster, Ireland","53.66","-6.7994",", Meath, Leinster, Ireland"
"KLYH-S2Y","53.66","-6.7994",", Meath, Leinster, Ireland","53.66","-6.7994",", Meath, Leinster, Ireland"
"LZKL-N7Q","53.66","-6.7994","Dullardstown, Meath, Leinster, Ireland","53.66","-6.7994","Dullardstown, Meath, Leinster, Ireland"
"LDJG-4RV","53.66","-6.7994","Dullardstown, Meath, Leinster, Ireland","53.66","-6.7994","Dullardstown, Meath, Leinster, Ireland"
"G4ZH-4VX","53.5241","-6.4344","Crickstown, County Meath, Ireland","53.61622","-6.69111","County Meath, Ireland"
"LHKM-26Y","53.3133","-6.3237","Roebuck, Dublin, Ireland",NA,NA,NA
"LZJQ-GQL","53.64056","-6.23778","Gormanston Castle, Meath, Ireland","53.21666","-6.66666","Naas, County Kildare, Ireland"
"GCGP-FMK","53.64056","-6.23778","Gormanston, Meath, Ireland",NA,NA,NA
"LR37-QT5","53.5015","-3.0057","Sefton, Lancashire, England","52.77951","-1.91711","Staffordshire, England"
"21JJ-XXJ","53.6466","-2.7258","Eccleston, Lancashire, England","53.4497","-2.8831","Croxteth, Lancashire, England"
"LVC3-NHK","53.4077","-6.1795","Balgriffin, County Dublin, Ireland","53.4077","-6.1795","Balgriffin, County Dublin, Ireland"
"GKYN-H3K","53.4077","-6.1795","Balgriffin, County Dublin, Ireland","53.40884","-6.17942","Balgriffin, Dublin North, County Dublin, Ireland"
"LHJP-NP4","53.3825","-6.2025","Artane, County Dublin, Ireland","53.3825","-6.2025","Artane, County Dublin, Ireland"
"973X-7DK","53.6483","-6.8632","Rathmore, County Meath, Ireland","53","-8",",Plattyn,Meath,Ireland"
"GZVW-3CG","52.35","-0.85","Northamptonshire, England",NA,NA,NA
"GK31-YF9",NA,NA,NA,NA,NA,NA
"LHDY-CXN","52.55","-9.11667","Shanid Castle, County Limerick, Ireland","52.09609","-9.60725","County Kerry, Ireland"
"GK3G-Y1T","52.654","-7.252","County Kilkenny, Ireland","52.68142","-7.80356","Thurles, County Tipperary, Ireland"
"GX1T-D11","53.25","-8.66666","Clanricarde, Galway, Ireland",NA,NA,NA
"GD7C-W8D","52.282","-1.585","Warwick, Warwickshire, England","52.26666","-7.1","Waterford, County Waterford, Ireland"
"G6JS-J4G","51.8983","-8.4729","Barrymore Castle, Cork, Cork, Ireland","51.8983","-8.4729","Cork, Cork, Munster, Ireland"
"G6J9-G7S","52.09609","-9.60725","Desmond, Kerry, Ireland","53","-8","Ireland"
"LL43-HYH","52.135","-8.2871","Fermoy, Cork, Munster, Ireland","52.135","-8.2871","Fermoy, Cork, Munster, Ireland"
"M52Y-4PT","52.2242","-9.4225","Desmond, Kerry, Munster, Ireland","53","-8","Ireland"
"LKDY-WT2","53.20056","-6.70861","Connaught Bridge, County Kildare, Ireland",NA,NA,NA
"LKXD-BGQ","53.20056","-6.70861","Connaught Bridge, Kildare, Leinster, Ireland",NA,NA,NA
"LLQW-ZL5","50.83298","-3.03346","Membury, Devon, England","50.3221","-4.0758","Wembury Parish, Devon, England"
"L87P-K59","51.0526","-3.8042","Fry Hall, North Molton, Devonshire, England, United Kingdom","51.1999","-4.0237","Combe Martin, North Devon, Devonshire, England, United Kingdom"
"L1WQ-Y8J","50.73646","-3.71887","Hole, Devon, England","50.73646","-3.71887","Hull, Devon, England"
"LRZ5-N6Z","52.4379","-1.6496","Devon, England","50.6931","-3.137","Branscombe, East Devon District, Devon, England"
"G2BC-B3S",NA,NA,NA,"52.9293","-0.138","Kirton, Lincolnshire, England,"
"G2BZ-HVT","54.53065","-3.07617",", Cumberland, England",NA,NA,NA
"LJVS-J47","54.3","10.88333","Oldenburg, Oldenburg, Schleswig-Holstein, Germany","55.6762","12.5675","Copenhagen Castle, Copenhagen, Copenhagen, Denmark"
"GKT4-7NJ","52.5","13.5","Kurfürstentum Brandenburg, Holy Roman Empire","55.6826","11.1011","Kalundborg, Kalundborg, Vestsjælland, Denmark"
"LR81-SXV","51.1625","13.4974","Meißen, Meißen, Saxony, Germany","51.1321","12.8007","Colditz, Leipzig, Saxony, Germany"
"MY8T-7WK","48.0514","11.6422","München, Bavaria, Germany","51.3405","12.3728","Leipzig, Saxony, Germany"
"LVGB-FYC","51.51","-0.12","London, England",NA,NA,NA
"GXSH-ZFQ","52.4379","-1.6496","England",NA,NA,NA
"LKRV-2NB","52.4204","-2.4147","Kinlet, Shropshire, England","52.31038","-2.30096","Astley, Worcestershire, England"
"LB2F-KM3","52.2847","-2.8052","Croft, Herefordshire, England","52.3885","-2.249","Kidderminster, Worcestershire, England"
"M4HT-MGK","53.0167","-1.7333","Ashbourne, Derbyshire, England","53.1762","-1.6829","Youlgreave, Derbyshire, England"
"LCMD-4SV","53.2682","-1.4843","Barlow, Derbyshire, England",NA,NA,NA
"LZP9-RBC","52.9798","-1.8105","Norbury, Derbyshire, England","52.8832","-1.6032","Etwall, Burton upon Trent, Derbyshire, England"
"GM21-QZP","52.8832","-1.6032","Etwall Ash, Derbyshire, England","52.8832","-1.6032","Etwall, Derbyshire, England"
"GJWY-QW6",NA,NA,"Kelby, North Kesteven district, Lincolnshire, England, United Kingdom",NA,NA,NA
"GJWY-SJ5","51.03672","-0.02875","Horsted Keynes, Mid Sussex district, West Sussex, England, United Kingdom",NA,NA,"Kelby, North Kesteven district, Lincolnshire, England, United Kingdom"
"GZKG-HZ3","54.29588","-1.58807","Bedale, Yorkshire, England","53.8","-1.5514","Leeds, Yorkshire, England"
"LH3Q-VK2","54.0979","-0.7834","Langton, Malton, North Yorkshire, England, United Kingdom","53.8","-1.5514","Leeds, City of Leeds, West Yorkshire, England, United Kingdom"
"G6YL-LC5","54.21667","-1.65","Masham, Yorkshire, England","53.95878","-1.08248","Yorkshire, England"
"MTD1-3W8","54.6697","-2.8691","Greystoke, Cumbria, England","54.21667","-1.65","Masham, Yorkshire, England"
"G3T7-3SR","50.8511","-2.814","Seaborough, Somerset, England","50.8511","-2.814","Seaborough, Somerset, England"
"L5TD-37C","50.4804","-3.7322","Staverton, Devon, England","50.4804","-3.7322","Staverton, Devon, England"
"LJ1D-8NH","51.28114","-0.40057","Loseley House, Surrey, England","51.28114","-0.40057","Loseley Park, Surrey, England"
"LDWV-C4D","51.2346","-0.5745","Guildford Saint Mary, Guildford, Surrey, England","53.3331","-1.4628","Norton, Derbyshire, England"
"LRTK-PVL",NA,NA,"Tibenham, South Norfolk district, Norfolk, England",NA,NA,"Tibenham, South Norfolk district, Norfolk, England"
"LRTK-PV6",NA,NA,"Tibenham, South Norfolk district, Norfolk, England",NA,NA,"Tibenham, South Norfolk district, Norfolk, England"
"G9NX-Z6F","51.22608","0.75054",", , Kent, England, United Kingdom","51.4472","0.1242","London, City of London, Greater London, England, United Kingdom"
"GLM6-5W1","48.12135","12.68392","Sportplatz, Halsbach, Landkreis Altötting, Bayern, Deutschland","51.22608","0.75054",", , Kent, England, United Kingdom"
"G2MF-SL2","55.567","-1.782","Etherstone Castle, Adderstone, Northumberland, England","55.53333","-1.71667","Newham, Northumberland, England"
"LKMB-8J7","52.4379","-1.6496","England, United Kingdom",NA,NA,NA
"K8YT-3B2","52.71","-2.78","Shrewsbury, Shropshire, England","52.1156","-0.829","Hanslope, Buckinghamshire, England"
"GHRW-5GB","52.4379","-1.6496","England",NA,NA,NA
"LDQV-JSS",NA,NA,NA,NA,NA,NA
"G3J6-41X","51.4669","-1.2058","Yattendon, Berkshire, England","51.508","-0.7007","Bray, Berkshire, England"
"G4L5-Y4Q","52.4073","-0.4994","Titchmarsh, Northamptonshire, England",NA,NA,NA
"LY2S-B45","53.95828","-0.82429","Bolton, Yorkshire, England","53.95828","-0.82429","Bolton, Yorkshire, England"
"L2M5-T52","54.21667","-1.65","Masham, Yorkshire, England","53.95828","-0.82429","Bolton, Yorkshire, England"
"LY51-MJ4","52.23354","-2.32362","Wichenford, Worcestershire, England","52.23354","-2.32362","Wichenford, Worcestershire, England"
"G8CR-T9P","52.24364","-2.31193","Wichenford, Worcestershire, England","52.28432","-2.43247","Stanford on Teme, Worcestershire, England"
"GWBS-QTJ","51.11974","-2.9","Somerset, England",NA,NA,NA
"LVXN-2JM","51.95888","0.99341","Dedham, , Essex, England",NA,NA,NA
"LVXN-229","51.95888","0.99341","Dedham, , Essex, England",NA,NA,NA
"GS9B-95L","54.3684","-2.6485","Grayrigg Manor, Grayrigg, Westmorland, England",NA,NA,"Grayrigg Manor, Westmoreland, England"
"L15K-SFX","54.2702","-2.5795","Middleton, Westmorland, England","52.4379","-1.6496","England"
"L6G7-DD6","52.3743","1.24353","Brockdish, Norfolk, England","52.6293","1.2917","Norwich, Norfolk, England"
"LT6B-5P1","52.63333","1.3","Norwich, , Norfolk, England","52.63333","1.3","Norwich, , Norfolk, England"
"MZ1M-VFJ","52.4379","-1.6496","England",NA,NA,NA
"GW1L-QFF","52.05272","0.72798","Graton,Sudbury,Suffolk,England.",NA,NA,NA
"GZW4-HYN",NA,NA,NA,NA,NA,NA
"LVX6-55B","52.2751","1.0653",", , Suffolk, England, United Kingdom","51.9139","1.147","Wix, Tendring district, Essex, England, United Kingdom"
"LVX6-RXN","51.9139","1.147","Wix, Tendring district, Essex, England, United Kingdom","51.9139","1.147","Wix, Tendring district, Essex, England, United Kingdom"
"LVX6-TXN","51.9139","1.147","Wix, Tendring district, Essex, England, United Kingdom",NA,NA,NA
"G9Q1-S2F","52.0628","1.15851","Ipswich, Ipswich district, Suffolk, England, United Kingdom","51.9298","1.2172","Ramsey, Tendring district, Essex, England, United Kingdom"
"LB4N-8QB","52.1543","0.7234","Lawshall, Suffolk, England","52.11349","0.79095","Lavenham, Suffolk, England"
"GV45-7ZT",NA,NA,NA,"52.08981","0.72771","Long Melford, Suffolk, England"
"GDSF-W1B","52.11349","0.79095","Lavenham, Suffolk, England",NA,NA,NA
"L51B-YTG","51.9276","0.983","Ardleigh, Tendring, Essex, England","51.89218","1.03185","Great Bromley, Essex, England"
"MCCS-51D","51.89218","1.03185","Great Bromley, Tendering, Essex, England","51.89218","1.03185","Great Bromley, Essex, England"
"GQFL-SVL","51.89218","1.03185","Great Bromley, Tendring, Essex, England","51.89218","1.03185","Great Bromley, Tendring, Essex, England"
"G96J-KFM","51.89218","1.03185","Great Bromley, Tendring, Essex, England","51.89218","1.03185","Great Bromley, Tendring, Essex, England"
"L6PD-4V9","51.95888","0.99341","Dedham, Colchester Borough, Essex, England, United Kingdom","51.95888","0.99341","Dedham, Colchester Borough, Essex, England, United Kingdom"
"G2KN-FFK","51.9595","0.9936","Dedham, Colchester district, Essex, England, United Kingdom",NA,NA,NA
"GMBS-91J","50.88333","-0.33333","Steyning, Horsham District, West Sussex, England","50.88333","-0.33333","Steyning, Horsham District, West Sussex, England"
"GMB9-Y2C","50.88333","-0.33333","Steyning, Horsham District, West Sussex, England","50.88333","-0.33333","Steyning, Horsham District, West Sussex, England"
"GQ1Q-8M3","50.981","-0.3385","Sussex, England","50.9281","-3.283","Culmstock, Devon, England"
"GQ17-M3F","52.4379","-1.6496","England","52.4379","-1.6496","England"
"KDWS-P7P","52.2751","1.0653","Of Little Livermore, Suffolk,England","52.2751","1.0653","Little Livermore, Suffolk, England"
"LV6M-GGB","52.2751","1.0653","Suffolk, England","52.2459","0.7112","Bury St Edmunds, Suffolk, England"
"LYTN-VD7","52.3225","1.1128","Yaxley, Suffolk, England","52.3994","1.1209","Diss, Norfolk, England"
"LKKM-WGH","52.3225","1.1128","Yaxley, Suffolk, England","52.3225","1.1128","Yaxley, Suffolk, England"
"GQ6S-B5V","51.22608","0.75054","Kent, England","51.22608","0.75054","Otling, Kent, England"
"GQ63-9N7","52.3225","1.1128","Yaxley, Suffolk, England","52.3225","1.1128","Yaxley, Suffolk, England"
"MDRW-S73","52.1965","1.3748","Parham, Suffolk, England, United Kingdom","52.3501","1.06","Wortham, Mid Suffolk district, Suffolk, England, United Kingdom"
"LHSQ-SMG","52.3501","1.06","Wortham, Mid Suffolk district, Suffolk, England, United Kingdom","52.3501","1.06","Wortham, Mid Suffolk district, Suffolk, England, United Kingdom"
"G93X-W3F","52.2975","1.0802","Thornham Magna, Suffolk, England","52.2975","1.0802","Thornham Magna, Suffolk, England"
"GS2C-9HS","52.2975","1.0802","Thornham Magna, Suffolk, England",NA,NA,"Thornham Magna, Mid Suffolk district, Suffolk, England, United Kingdom"
"L2N6-N65","54.21667","-1.33333","Thirsk, Yorkshire, England","54.2334","-1.3417","Thirsk, North Yorkshire, England"
"GWWX-1FT","52.56667","-1.98333","Bescot, Staffordshire, England","54.244","-1.3687","Thirsk, Yorkshire, England"
"L41Y-Y7Z","52.9324","-0.06685","Kirton, Lincolnshire, England",NA,NA,NA
"GZ53-MT3","53.15812","-0.23925","Lincolnshire, England","53.95878","-1.08248","Yorkshire, England"
"GX9B-GDR","52.02423","-0.41254","Bedfordshire, England","54.76426","-1.57104","Durham, England"
"GHT3-YNG","52.0964","-0.1765","Eyeworth, Bedfordshire, England","52.35","-0.85","Holenby, Northamptonshire, England"
"G4F1-3W7","51.85229","0.61466","Essex, England, United Kingdom","51.28114","-0.40057","Rechampton Pitney, Surrey, England, United Kingdom"
"GM33-W94","52.6006","-2.7562","Longnor, Shropshire, England","52.6006","-2.7562","Longnor, Shropshire, England"
"LCTV-P76","52.6006","-2.7562","Longnor, Shropshire, England","52.6006","-2.7562","Longnor, Shropshire, England"
"LWFV-4XT","52.489","-1.8836","Duddeston cum Nechells, Warwickshire, England","52.4379","-1.6496","England"
"LVNJ-6NT","52.4379","-1.6496","England, United Kingdom",NA,NA,NA
"GMQV-Y1T","54.0214","-2.8823","Middleton, Lancashire, England","53.5462","-2.2032","Middleton Hall, Lancashire, England"
"94KY-PT6","53.78","-2.37","Blackburn, Lancashire, England","54.0214","-2.8823","Middleton, Lancashire, England"
"G3FT-9QX","51.2409","-0.2672","Betchworth, Surrey, England, United Kingdom","51.2409","-0.2672","Betchworth, Surrey, England, United Kingdom"
"GST8-W4L","51.1736","-0.1721","Horley, Surrey, England",NA,NA,NA
"LDQV-854","52.33781","-1.56089","Warwickshire, England","50.7845","-2.4722","Nether Cerne, Dorset, England"
"LDQV-8PK","51.85229","0.61466","Essex, England",NA,NA,NA
"GHZR-TM7","51.1736","-0.1721","Horley, Surrey, England","51.1736","-0.1721","Horley, Surrey, England"
"GSTL-ZY2","52.652","-0.479","Stamford, Lincolnshire, England","52.66667","-0.3","Market Deeping, Lincolnshire, England"
"G3XJ-8XM","51.0646","-0.32126","Horsham, Horsham District, West Sussex, England, United Kingdom","51.0646","-0.32126","Horsham, Horsham District, West Sussex, England, United Kingdom"
"GGPH-72J","50.981","-0.3385","Sussex, England",NA,NA,NA
"M7RB-MNR","52.77951","-1.91711","Staffordshire, England, United Kingdom","51.3521","0.7072","Bobbing, Kent, England"
"G3J7-WJT","51.3521","0.7072","Bobbing, Kent, England","51.3521","0.7072","Bobbing, Kent, England, United Kingdom"
"LZJY-5MJ","52.4379","-1.6496","Of,,, England",NA,NA,NA
"LZJY-P15","52.4379","-1.6496","Of,,, England",NA,NA,NA
"G61S-5HR","51.11974","-2.9","Somerset, England, United Kingdom","51.05","-3.08333","Hestercombe, Somerset, England, United Kingdom"
"LTF6-3Q2","51.9256","-0.0147","Westmill, Hertfordshire, England, United Kingdom","47.5227","5.1131","Is-sur-Tille, Côte-d'Or, Burgundy, France"
"LVFW-PN5","52.4379","-1.6496","England, United Kingdom",NA,NA,NA
"L8SH-N2K","53.11667","-2.68333","Beeston, Cheshire, England","53.11667","-2.68333","Beeston, Cheshire, England"
"LY6P-GTP","53.16912","-2.66929","Utkinton, Cheshire, England","53.11667","-2.68333","Beeston, Cheshire, England"
"LZPH-WSJ","53.03333","-2.45","Lea by Nantwich, Cheshire, England","53.03333","-2.45","Lea by Nantwich, Cheshire, England"
"LZPH-W3Z","53.3369","-2.60292","Hatton, Cheshire, England","53.03333","-2.45","Lea by Nantwich, Cheshire, England"
"GQ5R-PX5","51.83747","-0.18951","Hertfordshire, England","51.9015","0.0818","Albury, Hertfordshire, England, United Kingdom"
"GFPW-L33","51.9","0.0833","Albury, Hertfordshire, England","51.83747","-0.18951","Hertfordshire, England"
"L2RR-HCN","52.33022","-3.76641","Wales","52.0633","-1.3409","Banbury, Oxfordshire, England"
"GWHK-WLC","52.91666","-4.5","Lleyn, Caernarvonshire, Wales","52.33022","-3.76641","Wales"
"LHKL-B8C","52.4379","-1.6496","England",NA,NA,NA
"LHKL-BX6","52.4379","-1.6496","England",NA,NA,NA
