"fid","ascendancy"
"G9RJ-LBS",6689
"GW3V-BQ5",6690
"LCWK-QNC",6691
"MXDW-2VC",6692
"MYFL-KY6",6693
"9QZY-X43",6694
"LYKH-PVT",6695
"KNQH-T15",6698
"GK2M-STV",6699
"LZV6-7D9",6700
"M7X2-6TY",6701
"KXHZ-18X",6702
"LTN1-TBP",6703
"LZBX-QCJ",6704
"LCMZ-99B",6705
"LR8H-184",6706
"KNQT-X23",6707
"LK4J-L6C",6708
"LY41-KZF",6709
"L4GB-MWD",6710
"LHLH-DVW",6711
"LZG6-CH7",6712
"L89S-6X7",6713
"LCPZ-6LC",6714
"LC2J-LNT",6715
"M1PZ-RZF",6716
"LZ65-HLN",6717
"KCYP-6MD",6718
"KL3T-S8L",6719
"KCC8-5KK",6720
"G9RJ-LBS",6721
"GW3V-BQ5",6722
"LCWK-QNC",6723
"MXDW-2VC",6724
"MYFL-KY6",6725
"9QZY-X43",6726
"LYKH-PVT",6727
"KNQH-T15",6730
"GK2M-STV",6731
"LZV6-7D9",6732
"M7X2-6TY",6733
"KXHZ-18X",6734
"LTN1-TBP",6735
"LZBX-QCJ",6736
"LCMZ-99B",6737
"LR8H-184",6738
"KNQT-X23",6739
"LK4J-L6C",6740
"LY41-KZF",6741
"L4GB-MWD",6742
"LHLH-DVW",6743
"LZG6-CH7",6744
"L89S-6X7",6745
"LCPZ-6LC",6746
"LC2J-LNT",6747
"M1PZ-RZF",6748
"LZ65-HLN",6749
"KCYP-6MD",6750
"KL3T-S8L",6751
"94KW-5BX",6752
"GG9D-21Y",6753
"9Q79-D4W",6756
"K8JB-8HJ",6757
"MN6V-LHB",6758
"MD2P-4C4",6759
"LZ52-RZG",6760
"LHCM-Y72",6761
"KNQ2-G7R",6762
"LTZG-LLZ",6763
"LVHS-MMT",6764
"GQ5B-PB6",6765
"GXWW-BBM",6766
"LKFB-L5X",6767
"GKLX-4D2",13312
"GKL6-Y7K",13313
"G6KL-S19",13314
"G6KL-MPY",13315
"G9VM-LPK",13320
"LZZ8-4FF",13321
"LBHY-ST6",13322
"MDNN-RVZ",13323
"LDBQ-HYH",13324
"GQP1-DV2",13325
"9MQ6-YH8",13326
"LJYZ-951",13327
"GF8L-YQM",13344
"M9VN-HKW",13345
"MYW3-QG8",13348
"KZQ9-LF1",13349
"KNC5-YXW",13350
"LR34-NW4",13351
"LHG9-NRH",13352
"9F94-ZLW",13353
"MNM3-CJP",13356
"G2R6-QL8",13357
"LY23-PJP",13376
"LRYS-GMS",13377
"LKQM-375",13382
"KNWK-93N",13383
"LVGD-XMQ",13384
"L8QK-WDL",13385
"GGQ1-D98",13387
"G9LN-5BP",13388
"C6RW-LD3",13389
"LYV8-W5D",13390
"9JCC-DJV",13391
"99G4-9N9",13400
"9C6F-VV1",13401
"LYPG-NRR",13404
"K8XN-4XX",13405
"MS6K-51H",13406
"LRCW-9S7",13407
"LW32-XVT",13408
"L1MX-H11",13409
"M116-RSS",13410
"KHRG-1DH",13411
"LZBX-QW5",13414
"L5PC-BG4",13415
"GMRR-RWP",13416
"9QHJ-R72",13417
"GLCF-LM7",13418
"GLCF-G3J",13419
"LR9T-8S4",13420
"G8P9-CRM",13421
"LZK8-1X7",13422
"LZ8B-H42",13423
"LZGX-QSS",13424
"LZGL-8S9",13425
"L56L-T6G",13426
"MSXY-RLJ",13427
"KHTQ-SLN",13428
"KCK7-H6T",13429
"M1TG-G3T",13430
"M1TG-GQJ",13431
"LZG6-CH7",13432
"L89S-6X7",13433
"MQ23-W7W",13434
"LYLK-H5M",13435
"L83Z-8C7",13436
"LDJX-TKJ",13437
"LY23-PJP",13440
"LRYS-GMS",13441
"LKQM-375",13446
"KNWK-93N",13447
"LVGD-XMQ",13448
"L8QK-WDL",13449
"GGQ1-D98",13451
"G9LN-5BP",13452
"C6RW-LD3",13453
"LYV8-W5D",13454
"9JCC-DJV",13455
"99G4-9N9",13464
"9C6F-VV1",13465
"LYPG-NRR",13468
"K8XN-4XX",13469
"MS6K-51H",13470
"LRCW-9S7",13471
"LW32-XVT",13472
"L1MX-H11",13473
"M116-RSS",13474
"KHRG-1DH",13475
"LZBX-QW5",13478
"L5PC-BG4",13479
"GMRR-RWP",13480
"9QHJ-R72",13481
"GLCF-LM7",13482
"GLCF-G3J",13483
"LR9T-8S4",13484
"G8P9-CRM",13485
"LZK8-1X7",13486
"LZ8B-H42",13487
"LZGX-QSS",13488
"LZGL-8S9",13489
"L56L-T6G",13490
"MSXY-RLJ",13491
"KHTQ-SLN",13492
"KCK7-H6T",13493
"M1TG-G3T",13494
"M1TG-GQJ",13495
"LZG6-CH7",13496
"L89S-6X7",13497
"MQ23-W7W",13498
"LYLK-H5M",13499
"L83Z-8C7",13500
"LDJX-TKJ",13501
"GCDX-Y1F",13506
"GCDF-SCP",13507
"LZ8B-P7G",13512
"G25M-718",13513
"G25M-71X",13514
"L4QL-DR8",13518
"LKSN-6VZ",13519
"G6V2-GXR",13520
"G6V2-N9C",13521
"LRNV-HDJ",13522
"GV3N-BRB",13523
"9SGS-LLY",13524
"LTZG-7QD",13525
"L5JK-DN7",13526
"L5JK-FHH",13527
"LKJP-B2B",13528
"LKJP-BTZ",13529
"K4KT-7T3",13532
"LBWJ-B46",13533
"KT7L-3BH",13534
"KFTL-RK8",13535
"GKLF-SPN",26624
"GKLT-GZS",26625
"LHCZ-91G",26626
"LRK1-S6S",26627
"G6SQ-KDF",26640
"LYQ2-HXN",26641
"LH3G-JZ7",26642
"K6Q8-FFL",26643
"GKK6-M5P",26644
"LDR5-RMM",26645
"LCY7-34L",26646
"MDHD-RFY",26647
"GFSV-H54",26648
"GFSV-2CR",26649
"GDN9-T8N",26650
"GDNS-M71",26651
"MJF3-R1M",26652
"GLJ3-SJR",26653
"KZSW-VN3",26688
"K8LV-7DG",26689
"GS4M-ZT8",26690
"GS4M-CWD",26691
"K829-LSN",26696
"GDFX-HHX",26697
"M39Q-19H",26700
"LZBN-37S",26701
"LHN2-SY5",26702
"LRZ4-RCH",26703
"LZV8-SDF",26704
"L847-KY2",26705
"MTX1-RRL",26706
"MW5T-461",26707
"MFTN-JND",26712
"L61T-V7C",26713
"G3KD-1C9",26714
"G3KD-RXH",26715
"LCTW-7N3",26752
"LCXB-XPN",26753
"LBRW-YWD",26764
"G9DN-Y55",26765
"GSPZ-ZV4",26766
"G6Q8-NWJ",26767
"LZ2L-QCP",26768
"G9LJ-XKD",26769
"G4DR-533",26770
"G4DR-T4R",26771
"G8KJ-446",26776
"M9M9-PRV",26777
"LYSJ-CJZ",26800
"KH68-B7H",26801
"LBY6-CC3",26802
"G7KZ-1NY",26803
"LZTB-ZLY",26808
"LH6B-VZN",26809
"9KX2-D4R",26810
"GDQJ-CWZ",26811
"LDRZ-B27",26812
"LXSK-2PD",26813
"G2SF-HXB",26814
"G2SF-M7X",26815
"GNB7-GBK",26816
"GNBW-MJH",26817
"LXSS-CPH",26818
"LRJS-Y5G",26819
"LZVT-QG3",26820
"LH1G-BRF",26821
"KHHD-NGF",26822
"MVJP-2MF",26823
"MW21-BP8",26832
"GZLH-FXL",26833
"G92V-7FF",26834
"GSRR-VD7",26835
"MQDS-WKF",26838
"49XG-QD4",26839
"K4R7-8BC",26840
"GX8D-67S",26841
"L823-F32",26842
"L823-FMP",26843
"M11G-B89",26844
"9336-4BD",26845
"L71L-S22",26846
"L6LP-Q85",26847
"LZV2-CSJ",26848
"9HSS-349",26849
"9HR4-5SQ",26852
"GVR9-XM5",26853
"LCJY-RFS",26860
"G3LH-99H",26861
"GD81-NS1",26862
"GD81-LXY",26863
"LZGX-QSS",26864
"LZGL-8S9",26865
"L56L-T6G",26866
"MSXY-RLJ",26867
"9449-3PW",26868
"MM4L-NCY",26869
"LZLP-GW7",26872
"L83Z-8CD",26873
"LCTW-7N3",26880
"LCXB-XPN",26881
"LBRW-YWD",26892
"G9DN-Y55",26893
"GSPZ-ZV4",26894
"G6Q8-NWJ",26895
"LZ2L-QCP",26896
"G9LJ-XKD",26897
"G4DR-533",26898
"G4DR-T4R",26899
"G8KJ-446",26904
"M9M9-PRV",26905
"LYSJ-CJZ",26928
"KH68-B7H",26929
"LBY6-CC3",26930
"G7KZ-1NY",26931
"LZTB-ZLY",26936
"LH6B-VZN",26937
"9KX2-D4R",26938
"GDQJ-CWZ",26939
"LDRZ-B27",26940
"LXSK-2PD",26941
"G2SF-HXB",26942
"G2SF-M7X",26943
"GNB7-GBK",26944
"GNBW-MJH",26945
"LXSS-CPH",26946
"LRJS-Y5G",26947
"LZVT-QG3",26948
"LH1G-BRF",26949
"KHHD-NGF",26950
"MVJP-2MF",26951
"MW21-BP8",26960
"GZLH-FXL",26961
"G92V-7FF",26962
"GSRR-VD7",26963
"MQDS-WKF",26966
"49XG-QD4",26967
"K4R7-8BC",26968
"GX8D-67S",26969
"L823-F32",26970
"L823-FMP",26971
"M11G-B89",26972
"9336-4BD",26973
"L71L-S22",26974
"L6LP-Q85",26975
"LZV2-CSJ",26976
"9HSS-349",26977
"9HR4-5SQ",26980
"GVR9-XM5",26981
"LCJY-RFS",26988
"G3LH-99H",26989
"GD81-NS1",26990
"GD81-LXY",26991
"LZGX-QSS",26992
"LZGL-8S9",26993
"L56L-T6G",26994
"MSXY-RLJ",26995
"9449-3PW",26996
"MM4L-NCY",26997
"LZLP-GW7",27000
"L83Z-8CD",27001
"G3MN-H56",27024
"GKXK-1L4",27025
"LVD6-W6G",27040
"LBHX-V9N",27041
"G61Z-W82",27042
"GFTY-K3J",27043
"GLPF-V4S",27044
"MW4W-NTL",27048
"LH1T-K3Y",27049
"9QND-1VJ",27050
"LT4C-N8Z",27051
"9SB8-K9T",27052
"KFKJ-LRK",27053
"GHZC-7Z6",27066
"94YN-5LG",27068
"MNWM-2KT",27069
"L8HV-GXS",27070
"KD9T-8NS",27071
"LY28-WB7",53252
"LYBZ-FND",53253
"LR71-PPB",53254
"GM1V-CR3",53255
"GLB4-4TL",53280
"GLB4-6ZR",53281
"278V-KQL",53282
"LR1T-KB7",53283
"9H3Q-JSM",53284
"9H3Q-JSZ",53285
"L6G6-N44",53286
"L6G6-NZ1",53287
"LCWG-9V8",53288
"LDBJ-B1F",53289
"G97P-S8J",53290
"G4DR-ZLC",53291
"LY5M-KN8",53292
"L2MK-DL1",53293
"KZ3N-8M1",53294
"L71F-Q87",53295
"G9TH-KWC",53296
"LZBY-QJ1",53297
"GLFM-SNF",53300
"G2HN-L78",53301
"GQP1-VWC",53304
"GQPB-PPF",53305
"GLJS-RBW",53306
"GLJ3-4JL",53307
"L4SK-BYG",53376
"MZBR-D7M",53377
"MZP1-WJB",53378
"MZP1-WJN",53379
"LZ21-36S",53380
"L1SL-3FH",53381
"GHKX-WLK",53392
"9F9P-NCK",53393
"LVCL-VV9",53400
"GZKD-HSC",53401
"GC41-P3T",53402
"GQ1S-91Z",53403
"LBJW-M2N",53404
"LZL9-37K",53405
"LZBN-3WJ",53406
"GG2T-9TG",53407
"GKGS-RQ7",53408
"GKGS-LC9",53409
"9KM6-292",53410
"GMVJ-VY9",53411
"GLCX-XP2",53414
"GLC6-YML",53415
"MFTN-JJQ",53424
"4X6G-N1X",53425
"LCDW-L2L",53504
"ML8P-W1T",53505
"LVX3-BT6",53506
"L8Y4-VCW",53507
"G9DD-1RZ",53528
"L6FZ-YC3",53529
"9JFX-M6J",53530
"G2ZX-KK9",53531
"GNJ9-FW6",53532
"GJNG-TYZ",53533
"LRCG-KYX",53536
"LZF2-GZJ",53537
"KCTY-9X3",53538
"KZ4D-XW4",53539
"GJRM-688",53540
"K63F-K84",53542
"9S19-F14",53543
"L63R-MSW",53552
"LZGS-XZL",53553
"L1VD-HRW",53554
"L1VX-TPV",53555
"L11C-RGV",53600
"9KBV-M6N",53601
"GG3X-DLV",53604
"GG3X-YC8",53605
"LVP4-WKY",53616
"L6KT-87S",53617
"M3X4-2NF",53618
"L5GJ-PKM",53619
"LKQV-C5F",53620
"LC54-PXS",53621
"G3GV-4JB",53622
"G3GV-62J",53623
"G3GL-W19",53624
"GQ9N-WMF",53625
"LJRY-DV7",53626
"LJRY-6RK",53627
"G2SZ-FK3",53628
"GW8M-NLD",53632
"K12D-M89",53633
"GCRM-GM9",53634
"G22K-BLT",53635
"GHTS-9NG",53636
"MKGJ-JK6",53637
"LH1B-BCH",53638
"G27F-GC5",53639
"GD5V-1MH",53642
"GD5V-8V1",53643
"KZFF-5C6",53644
"MC9Y-MDB",53645
"GNBW-N7M",53646
"GNB7-1L7",53647
"GC8F-4BQ",53680
"LHR8-BHH",53682
"LC59-7BF",53683
"LV1R-KZH",53684
"L6JX-RND",53685
"LC84-5G1",53686
"LCFZ-3M3",53687
"L1CN-3T6",53692
"L1CN-Q8Z",53693
"LX33-XMC",53694
"L55Y-PFP",53695
"M5NX-FVR",53696
"LB5R-WVJ",53697
"K1D5-VD9",53698
"LHN5-SRT",53699
"LRSN-L8P",53704
"94QP-C19",53705
"K4DB-R7Z",53706
"LT2Z-M3V",53707
"GCXD-6GB",53720
"GFMW-4ZL",53721
"GDS7-6LV",53722
"GDS7-GCM",53723
"LZV2-CSJ",53728
"9HSS-349",53729
"9HR4-5SQ",53732
"GVR9-XM5",53733
"G67B-4VH",53736
"K2N2-3RZ",53737
"GK3S-MTG",53738
"GM7Q-CLH",53739
"LCDW-L2L",53760
"ML8P-W1T",53761
"LVX3-BT6",53762
"L8Y4-VCW",53763
"G9DD-1RZ",53784
"L6FZ-YC3",53785
"9JFX-M6J",53786
"G2ZX-KK9",53787
"GNJ9-FW6",53788
"GJNG-TYZ",53789
"LRCG-KYX",53792
"LZF2-GZJ",53793
"KCTY-9X3",53794
"KZ4D-XW4",53795
"GJRM-688",53796
"K63F-K84",53798
"9S19-F14",53799
"L63R-MSW",53808
"LZGS-XZL",53809
"L1VD-HRW",53810
"L1VX-TPV",53811
"L11C-RGV",53856
"9KBV-M6N",53857
"GG3X-DLV",53860
"GG3X-YC8",53861
"LVP4-WKY",53872
"L6KT-87S",53873
"M3X4-2NF",53874
"L5GJ-PKM",53875
"LKQV-C5F",53876
"LC54-PXS",53877
"G3GV-4JB",53878
"G3GV-62J",53879
"G3GL-W19",53880
"GQ9N-WMF",53881
"LJRY-DV7",53882
"LJRY-6RK",53883
"G2SZ-FK3",53884
"GW8M-NLD",53888
"K12D-M89",53889
"GCRM-GM9",53890
"G22K-BLT",53891
"GHTS-9NG",53892
"MKGJ-JK6",53893
"LH1B-BCH",53894
"G27F-GC5",53895
"GD5V-1MH",53898
"GD5V-8V1",53899
"KZFF-5C6",53900
"MC9Y-MDB",53901
"GNBW-N7M",53902
"GNB7-1L7",53903
"GC8F-4BQ",53936
"LHR8-BHH",53938
"LC59-7BF",53939
"LV1R-KZH",53940
"L6JX-RND",53941
"LC84-5G1",53942
"LCFZ-3M3",53943
"L1CN-3T6",53948
"L1CN-Q8Z",53949
"LX33-XMC",53950
"L55Y-PFP",53951
"M5NX-FVR",53952
"LB5R-WVJ",53953
"K1D5-VD9",53954
"LHN5-SRT",53955
"LRSN-L8P",53960
"94QP-C19",53961
"K4DB-R7Z",53962
"LT2Z-M3V",53963
"GCXD-6GB",53976
"GFMW-4ZL",53977
"GDS7-6LV",53978
"GDS7-GCM",53979
"LZV2-CSJ",53984
"9HSS-349",53985
"9HR4-5SQ",53988
"GVR9-XM5",53989
"G67B-4VH",53992
"K2N2-3RZ",53993
"GK3S-MTG",53994
"GM7Q-CLH",53995
"9FQS-GB7",54080
"LRNV-QHF",54081
"GFTY-WMC",54082
"GFTY-1KW",54083
"LRNV-Q28",54084
"LRNV-3QH",54085
"LVD6-W6G",54086
"GFTY-TCL",54087
"M4W2-T7Q",54096
"M4W2-T78",54097
"LZ4K-8S5",54098
"L2WW-LFR",54099
"94YS-MVD",54100
"LD55-ZCX",54101
"GH69-D2Q",54102
"L1W9-B6W",54103
"LHVD-3WD",54104
"LB5M-DR9",54105
"M5ZW-481",54106
"LYTJ-ZCB",54107
"L5NJ-CQW",54136
"GX89-MGX",54137
"MCM3-5D7",54138
"L1X3-K29",54139
"LK6R-QKP",54142
"LK7F-Z39",54143
"LBRD-MGY",106504
"4B4L-N6H",106505
"L5BY-TWQ",106506
"MGHX-RFC",106507
"LV2N-V72",106508
"K8V1-RPV",106509
"G219-BN9",106510
"GZ6X-TD3",106511
"GLB4-3NL",106560
"9SDL-H5C",106564
"MPLG-VL1",106565
"LRZV-KL2",106566
"G2FG-CSB",106567
"9FK9-LXL",106568
"MZLS-HWP",106569
"G485-954",106572
"GK58-RRJ",106573
"L2M4-Y4V",106574
"9FM4-6ZQ",106575
"L6H8-L92",106576
"G4TZ-L9W",106577
"MM1X-TD8",106580
"LRDV-Y9F",106581
"LYPH-CQM",106582
"L8MQ-5Q7",106583
"GDCM-86G",106584
"LZ28-J1B",106585
"MM1X-TD8",106586
"LRDV-Y9F",106587
"LZFQ-2ZY",106588
"L1WL-FYH",106589
"GDCQ-CSL",106595
"GLJ3-ZCN",106608
"GGW3-VSK",106609
"LCPD-X3Y",106610
"GLK8-KQJ",106611
"GLVQ-XSY",106613
"GQL1-BF6",106752
"KHKX-NKY",106753
"G6NB-YT1",106760
"LZ2N-QYG",106761
"LJT5-FCZ",106762
"LHZS-6NW",106763
"L6PL-SPN",106784
"LHKD-K5M",106785
"GXC1-TJP",106800
"G8R9-4HZ",106801
"L8SW-7GF",106802
"LRJK-5M2",106803
"GCDG-1ZP",106804
"GCCL-NTQ",106805
"KDMC-PXC",106806
"KZBH-PNL",106807
"LVL3-D9K",106808
"GXZ4-3XV",106809
"LHGM-4LL",106810
"GVBC-DXV",106811
"L6WN-WWD",106812
"GGKB-PCX",106813
"MPRY-TNP",106814
"L58X-99K",106815
"LD5N-LFM",106816
"LD5N-LJM",106817
"GKG3-X7J",106818
"L2MP-FHP",106819
"MNCM-LTH",106820
"9K8J-6GC",106821
"GGH5-N4S",107008
"GGH5-N4Q",107009
"GKY6-RLS",107010
"GQKF-RX1",107011
"L8Y4-B1T",107012
"L6D6-ZHJ",107013
"LCZB-81Q",107014
"LZ2P-KGV",107015
"LTDW-CYW",107056
"LVD5-XNX",107057
"LQ5K-ZV4",107058
"KNB1-M2Z",107059
"G9ND-J7Q",107060
"GC89-Z2X",107061
"GKSQ-ZKJ",107064
"GGZ4-RYK",107065
"GJNP-CJR",107066
"GJNP-HSV",107067
"LVS2-FX7",107072
"LVSF-FLV",107073
"GLW9-5SQ",107074
"GKKZ-MMB",107075
"9SXZ-Q4X",107076
"9SXZ-Q4R",107077
"KHJD-56F",107078
"KD92-BB4",107079
"G4V1-347",107104
"GK9R-GG2",107105
"GJXK-LTH",107106
"KJC2-S8N",107200
"LBN7-724",107201
"LRG1-FYB",107202
"GLWY-N4S",107203
"LY4N-C4Q",107232
"LK5F-6YL",107233
"GKBT-XRM",107234
"GKBY-WDT",107235
"GLYS-4WW",107236
"GLYS-24M",107237
"GG87-VQQ",107238
"GGXT-XK1",107239
"GX76-PP9",107240
"LD59-MFV",107241
"GW3J-SH8",107242
"LC33-2GD",107243
"MMSG-CNV",107244
"GJWV-M3Y",107245
"GJWJ-6KP",107246
"M39N-FQ8",107247
"G3GL-3R7",107252
"G3GL-NW4",107253
"L1VF-L4N",107254
"L23C-FX8",107255
"2WSW-PMS",107264
"GXTS-88J",107265
"93QW-JMS",107266
"GWDQ-K5G",107267
"G222-3KS",107268
"97HV-7M2",107269
"LW5B-5BR",107272
"LCCF-K1G",107273
"LRJS-6FY",107276
"KZL2-D3D",107277
"GLZN-M9H",107284
"GNBW-7QN",107290
"GNBW-6B9",107291
"GNBW-469",107292
"MN8T-PXZ",107293
"GHP7-CKT",107368
"G43P-MZ5",107369
"LZV2-NHS",107372
"LZV2-ND4",107373
"LCZB-81Q",107374
"LZ2P-KGV",107375
"LYQ8-7YD",107384
"LRYP-S6V",107385
"L2M8-24V",107388
"LZ2X-8CK",107389
"GG5Q-VWK",107390
"GG57-SMH",107391
"L6FQ-RC4",107396
"LZNN-3D6",107397
"99V2-FSH",107408
"L28X-Q5L",107412
"L5JR-RQM",107413
"M324-LD1",107414
"LZZ4-K4J",107415
"MKMD-VS4",107440
"MKMD-V2D",107441
"M5NX-FVR",107456
"LB5R-WVJ",107457
"K1D5-VD9",107458
"LHN5-SRT",107459
"LRSN-L8P",107464
"94QP-C19",107465
"K4DB-R7Z",107466
"LT2Z-M3V",107467
"9CJS-5ZS",107472
"GMZ9-SLS",107473
"LYDJ-6SM",107474
"L643-VFC",107475
"L1SM-3LK",107476
"GSCW-SNQ",107477
"L8MY-1CG",107478
"K4DF-68G",107479
"GGH5-N4S",107520
"GGH5-N4Q",107521
"GKY6-RLS",107522
"GQKF-RX1",107523
"L8Y4-B1T",107524
"L6D6-ZHJ",107525
"LCZB-81Q",107526
"LZ2P-KGV",107527
"LTDW-CYW",107568
"LVD5-XNX",107569
"LQ5K-ZV4",107570
"KNB1-M2Z",107571
"G9ND-J7Q",107572
"GC89-Z2X",107573
"GKSQ-ZKJ",107576
"GGZ4-RYK",107577
"GJNP-CJR",107578
"GJNP-HSV",107579
"LVS2-FX7",107584
"LVSF-FLV",107585
"GLW9-5SQ",107586
"GKKZ-MMB",107587
"9SXZ-Q4X",107588
"9SXZ-Q4R",107589
"KHJD-56F",107590
"KD92-BB4",107591
"G4V1-347",107616
"GK9R-GG2",107617
"GJXK-LTH",107618
"KJC2-S8N",107712
"LBN7-724",107713
"LRG1-FYB",107714
"GLWY-N4S",107715
"LY4N-C4Q",107744
"LK5F-6YL",107745
"GKBT-XRM",107746
"GKBY-WDT",107747
"GLYS-4WW",107748
"GLYS-24M",107749
"GG87-VQQ",107750
"GGXT-XK1",107751
"GX76-PP9",107752
"LD59-MFV",107753
"GW3J-SH8",107754
"LC33-2GD",107755
"MMSG-CNV",107756
"GJWV-M3Y",107757
"GJWJ-6KP",107758
"M39N-FQ8",107759
"G3GL-3R7",107764
"G3GL-NW4",107765
"L1VF-L4N",107766
"L23C-FX8",107767
"2WSW-PMS",107776
"GXTS-88J",107777
"93QW-JMS",107778
"GWDQ-K5G",107779
"G222-3KS",107780
"97HV-7M2",107781
"LW5B-5BR",107784
"LCCF-K1G",107785
"LRJS-6FY",107788
"KZL2-D3D",107789
"GLZN-M9H",107796
"GNBW-7QN",107802
"GNBW-6B9",107803
"GNBW-469",107804
"MN8T-PXZ",107805
"GHP7-CKT",107880
"G43P-MZ5",107881
"LZV2-NHS",107884
"LZV2-ND4",107885
"LCZB-81Q",107886
"LZ2P-KGV",107887
"LYQ8-7YD",107896
"LRYP-S6V",107897
"L2M8-24V",107900
"LZ2X-8CK",107901
"GG5Q-VWK",107902
"GG57-SMH",107903
"L6FQ-RC4",107908
"LZNN-3D6",107909
"99V2-FSH",107920
"L28X-Q5L",107924
"L5JR-RQM",107925
"M324-LD1",107926
"LZZ4-K4J",107927
"MKMD-VS4",107952
"MKMD-V2D",107953
"M5NX-FVR",107968
"LB5R-WVJ",107969
"K1D5-VD9",107970
"LHN5-SRT",107971
"LRSN-L8P",107976
"94QP-C19",107977
"K4DB-R7Z",107978
"LT2Z-M3V",107979
"9CJS-5ZS",107984
"GMZ9-SLS",107985
"LYDJ-6SM",107986
"L643-VFC",107987
"L1SM-3LK",107988
"GSCW-SNQ",107989
"L8MY-1CG",107990
"K4DF-68G",107991
"L1YV-48Q",108160
"M55X-1KX",108161
"LTM9-F7T",108162
"LTM9-NC7",108163
"9VBP-C5V",108164
"9VBP-CTC",108165
"LRNV-45J",108166
"MVJT-NXG",108167
"G8S6-K1N",108168
"L2X2-6WR",108169
"L11Q-717",108170
"GLXM-93N",108171
"9FQS-GB7",108172
"LRNV-QHF",108173
"GFTB-452",108174
"KPHM-88R",108175
"M4W2-THT",108192
"M4W2-TC3",108193
"L8S7-BBS",108196
"GJWG-L5G",108197
"M1R2-BBK",108198
"G6MP-SVL",108199
"LVFX-D9X",108200
"LRYP-N36",108201
"MMSG-CNV",108204
"GHJF-L19",108205
"LRLP-2S7",108208
"LTNT-GJ9",108209
"L1FK-G7M",108210
"LVNJ-3GD",108211
"GGW7-LRF",108212
"M45Z-FQH",108213
"L8B7-HCN",108214
"LTQH-Z4J",108215
"LCML-BXH",108272
"LCJ1-VX5",108273
"9J7K-9KS",108276
"LZ59-W7D",108277
"LZK4-TPY",108278
"LK6R-Q7J",108284
"GDZV-TVT",108285
"L1CV-VWY",213008
"LTLQ-V37",213009
"LVFZ-6NP",213010
"LD2L-DR1",213011
"G8T9-YHT",213012
"GG52-C3R",213013
"L1HN-PRR",213014
"LCPT-8XC",213015
"L5LG-6HB",213016
"L5LG-K6T",213017
"LRYR-KXH",213018
"LRYR-2J7",213019
"G21S-MPC",213020
"LDJZ-TZN",213022
"G8ZT-GBT",213023
"GG72-SZ5",213120
"GG7K-YX7",213121
