"fid","ascendancy"
"KJDL-KJ4",307577
"LZC1-Y7N",307578
"9VPQ-9JG",307579
"LCMX-XJR",307580
"LCRX-KB4",307581
"G7ZK-T5K",307582
"L1NR-Z4H",307583
"GZ6X-1PM",614912
"GZ6F-MRN",614913
"G2LC-LDZ",614914
"GL9S-Y3Y",614915
"LRTY-8W3",614920
"LTRS-S48",614921
"L8DC-YXV",615072
"GS8X-6C2",615073
"GVNK-HMR",615074
"GQP9-N4G",615075
"G9Q6-1C6",615076
"GDP4-BBT",615077
"GQFP-L29",615080
"LZL1-CK5",615081
"GZH9-H8Q",615082
"GZH9-S3L",615083
"G228-2ZZ",615084
"LJR3-SVY",615085
"GQ17-CPJ",615086
"GG2T-2L9",615087
"KDSF-BJ8",615092
"9HC8-YCR",615093
"GJM1-DML",615096
"GJM1-Y4S",615097
"G9Q6-151",615098
"GDPH-Q6T",615099
"LY8L-9VC",615100
"LY8L-6WX",615101
"94JV-DDC",615102
"2ZSH-SHD",615103
"GQPD-DRX",615104
"GH3V-R52",615105
"G662-DK7",615106
"93Q4-GDX",615107
"GVVC-QPW",615112
"GVVC-FHT",615113
"GVVH-KT1",615114
"GVVH-YF5",615115
"LCQR-HW5",615144
"LTHN-VTV",615145
"MLDQ-KK5",615146
"LVF6-74J",615147
"9KF3-LDV",615148
"LCCH-PJH",615149
"9H2Z-TM4",615156
"GCD9-9CV",615157
"MKF5-MYJ",615158
"LC5J-H5Q",615160
"LH1D-72R",615161
"LCRX-2S2",615162
"LLMP-WGW",615163
"LYV4-DT6",615164
"LX3X-9XQ",615165
"G3CP-S56",615166
"G3CP-S5X",615167
"LD5M-BXW",1229824
"GXSX-19W",1229825
"G2LC-KP8",1229826
"GS8F-W3V",1230144
"GMNF-66M",1230145
"GVNK-HS2",1230146
"GVNK-SGQ",1230147
"GVNK-68N",1230148
"GVNK-FJN",1230149
"L6KR-71P",1230150
"G614-N6Q",1230151
"G9Q6-BH2",1230152
"GF1L-Z9K",1230153
"G2TS-75J",1230160
"G9L4-TXX",1230161
"L71S-XK9",1230162
"GGK9-Y3X",1230163
"LDCW-L76",1230164
"G8KN-LZ8",1230165
"L1XS-4JR",1230166
"GZH9-8LQ",1230167
"GX4Q-296",1230168
"LK6S-3PF",1230169
"MS25-7QQ",1230170
"G22V-R6F",1230171
"K2S7-CRH",1230172
"MQJ9-W14",1230173
"9HC8-YHJ",1230184
"9HC8-YC9",1230185
"L8DC-YXV",1230192
"GS8X-6C2",1230193
"GVNK-HMR",1230194
"GQP9-N4G",1230195
"G9Q6-1C6",1230196
"GDP4-BBT",1230197
"GQFP-L29",1230200
"LZL1-CK5",1230201
"GZH9-H8Q",1230202
"GZH9-S3L",1230203
"G228-2ZZ",1230204
"LJR3-SVY",1230205
"GQ17-CPJ",1230206
"GG2T-2L9",1230207
"GLKY-9T5",1230208
"GLKT-L9R",1230209
"LHJZ-P69",1230210
"L89S-XL3",1230211
"GH3J-D6M",1230212
"GH3K-GXC",1230214
"G3LW-B7H",1230215
"LZJG-3RY",1230288
"LZJG-WP1",1230289
"LTHN-LR9",1230290
"LTHN-THM",1230291
"MX8Y-57M",1230292
"MQZB-4MN",1230293
"LVFX-CYH",1230296
"9HY9-JJP",1230297
"LVFS-CXW",1230298
"G8P1-SDS",1230299
"LCXX-Y9C",1230312
"26LW-M45",1230313
"L6RF-3KG",1230320
"LJ2D-8G2",1230321
"GXGW-R5J",1230324
"L4WG-FTF",1230325
"G3CP-MZL",1230328
"G3CP-9T1",1230329
"GW7J-MMF",1230330
"GW7N-1X2",1230331
"GCS7-FTP",2459648
"GCS7-FX2",2459649
"LCVK-Y24",2460288
"LVCQ-TQ7",2460289
"GGK5-BQQ",2460290
"GD8X-TJW",2460302
"GHTS-W3T",2460303
"G9QX-M3K",2460304
"G9QX-MS6",2460305
"G3ZH-MS8",2460320
"LRWK-6PP",2460321
"L78T-65V",2460322
"L78T-FF5",2460323
"GQYN-22V",2460324
"G7JN-6KH",2460325
"GNG1-CTT",2460328
"GJRL-MXG",2460329
"MNDL-XR5",2460330
"MNDW-T8X",2460331
"GZH9-QZT",2460334
"GWYJ-GRF",2460336
"GX4Q-NGL",2460337
"LHNP-LLX",2460338
"GSJB-9GM",2460339
"G22V-BRB",2460340
"LJP2-KVJ",2460341
"G22V-YK8",2460342
"G222-SH3",2460343
"97R3-4Q7",2460344
"LC56-4P7",2460345
"KZF7-SVM",2460368
"KHQ6-PBY",2460369
"GS8F-W3V",2460384
"GMNF-66M",2460385
"GVNK-HS2",2460386
"GVNK-SGQ",2460387
"GVNK-68N",2460388
"GVNK-FJN",2460389
"L6KR-71P",2460390
"G614-N6Q",2460391
"G9Q6-BH2",2460392
"GF1L-Z9K",2460393
"G2TS-75J",2460400
"G9L4-TXX",2460401
"L71S-XK9",2460402
"GGK9-Y3X",2460403
"LDCW-L76",2460404
"G8KN-LZ8",2460405
"L1XS-4JR",2460406
"GZH9-8LQ",2460407
"GX4Q-296",2460408
"LK6S-3PF",2460409
"MS25-7QQ",2460410
"G22V-R6F",2460411
"K2S7-CRH",2460412
"MQJ9-W14",2460413
"LT61-8RJ",2460420
"LTZL-VM2",2460421
"9335-4P3",2460424
"K29P-YLY",2460425
"93QM-PD6",2460428
"937L-SJH",2460430
"9331-7LD",2460431
"G9TX-KKY",2460576
"LZPQ-H7D",2460577
"KN1C-MS9",2460578
"LZKR-29Q",2460580
"94Y9-2QS",2460581
"K834-8L8",2460582
"43FV-RTJ",2460583
"LJT8-15K",2460592
"GCGT-C3W",2460593
"GMV8-XY7",2460594
"G8GS-JFS",2460595
"LL75-BLF",2460596
"GG45-1JD",2460597
"26L7-1R9",2460624
"L8T2-YZ7",2460625
"26LW-MWD",2460626
"GVZN-PQ5",2460627
"LJ2D-6P5",2460640
"MVB1-XVY",2460641
"GJLS-MW2",2460648
"GJL9-TMX",2460649
"KLYT-6NX",2460650
"KL13-WSV",2460651
"GWBR-CCC",2460656
"GD9K-Z6G",2460657
"GW7C-WKX",2460660
"GW7C-H5M",2460661
"LKDG-J3Z",4919296
"LKDG-J3B",4919297
"GSZX-J5G",4920576
"GSZX-N7M",4920577
"L1ZR-SRV",4920578
"LDZ2-YX9",4920579
"L4MT-Y1N",4920604
"LYPB-2JX",4920605
"GG2P-8JN",4920606
"L178-499",4920607
"GHH6-DXJ",4920640
"G3ZH-WHF",4920641
"L41W-VT8",4920642
"LH8P-KSN",4920643
"G9M5-GHR",4920644
"GDT1-XWP",4920645
"G7JN-3T7",4920650
"GC4L-3K3",4920656
"G62R-SP7",4920657
"LKN9-678",4920658
"G2WV-4RB",4920659
"99YX-7K9",4920660
"K4FH-D6N",4920661
"KL61-DWF",4920672
"KL61-DHZ",4920673
"9S8J-6Y8",4920676
"9S8J-6BZ",4920677
"L41W-FSN",4920678
"LZ5M-K6T",4920679
"G6NV-BTK",4920680
"G6NV-1DL",4920681
"G6NK-FK1",4920682
"G6NK-99C",4920683
"G6NK-7BK",4920684
"G6NK-F2W",4920685
"GMN5-2GM",4920686
"LVMW-NMW",4920687
"G69H-HDW",4920688
"LCRT-JDL",4920689
"LZFC-4H6",4920690
"G2L9-BW2",4920691
"KDMT-QMY",4920736
"9HC8-Y47",4920737
"LCVK-Y24",4920768
"LVCQ-TQ7",4920769
"GGK5-BQQ",4920770
"GD8X-TJW",4920782
"GHTS-W3T",4920783
"G9QX-M3K",4920784
"G9QX-MS6",4920785
"G3ZH-MS8",4920800
"LRWK-6PP",4920801
"L78T-65V",4920802
"L78T-FF5",4920803
"GQYN-22V",4920804
"G7JN-6KH",4920805
"GNG1-CTT",4920808
"GJRL-MXG",4920809
"MNDL-XR5",4920810
"MNDW-T8X",4920811
"GZH9-QZT",4920814
"GWYJ-GRF",4920816
"GX4Q-NGL",4920817
"LHNP-LLX",4920818
"GSJB-9GM",4920819
"G22V-BRB",4920820
"LJP2-KVJ",4920821
"G22V-YK8",4920822
"G222-SH3",4920823
"97R3-4Q7",4920824
"LC56-4P7",4920825
"93QS-YMM",4920840
"LTZL-KXM",4920841
"MMXG-T9L",4920848
"LD38-YRY",4920849
"93QM-5DS",4920850
"G6WX-FZB",4920851
"9Q6J-S2K",4920856
"9335-BRL",4920857
"LH5L-945",4920860
"93QG-7CX",4920861
"9376-ST7",4920862
"9331-4RM",4920863
"G3H4-WSK",4921152
"2ZS3-9VQ",4921153
"KN1Z-3R4",4921154
"KN1Z-31F",4921155
"LD91-3SZ",4921160
"MMWD-3QP",4921161
"LYTV-DRL",4921162
"L1W5-3MS",4921163
"GF78-ZHG",4921164
"G64V-3SF",4921184
"LVFF-SYZ",4921185
"GNYP-M7P",4921186
"GH6R-DD4",4921192
"GL6R-7T5",4921193
"G22M-BPV",4921194
"G22M-YQL",4921195
"LJPV-GRK",4921248
"L24X-S6S",4921249
"MVB1-XGV",4921280
"MKF5-9TF",4921281
"LTK2-RF6",4921282
"GJLS-74C",4921296
"GJL9-1PY",4921297
"L5BT-B2Y",4921298
"L5BT-PP1",4921299
"KLYT-2Q2",4921300
"GQ57-414",4921301
"LBV9-DST",4921302
"GK2F-8H2",4921303
"GWBR-PXN",4921312
"G4QY-3ZK",4921314
"GK76-Z1F",4921315
"LYR6-JM9",4921320
"L81Y-W88",4921321
"GF64-QXV",9838592
"LK3H-LCX",9838594
"G2RM-NDX",9838595
"LH3D-ZWS",9841152
"LH3D-ZHZ",9841153
"9ZH7-DCK",9841156
"LB39-GFP",9841157
"LY62-YNB",9841158
"9ZHQ-27H",9841159
"GQW4-YF9",9841208
"LTH7-GNS",9841209
"GK39-SQB",9841210
"GNC3-QMT",9841211
"L198-YWK",9841212
"LVRQ-PR9",9841213
"9H51-K3V",9841214
"KC9N-ZC2",9841215
"G4GM-2V7",9841280
"G2N4-PC8",9841281
"LDF3-HWF",9841282
"G68H-HVQ",9841283
"9Z8R-P8P",9841284
"KHB8-54T",9841285
"9S49-Z89",9841286
"LD91-XFY",9841287
"G7JN-SLV",9841300
"GJRL-8T4",9841316
"LDMG-V6D",9841317
"LHND-XRD",9841318
"LB23-HHV",9841319
"GXBL-V3C",9841322
"KCWF-CW9",9841323
"9ZC5-D3M",9841344
"9ZC5-DSY",9841345
"K6J2-FYV",9841346
"LHBR-Z15",9841347
"9S8J-N9X",9841352
"9S8J-N9R",9841353
"K86J-DLF",9841356
"LVZD-KK6",9841357
"MHGS-1YN",9841358
"K427-CQ9",9841359
"LZ87-DXJ",9841360
"G228-ZFM",9841361
"G22K-KQ1",9841362
"G22V-YQB",9841363
"GKM7-LT8",9841366
"LKNS-2YF",9841370
"LKNS-2BW",9841371
"KC29-RGM",9841372
"KHKF-VC2",9841373
"G4MS-PFV",9841374
"G2L9-LKL",9841378
"G2L9-BW2",9841379
"GWX6-RQK",9841380
"GH2C-4G1",9841381
"GVWZ-MH9",9841382
"GGT3-HV7",9841383
"9HC8-Y7P",9841472
"9HC8-YW4",9841473
"GSZX-J5G",9841536
"GSZX-N7M",9841537
"L1ZR-SRV",9841538
"LDZ2-YX9",9841539
"L4MT-Y1N",9841564
"LYPB-2JX",9841565
"GG2P-8JN",9841566
"L178-499",9841567
"GHH6-DXJ",9841600
"G3ZH-WHF",9841601
"L41W-VT8",9841602
"LH8P-KSN",9841603
"G9M5-GHR",9841604
"GDT1-XWP",9841605
"G7JN-3T7",9841610
"GC4L-3K3",9841616
"G62R-SP7",9841617
"LKN9-678",9841618
"G2WV-4RB",9841619
"99YX-7K9",9841620
"K4FH-D6N",9841621
"KL61-DWF",9841632
"KL61-DHZ",9841633
"9S8J-6Y8",9841636
"9S8J-6BZ",9841637
"L41W-FSN",9841638
"LZ5M-K6T",9841639
"G6NV-BTK",9841640
"G6NV-1DL",9841641
"G6NK-FK1",9841642
"G6NK-99C",9841643
"G6NK-7BK",9841644
"G6NK-F2W",9841645
"GMN5-2GM",9841646
"LVMW-NMW",9841647
"G69H-HDW",9841648
"LCRT-JDL",9841649
"LZFC-4H6",9841650
"G2L9-BW2",9841651
"LCRY-BQS",9841680
"LR6H-9VN",9841681
"LD38-BM3",9841698
"G6QW-QKD",9841699
"K2WP-YYZ",9841700
"KHSP-VGN",9841701
"K29P-TB4",9841712
"GJF2-XQM",9841713
"9335-B4Y",9841714
"GX22-FHQ",9841715
"93Q7-T5W",9841720
"GX8L-JW5",9841721
"937V-VSG",9841722
"93QG-7HD",9841723
"K458-SM1",9841724
"GXTH-CDF",9841725
"9331-45K",9841726
"GXTH-FY6",9841727
"KN1C-YXM",9842304
"M8L6-1JM",9842305
"MPC9-GJ4",9842306
"GHFQ-R5G",9842307
"L563-HPK",9842308
"G9TX-JQG",9842309
"LL7C-Z9P",9842320
"LWJ4-SFV",9842321
"GWZX-F4D",9842322
"9C7T-V6M",9842323
"979S-F13",9842324
"LY3Z-GHL",9842325
"GXYF-TRZ",9842326
"MVWF-NZT",9842327
"LBQ1-HV4",9842328
"LBQ1-QBY",9842329
"L1Z5-8BZ",9842369
"GNYG-L9L",9842370
"KGYZ-8QG",9842384
"GDC1-PH7",9842386
"G229-PYT",9842388
"L8Y1-3Y9",9842496
"KG1V-HF7",9842497
"L4B8-4MJ",9842560
"L4B8-W51",9842561
"LR7W-SDL",9842596
"L61J-X2C",9842597
"G8XD-P7Z",9842598
"G8XD-T6F",9842599
"KL13-K9T",9842600
"M4WB-6S2",9842601
"M4WB-636",9842602
"G6VD-4F8",9842603
"GK76-1X3",9842628
"GK76-6GL",9842629
"LYGQ-LS7",9842630
"LBY3-F59",9842631
"MXRN-L65",9842640
"GWWW-FNK",9842641
"G3CT-VXJ",9842642
"G4NV-GJ3",9842643
"G2LC-B17",19677184
"LKDG-JZJ",19677188
"LK3H-LZJ",19677189
"LVZC-WGH",19682304
"GGPH-P1B",19682305
"GNXR-JHG",19682312
"LY62-YNB",19682314
"9ZHQ-27H",19682315
"GLFD-Z7F",19682316
"L8PF-5S5",19682317
"GDR8-RWT",19682318
"KHCB-DDQ",19682319
"GF2P-SLF",19682416
"GQP1-5LY",19682417
"LTH7-KY9",19682418
"G6FD-PRC",19682419
"K2V9-C5G",19682420
"G8CR-587",19682421
"G94H-C9M",19682424
"GHK3-LC7",19682425
"LZJG-D9S",19682426
"LZKS-JGM",19682427
"M12D-P9J",19682428
"LBRN-919",19682429
"L17N-29K",19682430
"G2JK-114",19682431
"G3WF-FLJ",19682560
"GX4T-WV6",19682561
"L8PJ-FJ6",19682562
"99QR-57N",19682563
"GNLS-G9F",19682564
"GXQ6-BPZ",19682568
"GXQX-8TX",19682569
"MD2W-1RX",19682570
"MS8L-4VQ",19682571
"9QQH-B8J",19682572
"G3B7-V38",19682573
"GWR4-1L1",19682600
"GWRH-N75",19682601
"LDMG-V1N",19682632
"G64B-1QV",19682633
"LHJV-9JQ",19682634
"GX3C-82J",19682635
"LB2S-GKP",19682636
"GKKC-76H",19682637
"GSWT-KDY",19682644
"LT2S-NLG",19682645
"GMNG-996",19682646
"GMNC-BML",19682647
"LWPH-KWZ",19682688
"LWPH-KWH",19682689
"9ZC5-D33",19682690
"9ZC5-D3S",19682691
"GHN2-PRH",19682692
"GLQJ-LY3",19682693
"LH2N-NC9",19682694
"9Q63-N63",19682695
"9S8J-NS4",19682704
"9S8J-NS2",19682705
"LZ8L-P41",19682712
"LHFR-BB1",19682713
"K4KC-MV7",19682714
"GX8C-5LC",19682715
"9SJW-NCY",19682716
"L85C-YS5",19682717
"9HY5-3Z3",19682718
"GS77-TYQ",19682719
"9CSL-957",19682720
"KHG3-NDZ",19682721
"GMVL-MR3",19682722
"G228-2TT",19682723
"GXLN-KD9",19682724
"GWBH-QJG",19682725
"LKNS-LXL",19682740
"LKNS-LFJ",19682741
"L7X2-DLY",19682744
"LCC4-91J",19682745
"9ZC9-RL7",19682746
"G6DZ-L33",19682747
"GVWZ-MH9",19682758
"GGT3-HV7",19682759
"G61H-YT6",19682760
"G61H-TGD",19682761
"LZLV-XXW",19682762
"LR7T-JN7",19682763
"KHQT-P4K",19682944
"KHRC-KNH",19682945
"LH3D-ZWS",19683072
"LH3D-ZHZ",19683073
"9ZH7-DCK",19683076
"LB39-GFP",19683077
"LY62-YNB",19683078
"9ZHQ-27H",19683079
"GQW4-YF9",19683128
"LTH7-GNS",19683129
"GK39-SQB",19683130
"GNC3-QMT",19683131
"L198-YWK",19683132
"LVRQ-PR9",19683133
"9H51-K3V",19683134
"KC9N-ZC2",19683135
"G4GM-2V7",19683200
"G2N4-PC8",19683201
"LDF3-HWF",19683202
"G68H-HVQ",19683203
"9Z8R-P8P",19683204
"KHB8-54T",19683205
"9S49-Z89",19683206
"LD91-XFY",19683207
"G7JN-SLV",19683220
"GJRL-8T4",19683236
"LDMG-V6D",19683237
"LHND-XRD",19683238
"LB23-HHV",19683239
"GXBL-V3C",19683242
"KCWF-CW9",19683243
"9ZC5-D3M",19683264
"9ZC5-DSY",19683265
"K6J2-FYV",19683266
"LHBR-Z15",19683267
"9S8J-N9X",19683272
"9S8J-N9R",19683273
"K86J-DLF",19683276
"LVZD-KK6",19683277
"MHGS-1YN",19683278
"K427-CQ9",19683279
"LZ87-DXJ",19683280
"G228-ZFM",19683281
"G22K-KQ1",19683282
"G22V-YQB",19683283
"GKM7-LT8",19683286
"LKNS-2YF",19683290
"LKNS-2BW",19683291
"KC29-RGM",19683292
"KHKF-VC2",19683293
"G4MS-PFV",19683294
"G2L9-LKL",19683298
"G2L9-BW2",19683299
"GWX6-RQK",19683300
"GH2C-4G1",19683301
"GVWZ-MH9",19683302
"GGT3-HV7",19683303
"G6QY-C9J",19683360
"93Q4-ZQ3",19683361
"GCFB-417",19683396
"LDWH-WKX",19683397
"GGC2-QMN",19683398
"K4N2-6B2",19683402
"KC93-1KF",19683403
"K29P-TBP",19683424
"GL7H-LZS",19683425
"9335-LT2",19683428
"GX22-DV3",19683429
"93Q7-RTF",19683440
"93Q7-TP8",19683441
"937V-V9Q",19683444
"G68B-RKN",19683445
"GQPD-DRX",19683446
"GH3V-R52",19683447
"933R-3ZL",19683448
"93QY-2PL",19683449
"GMT9-L2J",19684608
"KL62-CZG",19684609
"M8L6-114",19684610
"G31X-NLY",19684612
"G31X-8ZP",19684613
"G31X-422",19684614
"GZ5D-K6J",19684615
"LZ22-WKK",19684640
"K8X1-RZ1",19684641
"L5R2-HKJ",19684642
"LJL3-LSK",19684643
"93RN-C7J",19684644
"9Z8W-FY1",19684645
"LDW4-XKY",19684646
"G3WF-FH3",19684647
"L1W9-YZ5",19684648
"LBSJ-C5W",19684649
"LD91-3K9",19684650
"L8BX-895",19684651
"LBLV-3JN",19684654
"K8DW-TFC",19684655
"LBQ1-F58",19684656
"G646-NB6",19684768
"LY4L-BQG",19684769
"L8Y1-QHV",19684992
"LYN5-R6W",19684993
"L4T4-LRG",19685120
"K42D-YTH",19685121
"KLYT-KJJ",19685200
"GHMT-YJD",19685201
"M4WB-63V",19685202
"G6VD-HS3",19685203
"GK7V-H39",19685256
"LY96-5PQ",19685257
"GMNF-VS5",19685260
"LHTL-3BN",19685261
"MB49-XVM",19685262
"LHWD-FRW",19685263
"MHH9-DJ2",19685280
"LC58-VSV",19685281
"KH1X-ZJP",19685282
"MHVV-S6Z",19685283
"GCZW-17V",19685284
"G2HB-VRR",19685285
"LCPN-JDQ",19685286
"LVPV-TF6",19685287
"LK3H-LCK",39354378
"LVZC-47W",39364608
"GJWQ-5KQ",39364609
"GLFD-Z7F",39364628
"L8PF-5S5",39364629
"GDR8-RWT",39364630
"KHCB-DDQ",39364631
"MG36-NS9",39364632
"M6S6-DSV",39364633
"GG6M-3G9",39364634
"GG6M-NYC",39364635
"LH7Q-CLT",39364636
"GLSJ-LSK",39364637
"LYZP-L56",39364638
"GS8F-RLY",39364639
"GQWH-LYB",39364832
"GLK2-NGW",39364833
"G9BX-8PD",39364834
"LWF2-Q28",39364835
"GMNG-9ZH",39364836
"L7LR-5T1",39364837
"9HY5-3Z3",39364838
"GS77-TYQ",39364839
"L4DN-L4H",39364840
"KL15-12D",39364841
"LZ2Q-RF9",39364842
"KC2N-KFW",39364848
"G947-JV4",39364849
"G6Z3-1R5",39364850
"GD8Y-49S",39364851
"977N-DLY",39364852
"9HY5-ST1",39364853
"LDKP-3MS",39364854
"GQ63-MCZ",39364855
"GL3B-6M7",39364856
"GLP7-M64",39364857
"LZGF-W35",39364858
"L6RL-848",39364859
"LCJ1-NP7",39364860
"LCJ1-NR1",39364861
"L2VZ-XXJ",39365120
"KDQZ-4DJ",39365121
"LBRP-85B",39365124
"GJD7-CX2",39365125
"GGR6-1BC",39365126
"GGRX-9SH",39365127
"GKLM-NGP",39365144
"GQ3G-N6T",39365145
"M9QT-TX4",39365146
"9S59-P86",39365147
"G641-C6X",39365264
"K2NQ-N4Z",39365265
"GZDR-FDX",39365272
"GX76-N4K",39365273
"GJ5Z-SDK",39365274
"G87T-8LW",39365275
"LZDZ-JKW",39365288
"GQVG-CHJ",39365290
"G62K-F6J",39365291
"LC1Y-6HZ",39365292
"GMNK-VRQ",39365293
"L22D-63S",39365376
"L6VK-B8L",39365377
"G74K-CSQ",39365378
"K1TD-H3F",39365384
"GGPQ-B4L",39365385
"G91K-D61",39365386
"GKK4-7TS",39365387
"GJTB-SFG",39365388
"G9SD-RC6",39365389
"GLMY-JJ1",39365390
"GLMB-4NC",39365391
"9S8J-N39",39365410
"L25N-NZ1",39365424
"LYBZ-51W",39365425
"MHWK-NHZ",39365426
"LB7Y-V7Z",39365427
"LD97-JNB",39365428
"L8PF-YKQ",39365429
"9CJC-ZH9",39365432
"LDSR-BHK",39365433
"LD91-KW4",39365434
"L1SW-18M",39365435
"LVM6-FBZ",39365436
"9S9G-QL2",39365437
"LRC9-WZ8",39365438
"KNHK-TVL",39365439
"L44B-5JQ",39365440
"LH73-YTX",39365441
"9H8X-P55",39365444
"LT41-MC4",39365445
"GMV2-GSS",39365446
"GMV2-KTY",39365447
"G3LN-HZ3",39365448
"GCF1-9FD",39365449
"LKNS-LVL",39365480
"LKNS-L5M",39365482
"LKNS-L5F",39365483
"LZ6Q-ZLT",39365488
"GQ93-GDG",39365489
"GQ97-W52",39365490
"G6D8-ZNT",39365491
"LY76-WF7",39365520
"GK1X-4HT",39365521
"GW31-M38",39365524
"G39H-Y8T",39365525
"G6Z5-L34",39365526
"G6DG-7FL",39365527
"KZKY-GLL",39365888
"KHSX-VPC",39365889
"LVZC-WGH",39366144
"GGPH-P1B",39366145
"GNXR-JHG",39366152
"LY62-YNB",39366154
"9ZHQ-27H",39366155
"GLFD-Z7F",39366156
"L8PF-5S5",39366157
"GDR8-RWT",39366158
"KHCB-DDQ",39366159
"GF2P-SLF",39366256
"GQP1-5LY",39366257
"LTH7-KY9",39366258
"G6FD-PRC",39366259
"K2V9-C5G",39366260
"G8CR-587",39366261
"G94H-C9M",39366264
"GHK3-LC7",39366265
"LZJG-D9S",39366266
"LZKS-JGM",39366267
"M12D-P9J",39366268
"LBRN-919",39366269
"L17N-29K",39366270
"G2JK-114",39366271
"G3WF-FLJ",39366400
"GX4T-WV6",39366401
"L8PJ-FJ6",39366402
"99QR-57N",39366403
"GNLS-G9F",39366404
"GXQ6-BPZ",39366408
"GXQX-8TX",39366409
"MD2W-1RX",39366410
"MS8L-4VQ",39366411
"9QQH-B8J",39366412
"G3B7-V38",39366413
"GWR4-1L1",39366440
"GWRH-N75",39366441
"LDMG-V1N",39366472
"G64B-1QV",39366473
"LHJV-9JQ",39366474
"GX3C-82J",39366475
"LB2S-GKP",39366476
"GKKC-76H",39366477
"GSWT-KDY",39366484
"LT2S-NLG",39366485
"GMNG-996",39366486
"GMNC-BML",39366487
"LWPH-KWZ",39366528
"LWPH-KWH",39366529
"9ZC5-D33",39366530
"9ZC5-D3S",39366531
