"fid","ascendancy"
"GST1-QGK",45057
"L83Q-9GY",45058
"GGMJ-CL9",45059
"LZXD-HFD",45064
"GKX9-TVM",45065
"9CZ5-25S",45066
"9JFJ-WCF",45067
"9F99-91S",45068
"9NSX-7PT",45069
"LZL4-BV6",45070
"MHNR-V2Q",45071
"G7G5-3LY",45074
"G2CM-VNT",45075
"G4ZD-86C",45076
"G4Z8-1DN",45077
"LH2D-Q4P",45080
"LHJ6-ZJF",45081
"9V1W-Q7S",45082
"2781-RQS",45083
"MD61-21D",45084
"9VMF-CZR",45085
"M3QP-7FR",45086
"GXH7-1MC",45087
"GG86-L1G",45100
"L2B6-2W3",45101
"LBBT-LQP",45102
"LT5D-8DJ",45103
"MB35-47Q",45112
"M19C-2RW",45113
"K45L-XVC",45116
"41BF-W6T",45117
"GZGF-DTP",45120
"G86Q-MVX",45121
"LV7Y-JZ6",45131
"LTXV-4CZ",45132
"LTCD-1ND",45133
"G4TL-QFP",45134
"G8D1-R1V",45135
"LB5Y-4WL",45138
"L838-RS8",45139
"G6RY-7W1",45140
"941F-85K",45141
"GCNG-9T7",45142
"GH56-C34",45143
"L1J5-3YK",45144
"MMPD-WNY",45145
"LDRG-LMK",45150
"GZWX-8MC",45151
"G9DN-PVS",45152
"GV41-D3W",45153
"G3JC-3BN",45154
"LVP8-M5W",45155
"GN63-T1P",45156
"KZM6-ZVH",45157
"LQRV-TBQ",45158
"GGD6-6M1",45159
"GQ94-793",45160
"G987-VRN",45161
"GKBT-1KL",45162
"LZ2J-FCZ",45163
"KJ5X-4TC",45164
"L63J-L4C",45165
"L8WJ-RZB",45166
"L8WJ-RW6",45167
"GGKS-3ZV",45168
"GGK9-RLK",45169
"LBP2-SZX",45170
"LZFZ-H63",45171
"GL6K-YWM",45172
"GL62-XBG",45173
"G2FQ-LCC",45174
"GQSY-PJR",45175
"GL9X-WNJ",45176
"G66G-5YC",45177
"G2RG-9WG",45178
"G2RG-ZSF",45179
"L1WP-HLD",45180
"93J3-X2T",45181
"MFKT-92R",45182
"4X7J-PX5",45183
"MN3M-99Q",45184
"G3ZG-PK3",45185
"GLSJ-M2T",45188
"4ZJZ-QJH",45189
"GD41-YN2",45190
"LTR8-B82",45191
"GWP6-J1F",45192
"L2J5-6CG",45193
"LC5G-MT1",45194
"LC5G-999",45195
"L1JK-8GY",45196
"GLJD-5VB",45197
"KHW1-HXK",45198
"KC29-BP2",45199
"LTFS-4PV",45200
"LTXN-NXS",45201
"GKZH-DRC",45202
"GGM4-3MB",45203
"LY9K-M99",45204
"M1GY-PHB",45205
"2KR4-9Z7",45206
"27VJ-LSP",45207
"LKKH-3VH",45208
"L5YZ-ZL6",45209
"G3WF-S2G",45210
"GG5F-44Y",45211
"LDRX-F7F",45212
"LDRX-FPR",45213
"LVHG-S4X",45214
"LZBB-KN4",45215
"LB8V-NZS",45220
"L1FK-1WJ",45221
"L4SY-7NY",45224
"LRL6-KYS",45225
"LHTM-V4Q",45226
"LHTM-J1X",45227
"LB8V-NZS",45228
"L1FK-1WJ",45229
"KD32-LD8",45230
"M6JV-FLW",45231
"G39P-392",45242
"9C65-3HS",45243
"GGVM-K82",45244
"GM1V-ZW6",45245
"L89B-G1B",45248
"L44X-GGP",45249
"LHC7-LLX",45250
"LHC7-LL5",45251
"LT7D-W44",45252
"LT78-BS7",45253
"GXR6-ZFG",45260
"LYVV-JKD",45261
"GXVZ-31V",45262
"LTSN-FDZ",45440
"G92W-185",45441
"G8K7-1W7",45442
"LRR5-HLT",45443
"LR74-BM6",45444
"LYTN-9PC",45445
"LBNL-MH1",45446
"MHP6-74F",45448
"M4TW-ZM2",45449
"LJJN-2C7",90112
"LJJN-L39",90113
"MD8F-RQ4",90114
"M9NZ-RZ8",90115
"KNWM-Q28",90116
"L8W3-XMM",90117
"9H86-NF9",90128
"LYVH-S73",90129
"GSG3-FPJ",90130
"GWN3-31N",90131
"G7C9-3BK",90132
"LBC7-TW1",90133
"G9KT-341",90134
"GVQC-BDD",90135
"LCXL-7GM",90136
"K65T-F4C",90137
"GKZT-X4G",90138
"GVYV-B8L",90139
"LXM7-ZW2",90140
"GFM1-WHJ",90141
"GLZJ-8VC",90142
"GDDT-Q4K",90152
"GDDR-GSF",90153
"GJ7Q-8T9",90155
"LYWQ-FJ4",90160
"LZ6K-16N",90161
"G2VH-Q96",90162
"LZLN-J39",90163
"G8B9-HKK",90168
"LHG3-5R4",90169
"KZQX-KXS",90170
"LB18-69C",90171
"LD2G-FSM",90172
"MVS4-R8N",90173
"99XN-9PJ",90174
"99XN-95K",90175
"LBBT-LQP",90202
"LT5D-8DJ",90203
"GD1J-8HW",90204
"LRLS-1XB",90205
"29WT-JD5",90232
"29WT-JFG",90233
"L4BK-L9Y",90264
"L89Q-RRL",90265
"LBHV-YPG",90266
"LBHK-QRH",90267
"G4TL-M79",90268
"G4TL-CXG",90269
"G4T2-TSJ",90270
"2RBN-8LF",90276
"LZJS-Q8Y",90277
"GXPD-7X7",90278
"GJRM-55H",90279
"GDVN-BG5",90280
"LX79-5WP",90282
"LX79-5ZY",90283
"L2VT-4W6",90284
"G71C-M95",90285
"KCT8-CTH",90286
"LMWT-7GK",90287
"L6QR-R3D",90304
"L63K-ZD3",90305
"GHXV-5YC",90306
"GG32-2CR",90307
"LWFW-Y3P",90308
"LWFW-YQD",90309
"L764-QBD",90310
"K2WX-23Z",90311
"G2Z5-61G",90312
"L2QP-CV6",90313
"G2Z5-R48",90314
"G2Z5-CCK",90315
"G2ZR-JR9",90316
"G2ZR-CG6",90317
"LCBZ-CY3",90328
"LHZR-6JM",90329
"L8WJ-BPL",90330
"G8DB-GDV",90331
"LBP4-KSJ",90336
"GL62-34N",90337
"9KM8-7PQ",90340
"M92K-F1P",90341
"L1FK-53P",90342
"L1FK-P2H",90343
"GL6L-J4N",90344
"LYR3-JY6",90345
"G2R2-R1N",90348
"MRYY-QY6",90349
"LJ5N-NWD",90350
"KZK2-3XV",90351
"GN7J-6XM",90352
"G2T9-XXT",90353
"GHFF-Q6P",90360
"GHFX-19H",90361
"M3BF-JL3",90362
"4MYW-32D",90363
"MFKT-9L6",90364
"4X7F-Q6L",90365
"GZGF-DTP",90368
"G86Q-MVX",90369
"LV7Y-JZ6",90379
"LTXV-4CZ",90380
"LTCD-1ND",90381
"G4TL-QFP",90382
"G8D1-R1V",90383
"LB5Y-4WL",90386
"L838-RS8",90387
"G6RY-7W1",90388
"941F-85K",90389
"GCNG-9T7",90390
"GH56-C34",90391
"L1J5-3YK",90392
"MMPD-WNY",90393
"LDRG-LMK",90398
"GZWX-8MC",90399
"G9DN-PVS",90400
"GV41-D3W",90401
"G3JC-3BN",90402
"LVP8-M5W",90403
"GN63-T1P",90404
"KZM6-ZVH",90405
"LQRV-TBQ",90406
"GGD6-6M1",90407
"GQ94-793",90408
"G987-VRN",90409
"GKBT-1KL",90410
"LZ2J-FCZ",90411
"KJ5X-4TC",90412
"L63J-L4C",90413
"L8WJ-RZB",90414
"L8WJ-RW6",90415
"GGKS-3ZV",90416
"GGK9-RLK",90417
"LBP2-SZX",90418
"LZFZ-H63",90419
"GL6K-YWM",90420
"GL62-XBG",90421
"G2FQ-LCC",90422
"GQSY-PJR",90423
"GL9X-WNJ",90424
"G66G-5YC",90425
"G2RG-9WG",90426
"G2RG-ZSF",90427
"L1WP-HLD",90428
"93J3-X2T",90429
"MFKT-92R",90430
"4X7J-PX5",90431
"LVTL-S62",90440
"L6HB-DTC",90441
"LZG2-PLD",90442
"GNX5-Q9C",90443
"LB1Q-M1Q",90448
"9KXR-D9Z",90449
"LVTL-S62",90456
"L6HB-DTC",90457
"LZG2-PLD",90458
"GNX5-Q9C",90459
"94RT-7TM",90460
"27HS-VKS",90461
"GD4M-D7D",90462
"G86G-YVJ",90484
"LTF4-Y4D",90485
"GV5N-WVV",90486
"LR29-6FH",90490
"9JWL-YHL",90491
"LNV1-6X2",90496
"GG2Z-3RV",90497
"G4S6-SCJ",90498
"GMN2-BGF",90499
"GGGW-ZQ3",90500
"GGG7-GGS",90501
"GGG7-5YZ",90502
"GGGW-39W",90503
"LZLP-V8H",90504
"LCJB-G3G",90505
"LY1L-YLR",90520
"M6WX-G7T",90521
"L415-1JM",90522
"G4W2-B8J",90523
"LBC8-9CS",90880
"LHX3-YYV",90881
"G7P5-B46",90882
"LTRF-HF8",90884
"9977-JFB",90885
"MY74-2BW",90886
"MY74-2BV",90887
"GKW4-6TH",90888
"LYTF-YXB",90889
"LB39-CBK",90890
"LB3C-8CB",90891
"GGQ1-HG2",90892
"GGQ1-KZ7",90893
"KJ4W-WF2",90896
"KJ4W-W4F",90897
"L23F-7DS",180224
"L5K9-118",180225
"LT69-KJC",180226
"G3XN-GFV",180227
"G3BG-R2L",180228
"GNBB-9JV",180229
"LYCQ-S7S",180230
"9JH8-27N",180231
"GGVW-XWJ",180232
"LDBB-8WN",180233
"G6XY-9WL",180234
"G6XT-T86",180235
"L1Q3-HB5",180256
"L1W2-YBG",180257
"933R-84P",180258
"GNX7-9ZD",180259
"GWN3-8LP",180260
"G92Y-ZX2",180261
"K4KB-VQF",180262
"LVDJ-RH2",180263
"G7YG-61K",180264
"GWG8-XYT",180265
"MN48-723",180266
"G9G8-WZN",180267
"L1DP-J4D",180268
"LYNF-7YJ",180269
"L8WW-HGM",180270
"GMGK-P6N",180271
"G3YS-TN8",180272
"GW3D-TWR",180273
"G3YS-Y99",180274
"G8YG-THL",180276
"G8YG-2HZ",180277
"LXM7-8FL",180280
"LXM7-8KB",180281
"GFM1-R6P",180282
"GFM1-Y8T",180283
"GW43-Y2D",180320
"LWMS-GM2",180321
"LCTK-K41",180322
"G3M1-N1M",180324
"G3M1-KS6",180325
"LX7Q-6RQ",180336
"9MW1-2FG",180337
"GM15-511",180340
"GWBT-4WR",180341
"9Z8N-XMV",180342
"94R7-SMN",180343
"GZH4-QMB",180344
"G8MC-9HB",180345
"GZCH-SVD",180346
"LZ6B-Q5J",180348
"LVVW-BN5",180349
"LWG6-954",180350
"LC6L-X51",180351
"GD1J-8HW",180404
"LRLS-1XB",180405
"G2L9-159",180408
"L8RJ-596",180409
"GK6J-8TB",180410
"GGKC-S8Y",180411
"LZZ1-PNR",180528
"LZZ1-L1J",180529
"GZGS-HCM",180530
"G7XN-T6J",180531
"LTC6-W17",180532
"LTC6-83N",180533
"L5N2-4DN",180534
"L228-HVC",180535
"G83R-2ST",180536
"G2NQ-R13",180552
"GQRM-K3J",180553
"GDX2-JQ7",180554
"GDXL-9WZ",180555
"GQKL-6XB",180556
"G7DK-YY1",180557
"GSNN-M9J",180558
"GJ7N-3J9",180559
"GD8N-7K2",180564
"G61G-D75",180565
"L2VT-4V6",180568
"LTV9-W1Z",180569
"G3ZQ-41F",180570
"G3Z3-R61",180571
"G71H-TT5",180572
"G71H-LZS",180573
"GJRG-VTY",180608
"LBWZ-6QQ",180609
"9KPN-4P1",180610
"G2X8-H51",180611
"LQRX-VPG",180616
"LZW3-7V6",180617
"LJGV-XKM",180618
"LDD3-P2F",180619
"G67J-4GK",180620
"GNZS-1D4",180621
"LKLV-8VZ",180622
"G6H7-X4X",180623
"MM1X-TD8",180626
"LRDV-Y9F",180627
"GGS2-61P",180632
"GGS2-CML",180633
"G8PP-N9Y",180634
"G8PP-VPP",180635
"LVPR-BPF",180656
"GKL4-47V",180657
"MPNN-3W6",180662
"LDSQ-3HK",180663
"LBP4-H5Y",180672
"LY6L-352",180673
"GWHY-BMG",180674
"LZPP-4JV",180675
"LKKM-N4Q",180680
"93S9-PLZ",180681
"KPDY-QTC",180682
"GKFJ-2J9",180683
"G6QQ-61X",180684
"G6QQ-6D3",180685
"GLF9-M2Q",180690
"GLFM-TC4",180691
"MNVN-FY6",180696
"MNVN-FB9",180697
"GXLD-LGC",180698
"GXLD-HTX",180699
"GNZS-Z52",180700
"L4BR-1CH",180701
"LVYQ-FFB",180702
"LH8G-2VW",180703
"LJG7-XCS",180728
"LJG7-XZY",180729
"GDNL-LJB",180730
"L4BK-L9Y",180760
"L89Q-RRL",180761
"LBHV-YPG",180762
"LBHK-QRH",180763
"G4TL-M79",180764
"G4TL-CXG",180765
"G4T2-TSJ",180766
"2RBN-8LF",180772
"LZJS-Q8Y",180773
"GXPD-7X7",180774
"GJRM-55H",180775
"GDVN-BG5",180776
"LX79-5WP",180778
"LX79-5ZY",180779
"L2VT-4W6",180780
"G71C-M95",180781
"KCT8-CTH",180782
"LMWT-7GK",180783
"L6QR-R3D",180800
"L63K-ZD3",180801
"GHXV-5YC",180802
"GG32-2CR",180803
"LWFW-Y3P",180804
"LWFW-YQD",180805
"L764-QBD",180806
"K2WX-23Z",180807
"G2Z5-61G",180808
"L2QP-CV6",180809
"G2Z5-R48",180810
"G2Z5-CCK",180811
"G2ZR-JR9",180812
"G2ZR-CG6",180813
"LCBZ-CY3",180824
"LHZR-6JM",180825
"L8WJ-BPL",180826
"G8DB-GDV",180827
"LBP4-KSJ",180832
"GL62-34N",180833
"9KM8-7PQ",180836
"M92K-F1P",180837
"L1FK-53P",180838
"L1FK-P2H",180839
"GL6L-J4N",180840
"LYR3-JY6",180841
"G2R2-R1N",180844
"MRYY-QY6",180845
"LJ5N-NWD",180846
"KZK2-3XV",180847
"GN7J-6XM",180848
"G2T9-XXT",180849
"GHFF-Q6P",180856
"GHFX-19H",180857
"M3BF-JL3",180858
"4MYW-32D",180859
"MFKT-9L6",180860
"4X7F-Q6L",180861
"G37S-CFH",180880
"LH58-BYF",180881
"LRRC-7J4",180882
"GVR7-DKN",180883
"GXRY-8JW",180884
"GGS2-MCZ",180885
"MKW3-D7F",180886
"MKW3-D7Y",180887
"L56H-Y2N",180896
"LDYT-FQ8",180897
"G37S-CFH",180912
"LH58-BYF",180913
"LRRC-7J4",180914
"GVR7-DKN",180915
"GXRY-8JW",180916
"GGS2-MCZ",180917
"MKW3-D7F",180918
"MKW3-D7Y",180919
"LBJC-1X4",180920
"LX7H-H92",180921
"L6QR-R3D",180968
"L63K-ZD3",180969
"GGMJ-3J5",180970
"GHPL-SW1",180971
"G7YR-FYP",180992
"GG2Z-71K",180993
"K2X3-FTX",180996
"G22L-TXX",180997
"G8ZN-XDL",181008
"LTF5-1SM",181009
"LFM2-43Q",181040
"LVVV-YMZ",181041
"L415-1S9",181044
"G3ZB-XSS",181045
"G46Z-CNP",181046
"LRX6-HH7",181047
"LBHN-7L7",181760
"K4BH-NST",181768
"KVLG-GJ9",181769
"L3SM-54Y",181770
"L17H-5VK",181771
"LYDK-YP8",181772
"GHM4-Q24",181773
"9F9M-Z71",181774
"GH17-HLV",181775
"L6Y3-NH6",181776
"9CJ2-ZJT",181777
"GGPH-GYM",181778
"GGPH-7DN",181779
"LYW8-D6L",181780
"M9Y8-PC7",181781
"2JQW-2VQ",181782
"L5GK-1SJ",181783
"L2GP-5G1",181784
"L8X7-N5V",181785
"LZDQ-QV3",181786
"LKBT-3W7",181787
"9QPS-JWX",181792
"9QPS-JWT",181793
"GNCY-FWM",360448
"G65C-KB3",360449
"KH4T-LSB",360452
"LTQP-RDM",360453
"LC62-VZK",360454
"LBNF-Y83",360455
"LH6F-XSL",360456
"9Z4R-W7B",360457
"2X9W-QV2",360458
"GN1M-HY6",360459
"M1T2-KGN",360460
"LYLK-PWZ",360461
"GM5M-W1S",360462
"GD82-TN7",360463
"GGGY-NBN",360464
"G2KZ-4PY",360465
"GL45-4WP",360466
"93FN-MJP",360467
"G8SW-RD8",360468
"GH94-R8M",360469
"MC1K-1SN",360470
"MC1K-13N",360471
"LZFM-TYW",360512
"LBD3-DFJ",360513
"LZNL-BWM",360514
"LJ55-5VJ",360515
"9HVK-MKP",360516
"G4F6-7SS",360517
"K29P-BGF",360518
"K29P-BGN",360519
"G4HX-P3P",360520
"GXFX-QNQ",360521
"GMNK-8D7",360522
"GMNK-6MP",360523
"9ZC6-39N",360524
"LHVW-24L",360525
"LY19-JG7",360526
"LY4M-SSF",360527
"G7YG-D2K",360528
"LVDP-M98",360529
"G4M6-P9W",360530
"G843-Q7H",360531
"LY1F-6PQ",360532
"LR4D-NDQ",360533
"MB2S-LPW",360534
"LYQL-B7R",360535
"GMWR-3HX",360536
"LZKQ-FNY",360537
"9ZZ6-CKR",360538
"LVWS-CKS",360539
"9HBX-4L6",360540
"GM3M-QX7",360541
"LKTR-WFZ",360542
"9HY8-967",360543
"LCCJ-F21",360545
"LHC8-CGW",360546
"LZRL-SHN",360547
"G6X8-YX7",360552
"G6X8-6CQ",360553
"G61Z-KNQ",360554
"LBZW-X3G",360555
"GFRY-5X2",360560
"LXM7-DMD",360561
"K4YS-FBB",360562
"9HJB-Q2V",360563
"2QB5-QK8",360640
"LCQ2-2QC",360641
"LDHM-QWL",360642
"LTS2-71R",360643
"LH8P-VRC",360644
"KLBD-XBM",360645
"GW4Q-HVB",360648
"GW4Q-CW8",360649
"GFQ3-YCH",360650
"9V1W-Q7P",360672
"LZ1H-37L",360673
"GWBR-RHV",360680
"K8GN-L3N",360681
"LH7Q-453",360682
"G3Y7-8PQ",360683
"M4LH-X88",360684
"MD35-WCQ",360685
"KFYD-J9K",360686
"LYW2-GC3",360687
"L58F-T84",360688
"KLYH-M1H",360689
"LBQP-4FP",360690
"L6DV-TPX",360691
"GNWQ-VZQ",360696
"L6YL-5KL",360697
"GFJ1-TCF",360698
"G6HJ-L1L",360699
"LKD6-8R1",360700
"LKD6-81Q",360701
"LX3V-81G",360702
"LX3V-DSP",360703
"G2L9-159",360808
"L8RJ-596",360809
"GK6J-8TB",360810
"GGKC-S8Y",360811
"GD1J-MRC",360816
"G6M7-C8D",360817
"99PV-HYP",360818
"G946-MGQ",360819
"9ZH7-4ZW",360820
"GWRM-YKH",360821
"LZ6R-5JT",361056
"LZ99-7QL",361057
"MVSV-C2Y",361058
"GXMR-LGX",361059
"GZG3-2HG",361062
"GZG3-YX2",361063
"MVMZ-TGB",361064
"GKNH-95B",361065
"93LT-BFQ",361066
"LWFD-X72",361067
"L5X7-2N4",361068
"G2TP-BJG",361069
"L6G8-KYW",361070
"LJL6-J6B",361071
"G9NV-8VF",361104
"GQRL-SPT",361105
"GQR2-6R8",361106
"GQR2-GQN",361107
"GQRB-MTN",361108
"GHPP-KVN",361109
"GQKL-2MB",361112
"LCVZ-1FR",361113
"G2D9-6YN",361114
"LK48-WQK",361116
"LYRZ-5D5",361117
"GJ1F-WFH",361128
"G4JF-KLT",361129
"GMN5-38P",361130
"GDR1-C3W",361131
"G3ZQ-MTC",361136
"G3ZQ-SNM",361137
"G3ZQ-XFV",361140
"LVVK-7VY",361216
"G7JS-B16",361217
"GHRD-BKJ",361218
"G7JS-B16",361219
"L13Z-4X4",361220
"LZNH-X5P",361221
"G3WF-NPP",361222
"G3WF-NPR",361223
"LWFX-LQ1",361232
"GNLW-67P",361233
"G9WR-GDY",361234
"LZ2C-MKT",361235
"G81P-2FG",361236
"LHGS-4XD",361237
"LVXD-GNJ",361238
"LTTD-L95",361239
"LRSQ-S17",361240
"LRSQ-HZ2",361241
"LRC4-521",361242
"LC3D-9KN",361243
"GGR3-196",361244
"GGR3-LBD",361245
"GGR4-RXC",361246
"GGRH-6NM",361247
"L2YT-NHC",361252
"L5DS-FSN",361253
"G9RJ-5FG",361254
"MS9N-8MN",361255
"LCWJ-L7W",361264
"9KM4-37X",361265
"G8P5-9H7",361270
"G8PP-T1Q",361271
"LKH1-WN4",361312
"LV8J-CPF",361313
"LZKW-H6D",361314
"9HLY-FQJ",361315
"LJ24-1KT",361324
"L2W1-GMF",361325
"GLLX-2FM",361344
"K27G-T2K",361345
"G69X-VS5",361346
"G48H-W6C",361348
"LKMS-6G6",361349
"LCR1-Z7W",361360
"LKKM-FTL",361361
"LRLK-XBN",361362
"GHTS-8Z9",361363
"KHL5-5JJ",361364
"L8Y3-42X",361365
"GGR1-NC8",361380
"GLVC-R5R",361382
"GGWC-J7Q",361392
"GJFG-HY1",361394
"GJFL-1DF",361395
"L5L7-2J7",361400
"L5L7-JBF",361401
"GQLG-X4W",361402
"GQLG-WFG",361403
"LVYQ-FKG",361404
"LF7J-9W5",361405
"LZZ1-PNR",361520
"LZZ1-L1J",361521
"GZGS-HCM",361522
"G7XN-T6J",361523
"LTC6-W17",361524
"LTC6-83N",361525
"L5N2-4DN",361526
"L228-HVC",361527
"G83R-2ST",361528
"G2NQ-R13",361544
"GQRM-K3J",361545
"GDX2-JQ7",361546
"GDXL-9WZ",361547
"GQKL-6XB",361548
"G7DK-YY1",361549
"GSNN-M9J",361550
"GJ7N-3J9",361551
"GD8N-7K2",361556
"G61G-D75",361557
"L2VT-4V6",361560
"LTV9-W1Z",361561
"G3ZQ-41F",361562
"G3Z3-R61",361563
"G71H-TT5",361564
"G71H-LZS",361565
"GJRG-VTY",361600
"LBWZ-6QQ",361601
"9KPN-4P1",361602
"G2X8-H51",361603
"LQRX-VPG",361608
"LZW3-7V6",361609
"LJGV-XKM",361610
"LDD3-P2F",361611
"G67J-4GK",361612
"GNZS-1D4",361613
"LKLV-8VZ",361614
"G6H7-X4X",361615
"MM1X-TD8",361618
"LRDV-Y9F",361619
"GGS2-61P",361624
"GGS2-CML",361625
"G8PP-N9Y",361626
"G8PP-VPP",361627
"LVPR-BPF",361648
"GKL4-47V",361649
"MPNN-3W6",361654
"LDSQ-3HK",361655
"LBP4-H5Y",361664
"LY6L-352",361665
"GWHY-BMG",361666
"LZPP-4JV",361667
"LKKM-N4Q",361672
"93S9-PLZ",361673
"KPDY-QTC",361674
"GKFJ-2J9",361675
"G6QQ-61X",361676
"G6QQ-6D3",361677
"GLF9-M2Q",361682
"GLFM-TC4",361683
"MNVN-FY6",361688
"MNVN-FB9",361689
"GXLD-LGC",361690
"GXLD-HTX",361691
"GNZS-Z52",361692
"L4BR-1CH",361693
"LVYQ-FFB",361694
"LH8G-2VW",361695
"LJG7-XCS",361720
"LJG7-XZY",361721
"GDNL-LJB",361722
"GNW2-5V5",361760
"LRPS-PWX",361761
