"fid","ascendancy"
"LBLZ-H6T",103014950
"GLMY-PL1",103014951
"GLMY-JJ1",103014952
"GLMB-4NC",103014953
"LD9Q-PHB",103014954
"G4S4-H1S",103014955
"GH2V-W3R",103014960
"GK68-1VT",103014961
"K4PC-LP7",103014964
"MNLN-9TL",103014965
"LCRR-1FR",103014966
"GST1-FVS",103014967
"LCZD-MGM",103014968
"9CC6-SY8",103014969
"L2PC-C3Z",103014970
"MD29-6GV",103014971
"LYPD-11V",103014972
"KCZC-99Q",103014973
"LK98-LS4",103014976
"G9QW-YVG",103014977
"KJH8-CQ2",103014978
"LL3Y-M96",103014979
"L63G-XC2",103014984
"KLVJ-FW1",103014985
"G38V-YQ3",103014986
"G67J-LTF",103014987
"LCYS-L2D",103015104
"9QZ6-1MY",103015105
"LZBX-3NB",103015106
"L7TT-23R",103015107
"KZNC-5D6",103015110
"L71C-CP1",103015111
"LHP2-YJ2",103015112
"LVN4-183",103015113
"M5ZJ-YML",103015114
"LHP2-1VW",103015115
"LWFL-6JL",103015116
"GJPK-XV1",103015117
"99FT-DH5",103015118
"GJZ8-T9G",103015119
"G6SC-GGT",103015120
"L2ZY-TCT",103015121
"GM7Z-XS5",103015124
"GJ15-JVX",103015125
"LBPV-23D",103015126
"K4BK-D96",103015127
"293T-978",103015128
"LTRP-MNL",103015130
"GWHD-CTQ",103015132
"LYS5-LNN",103015133
"LHXY-28S",103015134
"LRF6-1J6",103016448
"LRF6-PQB",103016449
"G2PN-VZ4",103016456
"G2PF-569",103016457
"G2PW-X2W",103016458
"GCBZ-8G5",103016459
"GCQ5-MS2",103016496
"G22T-YN9",103016497
"LK8W-BK4",103016498
"GSMD-393",103016500
"LKWF-5VQ",103016501
"M17S-GVT",103092736
"GJWP-KNL",103092737
"LC33-MZM",103092738
"LRF8-WDH",103092740
"LL32-GGJ",103092741
"L4BD-6ZP",103092742
"G6TR-HZK",103092743
"24MT-X2V",103092864
"27LF-25F",103092865
"LJ1J-BWD",103092880
"LJ1J-B4P",103092881
"LVD6-BYT",103092882
"LVD6-BB1",103092883
"GGZM-DTY",103092896
"LTTX-8LL",103092897
"9MVK-94G",103092898
"LBPJ-1RC",103092899
"GDX2-FL1",103092900
"G228-7D5",103092901
"LYSV-ZS3",103092902
"LYHF-L7Y",103092903
"GCQH-PDQ",103131136
"LZGS-QC3",103131138
"LZGS-QH9",103131139
"G4KF-H3N",103131140
"GJZK-JCF",103131141
"29WW-SRM",103131168
"G2VF-MPT",103131169
"LHVP-CQK",103131172
"LBJQ-72L",103131173
"9SCY-9XZ",103131174
"KZZH-H9Z",103131175
"LJ2L-M63",103131184
"LKTL-XRL",103131186
"GHJH-CNX",103131187
"LY9N-KYP",103131188
"LBP8-XCZ",103131189
"LKKF-R4R",103131190
"GNQ5-1L2",103131191
"LH6G-V2Y",103131192
"29YR-MR6",103131193
"LZPG-WRJ",103131194
"LY76-VYQ",103131195
"KCDB-1KN",103131296
"LCCC-2LK",103131297
"LCF3-GSR",103131298
"L15P-KFB",103131299
"29YY-1DL",103131300
"L4SK-7M9",103131301
"G9ZN-9WV",103131312
"G3JS-J3R",103131313
"9CHT-CT3",103131316
"LK98-V4X",103131317
"GHTJ-BDR",103131318
"LYDT-9DN",103131319
"KNDD-KRS",103131320
"HH66-4WX",103131321
"LZ1V-JW1",103131322
"GDW4-666",103131323
"L7TR-TVZ",103131324
"L41W-5SK",103131325
"LY2T-7NX",103131326
"LB6W-M1K",103131327
"9C86-1Q6",103131328
"LC3D-DGG",103131329
"GJ28-7MJ",103131330
"KNHD-7R4",103131536
"G2VX-X7D",103131537
"LB4P-43H",103131544
"LB4P-ZWG",103131545
"MLCZ-4LY",103131546
"G4CS-NQB",103131548
"G87T-QTP",103131549
"LHYG-P92",103131550
"LHKW-ZZ2",103131551
"M1VG-8ZL",103131552
"MD4T-7QG",103131904
"LB9Y-SDW",103131905
"GHCD-ZSX",103131908
"LB92-ZXM",103131920
"K84C-9YZ",103131921
"9Z8Y-8HL",103131922
"MTYS-JQG",103131923
"9M7Y-2W5",103131924
"L6FQ-C1W",103131925
"93HW-J56",103131926
"GKZN-R7P",103131927
"L1BT-6L6",103131928
"LTBN-JC4",103131929
"L8PJ-FJ6",103131930
"GFXR-W5B",103131931
"97D4-D9M",103131932
"9H92-XWD",103131933
"LYQP-GSF",103131934
"9WPP-BNT",103131935
"KZRS-S3V",103131936
"LK7W-NH3",103131937
"9CCB-ZBP",103131940
"G935-CBW",103131941
"L5VZ-N8G",103131942
"GH77-4KR",103131943
"MWND-9MQ",103131952
"MWND-M1W",103131953
"LTTW-D77",103131954
"9Q6H-FC9",103131955
"L5DP-LM7",103131956
"9ZCG-RB5",103131957
"LRSM-MTQ",103131958
"LJ55-T1Z",103131959
"LB92-ZXM",103131960
"K84C-9YZ",103131961
"9Z8Y-8HL",103131962
"MTYS-JQG",103131963
"9M7Y-2W5",103131964
"L6FQ-C1W",103131965
"93HW-J56",103131966
"GKZN-R7P",103131967
"G8LH-KY7",103131968
"G4LR-3KF",103131969
"GGR7-JGF",103131970
"LJ5B-LRQ",103131972
"GG8N-Q88",103131973
"LKTL-XRL",103131974
"GHJH-CNX",103131975
"GF8G-JW6",103131984
"ML31-DQ7",103131986
"GJ3L-GLV",103131987
"9HZG-9Q4",103131988
"LBHB-XW7",103131989
"9V1Y-RL5",103131990
"GD74-NQG",103131991
"G69H-V14",103132000
"G69H-78K",103132001
"G69H-Z5G",103132002
"GVWZ-51V",103132003
"MRG9-J2Y",103132004
"G694-169",103132005
"LBLZ-H6T",103132006
"GLMY-PL1",103132007
"GFGP-Q1G",103132008
"GDPC-83G",103132009
"L6BJ-ZN5",103132010
"2S3P-YW9",103132012
"LB7Y-V7Z",103132013
"G27V-L7C",103132014
"9HGJ-H64",103132015
"G45W-2NF",103132016
"G45W-VTJ",103132017
"GSZM-V4S",103132018
"G2X1-JPJ",103132019
"GJ75-KCT",103132020
"GDHR-WVL",103132021
"G23B-QVH",103132024
"G23B-3N3",103132025
"GDQZ-CW4",103132026
"GDQZ-LQZ",103132027
"G631-F3R",103132028
"G35C-1KK",103132029
"LVC7-GRL",103132030
"9HK5-JRG",103132031
"LJP6-28K",103132035
"M9S8-VSJ",103132096
"L81Y-CNY",103132097
"G3K2-MM3",103132098
"G6PZ-BSX",103132099
"G78K-MG4",103132100
"GHBM-NGX",103132101
"LYGV-NLN",103132102
"LTY7-XD3",103132103
"LHK1-1VQ",103132104
"GH2T-5L4",103132105
"LVZC-RMQ",103132106
"LVZC-R9J",103132107
"LRS8-6PL",103132108
"GF1J-YRS",103132109
"G3P2-N51",103132110
"GGVD-6PL",103132111
"G7Q3-WRJ",103132120
"G6JD-DTL",103132121
"GF42-Y38",103132122
"GZHD-YKY",103132123
"9SJW-NCY",103132124
"L85C-YS5",103132125
"GGFV-F9L",103132126
"L8QD-Y3S",103132127
"LBK6-4Z2",103132152
"9H5K-G3X",103132153
"GJJ9-DYL",103132154
"GL2F-HP6",103132155
"LFNN-5BM",103153664
"LBCH-LBJ",103153665
"GG89-JW1",103153666
"GLNL-4TK",103153667
"GDQV-R1L",103157768
"G3WG-3HR",103157769
"GM5G-W71",103157772
"LRPH-F8F",103157773
"GD1V-4KF",103157776
"L6GQ-KT5",103157777
"G99D-Y2J",103157778
"G9JM-NCQ",103157779
"LTF3-8T1",103157780
"LZ2C-N3F",103157781
"L1W9-YZ5",103157782
"LBSJ-C5W",103157783
"GGVS-99W",103157788
"9MRN-4PN",103157789
"L51X-Y24",103157790
"LY6Z-T6X",103157791
"9C6N-JLC",103157792
"9ZC9-2MD",103157793
"L8BF-FKW",103157816
"LD9K-WVV",103157817
"LCZT-JZV",103157818
"GKYX-G4G",103157819
"LDFF-YK1",103157888
"L5R5-Q1R",103157889
"LH6L-FPM",103157892
"LH1Z-ZZ4",103157893
"L41W-VT8",103157894
"LH8P-KSN",103157895
"9CS4-RQT",103157896
"9SK6-FZN",103157897
"KCWL-V3H",103157898
"GZ7Q-74N",103157899
"G2M4-JQW",103157920
"L8WZ-C9Q",103157921
"GCSW-Y66",103157924
"LD9V-PTP",103157925
"G3KW-W5T",103157926
"GVHF-9FM",103157927
"GHGW-HMN",103157928
"GGCC-WTL",103157929
"GSQS-59L",103157936
"GCS7-L7S",103157937
"M8T1-MHF",103157940
"GVWZ-R6J",103157941
"2Z98-PT3",103157942
"GN75-LK9",103157943
"LBRN-HKG",103157944
"G9L1-WW4",103157945
"GM4D-BKD",103158528
"GDG8-G7X",103158529
"GWBY-SXV",103166464
"M6Z5-1B1",103166466
"4DMR-MJM",103166467
"G6TR-CLP",103166480
"LR3Z-PGB",103166481
"GDZP-DPG",103166482
"GDJM-TB4",103166483
"LB2K-M6V",103166528
"GQMG-8W6",103166529
"GD9B-QYY",103166530
"LH5H-7RJ",103166531
"MHHK-FFS",103166536
"MHHK-FFR",103166537
"9HJC-PDG",103166592
"GZXQ-8VJ",103166593
"L8TD-8JQ",103166594
"9QNL-3KM",103166595
"LZPJ-NB8",103166596
"GGLJ-GPM",103166608
"GQ6G-BXH",103166609
"GNNY-M67",103166610
"LJB5-FRX",103166611
"GSZJ-1LK",103166612
"L8L5-824",103166613
"GGJS-H95",103166614
"GZ5R-ZYJ",103166615
"G9RL-DQD",103166720
"GH6W-L6Q",103166752
"LYCG-QZJ",103166753
"LZPH-WN3",103166756
"LBGL-979",103166757
"GZVQ-BG4",103166768
"LYL9-6XR",103166769
"M6VB-C38",103166784
"GMGW-4XR",103166785
"GC9R-43V",103166792
"GC9R-43J",103166793
"GHG6-WRG",103166794
"GX1D-JZ5",103166795
"LYCS-718",103166800
"GNWD-R3Q",103166801
"LBQG-NXF",103166802
"93MY-Z67",103166803
"L7MG-C27",103166804
"GGRJ-QB8",103166805
"L8PJ-FJ6",103166806
"99QR-57N",103166807
"MRK3-ZG7",103166808
"MRK3-ZGX",103166809
"GW5K-9ZB",103166812
"LHGG-ZVX",103166813
"9S83-8VJ",103166816
"GGPT-F1F",103166817
"GG7J-MS4",103166818
"GG7J-WLX",103166819
"GW5M-PRX",103166824
"G8TZ-2S9",103166825
"LKKX-GRS",103166828
"GW1Y-XN6",103166829
"MM1J-3JG",103166830
"L87F-R7N",103166832
"G4D7-6NF",103166833
"GNR7-Z9Q",103166834
"GJZH-YDC",103166835
"LDHR-VYV",103166836
"GFN7-65F",103166837
"LCDC-35L",103166838
"LHTB-WM9",103166839
"LV5Q-4CV",103166840
"GX2P-G4J",103166841
"LZG9-8W4",103166842
"K2JK-6TY",103166843
"LYCS-718",103166880
"GNWD-R3Q",103166881
"LBQG-NXF",103166882
"93MY-Z67",103166883
"L7MG-C27",103166884
"GGRJ-QB8",103166885
"L8PJ-FJ6",103166886
"99QR-57N",103166887
"MRK3-ZG7",103166888
"MRK3-ZGX",103166889
"GW5K-9ZB",103166892
"LHGG-ZVX",103166893
"GQDW-YBW",103166896
"LDM7-37H",103166897
"LD9P-CZV",103166898
"LD9P-CZP",103166899
"9HT1-K1H",103166900
"MB13-VGP",103166901
"LCZK-F65",103166902
"K4T4-1JF",103166903
"G934-N62",103166904
"GJ7Q-8BB",103166905
"GQDR-59S",103166906
"G6SV-6XN",103166907
"G6Z8-5MK",103166908
"L4S2-GL8",103166909
"GZBB-HGV",103166910
"LD82-2C5",103166911
"GDMC-MKX",103166912
"GDMH-R1W",103166913
"LDPZ-Y74",103171072
"LDPZ-Y9G",103171073
"GV1X-5PY",103171074
"GV1F-RBZ",103171080
"KCZH-9FQ",103175168
"KH1J-4V6",103175169
"GFX1-LCS",103178752
"GFXB-TBL",103178753
"GGRJ-RMB",103178758
"K29P-TB4",103178768
"GJF2-XQM",103178769
"G61S-N8D",103178770
"K12C-59P",103178776
"GFMP-3NR",103178777
"K12D-5DY",103178780
"26K6-RXR",103178782
"L5BW-YMD",103178783
"LR24-4MQ",103178784
"GC31-J1M",103178785
"9CST-FWD",103178786
"GFG3-6YY",103178787
"9Q6J-S2K",103178848
"K12C-5VN",103178849
"GCFB-417",103178852
"LDWH-WKX",103178853
"GGC2-QMN",103178854
"9331-165",103178856
"G6CK-B4T",103178857
"LXSN-7ZD",103178880
"GWJP-6H3",103178881
"KZNC-5D6",103178896
"L71C-CP1",103178897
"GXFZ-D36",103178898
"GXJQ-W61",103178899
"K8L3-F55",103178904
"LD9Q-PHB",103178910
"G4S4-H1S",103178911
"GXKT-JGH",103179152
"GG7P-K39",103179153
"K2LT-941",103179156
"94NT-NPW",103179157
"LZFP-F9Q",103179158
"LZV5-1QK",103179159
"937K-96Q",103179160
"GVDV-4NS",103179161
"937K-CDW",103179162
"937V-HS2",103179164
"933T-QHX",103179165
"K4N2-6B2",103179166
"KC93-1KF",103179167
"LJNB-MZ1",103179232
"9331-B85",103179233
"9CWN-PF9",103179244
"9CWN-PFR",103179245
"G8RM-7Z6",103188032
"L4Q1-487",103188033
"LND4-37L",103188034
"MDTV-1T6",103188035
"9Z4P-J9S",103188036
"L56H-PHG",103188037
"KNZ4-FQZ",103188038
"GW2D-91B",103188039
"L4BD-687",103188040
"GGZ5-LNR",103188041
"G7FL-3YF",103188042
"K2SR-3BM",103188043
"GDFV-D9F",103188044
"G7JF-65L",103188045
"LVZY-H5N",103188046
"LVZY-CMN",103188047
"2777-RBY",103188048
"K23P-22K",103188049
"GCLC-P15",103188056
"GF61-35Q",103188057
"GKKW-Y5R",103188058
"MRZC-P6X",103188059
"GW12-3NV",103188064
"GW1K-LNM",103188065
"LBC8-XFC",103188072
"GH65-HG3",103188073
"L66Z-BWN",103188074
"GQ9Q-1TH",103188075
"GHGW-6JZ",103188076
"L1WT-PSY",103188077
"LY76-WF7",103188368
"GK1X-4HT",103188369
"GW31-M38",103188372
"G39H-Y8T",103188373
"G6Z5-L34",103188374
"G6DG-7FL",103188375
"GNYP-XMY",103207424
"GDZ2-4BH",103207425
"G2VP-VRQ",103207808
"GGJC-GGQ",103207809
"G617-FMZ",103272448
"G61Q-Y9K",103272449
"GH2S-753",103272480
"GH2S-3GJ",103272481
"K48W-5JX",103272482
"9H48-X7K",103272483
"GLQ2-26P",103272484
"L8MB-67G",103272486
"L8MB-67P",103272487
"G6VX-368",103272488
"GGV2-FFZ",103272489
"GNYP-DRK",103272490
"LYKS-YY7",103272491
"LYS8-GHS",103272492
"LRQZ-N77",103272493
"G67X-2JM",103272494
"GKM2-Z4Y",103272495
"GVQ9-G38",103272496
"LJY6-PHW",103272497
"LDW2-PBW",103272500
"G6ZK-LK7",103272501
"G9CY-V57",103272502
"GJZG-72Y",103272503
"L1SN-2GC",103272504
"LZD1-8QN",103272505
"GSWF-F4N",103272506
"G2PW-JCY",103272507
"GC26-2XH",103272508
"GVM3-TT6",103272509
"GH2S-753",103272512
"GH2S-3GJ",103272513
"K48W-5JX",103272514
"9H48-X7K",103272515
"GLQ2-26P",103272516
"L8MB-67G",103272518
"L8MB-67P",103272519
"G6VX-368",103272520
"GGV2-FFZ",103272521
"GNYP-DRK",103272522
"LYKS-YY7",103272523
"LYS8-GHS",103272524
"LRQZ-N77",103272525
"G67X-2JM",103272526
"GKM2-Z4Y",103272527
"GVQ9-G38",103272528
"LJY6-PHW",103272529
"LDW2-PBW",103272532
"G6ZK-LK7",103272533
"G9CY-V57",103272534
"GJZG-72Y",103272535
"L1SN-2GC",103272536
"LZD1-8QN",103272537
"GSWF-F4N",103272538
"G2PW-JCY",103272539
"GC26-2XH",103272540
"GVM3-TT6",103272541
"LVF7-WCN",103272548
"LVF7-WG7",103272549
"LZWQ-1BN",103272576
"GHTD-NCD",103272577
"LVDM-L4R",103272580
"LZ6R-LLG",103272588
"GL79-GFH",103272589
"LTDY-PP4",103272590
"LZLG-N3J",103272591
"GW1W-BZZ",103272592
"GN3H-1ZR",103272593
"LRR6-MZV",103272596
"G2YN-XP5",103272597
"L17J-SKN",103272598
"LYQL-PPF",103272599
"LCJX-48P",103272600
"GG8Z-VQ4",103272601
"L8MB-CRD",103272602
"LB5S-FN5",103272603
"LDM5-XY6",103272604
"LZD1-8MR",103272605
"MVMZ-N3Y",103272606
"9QW1-QFF",103272607
"GJ81-TBR",103272608
"GJ1M-7MF",103272609
"L87D-4L4",103272610
"GZYP-HGW",103272611
"GJ3H-MDF",103272616
"GF5F-DJV",103272617
"G8N4-4ST",103272618
"G2FR-CXD",103272619
"M471-D7G",103272620
"G6WK-YN3",103272621
"GH9M-VQF",103272622
"G8JF-2PY",103272623
"LYS8-GHS",103272624
"LRQZ-N77",103272625
"G67X-2JM",103272626
"GKM2-Z4Y",103272627
"KNDD-WHX",103272628
"LYBV-FJL",103272629
"L2PC-C3Z",103272630
"MD29-6GV",103272631
"GCQH-G3T",103272632
"G3RK-TVD",103272633
"GLVG-883",103272634
"G74N-W8K",103272635
"9S7W-9LY",103272704
"LZLG-G55",103272705
"MXLV-QVQ",103272706
"LBDZ-X8R",103272707
"LHJX-9CT",103272716
"K6QG-MLS",103272717
"LT9Z-WJH",103272718
"LVNV-ZVS",103272719
"L1SN-2GC",103272720
"LZD1-8QN",103272721
"GZRP-V4C",103272722
"GXSN-DP9",103272723
"GCQH-G3T",103272724
"G3RK-TVD",103272725
"GLVG-883",103272726
"G74N-W8K",103272727
"GLK2-3VW",103272732
"GLK2-MT8",103272733
"LZ8L-C19",103272734
"273M-1Q9",103272735
"GJH9-V5P",103272736
"LYGW-PHD",103272737
"GLQ2-PL3",103272738
"GGVL-W7C",103272739
"MQR5-S88",103272740
"GXVN-8C8",103272741
"L1SN-2GC",103272742
"LZD1-8QN",103272743
"GD22-QHP",103272744
"GKHC-CD5",103272745
"GV32-Y4Y",103272746
"G2XZ-RW2",103272747
"GNMC-XQ5",103272752
"GQJ9-R75",103272753
"GX5X-R1S",103272754
"GMWY-7P7",103272755
"G94P-WNP",103272760
"LVYX-8S6",103272768
"KJP8-74R",103272769
"L8MB-67G",103272770
"L8MB-67P",103272771
"LYYH-TQ2",103272772
"GXXS-GDC",103272773
"G61N-KQ5",103272800
"G3C2-7GH",103272801
"K1T8-NTT",103272832
"GVYS-WG4",103272833
"LHHC-S29",103272836
"GQ6S-1Y2",103272837
"G6VX-368",103272848
"GGV2-FFZ",103272849
"GNYP-DRK",103272850
"LYKS-YY7",103272851
"G6VX-368",103272864
"GGV2-FFZ",103272865
"GNYP-DRK",103272866
"LYKS-YY7",103272867
"GJ81-TBR",103272872
"GJ1M-7MF",103272873
"L87D-4L4",103272874
"GZYP-HGW",103272875
"LYS8-GHS",103272876
"LRQZ-N77",103272877
"G67X-2JM",103272878
"GKM2-Z4Y",103272879
"MQR5-S88",103272896
"GXVN-8C8",103272897
"GVQ9-G38",103272900
"LJY6-PHW",103272901
"L1SN-2GC",103272902
"LZD1-8QN",103272903
"LC7X-B9L",103272904
"MZ27-4BT",103272905
"LTJC-VTZ",103272906
"LVYF-Q7T",103272907
"GSH8-3H3",103272928
"L2YB-35V",103272932
"GK2R-CHS",103272933
"G2W9-H85",103272934
"GW73-298",103272935
"9CX4-SPS",103272936
"LZDQ-Q3F",103272937
"LZNX-VZZ",103272940
"L4WY-GNZ",103272941
"L1H1-N1N",103272942
"936R-HBT",103272943
"LYMK-N99",103272944
"G2CJ-3LL",103272945
"GH1N-M7T",103272946
"GV78-FCK",103272947
"L8MB-CP1",103272952
"LDQR-9B8",103272953
"GDHP-24G",103272954
"GDH5-W6L",103272955
"GK2B-SNY",103272956
"G8D1-GN6",103272957
"GNS3-6W9",103272958
"GZRY-QY7",103272959
"GDZ4-2VJ",103272960
"G6LS-M21",103272961
"GJH9-V5P",103272976
"LYGW-PHD",103272977
"GLQ2-PL3",103272978
"GGVL-W7C",103272979
"MQR5-S88",103272980
"GXVN-8C8",103272981
"L1SN-2GC",103272982
"LZD1-8QN",103272983
"GG5H-KCZ",103272984
"GG5X-KQS",103272985
"GHX9-YYM",103272986
"GXC2-9M7",103272987
"LY8V-Z5K",103272988
"LB13-PPV",103272989
"G7ZQ-JQN",103272990
"G6ZC-5LP",103272991
"GJH9-V5P",103272992
"LYGW-PHD",103272993
"GLQ2-PL3",103272994
"GGVL-W7C",103272995
"MQR5-S88",103272996
"GXVN-8C8",103272997
"L1SN-2GC",103272998
"LZD1-8QN",103272999
"GG5H-KCZ",103273000
"GG5X-KQS",103273001
"GHX9-YYM",103273002
"GXC2-9M7",103273003
"LY8V-Z5K",103273004
"LB13-PPV",103273005
"G7ZQ-JQN",103273006
"G6ZC-5LP",103273007
"9XFY-4FK",103273010
"9XFY-4F2",103273011
"GLKL-QJ7",103273012
"GH2S-753",103273024
"GH2S-3GJ",103273025
"K48W-5JX",103273026
"9H48-X7K",103273027
"GLQ2-26P",103273028
"L8MB-67G",103273030
"L8MB-67P",103273031
"G6VX-368",103273032
"GGV2-FFZ",103273033
"GNYP-DRK",103273034
"LYKS-YY7",103273035
"LYS8-GHS",103273036
"LRQZ-N77",103273037
"G67X-2JM",103273038
"GKM2-Z4Y",103273039
"GVQ9-G38",103273040
"LJY6-PHW",103273041
"LDW2-PBW",103273044
"G6ZK-LK7",103273045
"G9CY-V57",103273046
"GJZG-72Y",103273047
"L1SN-2GC",103273048
"LZD1-8QN",103273049
"GSWF-F4N",103273050
"G2PW-JCY",103273051
"GC26-2XH",103273052
"GVM3-TT6",103273053
"LVF7-WCN",103273060
"LVF7-WG7",103273061
"L647-GVL",103273088
"GS5Y-N68",103273089
"LCPJ-DGJ",103273094
"GLK2-F71",103273095
"L1H1-N1N",103273096
"936R-HBT",103273097
"GC26-2XH",103273098
"GVM3-TT6",103273099
"GWBM-VYS",103273100
"GWBM-N18",103273101
"MPY6-KXH",103273102
"KHFH-JFQ",103273103
"GJ1R-JKS",103273104
"LYL3-3PY",103273105
"GX6J-D6Z",103273106
"LBDZ-X8R",103273107
"LDKF-P5Z",103273108
"LKNK-PTM",103273109
"9CCY-2NC",103273112
"LB15-X24",103273113
"G61J-T6S",103273116
"GKT5-99J",103273117
"LH6P-JB4",103273120
"MZ3X-T97",103273121
"LTXP-DX6",103273122
"G61J-93N",103273136
"GJCV-VV8",103273137
"GNJY-5SZ",103273152
"GXHG-Y3P",103273153
"GX7K-3N1",103273154
"GX7B-L81",103273155
"MQR5-S88",103273160
"GXVN-8C8",103273161
"MQR5-S88",103273168
"GXVN-8C8",103273169
"GVQ9-G38",103273172
"LJY6-PHW",103273173
"L1SN-2GC",103273174
"LZD1-8QN",103273175
"GX6J-D6Z",103273184
"GG5X-KQS",103273185
"MXLV-QVQ",103273186
"LBDZ-X8R",103273187
"GX96-VBQ",103273188
"GXDF-HMY",103273189
"LV3M-JM2",103273190
"GK3R-F1J",103273191
"GSH8-H32",103273200
"GD8V-WYQ",103273202
"GXW9-DBB",103273203
"9Q1Q-BKD",103273204
"LTJC-DMN",103273206
"L6YC-T3J",103273207
"G4M9-X11",103273208
"GST3-NNV",103273209
"GZ2L-L4W",103273210
"LHW6-FV7",103273212
"L89H-F4Y",103273213
"GK2B-HY4",103273214
"GNKB-XBV",103273215
"GKJW-WSV",103273248
"GKJW-3RZ",103273249
"GL1X-ZCP",103273250
"GL1X-X29",103273251
"GNBK-S8S",103273252
"GNBK-YRR",103273253
"GL1X-ZCP",103273254
"GL1X-X29",103273255
"GCDG-16T",103273256
"LT2F-W84",103273257
"GD8V-WYQ",103273258
"GXW9-DBB",103273259
"L8MB-CP1",103273260
"LDQR-9B8",103273261
"GDHP-24G",103273262
"GDH5-W6L",103273263
"9S7W-9LY",103273264
"LZLG-G55",103273265
"MXLV-QVQ",103273266
"LBDZ-X8R",103273267
"GXM5-FKG",103273268
"GZT5-QS9",103273269
"GVKF-CSC",103273270
"GV77-FC3",103273271
"L8MB-CP1",103273272
"LDQR-9B8",103273273
"GDHP-24G",103273274
"GDH5-W6L",103273275
"L5NR-BMN",103273276
"G8Y9-XJ3",103273277
"GVSL-4CS",103273278
"GLK2-R9M",103273279
"LTX7-DRG",103273344
"GLV3-HH9",103273345
"KZ9B-7YK",103273346
"GNMC-XQ5",103273360
"GQJ9-R75",103273361
"GF8C-J7C",103273362
"GL29-Q76",103273363
"GZND-Z96",103273364
"GHS2-JK5",103273365
"LY3P-P2L",103273366
"LB15-BCC",103273367
"GC4H-MF7",103273368
"L1Q2-SSY",103273369
"LVNS-H6Q",103273370
"G92Q-R6L",103273371
"9SPL-JWC",103273372
"L2MM-QJS",103273373
"GLRQ-NHF",103273374
"GGXH-4VB",103273375
"GG3S-GNT",103273376
"G62T-K5D",103273377
"L5YR-ZZ5",103273378
"KX9D-DN8",103273380
"LDR1-X9V",103273381
"GXLP-N84",103273382
"LTKK-CHL",103273383
"L8MB-CP1",103273384
"LDQR-9B8",103273385
"GDHP-24G",103273386
"GDH5-W6L",103273387
"L5NR-BMN",103273388
"G8Y9-XJ3",103273389
"GVSL-4CS",103273390
"GLK2-R9M",103273391
"KX9D-DN8",103273392
"LDR1-X9V",103273393
"LBX4-4FT",103273394
"KLDH-GBY",103273395
"GFX1-DZ6",103273396
"L12V-NK8",103273397
"GHX9-VGC",103273398
"4R3T-WNN",103273399
"L647-GVL",103273404
"GS5Y-N68",103273405
"G384-P89",103273408
"G3WH-FB7",103273409
"G4JP-JZH",103273410
"GL2Z-8TM",103273411
"GDXD-X47",103273412
"GL29-CFL",103273413
"936G-FHT",103273414
"LHPS-3WN",103273415
"LY2P-7JC",103273416
"LCG6-96X",103273417
"L1F2-QVC",103273418
"G446-L1D",103273419
"G3PD-L7M",103273420
"GDX9-TZS",103273421
"GLK2-YMD",103273456
"GL8T-ZLJ",103273457
"LVMH-K1H",103273458
"GQ2F-7WP",103273459
"GVK6-RTH",103273460
"GKJV-GQD",103273461
"LTSR-Y7S",103273462
"G8PM-Q92",103273463
"GF99-C7X",103273464
"GJ16-T8K",103273465
"G2HZ-7T5",103273466
"G2HZ-M1D",103273467
"G61K-T2D",103273468
"GK45-2NY",103273469
"G7FG-ZW4",103273470
"LJVR-2ZX",103273471
"GX16-6T5",103273728
"L8MB-67G",103273730
"L8MB-67P",103273731
"L6RH-TKJ",103273872
"GJ7W-C62",103273873
"GWS3-FLM",103273874
"27SB-5FW",103273875
"LR71-QRB",103273888
"GG2N-12W",103273889
"GVMJ-NVS",103273890
"GVMJ-R9S",103273891
"GLVG-883",103273896
"GCSS-3MH",103273897
"LC36-KRK",103273898
"L19F-1S1",103273899
"M2WC-J94",103273900
"GN7H-F84",103273901
"L8MB-67G",103273902
"L8MB-67P",103273903
"LR9R-CVG",103273904
"LZ8J-9KD",103273905
"G2JH-6TZ",103273906
"LHL4-486",103273907
"GV46-SJC",103273908
"G2GT-XWS",103273909
"LVM6-FBZ",103273910
"9S9G-QL2",103273911
"LC7X-B9L",103273912
"MZ27-4BT",103273913
"LTJC-VTZ",103273914
"LVYF-Q7T",103273915
"GXWJ-JBC",103273920
"LK4T-R22",103274496
"LCQ7-YCF",103274497
"MXLV-QVQ",103274500
"LBDZ-X8R",103274501
"G61H-NL7",103274502
"GFY6-D4D",103274503
"9S7W-9LY",103274512
"LY7K-SP4",103274513
"GC26-2XH",103274516
"GVM3-TT6",103274517
"LY8V-Z5K",103274520
"LB13-PPV",103274521
"G7ZQ-JQN",103274522
"G6ZC-5LP",103274523
"G2Y2-3J3",103274524
"GDH5-ZM1",103274525
"G7ZQ-JQN",103274526
"G6ZC-5LP",103274527
"GDZ4-2VJ",103274528
"G6LS-M21",103274529
"GJH9-V5P",103274544
"LYGW-PHD",103274545
"GLQ2-PL3",103274546
"GGVL-W7C",103274547
"MQR5-S88",103274548
"GXVN-8C8",103274549
"L1SN-2GC",103274550
"LZD1-8QN",103274551
"GG5H-KCZ",103274552
"GG5X-KQS",103274553
"GHX9-YYM",103274554
"GXC2-9M7",103274555
"LY8V-Z5K",103274556
"LB13-PPV",103274557
