"fid","ascendancy"
"GXSJ-RM8",61578
"GXSJ-RM6",61579
"G786-2HR",61580
"GWJL-QLN",61581
"GHDZ-2GL",61632
"GJLW-KVV",61633
"GV52-VJ9",61634
"GVYJ-KPN",61635
"LL7L-SHG",61640
"LL7L-SCX",61641
"LJYQ-XL6",61728
"LVMC-LW4",61729
"L7JT-T4D",61730
"GQ8N-LXH",61731
"GV46-F53",61732
"L18X-S8Q",61734
"LBJR-5J6",61735
"K422-P7S",61744
"LRWV-M7Y",61745
"LB2G-CKS",61746
"GGF2-Z73",61747
"MRL4-4HT",61748
"224H-FPN",61749
"LH2V-RD6",61750
"LH5W-4T5",61751
"L5PT-FL6",61752
"LT4B-6GM",61753
"LK9W-JZF",61754
"LY3W-K7X",61755
"9X1J-7SX",61756
"KNZG-VFH",61760
"LZVZ-C35",61761
"KC8Z-WTN",61762
"LHSC-CZZ",61763
"MHHY-CBZ",61774
"GGRJ-36J",61775
"LCY4-D79",61776
"LVGV-SJ5",61777
"LKFF-MTV",61778
"L711-Q7J",61779
"LV8V-5WJ",61780
"MM61-R3X",61781
"LHT7-8X8",61782
"L5K9-J5Z",61783
"29HB-DWP",61784
"29HB-DM2",61785
"L457-4H4",61786
"LH7Z-T6J",61787
"GGG7-4P6",61788
"GGGQ-T84",61789
"LRYG-SJG",61790
"LRYL-Y9H",61791
"G6DV-37V",61848
"G6DV-6XN",61849
"LL7L-Q2C",122896
"LL7L-Q25",122897
"LK3H-PP4",123152
"LK3H-PLV",123153
"GV24-V2T",123154
"WTNZ-MYS",123155
"LL7L-Q2C",123280
"LL7L-Q25",123281
"LRDJ-V9T",123456
"G6VY-V9Q",123457
"M4HR-NDH",123458
"G8PJ-2W4",123459
"GQ8N-KD3",123460
"G6JB-X5X",123461
"MSJ9-V7V",123462
"GXL3-8T4",123463
"L8B7-HCN",123464
"LTQH-Z4J",123465
"GL4T-3LF",123468
"GMRH-37G",123469
"L18X-3NK",123470
"L6PB-QL5",123471
"GLMP-5LY",123488
"GVC9-N2R",123489
"GFMH-GQS",123490
"L6GW-V4M",123491
"GXVF-9XW",123492
"L5TY-J8S",123493
"278L-154",123496
"LZN1-YFV",123497
"L1GM-CXW",123498
"LB4N-BQH",123500
"LYGP-7HV",123501
"G8SF-7FW",123508
"GC8G-BTR",123509
"G2RS-CPS",123510
"G2RS-ZYH",123511
"LZNF-LTW",123520
"LZVZ-H1D",123521
"L8YN-5TQ",123522
"LRPM-231",123523
"9N51-WC4",123524
"G2W7-85R",123525
"GXG8-3X5",123526
"G9FY-243",123527
"GHL9-BMM",123548
"GX8D-67S",123549
"KJZZ-JPH",123552
"KFXW-HZR",123553
"LCRD-BST",123560
"LCR5-5K4",123561
"K217-H37",123562
"LBT1-FJB",123563
"GG8L-MJT",123564
"GGF3-3HV",123565
"LC84-XY1",123568
"GGVY-C3P",123569
"L23H-RXW",123570
"M952-2MJ",123571
"GK36-DB6",123572
"GK3D-XL7",123573
"L41W-9VC",123574
"L6MV-5KX",123575
"GJ7N-CMV",123578
"GGGQ-DLJ",123579
"97RV-NXD",123581
"GFYP-JZ7",245792
"GFYP-X9Q",245793
"LJ59-SGV",246304
"LDJH-4TP",246305
"LK3H-P2P",246306
"LKTX-9CS",246307
"GLSF-MD8",246308
"G3TS-BNH",246309
"GFYP-JZ7",246560
"GFYP-X9Q",246561
"LXWX-45N",246912
"LXMW-CT1",246913
"GKH6-1TX",246914
"GZXJ-6D2",246916
"K8L1-P42",246917
"L84S-FSM",246918
"GZFC-V45",246919
"LR56-2QH",246928
"L195-7FN",246929
"L51H-JMX",246930
"GG5W-B36",246931
"GK58-83F",246936
"GLKS-242",246937
"GFM9-4N1",246938
"GFM9-VTP",246939
"LZJR-D5D",246940
"L7N8-8DR",246941
"GK58-CF4",246942
"GGSK-8NZ",246943
"LCMF-Z6N",246976
"LB24-V1G",246977
"GLM5-9BD",246978
"MT44-YFP",246980
"G79Z-ZJ5",246981
"K647-36X",246982
"9MDZ-446",246983
"L7N4-K5N",246984
"LTNM-P2Z",246986
"M3R3-4M1",246987
"GFG4-SD1",246992
"LK7Q-TYP",246993
"GZ5B-GHH",246996
"G3P8-T4T",246997
"LYH5-N2D",247000
"LT4L-69Z",247001
"LHTM-618",247002
"LZVZ-453",247040
"LZVZ-HZ3",247041
"GCL4-FSY",247044
"GCL4-N7B",247045
"GQKF-VHT",247046
"LYKH-YSL",247047
"GWPZ-J2M",247048
"G2W7-VBD",247049
"LC2D-185",247052
"GF76-CM8",247053
"G9FB-JK1",247054
"G9FB-RD6",247055
"MRPB-TY3",247096
"GJZN-G7G",247097
"LHR8-BHH",247098
"LC59-7BF",247099
"LSDK-FJ3",247104
"M5Q6-M8Z",247105
"GQBT-WPZ",247106
"LC3T-MRD",247120
"L41W-FM1",247121
"MNT9-W9Q",247122
"L5XS-X7S",247123
"G2Q7-7S5",247124
"G27G-1PB",247125
"GGKD-QGZ",247126
"GGKD-X3Y",247127
"GVD6-CGQ",247136
"G2BM-ST8",247137
"G7GH-647",247140
"G61M-FZ8",247141
"GGFX-S5X",247142
"GGFX-Z9Y",247143
"M3W4-ZCX",247144
"W1BN-KXC",247145
"LCML-R1G",247148
"GZ89-MD1",247149
"LZLF-D4G",247150
"KJHS-R3L",247151
"GGLW-9TC",247156
"LHRG-WZ4",492608
"LH11-SR9",492609
"LDJH-HS5",492610
"GSFL-142",492611
"LK7C-WZG",492616
"9CX4-JH4",492617
"G7QK-LPM",492618
"GGDY-WM9",492619
"LKB1-RMC",493824
"LKB1-RSC",493825
"GGTQ-DFM",493826
"GGTQ-ZRK",493827
"GVDR-T4P",493832
"GVDR-V75",493833
"9ZCR-VD7",493834
"LZ2S-HD9",493836
"LDTD-KW7",493837
"GWDG-R4Y",493838
"G8ZG-721",493839
"LTGQ-Z9H",493856
"LBFL-FTW",493857
"L679-7KB",493858
"GZCR-P83",493859
"GFM9-ZCH",493872
"G43T-2SN",493873
"GLK3-MM1",493874
"LDJW-P47",493875
"GFM9-3H7",493876
"GFM9-XSD",493877
"GZYM-NQ2",493878
"LR8V-4PN",493879
"LZVM-6MJ",493880
"GXTQ-984",493881
"MMYP-991",493882
"LT66-HZN",493883
"GXTQ-WGN",493886
"GV6P-JW4",493887
"GZJ5-WV9",493952
"L8HT-F4Y",493953
"GDCR-9PX",493954
"KDS4-7W4",493955
"LWCN-HK7",493962
"G8KN-7NN",493963
"GJ3Y-9NP",493964
"LZLZ-DC9",493965
"M3DG-FDN",493966
"LHGX-5HH",493967
"GSTM-Q1V",493968
"GSTM-CB7",493969
"GDHV-R1L",493972
"LTNM-G7R",493973
"G2G4-6DL",493974
"G2G4-DZF",493975
"2SHS-9QT",493984
"G3BP-86H",493985
"GJCQ-5L5",493992
"G8TV-JBK",493993
"GKK4-MZC",493994
"LCJZ-HP4",493995
"G6HK-MG4",494002
"G4BP-R8M",494080
"G4B5-949",494081
"GZHW-GZL",494088
"G8YS-QPG",494089
"GG7Q-1XN",494090
"G8D1-PRK",494092
"LZBN-3Z4",494093
"27HS-K2B",494094
"G25W-FQ9",494095
"L41W-43B",494108
"GVG9-H9W",494109
"G6N5-7R6",494192
"GXFC-NC3",494193
"LC73-DBC",494194
"LCCJ-662",494195
"LSDK-FQC",494208
"9N79-Z2N",494209
"MXN3-5GJ",494240
"LRQW-K89",494241
"9488-9SH",494242
"LB5N-FSF",494243
"LZL3-SJF",494246
"GGL3-V46",494247
"L51H-MNG",494248
"L51H-MS5",494249
"LRCX-CX4",494272
"LRCM-T2D",494273
"G7GH-V6C",494280
"G61M-FZY",494281
"GGFX-774",494286
"GGF6-RRJ",494287
"GXFJ-1RN",494296
"M7CR-W1R",494297
"GW3M-K27",494298
"L1H1-4MP",494299
"LHFT-CMM",494300
"G227-ZZT",494301
"LYXJ-MP4",494302
"GDGS-SXH",494303
"LVMF-2NB",985216
"LH86-B44",985217
"L24W-B54",985220
"L24W-19Y",985221
"LVJT-4LH",985222
"G7ML-XWQ",985223
"LDY6-MRP",985232
"G9CD-YFV",985233
"GXMD-MJ3",985234
"L23N-T1B",985235
"LK13-G9W",987648
"G373-TW5",987649
"L1FY-S8N",987650
"G6PH-B2R",987651
"GVDR-B2H",987666
"M42G-2H9",987668
"K2YX-RYZ",987669
"L5F8-V3L",987672
"L5F8-K5C",987673
"MWXM-5N7",987674
"LVYW-9C9",987675
"G3N1-G4C",987678
"GGMY-261",987712
"LTJ9-JDB",987713
"GHFC-RYX",987716
"G3JD-PTQ",987717
"GZZD-9P3",987718
"GG6F-J78",987719
"G43T-RKC",987744
"G3CB-DMT",987745
"MN9G-L8S",987746
"G92Y-PN9",987747
"G71W-T7J",987750
"LVQ3-24F",987751
"GFMM-1DM",987754
"LVWC-ZCX",987755
"LC5W-4D1",987756
"LZ6T-HXK",987757
"G9F4-9R7",987758
"G9F4-946",987759
"G4D5-H2H",987760
"L71N-1G1",987761
"MZ1V-RT1",987762
"G99H-CXV",987763
"LH5Y-NXC",987764
"GNF3-JKB",987765
"GVSP-KWH",987904
"GD1K-L5V",987905
"L6GW-V3N",987906
"L6SQ-FMZ",987907
"GSB9-CJC",987910
"GSB9-DH6",987911
"LDZN-CL1",987924
"MK7R-HQ5",987925
"GNF7-SC3",987926
"GNFQ-TX8",987927
"LZDR-DTS",987928
"LJGZ-1BJ",987930
"GKKB-LLM",987931
"MGKB-GXQ",987932
"2WFL-Z7C",987933
"MVCG-CD3",987934
"LZDD-ZLZ",987935
"KLGW-13P",987936
"GSTM-TMM",987937
"93QW-PMZ",987944
"L2B9-X5Z",987946
"LT6K-DLL",987947
"GFKH-H9C",987948
"G2G4-C7J",987949
"GDW2-XN8",987950
"GDW2-FVV",987951
"LZXZ-1PW",987968
"G37B-3GH",987969
"GFGY-6H5",987986
"G8ZV-9D3",987987
"KZJ5-4ZC",987990
"GKK4-4XN",987991
"G4BP-JLT",988160
"GMNJ-VWR",988161
"G27C-6TH",988176
"LBH1-2Z5",988178
"LDVY-CSD",988179
"LZBN-38D",988184
"G8SF-KHK",988185
"L6DY-TC3",988186
"KG9S-SVS",988187
"MGRC-FLR",988188
"G3TX-KCP",988189
"GD6D-NZ4",988190
"LH23-JFP",988191
"GNJY-YF8",988216
"G9YG-DYR",988217
"G9YQ-GL6",988218
"G9YQ-YKG",988219
"LDB7-8YR",988388
"GQ1W-T73",988389
"MMNC-9LS",988390
"WTXR-81J",988391
"LDB2-BGB",988480
"LRMF-7LQ",988481
"29Y4-1CJ",988482
"LTKB-Q6P",988483
"L5PJ-PB6",988484
"LZPS-YTQ",988485
"LBKY-FN5",988486
"LBR2-7K4",988487
"9JJ1-XWN",988492
"LZPL-GLL",988493
"L6T1-3Y8",988494
"LDV4-2Y5",988495
"L1RM-XQ7",988496
"L51H-4NL",988497
"L6JJ-QGK",988498
"GXV7-PN4",988499
"GSC8-DTZ",988544
"LRCW-7GK",988545
"LZ83-3HN",988546
"MJTV-ZCM",988547
"L7GT-GYQ",988592
"LC6L-N5S",988593
"GQ52-ZWF",988594
"G3H9-4P8",988595
"KLQW-DYM",988596
"KLQW-6S9",988597
"KLQW-KKV",988598
"G66Y-NK7",988599
"LHFT-DKZ",988600
"L1LK-77Q",988601
"LCYS-R6H",988602
"L82J-LZP",988603
"G228-XSQ",988604
"LHBG-2VJ",988605
"GWSJ-H51",988606
"GWSJ-TR8",988607
"L24Z-FM3",1970440
"L24Z-FGY",1970441
"GLYM-N6D",1970444
"LWVM-MLP",1970446
"LBZN-JY8",1970447
"L1YZ-PLD",1970464
"L1YZ-BJ9",1970465
"LYYL-Q4K",1970466
"G6DK-H92",1970467
"G8W6-2CC",1970468
"MY5F-RQ5",1970469
"93Q7-Q87",1970470
"GG9K-5LW",1970471
"GQP2-94H",1975296
"GQPK-2C8",1975297
"LCVP-5L6",1975336
"KZ8T-KHM",1975337
"LYJR-B8Y",1975338
"LB79-M18",1975339
"LZGX-FSK",1975344
"G2G9-36Q",1975345
"G935-9KR",1975346
"G38Q-Z34",1975347
"GSFQ-D45",1975348
"LDJB-ZY5",1975349
"LBMF-J9J",1975350
"LYJR-K8S",1975351
"LWQH-GQB",1975356
"9S8K-7C9",1975357
"GLXH-XV6",1975424
"GLXH-99B",1975425
"LBD9-6M6",1975426
"GQ5B-DFK",1975427
"GKKP-YZ5",1975432
"GCMM-PLG",1975433
"L193-TX7",1975434
"G84C-3XG",1975435
"GVJ6-3YR",1975436
"L19R-9SW",1975437
"GLX4-K21",1975438
"M1SD-BBZ",1975439
"GS91-SZQ",1975492
"GS9B-GGM",1975493
"G7H7-SSK",1975500
"G7H7-X3M",1975501
"GF24-G5Q",1975502
"GW4G-P9M",1975503
"LCTG-459",1975512
"LH26-VTB",1975513
"LDJX-LCX",1975514
"LZD1-6CY",1975515
"M9MW-9MZ",1975518
"LTW9-NMH",1975519
"KNCK-KSW",1975520
"K23M-MDZ",1975521
"L6KV-NS3",1975522
"L6KV-NSQ",1975523
"GS2S-LB5",1975524
"G3T6-FB4",1975525
"G99H-3J4",1975526
"G99H-W5W",1975527
"G2XG-7F4",1975528
"G2XG-XM9",1975529
"G64N-XDF",1975530
"G64N-BMY",1975531
"LV4R-KP8",1975808
"LRH7-5SS",1975809
"KCH3-WKY",1975810
"KL6L-H9Z",1975811
"G4C7-Z66",1975812
"MSKW-K7W",1975813
"MH4V-D9K",1975848
"MB3M-C3L",1975849
"G285-R2X",1975852
"G285-PFF",1975853
"LHFM-RLH",1975856
"LHFM-RPB",1975857
"GNVZ-1NT",1975860
"GNVZ-Y8V",1975861
"GNVZ-H4B",1975862
"LV15-2RR",1975863
"L41H-MTZ",1975864
"LLS5-MTK",1975865
"LTLK-VWQ",1975866
"M4YM-P76",1975867
"GW2L-H28",1975868
"G2BT-8XG",1975869
"LV56-T7C",1975870
"GXMM-ST1",1975871
"GDLF-GWB",1975872
"GDLF-FXC",1975873
"946T-24Y",1975888
"946T-2HQ",1975889
"GQP1-K63",1975892
"GDR4-6JK",1975893
"L4GB-NC8",1975936
"GQP1-4MV",1975937
"LZX8-7GX",1975938
"LZX8-75H",1975939
"939N-5PT",1975972
"MVQ1-76H",1975973
"9VWS-M6Q",1975980
"G4FM-NQY",1975981
"GVL3-GWR",1976320
"GVL3-N14",1976321
"G212-J6D",1976322
"LZ6N-96R",1976356
"LZ83-G1Y",1976357
"L8B8-22T",1976358
"LY9D-C11",1976359
"GLFH-2WH",1976368
"G2XJ-GK6",1976369
"G6TB-ZVG",1976370
"G6TB-41G",1976371
"G7D7-YPD",1976372
"KPSS-NW7",1976373
"G89D-RZS",1976374
"L584-8J9",1976375
"LHTX-PD1",1976376
"LZBN-38L",1976377
"L2ZL-BB3",1976378
"G8QW-YM5",1976379
"M3BS-V2M",1976380
"GN5N-RJH",1976381
"MN2V-58Y",1976382
"4F6Z-8PW",1976383
"G9B1-HJ1",1976434
"GV9W-D5J",1976435
"G9Y7-74G",1976436
"G9Y7-Z7D",1976437
"L81B-7HC",1976776
"K41W-JJN",1976777
"LBCG-789",1976960
"LB4G-B9G",1976961
"LTLK-XPQ",1976962
"LH7K-6XT",1976963
"LTN4-LXW",1976964
"27SZ-5ZZ",1976965
"LTP8-N3M",1976966
"L5XM-BHZ",1976967
"L8RL-9KS",1976968
"LTVZ-WP5",1976969
"LK8M-QP6",1976970
"LYCZ-561",1976971
"L5J8-8WJ",1976972
"99DH-SX8",1976973
"MB2S-LPW",1976974
"LYQL-B7R",1976975
"LTYF-DNQ",1976984
"L1C8-286",1976985
"GLSN-K39",1976986
"GNJ3-32Q",1976987
"GLBB-SDN",1976988
"GJJ1-5VZ",1976989
"GF48-PLR",1976990
"K6HS-Q5N",1976991
"LKZN-RJ5",1976992
"L51H-Q8J",1976993
"9341-XB9",1976996
"L66Z-F6X",1976997
"MQ69-NLH",1976998
"L16F-CQH",1976999
"GH95-BJL",1977088
"GZ5D-F5B",1977089
"GFKT-M7S",1977092
"G2W9-K16",1977093
"LBZ1-F89",1977184
"G7SB-8PG",1977185
"GGZL-NCB",1977186
"G4T3-JFN",1977187
"GN2Q-2XS",1977188
"G66Y-BJG",1977192
"LKMZ-WGN",1977193
"G6TD-QPS",1977194
"GXVP-1G2",1977195
"KLQW-K2D",1977196
"MMFW-9NZ",1977197
"G6TD-CQC",1977198
"GXVP-JV9",1977199
"LZR7-23P",1977200
"LZR7-27X",1977201
"LZNG-CZB",1977202
"L1LK-Z3J",1977203
"LZXC-47S",1977204
"LZG7-SBC",1977205
"GNVZ-KP3",1977206
"GNVZ-6LS",1977207
"GGZL-NCB",1977208
"G4T3-JFN",1977209
"LBZ1-F89",1977210
"G7SB-8PG",1977211
"L8P4-H1K",1977212
"LHL3-N91",1977213
"GLF8-NWV",1977214
"GD1Q-HG7",1977215
"L24Z-JRL",3940880
"L24Z-VGB",3940881
"LWVM-MGN",3940892
"LWVM-MGJ",3940893
"93HV-954",3940928
"K8VR-4TF",3940929
"L1Y8-W2Q",3940930
"L1Y8-D4W",3940931
"LDDT-5NR",3940932
"GXPQ-QW4",3940933
"MVPM-CTK",3940934
"GZZG-XS7",3940935
"GM3P-31F",3940936
"KV2K-658",3940937
"G3JG-BH7",3940938
"G3JP-SRN",3940939
"L6JY-N22",3940940
"GMYR-JXD",3940941
"G4N9-JF5",3940942
"GZQ5-C53",3940943
"GJBJ-9GG",3950592
"GJBJ-7V6",3950593
"GX7W-YW3",3950672
"KZ8T-KHM",3950673
"GLRD-RR3",3950674
"LZNY-WQQ",3950676
"G3J4-GTW",3950677
"GH53-CVH",3950678
"L5GP-47R",3950679
"G4X1-JX1",3950688
"GLW9-LFC",3950689
"LBWS-7LC",3950690
"99N4-Y32",3950691
"GSWM-QHX",3950692
"LCRX-X3L",3950693
"GQFT-6JD",3950694
"LCVS-T3N",3950695
"LDJB-ZVR",3950696
"GQ9P-NFJ",3950697
"LDJB-87H",3950698
"LX3V-FXM",3950699
"GKV8-4FL",3950700
"GKVZ-RB8",3950701
"G7WF-MFT",3950702
"M7CX-WL8",3950703
"GD67-7MV",3950712
"GD6Q-RKZ",3950713
"GLJY-JGT",3950714
"GLXH-6MH",3950848
"GLXH-LQZ",3950849
"GLXH-HS8",3950850
"GLXH-FQP",3950851
"G6QN-3S5",3950852
"G23M-5FL",3950853
"GSY6-5L8",3950854
"GSY6-KYX",3950855
"GKKP-K2T",3950864
"GKKP-T53",3950865
"GXLD-8ST",3950866
"GNXB-6WY",3950867
"LYJR-B8Y",3950868
"LB79-M18",3950869
"LB8R-KQG",3950870
"LVZP-19S",3950871
"GLXH-HBM",3950872
"GWWS-LPK",3950873
"G4XW-5RS",3950874
"LVN8-WWY",3950875
"LBHF-4PY",3950876
"M794-Q4W",3950877
"GLXH-9QV",3950878
"GLX4-D7K",3950879
"G3CB-PMD",3950986
"G3C1-Q6N",3950987
"GMGY-W29",3951000
"M727-CNN",3951001
"GQPH-8RP",3951004
"GQPD-CJQ",3951005
"L6H9-GFY",3951006
"G7XP-C2W",3951007
"9S2L-YB1",3951024
"LZJV-XJS",3951025
"L2YT-12Z",3951028
"9J8D-ZDJ",3951029
"GZQT-RXN",3951030
"LXW8-WS5",3951031
"LY3R-B4P",3951036
"GCXS-DJ4",3951037
"GCXS-JQH",3951038
"LC7K-XK3",3951040
"LC7K-XPP",3951041
"KLGC-ZMP",3951042
"G6QN-45K",3951043
"KJ4L-23K",3951048
"GXT9-6T3",3951056
"GXT9-6TS",3951057
"GJB1-S7Z",3951060
"MTFL-TZ6",3951062
"GZ5D-LC9",3951063
"GG63-N6P",3951616
"GG63-6GR",3951617
"L6SQ-LDT",3951618
"G9CQ-W79",3951619
"LJ29-6YP",3951620
"G4VD-4SS",3951621
"GMBL-15W",3951622
"GMBG-SSS",3951623
"GZ41-MVP",3951624
"GZHW-GYK",3951625
"G928-SYG",3951712
"G92Z-55D",3951713
"GWJK-L4R",3951714
"GXJG-H9Q",3951715
"GNVD-6P1",3951720
"GNVD-NNN",3951721
"GNV6-QND",3951724
"GWBW-MF4",3951725
"GWTS-MZS",3951726
"GDP5-L54",3951727
"LBX5-XTF",3951728
"LB7D-31C",3951729
"GLJ1-M47",3951730
"M28L-XRJ",3951731
"LTLK-P4S",3951732
"GVRX-QPC",3951733
"L4WR-1DY",3951734
"MQ8Q-1YT",3951736
"GVRX-F3S",3951737
"G2FG-2GH",3951740
"LY2T-V2F",3951741
"GHRM-1YY",3951742
"L8MB-ZQ4",3951743
"9Z8J-LZJ",3951744
"KVKK-JRY",3951745
"GCRH-Y6T",3951872
"9QPH-N8B",3951874
"LZKW-NT6",3951875
"GSQT-D31",3951876
"L6JG-PMW",3951877
"GF5X-2RH",3951878
"GF5X-R3J",3951879
"G4FS-G72",3952640
"LZBP-6Y2",3952712
"GF14-HGH",3952713
"GG36-19Y",3952714
"MF6V-C69",3952715
"GFY8-7CL",3952716
"G9J2-G7X",3952717
"99ZZ-F45",3952718
"MDJS-2LQ",3952719
"GVFD-CWL",3952736
"GQSS-VRW",3952737
"GMTZ-88D",3952738
"L6DY-T2Z",3952744
"L6DY-TGQ",3952745
"LVCW-2GT",3952746
"LVCW-2PG",3952747
"LWFX-VHW",3952748
"L4B3-4WP",3952749
"GWD3-6R9",3952750
"GWGM-TSN",3952751
"GXR9-LCD",3952752
"29TB-Z52",3952753
"9VG8-RPY",3952754
"L61N-SPS",3952755
"MH1F-XWM",3952756
"LTH9-V63",3952757
"LBTG-FPH",3952758
"GHFZ-83K",3952759
"L6Y3-R2V",3952762
"LY14-4F1",3952763
"GQBL-T5Y",3953552
"GK1Y-C24",3953553
"M46L-WCR",3953554
"G7VL-9TS",3953920
"LRWC-H3T",3953921
"LB4P-9TJ",3953922
"MKZL-QBV",3953923
"2XB2-9HP",3953924
"LV8G-PW5",3953925
"LB9C-Y52",3953926
"LB6L-Z6K",3953927
"LDVN-TC1",3953928
"LLHJ-PN2",3953929
"LDVJ-8NN",3953930
"LTDD-1GH",3953931
"GD4Y-YQ6",3953932
"MK8S-111",3953933
"LD91-3SZ",3953934
"MMWD-3QP",3953935
"LK7H-QZ9",3953936
"MKLB-8TF",3953937
"LBXJ-BHB",3953938
"K4F4-GKQ",3953939
"LR3J-CXC",3953940
"LRC7-CWG",3953941
"MVWG-J1W",3953942
"LBLY-R7T",3953943
"LHTC-S6B",3953944
"GNYV-XJ6",3953945
"9H8G-8SK",3953946
"GC73-C8L",3953947
"LD91-3SZ",3953948
"MMWD-3QP",3953949
"L51K-TWP",3953950
"GQCF-W4P",3953951
"GC4H-MF7",3953968
"L1Q2-SSY",3953969
"L2LX-2SX",3953970
"LHDH-7CT",3953971
"LCJ4-XDK",3953972
"GXG4-3TR",3953973
"G7FG-ZW4",3953974
"LJVR-2ZX",3953975
"GLV4-38R",3953976
"L8H1-9QT",3953977
"LKM6-G1C",3953978
"LVFQ-7PH",3953979
"9CCV-52G",3953980
"KX9D-DNS",3953981
"MF13-35Q",3953982
"LRPD-JTK",3953983
"974C-4FT",3953984
"KH39-QL8",3953985
