"fid","ascendancy"
"GVH6-4JZ",15126
"L11L-9G5",15127
"GKYC-RSP",15232
"GXYL-6N2",15233
"LZWW-813",15234
"LV1P-3FW",15235
"L854-VZG",15238
"4RF6-4KK",15239
"LZYD-SNP",15240
"LHN2-VR9",15241
"LHF6-MZN",15242
"LHF6-MTJ",15243
"MSXT-9J7",15260
"W19W-DQV",15261
"G7JD-G6K",15264
"LRKN-QNN",15265
"GV2N-F1J",15266
"GX4Q-HB8",15267
"GLTK-BKQ",15272
"GJTC-D3K",15273
"KCVW-7SJ",15274
"LBG3-NPB",15275
"G4SH-HHD",15280
"MQLF-ND6",15281
"LTRP-6M3",15282
"LTRP-W97",15283
"L4SY-GWB",15288
"412Y-12S",15289
"KNWZ-35T",15290
"KN7C-PJM",15291
"K295-7G8",15292
"LDCM-XXM",15293
"G33H-S86",30216
"G2RT-SKP",30218
"LZFD-TF5",30220
"G22K-2GR",30221
"LJKY-YJR",30224
"L2BZ-QG2",30225
"MD48-9PQ",30226
"M62X-VT8",30227
"LH7S-G17",30228
"L5VL-PGG",30229
"9312-9YS",30230
"GQ7V-LRF",30231
"G85N-D8F",30234
"GVH6-NHP",30236
"LZWW-87P",30237
"G33Y-YH2",30238
"G33Y-JMK",30239
"LJKY-YJR",30240
"L2BZ-QG2",30241
"MD48-9PQ",30242
"M62X-VT8",30243
"LH7S-G17",30244
"L5VL-PGG",30245
"9312-9YS",30246
"GQ7V-LRF",30247
"G85N-D8F",30250
"GVH6-NHP",30252
"LZWW-87P",30253
"G33Y-YH2",30254
"G33Y-JMK",30255
"LHQ9-LPT",30464
"LT9H-93C",30465
"GLV2-D94",30466
"GLV2-VSZ",30467
"G2MG-6M4",30468
"GJ87-P16",30469
"LWY4-RQ8",30470
"L1FV-QT6",30471
"KLTB-L5Q",30476
"LWR2-LDW",30477
"LZT3-1Y5",30478
"MZBJ-LQJ",30479
"GMDR-LBR",30482
"LDYK-9QN",30483
"M33D-S2T",30520
"M33D-SLJ",30521
"GLM7-YV4",30528
"LV87-P5R",30529
"GL7Q-P64",30530
"GL7Q-RJQ",30531
"GV2N-KKM",30534
"GX4Q-L4B",30535
"MMQQ-SZ8",30546
"GC4X-KQJ",30547
"LTXL-DLQ",30548
"GDXF-Q9Y",30549
"GSZR-S38",30560
"GSZR-X76",30561
"LWV3-RPZ",30564
"GMMC-TL4",30565
"GZ4W-7Q2",30566
"GZ47-YQQ",30567
"G6CJ-GF7",30576
"GJP9-5XM",30577
"G6CJ-NMT",30578
"L19R-M6G",30580
"KNQF-ZV9",30581
"LD5K-HGP",30582
"GWC7-RXV",30583
"LTBF-M5Y",30584
"M4MN-WQ4",30585
"L44L-M3F",30586
"LBTG-8SM",30587
"LVJB-51W",60440
"9HC7-SFV",60441
"LJ1Q-CZF",60450
"LZNL-BW8",60451
"MD48-9PP",60452
"GS7Y-1RP",60453
"GSXC-ZHF",60456
"GSXC-XW4",60457
"G219-3XY",60458
"G219-M3C",60459
"LZ29-ZNZ",60461
"LY46-4TQ",60462
"GQ7C-T8R",60463
"G85N-1XF",60469
"GVH6-LPT",60472
"LCH6-KQH",60473
"K4Z1-NYY",60474
"2S22-1KV",60476
"LT93-DKV",60477
"LJ1Q-CZF",60482
"LZNL-BW8",60483
"MD48-9PP",60484
"GS7Y-1RP",60485
"GSXC-ZHF",60488
"GSXC-XW4",60489
"G219-3XY",60490
"G219-M3C",60491
"LZ29-ZNZ",60493
"LY46-4TQ",60494
"GQ7C-T8R",60495
"G85N-1XF",60501
"GVH6-LPT",60504
"LCH6-KQH",60505
"K4Z1-NYY",60506
"2S22-1KV",60508
"LT93-DKV",60509
"G87Z-Q7T",60928
"G3ZG-FCJ",60929
"L62Z-KMF",60930
"L62Z-KS9",60931
"GQKN-SXJ",60936
"MKRR-HXX",60937
"L1Q5-8XG",60940
"LVJ6-C3P",60941
"LJKT-YT9",60942
"GZR6-HT4",60943
"LWV2-H3C",60952
"G24R-YSD",60953
"L2BD-SGM",60954
"LTLV-57Y",60955
"LYW2-8NM",60956
"LYW2-8NZ",60957
"LYW2-6FS",60958
"GMYW-8XR",60959
"LV39-HG1",61040
"G9J5-3J5",61041
"GLMW-CGN",61056
"GS3X-T4L",61058
"G6RP-MSK",61059
"GV2N-X51",61068
"G4YS-LJC",61069
"LCFK-LTQ",61092
"GQNT-28C",61093
"G8FW-HX9",61094
"GH55-V75",61095
"G3MN-Z3P",61098
"GM1D-RRH",61099
"G4SH-X1H",61120
"LZ46-B87",61122
"LZ46-B86",61123
"G48Z-DDW",61128
"L28H-HGG",61129
"GXNM-JJX",61130
"GQXT-N82",61131
"GKW2-C5T",61132
"MSYX-M21",61133
"GDST-84M",61160
"KHZ3-92M",61161
"LYTF-CN2",61162
"LC1B-7NV",61163
"L52Y-SCM",61164
"L52T-15M",61165
"GWC4-ZGX",61166
"GHCB-4SP",61167
"GG35-SXJ",61168
"GDQJ-32S",61169
"GQTL-87T",61170
"L296-WLW",61171
"9N3T-B5B",61172
"GC9S-7XJ",61173
"KNHM-36H",61174
"LCF2-TLQ",61175
"LRJ9-87K",120880
"G4N7-45L",120881
"GCW3-6G1",120882
"LYLT-951",120883
"LB55-PHB",120900
"G2RS-14B",120901
"GVS7-K21",120902
"M99L-Y4W",120903
"L5RD-XJP",120912
"GXJD-KSM",120913
"LLQS-84Z",120915
"G21M-KSW",120916
"GG6Q-9D2",120917
"LH7H-RCD",120918
"LLQS-84Z",120919
"G288-BW8",120922
"G288-Y3Y",120923
"GFM9-VXG",120926
"KNBR-KPM",120927
"GSJH-TPX",120944
"GVHF-7TC",120945
"GVH6-7BK",120946
"G47C-C81",120952
"LB55-PHB",120964
"G2RS-14B",120965
"GVS7-K21",120966
"M99L-Y4W",120967
"L5RD-XJP",120976
"GXJD-KSM",120977
"LLQS-84Z",120979
"G21M-KSW",120980
"GG6Q-9D2",120981
"LH7H-RCD",120982
"LLQS-84Z",120983
"G288-BW8",120986
"G288-Y3Y",120987
"GFM9-VXG",120990
"KNBR-KPM",120991
"GSJH-TPX",121008
"GVHF-7TC",121009
"GVH6-7BK",121010
"G47C-C81",121016
"L83L-F7J",121856
"9KX5-5GZ",121857
"LRQ7-CF7",121860
"LKRS-LHT",121861
"G4YP-1PZ",121862
"G4Y5-W7V",121863
"GLRD-YDB",121872
"GG4R-XVF",121873
"M42G-2H9",121874
"K2YX-RYZ",121875
"GQJL-MSM",121880
"GSZ6-141",121881
"GZ2M-7BZ",121882
"GL47-FZN",121883
"LBVJ-75R",121904
"LV6H-LQC",121905
"M647-DR8",121908
"G27G-JY8",121909
"GFQQ-NZP",121910
"GZPV-W7Y",121911
"LDC8-NXH",122080
"LDC8-NF7",122081
"GLMW-8BM",122112
"GJJ8-XGM",122116
"GM5T-4YY",122117
"GDPR-SJD",122138
"GDPR-DHL",122139
"K6QR-FT7",122184
"GCR5-NX8",122185
"GWSX-C7X",122186
"GS8M-9Z8",122187
"MTRK-3PH",122188
"K2JR-RWY",122189
"G8ZT-2YW",122190
"GFTD-Y6P",122191
"G96W-1WK",122196
"LR3N-HRF",122198
"GJJB-3XD",122199
"GLZV-TVP",122244
"LC2W-SW7",122245
"LCXY-8NN",122246
"LZ6J-43N",122247
"G7KN-Z8G",122256
"LZPH-BWP",122257
"MC1K-CDY",122258
"L122-BC5",122259
"K889-LDJ",122260
"GWH3-T12",122261
"L89T-K5T",122262
"L89T-KRK",122263
"97JW-CSH",122264
"9SKR-Q99",122265
"K854-M4X",122320
"KZMM-63W",122321
"GMGJ-2DC",122324
"L1JP-Z4R",122325
"GH7Y-MK5",122326
"LT3B-C9N",122327
"LKM1-JRN",122336
"9V47-T93",122337
"L1JP-CX7",122338
"GJM1-YWD",122339
"G675-4DZ",122340
"G675-CVH",122341
"L584-HHB",122342
"LXJF-2Q5",122343
"MJ18-MQB",122344
"LJLG-7G1",122345
"LHPS-KMR",122346
"L4TS-343",122347
"LCJB-SJY",122348
"KFYW-RQB",122349
"GX7V-Q6T",122350
"GX7V-4PG",122351
"G4N7-HWN",241760
"G4N7-C4Z",241761
"LXQF-J65",241762
"G2S2-S7K",241763
"LVPQ-GQP",241764
"LVPQ-GZ8",241765
"G8ZL-KRF",241766
"L1W5-9RX",241800
"LYP2-4RB",241801
"GLGP-T86",241802
"GLG5-CFS",241803
"LCZJ-874",241804
"G6DD-8BX",241805
"GVS7-N69",241806
"GZLC-9GS",241807
"GXWR-6F5",241830
"GZH8-B7R",241831
"G4NP-3GK",241834
"GG63-DWJ",241835
"GJT2-923",241836
"GQ79-L7T",241837
"GXWR-6F5",241838
"GZH8-B7R",241839
"L4Z4-7VK",241844
"L4Z4-7VG",241845
"G28D-32J",241846
"G64Z-L4V",241852
"LCJW-N7N",241853
"GVHX-JNJ",241892
"GVHX-RRK",241893
"L1W5-9RX",241928
"LYP2-4RB",241929
"GLGP-T86",241930
"GLG5-CFS",241931
"LCZJ-874",241932
"G6DD-8BX",241933
"GVS7-N69",241934
"GZLC-9GS",241935
"GXWR-6F5",241958
"GZH8-B7R",241959
"G4NP-3GK",241962
"GG63-DWJ",241963
"GJT2-923",241964
"GQ79-L7T",241965
"GXWR-6F5",241966
"GZH8-B7R",241967
"L4Z4-7VK",241972
"L4Z4-7VG",241973
"G28D-32J",241974
"G64Z-L4V",241980
"LCJW-N7N",241981
"GVHX-JNJ",242020
"GVHX-RRK",242021
"LD83-87M",243712
"GW3V-2H2",243713
"G3RG-BD6",243714
"KC9G-38D",243715
"9QM7-BSB",243720
"9QM7-B3D",243721
"L1JD-8WG",243722
"LZK1-7QP",243723
"LCVP-5L6",243748
"KZ8T-KHM",243749
"LYJR-B8Y",243750
"LB79-M18",243751
"LBWL-M9N",243760
"LBW2-LV3",243761
"LWFH-JPM",243808
"GG5G-ZNG",243809
"M3SL-BNC",243810
"GSFP-54P",243811
"KNCB-YG7",243816
"LZFL-G5F",243817
"GN47-PCV",243818
"GGKY-4D4",243819
"GNZ8-83R",243820
"GN4W-MR4",243821
"L2GZ-L2L",243822
"GWMK-3J3",243823
"GLMW-QH3",244224
"GLMW-37C",244225
"LY5C-PQF",244232
"G6Q9-V6Y",244233
"G4YS-PL9",244276
"GJ8X-Q88",244278
"LYTF-CN2",244368
"LC1B-7NV",244369
"GZKN-5WD",244370
"GZKJ-9P7",244371
"G97B-Y58",244372
"G971-S42",244373
"G3VZ-W41",244374
"LWJB-JQ9",244376
"MHQH-NZ5",244377
"K2JR-R35",244378
"MTRK-3GX",244379
"GK6F-BV4",244392
"LKM9-R3D",244396
"LKM9-RHC",244397
"LT89-2HH",244398
"GJJB-MC1",244399
"G42R-FWH",244488
"GK36-912",244489
"L2WV-XBP",244490
"LHWD-C8T",244491
"L44D-GLX",244492
"LCZP-YWR",244493
"MCV7-JYX",244494
"MCV7-JYV",244495
"G8XK-MKL",244512
"GHX7-4N8",244513
"LDKZ-Y37",244514
"LL9P-4Z3",244515
"MC1K-CDJ",244516
"MC1K-CDG",244517
"LZNL-RS5",244518
"LC2D-3M7",244519
"L89T-2ZG",244520
"GZHP-QND",244521
"MFMV-95D",244522
"G27R-4C4",244523
"G8LN-QYB",244524
"G8LN-Z71",244525
"M9BL-2MM",244528
"M9BL-2QH",244529
"MZWW-QC9",244530
"LCM8-G1W",244531
"KZVX-N61",244640
"99T3-V4C",244641
"GJT6-V98",244648
"GJTX-MV9",244649
"GWMZ-PZ9",244650
"G8X7-FGL",244651
"LZ68-8FX",244652
"LZ68-8FT",244653
"L588-YQY",244654
"GCBL-9XH",244655
"GG7F-VV7",244672
"GV3J-J89",244673
"GJM1-5DH",244674
"GGRT-8ZH",244675
"GWMZ-PZ9",244676
"G8X7-FGL",244677
"GNWQ-3LH",244678
"GQMZ-26L",244679
"LYBY-K4K",244680
"LKVW-BB5",244681
"LB1Z-HXP",244684
"LB1Z-6DY",244685
"KFFD-Q68",244686
"G877-KQ7",244687
"LRYT-1V6",244688
"GVP5-Y1L",244689
"KFYC-7NZ",244696
"KH23-46C",244697
"LW28-YYH",244699
"GM8B-MR3",244700
"LH7J-GSS",244701
"93QW-6GL",244702
"LVPQ-GJ4",483520
"LVPQ-GL3",483521
"LKZW-PJF",483524
"LKZW-PYW",483525
"LBFQ-LNP",483528
"G9BG-8VG",483529
"LXQF-VBD",483530
"LXQF-K7Y",483531
"LTCN-GS2",483600
"L51G-7CT",483601
"L1F2-9CT",483602
"GK3D-BND",483603
"GVVD-DRP",483608
"LZS9-TZ5",483609
"M6H2-42P",483610
"M6H2-4RQ",483611
"M83X-MWQ",483660
"GQWC-SF9",483661
"L23L-H79",483662
"GGMX-FKZ",483663
"L85C-9GS",483668
"L5B7-NDK",483669
"GL5M-Z9C",483670
"GVSC-WNP",483671
"GXWR-FGV",483672
"G28M-XTG",483673
"L52C-SCN",483674
"L5XT-3CR",483675
"M83X-MWQ",483676
"GQWC-SF9",483677
"L23L-H79",483678
"GGMX-FKZ",483679
"GCBC-6CV",483688
"L8B5-J4K",483689
"L8B5-J45",483690
"L1KW-K92",483691
"G3QX-GZR",483704
"G3QX-7NC",483705
"G6XG-L4K",483706
"G6XG-276",483707
"LTCN-GS2",483856
"L51G-7CT",483857
"L1F2-9CT",483858
"GK3D-BND",483859
"GVVD-DRP",483864
"LZS9-TZ5",483865
"M6H2-42P",483866
"M6H2-4RQ",483867
"M83X-MWQ",483916
"GQWC-SF9",483917
"L23L-H79",483918
"GGMX-FKZ",483919
"L85C-9GS",483924
"L5B7-NDK",483925
"GL5M-Z9C",483926
"GVSC-WNP",483927
"GXWR-FGV",483928
"G28M-XTG",483929
"L52C-SCN",483930
"L5XT-3CR",483931
"M83X-MWQ",483932
"GQWC-SF9",483933
"L23L-H79",483934
"GGMX-FKZ",483935
"GCBC-6CV",483944
"L8B5-J4K",483945
"L8B5-J45",483946
"L1KW-K92",483947
"G3QX-GZR",483960
"G3QX-7NC",483961
"G6XG-L4K",483962
"G6XG-276",483963
"G2V3-HPM",487424
"GS43-RMF",487425
"GWZL-42W",487428
"L693-D5W",487429
"G2NY-GYX",487430
"G2NB-92K",487431
"GZT9-KNC",487440
"GD9M-868",487441
"GQ9M-3CC",487442
"GXJT-VLQ",487443
"LY2S-B45",487444
"L2M5-T52",487445
"GX7W-YW3",487496
"KZ8T-KHM",487497
"GLRD-RR3",487498
"LZNY-WQQ",487500
"G3J4-GTW",487501
"GH53-CVH",487502
"L5GP-47R",487503
"GQJ2-HCK",487520
"96S4-CL1",487521
"GLMF-KVR",487522
"GLMF-T54",487523
"LJRG-QV6",487616
"LR9S-41Y",487617
"L6SS-WZY",487620
"G6XS-YNZ",487621
"LB1Z-HXP",487622
"LB1Z-6DY",487623
"LHW5-CGS",487632
"GMC3-H8H",487633
"MMQC-PZ4",487634
"GN47-18N",487636
"GGKT-YGG",487637
"GN47-18N",487642
"GGKT-YGG",487643
"KN64-LFJ",487644
"LWJP-MWZ",487645
"MC5H-97X",487646
"LY6L-DD8",487647
"GLMW-DXP",488448
"GMPM-7HF",488464
"G6RN-Q27",488465
"GMGJ-2DC",488736
"L1JP-Z4R",488737
"GH7Y-MK5",488738
"LT3B-C9N",488739
"KGFG-6Z9",488744
"9ZWT-NYW",488745
"L41W-43B",488748
"GVG9-H9W",488749
"LZJH-6S3",488752
"GDST-RMP",488753
"9VVG-567",488754
"K2J2-GGD",488755
"LKM9-RXB",488792
"GJJB-W2Z",488793
"LRNY-5XN",488794
"MSKM-VCF",488795
"GSND-ND6",488796
"L6Q3-B13",488797
"LY2Z-4PK",488798
"G9ST-7W2",488799
"GQKN-5FN",488976
"MC38-PF5",488977
"L44S-VYN",488978
"GLVN-QMP",488979
"LKD6-Y91",488980
"G69F-XHZ",488981
"G8TQ-183",488982
"L1W2-GFH",488983
"GN8Y-T42",488984
"L41K-13S",488985
"MRYF-Y71",488988
"L4WT-NPG",488989
"GSML-813",488990
"GJKR-GHS",488991
"GNK3-WQN",489024
"G6L4-BQK",489025
"9365-HGT",489026
"MNNK-GPL",489027
"GHX7-KV7",489028
"GHX7-RSN",489029
"LHP8-6NQ",489036
"LHP8-6F8",489037
"LZFY-PW3",489038
"9M92-155",489039
"GWXK-CFC",489046
"HD41-74T",489047
"M4L1-XXP",489056
"G2H3-LYM",489057
"GSQJ-699",489280
"GSZZ-WT6",489281
"L69T-GZR",489296
"GSD5-CR9",489297
"G784-H1D",489298
"G78W-2XJ",489299
"GVH9-GGZ",489300
"MLYX-3WB",489302
"GGNV-MNQ",489303
"LZ68-8NV",489304
"9HTR-41T",489305
"GQ9D-8K6",489308
"GQ9D-WKQ",489309
"GG7N-MW3",489344
"GG7N-S1P",489345
"LKVQ-CF1",489346
"GWMQ-3XB",489347
"LZ42-1D1",489348
"KL7D-RFF",489349
"GVH9-GGZ",489352
"MLYX-3WB",489354
"GGNV-MNQ",489355
"LJYD-1JL",489356
"G8X7-FGL",489357
"G8XN-3M1",489358
"LB92-PQ5",489359
"G3J6-32G",489360
"KZTZ-J27",489361
"G4Q8-F3W",489362
"G4QZ-GL7",489363
"LBD9-CYV",489368
"L584-PYG",489369
"GKF8-6CD",489370
"LYY4-RHX",489371
"LZ6M-R26",489372
"LQTH-8RY",489373
"KFYC-7R1",489392
"MC1P-Z3D",489393
"LVWQ-BWF",489400
"LVWQ-B4P",489401
"93QT-SHQ",489402
"93QT-ZJZ",489403
"93QW-68Q",489404
"GX29-RWD",489405
"LVPQ-GY4",967040
"LBFJ-XKK",967041
"G7WQ-QPG",967042
"G7WQ-GBJ",967043
"L153-1X5",967048
"L153-1XR",967049
"G9BG-J9G",967056
"G9BG-BY3",967057
"LVZF-3B2",967200
"LTZG-LWM",967201
"GQKJ-LW6",967202
"GQKJ-5XB",967203
"LR19-MVH",967204
"G3P8-ZV6",967205
"GLMZ-5BD",967206
"G618-G5D",967207
"LWG6-954",967216
"LC6L-X51",967217
"GW9P-JQW",967218
"GZ1Q-DSK",967219
"M6H2-41V",967220
"GKCC-L5M",967221
"GZH2-XXD",967320
"LB26-BCL",967321
"GSNF-GSF",967322
"GSNF-GSV",967323
"G95B-CFZ",967324
"L2KP-PRK",967325
"L1WH-BCX",967326
"GSM3-52V",967327
"G6BG-TRH",967336
"LYHG-M44",967337
"L1JP-CX7",967338
"GL1H-6H3",967339
"GL5G-G53",967340
"GLYX-DKG",967341
"9M4Z-VGW",967346
"LBJL-GQW",967347
"MFKB-KB9",967348
"94WF-V7K",967349
"LBK1-7MS",967350
"L8BC-ZR5",967351
"GZH2-XXD",967352
"LB26-BCL",967353
"GSNF-GSF",967354
"GSNF-GSV",967355
"G95B-CFZ",967356
"L2KP-PRK",967357
"L1WH-BCX",967358
"GSM3-52V",967359
"LHT3-LM5",967376
"LH1Z-MLL",967377
"L8B5-JH9",967378
"LTMF-RDP",967379
"G3LL-37N",967408
"LX7N-M6B",967409
"L5Y6-M5K",967410
"G7FN-95G",967412
"G6XG-LNL",967413
"LVZF-3B2",967712
"LTZG-LWM",967713
"GQKJ-LW6",967714
"GQKJ-5XB",967715
"LR19-MVH",967716
"G3P8-ZV6",967717
"GLMZ-5BD",967718
"G618-G5D",967719
"LWG6-954",967728
"LC6L-X51",967729
"GW9P-JQW",967730
"GZ1Q-DSK",967731
"M6H2-41V",967732
"GKCC-L5M",967733
"GZH2-XXD",967832
"LB26-BCL",967833
"GSNF-GSF",967834
"GSNF-GSV",967835
"G95B-CFZ",967836
"L2KP-PRK",967837
"L1WH-BCX",967838
"GSM3-52V",967839
"G6BG-TRH",967848
"LYHG-M44",967849
"L1JP-CX7",967850
"GL1H-6H3",967851
"GL5G-G53",967852
"GLYX-DKG",967853
"9M4Z-VGW",967858
"LBJL-GQW",967859
"MFKB-KB9",967860
"94WF-V7K",967861
"LBK1-7MS",967862
"L8BC-ZR5",967863
"GZH2-XXD",967864
"LB26-BCL",967865
"GSNF-GSF",967866
"GSNF-GSV",967867
"G95B-CFZ",967868
"L2KP-PRK",967869
"L1WH-BCX",967870
"GSM3-52V",967871
"LHT3-LM5",967888
"LH1Z-MLL",967889
"L8B5-JH9",967890
"LTMF-RDP",967891
"G3LL-37N",967920
"LX7N-M6B",967921
"L5Y6-M5K",967922
"G7FN-95G",967924
"G6XG-LNL",967925
"M711-78W",974848
"LTM7-LB3",974849
"GM7G-HPY",974850
"9SV9-B9F",974851
"L1YZ-GV2",974856
"L1YZ-GL7",974857
"2S86-FQ1",974858
"G7S3-YN6",974880
"GMCH-M3F",974881
"L2LR-8MB",974886
"L71H-T5K",974887
"LRX4-RH6",974888
"LJLT-861",974889
"L1JD-CFK",974890
"LB9G-6GS",974891
"GLR6-WL6",974992
"GLRD-RR3",974994
"LCVF-9L1",975000
"LCVF-9LK",975001
"G39D-SX3",975002
"979W-K8X",975003
"G85V-KCM",975004
"LVDP-M98",975005
"MJZ6-L53",975006
"MM3K-F8Z",975007
"LYTH-6V3",975232
"L22K-RMH",975233
"9MZH-XXX",975234
"G3MZ-DMB",975235
"G8PR-2LM",975240
"LB3K-B8V",975241
"LDPV-QC2",975242
"LVDB-1J9",975243
"LBD9-CYV",975244
"L584-PYG",975245
"GKF8-6CD",975246
"LYY4-RHX",975247
"93QC-3S2",975264
"GGKY-3K9",975265
"99ZL-7JF",975266
"KJWB-LMF",975267
"KLV6-4M7",975288
"LYNK-SGP",975289
"LCRC-M39",975290
"LCRC-MM1",975291
"GDJ7-3HC",975292
"GF14-9J4",975294
"LB5H-3D1",976928
"G9KK-RPG",976929
"GJT6-V98",977472
"GJTX-MV9",977473
"GWMZ-PZ9",977474
"G8X7-FGL",977475
"LZ68-8FX",977476
"LZ68-8FT",977477
"L588-YQY",977478
"GCBL-9XH",977479
"KGFG-694",977488
"KGFG-6Z1",977489
"G25S-JN7",977490
"GNJY-YF8",977496
"G9YG-DYR",977497
"G9YQ-GL6",977498
"G9YQ-YKG",977499
"G6WH-LPN",977504
"G6WH-XQK",977505
"GDST-84M",977506
"KHZ3-92M",977507
"KC5S-F59",977584
"LR3N-CTN",977585
"LH6W-NFK",977586
"GKR4-C84",977587
"G97C-7HQ",977588
"LR22-FGY",977589
"9QQC-VXK",977590
"G38Z-D66",977591
"G2W1-541",977592
"GJYC-9J3",977593
"L5KF-P4J",977596
"LYKG-RSR",977597
"GLK1-X1J",977598
"GLK1-R7W",977599
"GHDM-6T3",977952
"LW9M-4BX",977953
"LZPN-DHQ",977954
"MSQN-S6S",977955
"G622-DWG",977956
"GSVX-Q4R",977957
"L1D6-KJ8",977958
"L17T-DBK",977959
"LCXV-B56",977960
"GXWR-D56",977961
"GH5N-VW5",977962
"LVRQ-RNL",977963
"LVZ2-59R",977964
"G9CL-V5S",977965
"GG8C-BS7",977966
"G3XK-YQ3",977968
"GSD5-YXM",977969
"MT3D-CQP",977970
"MT3D-CC9",977971
"G9MV-2ND",977976
"G9MV-R2R",977977
"G9MV-5S1",977978
"G9MV-2F8",977979
"LZ22-WS9",977980
"GSXS-VPD",977981
"GNK3-VZV",978048
"L4MM-3D3",978049
"GLMJ-RWX",978052
"GCMW-6T4",978053
"GLP5-Q68",978054
"GJXG-4NK",978055
"LB33-F3Z",978072
"GQNQ-Z7Q",978073
"LHP8-63F",978074
"LH23-Q2P",978075
"LBHF-4PY",978076
"M794-Q4W",978077
"LY2S-B45",978092
"L2M5-T52",978093
"LY51-MJ4",978094
"G8CR-T9P",978095
"G9D2-F4N",978560
"GSQJ-C5Z",978561
"GJT6-LDW",978592
"9NRD-KJ1",978593
"KNW4-296",978594
"G66D-6HY",978595
"GDPY-YYX",978600
"GVK2-995",978601
"LZV6-N1D",978604
"LTXV-DGS",978605
"LZ85-L9M",978608
"GMR1-HD9",978609
"G21H-XC3",978616
"G21H-PMC",978617
"GG7F-VNS",978688
"GG7N-8PG",978689
"GMDJ-XNL",978692
"GWMQ-SBJ",978693
"LHQN-M2V",978694
"LKG6-TC3",978695
"LCXV-R1G",978696
"GX44-XR1",978697
"LRJH-J5P",978698
"9345-ZKL",978699
"GDPY-YYX",978704
"GVK2-995",978705
"LZV6-N1D",978708
"LTXV-DGS",978709
"27DZ-NGM",978712
"G22Q-LR8",978713
"MLYX-3WB",978714
"GGNV-MNQ",978715
"LKKM-WPT",978716
"L812-LL6",978717
"LC5Z-R53",978718
"LCPP-Q9H",978719
"LTZZ-PRR",978720
"LTZZ-TQM",978721
"LTX8-4M4",978722
"K8W3-59F",978723
"G41G-93N",978724
"LKBK-898",978725
"G4QZ-T14",978726
"G4Q8-MD2",978727
"G94M-3PB",978736
"GLG5-YGT",978737
"LTZN-S3P",978738
"LWRF-XW6",978739
"2V4Q-SYX",978740
"GHB4-DPP",978742
"GQ6P-7Y7",978743
"LZXC-YPX",978744
"GJJ7-1NV",978745
"LY9Y-BYM",978746
"297C-FKX",978747
"LC2N-6FF",978784
"LC2N-6GV",978785
"LVWQ-B8N",978800
"LVWQ-BDN",978801
"L4W1-C16",978804
"937K-W1J",978805
"LWLB-1G4",978806
"GZB3-5DN",978807
"933R-4G7",978808
"GX29-KWV",978809
"L292-63Y",1934080
"G4T4-QZG",1934081
