"fid","ascendancy"
"GN4C-PDT",85867205
"GN4C-NZY",85867206
"GC4D-SXM",85867208
"GXHK-X3C",85867209
"GXQ9-V9P",85867210
"G61Z-V4W",85867211
"LY3P-51V",85867212
"MKM1-673",85867213
"GGGR-W7J",85867214
"GGR4-X82",85867215
"L1F2-QVC",85867216
"G446-L1D",85867217
"KCWM-JZX",85867218
"K4T5-MPV",85867219
"GVKF-CSC",85867220
"GV77-FC3",85867221
"LKRL-N5M",85867222
"LYSP-CWQ",85867223
"LY2P-7JC",85867224
"LCG6-96X",85867225
"L1F2-QVC",85867226
"G446-L1D",85867227
"L622-TT5",85867232
"GJ47-KV1",85867233
"GVG7-JKT",85867234
"G44Z-2F9",85867235
"GGV2-J8J",85867236
"GV7V-NYM",85867237
"L8MB-CP1",85867238
"L68S-S89",85867239
"G7W9-G8N",85867240
"G3HV-4DS",85867241
"G26T-YSM",85867242
"G8JP-322",85867243
"L8MB-CP1",85867244
"LDQR-9B8",85867245
"GDHP-24G",85867246
"GDH5-W6L",85867247
"L62G-KQ2",85867248
"GHG3-78F",85867249
"GNBK-S8S",85867252
"GNBK-YRR",85867253
"GL1X-ZCP",85867254
"GL1X-X29",85867255
"GM17-JZX",85867256
"L1W5-QRF",85867257
"GGV2-JRC",85867258
"LTKK-CHL",85867259
"LR72-4QX",85867260
"LBP4-GRZ",85867261
"LHW6-FV7",85867262
"L89H-F4Y",85867263
"9S7W-9LY",85867264
"LZLG-G55",85867265
"MXLV-QVQ",85867266
"LBDZ-X8R",85867267
"GXM5-FKG",85867268
"GZT5-QS9",85867269
"GVKF-CSC",85867270
"GV77-FC3",85867271
"L8MB-CP1",85867272
"LDQR-9B8",85867273
"GDHP-24G",85867274
"GDH5-W6L",85867275
"L5NR-BMN",85867276
"G8Y9-XJ3",85867277
"GVSL-4CS",85867278
"GLK2-R9M",85867279
"GKJW-WSV",85867280
"GKJW-3RZ",85867281
"GL1X-ZCP",85867282
"GL1X-X29",85867283
"GNBK-S8S",85867284
"GNBK-YRR",85867285
"GL1X-ZCP",85867286
"GL1X-X29",85867287
"GCDG-16T",85867288
"LT2F-W84",85867289
"GD8V-WYQ",85867290
"GXW9-DBB",85867291
"L8MB-CP1",85867292
"LDQR-9B8",85867293
"GDHP-24G",85867294
"GDH5-W6L",85867295
"G8Y5-5BD",85867312
"G8Y5-1JB",85867313
"GW7H-MB5",85867314
"GW3H-82S",85867315
"G8J2-267",85867316
"GKHC-PHX",85867317
"LRXC-P8L",85867318
"GVF2-HPV",85867319
"GLZ1-6Z7",85867320
"9CCV-52G",85867322
"KX9D-DNS",85867323
"GG5B-G97",85867328
"L1TQ-62M",85867344
"L1TQ-F2J",85867345
"G9L8-B3R",85867346
"GGKQ-P9T",85867347
"L62G-KQ2",85867352
"GHG3-78F",85867353
"GNBK-S8S",85867356
"GNBK-YRR",85867357
"GL1X-ZCP",85867358
"GL1X-X29",85867359
"GN46-SKC",85867368
"GXSP-RNB",85867369
"G6XY-TVR",85867370
"G4YY-V11",85867376
"L1DH-FK7",85867377
"GVNM-3G6",85867378
"KFKV-96D",85867380
"LR4Q-118",85867381
"9CQZ-W68",85867382
"9C3W-LX1",85867383
"GWJB-Z88",85867386
"L8SW-M4T",85867387
"GX6J-D6Z",85867388
"GG5X-KQS",85867389
"GCBH-GDY",85867390
"G6F6-SD4",85867391
"LZJY-5MR",85867392
"L7G1-HN9",85867393
"LB8Y-4VY",85867394
"GX75-9NC",85867395
"GN4F-QN1",85867396
"GVS1-374",85867397
"GVKF-CSC",85867400
"GV77-FC3",85867401
"LKRL-N5M",85867402
"LYSP-CWQ",85867403
"G6ZS-3VK",85867404
"GX3T-KJZ",85867405
"G8NM-NY7",85867406
"GZVH-LK3",85867407
"GGVH-CQX",85867408
"MN7N-DKB",85867412
"97B8-RTD",85867413
"L5NR-BMN",85867414
"G8Y9-XJ3",85867415
"GX16-85G",85867424
"GX16-CPZ",85867425
"L1H1-N1N",85867440
"936R-HBT",85867441
"GC26-2XH",85867442
"GVM3-TT6",85867443
"GWBM-VYS",85867444
"GWBM-N18",85867445
"MPY6-KXH",85867446
"KHFH-JFQ",85867447
"LDW2-5R5",85867448
"GDLZ-GQW",85867449
"GD22-V1M",85867452
"GL7J-9XL",85867453
"LDQR-3KB",85867454
"LXS8-GFV",85867455
"GJYC-JM7",85867456
"LDW2-PL8",85867457
"GVF2-8JG",85867458
"GVF2-HPV",85867459
"L8MB-CP1",85867460
"LDQR-9B8",85867461
"GVBF-7Z8",85867462
"GVBD-QYB",85867463
"9Q1Q-BKD",85867464
"LTJC-DMN",85867466
"L6YC-T3J",85867467
"GQ2V-C91",85867468
"G829-SGG",85867469
"GL15-ZXN",85867470
"GQ2V-XFL",85867471
"GC3W-VBK",85867472
"G4R7-9K7",85867473
"GD8V-WYQ",85867474
"GXW9-DBB",85867475
"GHRT-31K",85867476
"L8SW-M4T",85867477
"GC3W-VBK",85867478
"G4R7-9K7",85867479
"G4YY-V11",85867480
"L1DH-FK7",85867481
"GVNM-3G6",85867482
"KFKV-96D",85867484
"LR4Q-118",85867485
"9CQZ-W68",85867486
"9C3W-LX1",85867487
"9CX4-SPS",85867488
"LZDQ-Q3F",85867489
"LZNX-VZZ",85867492
"L4WY-GNZ",85867493
"L1H1-N1N",85867494
"936R-HBT",85867495
"GDDZ-CH8",85867496
"GL3P-LWV",85867497
"G63T-RN3",85867500
"GDT5-TMS",85867501
"GJHM-ZK4",85868032
"G61P-9NG",85868033
"G61P-V1L",85868034
"G61P-7Y2",85868035
"GH2S-753",85868036
"GXWX-F83",85868037
"GJH9-V5P",85868048
"LYGW-PHD",85868049
"GLQ2-PL3",85868050
"GGVL-W7C",85868051
"MQR5-S88",85868052
"GXVN-8C8",85868053
"L1SN-2GC",85868054
"LZD1-8QN",85868055
"GG5H-KCZ",85868056
"GG5X-KQS",85868057
"GHX9-YYM",85868058
"GXC2-9M7",85868059
"LY8V-Z5K",85868060
"LB13-PPV",85868061
"G7ZQ-JQN",85868062
"G6ZC-5LP",85868063
"L1SN-2GC",85868064
"LZD1-8QN",85868065
"GSWF-F4N",85868066
"G2PW-JCY",85868067
"L8MB-67G",85868068
"L8MB-67P",85868069
"LZFZ-8TN",85868070
"GMN1-GP5",85868071
"L87D-4L1",85868072
"GZT6-CJM",85868073
"L6L8-GTX",85868074
"G6F6-CX3",85868075
"L87D-4L1",85868076
"GZT6-CJM",85868077
"G2QM-MWP",85868078
"L1P7-DPG",85868079
"GVWS-1X8",85868080
"LJPV-SBL",85868081
"GQDK-M68",85868082
"GN3N-K4Q",85868083
"L7BF-Y1N",85868084
"GVG2-XXF",85868085
"LVZP-R1S",85868088
"GVS1-9SP",85868089
"GJH9-V5P",85868096
"LYGW-PHD",85868097
"GLQ2-PL3",85868098
"GGVL-W7C",85868099
"MQR5-S88",85868100
"GXVN-8C8",85868101
"L1SN-2GC",85868102
"LZD1-8QN",85868103
"GD22-QHP",85868104
"GKHC-CD5",85868105
"GV32-Y4Y",85868106
"G2XZ-RW2",85868107
"GNMC-XQ5",85868112
"GQJ9-R75",85868113
"GX5X-R1S",85868114
"GMWY-7P7",85868115
"G94P-WNP",85868120
"LY7K-8TV",85868144
"GDFJ-SVR",85868145
"G7DV-TV1",85868146
"GX4N-ZF2",85868147
"GVQ9-G38",85868148
"LJY6-PHW",85868149
"L1SN-2GC",85868150
"LZD1-8QN",85868151
"LTTG-M4H",85868160
"GFDN-867",85868161
"GJ45-NXP",85868162
"GJHW-H2B",85868163
"G6VX-368",85868164
"GGV2-FFZ",85868165
"GNYP-DRK",85868166
"LYKS-YY7",85868167
"LY7K-8TV",85868168
"GDFJ-SVR",85868169
"G7DV-TV1",85868170
"GX4N-ZF2",85868171
"9CX4-SPS",85868172
"LZDQ-Q3F",85868173
"LC36-KRK",85868174
"L19F-1S1",85868175
"G67C-7RS",85868176
"GVLX-NKH",85868177
"GV7V-JD2",85868180
"GVL6-2D4",85868181
"L1SN-2GC",85868184
"LZD1-8QN",85868185
"GSWF-F4N",85868186
"G2PW-JCY",85868187
"GC26-2XH",85868188
"GVM3-TT6",85868189
"MVMZ-N3Y",85868192
"9QW1-QFF",85868193
"LYS8-GHS",85868194
"LRQZ-N77",85868195
"LTBC-QTH",85868196
"LR3X-PY9",85868197
"L6NY-6N8",85868198
"GXQP-5R1",85868199
"M8KR-8X9",85868200
"M8K1-VT5",85868201
"L1SN-2GC",85868208
"LZD1-8QN",85868209
"GSWF-F4N",85868210
"G2PW-JCY",85868211
"L8MB-67G",85868212
"L8MB-67P",85868213
"LZFZ-8TN",85868214
"GMN1-GP5",85868215
"L87D-4L1",85868216
"GZT6-CJM",85868217
"L6L8-GTX",85868218
"G6F6-CX3",85868219
"L87D-4L1",85868220
"GZT6-CJM",85868221
"G2QM-MWP",85868222
"L1P7-DPG",85868223
"L7JX-FR3",85868224
"GL47-2L6",85868225
"GHK4-13F",85868244
"GNQK-WH6",85868245
"LY7K-8TV",85868248
"GDFJ-SVR",85868249
"MCSC-XDN",85868256
"G64M-83J",85868257
"MQR5-S88",85868258
"GXVN-8C8",85868259
"9S7W-9LY",85868260
"LZLG-G55",85868261
"LZ81-PB7",85868262
"LZ81-TF8",85868263
"LJJQ-3QR",85868264
"LBVM-73R",85868265
"GV7V-N8L",85868266
"GVL6-VLG",85868267
"LY8V-Z5K",85868268
"LB13-PPV",85868269
"G7ZQ-JQN",85868270
"G6ZC-5LP",85868271
"GLS4-XCR",85868272
"GKBP-GNP",85868273
"LTJC-VTZ",85868274
"LVYF-Q7T",85868275
"GF1N-DXJ",85868276
"LRQP-BNX",85868277
"G8JG-K87",85868278
"G8V5-ZNB",85868279
"LY8V-Z5K",85868280
"LB13-PPV",85868281
"LDQR-3KB",85868282
"9C4C-QMV",85868283
"G2Y2-3J3",85868284
"GDH5-ZM1",85868285
"GNTW-YNB",85868286
"G4LK-VZH",85868287
"GKKM-967",85868288
"G649-X2L",85868289
"GSRR-FP8",85868290
"GSRR-JCP",85868291
"GKJW-WSV",85868296
"GKJW-3RZ",85868297
"GL1X-ZCP",85868298
"GL1X-X29",85868299
"GNBK-S8S",85868300
"GNBK-YRR",85868301
"GL1X-ZCP",85868302
"GL1X-X29",85868303
"GZGX-WVV",85868304
"GFR4-ZXF",85868305
"GGKJ-KBZ",85868306
"GGNF-JDG",85868308
"GK5W-F8S",85868309
"GL7J-77Y",85868310
"L5TT-5MV",85868311
"GQB8-ZMJ",85868312
"L5LY-6L5",85868313
"GV46-SMJ",85868314
"G21L-S31",85868315
"GX96-VBQ",85868316
"GXDF-HMY",85868317
"LV3M-JM2",85868318
"GK3R-F1J",85868319
"LKMF-1H7",85868336
"G9R9-PKQ",85868337
"GQB8-ZMJ",85868338
"L5LY-6L5",85868339
"GGSN-D11",85868340
"GL1C-LR9",85868344
"G66V-7TZ",85868346
"G66V-SMV",85868347
"L6KK-BW5",85868348
"LVJJ-Q82",85868349
"GJ1F-3NQ",85868350
"LZ5Z-9F8",85868351
"LDPM-4BT",85868384
"L6LN-517",85868385
"GD9W-PBK",85868386
"LR9R-CVG",85868388
"LZ8J-9KD",85868389
"G2JH-6TZ",85868390
"LHL4-486",85868391
"GV63-VTT",85868400
"29QN-74W",85868401
"9S7W-9LY",85868408
"LY7K-SP4",85868409
"LCJB-PYX",85868410
"LTVW-1XZ",85868411
"G6FD-BSZ",85868412
"G6FD-GS5",85868413
"LVFB-T4D",85868414
"GL56-D1P",85868415
"GGJY-3SX",85868416
"G6WK-16H",85868417
"G25H-BRS",85868418
"9S7W-9LY",85868420
"GGT8-ZZR",85868421
"GGQF-XBK",85868424
"GM4V-T56",85868425
"GFBT-DPP",85868426
"L27Y-3KM",85868427
"9S7W-9LY",85868428
"GGT8-ZZR",85868429
"LRYR-5FG",85868432
"L7G1-HN9",85868433
"G4L4-ZF1",85868434
"L2YB-35V",85868436
"GK2R-CHS",85868437
"G2W9-H85",85868438
"GW73-298",85868439
"LY8V-Z5K",85868440
"LB13-PPV",85868441
"LDQR-3KB",85868442
"9C4C-QMV",85868443
"G2Y2-3J3",85868444
"GDH5-ZM1",85868445
"GNTW-YNB",85868446
"G4LK-VZH",85868447
"LY7K-8TV",85868448
"GDFJ-SVR",85868449
"G7DV-TV1",85868450
"GX4N-ZF2",85868451
"GVQ9-G38",85868452
"LJY6-PHW",85868453
"L1SN-2GC",85868454
"LZD1-8QN",85868455
"LTYK-YVW",85868456
"G3WC-WPZ",85868457
"GHX9-YYM",85868458
"GXC2-9M7",85868459
"GZGX-WVV",85868460
"GFR4-ZXF",85868461
"GGKJ-KBZ",85868462
"LY8V-Z5K",85868464
"LB13-PPV",85868465
"LDQR-3KB",85868466
"9C4C-QMV",85868467
"G2Y2-3J3",85868468
"GDH5-ZM1",85868469
"GNTW-YNB",85868470
"G4LK-VZH",85868471
"LZJY-5MR",85868472
"L7G1-HN9",85868473
"LB8Y-4VY",85868474
"GX75-9NC",85868475
"GN4F-QN1",85868476
"GVS1-374",85868477
"MCSC-XDN",85868512
"G64M-83J",85868513
"MQR5-S88",85868514
"GXVN-8C8",85868515
"9S7W-9LY",85868516
"LZLG-G55",85868517
"LZ81-PB7",85868518
"LZ81-TF8",85868519
"LJJQ-3QR",85868520
"LBVM-73R",85868521
"GV7V-N8L",85868522
"GVL6-VLG",85868523
"LY8V-Z5K",85868524
"LB13-PPV",85868525
"G7ZQ-JQN",85868526
"G6ZC-5LP",85868527
"GLS4-XCR",85868528
"GKBP-GNP",85868529
"LTJC-VTZ",85868530
"LVYF-Q7T",85868531
"GF1N-DXJ",85868532
"LRQP-BNX",85868533
"G8JG-K87",85868534
"G8V5-ZNB",85868535
"LY8V-Z5K",85868536
"LB13-PPV",85868537
"LDQR-3KB",85868538
"9C4C-QMV",85868539
"G2Y2-3J3",85868540
"GDH5-ZM1",85868541
"GNTW-YNB",85868542
"G4LK-VZH",85868543
"GGY9-DN7",168559616
"GGYD-S2N",168559617
"GGRV-N2R",168559618
"LK7C-8NL",168559619
"K29P-TBP",168559648
"GL7H-LZS",168559649
"GXJ4-HFD",168559652
"GJB7-RDY",168559653
"9373-V8F",168559664
"K12C-59K",168559665
"K12D-56M",168559672
"GHXD-67M",168559673
"GC4Y-261",168559676
"GLN9-1WL",168559677
"GDDS-Q5G",168559680
"GH2P-758",168559681
"G9PS-2YP",168559688
"9H8D-NKZ",168559690
"MS5M-GB2",168559691
"L13L-H5P",168559692
"GDCW-7L1",168559693
"G3GR-JFC",168559694
"9QQV-XMY",168559695
"LYG2-3M6",168559712
"GK2X-GZ7",168559720
"GK2X-1X9",168559721
"GMQ8-3VF",168559722
"G684-TT5",168559723
"9MC9-9KJ",168559728
"GC4W-SKV",168559730
"9HBX-CQ5",168559732
"KFD5-HFN",168559733
"LYTV-M7V",168559734
"MDQM-J2V",168559735
"L25D-LHF",168559736
"GXJQ-W61",168559737
"KNZ2-YRQ",168559738
"GGW2-S2C",168559739
"GXN2-V8Y",168559740
"G6DY-2HV",168559741
"GXN2-CGJ",168559742
"GGY9-DN7",168559744
"GGYD-S2N",168559745
"GGRV-N2R",168559746
"LK7C-8NL",168559747
"K29P-TBP",168559776
"GL7H-LZS",168559777
"GXJ4-HFD",168559780
"GJB7-RDY",168559781
"9373-V8F",168559792
"K12C-59K",168559793
"K12D-56M",168559800
"GHXD-67M",168559801
"GC4Y-261",168559804
"GLN9-1WL",168559805
"G66J-P57",168559808
"GK8Q-S18",168559809
"GQJ5-3M6",168559810
"LCZC-B2Y",168559811
"GQJ5-3M6",168559812
"LCZC-B2Y",168559813
"MZN2-B84",168559814
"GQJ5-3M6",168559816
"LCZC-B2Y",168559817
"MZN2-B84",168559818
"9335-ZWL",168559828
"L61F-41K",168559829
"GDC7-ZKS",168559830
"GV7Z-XV4",168559831
"LVS5-PXY",168559840
"GXNK-YDG",168559841
"G2XK-TM2",168559842
"LTF6-LS3",168559844
"LLQR-J6G",168559845
"GCJZ-7ZN",168559848
"GCJZ-8KP",168559850
"27SV-DBT",168560000
"GCJ6-K4W",168560001
"93QW-V42",168560128
"GXND-D3P",168560129
"LB4N-F8S",168560130
"GLYR-YHB",168560131
"GF4N-CQY",168560132
"LZBX-3Y6",168560136
"GSZ6-2MY",168560137
"K12D-R4V",168560138
"GXV9-364",168560139
"LVS5-PXY",168560140
"GXNK-YDG",168560141
"K2H7-B9K",168560142
"KNXR-916",168560143
"93QS-9RX",168560144
"G6W3-DS4",168560145
"MCL1-S4N",168560160
"KD9B-725",168560161
"93Q5-QSW",168560162
"G7N6-G4M",168560163
"GJNH-CX7",168560164
"9HPF-DLH",168560165
"GGWZ-9ZR",168560166
"GGWZ-JR8",168560167
"GG2Z-33N",168560168
"GG2Z-457",168560169
"9CX4-1TH",168560170
"LCYS-L2D",168560176
"9QZ6-1MY",168560177
"93QQ-P4W",168560178
"9QQT-WK2",168560179
"GSJJ-F96",168560180
"G6NX-7ST",168560181
"GJJQ-B4H",168560182
"GJJ7-3K1",168560183
"GXD8-VXT",168560184
"LTGC-MRZ",168560186
"LCZM-XXY",168560187
"GXR5-Q69",168560196
"GK1M-V6N",168560197
"GXR5-Q69",168560204
"GK1M-V6N",168560205
"93QY-TSG",168560226
"LVS5-PXY",168560232
"GXNK-YDG",168560233
"KD3F-HVM",168561677
"L7NX-Y3Q",168561680
"K8TV-BR4",168561681
"G22N-W1V",168561692
"G22N-SKK",168561693
"LJLY-B8X",168561694
"GXTS-3TP",168561695
"G6NZ-WQY",168561728
"LB2K-M6V",168561920
"GQMG-8W6",168561921
"GD9B-QYY",168561922
"LH5H-7RJ",168561923
"MHHK-FFS",168561928
"MHHK-FFR",168561929
"GK53-QYS",168561936
"GK53-Z14",168561937
"M2CD-CPM",168561938
"LHXY-GKC",168561939
"GGKC-YLP",168562176
"G4YM-9SG",168562177
"L6F8-VBD",168562178
"LC7L-Z1J",168562179
"GSKB-VQT",168562184
"GC4C-R48",168562188
"G62T-BKC",168562192
"LBQG-78Z",168562193
"L7LJ-SZ3",168562194
"L19Q-M4J",168562195
"L81Y-F4G",168562196
"LT77-2JM",168562197
"GJ8X-KC1",168562198
"GJ2T-PZS",168562199
"LRSB-HB6",168562200
"L85K-C9T",168562201
"M195-LPS",168562202
"GJ7F-TPH",168562203
"M37Z-4Y1",168562204
"K4T4-1JF",168562205
"94ZD-P2N",168562206
"GVXK-5ZT",168562207
"LBYQ-Z26",168562208
"MF7F-HQF",168562209
"MQ1J-61P",168562210
"L71G-CGB",168562211
"GVP1-WXH",168562218
"G2XX-JMT",168562220
"LZK4-XBC",168562224
"LCX6-7YZ",168562225
"L6FP-2WB",168562226
"GC48-1WM",168562227
"M7W1-BV2",168562228
"LR1D-N9V",168562229
"29WW-SJK",168562230
"K4BF-BN8",168562231
"KC88-FT7",168562304
"KHNC-TTT",168562305
"G78J-9NJ",168562312
"LZGC-MLG",168562313
"LYSJ-7SH",168562336
"G3WR-V5J",168562337
"GD57-NLS",168562338
"KCYS-XJP",168562339
"GC4Z-K1Y",168562340
"GVHM-DNZ",168562341
"L44K-6TT",168562344
"LHQW-7DW",168562345
"LCRH-GYP",168562346
"G2M1-NFY",168562347
"LJLZ-5MT",168562348
"KHR8-PT3",168562349
"L13Z-FVM",168562350
"LB5R-TM9",168562351
"GGFG-P4C",168562352
"GGFG-RBL",168562353
"GHND-3J4",168562354
"LVCN-2S8",168562355
"GKJR-HCB",168562360
"GKJR-N57",168562361
"G8GX-SXC",168562364
"9M8Z-PWP",168562365
"LD99-HNN",168562366
"GD5W-3HV",168562367
"KZJ9-9VD",168562368
"LWXS-RM2",168562369
"M4RR-H7P",168562370
"L5JX-DF2",168562371
"L788-TP4",168562372
"G28N-XBD",168562373
"LHNC-21P",168562374
"LY21-V57",168562375
"LYXV-5VJ",168562376
"GMYC-W4W",168562377
"G6D8-RHQ",168562378
"GN69-M1B",168562379
"GKJN-FT6",168562380
"GJW8-4RL",168562381
"K2JV-52N",168562382
"G398-DR7",168562383
"MLWY-7CB",168562392
"K1TD-1V7",168562393
"GDBF-HF7",168562394
"GQ5M-X94",168562395
"GMF5-5RD",168562398
"GKQC-419",168562399
"LDZ2-7NJ",168562400
"G39C-Z65",168562401
"LH6G-V2Y",168562402
"29YR-MR6",168562403
"L81B-QMC",168562404
"9QRM-DK1",168562405
"L62H-G8Z",168562406
"LL3L-7J2",168562407
"GJFB-V4R",168562408
"GHDC-QBB",168562409
"LZ48-6VV",168562410
"G4B2-5QH",168562411
"9S9R-3H6",168562412
"LHFV-94Q",168562413
"LZDQ-WGJ",168562414
"G7RP-RCM",168562415
"9ZCR-2KR",168562432
"LVQS-PP4",168562433
"G4VX-PV4",168562434
"GX6Q-GT2",168562435
"LYJM-266",168562440
"GSS9-S9W",168562464
"G2H3-SC2",168562465
"LBJS-YSW",168562468
"LYVS-7F2",168562469
"LRSM-G5R",168562470
"GLSG-F91",168562471
"GXKT-JGH",168562472
"GG7P-K39",168562473
"K2LT-941",168562476
"94NT-NPW",168562477
"LZFP-F9Q",168562478
"LZV5-1QK",168562479
"L6L5-582",168562480
"L41W-FPT",168562481
"GNHR-SGT",168562482
"GNHR-DZ6",168562483
"GJFZ-6FT",168562484
"G7NR-N5Q",168562488
"L16J-8MV",168562489
"G8BK-ZQT",168562490
"GJFB-JJZ",168562492
"GJF1-MM2",168562493
"93QM-FC7",168562494
"937H-9FQ",168562495
"LHG3-816",168562496
"GCSP-3DP",168562497
"KLGV-S9R",168562498
"KLGV-S9Z",168562499
"KLGV-S9R",168562504
"GKNM-JTT",168562505
"K2V6-KF4",168562512
"LR92-4BL",168562513
"9CNV-S3Y",168562560
"9MGQ-TMZ",168562561
"LD97-JNB",168562564
"L8PF-YKQ",168562565
"G934-N62",168562568
"GJ7Q-8BB",168562569
"GQDR-59S",168562570
"G6SV-6XN",168562571
"G6Z8-5MK",168562572
"L4S2-GL8",168562573
"GZBB-HGV",168562574
"LD82-2C5",168562575
"97W3-LTP",168562576
"9ZHX-KBT",168562577
"GG5B-SY5",168562578
"G4SQ-GMB",168562579
"GQRX-WDB",168562592
"GQRX-MYY",168562593
"GFM7-W8B",168562594
"G2R7-KDP",168562595
"LLHD-BVH",168562608
"G6M4-FM5",168562609
"LV4B-XLC",168562610
"LF8N-3K9",168562611
"G6MW-BGC",168562612
"GKDD-PHB",168562613
"9MJJ-M1Q",168562616
"9MJJ-99H",168562617
"KGW5-MBX",168562618
"L1CX-F84",168562619
"MC7C-QLY",168562620
"LD39-PVS",168562622
"LT2T-69J",168562623
"G45T-GQJ",168562624
"G6KS-H6P",168562625
"9CX4-WS5",168562632
"LV1R-G6B",168562633
"G633-GQN",168562640
"G6ND-9FS",168562641
"LHDY-HXJ",168562648
"9F9K-SZ9",168562649
"GLHX-Y3K",168562650
"9X5V-1XJ",168562651
"LCYS-LJV",168562652
"G6B7-TGB",168562653
"LVPL-WZX",168562654
"LHKZ-XVR",168562655
"LZ8L-P41",168562656
"LHFR-BB1",168562657
"LYZP-1SQ",168562658
"L6TM-WQ6",168562659
"9474-6QM",168562660
"LYQL-YSC",168562661
"LRC9-WZ8",168562662
"KNHK-TVL",168562663
"G83B-ZN5",168562664
"LD91-QNP",168562665
"LY2Z-91M",168562666
"G2PS-ZRW",168562667
"L23G-MWL",168562668
"L5ZK-5FX",168562669
"LYWX-CBR",168562670
"9CQX-DXX",168562671
"LTXB-6S6",168562672
"L8ZD-FDV",168562673
"LJP3-57M",168562674
"L58F-9PV",168562675
"L5DP-LM7",168562680
"9ZCG-RB5",168562681
"LRSM-MTQ",168562682
"LJ55-T1Z",168562683
"LTTW-D77",168562684
"9Q6H-FC9",168562685
"LY3Z-KKZ",168562686
"LDYW-LVH",168562687
"GHJQ-39T",168625184
"GHJQ-W1Q",168625185
"G7RH-VFG",168625186
"G7RH-ZRF",168625187
"GZ87-RLT",168625188
"GX3B-CTK",168625189
"GDBK-MDR",168625190
"GX3B-JFC",168625191
"G6H7-FBP",168625200
"GJ35-QLS",168625201
"MC1G-ZQC",168625204
"GGWX-XN1",168625207
"G8FB-S5J",168625208
"GGRH-CJP",168625209
"GXQK-FKK",168625211
"GHJQ-39T",168625248
"GHJQ-W1Q",168625249
"G7RH-VFG",168625250
"G7RH-ZRF",168625251
"GZ87-RLT",168625252
"GX3B-CTK",168625253
"GDBK-MDR",168625254
"GX3B-JFC",168625255
"G6H7-FBP",168625264
"GJ35-QLS",168625265
"MC1G-ZQC",168625268
"GGWX-XN1",168625271
"G8FB-S5J",168625272
"GGRH-CJP",168625273
"GXQK-FKK",168625275
"LVSC-Y2H",168625408
"9KPJ-6JL",168625409
"G7QN-Z92",168625536
"LY7M-534",168634880
"GXCL-H1Q",168634881
"KJW3-74F",168635072
"LYHX-4QW",168635073
"M5CJ-V7B",168635074
"KZHZ-X4N",168635075
"GWGW-T3B",168635092
"GWG4-928",168635093
"LVSF-Y4P",168635094
"G7BZ-L5R",168635095
"G8YC-2RH",168635520
"L6R3-2T2",168635521
"GD96-3XF",168635522
"L71Y-QQQ",168635648
"GHGD-J7X",168635649
"GQYR-GD5",168635650
"LYXR-8SG",168635651
"L44Q-4GC",168635654
"G3SQ-LN8",168635656
"LKTQ-C64",168635657
"24RF-MGL",168635660
"9S8V-BR6",168635661
"941V-ZB6",168635662
"LYH8-8GK",168635672
"LYHH-R68",168635673
"LR5X-FQ2",168635674
"MHR9-PF5",168635675
"LBK6-4Z2",168635676
"9H5K-G3X",168635677
"GJJ9-DYL",168635678
"GL2F-HP6",168635679
"GLJK-CJ5",168635732
"G3SK-YKQ",168635733
"GS1T-VNC",168635734
"GS1T-8V9",168635735
"L1SG-BM1",168635760
"L1SG-X9Q",168635761
"KH5W-B3T",168635762
"K875-SGH",168635763
"KH5W-B3T",168635764
"K875-SGH",168635765
"L2PY-Q9N",168635766
"L2PY-Q92",168635767
"KC3R-RLM",168635768
"GDRK-G7C",168635770
"MQ7W-PBZ",168635771
"9CCX-HS5",168635772
"9CC8-XCV",168635773
"GQBZ-HPS",168635774
"GQK8-KBD",168635936
"GMGY-HVD",168635937
"GVS8-YKB",168635938
"GH3B-58W",168635939
"LRP2-JW1",168636160
"LYZP-D68",168636161
"LZ83-WC6",168636162
"LRS7-7JW",168636163
"9CHT-85Q",168636164
"9CHT-85H",168636165
"94ZB-3WF",168636176
"M2GS-7TS",168636177
"LHZ1-LGZ",168636178
"LVYV-ZRQ",168636179
"L4JS-YZ4",168636180
"GW65-B74",168636181
"9Q62-SFN",168636182
"LVG1-9HN",168636183
"L63Q-S82",168636184
"GHHL-DZL",168636185
"G22Z-TSP",168636186
"GXPG-NMY",168636187
"9HL6-RRC",168636188
"LBZ2-143",168636189
"GXMM-Q11",168636192
"LC86-537",168636193
"LKPM-NT8",168636194
"LKSG-NDD",168636195
"GH2G-Q5M",168636196
"GK16-FDM",168636197
"L15S-V47",168636200
"GH3X-WDY",168636201
"L15S-5YF",168636202
"LZPZ-MSL",168636203
"LZP7-6QQ",168636204
"G2V7-9MJ",168636205
"LYG8-35B",168636206
"GK7J-N7F",168636207
"GGQH-4BN",168636208
"L7FG-BWK",168636209
"LRWD-61S",168636210
"LBYV-PJK",168636211
"G22Z-TSP",168636212
"GXPG-NMY",168636213
"K8R4-213",168636214
"KZZH-H9Z",168636215
"LBS6-L2S",168636216
"LJ56-Z1S",168636217
"LRGY-1W3",168636220
"LJY4-51C",168636221
"LYLZ-R8T",168636222
"29WT-8PQ",168636223
"GHNQ-7RT",168636288
"GL2L-TQY",168636289
"L89R-QSP",168636290
"GWSN-6XV",168636291
"GHKP-B1Y",168636292
"GQMW-LNC",168636293
"GD5G-N5Q",168636294
"L1R5-C41",168636295
"9CC3-3RT",168636296
"GHZ7-1D4",168636320
"9QQ4-JZV",168636321
