"fid","ascendancy"
"M5WW-CCW",54333
"9C87-HZ1",54334
"LTBF-YTW",54335
"LZX2-LJ4",54336
"LZ4N-2SD",54337
"L58K-14S",54368
"LD22-MD8",54369
"LHMJ-FSZ",54370
"9W2R-6DQ",54371
"LHNR-ZPM",54372
"GFBZ-76B",54373
"LVG8-WQS",54374
"LD22-V48",54375
"LZKH-88D",54376
"K8G8-B3Y",54377
"LHL3-CWV",54378
"LHL3-C4H",54379
"LY7P-XX9",54384
"LY6R-MQS",54385
"MDLM-Y7D",54388
"2HM3-HZS",54389
"9SM8-ZZX",54390
"9SM8-7C4",54391
"LW5B-5KR",54400
"LC5V-J8H",54401
"GKW7-H7G",54402
"GKWQ-L74",54403
"LCFK-X4R",54406
"LCFK-CMR",54407
"M2Z3-JC1",54408
"GQSD-2TC",54409
"LYY4-QP3",54410
"932V-TKM",54414
"LRW5-5T5",54415
"LZ2D-JXC",54420
"M5WW-CCW",54421
"9C87-HZ1",54422
"LTBF-YTW",54423
"KF5J-6H8",54424
"LCX4-Y55",54425
"MQDN-WV7",54426
"KP91-722",54427
"G82P-S5B",54428
"KNQF-8F6",54429
"LCFK-X4R",54430
"LCFK-CMR",54431
"GHP5-RYT",54432
"G62G-46T",54433
"LBMC-5QQ",54444
"MVD1-PBK",54445
"G94D-41J",54446
"LB58-8H2",54447
"GHP5-RYT",54448
"G62G-46T",54449
"L26F-DLB",54464
"LH3D-19T",54465
"MMP1-S33",54466
"MMP1-S79",54467
"MXMH-ZHB",54470
"4DQZ-9P5",54471
"MZY7-JJM",54472
"L8S4-GDR",54473
"GDXC-FFZ",54476
"M15J-13P",54477
"GL3N-H8B",54478
"G67B-4VH",54496
"K2N2-3RZ",54497
"GK3S-MTG",54498
"GM7Q-CLH",54499
"GZLY-954",54504
"9V43-FP3",54505
"MZB2-5FT",54506
"G27P-2GG",54507
"9CB7-259",54508
"LCY7-SNF",54509
"LZG2-F1D",54510
"GS6P-2FN",54511
"LVFX-D9X",54512
"LRYP-N36",54513
"MMSG-CNV",54516
"GHJF-L19",54517
"LV4N-JVL",54520
"9JD7-L51",54521
"LZDK-18X",54522
"GLS1-R8D",54523
"MFFL-3RF",54524
"G681-D91",54525
"G2LK-8Z1",54526
"LH29-ZP5",54536
"M4WT-FT8",54537
"L5BS-244",54538
"LCQL-F58",54539
"G8SB-X5N",54540
"GKVS-Q61",54542
"GKV9-579",54543
"LH29-ZP5",54544
"M4WT-FT8",54545
"L5BS-244",54546
"LCQL-F58",54547
"LZV8-SDF",54560
"L847-KY2",54561
"MTX1-RRL",54562
"MW5T-461",54563
"MFTN-JND",54568
"L61T-V7C",54569
"G3KD-1C9",54570
"G3KD-RXH",54571
"9HW4-1JW",54584
"LHN6-1WT",54585
"GSGN-BWG",54602
"M6R2-TZT",54603
"94RB-PL1",54608
"L4BD-9RJ",54609
"L5T1-63W",54620
"GQQS-KKH",54621
"L6BF-V9N",54622
"L29R-T96",54623
"GHC8-G6M",54624
"GHC8-1NV",54625
"LTLT-L5G",54626
"MP9G-5S6",54627
"L1CN-3T6",54636
"L1CN-Q8Z",54637
"LX33-XMC",54638
"L55Y-PFP",54639
"L6WN-WWD",54640
"GGKB-PCX",54641
"MPRY-TNP",54642
"L58X-99K",54643
"L8B7-HCN",54644
"LTQH-Z4J",54645
"96FZ-5Y4",54646
"LYBN-NDS",54652
"LCQH-G18",54653
"GS28-DT5",54654
"GD3K-1DY",54655
"MWJ3-L56",54680
"LD5K-YPP",54681
"LZ29-BKT",54682
"L56Z-FTW",54683
"LJNT-YK3",54684
"LC32-MND",54685
"LJPC-KPC",54686
"L4B4-M7P",54687
"MMP7-XJJ",54688
"LBV4-WF5",54689
"2S2L-2ZB",54690
"GCNR-QMP",54691
"GX9R-HQD",54692
"GXFC-V1C",54693
"G3WB-WKS",54694
"G3WB-L4X",54695
"GN2B-FQ3",54696
"GGX6-SLS",54697
"GGLB-K9S",54698
"GGLY-BCZ",54699
"L5CP-G8M",54704
"G9R4-YNB",54705
"G9R4-G25",54706
"KGH9-WL9",54707
"GG97-SWS",54708
"978M-KSG",54709
"KCCL-QC6",54710
"KHPB-SHB",54711
"GLJW-CDJ",54712
"GLJW-BXN",54713
"G6BG-4FL",54714
"G6BG-QT7",54715
"GHMN-WRM",54716
"GG6S-KMR",54717
"GK8M-89C",54718
"GK8M-X5R",54719
"LYRD-Y1Q",54720
"GNQK-DDQ",54721
"G8CT-7J5",54722
"GD92-YGV",54723
"GKFS-V1Q",54724
"GKFS-7FG",54725
"LZVQ-9XB",54726
"LTJK-HCX",54727
"GGL5-ZQC",54728
"MF3S-9RY",54729
"GQKD-S4Q",54730
"GLKY-GTC",54731
"LBRN-BT6",54734
"LTG8-ZJF",54735
"LBT4-9B6",54736
"GZLH-ZGH",54737
"GSCV-TBB",54738
"GV43-8XG",54739
"LCZV-KFC",108544
"GQVZ-GQ4",108545
"LCZV-KNW",108546
"MFQL-PKV",108547
"G8DB-P4R",108548
"GV42-PRZ",108549
"L6YZ-98Z",108550
"LDPY-N63",108551
"LKG2-3X7",108560
"M4Q7-869",108564
"G8BQ-7C5",108565
"MMHB-G1Z",108566
"GJTR-8T1",108567
"G2G1-GJR",108568
"G2G1-B9J",108569
"G2PM-MH4",108572
"KP3G-WKX",108575
"MY27-G8X",108576
"LVJ1-ZN3",108577
"G456-HH9",108582
"LZG9-9Q7",108583
"LRSQ-S17",108584
"LRSQ-HZ2",108585
"9K4Z-8WS",108586
"GNZ3-X77",108587
"GDV7-F46",108588
"LDK4-SQ4",108589
"L5PC-3SG",108590
"9NLC-49B",108591
"GLSF-FKN",108624
"LC5F-KQN",108625
"KGY7-YB9",108626
"G453-CQH",108627
"LBSM-X87",108628
"LB56-4GK",108629
"L8R6-LMD",108632
"G4MV-V1Q",108633
"GH8Q-WVH",108634
"2MRG-D8H",108635
"LVXB-HVX",108636
"MPV9-5SN",108637
"LHG5-DQL",108640
"L41G-Q45",108641
"LCR4-NHB",108646
"GG3G-GML",108647
"LXQS-85R",108656
"LZ6L-BLK",108657
"G2ZN-1CN",108658
"G2ZJ-JT9",108659
"GJW6-ZM8",108660
"GFR5-6TB",108661
"L52Z-D59",108662
"KJZ2-GQS",108663
"L585-N2V",108664
"LTKG-61W",108665
"LBPL-HZ5",108666
"98F6-WM5",108667
"LZPN-7M8",108668
"LTY9-Q6T",108669
"9MGJ-YDQ",108670
"LVJG-BQ8",108671
"LCZ4-QJ9",108672
"MF97-R9X",108673
"GW74-3X4",108674
"GHYB-CH1",108675
"KPC7-QDL",108736
"KPC7-7HB",108737
"GJ3T-RB4",108738
"GHT8-243",108739
"M57F-C24",108740
"M57F-CL8",108741
"GZGX-YKX",108744
"LHNR-ZS7",108745
"L6RB-C92",108748
"LKF5-2W8",108749
"GDMC-1CY",108750
"GHR7-V9H",108751
"GDF1-G5V",108752
"GDF1-J8Y",108753
"GGMY-LQ2",108754
"GDJ2-WDB",108755
"LRDB-PBW",108768
"GJMX-1SJ",108769
"MN1X-Y1Z",108770
"LKDL-762",108771
"LW1S-T72",108776
"KC42-P64",108777
"L8RB-Q8V",108778
"K2JQ-25W",108779
"LKDB-B1S",108800
"9DST-6CM",108801
"LZK7-Y65",108802
"LZDG-6M8",108803
"LZ2D-JXC",108812
"M5WW-CCW",108813
"9C87-HZ1",108814
"LTBF-YTW",108815
"G7XD-HMV",108816
"G7XZ-T13",108817
"G8D5-Y9P",108818
"GKVS-WXB",108819
"M3FP-BN1",108828
"M2MR-9LS",108830
"LC35-L5F",108831
"L585-N2V",108840
"LTKG-61W",108841
"LBPL-HZ5",108842
"98F6-WM5",108843
"LZPN-7M8",108844
"LTY9-Q6T",108845
"9MGJ-YDQ",108846
"LVJG-BQ8",108847
"LZNN-XDN",108848
"LZGK-3W7",108849
"G3TZ-P5G",108850
"LLH4-ZMC",108851
"MQDN-WVV",108852
"L738-95V",108853
"LYM8-9GF",108856
"LYBT-4ST",108857
"LJTK-7N7",108858
"C8QT-LJD",108859
"LZ2D-JXC",108860
"M5WW-CCW",108861
"9C87-HZ1",108862
"LTBF-YTW",108863
"G4VL-CW2",108866
"G8DB-1XG",108867
"LZL1-ZY2",108888
"MVCZ-FWH",108889
"L14M-7X9",108890
"GKDS-YM1",108891
"GDNL-RTG",108892
"GDN1-H7V",108893
"L7BT-72Y",108894
"G4VL-CW2",108898
"G8DB-1XG",108899
"GHVJ-2LC",108928
"LRY9-FLZ",108929
"LHZP-GVK",108930
"LZXK-MJX",108931
"LZTN-89J",108944
"LZTN-89P",108945
"LT2F-3J2",108946
"LT2X-1DJ",108947
"LY45-F4Q",108952
"GV1X-WYQ",108953
"GNB5-FNN",108954
"GL3N-Q6F",108955
"9CJS-5ZS",108992
"GMZ9-SLS",108993
"LYDJ-6SM",108994
"L643-VFC",108995
"L1SM-3LK",108996
"GSCW-SNQ",108997
"L8MY-1CG",108998
"K4DF-68G",108999
"LZVN-B78",109008
"L41F-V68",109009
"L13D-FMJ",109014
"LVLK-N6K",109015
"LZGM-5DB",109016
"LZYT-TML",109017
"LDYQ-6PT",109018
"LR8T-NP4",109019
"LH2S-Q3W",109024
"LH2S-QHX",109025
"GL7Z-7X1",109026
"9JWT-KVH",109027
"G69D-R12",109032
"LV1P-XBD",109033
"G642-HVY",109034
"G6YS-MRM",109035
"GVFT-N2Y",109040
"GG6W-V9S",109041
"GVRJ-241",109044
"GN45-XY1",109045
"LZ4D-V8K",109048
"GXDY-BWY",109049
"MRH4-DTK",109072
"L4S6-N55",109073
"LZ6H-BJQ",109074
"LZ6H-BVM",109075
"MRS4-N1L",109076
"9W4C-ZN3",109077
"LBF5-CVG",109078
"L8ZD-RL5",109079
"GC9Z-3BB",109084
"GC9C-BMC",109085
"MRH4-DTK",109088
"L4S6-N55",109089
"LZ6H-BJQ",109090
"LZ6H-BVM",109091
"MRS4-N1L",109092
"9W4C-ZN3",109093
"LBF5-CVG",109094
"L8ZD-RL5",109095
"GKGS-RQ7",109120
"GKGS-LC9",109121
"9KM6-292",109122
"GMVJ-VY9",109123
"GLCX-XP2",109126
"GLC6-YML",109127
"MFTN-JJQ",109136
"4X6G-N1X",109137
"M5JY-R6S",109168
"L5GX-1NN",109169
"KGH1-WM8",109204
"LDLV-RYR",109205
"GWH8-8J6",109206
"GWH8-P63",109207
"LH29-ZP5",109216
"M4WT-FT8",109217
"L5BS-244",109218
"LCQL-F58",109219
"L5T1-Z1J",109240
"LKJY-9QD",109241
"GWPN-G6H",109242
"LDLZ-MYD",109244
"GZRQ-Z3X",109245
"LVKG-KZ8",109246
"GZ7P-5PW",109247
"LBVJ-75R",109248
"GHC8-JKT",109250
"GHC8-FX9",109251
"LR3F-H37",109252
"LR3F-HJ2",109253
"G29C-HCH",109254
"LYQ8-7YD",109272
"LRYP-S6V",109273
"L2M8-24V",109276
"LZ2X-8CK",109277
"GG5Q-VWK",109278
"GG57-SMH",109279
"GGK1-7WW",109282
"GGK1-7WD",109283
"LZFT-P47",109284
"LZFT-PV2",109285
"GG53-P8T",109287
"LR56-2QH",109288
"L195-7FN",109289
"L51H-JMX",109290
"GG5W-B36",109291
"GMZD-5Z9",109304
"9JFL-1Q8",109305
"LCQH-P9J",109306
"LCQH-P9T",109307
"LW62-Q6M",109308
"GD32-Z4J",109309
"LRRB-YQN",109310
"GD3G-KVB",109311
"GDJN-R41",109360
"L6ML-6KX",109361
"GDHX-KX7",109362
"GDHX-FKY",109363
"9XY8-QBN",109364
"G8DY-N8P",109365
"LVZ2-2F2",109367
"LBVZ-W7X",109368
"GSGH-G98",109369
"G3WC-C91",109370
"LYYN-Q3J",109371
"GVGJ-MCV",109372
"LJTF-HSH",109373
"KF5Q-TQM",109374
"L4B4-ZKZ",109375
"GQBP-Q33",109376
"GH9F-SWG",109377
"MH4K-DH3",109378
"MH4K-DHK",109379
"GKPN-XNL",109380
"LBD3-ZZR",109381
"G3BX-RY5",109384
"LR5G-VZ4",109385
"GXFZ-FXR",109386
"9J3D-6DC",109387
"G2GM-YQ9",109388
"MXLS-YPX",109389
"LWJT-Y9H",109392
"L6SK-QZ2",109393
"GG58-S1L",109396
"M2V3-GFY",109397
"GGXD-PQC",109398
"GGXN-W6R",109399
"GJP8-LN7",109408
"GVM1-3SL",109409
"G9R4-B7J",109410
"G9RH-SNM",109411
"GG9W-65F",109416
"GG96-HZB",109417
"27FR-4SR",109418
"LR8W-W8J",109419
"GGQ1-44S",109420
"GG4M-9F8",109424
"GHLX-QWW",109438
"GHLX-WLN",109439
"LY5B-Q3P",109440
"LYRC-19M",109441
"GVX8-349",109442
"GVX8-1JQ",109443
"GNDP-2ZQ",109444
"GDYV-138",109445
"LVHZ-9GF",109446
"GHBQ-YTF",109447
"G2V6-924",109456
"G2VD-YR8",109457
"KHQ4-DD3",109458
"KZBJ-32K",109459
"GKS7-NDQ",109462
"L1SP-J7P",109463
"LBT4-9DW",109472
"GLRD-WHR",109473
"LVYC-L96",109474
"G8TK-PRH",109475
"KNQB-48T",217092
"KNQB-42P",217093
"LTZK-Y6B",217096
"GFJT-MNL",217097
"GV4R-DLV",217098
"MFCX-2C9",217100
"GLG8-YL8",217101
"MK6G-G9X",217102
"LBH7-HZS",217103
"G9PX-K8F",217130
"G47Y-W1W",217131
"GNHN-ZQ4",217132
"LKYD-KKZ",217133
"GDMX-W4W",217134
"GDMX-FVG",217135
"LBWX-SD1",217150
"G22T-8SL",217151
"LJ1P-5YV",217152
"GXFC-GNZ",217153
"KNX6-HBF",217154
"KNXD-NNS",217155
"93KC-VQ8",217168
"LCYM-XJ5",217169
"K4V1-1GJ",217170
"GKVS-CZL",217171
"GK3S-MV6",217172
"GK3S-W2D",217173
"GL5X-W6V",217174
"LJNY-PR8",217175
"LZFT-Q26",217176
"9V3C-N49",217177
"GDQP-V5W",217178
"GDQP-RS6",217179
"L5PZ-45N",217180
"LRTR-3KY",217181
"L581-HGB",217182
"LBC7-TW1",217183
"LY1F-NY5",217248
"LB56-ZSC",217249
"L1WB-T7N",217250
"LH1J-RGW",217251
"LC5Q-2CM",217252
"GMNH-9VX",217253
"LC5Q-2CM",217256
"GMNH-9VX",217257
"L8R6-L4P",217264
"GGFT-4HY",217265
"G49F-6C4",217266
"G4MV-VD6",217267
"G4GZ-KWK",217268
"G62R-6WJ",217269
"L8B4-78T",217272
"9HQH-K7P",217273
"K8KR-14P",217280
"GM3X-29M",217281
"GLW9-5SQ",217292
"G263-3Z7",217293
"GXCD-R7F",217312
"L5BL-L6S",217313
"LCC6-7J3",217314
"GNHR-6BV",217315
"GMNW-MYT",217320
"9ZC9-J7B",217321
"G81P-2FG",217322
"LHGS-4XD",217323
"LHK9-HQ5",217324
"LCTF-NKJ",217325
"GDM8-D5F",217326
"GDM8-C1L",217327
"GLSF-FKN",217328
"LC5F-KQN",217329
"KGY7-YB9",217330
"G453-CQH",217331
"LBSM-X87",217332
"LB56-4GK",217333
"L8R6-LMD",217336
"G4MV-V1Q",217337
"GH8Q-WVH",217338
"2MRG-D8H",217339
"LVXB-HVX",217340
"MPV9-5SN",217341
"LC3F-TV4",217344
"GMJT-KL4",217345
"KVLG-7P6",217472
"KVLG-Q5X",217473
"GZ8D-MT4",217476
"L61T-36J",217477
"G9SR-LWB",217478
"G9Q7-FHF",217479
"GZZM-YRZ",217480
"GXWG-K3W",217481
"LVT8-4L6",217488
"LV96-7WJ",217489
"M6SY-YPS",217490
"GZGF-QFP",217491
"MH4L-NP4",217500
"MH4L-NGT",217501
"G2T4-74F",217502
"G2T4-N35",217503
"GGMY-PMQ",217504
"2CT1-XKM",217536
"M1VS-1V5",217537
"M1VS-9N6",217538
"M2L6-3Q1",217540
"LRXF-CXH",217541
"LZKW-H6D",217542
"9HLY-FQJ",217543
"ML8S-ZKL",217552
"GWH3-29C",217553
"9SM8-HBW",217554
"9SM8-447",217555
"MFVV-1VC",217556
"LBDW-WVM",217557
"GSQR-VTY",217600
"M72F-8Z3",217601
"GKZQ-P19",217602
"GSQR-6CZ",217603
"LCST-H2V",217604
"GWLQ-SBP",217605
"LH45-DC8",217606
"LZ38-RVM",217607
"L585-N2V",217624
"LTKG-61W",217625
"LBPL-HZ5",217626
"98F6-WM5",217627
"LZPN-7M8",217628
"LTY9-Q6T",217629
"9MGJ-YDQ",217630
"LVJG-BQ8",217631
"GZY3-932",217632
"LHVT-SST",217633
"G6BF-446",217660
"GHFT-NWB",217661
"LKKM-H45",217662
"LJ41-5B6",217663
"GLSF-FKN",217680
"LC5F-KQN",217681
"KGY7-YB9",217682
"G453-CQH",217683
"LBSM-X87",217684
"LB56-4GK",217685
"L8R6-LMD",217688
"G4MV-V1Q",217689
"GH8Q-WVH",217690
"2MRG-D8H",217691
"LVXB-HVX",217692
"MPV9-5SN",217693
"LHG5-DQL",217696
"L41G-Q45",217697
"LCR4-NHB",217702
"GG3G-GML",217703
"LXQS-85R",217712
"LZ6L-BLK",217713
"G2ZN-1CN",217714
"G2ZJ-JT9",217715
"GJW6-ZM8",217716
"GFR5-6TB",217717
"L52Z-D59",217718
"KJZ2-GQS",217719
"L585-N2V",217720
"LTKG-61W",217721
"LBPL-HZ5",217722
"98F6-WM5",217723
"LZPN-7M8",217724
"LTY9-Q6T",217725
