"fid","ascendancy"
"LR5H-Q31",14380
"LR5H-3VC",14381
"LZN6-KZM",14382
"LWKR-787",14383
"L1PV-GYV",14384
"L1KT-NLM",14385
"GLTV-8G5",14386
"GKYS-LZV",14387
"GVTW-RRD",14388
"GSB1-4BD",14390
"GDRX-9KF",14402
"GN29-X3Y",14403
"LQR8-Z9Y",14416
"GZLH-5SW",14417
"G6XF-NL3",14420
"9XSD-CKN",14421
"L2GG-MKL",14422
"L2GG-MGK",14423
"LJP3-11V",14428
"GHPK-C5N",14429
"MW33-8DV",14430
"9VLJ-N38",14431
"LZ2F-MM7",14476
"LHVB-P72",14477
"KXML-7XC",14478
"M9MF-PND",14479
"LC58-RFD",14484
"MZ63-Y3K",14485
"G2RH-671",14486
"G2RH-1GK",14487
"GL4K-6CP",14488
"GGMK-162",14489
"G9BX-6C8",14490
"GJ9D-YWL",14491
"KZDR-B1N",14492
"LJLT-XS7",14493
"LR6V-SG5",14494
"G7VQ-MFF",14495
"M11G-B89",14496
"9336-4BD",14497
"MF5B-81P",14516
"GCRN-YNK",14517
"LBFN-R2K",14530
"LRLG-3BG",14531
"LY1D-VRZ",14532
"MMNS-22Z",14533
"9CX3-VJZ",14534
"KN3Q-G5J",14535
"LD49-VTT",14536
"KC7C-3HN",14537
"LRZ5-LN6",14538
"LWYB-M5H",14539
"93SD-F8P",14540
"LRMS-PZ3",14541
"LVN4-S6S",14542
"LHTQ-G4F",14543
"L6DG-BL3",14560
"24RL-5Q2",14561
"M438-Y8R",14562
"L1DQ-TYL",14563
"9VTN-V4T",14564
"LZL1-1ZS",14565
"LCRB-FGK",14568
"LHL4-SFG",14569
"LKQ1-X53",14570
"LRCF-VBT",14571
"GF5V-1Q1",14572
"LKQ1-F9K",14573
"MJSX-ZL7",14574
"LTDV-FKV",14576
"LBRW-D3J",14577
"LHZQ-T3D",14578
"LHZQ-YC8",14579
"MT7X-HBB",14580
"LZK7-XS7",14581
"LTDV-FKV",14582
"LBRW-D3J",14583
"LCRK-T8Z",14584
"9W1R-6Z3",14585
"LRW4-2VV",14586
"LCQC-SJL",14587
"LRL3-CQH",14588
"GD61-GTX",14589
"GLQ9-W43",14590
"GLQM-11J",14591
"GH94-D8W",28752
"GH94-7FZ",28753
"GK3S-WYZ",28760
"G86W-BTY",28761
"GXV8-5VN",28762
"GK4N-9G3",28763
"LZYF-2NT",28764
"LZYF-2JH",28765
"LT8L-CZV",28768
"LT8L-FSX",28769
"K89M-VPY",28770
"LTK9-C1R",28771
"GQG3-WLW",28772
"LZP9-SCY",28773
"G8DL-PT6",28774
"G8DG-H6D",28775
"L1XN-HBM",28780
"9CQC-H5D",28781
"G8CM-KCY",28804
"G8CM-2Y5",28805
"GN2S-S57",28806
"KNWD-3Z5",28832
"9VWB-MW3",28833
"GQKX-BLN",28834
"2CY3-877",28835
"GVRF-KNX",28840
"MQZP-ZRQ",28841
"LBRN-BT6",28954
"LTG8-ZJF",28955
"93QX-QZN",28958
"L66D-7VV",28959
"LVF1-XP8",28968
"LVF1-F52",28969
"29WW-VVB",28970
"29WW-NKW",28971
"LJKY-C6P",28976
"GJ9D-2FV",28977
"M2LC-PQY",28978
"GKCW-KHD",28979
"LHPJ-697",28980
"LZR4-VYQ",28981
"GVSV-TJ6",28982
"LZXD-4DM",28983
"LD39-TBW",28984
"LC87-FVH",28985
"GJ1V-2QV",28986
"L6FV-4L1",28987
"LBSL-M5T",28988
"L523-FR2",28989
"LCQX-818",28990
"LB1S-SKR",28991
"93QN-6VW",29032
"9XN9-Z93",29033
"LY16-7SQ",29064
"GNQ5-S54",29065
"LBHB-Z1S",29066
"GDSX-X5X",29067
"LZFP-M6B",29072
"LC6P-FV9",29073
"K4XJ-ZWN",29074
"KC9J-5BM",29075
"GK3S-MHT",29076
"9KYQ-1SV",29077
"LZ8Q-1FZ",29078
"GSG3-ZPL",29079
"M7M9-7G6",29080
"LZGX-WK7",29081
"G6PM-KQM",29084
"LRTK-THV",29085
"LHGG-YRW",29086
"G6GV-FJT",29087
"GZJT-S8M",29120
"GW53-RVL",29121
"M438-Y8R",29122
"L1DQ-TYL",29123
"LB1V-L8K",29124
"LBB3-FLK",29125
"LZN7-W1G",29126
"M1Y6-26T",29127
"LVGJ-H9Y",29128
"LD39-Y3G",29129
"G2YR-JHW",29130
"GGQY-HM9",29131
"G6QN-K9Z",29136
"LHZY-YKH",29137
"9HLN-1YC",29138
"KND6-W47",29139
"GLXS-W3N",29142
"GS78-JKB",29144
"GSNL-LVW",29145
"LCPH-6NX",29146
"LDCM-WFS",29147
"9JFG-DNZ",29152
"G64T-HZZ",29153
"L2ZG-XXV",29154
"GQ2P-5T6",29155
"GMV7-Z54",29156
"GMV7-CP8",29157
"GMV7-Z5K",29158
"LJ28-T69",29159
"L71P-QCG",29160
"GQ2P-5T6",29161
"MCVS-TPV",29162
"LDN8-MM7",29163
"9JFG-DNZ",29164
"G64T-HZZ",29165
"L2ZG-XXV",29166
"GQ2P-5T6",29167
"GHNX-7Z8",29168
"KVKB-2VD",29169
"LZF9-BJS",29170
"LZF9-B2W",29171
"L4PS-3SL",29172
"LT73-NBW",29173
"LRHT-MB6",29174
"LTKM-XDC",29175
"LT7M-JYG",29176
"GZC8-H5Z",29177
"GZVM-7B8",29178
"GL95-T8N",29179
"GJH8-31R",57504
"GH94-L3P",57505
"GJH8-MGR",57506
"GJH8-3XR",57507
"L1C8-431",57520
"GK3M-582",57521
"G7WC-C15",57522
"G45Q-KTB",57523
"LLMX-LR1",57528
"LLMX-LTK",57529
"GFK5-7BR",57530
"GCS1-KHT",57531
"GQF4-VSH",57536
"GMJ7-JV8",57537
"LBQB-DG3",57538
"LTKY-JBG",57539
"M89N-Z66",57540
"GVL3-MN6",57541
"L2QG-XJV",57542
"LYRH-3Y3",57543
"LCJB-SJY",57546
"LZF6-KR9",57547
"L1WW-GWT",57548
"L1WW-ZFG",57549
"GDP2-VZW",57550
"L1XF-BNG",57560
"GVT4-SWW",57561
"KNWD-389",57664
"GZLH-FZR",57665
"G8DN-B2Z",57668
"G8DJ-SM7",57669
"LY8Q-H41",57670
"LKXB-QRB",57671
"GWYQ-BVD",57936
"GQG9-CHP",57937
"GWYQ-PJV",57938
"GXZW-71X",57939
"LZBP-XXH",57940
"G75C-PQ5",57941
"GXZ5-HBJ",57942
"GXZ5-8LH",57943
"GL42-9F5",57952
"KZLW-H8K",57953
"GL42-LPC",57954
"GL42-5N3",57955
"GKCW-PSF",57956
"GKCW-TTM",57957
"GL4G-7TX",57958
"GL4G-4N3",57959
"LVG8-QFP",57960
"9NFH-5YJ",57961
"LZR4-VT5",57962
"LZR4-VTR",57963
"LBN1-WSY",57966
"GK3S-Q6D",57967
"9NPZ-NRL",57968
"LD39-TBC",57969
"GX59-ZML",57970
"GX57-Z1M",57971
"G86M-LBW",57972
"G869-VC7",57973
"G86M-F67",57974
"GJ3W-K6N",57975
"G7N9-BC2",57976
"G7NS-MXX",57977
"LKVB-G52",57980
"LB7P-3MV",57981
"GSNZ-6FM",57982
"LT7S-HLW",57983
"93QY-H15",58064
"93QJ-C5S",58065
"K8JZ-JSP",58066
"KHZY-NC1",58067
"GH89-QN5",58128
"GSVL-ZMV",58129
"2ZSW-XCW",58130
"G992-571",58131
"LJKQ-X7B",58132
"GDSX-8KK",58133
"GDSX-JFY",58134
"G7TR-5TR",58135
"LCT6-K6X",58144
"LZ99-QBP",58145
"LB8J-29Y",58146
"LB8J-X93",58147
"GSBK-DTC",58148
"G68X-29M",58149
"G8DB-WS6",58150
"GFQQ-T58",58151
"GLV3-TCL",58152
"M1Y6-26T",58153
"K64R-2ZF",58154
"K67F-FYN",58155
"GWMD-YVB",58156
"GWP1-HYP",58157
"GQC4-6TN",58159
"MBYX-79X",58160
"L8Y1-GCV",58161
"LBTJ-G6R",58162
"M3G3-KKY",58163
"G6PM-ZFJ",58168
"GQCX-67G",58169
"G67T-V6Y",58240
"GSBV-B5P",58241
"LB1V-L8K",58244
"LBB3-FLK",58245
"LZN7-W1G",58246
"M1Y6-26T",58247
"GG5Q-R3Q",58248
"GG5Q-H7M",58249
"LYLX-4K4",58252
"GGSS-V1P",58253
"LK7G-1VP",58254
"LVDY-HRW",58255
"KZKM-K1Z",58256
"LD39-Y4Q",58257
"LK17-VT1",58258
"LK17-KMS",58259
"2Z4Z-WFW",58260
"GGQY-4XP",58261
"93HY-M7Q",58272
"93HY-MW3",58273
"L6QT-24X",58274
"KZPH-PG6",58275
"MJ1M-GCD",58276
"KNDX-3BV",58277
"LR4N-JZL",58278
"MGQP-D35",58279
"M2KC-1F6",58288
"M2K3-V3G",58289
"LZNZ-ZP7",58292
"LHP8-RYG",58293
"LHZ9-TVV",58294
"GSZ3-FBF",58295
"LH86-3LD",58304
"GCF2-HDM",58305
"LWJL-HK7",58306
"LVGT-XKS",58308
"LCQV-RLD",58309
"L41C-Q32",58310
"94VD-SNP",58311
"GL21-XP8",58312
"GL21-6GD",58313
"GL21-FGW",58314
"GL21-L59",58315
"GLLM-SHD",58316
"9KD8-W9R",58317
"GCFG-15V",58318
"GCFP-7CC",58319
"LK9S-931",58320
"GJCB-DMC",58321
"L41C-Q32",58322
"94VD-SNP",58323
"GS6B-MFZ",58324
"GS6B-VDL",58325
"GXW5-PFN",58326
"LYKN-D3T",58327
"LH86-3LD",58328
"GCF2-HDM",58329
"LWJL-HK7",58330
"LVGT-XKS",58332
"LCQV-RLD",58333
"L41C-Q32",58334
"94VD-SNP",58335
"GQZR-LS9",58336
"GJBZ-SHB",58337
"LK3M-HL4",58338
"GQZR-RB6",58339
"LBQZ-T19",58340
"LBQZ-1K1",58342
"LBQZ-Y33",58343
"KP91-7NL",58344
"MYWF-JP7",58345
"LBQX-DJ7",58346
"LRHT-SCM",58348
"LRHT-9BM",58349
"GZC8-PJW",58352
"GZC8-JGD",58353
"GZCD-WQ7",58354
"GZCD-44M",58355
"GLQM-BRS",58356
"GLQM-1BP",58357
"GJHZ-PK9",115008
"LV9H-GL7",115010
"GVFH-6DR",115011
"GS8B-DTD",115040
"GS8B-34B",115041
"GKKP-ZH1",115042
"GKKP-DXM",115043
"GKKP-V6X",115044
"G3JD-PTQ",115045
"GMV5-NFS",115046
"GSN2-BGQ",115047
"G7XT-7GZ",115056
"GV38-H55",115060
"GV38-LG5",115061
"GGX8-P5F",115074
"GGXD-7PZ",115075
"LTKY-FR5",115078
"MDSJ-XFX",115081
"LT2M-WG1",115084
"LYYJ-MW6",115085
"93DJ-SD7",115086
"LVJG-4ZD",115087
"KFYC-7NZ",115092
"KH23-46C",115093
"L1XF-J95",115120
"KTS7-VB8",115328
"KTS7-KWQ",115329
"G6XF-77V",115336
"G6XX-GVP",115337
"G264-9SM",115340
"G264-ZP1",115341
"K8JZ-28G",115342
"L7F8-BWN",115343
"G6SV-MCP",115872
"GQF1-HLM",115873
"GNKQ-WKH",115874
"GNKQ-6WD",115875
"G6SJ-574",115876
"GVDR-62Q",115877
"LZBP-XX8",115880
"LYG7-WL5",115881
"G6SV-MCP",115882
"GQF1-HLM",115883
"GV64-T2Z",115884
"GV64-6SW",115885
"G88L-CLW",115920
"LVTF-H5G",115921
"GJG6-8Y3",115922
"G96C-R6J",115923
"G97J-J3Z",115924
"LZLQ-YBX",115925
"LH74-NRS",115926
"LH74-NP7",115927
"LBN1-JZ7",115932
"G86N-2FY",115933
"GKF9-C6M",115934
"GLWY-5YK",115935
"GNBH-TF4",115936
"L84K-BM5",115937
"GNBC-J5D",115938
"GGMD-QDR",115939
"GLC3-XZ5",115940
"GGNB-GW8",115941
"GK55-K9Q",115944
"LH5J-JZT",115945
"G86M-NMH",115946
"G86M-D7L",115947
"G83D-LL5",115948
"GK55-G6X",115949
"K2XK-S92",115960
"G6VN-1JL",115961
"MLPG-Z89",115962
"LXQ7-95F",115963
"GKRQ-JVZ",115964
"GLCS-WTP",115966
"GLCS-HMB",115967
"LHK8-F9H",116128
"93QT-BLP",116129
"L4JQ-T4H",116130
"93QJ-RW9",116131
"GKYL-BWH",116257
"G8WL-VSJ",116258
"LHD2-W3B",116259
"LJ1F-2MV",116260
"GD5Y-HWZ",116261
"G3C2-P99",116262
"449R-RX3",116263
"GDSF-MM2",116268
"L1G1-BSV",116269
"GJXK-5DK",116270
"MC46-32Y",116288
"LZ99-79W",116289
"LZ6L-DQN",116290
"LCT6-K71",116291
"LCTD-2XT",116292
"L8B4-CQZ",116293
"LVBJ-2WC",116294
"LJ2T-622",116295
"GVPG-4FQ",116296
"G6H3-36F",116297
"GJ1Z-G6G",116300
"LVRF-5R4",116301
"LV4D-J9G",116302
"GFQQ-SV6",116303
"GG3G-XP3",116304
"LK7G-1VP",116306
"LVDY-HRW",116307
"GJWF-7YZ",116312
"GWP1-CN5",116313
"LRCK-DLH",116320
"LC2D-5M1",116321
"GXG8-3X5",116322
"G9FY-243",116323
"L1VT-RTF",116324
"GQ1R-D4L",116325
"G4MT-DYH",116326
"LW6K-B2G",116327
"GQCF-MKN",116338
"GQC7-YKG",116339
"G8MR-SD3",116482
"LZJZ-QR1",116483
"GG5Q-R3Q",116488
"GG5Q-H7M",116489
"LYLX-4K4",116492
"GGSS-V1P",116493
"LK7G-1VP",116494
"LVDY-HRW",116495
"936R-RWB",116504
"MVQ5-65K",116512
"G2JX-Z4J",116516
"GVTM-V8C",116517
"G7V3-298",116518
"G7V3-KX2",116519
"L8MJ-Z22",116520
"LC2W-WPJ",116521
"K8LB-DCX",116544
"KHRD-VJ4",116545
"93HY-M4X",116546
"GZ3G-GDV",116548
"GCLC-6Z5",116549
"KZX5-Q62",116550
"LVRD-1TC",116551
"KNDS-2KB",116552
"LBK8-NRN",116553
"GXJG-H5S",116554
"GNV6-K7D",116555
"KC3D-43F",116556
"LZFW-QBD",116557
"GNQ7-3BK",116558
"GNQQ-R74",116559
"GNFY-YKP",116584
"GNFB-2LZ",116585
"9WTC-BWZ",116588
"LDTL-MXY",116589
"9WP8-22J",116590
"9XSM-QXK",116591
"LV8D-FGM",116608
"GMM2-S65",116609
"LV8D-FGM",116610
"LB3L-DYP",116611
"L7FG-6JH",116612
"LZH2-RWN",116613
"GSBB-8Q9",116616
"GXHW-7C8",116617
"GCM9-QJ9",116618
"GSBB-PM9",116619
"GLZ1-XM6",116620
"G89W-K8R",116621
"29B8-CVS",116622
"LK11-8WT",116623
"LLSZ-DXM",116634
"L4CD-GC7",116640
"GDHZ-HHY",116641
"GVMM-69P",116642
"GL4J-YZ9",116643
"GLZ1-XM6",116644
"G89W-K8R",116645
"29B8-CVS",116646
"LK11-8WT",116647
"GXWR-F33",116652
"GXWR-S96",116653
"LY93-4VQ",116654
"LVV4-ZBK",116655
"LV8D-FGM",116656
"GMM2-S65",116657
"LV8D-FGM",116658
"LB3L-DYP",116659
"L7FG-6JH",116660
"LZH2-RWN",116661
"GSBB-8Q9",116664
"GXHW-7C8",116665
"GCM9-QJ9",116666
"GSBB-PM9",116667
"GLZ1-XM6",116668
"G89W-K8R",116669
"29B8-CVS",116670
"LK11-8WT",116671
"G2L5-M9M",116672
"G2LP-PQ7",116673
"GGM1-VG9",116676
"LBQH-K7V",116677
"GCQG-3Y5",116678
"GCQG-WQZ",116679
"GHJ7-F2T",116680
"GCQG-ZQ3",116681
"LBQZ-1V5",116684
"LBQZ-1KF",116685
"MYWF-JKC",116688
"MYWF-JKV",116689
"GQH4-GKT",116696
"LZ6V-PCB",116697
"MNQ5-XTQ",116698
"4XP1-3FS",116699
"G8HK-D4S",116712
"GJHZ-BNV",230016
"GS8B-W8S",230080
"G7WZ-W5X",230081
"L66F-FS2",230082
"LWFH-FLN",230083
"GKKP-YZ5",230088
"GCMM-PLG",230089
"L193-TX7",230090
"G84C-3XG",230091
"LBQ3-TNH",230168
"L19T-QBW",230169
"LY5S-81S",230170
"LHWD-MTS",230171
"G83C-834",230172
"LZLV-1BJ",230173
"KFYC-7R1",230184
"MC1P-Z3D",230185
"K4VV-ZJL",230240
"K4L7-N9V",230241
"KN4S-849",230656
"9VCG-PSP",230657
"LR7Z-611",230684
"GNZS-C4G",230685
"G2B3-4G8",230686
"LRGW-VDF",230687
"GXZP-YVD",231744
"G8KJ-Y3S",231745
"93FY-JDM",231750
"GD8N-4PN",231751
"G2RT-72S",231752
"G6SJ-134",231753
"G2J9-NW6",231760
"G364-T8Y",231761
"GD8P-FKQ",231762
"GXZP-YVD",231764
"G8KJ-Y3S",231765
"LY1X-82S",231768
"M3J7-V4D",231769
"GWD2-TSX",231842
"LZ2D-73C",231843
"K2TR-TH6",231848
"M5ZH-1DK",231849
"KVJG-YW1",231852
"KVJG-YH4",231853
"LBLS-ZZZ",231864
"MXVB-FZD",231865
"LYR9-ZGX",231874
"L694-38V",231875
"GNBC-T63",231878
"GZNY-4KJ",231879
"GCMM-PGJ",231888
"GJ96-W2Q",231889
"M1CB-CG7",231920
"9SM3-D3Y",231921
"L58T-1CF",231922
"L58T-1CP",231923
"LTMN-NGS",231924
"M2LC-LZ6",231925
"MMVK-H4L",231926
"GF6D-XQ3",231927
"L7G4-MBG",232256
"LVJK-Q9P",232257
"KZPS-M6M",232258
"GSKQ-Q7D",232259
"MTD2-SDL",232260
"LT6B-CWL",232261
"93QZ-Y9X",232262
"GZ59-84Y",232263
"9KCK-KNM",232516
"KHJ6-D45",232518
"GD4P-MQF",232519
"LDPW-39N",232520
"GZFJ-GCZ",232521
"MDH3-J1M",232522
"LKKM-HHM",232523
"G7TT-MKK",232536
"G7TT-S5V",232537
"G826-FP6",232576
"GS9K-72K",232577
"GFF6-M15",232578
"GCWZ-QLX",232579
"G373-2VV",232580
"K2Y4-KFY",232581
"GSVJ-FC9",232582
"GW6W-W9C",232583
"GG23-JWL",232584
"LZ4D-BXD",232585
"L8B4-C3X",232586
"KFR5-DBK",232587
"LDB1-QPL",232588
"L8B4-CHD",232589
"GGFL-2T7",232590
"GGFL-PJM",232591
"GJBV-DTG",232592
"GJBJ-65S",232593
"GVLK-NJX",232594
"GVL2-975",232595
"KZCL-G17",232600
"996R-X7F",232601
"KJWS-7RQ",232604
"GM2S-N8G",232605
"G8DB-161",232606
"G8DB-2DY",232607
"G2ZW-4ZH",232624
"G2Z7-3J4",232625
"L659-BDP",232626
"L5FS-MWQ",232627
"G3N3-SYQ",232640
"MV5G-TZQ",232641
"GDLC-HHK",232642
"G9FB-NTZ",232643
"LC2D-185",232644
"GF76-CM8",232645
"G9FB-JK1",232646
"G9FB-RD6",232647
"LRRW-LQT",232648
"LVX7-M6Y",232650
"GXRX-TN5",232651
"GZ5D-FTJ",232652
"GZR3-XG4",232653
"L41W-43B",232654
"GVG9-H9W",232655
"G65G-7HL",232678
"G65G-6YP",232679
"LB94-LHN",232964
"GZYP-M56",232965
"GLCD-94W",232966
"GXPW-19Q",232967
"936R-RWB",232984
"GV9Q-XQC",233024
"GV9Q-DN8",233025
"GVRP-NZS",233032
"LZBT-9XB",233033
"GVTM-T2X",233034
"GVTM-73V",233035
"GWWM-CFV",233036
"LYLV-CX4",233040
"LKBL-LK3",233041
"G4LY-L1J",233042
"G4LY-YCZ",233043
"93QP-1F1",233088
"937D-76M",233089
"MZRQ-F6P",233090
"M1CD-G38",233091
"L5J3-CH2",233096
"9KMD-4T7",233097
"GKHZ-3ZT",233098
"933G-CDK",233100
"LDB4-S93",233104
"2WPH-CH5",233105
"LHFM-PGH",233106
"LZFP-7YM",233107
"GXFD-C1X",233108
"GFQ2-WNV",233109
"LZDQ-NDB",233110
"LVKC-KSJ",233111
"LZFW-91V",233112
"L6Y3-WZS",233113
"GHDJ-8M9",233114
"G946-RRD",233115
"LYR3-CX4",233116
"G6QP-FM7",233117
"LRQ5-PX3",233168
"GS2R-QVD",233169
"KHVP-2V3",233170
"GNFB-27H",233171
"GCY8-RPV",233176
"LWLQ-WR1",233177
"LWM7-1RR",233178
"G78X-SY7",233179
"LBPJ-9D8",233216
"GXCX-7MB",233217
"LBPJ-9D8",233220
"GXCX-7MB",233221
"MQGL-CPH",233224
"MQGL-CBW",233225
"GLGH-SZR",233226
"GWXK-W46",233227
"GS7H-NXK",233232
"LYY5-9DN",233233
"GCWY-CMT",233234
"GCM9-QND",233235
"GQKN-7HH",233236
"GSKV-Z7K",233237
"GXHK-V4K",233242
"GXHK-VR6",233243
"KJV5-TK2",233244
"LTKH-7HR",233245
"L8PF-TBB",233246
"L6PY-FLG",233247
"L71P-MJN",233280
"G6QF-5YV",233281
"GDHZ-CYC",233282
"GDHZ-FLR",233283
"GN77-33X",233284
"GN77-WTQ",233285
"LY6D-JJW",233286
"GGKS-WMN",233287
"GXHK-V4K",233290
"GXHK-VR6",233291
"KJV5-TK2",233292
"LTKH-7HR",233293
"L8PF-TBB",233294
"L6PY-FLG",233295
"G3TX-M5Y",233308
"GDD1-M1B",233309
"LBPJ-9D8",233312
"GXCX-7MB",233313
"LBPJ-9D8",233316
"GXCX-7MB",233317
"MQGL-CPH",233320
"MQGL-CBW",233321
"GLGH-SZR",233322
"GWXK-W46",233323
"GS7H-NXK",233328
"LYY5-9DN",233329
"GCWY-CMT",233330
"GCM9-QND",233331
"GQKN-7HH",233332
"GSKV-Z7K",233333
"GXHK-V4K",233338
"GXHK-VR6",233339
"KJV5-TK2",233340
"LTKH-7HR",233341
"L8PF-TBB",233342
"L6PY-FLG",233343
"LY89-83Q",233344
"L8W5-19P",233345
"G7Z9-FRY",233346
"GKFF-BDR",233347
"LZFK-8R1",233392
"LTDJ-WPQ",233393
"LRSD-4DV",233394
"LZ8M-Y2W",233395
"GKZH-9CX",233396
"GKZH-W5J",233397
"G6BP-7WK",460160
"GK4F-HWX",460161
"LZ2N-9RG",460164
"MQH3-KBQ",460165
"9ZZ6-CKR",460166
"LVWS-CKS",460167
"GKKP-K2T",460176
"GKKP-T53",460177
"GXLD-8ST",460178
"GNXB-6WY",460179
"LYJR-B8Y",460180
"LB79-M18",460181
"LB8R-KQG",460182
"LVZP-19S",460183
"LZL4-WBQ",460336
"LZS3-YSZ",460337
"GQ55-94J",460338
"GVFF-2PS",460339
"GX85-3GB",460340
"G652-3S9",460341
"G222-Z7J",460342
"GLQ7-X8V",460343
"GZTF-C39",460344
"GFG2-MCX",460345
"LZ6D-TKN",460346
"LD3M-MRL",460347
"LC2N-6FF",460368
"LC2N-6GV",460369
"KN3F-DFJ",460480
"GGWF-21X",461312
"LR7Z-XKW",461368
"LR7Z-JZX",461369
"LR7Z-J5N",461370
"GNZS-S2G",461371
"LRGW-V6G",461372
"LRGW-VX4",461373
"LRGW-FTP",461374
"GNZ9-YPQ",461375
"LXS1-WN4",463488
"LVFG-PYJ",463489
"LCTR-R9C",463500
"GSZB-MCF",463501
"GQ16-724",463502
"GQ18-99W",463503
"G364-V28",463520
"G364-PLW",463521
"G2TV-VCD",463522
"G364-Q4R",463523
"LXS1-WN4",463528
"LVFG-PYJ",463529
"GWBH-42T",463536
"GWBH-HQD",463537
"GMXR-DY6",463684
"LZLR-5ZD",463685
"9Q62-KX2",463686
"L6K5-H56",463687
"KVJG-YD5",463696
"KVJG-BMN",463697
"LRXW-M1C",463728
"LRXW-M1Y",463729
"GCNL-XWZ",463748
"G9TY-4Z9",463749
"GW96-R34",463750
"K2V6-627",463751
"LL77-4TS",463840
"LKVB-R8T",463841
"L23X-DKM",463842
"LLWZ-HFZ",463843
"L27J-VY2",463844
"L5GW-G5C",463845
"G6GF-VYG",463848
"G6GF-F7P",463849
"L6VS-VMP",463850
"MZMR-N9R",463851
"LDW1-MCL",463852
"GMRS-BY4",463853
"GQVC-BF4",463854
"GG7Y-7Y8",463855
"GX3L-R33",464512
"LZGY-152",464514
"HCD7-SY7",464515
"LHQS-6X6",464516
"9VY3-X3N",464517
"L4MJ-3R1",464518
