"fid","ascendancy"
"GXGX-M8S",598848
"LTXR-M5Q",598849
"GQHG-Y7R",598852
"G7C6-SCF",1187872
"GJZJ-617",1187873
"LV46-RG4",1197568
"G342-ZRL",1197632
"G2NF-WX2",1197633
"LBJQ-CSS",1197634
"GH11-WP8",1197635
"GLT2-Z1R",1197636
"LC35-LPD",1197637
"LJG6-FQJ",1197638
"LYTN-CJW",1197639
"LB9W-M9D",1197640
"LB97-J2L",1197641
"L2CB-94Y",1197642
"L6FB-RC8",1197643
"LBJP-PQF",1197644
"LBNP-WBR",1197645
"L1Z5-PRR",1197646
"GGRL-2Q5",1197647
"G2S7-JYJ",1197664
"G2S7-CD6",1197665
"LF42-3CJ",1197696
"9C8Q-B7G",1197697
"947T-WNS",1197704
"GK99-8QR",2375744
"GQCS-ZRX",2375745
"L6HH-PF5",2375746
"GC4H-9D9",2375747
"LV46-TMW",2395136
"LV4R-7SD",2395137
"G2GF-5GV",2395264
"G2GF-19M",2395265
"MCSP-ZK8",2395266
"LZ5W-9RD",2395267
"L8MB-ZSF",2395268
"LT5V-LMN",2395269
"LBGP-MQJ",2395270
"GN6X-8VK",2395271
"L5Y2-GX4",2395272
"LV44-7RJ",2395273
"GHMV-FY9",2395274
"LXSG-ZSB",2395275
"GK71-BW5",2395276
"GM81-SWF",2395277
"LZ6T-WZ8",2395278
"M72D-PDF",2395279
"GKHC-V7B",2395280
"KN8B-6Z9",2395281
"MN5S-HWZ",2395282
"GNV2-SXL",2395283
"L4BK-SPH",2395284
"GZ8X-WW9",2395285
"LBC2-D1R",2395286
"LBSM-SFC",2395287
"LK8W-8PM",2395288
"L857-9QY",2395289
"GFZK-9RR",2395290
"M81Z-9LC",2395291
"GLVY-XN1",2395292
"L653-18F",2395293
"G93D-YD9",2395294
"GLQ3-95G",2395295
"LRSD-4DW",2395392
"LTXR-3N9",2395393
"M2WP-YRC",2395408
"M2WP-YRL",2395409
"G2RD-2SP",4751488
"G2RD-LQW",4751489
"LZGB-L3L",4751490
"M9L2-DY1",4751491
"GQD4-HM2",4751492
"L6HH-PRC",4751493
"GH77-VPY",4751494
"GG53-ZVW",4751495
"LV46-TH3",4790272
"LV4R-WHP",4790273
"GFG9-C1X",4790528
"LD33-RSW",4790529
"9CD8-FMT",4790530
"LCCP-BCX",4790531
"29WW-33D",4790532
"LD5T-4QR",4790533
"GKVM-H8R",4790534
"GG8P-BW2",4790535
"LZGM-2K2",4790536
"L5ZH-9GC",4790537
"G9M6-J1D",4790538
"LHDH-7CT",4790539
"LZV7-4KR",4790540
"LZZ6-6RM",4790541
"GSLZ-BNP",4790542
"LBBH-XMW",4790543
"LZ68-72D",4790544
"G9Q7-F55",4790545
"L69G-DK8",4790546
"GDXD-816",4790547
"GNQF-6ZN",4790548
"GVSC-ZX2",4790549
"GVBX-NB6",4790550
"GVBD-C5Y",4790551
"LTXM-KMP",4790552
"GX9R-68B",4790553
"MBTC-K18",4790554
"GV68-JCT",4790555
"LZ86-T6V",4790556
"LZPK-KKT",4790557
"9HTZ-YQ8",4790558
"LD79-5VT",4790559
"LKM6-G1C",4790560
"LVFQ-7PH",4790561
"LTHY-83T",4790562
"GWSH-R96",4790563
"KLG6-5F2",4790566
"LYCG-WFN",4790567
"GV37-7X9",4790568
"G6D5-RK2",4790569
"GJ44-MXX",4790570
"GNJ3-32Q",4790571
"LJ2J-G74",4790572
"LBD7-Q9P",4790573
"L1QW-K4L",4790574
"LYL9-G4F",4790575
"9HCQ-CZM",4790576
"LBH8-8GP",4790577
"GJCD-DWX",4790578
"GLK5-8YK",4790579
"LBGS-DXH",4790580
"GDNL-TNW",4790581
"G7H6-79Q",4790582
"LVJ5-WC4",4790583
"LCFS-P6D",4790584
"G3HS-6X6",4790585
"MLJN-WV9",4790586
"9Q8X-QZ4",4790587
"LR84-XQV",4790588
"LR84-X7M",4790589
"LBSF-MV8",4790590
"GL3P-JBQ",4790591
"947T-RM5",4790784
"LRSD-W1J",4790785
"M9JN-MPH",4790816
"MSM3-W1G",4790817
"GJZX-8KT",9502976
"L5V9-44D",9502977
"LZVX-W47",9502980
"LZVF-189",9502981
"LC27-HYK",9502982
"GXTF-9XF",9502983
"L6HH-5QH",9502984
"GD5X-ZPV",9502985
"GH7W-3YF",9502986
"KV2H-LCY",9502987
"9CXW-RBK",9502988
"G7S4-RH9",9502989
"LV46-TTH",9580544
"LV4R-WR3",9580545
"GD15-7T9",9581056
"G4N1-RGD",9581057
"GV5Q-SV5",9581058
"GVJ4-RXL",9581059
"LDQR-M69",9581060
"LZPW-3FK",9581061
"LTNJ-CPF",9581062
"LTVF-MNF",9581063
"LCV4-S33",9581064
"G938-MRV",9581065
"LDQR-9HM",9581066
"LDQR-9ZS",9581067
"GK2B-3MC",9581070
"GDX9-93Y",9581071
"LB1R-3X3",9581072
"LRLL-1KX",9581073
"LDQR-M69",9581074
"M81W-4BC",9581075
"GJVQ-W8S",9581076
"GFB1-FV7",9581077
"LDQR-9HM",9581078
"LDQR-9ZS",9581079
"LDW2-5ZR",9581080
"GMR6-69W",9581081
"LDQR-M69",9581082
"M81W-4BC",9581083
"LY3F-MB4",9581084
"LHJT-J64",9581085
"G97Y-1W7",9581086
"GNVS-ZR3",9581087
"L5YM-PRS",9581088
"K27R-L14",9581089
"G6D1-SRP",9581092
"LTNJ-HF9",9581093
"GDXD-CCR",9581094
"G61Q-VLN",9581095
"GHB2-PD9",9581096
"GHB2-168",9581097
"LKM6-G1C",9581098
"LVFQ-7PH",9581099
"G6CG-JVS",9581100
"GXCW-JYL",9581101
"LZ46-CBW",9581102
"LHCD-K8B",9581103
"9CCV-52G",9581104
"KX9D-DNS",9581105
"LZ86-T6V",9581106
"LZPK-KKT",9581107
"GJJ1-XQT",9581108
"MHN1-JZ9",9581109
"G6P7-4BZ",9581110
"G6PQ-12D",9581111
"LHW6-FV7",9581112
"L89H-F4Y",9581113
"LR3X-YVV",9581114
"LRK8-G1M",9581115
"GWZX-F4D",9581116
"9C7T-V6M",9581117
"LBXV-7R4",9581118
"KDQ8-MZ1",9581119
"GVWW-DC9",9581120
"LX91-18V",9581121
"KZF6-R8D",9581122
"L89H-FHD",9581123
"LYVD-MDV",9581124
"L9CX-SNH",9581125
"LZ86-T6V",9581126
"LZPK-KKT",9581127
"LC5Z-592",9581132
"LZRT-YPT",9581133
"LY3F-MB4",9581134
"LHJT-J64",9581135
"GF99-C7X",9581136
"GJ16-T8K",9581137
"G2HZ-7T5",9581138
"G2HZ-M1D",9581139
"G61K-T2D",9581140
"GK45-2NY",9581141
"G7FG-ZW4",9581142
"LJVR-2ZX",9581143
"LBFG-4CJ",9581144
"GSGL-LTL",9581145
"GFG9-C1X",9581146
"LD33-RSW",9581147
"KLG6-5F2",9581148
"LYCG-WFN",9581149
"GNH4-2R9",9581150
"L5Y4-JJ3",9581151
"LTHY-83T",9581152
"GWSH-R96",9581153
"LKM6-G1C",9581154
"LVFQ-7PH",9581155
"G4BV-VL4",9581156
"GVB8-VR9",9581157
"LB9C-CRW",9581158
"LY2Q-8ZM",9581159
"94NH-8HK",9581160
"GFKV-PG2",9581161
"GL2M-ZHN",9581162
"GLK2-N4J",9581163
"GG7B-VJ8",9581165
"GLT6-6M1",9581166
"GLTD-8YP",9581167
"LCVG-54H",9581168
"L857-MY2",9581169
"GQ34-RWV",9581170
"4YGC-VTY",9581171
"GKVN-HLM",9581172
"GKVN-R2C",9581173
"LDW2-5ZR",9581174
"GMR6-69W",9581175
"LVJT-PZB",9581176
"GWF5-XP4",9581177
"LVQ3-NFX",9581178
"LCTY-THJ",9581179
"9SPL-JWC",9581180
"L2MM-QJS",9581181
"L8RQ-JCD",9581568
"K4D4-Z88",9581569
"KNF4-PTG",9581632
"G2RD-K9X",19005952
"GJZX-DVP",19005953
"9HT1-K1H",19005960
"MB13-VGP",19005961
"LCZK-F65",19005962
"K4T4-1JF",19005963
"GZBB-HGV",19005964
"G4W3-Z66",19005965
"GLCV-2BN",19005966
"G392-YV4",19005968
"MFSY-ZNX",19005969
"LZLQ-R32",19005976
"GC4H-HB8",19005977
"LBL8-QJS",19005978
"G73J-3WS",19005979
"LV46-Y9R",19161088
"LV46-YPJ",19161089
"GC4H-MF7",19162112
"L1Q2-SSY",19162113
"LVNS-H6Q",19162114
"G92Q-R6L",19162115
"9SPL-JWC",19162116
"L2MM-QJS",19162117
"GLRQ-NHF",19162118
"GGXH-4VB",19162119
"LHW6-FV7",19162120
"L89H-F4Y",19162121
"LDQR-9HM",19162122
"LDQR-9ZS",19162123
"9CCV-52G",19162124
"KX9D-DNS",19162125
"LZ86-T6V",19162126
"LZPK-KKT",19162127
"GJYC-JM7",19162128
"LDW2-PL8",19162129
"GGGK-LYW",19162130
"GGGK-PNC",19162131
"GK2B-SNY",19162132
"G8D1-GN6",19162133
"LCPJ-DGJ",19162134
"GLK2-F71",19162135
"G41C-DMH",19162140
"GG2M-PB7",19162141
"LY3P-P2L",19162144
"LB15-BCC",19162145
"GHXC-8WS",19162146
"GQ1X-2S1",19162147
"LHW6-FV7",19162148
"L89H-F4Y",19162149
"GK2B-HY4",19162150
"GNKB-XBV",19162151
"G6TD-BG9",19162152
"G6Z9-N1T",19162153
"GK2B-SNY",19162156
"G8D1-GN6",19162157
"LCPJ-DGJ",19162158
"GLK2-F71",19162159
"971K-YRW",19162160
"GLK2-8GJ",19162161
"GC2Q-716",19162162
"GD2D-1JV",19162163
"LHW6-FV7",19162164
"L89H-F4Y",19162165
"GK2B-HY4",19162166
"GNKB-XBV",19162167
"LR72-4QX",19162168
"LBP4-GRZ",19162169
"LHW6-FV7",19162170
"L89H-F4Y",19162171
"GJYC-JM7",19162172
"LDW2-PL8",19162173
"M31M-MC2",19162174
"G2N1-8K8",19162175
"99QR-565",19162176
"LZDQ-MTT",19162177
"G9L8-B3R",19162178
"G61M-RXT",19162179
"GNTP-J81",19162184
"GJT1-LVW",19162185
"GDZ6-Q18",19162186
"9W9S-K5F",19162187
"GDXD-X47",19162188
"GL29-CFL",19162189
"936G-FHT",19162190
"LHPS-3WN",19162191
"GVX9-Z8D",19162192
"GDXD-MMC",19162193
"GDL7-R4W",19162194
"GVWW-DC9",19162196
"LX91-18V",19162197
"KZF6-R8D",19162198
"L89H-FHD",19162199
"G8Y7-9HD",19162200
"G61K-KTZ",19162201
"GLMV-3DQ",19162202
"GW4L-4ZH",19162204
"LYZG-13B",19162205
"L6KK-BW5",19162208
"LVJJ-Q82",19162209
"GJ1F-3NQ",19162210
"LZ5Z-9F8",19162211
"LHW6-FV7",19162212
"L89H-F4Y",19162213
"LR3X-YVV",19162214
"LRK8-G1M",19162215
"GL98-YP5",19162216
"GWX8-18D",19162217
"M1ZL-V2X",19162218
"GNWV-BJ8",19162219
"L8MB-CP1",19162224
"LDQR-9B8",19162225
"GDHP-24G",19162226
"GDH5-W6L",19162227
"L5NR-BMN",19162228
"G8Y9-XJ3",19162229
"GVSL-4CS",19162230
"GLK2-R9M",19162231
"93RN-C7J",19162232
"9Z8W-FY1",19162233
"LDW4-XKY",19162234
"G3WF-FH3",19162235
"M9WP-FX4",19162236
"KDQ8-TWV",19162237
"LYK6-VQ2",19162238
"LB1S-5V6",19162239
"GV5W-LTL",19162240
"GGJT-CPZ",19162241
"LZ86-TXW",19162242
"GFM1-1KB",19162243
"GHJX-ZZZ",19162244
"GZRX-VXC",19162245
"LHW6-FV7",19162246
"L89H-F4Y",19162247
"L647-GVL",19162248
"GS5Y-N68",19162249
"LVJT-WC8",19162250
"L8B3-8SQ",19162251
"LHW6-FV7",19162252
"L89H-F4Y",19162253
"LR3X-YVV",19162254
"LRK8-G1M",19162255
"GM17-JZX",19162264
"L1W5-QRF",19162265
"GGV2-JRC",19162266
"LTKK-CHL",19162267
"LR72-4QX",19162268
"LBP4-GRZ",19162269
"LHW6-FV7",19162270
"L89H-F4Y",19162271
"GF99-X92",19162272
"GXVN-SK1",19162273
"GG6S-9K9",19162274
"GL29-4TT",19162275
"GG6S-9K9",19162276
"GS5Y-N68",19162277
"GLZH-BDW",19162280
"L2LK-9QZ",19162281
"GX9C-J23",19162284
"LZDQ-MTT",19162285
"G6J3-HMM",19162286
"GNBL-YYH",19162287
"9CCY-2NC",19162288
"LL72-Q52",19162289
"L1HF-WK4",19162290
"G8FZ-BZL",19162291
"GD15-7T9",19162292
"G4N1-RGD",19162293
"GV5Q-SV5",19162294
"GVJ4-RXL",19162295
"LC5Z-592",19162296
"LZRT-YPT",19162297
"LY3F-MB4",19162298
"LHJT-J64",19162299
"GKZB-3C4",19162300
"GKZB-4SB",19162301
"KLG6-5F2",19162302
"LYCG-WFN",19162303
"LYVD-MDV",19162304
"L9CX-SNH",19162305
"LZ86-T6V",19162306
"LZPK-KKT",19162307
"GVWW-DC9",19162308
"LX91-18V",19162309
"KZF6-R8D",19162310
"L89H-FHD",19162311
"LRQZ-3LP",19162312
"LRQZ-SS4",19162313
"L2ZQ-GC9",19162316
"L1V6-YRY",19162317
"GLKK-TFG",19162318
"GK6F-5BG",19162319
"GKFC-5BW",19162320
"GFKV-PG2",19162321
"LZB7-8LF",19162324
"GNKS-Y84",19162325
"GKZB-3C4",19162326
"GKZB-4SB",19162327
"LTRR-8N7",19162330
"G75P-32L",19162331
"LX9F-DQZ",19162332
"GLSN-KN5",19162333
"GZ4V-2GT",19162334
"GG8V-7TM",19162335
"LR3X-YVV",19162336
"LRK8-G1M",19162337
"LJY7-LY3",19162338
"GN6X-LR5",19162339
"GM4K-9F3",19162340
"GLKR-QFM",19162341
"K2NS-HC8",19162344
"GL8T-FYD",19162345
"971K-YRW",19162348
"GLK2-8GJ",19162349
"GC2Q-716",19162350
"GD2D-1JV",19162351
"KZWZ-NMP",19162352
"GH2Z-QS2",19162353
"9SPL-JWC",19162354
"L2MM-QJS",19162355
"L1XK-NGF",19162356
"LYSD-W21",19162357
"LX9F-DQZ",19162358
"GLSN-KN5",19162359
"LY2P-7JC",19162360
"LCG6-96X",19162361
"L1F2-QVC",19162362
"G446-L1D",19162363
"GHHG-WRX",19163136
"LC54-6XD",19163137
"L8RQ-JVT",19163138
"LTXR-SJW",19163139
"KNF4-PB7",19163264
"G2RD-F4T",38011904
"GJZJ-7B4",38011905
"L5V9-QLK",38011906
"GJZX-X7H",38011907
"G8H1-R4H",38011920
"99QP-PV8",38011921
"GNCG-PWQ",38011922
"MFY1-T4V",38011924
"MB13-VGP",38011925
"LBSR-52L",38011926
"9SR5-TTM",38011927
"GGHQ-CPV",38011928
"LYLM-4CC",38011930
"G8T3-8B9",38011931
"LY2R-ZT5",38011936
"GC7V-H9D",38011938
"LHJ8-9L5",38011939
"GD3N-JB6",38011954
"GH7W-GVM",38011956
"G73J-RJD",38011958
"G73J-S2R",38011959
"LV46-BSR",38322176
"LV46-B24",38322177
"L1F2-QVC",38324224
"G446-L1D",38324225
"KCWM-JZX",38324226
"K4T5-MPV",38324227
"GVKF-CSC",38324228
"GV77-FC3",38324229
"LKRL-N5M",38324230
"LYSP-CWQ",38324231
"LY2P-7JC",38324232
"LCG6-96X",38324233
"L1F2-QVC",38324234
"G446-L1D",38324235
"L8MB-CP1",38324240
"LDQR-9B8",38324241
"GDHP-24G",38324242
"GDH5-W6L",38324243
"GK2B-SNY",38324244
"G8D1-GN6",38324245
"LCPJ-DGJ",38324246
"GLK2-F71",38324247
"L6KK-BW5",38324248
"LVJJ-Q82",38324249
"GJ1F-3NQ",38324250
"LZ5Z-9F8",38324251
"LHW6-FV7",38324252
"L89H-F4Y",38324253
"LR3X-YVV",38324254
"LRK8-G1M",38324255
"GG5H-KCZ",38324256
"GG5X-KQS",38324257
"GHX9-YYM",38324258
"GXC2-9M7",38324259
"LVYZ-1TY",38324264
"G2M8-SMJ",38324265
"GZKV-KZB",38324266
"G251-23T",38324267
"LHJX-9CT",38324268
"K6QG-MLS",38324269
"LT9Z-WJH",38324270
"LVNV-ZVS",38324271
"LY3P-51V",38324288
"MKM1-673",38324289
"GGGR-W7J",38324290
"GGR4-X82",38324291
"LBPM-CL9",38324292
"LB9N-RGK",38324293
"GCLX-5YB",38324294
"GCLX-1L7",38324295
"L8MB-CP1",38324296
"LDQR-9B8",38324297
"GDHP-24G",38324298
"GDH5-W6L",38324299
"GK2B-SNY",38324300
"G8D1-GN6",38324301
"GNS3-6W9",38324302
"GZRY-QY7",38324303
"GFDT-L6S",38324304
"LDLL-DWP",38324305
"GL1X-ZCP",38324306
"GL1X-X29",38324307
"LVYZ-1TY",38324312
"G2M8-SMJ",38324313
"GZKV-KZB",38324314
"G251-23T",38324315
"LHJX-9CT",38324316
"K6QG-MLS",38324317
"LT9Z-WJH",38324318
"LVNV-ZVS",38324319
"GM17-1TY",38324320
"GLKK-PGJ",38324321
"GS8V-PDL",38324322
"GD2V-5XC",38324323
"GVQX-W99",38324324
"GVQ6-TK5",38324325
"LDW2-5YH",38324326
"L7X2-GGQ",38324327
"L8MB-CP1",38324328
"LDQR-9B8",38324329
"GDHP-24G",38324330
"GDH5-W6L",38324331
"GK2B-SNY",38324332
"G8D1-GN6",38324333
"GNS3-6W9",38324334
"GZRY-QY7",38324335
"G7W9-G8N",38324336
"G3HV-4DS",38324337
"G26T-YSM",38324338
"G8JP-322",38324339
"L8MB-CP1",38324340
"LDQR-9B8",38324341
"GDHP-24G",38324342
"GDH5-W6L",38324343
"GG5H-KCZ",38324344
"GG5X-KQS",38324345
"GHX9-YYM",38324346
"GXC2-9M7",38324347
"GL7J-77Y",38324348
"L5TT-5MV",38324349
"LR72-4QX",38324350
"LBP4-GRZ",38324351
"GV4D-F82",38324352
"GCC1-NMV",38324353
"LY2P-7JC",38324354
"LCG6-96X",38324355
"GV46-SMJ",38324356
"G21L-S31",38324357
"GSJX-561",38324372
"GMXY-TYW",38324373
"GFYL-1B4",38324374
"GW7Z-93R",38324375
"GG77-R8B",38324376
"GK7H-56F",38324377
"KX9D-DN8",38324380
"LDR1-X9V",38324381
"GXLP-N84",38324382
"LTKK-CHL",38324383
"GNG1-1LV",38324384
"GDX8-5QB",38324385
"GV5W-LTL",38324392
"GGJT-CPZ",38324393
"LZ86-TXW",38324394
"GFM1-1KB",38324395
"GHJX-ZZZ",38324396
"GZRX-VXC",38324397
"LHW6-FV7",38324398
"L89H-F4Y",38324399
"GJLV-P9Q",38324400
"GC24-4W4",38324401
"LY3P-51V",38324402
"MKM1-673",38324403
"9S7W-9LY",38324416
"LY7K-SP4",38324417
"LCJB-PYX",38324418
"LTVW-1XZ",38324419
"G6FD-BSZ",38324420
"G6FD-GS5",38324421
"LVFB-T4D",38324422
"GL56-D1P",38324423
"L8MB-CP1",38324424
"LDQR-9B8",38324425
"GDHP-24G",38324426
"GDH5-W6L",38324427
"L5NR-BMN",38324428
"G8Y9-XJ3",38324429
"GVSL-4CS",38324430
"GLK2-R9M",38324431
"GD9R-NMF",38324432
"9ZHQ-5LZ",38324433
"LBK6-4Z2",38324434
"9H5K-G3X",38324435
"GNWK-C94",38324438
"GNWK-TJ4",38324439
"LY8V-Z5K",38324448
"LB13-PPV",38324449
"LDQR-3KB",38324450
"9C4C-QMV",38324451
"G2Y2-3J3",38324452
"GDH5-ZM1",38324453
"GNTW-YNB",38324454
"G4LK-VZH",38324455
"LZJY-5MR",38324456
"L7G1-HN9",38324457
"LB8Y-4VY",38324458
"GX75-9NC",38324459
"GN4F-QN1",38324460
"GVS1-374",38324461
"L19M-VCD",38324464
"LDQK-6JM",38324465
"9SFC-97C",38324466
"LDQK-X3X",38324467
"G2N1-H7G",38324468
"G2N1-KNH",38324469
"L4BB-391",38324472
"LYKJ-383",38324473
"L8MJ-ZLQ",38324474
"LTTF-3K8",38324475
"LY8C-LSL",38324476
"LTF9-YV5",38324477
"LD91-Q66",38324478
"LD91-Q6J",38324479
"GKJW-WSV",38324480
"GKJW-3RZ",38324481
"GL1X-ZCP",38324482
"GL1X-X29",38324483
"GNBK-S8S",38324484
"GNBK-YRR",38324485
"GL1X-ZCP",38324486
"GL1X-X29",38324487
"GCDG-16T",38324488
"LT2F-W84",38324489
"GD8V-WYQ",38324490
"GXW9-DBB",38324491
"L8MB-CP1",38324492
"LDQR-9B8",38324493
"GDHP-24G",38324494
"GDH5-W6L",38324495
"9S7W-9LY",38324496
"LZLG-G55",38324497
"MXLV-QVQ",38324498
"LBDZ-X8R",38324499
"GXM5-FKG",38324500
"GZT5-QS9",38324501
"GVKF-CSC",38324502
"GV77-FC3",38324503
"L8MB-CP1",38324504
"LDQR-9B8",38324505
"GDHP-24G",38324506
"GDH5-W6L",38324507
"L5NR-BMN",38324508
"G8Y9-XJ3",38324509
"GVSL-4CS",38324510
"GLK2-R9M",38324511
"L622-TT5",38324528
"GJ47-KV1",38324529
"GVG7-JKT",38324530
"G44Z-2F9",38324531
"GGV2-J8J",38324532
"GV7V-NYM",38324533
"L8MB-CP1",38324534
"L68S-S89",38324535
"G7W9-G8N",38324536
"G3HV-4DS",38324537
"G26T-YSM",38324538
"G8JP-322",38324539
"L8MB-CP1",38324540
"LDQR-9B8",38324541
"GDHP-24G",38324542
"GDH5-W6L",38324543
"LKT7-DBR",38324544
"GQPD-SJ1",38324545
"GKJK-FND",38324546
"GKVC-VJG",38324547
"GX6J-D6Z",38324548
"GG5X-KQS",38324549
"GX6J-D6Z",38324552
"GG5X-KQS",38324553
"MXLV-QVQ",38324554
"LBDZ-X8R",38324555
"GG6S-9K9",38324560
"GS5Y-N68",38324561
"G8NM-NY7",38324562
"GZVH-LK3",38324563
"G9GQ-GZM",38324568
"G9GQ-24B",38324569
"LY2P-7JC",38324570
"LCG6-96X",38324571
"GNH4-75Z",38324572
"GZ2L-JFJ",38324573
"LDQR-M69",38324574
"M81W-4BC",38324575
"GNMC-XQ5",38324576
"GQJ9-R75",38324577
"GF8C-J7C",38324578
"GL29-Q76",38324579
"GZND-Z96",38324580
"GHS2-JK5",38324581
"LY3P-P2L",38324582
"LB15-BCC",38324583
"GC4H-MF7",38324584
"L1Q2-SSY",38324585
"LVNS-H6Q",38324586
"G92Q-R6L",38324587
"9SPL-JWC",38324588
"L2MM-QJS",38324589
"GLRQ-NHF",38324590
"GGXH-4VB",38324591
"GM17-JZX",38324592
"L1W5-QRF",38324593
"GGV2-JRC",38324594
"LTKK-CHL",38324595
"LR72-4QX",38324596
"LBP4-GRZ",38324597
"LHW6-FV7",38324598
"L89H-F4Y",38324599
"GKZB-4K9",38324600
"GK8S-S1Z",38324601
"LZ86-TXW",38324602
"GFM1-1KB",38324603
"LC5Z-592",38324604
"LZRT-YPT",38324605
"LY3F-MB4",38324606
"LHJT-J64",38324607
"L647-GVL",38324608
"GS5Y-N68",38324609
"LVJT-WC8",38324610
"L8B3-8SQ",38324611
"LHW6-FV7",38324612
"L89H-F4Y",38324613
"LR3X-YVV",38324614
"LRK8-G1M",38324615
"GV5W-LTL",38324616
"GGJT-CPZ",38324617
"LZ86-TXW",38324618
"GFM1-1KB",38324619
"GHJX-ZZZ",38324620
"GZRX-VXC",38324621
"LHW6-FV7",38324622
"L89H-F4Y",38324623
"M1TZ-FFT",38324632
"M7RT-7ZM",38324633
"GL2M-YKR",38324634
"GVFK-B53",38324635
"GK6F-YL9",38324636
"GK6N-M6T",38324637
