"fid","ascendancy"
"GVF8-27J",100687954
"GVF8-K72",100687955
"G37T-GQ8",100687956
"GCWF-2HC",100687957
"GJNQ-VWK",100687958
"LLS1-K9M",100687959
"GZVQ-BG4",100687960
"LYL9-6XR",100687961
"LYK6-JNF",100687972
"LRV1-KPW",100687973
"LYS5-WDC",100687974
"G678-RC2",100687984
"GFQ8-3CB",100687985
"GVBP-9TD",100687992
"GVBP-9D1",100687993
"LC36-KRK",100687994
"L19F-1S1",100687995
"LYS8-GHS",100687996
"LRQZ-N77",100687997
"G67X-2JM",100687998
"GKM2-Z4Y",100687999
"GHFD-F8M",100688256
"LMW5-B48",100688257
"L5VZ-N8G",100688260
"GH77-4KR",100688261
"KZRS-S3V",100688264
"LK7W-NH3",100688265
"9CCB-ZBP",100688268
"G935-CBW",100688269
"L5VZ-N8G",100688270
"GH77-4KR",100688271
"GMJ9-N76",100688272
"G31L-R7S",100688273
"GZ3B-HB6",100688274
"GHX5-PQN",100688275
"L5ZN-LCP",100688276
"LCTX-WRY",100688277
"GQ4S-Z69",100688288
"9H1B-N52",100688289
"L8YY-RMM",100688304
"9CMJ-BLF",100688305
"KFTX-CQR",100688306
"LZDQ-NS5",100688307
"GVHF-WFY",100688308
"L1Q8-V23",100688309
"GGPC-2MC",100688310
"GFMM-BQF",100688312
"L62S-N47",100688314
"MYP4-2GW",100688315
"LV7L-87C",100688316
"G39X-QTF",100688317
"LDYS-5ZM",100688320
"GSBQ-B3J",100688321
"9SRK-DFT",100688328
"G4DQ-1TT",100688329
"G613-8F3",100688332
"GGKF-9FT",100688333
"L8RR-QV1",100688352
"LKKM-W4B",100688353
"LTF5-J4R",100688354
"GJR1-B3D",100688355
"LYCJ-CKQ",100688356
"LYKP-D42",100688357
"KNSQ-GHF",100688358
"MF7F-HQF",100688359
"LK9C-5MF",100688360
"9Z8F-M7J",100688361
"LD97-5H9",100688362
"LRBW-T4W",100688363
"GJJW-MJ7",100688364
"G6WR-2S2",100688365
"GC19-V8V",100688366
"GHDZ-7CL",100688367
"G69S-KDM",100688384
"L6FL-QH7",100688385
"G3TH-H6Z",100688386
"G2KH-YYL",100688387
"LDKG-4YT",100688388
"LH29-HL9",100688389
"LJLC-MX1",100688390
"LJLC-MNL",100688391
"G477-TWB",100688392
"G358-DFS",100688393
"G36Q-848",100688396
"GC4C-VHY",100688397
"GKMF-TP8",100688398
"M4P4-WLD",100688400
"G2HX-F3R",100688401
"G6F6-4KC",100688404
"G78V-Y1G",100688405
"L8PJ-FJ6",100688406
"99QR-57N",100688407
"L1ZG-QNN",100688408
"GC49-D4N",100688409
"LZZS-HKM",100688410
"KZ1Y-J69",100688411
"KZ2X-JRT",100688412
"L87D-Q7V",100688413
"LBJF-GP2",100688414
"GH6Y-P8N",100688415
"L8YY-RMM",100688416
"9CMJ-BLF",100688417
"KFTX-CQR",100688418
"LZDQ-NS5",100688419
"GVHF-WFY",100688420
"L1Q8-V23",100688421
"GGPC-2MC",100688422
"GFMM-BQF",100688424
"L62S-N47",100688426
"MYP4-2GW",100688427
"LV7L-87C",100688428
"G39X-QTF",100688429
"GVYF-G3L",100688432
"GD59-BW9",100688433
"G7S7-4G7",100688434
"G767-K94",100688435
"GV4K-RNT",100688436
"GQJ1-XKT",100688437
"GJVK-Y4D",100688438
"LDMB-2Y4",100688439
"K88V-HH1",100688440
"LBLR-MF7",100688441
"LB88-FWT",100688442
"9M2T-DQC",100688443
"2CQZ-3YB",100688444
"LY19-6G9",100688445
"LBT5-R99",100688446
"LHWN-89D",100688447
"L13L-H5P",100688448
"GDCW-7L1",100688449
"L1QT-W6Y",100688450
"L2VT-9LY",100688451
"K88V-HH1",100688452
"LBLR-MF7",100688453
"LB88-FWT",100688454
"9M2T-DQC",100688455
"GXQ6-BPZ",100688456
"GXQX-8TX",100688457
"MD2W-1RX",100688458
"MS8L-4VQ",100688459
"9QQH-B8J",100688460
"G3B7-V38",100688461
"LBYQ-Z26",100688464
"MF7F-HQF",100688465
"KZT9-DPC",100688466
"LC7J-DQJ",100688467
"LZPK-PLF",100688468
"9HK3-SWC",100688469
"GZ8G-WP9",100688470
"9C69-W22",100688471
"LB23-8F2",100688472
"LZPK-PV4",100688473
"LH5L-8TH",100688474
"LZGX-J26",100688475
"LCZD-MGM",100688476
"9CC6-SY8",100688477
"L2PC-C3Z",100688478
"MD29-6GV",100688479
"MRV5-7SS",100688480
"MCWP-TY4",100688481
"GD8V-5CW",100688482
"G6LR-573",100688483
"G32P-5MD",100688484
"GZ5R-ZYJ",100688485
"GXV7-66H",100688486
"G6BX-JY1",100688487
"LK9C-5MF",100688488
"9Z8F-M7J",100688489
"LD97-5H9",100688490
"LRBW-T4W",100688491
"GJJW-MJ7",100688492
"G6WR-2S2",100688493
"GC19-V8V",100688494
"GHDZ-7CL",100688495
"LBYQ-Z26",100688496
"MF7F-HQF",100688497
"KZT9-DPC",100688498
"LC7J-DQJ",100688499
"LHWP-6YX",100688500
"L8WY-WSB",100688501
"LDZN-HVT",100688502
"LDZN-HLC",100688503
"GQ4F-49F",100688504
"GZ7K-DQ4",100688505
"L698-MTN",100688506
"G71N-DD8",100688507
"GJJD-7FZ",100688512
"M7NM-FYH",100688513
"L88S-SV1",100688514
"LH6R-ZHX",100688515
"99QC-FLD",100688516
"G9V5-ZJN",100688517
"LKKM-WZP",100688520
"LKKM-WZG",100688521
"G73Z-XH6",100688522
"GDX2-FL1",100688524
"G228-7D5",100688525
"LYSV-ZS3",100688526
"LYHF-L7Y",100688527
"KDQN-2QS",100688528
"KPWY-8VS",100688529
"LBLP-5KP",100688530
"MDBS-1K8",100688531
"LZ86-TCZ",100688532
"KNQB-2Q2",100688533
"L4BY-VD1",100688534
"LYL3-1FL",100688535
"21RG-C86",100688536
"LD9W-MN9",100688537
"9H8D-21L",100688538
"948L-FYP",100688539
"9CFM-79T",100688540
"GN45-YSR",100688541
"LH1F-PV5",100688542
"G9G7-HG4",100688543
"GS3H-Y62",100688544
"LZB6-VD4",100688545
"LH81-H48",100688546
"GF4Z-LB2",100688547
"G8YW-7C6",100688552
"LY12-NDQ",100688554
"GLXP-C5N",100688555
"GMND-3V3",100688556
"LYNB-S3V",100688557
"LD9K-33F",100688558
"LD9K-33G",100688559
"LH8W-F9X",100688576
"LRVC-TP5",100688577
"G6T9-N78",100688578
"LVKZ-N5Q",100688579
"L1JN-9YX",100688580
"9Z8L-N9W",100688581
"L2PC-C3Z",100688582
"MD29-6GV",100688583
"K88V-HH1",100688584
"LBLR-MF7",100688585
"LB88-FWT",100688586
"9M2T-DQC",100688587
"2CQZ-3YB",100688588
"LY19-6G9",100688589
"LBT5-R99",100688590
"LHWN-89D",100688591
"LTSZ-BSC",100688592
"L4W2-H5M",100688593
"G91T-JGK",100688594
"MY57-B1D",100688595
"LBRP-85B",100688596
"GJD7-CX2",100688597
"LB88-NYH",100688598
"LBQQ-D92",100688599
"G9Z2-7RY",100688600
"L4BD-6XM",100688601
"L528-M9W",100688602
"L812-24W",100688603
"LYK6-CT9",100688604
"L87D-Q72",100688605
"9H8D-21L",100688606
"948L-FYP",100688607
"LBGL-W6Q",100688608
"9Z8P-CB4",100688609
"LK17-1W6",100688610
"LVQP-PC5",100688611
"L19Q-5K2",100688612
"944N-XPG",100688613
"K87Y-T65",100688614
"LYKP-D42",100688615
"LY9N-GDH",100688616
"GN68-L74",100688617
"LZKG-1SV",100688618
"9Z8K-54C",100688619
"21RG-C86",100688624
"LD9W-MN9",100688625
"9H8D-21L",100688626
"948L-FYP",100688627
"9CFM-79T",100688628
"GN45-YSR",100688629
"LH1F-PV5",100688630
"G9G7-HG4",100688631
"L811-FXX",100688632
"L811-FXV",100688633
"L2PC-C3Z",100688634
"MD29-6GV",100688635
"KDQC-H7Q",100688636
"L8WB-7J3",100688637
"GN1B-Z41",100688638
"LH73-RJB",100688639
"27CZ-3Q1",100688640
"M19D-2FZ",100688641
"LH8W-F9X",100688672
"LRVC-TP5",100688673
"G6T9-N78",100688674
"LVKZ-N5Q",100688675
"L1JN-9YX",100688676
"9Z8L-N9W",100688677
"L2PC-C3Z",100688678
"MD29-6GV",100688679
"K88V-HH1",100688680
"LBLR-MF7",100688681
"LB88-FWT",100688682
"9M2T-DQC",100688683
"2CQZ-3YB",100688684
"LY19-6G9",100688685
"LBT5-R99",100688686
"LHWN-89D",100688687
"LTSZ-BSC",100688688
"L4W2-H5M",100688689
"G91T-JGK",100688690
"MY57-B1D",100688691
"LBRP-85B",100688692
"GJD7-CX2",100688693
"LB88-NYH",100688694
"LBQQ-D92",100688695
"G9Z2-7RY",100688696
"L4BD-6XM",100688697
"L528-M9W",100688698
"L812-24W",100688699
"LYK6-CT9",100688700
"L87D-Q72",100688701
"9H8D-21L",100688702
"948L-FYP",100688703
"934Q-GWT",100688896
"LT6X-2Z1",100688897
"KNDD-WHX",100688898
"LYBV-FJL",100688899
"2CQZ-3YB",100688904
"LY19-6G9",100688905
"GMDT-27V",100688906
"K12H-ZLN",100688907
"G2PN-VZ4",100688908
"G2PF-569",100688909
"G2PW-X2W",100688910
"GCBZ-8G5",100688911
"LZKG-1SV",100688912
"9Z8K-54C",100688913
"9H8D-21L",100688914
"948L-FYP",100688915
"KX8R-S5H",100688916
"K48W-JZ2",100688917
"G932-3GB",100688918
"G9PT-KBL",100688919
"LBYQ-Z26",100688920
"MF7F-HQF",100688921
"KZT9-DPC",100688922
"LC7J-DQJ",100688923
"L8W6-C4W",100688924
"9CZS-WBY",100688925
"MDQL-RS6",100688926
"LYYQ-HLW",100688927
"GHFD-F8M",100688928
"LMW5-B48",100688929
"L5VZ-N8G",100688932
"GH77-4KR",100688933
"KZRS-S3V",100688936
"LK7W-NH3",100688937
"9CCB-ZBP",100688940
"G935-CBW",100688941
"L5VZ-N8G",100688942
"GH77-4KR",100688943
"LZ1N-WSF",100688944
"GH5S-XTD",100688945
"LBYK-MCN",100688946
"LYBC-B2V",100688947
"L19Q-5K2",100688948
"944N-XPG",100688949
"K87Y-T65",100688950
"LYKP-D42",100688951
"GKK3-Y5P",100688952
"GHXP-M1B",100688953
"KX8R-S5H",100688954
"K48W-JZ2",100688955
"L5F2-8GG",100688956
"L1M9-SSV",100688957
"GDKL-K8Z",100688958
"LTG9-BKS",100688959
"G69S-KDM",100688960
"L6FL-QH7",100688961
"G3TH-H6Z",100688962
"G2KH-YYL",100688963
"LDKG-4YT",100688964
"LH29-HL9",100688965
"LJLC-MX1",100688966
"LJLC-MNL",100688967
"G477-TWB",100688968
"G358-DFS",100688969
"G36Q-848",100688972
"GC4C-VHY",100688973
"GKMF-TP8",100688974
"M4P4-WLD",100688976
"G2HX-F3R",100688977
"G6F6-4KC",100688980
"G78V-Y1G",100688981
"L8PJ-FJ6",100688982
"99QR-57N",100688983
"L1ZG-QNN",100688984
"GC49-D4N",100688985
"LZZS-HKM",100688986
"KZ1Y-J69",100688987
"KZ2X-JRT",100688988
"L87D-Q7V",100688989
"LBJF-GP2",100688990
"GH6Y-P8N",100688991
"L8YY-RMM",100688992
"9CMJ-BLF",100688993
"KFTX-CQR",100688994
"LZDQ-NS5",100688995
"GVHF-WFY",100688996
"L1Q8-V23",100688997
"GGPC-2MC",100688998
"GFMM-BQF",100689000
"L62S-N47",100689002
"MYP4-2GW",100689003
"LV7L-87C",100689004
"G39X-QTF",100689005
"GVYF-G3L",100689008
"GD59-BW9",100689009
"G7S7-4G7",100689010
"G767-K94",100689011
"GV4K-RNT",100689012
"GQJ1-XKT",100689013
"GJVK-Y4D",100689014
"LDMB-2Y4",100689015
"K88V-HH1",100689016
"LBLR-MF7",100689017
"LB88-FWT",100689018
"9M2T-DQC",100689019
"2CQZ-3YB",100689020
"LY19-6G9",100689021
"LBT5-R99",100689022
"LHWN-89D",100689023
"934Q-GWT",100689216
"LT6X-2Z1",100689217
"KNDD-WHX",100689218
"LYBV-FJL",100689219
"2CQZ-3YB",100689224
"LY19-6G9",100689225
"GMDT-27V",100689226
"K12H-ZLN",100689227
"G2PN-VZ4",100689228
"G2PF-569",100689229
"G2PW-X2W",100689230
"GCBZ-8G5",100689231
"LZKG-1SV",100689232
"9Z8K-54C",100689233
"9H8D-21L",100689234
"948L-FYP",100689235
"KX8R-S5H",100689236
"K48W-JZ2",100689237
"G932-3GB",100689238
"G9PT-KBL",100689239
"LBYQ-Z26",100689240
"MF7F-HQF",100689241
"KZT9-DPC",100689242
"LC7J-DQJ",100689243
"L8W6-C4W",100689244
"9CZS-WBY",100689245
"MDQL-RS6",100689246
"LYYQ-HLW",100689247
"GHFD-F8M",100689248
"LMW5-B48",100689249
"L5VZ-N8G",100689252
"GH77-4KR",100689253
"KZRS-S3V",100689256
"LK7W-NH3",100689257
"9CCB-ZBP",100689260
"G935-CBW",100689261
"L5VZ-N8G",100689262
"GH77-4KR",100689263
"LZ1N-WSF",100689264
"GH5S-XTD",100689265
"LBYK-MCN",100689266
"LYBC-B2V",100689267
"L19Q-5K2",100689268
"944N-XPG",100689269
"K87Y-T65",100689270
"LYKP-D42",100689271
"GKK3-Y5P",100689272
"GHXP-M1B",100689273
"KX8R-S5H",100689274
"K48W-JZ2",100689275
"L5F2-8GG",100689276
"L1M9-SSV",100689277
"GDKL-K8Z",100689278
"LTG9-BKS",100689279
"GQDV-2MS",100689408
"M5VW-68R",100689920
"KN13-FW2",100689921
"GSW5-XTC",100689922
"LCC4-T8B",100689936
"LCC4-T8K",100689937
"GHBV-HXT",100689952
"G4F6-PG1",100689953
"GQQK-3ZL",100689954
"MSS4-KQB",100689955
"GQ3L-BH8",100689956
"LY3S-D39",100689958
"LY3S-675",100689959
"LTSZ-BSC",100689960
"L4W2-H5M",100689961
"G91T-JGK",100689962
"MY57-B1D",100689963
"LBRP-85B",100689964
"GJD7-CX2",100689965
"LB88-NYH",100689966
"LBQQ-D92",100689967
"LZ1N-WSF",100689968
"GH5S-XTD",100689969
"LBYK-MCN",100689970
"LYBC-B2V",100689971
"L19Q-5K2",100689972
"944N-XPG",100689973
"K87Y-T65",100689974
"LYKP-D42",100689975
"GKK3-Y5P",100689976
"GHXP-M1B",100689977
"KX8R-S5H",100689978
"K48W-JZ2",100689979
"L5F2-8GG",100689980
"L1M9-SSV",100689981
"GDKL-K8Z",100689982
"LTG9-BKS",100689983
"GHCV-WWW",100689984
"LRG1-K3W",100689985
"L67Y-RSW",100689986
"GHCZ-WN5",100689987
"G2LB-GSC",100689992
"G6C7-17F",100689993
"GS3B-8XQ",100689994
"M72H-41N",100689995
"GCQY-66S",100690000
"GG5R-6RG",100690001
"G8G5-GZ4",100690002
"GXTH-YFM",100690003
"L7F2-H8W",100690008
"L7F2-C7G",100690009
"G2LB-GSC",100690012
"G6C7-17F",100690013
"GS3B-8XQ",100690014
"M72H-41N",100690015
"GCQF-5VG",100690016
"LZXY-7CD",100690017
"LZS9-B75",100690018
"GMNR-ZJD",100690019
"LVPJ-ZDR",100690020
"9S8J-7ZT",100690021
"9HTG-9V9",100690022
"99KP-CPN",100690023
"L2FR-ZV6",100690024
"LWN4-HKG",100690025
"KN73-Y7F",100690026
"L1MS-NFP",100690027
"KHH7-5JH",100690028
"LYD7-YY1",100690029
"M6HL-7N8",100690030
"48HM-XVK",100690031
"L5DB-5FV",100690032
"GZ7L-QDD",100690033
"G9M5-PP1",100690034
"GGDF-JK3",100690035
"LZZ7-Q3C",100690036
"K8J3-9XG",100690037
"L5NS-NQZ",100690038
"LVQ1-Y27",100690039
"9ZHS-1C8",100690040
"MWG5-17Y",100690041
"LW3Q-K6B",100690042
"94TD-Y8X",100690043
"G48D-RRD",100690044
"G485-2NM",100690045
"G6BN-2D7",100690046
"L281-Z8K",100690047
"L1Q8-P11",100690048
"GFGQ-4ND",100690049
"GH4R-RWF",100690052
"GFQ5-ZWX",100690053
"GKQS-KVW",100690054
"G7CD-BYM",100690055
"G6L9-RQ4",100690056
"LVPT-TM8",100690057
"LKKM-WZP",100690058
"LKKM-WZG",100690059
"9ZZF-4PD",100690060
"G8T7-LD5",100690061
"L8PJ-FJ6",100690062
"99QR-57N",100690063
"G49L-XQQ",100690064
"GHRY-QC9",100690065
"LKRP-LS1",100690066
"GNLK-WZV",100690067
"L19Q-5K2",100690068
"944N-XPG",100690069
"K87Y-T65",100690070
"LYKP-D42",100690071
"27CZ-3Q1",100690944
"M19D-2FZ",100690945
"LH8W-F9X",100690976
"LRVC-TP5",100690977
"G6T9-N78",100690978
"LVKZ-N5Q",100690979
"L1JN-9YX",100690980
"9Z8L-N9W",100690981
"L2PC-C3Z",100690982
"MD29-6GV",100690983
"K88V-HH1",100690984
"LBLR-MF7",100690985
"LB88-FWT",100690986
"9M2T-DQC",100690987
"2CQZ-3YB",100690988
"LY19-6G9",100690989
"LBT5-R99",100690990
"LHWN-89D",100690991
"LTSZ-BSC",100690992
"L4W2-H5M",100690993
"G91T-JGK",100690994
"MY57-B1D",100690995
"LBRP-85B",100690996
"GJD7-CX2",100690997
"LB88-NYH",100690998
"LBQQ-D92",100690999
"G9Z2-7RY",100691000
"L4BD-6XM",100691001
"L528-M9W",100691002
"L812-24W",100691003
"LYK6-CT9",100691004
"L87D-Q72",100691005
"9H8D-21L",100691006
"948L-FYP",100691007
"LBHX-1TH",100692480
"LD39-PY2",100692481
"L6RH-KPN",100692482
"GXPK-CFD",100692483
"L1JJ-B21",100692484
"LJTJ-DR7",100692485
"LY9N-NKG",100692488
"GG5J-GQH",100692489
"GHJC-ZZZ",100692506
"GQ8W-YTS",100692507
"GC3J-NT2",100692508
"KH3W-4XL",100692509
"LVXM-6H9",100692510
"29YY-1J1",100692511
"GK3M-1HJ",100692544
"G3WF-XJ2",100692545
"G2K5-MRY",100692546
"G68S-Q8K",100692547
"GXV2-WHQ",100692548
"9QVG-YQK",100692550
"LHM9-GGJ",100692551
"LT6W-XGX",100692552
"G2W3-1LV",100692553
"GZ48-BCW",100692554
"G8WY-CG8",100692556
"G7CY-VPC",100692557
"GF27-DYT",100692558
"G65L-LCW",100692559
"97D4-D9M",100692560
"9H92-XWD",100692561
"LB88-NYH",100692562
"LBQQ-D92",100692563
"LZ86-TCZ",100692564
"KNQB-2Q2",100692565
"9SGW-Z11",100692566
"KPDV-VV7",100692567
"KZM5-ZBF",100692568
"LQ84-ZNN",100692569
"MLMB-VL2",100692570
"KVP1-9TN",100692571
"GD82-BG4",100692572
"GFG3-JW6",100692573
"LYK6-CT9",100692574
"L87D-Q72",100692575
"LH3J-J3H",100692608
"GHFD-F8M",100692704
"LMW5-B48",100692705
"L5VZ-N8G",100692708
"GH77-4KR",100692709
"KZRS-S3V",100692712
"LK7W-NH3",100692713
"9CCB-ZBP",100692716
"G935-CBW",100692717
"L5VZ-N8G",100692718
"GH77-4KR",100692719
"LZ1N-WSF",100692720
"GH5S-XTD",100692721
"LBYK-MCN",100692722
"LYBC-B2V",100692723
"L19Q-5K2",100692724
"944N-XPG",100692725
"K87Y-T65",100692726
"LYKP-D42",100692727
"GKK3-Y5P",100692728
"GHXP-M1B",100692729
"KX8R-S5H",100692730
"K48W-JZ2",100692731
"L5F2-8GG",100692732
"L1M9-SSV",100692733
"GDKL-K8Z",100692734
"LTG9-BKS",100692735
"GMF1-16H",100692744
"LVDJ-C9L",100692745
"MCM9-23J",100692800
"GC3R-3ZT",100692801
"MK81-H6Q",100692802
"GJ9M-QG8",100692803
"G3VC-PS6",100692804
"G3VZ-ZHD",100692805
"GGK4-HZS",100692806
"GGK4-SF7",100692807
"G9R3-1J4",100692808
"GD3G-CFK",100692810
"LYKM-K9S",100692812
"GGK7-VSS",100692813
"9W1R-8P3",100692814
"GLKP-DX4",100692815
"GK3M-1HJ",100692816
"G3WF-XJ2",100692817
"G2K5-MRY",100692818
"G68S-Q8K",100692819
"GXV2-WHQ",100692820
"9QVG-YQK",100692822
"LHM9-GGJ",100692823
"LT6W-XGX",100692824
"G2W3-1LV",100692825
"GZ48-BCW",100692826
"G8WY-CG8",100692828
"G7CY-VPC",100692829
"GF27-DYT",100692830
"G65L-LCW",100692831
"G2L1-W29",100692832
"GC4C-PLX",100692833
"GXRV-GRT",100692834
"LD99-4Q9",100692835
"GQ6W-H9X",100692836
"GZ5X-CP9",100692837
"GXR6-T7Q",100692838
"G9R3-1J4",100692840
"GD3G-CFK",100692842
"LYKM-K9S",100692844
"GGK7-VSS",100692845
"9W1R-8P3",100692846
"GLKP-DX4",100692847
"LRNQ-J61",100692848
"GL8J-C5Z",100692849
"LT4B-Y7P",100692850
"LZFQ-FY2",100692851
"MH8Z-PDB",100692852
"GHK6-5VB",100692853
"LD59-V8X",100692854
"GGKF-99D",100692855
"G2NN-X8C",100692856
"KZ6Z-4VN",100692857
"GJRB-88N",100692858
"GVC1-TH1",100692859
"GD9B-QYY",100692860
"LH5H-7RJ",100692861
"L1ZM-MNW",100692862
"GDTY-CG7",100692863
"GQ6W-8T4",100692864
"GWXP-V1N",100692872
"GVXF-FD3",100692873
"GSBD-N5Q",100692876
"MD3F-R98",100692877
"9MVK-94G",100692878
"LBPJ-1RC",100692879
"LDSR-PLY",100692880
"LDSR-PG3",100692881
"L6H6-W7K",100692882
"LZ8B-NC9",100692884
"LZQP-NTF",100692885
"GL5X-D6Y",100692886
"LT7M-J39",100692887
"LKZN-T6K",100692888
"GMHG-MLC",100692889
"G6XQ-MKT",100692892
"GLY6-M7P",100692893
"GX4M-46J",100692894
"LB24-NL4",100692895
"LTVR-2LC",100693760
"KLYH-ZS1",100693888
"KPQ8-2NK",100693889
"LVC3-KQW",100693890
"MJFP-PY2",100693904
"LBKP-T5Z",100693905
"L1Q8-P11",100693906
"GFGQ-4ND",100693907
"LTKW-SR1",100693936
"LR2G-K1M",100693938
"GKMH-M7B",100693939
"G93Q-485",100693952
"G476-KXX",100693953
"G49L-XQQ",100693968
"GHRY-QC9",100693969
"LKRP-LS1",100693970
"GNLK-WZV",100693971
"L19Q-5K2",100693972
"944N-XPG",100693973
"K87Y-T65",100693974
"LYKP-D42",100693975
"G6Z8-5MK",100693984
"L4S2-GL8",100693985
"GJZ4-461",100693986
"9MGQ-TMZ",100693987
"LBYQ-Z26",100693988
"MF7F-HQF",100693989
"MQ1J-61P",100693990
"L71G-CGB",100693991
"G653-983",100693992
"LVDC-9M3",100693993
"G6YJ-W3R",100693994
"G4R9-F6Y",100693995
"GQJ2-92T",100693996
"LYBY-7X4",100693997
"GMNF-P46",100694002
"GSZX-W7Z",100694003
"G9H7-PX5",100694008
"G813-HWG",100694009
"GK7K-2LQ",100694010
"GK7K-NRV",100694011
"GLHR-TVF",100694012
"MBPF-8ND",100694013
"L1SN-2GC",100694014
"LZD1-8QN",100694015
"LJR8-4DW",100694016
"LYGQ-8GS",100694017
"GL85-VQ9",100694018
"GL85-YNN",100694019
"LTFB-L3Q",100694020
"LTF1-441",100694021
"GKY8-15J",100694024
"L6YT-HMK",100694025
"LZ1N-WSF",100694026
"GH5S-XTD",100694027
"LV7B-9DM",100694028
"9QQC-L6P",100694029
"LZ1N-WSF",100694032
"GH5S-XTD",100694033
"LBYK-MCN",100694034
"LYBC-B2V",100694035
"L19Q-5K2",100694036
"944N-XPG",100694037
"K87Y-T65",100694038
"LYKP-D42",100694039
"GKK3-Y5P",100694040
"GHXP-M1B",100694041
"KX8R-S5H",100694042
"K48W-JZ2",100694043
"L5F2-8GG",100694044
"L1M9-SSV",100694045
"GDKL-K8Z",100694046
"LTG9-BKS",100694047
"L2PC-C3Z",100694050
"MD29-6GV",100694051
"GVYF-G3L",100694056
"GD59-BW9",100694057
"G7S7-4G7",100694058
"G767-K94",100694059
"GV4K-RNT",100694060
"GQJ1-XKT",100694061
"GJVK-Y4D",100694062
"LDMB-2Y4",100694063
"L2PC-C3Z",100694066
"MD29-6GV",100694067
"LZKG-1SV",100694068
"9Z8K-54C",100694069
"9H8D-21L",100694070
"948L-FYP",100694071
"21RG-C86",100694072
"LD9W-MN9",100694073
"9H8D-21L",100694074
"948L-FYP",100694075
"9CFM-79T",100694076
"GN45-YSR",100694077
"LH1F-PV5",100694078
"G9G7-HG4",100694079
"MJFP-PY2",100694272
"LBKP-T5Z",100694273
"L8W2-3S3",100694274
"GWGW-61D",100694275
"G7D5-HZB",100694278
"GVRN-166",100694279
"LYCG-HK6",100694288
"LYDV-1XC",100694289
"2M5Y-3XL",100694290
"MSMF-15R",100694291
"LBYQ-Z26",100694292
"LDHV-PXR",100694293
"G3RJ-X34",100694294
"LYLP-SPB",100694295
"GN6J-679",100694296
"LYDM-F1T",100694297
"9HGQ-P4L",100694298
"9SKK-J71",100694299
"LB2S-YQF",100694300
"9SR5-TGZ",100694301
"LTS5-CQM",100694302
"9ZCQ-SPM",100694303
"GHBV-HXT",100694304
"G4F6-PG1",100694305
"G78V-GDQ",100694306
"LZCG-S66",100694307
"G3TY-RH4",100694320
"G3TY-GJK",100694321
"9ZC9-12R",100694322
"G6T4-4XH",100694323
"9ZC9-12P",100694324
"934Q-GWT",100694336
"LT6X-2Z1",100694337
"KNDD-WHX",100694338
"LYBV-FJL",100694339
"2CQZ-3YB",100694344
"LY19-6G9",100694345
"GMDT-27V",100694346
"K12H-ZLN",100694347
"G2PN-VZ4",100694348
"G2PF-569",100694349
"G2PW-X2W",100694350
"GCBZ-8G5",100694351
"LZKG-1SV",100694352
"9Z8K-54C",100694353
"9H8D-21L",100694354
"948L-FYP",100694355
"KX8R-S5H",100694356
"K48W-JZ2",100694357
"G932-3GB",100694358
"G9PT-KBL",100694359
"LBYQ-Z26",100694360
"MF7F-HQF",100694361
"KZT9-DPC",100694362
"LC7J-DQJ",100694363
"L8W6-C4W",100694364
"9CZS-WBY",100694365
"MDQL-RS6",100694366
"LYYQ-HLW",100694367
"GHFD-F8M",100694368
"LMW5-B48",100694369
"L5VZ-N8G",100694372
"GH77-4KR",100694373
"KZRS-S3V",100694376
"LK7W-NH3",100694377
"9CCB-ZBP",100694380
"G935-CBW",100694381
"L5VZ-N8G",100694382
"GH77-4KR",100694383
"LZ1N-WSF",100694384
"GH5S-XTD",100694385
"LBYK-MCN",100694386
"LYBC-B2V",100694387
"L19Q-5K2",100694388
"944N-XPG",100694389
"K87Y-T65",100694390
"LYKP-D42",100694391
"GKK3-Y5P",100694392
"GHXP-M1B",100694393
"KX8R-S5H",100694394
"K48W-JZ2",100694395
"L5F2-8GG",100694396
"L1M9-SSV",100694397
"GDKL-K8Z",100694398
"LTG9-BKS",100694399
"KNDD-WHX",100694400
"LYBV-FJL",100694401
"94NC-4KW",100694432
"LBGL-W6Q",100694464
"9Z8P-CB4",100694465
"LK17-1W6",100694466
"LVQP-PC5",100694467
"L19Q-5K2",100694468
"944N-XPG",100694469
"K87Y-T65",100694470
"LYKP-D42",100694471
"LY9N-GDH",100694472
"GN68-L74",100694473
"LZKG-1SV",100694474
"9Z8K-54C",100694475
"21RG-C86",100694480
"LD9W-MN9",100694481
"9H8D-21L",100694482
"948L-FYP",100694483
"9CFM-79T",100694484
"GN45-YSR",100694485
"LH1F-PV5",100694486
"G9G7-HG4",100694487
"L811-FXX",100694488
"L811-FXV",100694489
"L2PC-C3Z",100694490
"MD29-6GV",100694491
"KDQC-H7Q",100694492
"L8WB-7J3",100694493
"GN1B-Z41",100694494
"LH73-RJB",100694495
"9M8D-Z1Y",100695040
"LBHH-4MZ",100695041
"KHLT-M98",100695042
"LZXB-YHN",100695043
"LDLH-DPL",100695044
"GDGN-6LZ",100695045
"LYDP-KBK",100695046
"LBD9-6NQ",100695047
"9HBX-CQ5",100695048
"KFD5-HFN",100695049
"LYTV-M7V",100695050
"MDQM-J2V",100695051
"99LP-BYW",100695052
"LDLH-68S",100695053
"LBGV-7WG",100695054
"K451-575",100695055
"GFQ3-7YB",100695056
"G8LP-GGR",100695057
"LYV5-RQ5",100695058
