"ascendency","id","gender","gen"
1786,"93R2-71L","Male",11
1787,"93R2-WM7","Female",11
1792,"G8JB-4JR","Male",11
1796,"LZPD-TZ6","Male",11
1797,"LHV9-JKY","Female",11
1798,"KH2X-8DZ","Male",11
1799,"KH38-KWH","Female",11
1800,"LKKM-HKP","Male",11
1801,"MQKV-94Y","Female",11
1802,"LK3T-Q5W","Male",11
1803,"LK3T-7QY","Female",11
1808,"KNMT-233","Male",11
1809,"LTQF-F8P","Female",11
1810,"LRGQ-GZB","Male",11
1811,"LR4P-4QK","Female",11
1812,"99VR-N9X","Male",11
1813,"LV5S-6Q4","Female",11
1814,"LBHW-WLL","Male",11
1815,"MVTH-QBV","Female",11
1816,"LZJP-C6Q","Male",11
1817,"LZJP-CV9","Female",11
1820,"LYGY-XPR","Male",11
1821,"LH5L-JHP","Female",11
1822,"M936-S4F","Male",11
1823,"2YR3-9WH","Female",11
1864,"LRT4-NCT","Male",11
1865,"LC8Q-Y4K","Female",11
1866,"LH6B-T45","Male",11
1867,"LYGX-8SK","Female",11
1868,"LH2J-K3M","Male",11
1869,"L8HV-1V4","Female",11
1870,"LH6B-TJG","Male",11
1871,"LZXG-2LB","Female",11
1872,"LRBT-195","Male",11
1873,"LVDL-6ZL","Female",11
1874,"975Y-VNS","Male",11
1875,"LR1L-ZR4","Female",11
1876,"KL43-Z4G","Male",11
1877,"L6B5-W31","Female",11
1878,"L2YW-H7C","Male",11
1879,"LYBS-GZY","Female",11
1880,"L6QQ-R5B","Male",11
1881,"LDQV-BFV","Female",11
1882,"LZG8-341","Male",11
1883,"LZG8-3CX","Female",11
1884,"KL43-Z4G","Male",11
1885,"L6B5-W31","Female",11
1886,"L2YW-H7C","Male",11
1887,"LYBS-GZY","Female",11
1888,"9C6H-5QW","Male",11
1889,"MD98-XCP","Female",11
1890,"LCLY-SW8","Male",11
1891,"MXJ2-QJ1","Female",11
1904,"LZ4K-BWF","Male",11
1905,"L2C7-NB2","Female",11
1906,"K872-QWC","Male",11
1907,"KZJS-8G1","Female",11
1908,"9K9R-YXL","Male",11
1909,"G3MX-HN7","Female",11
1910,"LT2W-Y4Y","Male",11
1911,"M1FH-MGC","Female",11
1920,"LZBG-MN5","Male",11
1921,"M2HX-2ZQ","Female",11
1922,"GGQY-VFY","Male",11
1923,"GGQY-L4B","Female",11
1924,"KN35-4D6","Male",11
1925,"KNZR-S8R","Female",11
1926,"LZBG-MN5","Male",11
1927,"M2HX-2ZQ","Female",11
1928,"L7XP-TB5","Male",11
1929,"LH11-TX4","Female",11
1930,"LB96-FPZ","Male",11
1931,"LB96-Z8Q","Female",11
1932,"L2C5-HJX","Male",11
1933,"LCLY-R44","Female",11
1934,"L5JC-QFG","Male",11
2032,"KNSQ-S2Y","Male",11
2033,"LXS3-FP7","Female",11
2034,"9CGX-RJ1","Male",11
2035,"9CGX-YKZ","Female",11
2036,"LV14-PSP","Male",11
2037,"L5GR-532","Female",11
2038,"M2XF-2S7","Male",11
2039,"L5YT-5B9","Female",11
