"ascendency","id","gender","gen"
10518,"LBJZ-R2L","Male",14
10519,"LBJZ-RL8","Female",14
10768,"MHDN-3JD","Male",14
10769,"KLGQ-BPQ","Female",14
10776,"G3SN-R6H","Male",14
10777,"LT9G-JNY","Female",14
10778,"LHZR-F94","Male",14
10779,"L1Q6-NK2","Female",14
10780,"GL9V-CWL","Male",14
10781,"LJ2W-FCH","Female",14
10784,"MHDN-3JD","Male",14
10785,"KLGQ-BPQ","Female",14
10792,"G3SN-R6H","Male",14
10793,"LT9G-JNY","Female",14
10794,"LHZR-F94","Male",14
10795,"L1Q6-NK2","Female",14
10796,"GL9V-CWL","Male",14
10797,"LJ2W-FCH","Female",14
10820,"GSFQ-FBZ","Male",14
10821,"GF4J-W5J","Female",14
10822,"LYJJ-2LG","Male",14
10823,"LK75-MS2","Female",14
10824,"KD9V-76T","Male",14
10825,"K8PQ-2MH","Female",14
10828,"LCRX-JB4","Male",14
10829,"LHQR-NDN","Female",14
10830,"M27Z-C27","Male",14
10831,"M27Z-C2L","Female",14
10848,"LWKS-SWF","Male",14
10849,"LC8L-QHD","Female",14
10850,"MS8F-DL4","Male",14
10851,"MS8F-DL5","Female",14
10854,"GDWS-RJP","Male",14
10855,"GDGK-MH1","Female",14
10864,"KLGM-377","Male",14
10865,"L4J3-T3G","Female",14
10868,"GNVD-JMZ","Male",14
10869,"GNVD-CB4","Female",14
10872,"GL84-FS1","Male",14
10873,"GGJP-T9D","Female",14
10874,"LHKZ-DJG","Male",14
10875,"LZD2-6HT","Female",14
10960,"KNZL-2GH","Male",14
10961,"KNZG-8WN","Female",14
10962,"LB68-Q7P","Male",14
10963,"LB68-332","Female",14
10964,"9HJR-B9D","Male",14
10965,"9HJR-BSY","Female",14
10966,"LZXY-GQN","Male",14
10967,"GSQH-B63","Female",14
10978,"G92P-C53","Male",14
10982,"G92Y-GB4","Male",14
10983,"G92Y-2ZX","Female",14
10988,"LWFL-7C6","Male",14
10989,"LWFL-78Z","Female",14
10990,"L24J-S21","Male",14
10991,"L4HS-VDG","Female",14
11024,"GFHC-FB3","Male",14
11025,"GFHC-BYC","Female",14
11032,"LH1P-T42","Male",14
11033,"9H7Q-96C","Female",14
11034,"LKP8-R87","Male",14
11035,"GXGC-3S1","Female",14
11036,"LRDR-192","Male",14
11037,"K6HN-S6V","Female",14
11038,"94YN-5LG","Male",14
11039,"MNWM-2KT","Female",14
11040,"G96W-9GY","Male",14
11041,"2HSD-7G9","Female",14
11042,"LTZH-SRD","Male",14
11043,"GD31-995","Female",14
11044,"G6QZ-D8F","Male",14
11045,"KCHK-NG1","Female",14
11046,"G297-L1H","Male",14
11047,"G29W-D4Z","Female",14
11048,"GMTC-WVH","Male",14
11049,"GKYJ-KY9","Female",14
11050,"GKYJ-LNY","Male",14
11051,"MKFJ-18G","Female",14
11052,"9CDG-YVS","Male",14
11053,"G8SJ-HMD","Female",14
11054,"MPK4-M6F","Male",14
11055,"LCYM-7WK","Female",14
11056,"9WMK-G8T","Male",14
11057,"MFGM-PCD","Female",14
11066,"G3YC-C4X","Male",14
11088,"MHDN-3JD","Male",14
11089,"KLGQ-BPQ","Female",14
11096,"G3SN-R6H","Male",14
11097,"LT9G-JNY","Female",14
11098,"LHZR-F94","Male",14
11099,"L1Q6-NK2","Female",14
11100,"GL9V-CWL","Male",14
11101,"LJ2W-FCH","Female",14
11104,"MHDN-3JD","Male",14
11105,"KLGQ-BPQ","Female",14
11112,"G3SN-R6H","Male",14
11113,"LT9G-JNY","Female",14
11114,"LHZR-F94","Male",14
11115,"L1Q6-NK2","Female",14
11116,"GL9V-CWL","Male",14
11117,"LJ2W-FCH","Female",14
11264,"LH84-TN7","Male",14
11265,"LCQM-9PP","Female",14
11266,"GV3Y-ZBJ","Male",14
11267,"L5LJ-F7F","Female",14
11268,"L7GZ-1LS","Male",14
11269,"MKFF-J4J","Female",14
11270,"GJBZ-926","Male",14
11271,"GJBD-X3C","Female",14
11274,"G2HB-BKP","Male",14
11275,"LH6R-6H3","Female",14
11278,"LZFP-RHQ","Male",14
11279,"LZFP-RNM","Female",14
11280,"GZGF-7TT","Male",14
11281,"GZGF-DZZ","Female",14
11282,"GLSN-Y8F","Male",14
11283,"GLSN-DJJ","Female",14
11284,"LZ82-ZKY","Male",14
11285,"GLJ3-16W","Female",14
11286,"LCZ1-TGP","Male",14
11287,"G2WB-KN5","Female",14
11288,"LB2N-TRL","Male",14
11289,"GGMH-MMR","Female",14
11290,"LK5W-8N2","Male",14
11291,"LHKC-8Z8","Female",14
11292,"LTH8-G8H","Male",14
11293,"G8CT-4PJ","Female",14
11294,"LZTK-R1F","Male",14
11295,"LDRX-4RH","Female",14
11296,"LHRM-LVC","Male",14
11297,"LZKY-RPX","Female",14
11298,"GLSF-WNT","Male",14
11299,"G3PV-HZ3","Female",14
11300,"LKBN-NBT","Male",14
11301,"LHKC-826","Female",14
11302,"2ZS4-MJP","Male",14
11303,"GW3K-3J5","Female",14
11304,"G3WP-ZRN","Male",14
11305,"M79V-QTK","Female",14
11306,"9VCL-P29","Male",14
11307,"LT8R-MK9","Female",14
11310,"L8JL-Y5Y","Male",14
11311,"LZKH-KDH","Female",14
11312,"L4PM-WSH","Male",14
11313,"L824-V55","Female",14
11314,"LRW8-ZV8","Male",14
11315,"GMW7-2CT","Female",14
11360,"GKGF-JN2","Male",14
11361,"GKGN-C93","Female",14
11362,"L8SF-2N1","Male",14
11363,"LH38-W3J","Female",14
12288,"L5YQ-1P5","Male",14
12289,"9S1F-SK9","Female",14
12290,"L89W-NH7","Male",14
12291,"9HFS-4X2","Female",14
12292,"2XM9-NX7","Male",14
12293,"MM42-1YW","Female",14
12294,"MMJS-45N","Male",14
12352,"KLZR-NGW","Male",14
12353,"G6VN-Q2B","Female",14
12354,"LBWW-959","Male",14
12355,"GJT3-QJL","Female",14
12360,"LC3K-BZL","Male",14
12361,"LK89-JZF","Female",14
12364,"MF1L-RL1","Male",14
12365,"MBVL-XV3","Female",14
12366,"LZK8-B63","Male",14
12367,"K4YD-7GV","Female",14
12368,"LHSH-ZN5","Male",14
12369,"LH8F-89Q","Female",14
12370,"L1W1-4TP","Male",14
12371,"L1W1-WYR","Female",14
12372,"GZBH-4FT","Male",14
12373,"LYY8-M5S","Female",14
12374,"LCTW-J29","Male",14
12375,"LDZC-7RP","Female",14
12376,"LC53-547","Male",14
12377,"4KZQ-J1Y","Female",14
12378,"LTQS-MKG","Male",14
12379,"L61P-SLG","Female",14
12380,"GCQJ-WGD","Male",14
12381,"MRP1-NL8","Female",14
12382,"LBQQ-XJR","Male",14
12383,"KH1M-G5L","Female",14
12544,"G2QQ-7B3","Male",14
12545,"G2QQ-5P7","Female",14
12546,"G8SM-SWL","Male",14
12547,"GXFH-HYY","Female",14
12548,"LZF1-Y1K","Male",14
12549,"LR7D-P75","Female",14
12550,"LYQD-P2V","Male",14
12551,"LYJW-DHW","Female",14
12552,"LT26-S8F","Male",14
12553,"L5B2-TCK","Female",14
12554,"9ZWS-PRD","Male",14
12555,"M2T7-KFZ","Female",14
12556,"GGQ3-XY5","Male",14
12557,"GGQ3-XY6","Female",14
12558,"LKCL-HKK","Male",14
12559,"LBBC-2CV","Female",14
12560,"MSFS-RBX","Male",14
12561,"LY7C-XMX","Female",14
12562,"L519-8KC","Male",14
12563,"9MQD-9FV","Female",14
12564,"K6FS-BMC","Male",14
12565,"LYZC-MX8","Female",14
12566,"LYC9-H21","Male",14
12567,"GNQH-CVK","Female",14
12568,"LT26-S8F","Male",14
12569,"L5B2-TCK","Female",14
12574,"MDWF-RMQ","Male",14
12575,"LH1G-18W","Female",14
12584,"GMZP-7CS","Male",14
12585,"G6HM-6DN","Female",14
12586,"M37Q-QM3","Male",14
12587,"W1Y3-ZHX","Female",14
12588,"MJT3-4R9","Male",14
12589,"LVQS-M6N","Female",14
12590,"LCVD-S77","Male",14
12591,"MYBH-NBT","Female",14
12592,"LZXD-QT6","Male",14
12593,"LD2S-7JF","Female",14
12594,"MYT6-KWR","Male",14
12595,"G8J7-26Y","Female",14
12596,"GGCJ-VX7","Male",14
12597,"24RL-5Q2","Female",14
12598,"GGCJ-7H9","Male",14
12600,"L1D3-XP5","Male",14
12601,"MNMT-36M","Female",14
12602,"KNCL-Y45","Male",14
12603,"LYDY-LLM","Female",14
12604,"LTR2-RPT","Male",14
12605,"LTR2-ZXP","Female",14
12606,"MP3L-1JJ","Male",14
12608,"M5QM-15N","Male",14
12609,"LKKM-HJT","Female",14
12610,"LKKM-HJ7","Male",14
12611,"LZ3J-9SN","Female",14
12612,"MNQ2-M7J","Male",14
12613,"MNQ2-MWC","Female",14
12614,"LCFK-X4R","Male",14
12615,"LCFK-CMR","Female",14
12616,"LYDH-J6P","Male",14
12617,"LYDH-XRG","Female",14
12618,"9V4K-YPY","Male",14
12619,"LZ21-84K","Female",14
12620,"LDP6-6Y8","Male",14
12621,"9SSX-7D1","Female",14
12622,"K6H9-WNH","Male",14
12623,"M6TC-85P","Female",14
12624,"KPSY-WR1","Male",14
12625,"L6S9-5RP","Female",14
12626,"GXWK-2L1","Male",14
12627,"GC46-VB1","Female",14
12628,"M9XK-ZTW","Male",14
12629,"GJTC-6MR","Female",14
12630,"LHTY-X7L","Male",14
12631,"LBZZ-JNQ","Female",14
12632,"GV5Y-SSZ","Male",14
12634,"MRPL-42M","Male",14
12635,"4YZ5-NW5","Female",14
12638,"LKLX-62Q","Male",14
12639,"GKRM-WL5","Female",14
12828,"G47B-1G6","Male",14
12830,"LQRD-LWC","Male",14
12831,"LQRD-L33","Female",14
13312,"GKLX-4D2","Male",14
13313,"GKL6-Y7K","Female",14
13314,"G6KL-S19","Male",14
13315,"G6KL-MPY","Female",14
13320,"G9VM-LPK","Male",14
13321,"LZZ8-4FF","Female",14
13322,"LBHY-ST6","Male",14
13323,"MDNN-RVZ","Female",14
13324,"LDBQ-HYH","Male",14
13325,"GQP1-DV2","Female",14
13326,"9MQ6-YH8","Male",14
13327,"LJYZ-951","Female",14
13344,"GF8L-YQM","Male",14
13345,"M9VN-HKW","Female",14
13348,"MYW3-QG8","Male",14
13349,"KZQ9-LF1","Female",14
13350,"KNC5-YXW","Male",14
13351,"LR34-NW4","Female",14
13352,"LHG9-NRH","Male",14
13353,"9F94-ZLW","Female",14
13356,"MNM3-CJP","Male",14
13357,"G2R6-QL8","Female",14
13376,"LY23-PJP","Male",14
13377,"LRYS-GMS","Female",14
13382,"LKQM-375","Male",14
13383,"KNWK-93N","Female",14
13384,"LVGD-XMQ","Male",14
13385,"L8QK-WDL","Female",14
13387,"GGQ1-D98","Female",14
13388,"G9LN-5BP","Male",14
13389,"C6RW-LD3","Female",14
13390,"LYV8-W5D","Male",14
13391,"9JCC-DJV","Female",14
13400,"99G4-9N9","Male",14
13401,"9C6F-VV1","Female",14
13404,"LYPG-NRR","Male",14
13405,"K8XN-4XX","Female",14
13406,"MS6K-51H","Male",14
13407,"LRCW-9S7","Female",14
13408,"LW32-XVT","Male",14
13409,"L1MX-H11","Female",14
13410,"M116-RSS","Male",14
13411,"KHRG-1DH","Female",14
13414,"LZBX-QW5","Male",14
13415,"L5PC-BG4","Female",14
13416,"GMRR-RWP","Male",14
13417,"9QHJ-R72","Female",14
13418,"GLCF-LM7","Male",14
13419,"GLCF-G3J","Female",14
13420,"LR9T-8S4","Male",14
13421,"G8P9-CRM","Female",14
13422,"LZK8-1X7","Male",14
13423,"LZ8B-H42","Female",14
13424,"LZGX-QSS","Male",14
13425,"LZGL-8S9","Female",14
13426,"L56L-T6G","Male",14
13427,"MSXY-RLJ","Female",14
13428,"KHTQ-SLN","Male",14
13429,"KCK7-H6T","Female",14
13430,"M1TG-G3T","Male",14
13431,"M1TG-GQJ","Female",14
13432,"LZG6-CH7","Male",14
13433,"L89S-6X7","Female",14
13434,"MQ23-W7W","Male",14
13435,"LYLK-H5M","Female",14
13436,"L83Z-8C7","Male",14
13437,"LDJX-TKJ","Female",14
13440,"LY23-PJP","Male",14
13441,"LRYS-GMS","Female",14
13446,"LKQM-375","Male",14
13447,"KNWK-93N","Female",14
13448,"LVGD-XMQ","Male",14
13449,"L8QK-WDL","Female",14
13451,"GGQ1-D98","Female",14
13452,"G9LN-5BP","Male",14
13453,"C6RW-LD3","Female",14
13454,"LYV8-W5D","Male",14
13455,"9JCC-DJV","Female",14
13464,"99G4-9N9","Male",14
13465,"9C6F-VV1","Female",14
13468,"LYPG-NRR","Male",14
13469,"K8XN-4XX","Female",14
13470,"MS6K-51H","Male",14
13471,"LRCW-9S7","Female",14
13472,"LW32-XVT","Male",14
13473,"L1MX-H11","Female",14
13474,"M116-RSS","Male",14
13475,"KHRG-1DH","Female",14
13478,"LZBX-QW5","Male",14
13479,"L5PC-BG4","Female",14
13480,"GMRR-RWP","Male",14
13481,"9QHJ-R72","Female",14
13482,"GLCF-LM7","Male",14
13483,"GLCF-G3J","Female",14
13484,"LR9T-8S4","Male",14
13485,"G8P9-CRM","Female",14
13486,"LZK8-1X7","Male",14
13487,"LZ8B-H42","Female",14
13488,"LZGX-QSS","Male",14
13489,"LZGL-8S9","Female",14
13490,"L56L-T6G","Male",14
13491,"MSXY-RLJ","Female",14
13492,"KHTQ-SLN","Male",14
13493,"KCK7-H6T","Female",14
13494,"M1TG-G3T","Male",14
13495,"M1TG-GQJ","Female",14
13496,"LZG6-CH7","Male",14
13497,"L89S-6X7","Female",14
13498,"MQ23-W7W","Male",14
13499,"LYLK-H5M","Female",14
13500,"L83Z-8C7","Male",14
13501,"LDJX-TKJ","Female",14
13506,"GCDX-Y1F","Male",14
13507,"GCDF-SCP","Female",14
13512,"LZ8B-P7G","Male",14
13513,"G25M-718","Female",14
13514,"G25M-71X","Male",14
13518,"L4QL-DR8","Male",14
13519,"LKSN-6VZ","Female",14
13520,"G6V2-GXR","Male",14
13521,"G6V2-N9C","Female",14
13522,"LRNV-HDJ","Male",14
13523,"GV3N-BRB","Female",14
13524,"9SGS-LLY","Male",14
13525,"LTZG-7QD","Female",14
13526,"L5JK-DN7","Male",14
13527,"L5JK-FHH","Female",14
13528,"LKJP-B2B","Male",14
13529,"LKJP-BTZ","Female",14
13532,"K4KT-7T3","Male",14
13533,"LBWJ-B46","Female",14
13534,"KT7L-3BH","Male",14
13535,"KFTL-RK8","Female",14
13568,"L4MP-K3N","Male",14
13569,"LTZJ-7J6","Female",14
13570,"LCZB-8FW","Male",14
13571,"GH16-P4B","Female",14
13572,"LZDF-G3J","Male",14
13573,"KCD2-DND","Female",14
13578,"LCFK-X4R","Male",14
13579,"LCFK-CMR","Female",14
13580,"LYSM-2T3","Male",14
13581,"27BK-MZJ","Female",14
13582,"LCY7-Y2Z","Male",14
13583,"KNQF-8V1","Female",14
13584,"LT9H-QRT","Male",14
13585,"LCZ3-H2C","Female",14
13586,"MPBK-XX9","Male",14
13587,"LHQD-XD7","Female",14
13592,"G77Z-Z46","Male",14
13593,"LV63-8N9","Female",14
13594,"K88G-6GF","Male",14
13595,"GMV4-9QX","Female",14
13596,"M7Z9-H3L","Male",14
13597,"G6D3-W6M","Female",14
13600,"9NNL-94G","Male",14
13601,"LDHH-1SZ","Female",14
13602,"LZV3-B9C","Male",14
13603,"LRWG-MD2","Female",14
13604,"LZ9S-3KP","Male",14
13605,"LZFT-D24","Female",14
13606,"K6WV-NKD","Male",14
13607,"9CJF-L66","Female",14
13608,"L51L-WWQ","Male",14
13609,"4D7S-72R","Female",14
13610,"L1NV-S4M","Male",14
13611,"LZJN-8F7","Female",14
13612,"LRRM-MF4","Male",14
13613,"MKV7-QJ1","Female",14
13614,"GK1N-WW5","Male",14
13615,"GNB2-F6H","Female",14
13616,"LKRH-HZ5","Male",14
13617,"L6ZH-47V","Female",14
13618,"KC9F-29S","Male",14
13619,"GC29-LF2","Female",14
13624,"MQ23-W7W","Male",14
13625,"LYLK-H5M","Female",14
13626,"MYZN-R1Y","Male",14
13627,"MS9C-CZG","Female",14
13628,"9QND-1VJ","Male",14
13629,"LT4C-N8Z","Female",14
13630,"LRBW-S1K","Male",14
13631,"9QCV-71Q","Female",14
13634,"9X7X-T83","Male",14
13635,"KXJX-QNL","Female",14
13636,"94RB-17S","Male",14
13637,"M4MX-3Q3","Female",14
13638,"LZV6-VDJ","Male",14
13639,"9DTT-B4C","Female",14
13640,"L4T9-F8C","Male",14
13641,"GL9T-L6M","Female",14
13642,"LZ84-61C","Male",14
13643,"GDH2-HG8","Female",14
13646,"9WFC-R9G","Male",14
13647,"LH7F-3VF","Female",14
13648,"M2HJ-YXC","Male",14
13649,"LRD7-6PR","Female",14
13650,"9VZ4-58K","Male",14
13651,"LBHP-3XP","Female",14
13652,"LHN6-VQW","Male",14
13653,"971N-SXM","Female",14
13654,"MHF1-GJM","Male",14
13655,"LCXD-W4Q","Female",14
13656,"9SN8-G9S","Male",14
13657,"9SN8-GS9","Female",14
13658,"LZK8-1X7","Male",14
13659,"LZ8B-H42","Female",14
13660,"KNQC-TPX","Male",14
13661,"MHQD-CG2","Female",14
13662,"GG3P-VD8","Male",14
13663,"GG3P-ZWY","Female",14
13664,"LVJ4-2JN","Male",14
13665,"M48V-B4S","Female",14
13666,"MRWG-2HW","Male",14
13667,"LBXK-G95","Female",14
13668,"L6J8-K1B","Male",14
13669,"LCXQ-1TC","Female",14
13670,"LTZ3-QBX","Male",14
13671,"MMBF-6QD","Female",14
13672,"LCJV-PJV","Male",14
13673,"LZV3-Y1Q","Female",14
13674,"L8MR-JWC","Male",14
13675,"LCTG-GDK","Female",14
13676,"LK6S-1R5","Male",14
13677,"LRC9-346","Female",14
13678,"L6TB-GCZ","Male",14
13679,"GLSZ-31Y","Female",14
13680,"LJYB-KZZ","Male",14
13681,"LJRY-1TW","Female",14
13682,"L5FQ-8ND","Male",14
13683,"K1D9-YFQ","Female",14
13684,"LJ59-498","Male",14
13685,"KNZC-HSP","Female",14
13952,"L1H2-GPQ","Male",14
13953,"LHLW-YKR","Female",14
13954,"KGSH-BDP","Male",14
13955,"LZKW-PN5","Female",14
13956,"K2M8-J3G","Male",14
13957,"K2M8-J8S","Female",14
13959,"LZXJ-1LJ","Female",14
13960,"LCJY-N2N","Male",14
13961,"LCJY-NV8","Female",14
13962,"L5PB-8HH","Male",14
13963,"LZFS-XJH","Female",14
13964,"LH84-SK2","Male",14
13965,"LW9M-4CW","Female",14
13966,"9VSB-B74","Male",14
13967,"KL89-JZ1","Female",14
13984,"GWHD-6ZX","Male",14
13985,"GC84-K87","Female",14
13986,"MLC2-DKC","Male",14
13987,"MLC2-DRG","Female",14
13988,"L6P5-G1X","Male",14
13989,"L6P5-PMJ","Female",14
13992,"L139-YZH","Male",14
13993,"L7JB-17Q","Female",14
13994,"KVV8-GD3","Male",14
13995,"KVV8-GF1","Female",14
13996,"9N4X-NWV","Male",14
13997,"CWXS-ZML","Female",14
13998,"LJLP-MGT","Male",14
13999,"LD54-GJD","Female",14
14032,"GXSL-TMD","Male",14
14033,"K6HY-MDW","Female",14
14034,"GXST-LC4","Male",14
14035,"9DM1-3HT","Female",14
14036,"LRSY-7SL","Male",14
14037,"G4NL-31V","Female",14
14038,"KP41-ZHF","Male",14
14039,"L6CF-Y2T","Female",14
14040,"GDLH-V89","Male",14
14041,"G8TV-T6B","Female",14
14064,"G9XD-M2H","Male",14
14068,"LDMW-8HS","Male",14
14069,"LDMW-XW2","Female",14
14072,"GVWZ-RNH","Male",14
14073,"LHJC-8G6","Female",14
14074,"GVW8-MDP","Male",14
14078,"GF14-XMP","Male",14
14248,"GDZD-TWP","Male",14
14249,"GDZD-5W5","Female",14
14272,"LHNC-6PX","Male",14
14273,"LHNC-X9W","Female",14
14274,"G34Z-234","Male",14
14275,"G34Z-FY8","Female",14
14276,"GQSJ-L9L","Male",14
14277,"GQLC-ZX1","Female",14
14278,"GMXT-S37","Male",14
14279,"GMXT-9ST","Female",14
14288,"LR9T-GRV","Male",14
14289,"LR9T-P8R","Female",14
14292,"LR9G-LMH","Male",14
14293,"LR9G-P7P","Female",14
14294,"LYQ1-331","Male",14
14295,"LYQ1-75X","Female",14
14376,"MK41-ZMM","Male",14
14377,"GKHT-R5P","Female",14
14378,"GKB4-9BF","Male",14
14380,"LR5H-Q31","Male",14
14381,"LR5H-3VC","Female",14
14382,"LZN6-KZM","Male",14
14383,"LWKR-787","Female",14
14384,"L1PV-GYV","Male",14
14385,"L1KT-NLM","Female",14
14386,"GLTV-8G5","Male",14
14387,"GKYS-LZV","Female",14
14388,"GVTW-RRD","Male",14
14390,"GSB1-4BD","Male",14
14402,"GDRX-9KF","Male",14
14403,"GN29-X3Y","Female",14
14416,"LQR8-Z9Y","Male",14
14417,"GZLH-5SW","Female",14
14420,"G6XF-NL3","Male",14
14421,"9XSD-CKN","Female",14
14422,"L2GG-MKL","Male",14
14423,"L2GG-MGK","Female",14
14428,"LJP3-11V","Male",14
14429,"GHPK-C5N","Female",14
14430,"MW33-8DV","Male",14
14431,"9VLJ-N38","Female",14
14476,"LZ2F-MM7","Male",14
14477,"LHVB-P72","Female",14
14478,"KXML-7XC","Male",14
14479,"M9MF-PND","Female",14
14484,"LC58-RFD","Male",14
14485,"MZ63-Y3K","Female",14
14486,"G2RH-671","Male",14
14487,"G2RH-1GK","Female",14
14488,"GL4K-6CP","Male",14
14489,"GGMK-162","Female",14
14490,"G9BX-6C8","Male",14
14491,"GJ9D-YWL","Female",14
14492,"KZDR-B1N","Male",14
14493,"LJLT-XS7","Female",14
14494,"LR6V-SG5","Male",14
14495,"G7VQ-MFF","Female",14
14496,"M11G-B89","Male",14
14497,"9336-4BD","Female",14
14516,"MF5B-81P","Male",14
14517,"GCRN-YNK","Female",14
14530,"LBFN-R2K","Male",14
14531,"LRLG-3BG","Female",14
14532,"LY1D-VRZ","Male",14
14533,"MMNS-22Z","Female",14
14534,"9CX3-VJZ","Male",14
14535,"KN3Q-G5J","Female",14
14536,"LD49-VTT","Male",14
14537,"KC7C-3HN","Female",14
14538,"LRZ5-LN6","Male",14
14539,"LWYB-M5H","Female",14
14540,"93SD-F8P","Male",14
14541,"LRMS-PZ3","Female",14
14542,"LVN4-S6S","Male",14
14543,"LHTQ-G4F","Female",14
14560,"L6DG-BL3","Male",14
14561,"24RL-5Q2","Female",14
14562,"M438-Y8R","Male",14
14563,"L1DQ-TYL","Female",14
14564,"9VTN-V4T","Male",14
14565,"LZL1-1ZS","Female",14
14568,"LCRB-FGK","Male",14
14569,"LHL4-SFG","Female",14
14570,"LKQ1-X53","Male",14
14571,"LRCF-VBT","Female",14
14572,"GF5V-1Q1","Male",14
14573,"LKQ1-F9K","Female",14
14574,"MJSX-ZL7","Male",14
14576,"LTDV-FKV","Male",14
14577,"LBRW-D3J","Female",14
14578,"LHZQ-T3D","Male",14
14579,"LHZQ-YC8","Female",14
14580,"MT7X-HBB","Male",14
14581,"LZK7-XS7","Female",14
14582,"LTDV-FKV","Male",14
14583,"LBRW-D3J","Female",14
14585,"9W1R-6Z3","Female",14
14584,"LCRK-T8Z","Male",14
14586,"LRW4-2VV","Male",14
14587,"LCQC-SJL","Female",14
14588,"LRL3-CQH","Male",14
14589,"GD61-GTX","Female",14
14590,"GLQ9-W43","Male",14
14591,"GLQM-11J","Female",14
14912,"G22C-LGM","Male",14
14918,"GZYN-WZG","Male",14
14919,"K8VF-RY4","Female",14
14920,"L8QB-1ZB","Male",14
14921,"LBYM-QQ3","Female",14
14922,"GLD3-QL7","Male",14
14923,"G2YX-CB2","Female",14
14928,"G2XZ-WCP","Male",14
14929,"M9F4-LX6","Female",14
14936,"LQLC-HMZ","Male",14
