"ascendency","id","gender","gen"
336172,"LYYQ-DWX","Male",19
336173,"GFNS-ZLQ","Female",19
336174,"GNWQ-HV3","Male",19
336175,"LB92-PQ5","Female",19
336176,"LZPN-DHQ","Male",19
336177,"MSQN-S6S","Female",19
336180,"G7H7-SSK","Male",19
336181,"G7H7-X3M","Female",19
336182,"GF24-G5Q","Male",19
336183,"GW4G-P9M","Female",19
336184,"L85Z-9DD","Male",19
336185,"L1FK-LC2","Female",19
336186,"KCDP-58S","Male",19
336187,"LXS7-5QQ","Female",19
336188,"G22L-C5Z","Male",19
336189,"KN43-FJM","Female",19
336190,"GKCM-523","Male",19
336191,"GNK6-499","Female",19
336256,"GKMW-7Y7","Male",19
336260,"GKM7-586","Male",19
336262,"GKMW-Z34","Male",19
336288,"GN9R-4NC","Male",19
336289,"GN9R-V69","Female",19
336291,"L75S-QX9","Female",19
336292,"LTDS-FHR","Male",19
336293,"GWY6-814","Female",19
336294,"G6XX-MFG","Male",19
336295,"G61D-58L","Female",19
336456,"G29R-L81","Male",19
336457,"L5LD-FDW","Female",19
336458,"LWYZ-6M9","Male",19
336459,"GCBV-DCR","Female",19
336460,"L56V-VB9","Male",19
336461,"LZ2X-B1V","Female",19
336462,"LVXD-GNJ","Male",19
336463,"LTTD-L95","Female",19
336512,"97Z2-2CB","Male",19
336513,"G7DK-PN7","Female",19
336514,"GLZ5-XLB","Male",19
336515,"GL66-JF1","Female",19
336516,"G2C2-TL1","Male",19
336517,"GC1J-X86","Female",19
336518,"G3YW-329","Male",19
336519,"GDBB-ZM6","Female",19
336520,"GJTT-ZSW","Male",19
336521,"G88L-6P1","Female",19
336524,"2DXT-7VS","Male",19
336525,"GMWR-HQM","Female",19
336526,"GHHB-BXB","Male",19
336527,"G61Z-V9F","Female",19
336528,"GD5Q-Z8D","Male",19
336529,"9V5Z-V4B","Female",19
336530,"GH72-G63","Male",19
336531,"G87F-Y9Y","Female",19
336532,"LCMC-7VT","Male",19
336533,"LCMC-7GQ","Female",19
336535,"9QH3-SYV","Female",19
336536,"L64X-PHP","Male",19
336537,"GM7L-L1Z","Female",19
336538,"LV6Y-YCY","Male",19
336539,"L1G3-66Z","Female",19
336540,"GSFL-LSB","Male",19
336541,"LKB9-CLR","Female",19
336542,"9Z8T-7L5","Male",19
336543,"KNXW-67T","Female",19
336596,"LHN3-FNM","Male",19
336597,"LH6C-XS6","Female",19
336598,"G63W-L3H","Male",19
336599,"94ZB-HPW","Female",19
336632,"G8R1-YRJ","Male",19
336633,"LZD5-2YN","Female",19
336634,"LJYQ-VZY","Male",19
336635,"LY2N-CH6","Female",19
336636,"G7RY-YZ1","Male",19
336637,"LK4L-44G","Female",19
336638,"GVL8-F13","Male",19
336639,"L28Z-7PQ","Female",19
344576,"L63Y-TFW","Male",19
344577,"L63Y-TFJ","Female",19
344832,"LZ21-PR5","Male",19
344833,"GMKB-VFN","Female",19
344834,"932H-2MZ","Male",19
344835,"LD1S-NZ1","Female",19
344836,"GL5X-ND3","Male",19
344837,"GL5X-2L5","Female",19
344838,"LYPK-91S","Male",19
344839,"LYZJ-XZQ","Female",19
344840,"9488-9SH","Male",19
344841,"LB5N-FSF","Female",19
344842,"LT5W-GDJ","Male",19
344843,"2MGY-GL8","Female",19
344844,"LZ99-NGT","Male",19
344845,"GMLL-J9H","Female",19
344846,"9C7M-B1Y","Male",19
344847,"LDHD-56P","Female",19
344848,"G6M7-YMB","Male",19
344849,"99C5-CG2","Female",19
344850,"LHQY-S7H","Male",19
344851,"LZVL-BGL","Female",19
344852,"L8QV-58K","Male",19
344853,"LJ13-BT8","Female",19
344854,"GSC1-RJN","Male",19
344855,"LVW9-BW2","Female",19
344856,"MFMG-2M3","Male",19
344857,"9ZHC-N5B","Female",19
344858,"L6G8-KYW","Male",19
344859,"LJL6-J6B","Female",19
344860,"LCXR-4H6","Male",19
344861,"G9Y2-ZW9","Female",19
344862,"GWXK-CFC","Male",19
344863,"HD41-74T","Female",19
344864,"GKKS-GVL","Male",19
344865,"GKKS-42B","Female",19
344866,"L4VF-NJ1","Male",19
344868,"MT5C-RZJ","Male",19
344869,"LZG7-WJ3","Female",19
344870,"L4HQ-X4G","Male",19
344871,"LCQ6-38D","Female",19
344872,"L8PF-ZK6","Male",19
344873,"L21W-F3C","Female",19
344876,"G622-SN8","Male",19
344877,"L85L-RTW","Female",19
344878,"GZ53-M2D","Male",19
344879,"G75H-3YZ","Female",19
344880,"LZKG-XWY","Male",19
344881,"LZLL-HQJ","Female",19
344882,"LZ6M-MKQ","Male",19
344883,"LZGV-NH1","Female",19
344884,"G7Y2-RZ8","Male",19
344885,"GHPX-4PR","Female",19
344886,"GZ2Q-W66","Male",19
344887,"LJVC-HQ1","Female",19
344888,"MVP5-1Y7","Male",19
344890,"GVW8-BSP","Male",19
344891,"2S4K-92J","Female",19
344892,"GMRW-ZGG","Male",19
344893,"GH74-1VM","Female",19
344896,"GVT9-YZX","Male",19
344897,"G2LN-5KB","Female",19
344898,"GZFF-8KV","Male",19
344899,"LZ6Y-QYK","Female",19
344900,"M8L4-XKH","Male",19
344901,"G7J2-YSV","Female",19
344902,"GSG3-2V5","Male",19
344903,"GQTH-K61","Female",19
344904,"LJ59-QWV","Male",19
344905,"93TP-VJ4","Female",19
344924,"LCYS-RKP","Male",19
344925,"LHR4-QK2","Female",19
344928,"GVXN-4WD","Male",19
344929,"GVX7-3JQ","Female",19
344930,"LC5J-9W2","Male",19
344931,"GVTS-CJ7","Female",19
344932,"LT2M-WG1","Male",19
344933,"LYYJ-MW6","Female",19
344934,"LL49-86F","Male",19
344936,"LWFX-PS6","Male",19
344937,"G8NZ-NMG","Female",19
344938,"LVCW-267","Male",19
344939,"LVCW-2X2","Female",19
344940,"LY6L-SDX","Male",19
344941,"GSBQ-8RP","Female",19
344942,"L8WV-32P","Male",19
344943,"KCJF-WPG","Female",19
344952,"L176-MVJ","Male",19
344953,"GS3T-HKG","Female",19
344954,"GKYD-9QM","Male",19
344955,"GK1R-452","Female",19
344956,"GG98-WP4","Male",19
344957,"LKV1-MXC","Female",19
344958,"GQ9L-Y1F","Male",19
344959,"GQ9L-GVL","Female",19
344960,"LZJY-6SQ","Male",19
344961,"GWSH-R96","Female",19
344962,"L51P-R2K","Male",19
344963,"LY3J-J36","Female",19
344964,"LZBZ-3M4","Male",19
344965,"GL1J-PD3","Female",19
344966,"L1QW-K4L","Male",19
344967,"LYL9-G4F","Female",19
344968,"LZVG-R63","Male",19
344969,"LZJL-92G","Female",19
344970,"GVMJ-X1V","Male",19
344971,"LR1C-2MC","Female",19
344972,"G71V-XHV","Male",19
344973,"G22Y-7M6","Female",19
344974,"L8WW-T3P","Male",19
344975,"GD5S-513","Female",19
345000,"L1KF-V66","Male",19
345001,"GHTL-P4D","Female",19
345004,"29WW-33D","Male",19
345005,"GGGK-LR4","Female",19
345006,"GKVM-H8R","Male",19
345007,"GG8P-BW2","Female",19
345016,"GH8P-CJS","Male",19
345017,"GJK4-PZF","Female",19
345018,"LZ68-72D","Male",19
345019,"29TT-QSS","Female",19
345020,"GC3Z-YNN","Male",19
345021,"GMXQ-JRL","Female",19
345022,"LZLB-2J6","Male",19
345023,"GX66-DPH","Female",19
345088,"L63Y-TFW","Male",19
345089,"L63Y-TFJ","Female",19
345344,"LZ21-PR5","Male",19
345345,"GMKB-VFN","Female",19
345346,"932H-2MZ","Male",19
345347,"LD1S-NZ1","Female",19
345348,"GL5X-ND3","Male",19
345349,"GL5X-2L5","Female",19
345350,"LYPK-91S","Male",19
345351,"LYZJ-XZQ","Female",19
345352,"9488-9SH","Male",19
345353,"LB5N-FSF","Female",19
345354,"LT5W-GDJ","Male",19
345355,"2MGY-GL8","Female",19
345356,"LZ99-NGT","Male",19
345357,"GMLL-J9H","Female",19
345358,"9C7M-B1Y","Male",19
345359,"LDHD-56P","Female",19
345360,"G6M7-YMB","Male",19
345361,"99C5-CG2","Female",19
345362,"LHQY-S7H","Male",19
345363,"LZVL-BGL","Female",19
345364,"L8QV-58K","Male",19
345365,"LJ13-BT8","Female",19
345366,"GSC1-RJN","Male",19
345367,"LVW9-BW2","Female",19
345368,"MFMG-2M3","Male",19
345369,"9ZHC-N5B","Female",19
345370,"L6G8-KYW","Male",19
345371,"LJL6-J6B","Female",19
345372,"LCXR-4H6","Male",19
345373,"G9Y2-ZW9","Female",19
345374,"GWXK-CFC","Male",19
345375,"HD41-74T","Female",19
345376,"GKKS-GVL","Male",19
345377,"GKKS-42B","Female",19
345378,"L4VF-NJ1","Male",19
345380,"MT5C-RZJ","Male",19
345381,"LZG7-WJ3","Female",19
345382,"L4HQ-X4G","Male",19
345383,"LCQ6-38D","Female",19
345384,"L8PF-ZK6","Male",19
345385,"L21W-F3C","Female",19
345388,"G622-SN8","Male",19
345389,"L85L-RTW","Female",19
345390,"GZ53-M2D","Male",19
345391,"G75H-3YZ","Female",19
345392,"LZKG-XWY","Male",19
345393,"LZLL-HQJ","Female",19
345394,"LZ6M-MKQ","Male",19
345395,"LZGV-NH1","Female",19
345396,"G7Y2-RZ8","Male",19
345397,"GHPX-4PR","Female",19
345398,"GZ2Q-W66","Male",19
345399,"LJVC-HQ1","Female",19
345400,"MVP5-1Y7","Male",19
345402,"GVW8-BSP","Male",19
345403,"2S4K-92J","Female",19
345404,"GMRW-ZGG","Male",19
345405,"GH74-1VM","Female",19
345408,"GVT9-YZX","Male",19
345409,"G2LN-5KB","Female",19
345410,"GZFF-8KV","Male",19
345411,"LZ6Y-QYK","Female",19
345412,"M8L4-XKH","Male",19
345413,"G7J2-YSV","Female",19
345414,"GSG3-2V5","Male",19
345415,"GQTH-K61","Female",19
345416,"LJ59-QWV","Male",19
345417,"93TP-VJ4","Female",19
345436,"LCYS-RKP","Male",19
345437,"LHR4-QK2","Female",19
345440,"GVXN-4WD","Male",19
345441,"GVX7-3JQ","Female",19
345442,"LC5J-9W2","Male",19
345443,"GVTS-CJ7","Female",19
345444,"LT2M-WG1","Male",19
345445,"LYYJ-MW6","Female",19
345446,"LL49-86F","Male",19
345448,"LWFX-PS6","Male",19
345449,"G8NZ-NMG","Female",19
345450,"LVCW-267","Male",19
345451,"LVCW-2X2","Female",19
345452,"LY6L-SDX","Male",19
345453,"GSBQ-8RP","Female",19
345454,"L8WV-32P","Male",19
345455,"KCJF-WPG","Female",19
345464,"L176-MVJ","Male",19
345465,"GS3T-HKG","Female",19
345466,"GKYD-9QM","Male",19
345467,"GK1R-452","Female",19
345468,"GG98-WP4","Male",19
345469,"LKV1-MXC","Female",19
345470,"GQ9L-Y1F","Male",19
345471,"GQ9L-GVL","Female",19
345472,"LZJY-6SQ","Male",19
345473,"GWSH-R96","Female",19
345474,"L51P-R2K","Male",19
345475,"LY3J-J36","Female",19
345476,"LZBZ-3M4","Male",19
345477,"GL1J-PD3","Female",19
345478,"L1QW-K4L","Male",19
345479,"LYL9-G4F","Female",19
345480,"LZVG-R63","Male",19
345481,"LZJL-92G","Female",19
345482,"GVMJ-X1V","Male",19
345483,"LR1C-2MC","Female",19
345484,"G71V-XHV","Male",19
345485,"G22Y-7M6","Female",19
345486,"L8WW-T3P","Male",19
345487,"GD5S-513","Female",19
345512,"L1KF-V66","Male",19
345513,"GHTL-P4D","Female",19
345516,"29WW-33D","Male",19
345517,"GGGK-LR4","Female",19
345518,"GKVM-H8R","Male",19
345519,"GG8P-BW2","Female",19
345528,"GH8P-CJS","Male",19
345529,"GJK4-PZF","Female",19
345530,"LZ68-72D","Male",19
345531,"29TT-QSS","Female",19
345532,"GC3Z-YNN","Male",19
345533,"GMXQ-JRL","Female",19
345534,"LZLB-2J6","Male",19
345535,"GX66-DPH","Female",19
346304,"GJV2-6MW","Male",19
346305,"MRGT-BFG","Female",19
346368,"KG8R-FNQ","Male",19
346369,"GSHL-RT3","Female",19
346370,"L5XT-YT3","Male",19
346371,"L5XT-YX8","Female",19
346400,"GXQ2-DGM","Male",19
346401,"GXQ2-XYJ","Female",19
346402,"G3L4-441","Male",19
346403,"LHC3-K42","Female",19
346404,"L5B4-QQL","Male",19
346405,"LZ38-X8K","Female",19
346408,"KH8T-F6Y","Male",19
346409,"LZVG-JJF","Female",19
346412,"9D8N-GGD","Male",19
346413,"GJV3-5LN","Female",19
346414,"GJMQ-PNP","Male",19
346415,"LTBG-741","Female",19
346496,"G2YX-5PM","Male",19
346592,"GJ7Z-HL1","Male",19
346593,"KH6P-PGX","Female",19
346594,"GDPN-N8X","Male",19
346595,"LV54-D6Y","Female",19
346596,"KZPJ-VC3","Male",19
346597,"LT63-CSK","Female",19
346598,"L1WT-KPR","Male",19
346599,"L5TF-YJ1","Female",19
346600,"GDN4-Z7F","Male",19
346601,"GKGW-T8N","Female",19
346604,"KJP4-826","Male",19
346605,"L5PH-MZS","Female",19
346606,"LKYD-76K","Male",19
347136,"GCLX-BJ9","Male",19
347137,"LDB4-Z2T","Female",19
347138,"LBV6-JKQ","Male",19
347139,"GNSP-WZG","Female",19
347140,"G28Y-5DG","Male",19
347141,"GQ18-B81","Female",19
347142,"LC8T-JFY","Male",19
347143,"LZPR-ZV3","Female",19
347144,"G9SR-62Z","Male",19
347145,"GQRN-M5D","Female",19
347146,"G2W2-Q99","Male",19
347147,"G2WK-KHY","Female",19
347148,"LZVY-NRN","Male",19
347149,"GLHS-5GB","Female",19
347150,"G869-GYG","Male",19
347151,"G8D1-YKP","Female",19
347152,"GLNJ-XRD","Male",19
347153,"LH55-4MT","Female",19
347154,"LYCK-396","Male",19
347155,"GK8D-4HX","Female",19
347156,"GWHK-Z52","Male",19
347157,"G33T-YMQ","Female",19
347158,"LCZK-54K","Male",19
347159,"GZ4B-C2S","Female",19
347164,"LH5Y-NXC","Male",19
347165,"GNF3-JKB","Female",19
347166,"MNY4-TG4","Male",19
347167,"L5ZX-JBY","Female",19
347168,"LCTC-HJS","Male",19
347169,"LDB4-ZTH","Female",19
347170,"L6PF-Q6H","Male",19
347171,"LW1J-L3J","Female",19
347172,"KN7W-7JG","Male",19
347173,"LD89-HBF","Female",19
