"ascendency","id","gender","gen"
10295370,"G3YR-1JV","Male",24
10295371,"9ZCZ-78X","Female",24
10295372,"L6RV-SW9","Male",24
10295373,"MFW4-C9P","Female",24
10295374,"L5GH-VP7","Male",24
10295375,"LD9G-FFX","Female",24
10295384,"GGRJ-VVS","Male",24
10295385,"GGRJ-32C","Female",24
10295386,"LDWH-JB2","Male",24
10295387,"G71R-9GW","Female",24
10295388,"GM8W-2M3","Male",24
10295389,"LYG6-NZM","Female",24
10295390,"LV63-F7N","Male",24
10295391,"G2ZQ-QDR","Female",24
10295410,"L489-3BK","Male",24
10295411,"GDKC-TT6","Female",24
10295416,"LHGM-L4B","Male",24
10295417,"GH3T-22V","Female",24
10295418,"LZVH-ZCV","Male",24
10295419,"L1VN-QZB","Female",24
10295420,"GDXQ-5YJ","Male",24
10295421,"G4N4-7Z2","Female",24
10295422,"L2Y2-WM5","Male",24
10295423,"LDC9-PLY","Female",24
10295424,"27H1-MPC","Male",24
10295425,"LDP7-SPJ","Female",24
10295426,"LCTH-JFG","Male",24
10295427,"KGCD-ZY9","Female",24
10295428,"K26B-FXC","Male",24
10295429,"GMND-W5W","Female",24
10295432,"L8PV-2TB","Male",24
10295433,"LVZ1-TTG","Female",24
10295436,"G44Y-2ZB","Male",24
10295437,"LB1P-B4B","Female",24
10295440,"GX4S-BZ7","Male",24
10295441,"MQ52-SBL","Female",24
10295442,"GDZ6-YR8","Male",24
10295443,"GDZ6-JG7","Female",24
10295444,"GSZX-J5G","Male",24
10295445,"GSZX-N7M","Female",24
10295446,"L1ZR-SRV","Male",24
10295447,"LDZ2-YX9","Female",24
10295448,"93RN-C7J","Male",24
10295449,"9Z8W-FY1","Female",24
10295450,"LDW4-XKY","Male",24
10295451,"G3WF-FH3","Female",24
10295452,"LYK6-VQ2","Male",24
10295453,"LB1S-5V6","Female",24
10295454,"K24L-MWK","Male",24
10295455,"LR4Q-118","Female",24
10295456,"LBYP-3ZX","Male",24
10295457,"GQV3-SBK","Female",24
10295458,"GFK2-LXP","Male",24
10295459,"G8BG-Z2L","Female",24
10295460,"GSNB-VZD","Male",24
10295461,"GSNB-DRD","Female",24
10295462,"974G-W22","Male",24
10295464,"G7WW-4CX","Male",24
10295465,"GHCC-HFX","Female",24
10295466,"GXFG-J2M","Male",24
10295467,"27G1-NCN","Female",24
10295468,"GWSM-KVP","Male",24
10295469,"G39H-4JW","Female",24
10295470,"GQ1D-TBH","Male",24
10295471,"G2LB-BJX","Female",24
10295472,"LHJQ-Y5D","Male",24
10295473,"LYLM-2M8","Female",24
10295478,"9CX4-75Z","Male",24
10295480,"LZLV-XXW","Male",24
10295481,"LR7T-JN7","Female",24
10295482,"GDD9-T3J","Male",24
10295483,"GDD9-R3Q","Female",24
10295484,"GJ9G-PVS","Male",24
10295485,"GGJV-8KC","Female",24
10295486,"93C9-SDV","Male",24
10295487,"LT5N-7F7","Female",24
10295488,"K2JK-KBY","Male",24
10295489,"LBK3-J82","Female",24
10295490,"LY16-VK3","Male",24
10295491,"9C7B-88C","Female",24
10295492,"LB55-134","Male",24
10295493,"LB6W-M1K","Female",24
10295494,"LZ1V-JW1","Male",24
10295495,"GDW4-666","Female",24
10295496,"GFJ4-635","Male",24
10295497,"LFTT-1MZ","Female",24
10295498,"GMTD-WBQ","Male",24
10295499,"G6VM-K8B","Female",24
10295500,"LZVS-P2J","Male",24
10295501,"GXZ1-7SH","Female",24
10295502,"LT7P-7BW","Male",24
10295503,"GGC7-ZWJ","Female",24
10295504,"LYWF-C7S","Male",24
10295505,"LVX3-2TM","Female",24
10295506,"LD91-Q66","Male",24
10295507,"LD91-Q6J","Female",24
10295508,"LY96-K7N","Male",24
10295509,"9CC3-9LL","Female",24
10295510,"9WZT-R79","Male",24
10295511,"LYGH-DVF","Female",24
10295512,"LY8C-LSL","Male",24
10295513,"LTF9-YV5","Female",24
10295514,"LD91-Q66","Male",24
10295515,"LD91-Q6J","Female",24
10295516,"LBK2-KG9","Male",24
10295517,"MCT9-W4B","Female",24
10295518,"LD9R-WJ3","Male",24
10295519,"LD91-Q2Q","Female",24
10295520,"GD3S-P46","Male",24
10295521,"GKBZ-HGS","Female",24
10295696,"L1Q4-G7V","Male",24
10295697,"LTH9-RKH","Female",24
10295698,"9CQ1-X4J","Male",24
10295699,"LD93-WKS","Female",24
10295700,"GH7R-9KP","Male",24
10295701,"9CHT-C6C","Female",24
10295702,"L265-1SK","Male",24
10295703,"GQRD-KHJ","Female",24
10295704,"93C9-SDV","Male",24
10295705,"LT5N-7F7","Female",24
10295706,"937J-D9D","Male",24
10295707,"LTKH-4FN","Female",24
10295708,"LYK6-VQ2","Male",24
10295709,"LB1S-5V6","Female",24
10295710,"K24L-MWK","Male",24
10295711,"LR4Q-118","Female",24
10295712,"GFCF-3VK","Male",24
10295713,"GFCF-3KC","Female",24
10295714,"9CHT-HFL","Male",24
10295715,"9CHT-HFG","Female",24
10295720,"LHJM-B42","Male",24
10295721,"LHJM-YFD","Female",24
10295724,"GMKY-FTQ","Male",24
10295725,"L261-NVS","Female",24
10295726,"LHG3-H55","Male",24
10295727,"LVQ5-S89","Female",24
10295776,"LCVF-9L5","Male",24
10295777,"GXTH-9YK","Female",24
10295778,"GN8H-WNF","Male",24
10295779,"LBZS-PJB","Female",24
10295780,"LYFP-72M","Male",24
10295781,"27S4-JNC","Female",24
10295782,"LB9B-Q2Y","Male",24
10295783,"9CXW-RHM","Female",24
10295784,"GNTX-92N","Male",24
10295785,"GFM5-2RY","Female",24
10295786,"GX2W-KBL","Male",24
10295787,"LR38-1LC","Female",24
10295788,"G61Z-FS6","Male",24
10295789,"MNRS-LRX","Female",24
10295792,"GDQJ-812","Male",24
10295793,"GXGJ-BFB","Female",24
10295794,"G99D-Y2J","Male",24
10295795,"G9JM-NCQ","Female",24
10295796,"GLVY-3HL","Male",24
10295797,"GVRZ-P73","Female",24
10295798,"GNPM-WVW","Male",24
10295800,"LVS6-JTF","Male",24
10295801,"9C7V-RW2","Female",24
10295802,"LZNC-6XR","Male",24
10295803,"GGFF-Q8B","Female",24
10295804,"GS24-V73","Male",24
10295805,"9H8F-RMF","Female",24
10295806,"GGMV-SJ3","Male",24
10295807,"GGMV-4PD","Female",24
10297152,"LKBF-YKZ","Male",24
10297153,"LKBF-YP9","Female",24
10297168,"GG2K-L44","Male",24
10297170,"G6YX-W5D","Male",24
10297171,"GQ5K-YR7","Female",24
10297172,"GK42-8LL","Male",24
10297173,"GNJ3-JPW","Female",24
10298368,"GCKV-68D","Male",24
10298369,"GGJJ-H3Y","Female",24
10298370,"LBLH-ZGP","Male",24
10298371,"L444-NSV","Female",24
10298400,"LZKC-37X","Male",24
10298401,"L875-J67","Female",24
10298402,"GC4L-SVP","Male",24
10298403,"M2X7-KCR","Female",24
10298404,"LHVB-K71","Male",24
10298405,"MFF9-W4S","Female",24
10298406,"G2HW-WKT","Male",24
10298408,"GD3G-ZRN","Male",24
10298409,"G6WW-8XK","Female",24
10298410,"LH3V-5ZB","Male",24
10298411,"GC4L-3VR","Female",24
10298436,"LWVM-MGN","Male",24
10298437,"LWVM-MGJ","Female",24
10299392,"GCKV-68D","Male",24
10299393,"GGJJ-H3Y","Female",24
10299394,"LBLH-ZGP","Male",24
10299395,"L444-NSV","Female",24
10299424,"LZKC-37X","Male",24
10299425,"L875-J67","Female",24
10299426,"GC4L-SVP","Male",24
10299427,"M2X7-KCR","Female",24
10299428,"LHVB-K71","Male",24
10299429,"MFF9-W4S","Female",24
10299430,"G2HW-WKT","Male",24
10299432,"GD3G-ZRN","Male",24
10299433,"G6WW-8XK","Female",24
10299434,"LH3V-5ZB","Male",24
10299435,"GC4L-3VR","Female",24
10299460,"LWVM-MGN","Male",24
10299461,"LWVM-MGJ","Female",24
10301240,"LVW4-3KB","Male",24
10301241,"L674-JR7","Female",24
10301242,"MT6L-GJK","Male",24
10301243,"9S1F-VLL","Female",24
10301244,"LB6W-22N","Male",24
10301245,"G8KR-B8D","Female",24
10301312,"LKV7-GZ7","Male",24
10301314,"GLGJ-3HK","Male",24
10301320,"GGTL-R82","Male",24
10301321,"GJ8Y-MMN","Female",24
10301322,"GGTL-R82","Male",24
10301323,"GJ8Y-MMN","Female",24
10301324,"GK3S-MGF","Male",24
10301325,"GK3S-CN7","Female",24
10301328,"GGTL-R82","Male",24
10301329,"GJ8Y-MMN","Female",24
10301330,"GGTL-R82","Male",24
10301331,"GJ8Y-MMN","Female",24
10301332,"GK3S-MGF","Male",24
10301333,"GK3S-CN7","Female",24
10301336,"LVW4-3KB","Male",24
10301337,"L674-JR7","Female",24
10301338,"MT6L-GJK","Male",24
10301339,"9S1F-VLL","Female",24
10301340,"LB6W-22N","Male",24
10301341,"G8KR-B8D","Female",24
10302264,"LVW4-3KB","Male",24
10302265,"L674-JR7","Female",24
10302266,"MT6L-GJK","Male",24
10302267,"9S1F-VLL","Female",24
10302268,"LB6W-22N","Male",24
10302269,"G8KR-B8D","Female",24
10302336,"LKV7-GZ7","Male",24
10302338,"GLGJ-3HK","Male",24
10302344,"GGTL-R82","Male",24
10302345,"GJ8Y-MMN","Female",24
10302346,"GGTL-R82","Male",24
10302347,"GJ8Y-MMN","Female",24
10302348,"GK3S-MGF","Male",24
10302349,"GK3S-CN7","Female",24
10302352,"GGTL-R82","Male",24
10302353,"GJ8Y-MMN","Female",24
10302354,"GGTL-R82","Male",24
10302355,"GJ8Y-MMN","Female",24
10302356,"GK3S-MGF","Male",24
10302357,"GK3S-CN7","Female",24
10302360,"LVW4-3KB","Male",24
10302361,"L674-JR7","Female",24
10302362,"MT6L-GJK","Male",24
10302363,"9S1F-VLL","Female",24
10302364,"LB6W-22N","Male",24
10302365,"G8KR-B8D","Female",24
10302976,"L1PK-37Z","Male",24
10302977,"GDHX-BKQ","Female",24
10305536,"LTFN-C1M","Male",24
10305537,"LTFN-FXW","Female",24
10305552,"93Q4-SYX","Male",24
10305553,"GKP1-69S","Female",24
10305554,"KFL6-74C","Male",24
10305555,"93Q7-R65","Female",24
10305560,"937K-MZ1","Male",24
10305561,"271H-8K9","Female",24
10305562,"93QS-PC9","Male",24
