"ascendency","id","gender","gen"
160944,"G2F7-CHM","Male",18
160945,"G2MS-D81","Female",18
160946,"G2ZF-RMP","Male",18
160947,"G2Z5-WN8","Female",18
160948,"GZGF-PQ6","Male",18
160949,"GZ3X-YVN","Female",18
160956,"LDP8-WRP","Male",18
160957,"LRDT-SW4","Female",18
160958,"LZVJ-W8B","Male",18
160959,"2YR3-XK4","Female",18
160960,"G2F7-CHM","Male",18
160961,"G2MS-D81","Female",18
160962,"G2ZF-RMP","Male",18
160963,"G2Z5-WN8","Female",18
160964,"GZGF-PQ6","Male",18
160965,"GZ3X-YVN","Female",18
160972,"LDP8-WRP","Male",18
160973,"LRDT-SW4","Female",18
160974,"LZVJ-W8B","Male",18
160975,"2YR3-XK4","Female",18
160984,"L5Y6-FPT","Male",18
160985,"LZJ3-F4W","Female",18
160986,"M8QG-HX3","Male",18
160987,"M8QG-HXN","Female",18
161024,"L6JG-YQF","Male",18
161025,"LK39-WDC","Female",18
161026,"LKM1-MDT","Male",18
161027,"GDJC-L82","Female",18
161216,"G3LG-YG1","Male",18
161218,"L397-YBS","Male",18
161219,"LKQY-3RP","Female",18
161408,"LJG4-X8J","Male",18
161409,"L8W9-4FH","Female",18
161410,"MN3Z-SCH","Male",18
161411,"KZZ1-7SC","Female",18
161412,"LHRD-B97","Male",18
161413,"KLY2-VT8","Female",18
161414,"MLTW-GXL","Male",18
161415,"LYSG-PTM","Female",18
161416,"9VQK-J73","Male",18
161417,"9VQK-J7Q","Female",18
161420,"GLVZ-X3K","Male",18
161428,"GLVN-HBM","Male",18
161432,"GKHH-XR7","Male",18
161472,"GLQD-MVL","Male",18
161473,"LTHH-G96","Female",18
161474,"G2BL-51K","Male",18
161475,"GVF5-M3W","Female",18
161476,"MQLD-XK6","Male",18
161477,"KZGQ-RS3","Female",18
161478,"LRNV-Q28","Male",18
161479,"LRNV-3QH","Female",18
161480,"LDD5-B82","Male",18
161481,"LK7B-LKN","Female",18
161482,"MT7N-9RM","Male",18
161483,"MSJ1-HJM","Female",18
161484,"L44S-883","Male",18
161485,"LZPQ-Y91","Female",18
161486,"LBNZ-J84","Male",18
161487,"9SMG-NHF","Female",18
161504,"K4YF-4RD","Male",18
161505,"GMWZ-8T8","Female",18
161506,"GGJN-J96","Male",18
161664,"KHXB-N5N","Male",18
161665,"L5NL-44G","Female",18
161666,"G28V-FH8","Male",18
161667,"GJK6-Y8M","Female",18
161668,"LKH3-L9V","Male",18
161669,"LC2F-634","Female",18
161670,"G3RK-FD8","Male",18
161671,"GNNL-9N2","Female",18
161680,"LZNN-6RF","Male",18
161681,"KZSW-NHK","Female",18
161682,"LWFP-TGZ","Male",18
161683,"K2FB-XRP","Female",18
161768,"L8TM-T2D","Male",18
161769,"LYB1-HV7","Female",18
161770,"GFYX-75G","Male",18
161771,"G4SD-L1Z","Female",18
164608,"G98X-7CP","Male",18
164609,"LZG8-V7J","Female",18
164610,"G3TP-ZZ6","Male",18
164611,"G3TP-HTF","Female",18
164672,"KZBT-F9R","Male",18
164673,"G3L3-TPG","Female",18
164674,"GZDK-Z85","Male",18
164675,"GZDK-X3B","Female",18
164676,"G2RS-G57","Male",18
164677,"G2RS-56J","Female",18
164678,"G2CY-C6G","Male",18
164679,"GKXL-2C3","Female",18
164680,"GX63-SWK","Male",18
164681,"GXP5-8NK","Female",18
164682,"KNQZ-39M","Male",18
164683,"MQFT-NVK","Female",18
164688,"GX63-SWK","Male",18
164689,"GXP5-8NK","Female",18
164690,"KNQZ-39M","Male",18
164691,"MQFT-NVK","Female",18
164744,"9C4Z-GJR","Male",18
164745,"9C4Z-GJY","Female",18
164746,"GDPW-47L","Male",18
164747,"LH3F-P6D","Female",18
164748,"9W66-HRG","Male",18
164749,"GNCH-3Y5","Female",18
164750,"LZR8-428","Male",18
164751,"K8RK-YP3","Female",18
164784,"K6SL-VZ6","Male",18
164785,"LZ12-HCD","Female",18
164786,"K4FZ-JNR","Male",18
164787,"HFG9-D5M","Female",18
164792,"LX7H-77M","Male",18
164793,"LVDC-254","Female",18
164794,"GMZV-1SD","Male",18
164795,"GQXM-7ZB","Female",18
164796,"GGCR-1L6","Male",18
164797,"GGCR-PLN","Female",18
164816,"9QXC-QM7","Male",18
164817,"LCTN-ZZ9","Female",18
166400,"GJ4R-K7N","Male",18
166401,"GJC9-37W","Female",18
166402,"LH1X-PPV","Male",18
166403,"LR2R-NNB","Female",18
166404,"LBRD-MGY","Male",18
166405,"LCPT-8XC","Female",18
166406,"GQGD-JZ7","Male",18
166407,"4B4L-N6H","Female",18
166416,"GV43-JV8","Male",18
166417,"4V8C-W72","Female",18
166420,"97GX-797","Male",18
166421,"LVXM-6WG","Female",18
166422,"LDLD-SDW","Male",18
166423,"GQGB-4XF","Female",18
166448,"L1CV-VWY","Male",18
166449,"LTLQ-V37","Female",18
166450,"LVFZ-6NP","Male",18
166451,"LD2L-DR1","Female",18
166452,"G8T9-YHT","Male",18
166453,"GG52-C3R","Female",18
166454,"L1HN-PRR","Male",18
166455,"LCPT-8XC","Female",18
166456,"L5LG-6HB","Male",18
166457,"L5LG-K6T","Female",18
166458,"LRYR-KXH","Male",18
166459,"LRYR-2J7","Female",18
166460,"G21S-MPC","Male",18
166462,"LDJZ-TZN","Male",18
166463,"G8ZT-GBT","Female",18
167680,"MS8S-D8J","Male",18
167681,"WBTF-9YW","Female",18
167682,"GJCB-39D","Male",18
167683,"LBGK-B7N","Female",18
167688,"GQ2Z-238","Male",18
167689,"G67J-45T","Female",18
167690,"LR68-6JK","Male",18
167691,"LB2Z-2LV","Female",18
167696,"GLYT-S55","Male",18
167697,"GLYR-P9X","Female",18
167704,"LBRD-MGY","Male",18
167705,"4B4L-N6H","Female",18
167706,"L5BY-TWQ","Male",18
167707,"MGHX-RFC","Female",18
167708,"LV2N-V72","Male",18
167709,"K8V1-RPV","Female",18
167710,"G219-BN9","Male",18
167711,"GZ6X-TD3","Female",18
167808,"MT3R-QQ2","Male",18
167809,"MT3R-Q73","Female",18
167810,"MDS4-CFQ","Male",18
168064,"KLFC-RW8","Male",18
168065,"L4TW-CWY","Female",18
168080,"LTMN-NGS","Male",18
168081,"M2LC-LZ6","Female",18
168082,"MMVK-H4L","Male",18
168083,"GF6D-XQ3","Female",18
168084,"L6VS-7KQ","Male",18
168085,"LYQW-CXT","Female",18
168086,"LHN3-FNM","Male",18
168087,"LH6C-XS6","Female",18
168088,"GMHY-HD2","Male",18
168089,"LDLZ-Q5F","Female",18
168090,"G71W-T7J","Male",18
168091,"LVQ3-24F","Female",18
168092,"GSD8-RSR","Male",18
168093,"GW7H-4D7","Female",18
168094,"G2HZ-4SW","Male",18
168095,"LRCG-5YV","Female",18
168128,"GQBX-LDG","Male",18
168129,"GQBX-PSM","Female",18
168130,"G4CC-3VJ","Male",18
168131,"GJBV-7N5","Female",18
168144,"LKHB-3GH","Male",18
168145,"KG7K-FMT","Female",18
168146,"LT5W-B47","Male",18
168147,"GW55-C7B","Female",18
168228,"LZBP-6F9","Male",18
168229,"M3JC-2HY","Female",18
168230,"LB7R-22V","Male",18
168231,"MSZM-TK2","Female",18
168256,"LHHQ-RVG","Male",18
168257,"M1MS-PXG","Female",18
168258,"L6M6-SDP","Male",18
168259,"MLGV-BVC","Female",18
168260,"LH22-N25","Male",18
168261,"GS72-FM7","Female",18
168262,"9QXF-XFG","Male",18
168263,"L64V-ZQX","Female",18
168264,"G6LF-CN1","Male",18
168265,"G6LF-KJG","Female",18
168266,"LCMC-76X","Male",18
168267,"LCMC-34W","Female",18
168268,"G83J-XMP","Male",18
168269,"G83J-DXG","Female",18
168270,"LZFR-PG6","Male",18
168271,"LQ5B-J26","Female",18
168298,"L6XS-FWM","Male",18
168299,"LHY9-KPL","Female",18
168316,"LD19-4LT","Male",18
168317,"GH7V-XMB","Female",18
168318,"L7F2-G8B","Male",18
168319,"G7XH-WZL","Female",18
172288,"L8PR-ZWH","Male",18
172289,"G2D8-MT7","Female",18
172416,"LTJT-HP1","Male",18
172417,"G661-63R","Female",18
172418,"LTVK-4WX","Male",18
172419,"L19G-9WH","Female",18
172420,"9VTW-SJG","Male",18
172421,"LH7D-NLJ","Female",18
172422,"KN8N-L1P","Male",18
172423,"KG8Y-D43","Female",18
172424,"GFFB-MZL","Male",18
172425,"M95M-PYT","Female",18
172426,"KZF6-8NJ","Male",18
172427,"GZYK-FLY","Female",18
172428,"LH56-ZWB","Male",18
172429,"L8SC-C8F","Female",18
172430,"MK9J-GGZ","Male",18
172431,"LH7K-1CK","Female",18
172432,"LLSH-ZBJ","Male",18
172433,"G2YJ-8LY","Female",18
172434,"G7MR-7JN","Male",18
172435,"LHRM-1VW","Female",18
172436,"GJLQ-D4S","Male",18
172437,"GSTM-34S","Female",18
172438,"L61S-SN5","Male",18
172439,"MQ3H-SJT","Female",18
172440,"LHR8-PSQ","Male",18
172441,"L69G-M4X","Female",18
172442,"G8ZP-4TM","Male",18
172443,"L5TC-VLT","Female",18
172444,"GX7N-G35","Male",18
172445,"M7N8-PL9","Female",18
172446,"L4PM-53H","Male",18
172447,"9X13-5Q4","Female",18
172448,"G7FR-MPQ","Male",18
172449,"LC1B-84Y","Female",18
172450,"MDBF-TVT","Male",18
172451,"M8L4-66B","Female",18
172452,"GFK4-XXL","Male",18
172453,"LV91-FCH","Female",18
172454,"GXRT-QNR","Male",18
172455,"GXRR-VWH","Female",18
172462,"G448-5K5","Male",18
172463,"G448-PJQ","Female",18
172464,"9982-4NZ","Male",18
172465,"41XD-MQS","Female",18
172466,"9CWN-GPN","Male",18
172467,"GQY2-1MH","Female",18
172468,"9VY9-WFN","Male",18
172469,"LJG2-ZWK","Female",18
172470,"LJG2-ZZP","Male",18
172471,"K8TR-R9F","Female",18
172476,"GXW6-ZH2","Male",18
172477,"GXW6-X26","Female",18
172478,"LLWX-RW5","Male",18
172479,"LRD1-K6Y","Female",18
172480,"LZBZ-3M4","Male",18
172481,"GL1J-PD3","Female",18
172482,"L1CP-BFQ","Male",18
172483,"LYNV-2S3","Female",18
172484,"LTWH-836","Male",18
172485,"LTW7-M44","Female",18
172486,"LVWM-3S7","Male",18
172487,"LZ81-GHG","Female",18
172500,"M2TM-8SJ","Male",18
172501,"L1KF-X7Q","Female",18
172502,"MCSP-ZK8","Male",18
172503,"LZ5W-9RD","Female",18
172508,"LCJH-9XR","Male",18
172509,"GJJN-874","Female",18
172510,"GVPH-684","Male",18
172511,"G2LS-NY7","Female",18
172544,"L8PR-ZWH","Male",18
172545,"G2D8-MT7","Female",18
172672,"LTJT-HP1","Male",18
172673,"G661-63R","Female",18
172674,"LTVK-4WX","Male",18
172675,"L19G-9WH","Female",18
172676,"9VTW-SJG","Male",18
172677,"LH7D-NLJ","Female",18
172678,"KN8N-L1P","Male",18
172679,"KG8Y-D43","Female",18
172680,"GFFB-MZL","Male",18
172681,"M95M-PYT","Female",18
172682,"KZF6-8NJ","Male",18
172683,"GZYK-FLY","Female",18
172684,"LH56-ZWB","Male",18
172685,"L8SC-C8F","Female",18
172686,"MK9J-GGZ","Male",18
172687,"LH7K-1CK","Female",18
172688,"LLSH-ZBJ","Male",18
172689,"G2YJ-8LY","Female",18
172690,"G7MR-7JN","Male",18
172691,"LHRM-1VW","Female",18
172692,"GJLQ-D4S","Male",18
172693,"GSTM-34S","Female",18
172694,"L61S-SN5","Male",18
172695,"MQ3H-SJT","Female",18
172696,"LHR8-PSQ","Male",18
172697,"L69G-M4X","Female",18
172698,"G8ZP-4TM","Male",18
172699,"L5TC-VLT","Female",18
172700,"GX7N-G35","Male",18
172701,"M7N8-PL9","Female",18
172702,"L4PM-53H","Male",18
172703,"9X13-5Q4","Female",18
172704,"G7FR-MPQ","Male",18
172705,"LC1B-84Y","Female",18
172706,"MDBF-TVT","Male",18
172707,"M8L4-66B","Female",18
172708,"GFK4-XXL","Male",18
172709,"LV91-FCH","Female",18
172710,"GXRT-QNR","Male",18
172711,"GXRR-VWH","Female",18
172718,"G448-5K5","Male",18
172719,"G448-PJQ","Female",18
172720,"9982-4NZ","Male",18
172721,"41XD-MQS","Female",18
172722,"9CWN-GPN","Male",18
172723,"GQY2-1MH","Female",18
172724,"9VY9-WFN","Male",18
172725,"LJG2-ZWK","Female",18
172726,"LJG2-ZZP","Male",18
172727,"K8TR-R9F","Female",18
172732,"GXW6-ZH2","Male",18
172733,"GXW6-X26","Female",18
172734,"LLWX-RW5","Male",18
172735,"LRD1-K6Y","Female",18
172736,"LZBZ-3M4","Male",18
172737,"GL1J-PD3","Female",18
172738,"L1CP-BFQ","Male",18
172739,"LYNV-2S3","Female",18
172740,"LTWH-836","Male",18
172741,"LTW7-M44","Female",18
172742,"LVWM-3S7","Male",18
172743,"LZ81-GHG","Female",18
172756,"M2TM-8SJ","Male",18
172757,"L1KF-X7Q","Female",18
172758,"MCSP-ZK8","Male",18
172759,"LZ5W-9RD","Female",18
172764,"LCJH-9XR","Male",18
172765,"GJJN-874","Female",18
172766,"GVPH-684","Male",18
172767,"G2LS-NY7","Female",18
173152,"LYPQ-QHP","Male",18
173153,"M96Y-CPG","Female",18
173184,"LJLY-F4K","Male",18
173185,"G3VC-84Z","Female",18
173186,"G3VZ-Z3R","Male",18
173187,"G3VZ-8PJ","Female",18
173200,"GD83-ZSF","Male",18
173201,"L4S6-STT","Female",18
173202,"LZKP-WVW","Male",18
173203,"GVN2-2SF","Female",18
173204,"L55Q-4KK","Male",18
173205,"GKWJ-Z1M","Female",18
173206,"LRC4-521","Male",18
173207,"LC3D-9KN","Female",18
173248,"L1HD-D8Y","Male",18
173249,"GMQQ-DHP","Female",18
173296,"GWZP-S9Q","Male",18
173297,"9MTW-CCD","Female",18
173298,"LLWF-Q3T","Male",18
173299,"LTS6-DDH","Female",18
173300,"G2C3-LBV","Male",18
173301,"G2FK-934","Female",18
173302,"L6Y5-LK1","Male",18
173303,"G9PF-1Q7","Female",18
173568,"GZJM-J35","Male",18
173569,"LYP9-SQW","Female",18
173570,"GKNP-779","Male",18
173571,"GKNG-BWV","Female",18
173572,"LYC4-V2Y","Male",18
173573,"LTRB-RQ4","Female",18
173574,"LBF8-6KX","Male",18
173575,"LHW7-RR6","Female",18
173576,"LVD4-9JV","Male",18
173577,"L1Q2-ZQR","Female",18
173578,"LVP7-7S7","Male",18
173579,"LT3R-PSN","Female",18
173580,"G81X-QTZ","Male",18
173581,"98BJ-RW2","Female",18
173582,"LZDM-H34","Male",18
173583,"LZNJ-32Y","Female",18
173584,"GQF6-KZ7","Male",18
173585,"G4F7-R9Y","Female",18
173586,"LW1T-TKL","Male",18
173587,"MZHN-XW4","Female",18
173588,"L3XJ-WJN","Male",18
173589,"LRJR-ZJX","Female",18
173590,"LCCJ-HZ4","Male",18
173591,"9VY7-RXM","Female",18
173592,"G6G3-LG8","Male",18
173593,"G6G3-N6Y","Female",18
173596,"GSQR-VTY","Male",18
173597,"M72F-8Z3","Female",18
173598,"GKZQ-P19","Male",18
173599,"GSQR-6CZ","Female",18
173600,"MV6V-MR8","Male",18
173601,"LR3H-53C","Female",18
173602,"M7KD-16C","Male",18
173603,"LYDT-WLY","Female",18
173610,"GDWQ-NMG","Male",18
173618,"GZNM-5VT","Male",18
173619,"GZNM-4JK","Female",18
173624,"LHJD-GHK","Male",18
173625,"MFMB-1QT","Female",18
173626,"L72L-VYQ","Male",18
173627,"L72L-GGB","Female",18
173628,"G8R1-YRJ","Male",18
173629,"LZD5-2YN","Female",18
173630,"GW49-145","Male",18
173631,"LVQ7-ZR4","Female",18
173664,"GKPQ-DN7","Male",18
173665,"GKPQ-CT2","Female",18
173680,"L638-47Z","Male",18
173681,"GJCT-QQY","Female",18
173682,"LH6L-D67","Male",18
173683,"GJZ6-55Y","Female",18
173684,"G7S4-S9Q","Male",18
173685,"LTVH-BGS","Female",18
173686,"LCFK-8WZ","Male",18
173687,"LCFK-8Z6","Female",18
173688,"LRHY-B8J","Male",18
173689,"LRHB-M3N","Female",18
173690,"LRHY-14C","Male",18
173691,"FBZG-52Y","Female",18
173692,"L61J-GM6","Male",18
173693,"9NGH-9LV","Female",18
173694,"KLNH-NVZ","Male",18
173695,"LTRL-MSR","Female",18
173824,"KL4X-G9M","Male",18
173825,"GZFF-5LM","Female",18
173832,"KLGM-3H3","Male",18
173984,"96DC-6RX","Male",18
173985,"LZD2-6HF","Female",18
173986,"KGSZ-GQB","Male",18
173987,"GDL4-39H","Female",18
173992,"K2F1-SSX","Male",18
173993,"K2F1-S3K","Female",18
173994,"GZGN-NFQ","Male",18
174004,"GVKK-19R","Male",18
174005,"GL65-BS2","Female",18
174006,"L58X-T4Z","Male",18
174007,"LHNN-C9H","Female",18
174008,"G2TZ-XTS","Male",18
174009,"LCPC-DBG","Female",18
174010,"M4YK-P5S","Male",18
174011,"K6HL-62L","Female",18
175392,"L62B-J8X","Male",18
175394,"GXT7-93C","Male",18
175395,"GXT7-4K8","Female",18
175472,"MWB4-5S1","Male",18
175473,"MWB4-5SS","Female",18
175474,"LBTC-7SL","Male",18
175476,"KHP6-96H","Male",18
175477,"K4XP-XCB","Female",18
176384,"GNQ3-5QS","Male",18
176385,"G8BJ-ZHF","Female",18
176386,"LQTJ-2K6","Male",18
176387,"LQTJ-KRJ","Female",18
176392,"LTJZ-SHX","Male",18
176393,"G9F4-2DQ","Female",18
176512,"GQ3M-MGQ","Male",18
176513,"GQRC-JXQ","Female",18
176528,"G2N5-LH4","Male",18
176529,"G2NR-3BZ","Female",18
176530,"GNY6-QHS","Male",18
176531,"L1JP-CPM","Female",18
176532,"G2JK-Y47","Male",18
176533,"GXPV-749","Female",18
176538,"GK7L-H89","Male",18
176539,"GK7L-ZMH","Female",18
176540,"L8SR-HN2","Male",18
176541,"LHJF-M2G","Female",18
176542,"LCX8-1GQ","Male",18
176543,"LHGY-189","Female",18
176608,"LT8G-4N2","Male",18
176609,"97YL-ML5","Female",18
176624,"L58D-GXT","Male",18
176625,"G8K9-KN8","Female",18
176626,"LV7R-W9N","Male",18
176627,"GLT1-ZYJ","Female",18
176640,"G2WL-VTX","Male",18
176641,"GVKQ-FNP","Female",18
176644,"L8WR-CZD","Male",18
176645,"G2WL-VTV","Female",18
176646,"LJ5B-HNV","Male",18
176647,"L5DW-2PW","Female",18
176648,"LVSZ-J4J","Male",18
176649,"LHW3-MMV","Female",18
176650,"LVMT-RFD","Male",18
176651,"LZVW-Q8H","Female",18
176654,"GQSQ-ZSC","Male",18
176655,"M7J9-5M1","Female",18
176688,"KZMZ-7JZ","Male",18
176689,"MSP5-RW9","Female",18
176690,"LZ4N-BT7","Male",18
176691,"GSZ4-2RM","Female",18
176692,"L2XY-4R9","Male",18
176693,"L2X1-C16","Female",18
176694,"GDDP-JGT","Male",18
176695,"KCBF-7S8","Female",18
176696,"GZ5C-RZ9","Male",18
176697,"LBG2-4Q7","Female",18
176698,"MVSG-BQT","Male",18
176699,"4JQG-JCX","Female",18
176704,"LCZB-81Q","Male",18
176705,"LZ2P-KGV","Female",18
176706,"L6HW-9XS","Male",18
176707,"LH5H-5RJ","Female",18
176768,"LW1B-ZVW","Male",18
176769,"GXWN-RK7","Female",18
176770,"GVCF-HK2","Male",18
176771,"GVCX-B5N","Female",18
176772,"LZ4F-PMH","Male",18
176773,"GLLD-ML9","Female",18
176774,"93F5-M1P","Male",18
176775,"MFM8-8PP","Female",18
176776,"LTHP-RT2","Male",18
176777,"LC5H-4JD","Female",18
176778,"K1TC-9TV","Male",18
176779,"LW4Q-V4Y","Female",18
176784,"GVDR-8J5","Male",18
176785,"GVDR-G81","Female",18
176786,"GVDT-38M","Male",18
176787,"GK62-L9Z","Female",18
176788,"G2LT-YX9","Male",18
176812,"L6L7-1WL","Male",18
176813,"L6L7-14R","Female",18
176814,"LR5V-BTP","Male",18
176815,"GVLL-N4F","Female",18
176816,"GVX1-QN6","Male",18
176817,"G46L-6XL","Female",18
176818,"MFM3-XYB","Male",18
176819,"LHWV-GLM","Female",18
176824,"G6T2-QHC","Male",18
176826,"LBH5-YN2","Male",18
176827,"MK2H-Y3K","Female",18
176828,"LR8L-X28","Male",18
176829,"LDRZ-XJY","Female",18
176830,"L7GC-PPJ","Male",18
176831,"LBSY-L36","Female",18
176832,"L69K-S21","Male",18
176833,"LD1B-3G9","Female",18
176834,"L85L-RL7","Male",18
176835,"L8B4-N37","Female",18
176840,"G7D8-6QW","Male",18
176841,"G8SJ-TMH","Female",18
176842,"LDHP-3MQ","Male",18
176843,"LC52-LN9","Female",18
176844,"G8DV-RQC","Male",18
176845,"LBTG-57X","Female",18
176846,"L146-P2N","Male",18
176847,"L146-P2B","Female",18
177408,"L8PR-ZWH","Male",18
177409,"G2D8-MT7","Female",18
177536,"LTJT-HP1","Male",18
177537,"G661-63R","Female",18
177538,"LTVK-4WX","Male",18
177539,"L19G-9WH","Female",18
177540,"9VTW-SJG","Male",18
177541,"LH7D-NLJ","Female",18
177542,"KN8N-L1P","Male",18
177543,"KG8Y-D43","Female",18
177544,"GFFB-MZL","Male",18
177545,"M95M-PYT","Female",18
177546,"KZF6-8NJ","Male",18
177547,"GZYK-FLY","Female",18
177548,"LH56-ZWB","Male",18
177549,"L8SC-C8F","Female",18
177550,"MK9J-GGZ","Male",18
177551,"LH7K-1CK","Female",18
177552,"LLSH-ZBJ","Male",18
177553,"G2YJ-8LY","Female",18
177554,"G7MR-7JN","Male",18
177555,"LHRM-1VW","Female",18
177556,"GJLQ-D4S","Male",18
177557,"GSTM-34S","Female",18
177558,"L61S-SN5","Male",18
177559,"MQ3H-SJT","Female",18
177560,"LHR8-PSQ","Male",18
177561,"L69G-M4X","Female",18
177562,"G8ZP-4TM","Male",18
177563,"L5TC-VLT","Female",18
177564,"GX7N-G35","Male",18
177565,"M7N8-PL9","Female",18
177566,"L4PM-53H","Male",18
177567,"9X13-5Q4","Female",18
177568,"G7FR-MPQ","Male",18
177569,"LC1B-84Y","Female",18
177570,"MDBF-TVT","Male",18
177571,"M8L4-66B","Female",18
177572,"GFK4-XXL","Male",18
177573,"LV91-FCH","Female",18
177574,"GXRT-QNR","Male",18
177575,"GXRR-VWH","Female",18
177582,"G448-5K5","Male",18
177583,"G448-PJQ","Female",18
177584,"9982-4NZ","Male",18
177585,"41XD-MQS","Female",18
177586,"9CWN-GPN","Male",18
177587,"GQY2-1MH","Female",18
177588,"9VY9-WFN","Male",18
177589,"LJG2-ZWK","Female",18
177590,"LJG2-ZZP","Male",18
177591,"K8TR-R9F","Female",18
177596,"GXW6-ZH2","Male",18
177597,"GXW6-X26","Female",18
177598,"LLWX-RW5","Male",18
177599,"LRD1-K6Y","Female",18
177600,"LZBZ-3M4","Male",18
177601,"GL1J-PD3","Female",18
177602,"L1CP-BFQ","Male",18
177603,"LYNV-2S3","Female",18
177604,"LTWH-836","Male",18
177605,"LTW7-M44","Female",18
177606,"LVWM-3S7","Male",18
177607,"LZ81-GHG","Female",18
177620,"M2TM-8SJ","Male",18
177621,"L1KF-X7Q","Female",18
177622,"MCSP-ZK8","Male",18
177623,"LZ5W-9RD","Female",18
177628,"LCJH-9XR","Male",18
177629,"GJJN-874","Female",18
177630,"GVPH-684","Male",18
177631,"G2LS-NY7","Female",18
177664,"L8PR-ZWH","Male",18
177665,"G2D8-MT7","Female",18
177792,"LTJT-HP1","Male",18
177793,"G661-63R","Female",18
177794,"LTVK-4WX","Male",18
177795,"L19G-9WH","Female",18
177796,"9VTW-SJG","Male",18
177797,"LH7D-NLJ","Female",18
177798,"KN8N-L1P","Male",18
177799,"KG8Y-D43","Female",18
177800,"GFFB-MZL","Male",18
177801,"M95M-PYT","Female",18
177802,"KZF6-8NJ","Male",18
177803,"GZYK-FLY","Female",18
177804,"LH56-ZWB","Male",18
177805,"L8SC-C8F","Female",18
177806,"MK9J-GGZ","Male",18
177807,"LH7K-1CK","Female",18
177808,"LLSH-ZBJ","Male",18
177809,"G2YJ-8LY","Female",18
177810,"G7MR-7JN","Male",18
177811,"LHRM-1VW","Female",18
177812,"GJLQ-D4S","Male",18
177813,"GSTM-34S","Female",18
177814,"L61S-SN5","Male",18
177815,"MQ3H-SJT","Female",18
177816,"LHR8-PSQ","Male",18
177817,"L69G-M4X","Female",18
177818,"G8ZP-4TM","Male",18
177819,"L5TC-VLT","Female",18
177820,"GX7N-G35","Male",18
177821,"M7N8-PL9","Female",18
177822,"L4PM-53H","Male",18
177823,"9X13-5Q4","Female",18
177824,"G7FR-MPQ","Male",18
177825,"LC1B-84Y","Female",18
177826,"MDBF-TVT","Male",18
177827,"M8L4-66B","Female",18
177828,"GFK4-XXL","Male",18
177829,"LV91-FCH","Female",18
