"ascendency","id","gender","gen"
580,"LZLK-S2W","Male",10
581,"LZLK-338","Female",10
584,"LKMD-4XZ","Male",10
585,"KVBG-CVS","Female",10
586,"MVMR-8PM","Male",10
587,"L4BT-1XB","Female",10
600,"K2QL-87C","Male",10
601,"LV67-FMJ","Female",10
602,"LTR4-NNY","Male",10
608,"LZV6-5K2","Male",10
609,"GL61-WLZ","Female",10
624,"GX9D-MPX","Male",10
625,"9J8C-TPW","Female",10
626,"GDW4-NCQ","Male",10
627,"LYYR-MVK","Female",10
628,"LZKF-2YT","Male",10
629,"LLSC-98W","Female",10
630,"LC1B-1GV","Male",10
631,"9CKZ-WZ2","Female",10
640,"KHXT-DWP","Male",10
641,"LRDF-9WJ","Female",10
642,"M9VB-ZZP","Male",10
643,"G3JS-LB5","Female",10
648,"LZ23-6ZM","Male",10
649,"M2Z7-CJ3","Female",10
650,"LDF6-ZR9","Male",10
651,"L1R4-RH6","Female",10
652,"L5RT-PMJ","Male",10
653,"G4X2-PMC","Female",10
654,"L8MB-C2W","Male",10
655,"L8MB-C2K","Female",10
656,"L62C-Z8Z","Male",10
657,"9Q1F-B91","Female",10
658,"GD4Q-44Q","Male",10
664,"GQCG-C8G","Male",10
665,"GQCP-Q3R","Female",10
672,"LJYJ-2GM","Male",10
673,"LCXS-2CJ","Female",10
674,"L6JV-CNK","Male",10
675,"GNW6-SRD","Female",10
676,"GCZN-D6H","Male",10
677,"9ZSS-XGH","Female",10
678,"GMW2-92X","Male",10
679,"LC8H-F4S","Female",10
684,"GN29-QLP","Male",10
685,"LZXR-ZQN","Female",10
686,"L5BQ-TGL","Male",10
687,"2MJ7-996","Female",10
688,"LV2Y-844","Male",10
689,"GKYJ-4LD","Female",10
690,"LB7J-9BY","Male",10
691,"G8B4-44T","Female",10
692,"LJYJ-2GM","Male",10
693,"LCXS-2CJ","Female",10
694,"L6JV-CNK","Male",10
695,"GNW6-SRD","Female",10
704,"LRM2-PL9","Male",10
705,"M9B1-JKC","Female",10
706,"LCPL-WPW","Male",10
707,"LDMW-9JN","Female",10
710,"9JDW-SG6","Male",10
716,"GGX8-C8D","Male",10
768,"MLHB-YRP","Male",10
769,"GS4K-LHH","Female",10
772,"LHGD-KNS","Male",10
773,"LZBP-SWM","Female",10
784,"LZC5-LTD","Male",10
785,"K2T4-MQC","Female",10
786,"K8QW-GD2","Male",10
787,"LZKN-N5H","Female",10
788,"LHF8-Y64","Male",10
789,"LLCC-G2L","Female",10
800,"LHJW-1GF","Male",10
801,"L27H-ZMR","Female",10
804,"MB79-GY6","Male",10
805,"MB79-GYR","Female",10
806,"G2VN-J59","Male",10
832,"27P4-G81","Male",10
834,"LDH1-W8D","Male",10
835,"M2YV-FXY","Female",10
836,"LV7M-1JL","Male",10
837,"LH8B-9PS","Female",10
838,"LZLK-8QR","Male",10
839,"2WM7-P6G","Female",10
840,"LV7M-1JL","Male",10
841,"LH8B-9PS","Female",10
842,"LZLK-8QR","Male",10
843,"2WM7-P6G","Female",10
844,"KLJJ-YVB","Male",10
845,"KGB3-3SZ","Female",10
848,"L691-VC5","Male",10
849,"LRVV-YSJ","Female",10
850,"LZ4N-XH1","Male",10
851,"2D65-99H","Female",10
852,"M1ST-3Z8","Male",10
853,"LCPX-XTG","Female",10
854,"KLB8-1QB","Male",10
855,"MGKW-ZP3","Female",10
872,"9X1R-QJL","Male",10
873,"MT29-M8X","Female",10
874,"L4T6-WXC","Male",10
875,"L78Z-VT8","Female",10
876,"LV92-71L","Male",10
877,"LWJV-TFQ","Female",10
878,"LTT3-L3X","Male",10
879,"LK3T-3RK","Female",10
880,"93R2-H66","Male",10
888,"K4XB-ZGN","Male",10
889,"K4RB-CV5","Female",10
890,"LZFW-4Y5","Male",10
891,"MTGN-Z6Y","Female",10
892,"LT3F-935","Male",10
893,"LT3X-BSC","Female",10
896,"M2WP-LQ5","Male",10
897,"KZCP-V4Q","Female",10
898,"LZXB-GRQ","Male",10
899,"LDST-SFN","Female",10
900,"LK3T-ND9","Male",10
901,"LK3T-NC5","Female",10
904,"LTNR-6ZK","Male",10
905,"LZZW-8BK","Female",10
906,"LBF9-CYZ","Male",10
907,"LZF3-9LY","Female",10
908,"LHF2-FSZ","Male",10
909,"LCXR-97D","Female",10
910,"LZG9-8P2","Male",10
911,"LCY5-PZ1","Female",10
928,"9JWH-DSM","Male",10
929,"9JWH-DSS","Female",10
931,"LHX9-H8K","Female",10
932,"LZLK-Q24","Male",10
933,"LC52-JSL","Female",10
934,"LHW8-LSS","Male",10
935,"LH6B-TLS","Female",10
936,"L8WL-YH1","Male",10
937,"MDFX-RBD","Female",10
938,"L6B5-4MJ","Male",10
939,"LK6K-D15","Female",10
940,"LX7M-129","Male",10
941,"KVLP-XVS","Female",10
942,"L6B5-4MJ","Male",10
943,"LK6K-D15","Female",10
944,"L14M-9P3","Male",10
945,"LCP5-MQM","Female",10
946,"G8DD-VGR","Male",10
952,"LHKK-RWT","Male",10
953,"K2VZ-9VX","Female",10
954,"LHKK-GKQ","Male",10
955,"LZL7-22L","Female",10
960,"LHKT-LPM","Male",10
961,"LV76-5CW","Female",10
962,"L4FK-Y7D","Male",10
963,"LM1Z-DNF","Female",10
964,"L4HK-L9K","Male",10
965,"L4CZ-3QD","Female",10
966,"LCJX-S96","Male",10
967,"2Z35-X55","Female",10
1016,"LVKG-XM9","Male",10
1017,"LZ4V-6P4","Female",10
1018,"LZPF-PVT","Male",10
1019,"G8WM-RCT","Female",10
