"ascendency","id","gender","gen"
1286260,"GHF7-Q69","Male",21
1286261,"LTJQ-CF1","Female",21
1286262,"G7S3-JL7","Male",21
1286263,"G2L9-BW4","Female",21
1286268,"GQQN-H3D","Male",21
1286480,"KNHZ-KCS","Male",21
1286481,"LKVK-KVH","Female",21
1286482,"G9TY-MJ9","Male",21
1286483,"MP5K-9JG","Female",21
1286484,"GDWF-YFS","Male",21
1286485,"GKRL-D21","Female",21
1286486,"LY17-ZLY","Male",21
1286487,"G6GS-M12","Female",21
1286592,"GXNJ-288","Male",21
1286593,"LDBP-5MC","Female",21
1286594,"L1S2-Q46","Male",21
1286595,"GD5W-T8B","Female",21
1286596,"GHF7-Q69","Male",21
1286597,"LTJQ-CF1","Female",21
1286598,"G7S3-JL7","Male",21
1286599,"G2L9-BW4","Female",21
1286632,"KJ4B-PLN","Male",21
1286633,"LBZZ-MF2","Female",21
1286636,"LZDN-JBX","Male",21
1286637,"LZX9-772","Female",21
1286638,"LD91-3SZ","Male",21
1286639,"MMWD-3QP","Female",21
1286912,"G8NG-7L7","Male",21
1286913,"LW6R-CH2","Female",21
1286914,"MPZ3-86X","Male",21
1286915,"MPZ3-8FQ","Female",21
1286916,"L8RZ-CK8","Male",21
1286917,"LT91-T2T","Female",21
1286918,"L7LP-22V","Male",21
1286919,"2MQP-R6L","Female",21
1286920,"G8D2-S8N","Male",21
1286921,"LZPJ-GTN","Female",21
1286922,"G6PH-J66","Male",21
1286923,"L1W2-YBG","Female",21
1286924,"85ZZ-9ZX","Male",21
1286925,"MF14-BPP","Female",21
1286926,"GZKN-CGJ","Male",21
1286927,"9CZM-J1L","Female",21
1286928,"GMXR-DY6","Male",21
1286929,"LZLR-5ZD","Female",21
1286930,"9SKQ-DMM","Male",21
1286931,"9Z4L-FSK","Female",21
1286932,"LBMF-J9J","Male",21
1286933,"LYJR-K8S","Female",21
1286934,"GQBP-C9V","Male",21
1286935,"GHNX-WBZ","Female",21
1286936,"KPQC-HMQ","Male",21
1286937,"G8KF-LGX","Female",21
1286938,"L8BX-ZHN","Male",21
1286939,"MF6V-C69","Female",21
1286940,"GX66-N2Z","Male",21
1286941,"GX43-XPH","Female",21
1286942,"GZQ1-GTT","Male",21
1286960,"GD2H-5QL","Male",21
1286962,"LVDT-5X5","Male",21
1286963,"K4F4-GKQ","Female",21
1286964,"G83C-834","Male",21
1286965,"LZLV-1BJ","Female",21
1286972,"LYJR-B8Y","Male",21
1286973,"LB79-M18","Female",21
1286974,"LB8R-KQG","Male",21
1286975,"LVZP-19S","Female",21
1287144,"LKBF-YKZ","Male",21
1287145,"LKBF-YP9","Female",21
1287146,"G7BB-771","Male",21
1287147,"G7BB-9XH","Female",21
1287296,"G68F-VWN","Male",21
1287297,"G68F-Y8P","Female",21
1287298,"M44C-VPD","Male",21
1287299,"LBRP-VS6","Female",21
1287300,"G61C-NKR","Male",21
1287301,"KK73-D62","Female",21
1287304,"GQ6D-BCM","Male",21
1287305,"GX2Y-6BJ","Female",21
1287306,"L6W7-93J","Male",21
1287307,"G613-4P3","Female",21
1287424,"G68F-VWN","Male",21
1287425,"G68F-Y8P","Female",21
1287426,"M44C-VPD","Male",21
1287427,"LBRP-VS6","Female",21
1287428,"G61C-NKR","Male",21
1287429,"KK73-D62","Female",21
1287432,"GQ6D-BCM","Male",21
1287433,"GX2Y-6BJ","Female",21
1287434,"L6W7-93J","Male",21
1287435,"G613-4P3","Female",21
1287654,"L2PW-6LV","Male",21
1287655,"9ZHM-G6N","Female",21
1287664,"GV1S-4XB","Male",21
1287665,"GV7C-SFP","Female",21
1287666,"G6ZK-C19","Male",21
1287667,"LR2G-TX6","Female",21
1287782,"L2PW-6LV","Male",21
1287783,"9ZHM-G6N","Female",21
1287792,"GV1S-4XB","Male",21
1287793,"GV7C-SFP","Female",21
1287794,"G6ZK-C19","Male",21
1287795,"LR2G-TX6","Female",21
1287872,"LZG3-JPG","Male",21
1287873,"LJG2-MJM","Female",21
1287874,"GM52-6Q7","Male",21
1288192,"LTFN-65M","Male",21
1288193,"LTFN-XZ8","Female",21
1288194,"LCZ2-P63","Male",21
1288195,"KZ3W-RH2","Female",21
1288196,"GQ92-W52","Male",21
1288197,"GQHV-93P","Female",21
1288198,"933B-P6K","Male",21
1288199,"933B-P63","Female",21
1289746,"GMWR-3HX","Male",21
1289747,"LZKQ-FNY","Female",21
1289748,"MMP7-XWY","Male",21
1289752,"GKNT-9HJ","Male",21
1289753,"GKNT-SCM","Female",21
1289756,"LZJT-6M9","Male",21
1289757,"L8MP-TJY","Female",21
1289758,"LBMF-J9J","Male",21
1289759,"GG9R-KCG","Female",21
1291264,"M24V-DTL","Male",21
1291265,"G33V-3G5","Female",21
1291312,"LHKK-4FV","Male",21
1291313,"M1SQ-82G","Female",21
1291314,"MSW4-82D","Male",21
1291315,"9CWK-SGD","Female",21
1291316,"G66K-4V1","Male",21
1291317,"GLZK-715","Female",21
1291796,"LCCQ-44Y","Male",21
1291797,"LRCW-WWQ","Female",21
1291798,"LBW8-RNP","Male",21
1291799,"LBZL-QLJ","Female",21
1291812,"LWXS-8H3","Male",21
1291813,"G3WH-9MY","Female",21
1291814,"LTGM-QS1","Male",21
1291815,"LY1Q-KD7","Female",21
1291816,"LB9H-Z78","Male",21
1291817,"GKKD-FGP","Female",21
1291820,"GS83-8B2","Male",21
1291821,"GS83-WS5","Female",21
1291822,"KLQM-TGY","Male",21
1291824,"GS8D-GV8","Male",21
1291825,"MDXN-ZFX","Female",21
1291826,"G4DM-K53","Male",21
1291834,"GHHB-BXB","Male",21
1291835,"G61Z-V9F","Female",21
1291840,"LRZ3-LCS","Male",21
1291841,"9SXH-QXD","Female",21
1291842,"L1QM-18P","Male",21
1291843,"LZD9-CXC","Female",21
1291844,"MSFY-GWB","Male",21
1291845,"GFYG-NFX","Female",21
1291846,"LB2W-1BV","Male",21
1291847,"G9KS-LLJ","Female",21
1291848,"LD7D-GZN","Male",21
1291849,"LYRV-6RF","Female",21
1291852,"KHTQ-2T8","Male",21
1291853,"KZ7D-DF8","Female",21
1291854,"LTP9-ST7","Male",21
1291855,"LCXY-22G","Female",21
1291856,"9HT5-F68","Male",21
1291857,"LVQC-P1R","Female",21
1291858,"KPSG-CNQ","Male",21
1291859,"LZD8-9M2","Female",21
1291860,"LB3Q-Y1P","Male",21
1291861,"LY3H-8GL","Female",21
1291862,"LWJB-HM5","Male",21
1291863,"M636-BFC","Female",21
1291864,"LZ2C-ZDP","Male",21
1291865,"L5ZD-7ZC","Female",21
1291866,"KLG2-8D4","Male",21
1291867,"MDM3-1X7","Female",21
1291868,"GZTN-S3J","Male",21
1291869,"G8D1-KB4","Female",21
1291870,"GDF1-SYH","Male",21
1291871,"GF14-VXD","Female",21
1291872,"L1K6-11C","Male",21
1291873,"L1KX-WLG","Female",21
1291874,"LH16-K64","Male",21
1291875,"LH16-KVG","Female",21
1291876,"MHKV-NZ1","Male",21
1291877,"M1NT-D54","Female",21
1291878,"G96G-M8V","Male",21
1291879,"93MS-FRL","Female",21
1291880,"LBCG-789","Male",21
1291881,"LB4G-B9G","Female",21
1291882,"LTLK-XPQ","Male",21
1291883,"LH7K-6XT","Female",21
1291884,"LTN4-LXW","Male",21
1291885,"27SZ-5ZZ","Female",21
1291886,"LTP8-N3M","Male",21
1291887,"L5XM-BHZ","Female",21
1291888,"GHMN-DK4","Male",21
1291889,"G3QM-8KP","Female",21
1291892,"G31W-R4H","Male",21
1291893,"GCZM-JCG","Female",21
1291894,"G3QR-DC9","Male",21
1291895,"G3QR-94X","Female",21
1291896,"GN73-ZX5","Male",21
1291897,"GJ1K-MGF","Female",21
1291898,"9CZ9-6NK","Male",21
1291899,"M6SJ-QLS","Female",21
1291900,"LVXD-GNJ","Male",21
1291901,"LTTD-L95","Female",21
1291902,"LCC6-7J3","Male",21
1291903,"278Y-SFL","Female",21
1292032,"K2X3-7TP","Male",21
1292033,"LWNH-NQL","Female",21
1292034,"GFW2-7G1","Male",21
1292036,"KZSM-QH9","Male",21
1292037,"KGKV-MY6","Female",21
1293312,"G7VF-HFC","Male",21
1293313,"G7VF-QZF","Female",21
1293316,"LZ6B-CHQ","Male",21
1293317,"KL2Q-5XF","Female",21
1293318,"9CNP-X5S","Male",21
1293319,"LBRQ-TTG","Female",21
1293320,"GWZL-42W","Male",21
1293321,"L693-D5W","Female",21
1293322,"GZ5N-54P","Male",21
1293323,"L7LJ-43S","Female",21
1293324,"LK1R-KS9","Male",21
1293325,"GSC6-1NQ","Female",21
1293326,"LCVR-TD1","Male",21
1293327,"LVZ3-K3S","Female",21
1293336,"LK4J-TPW","Male",21
1293337,"LCX4-V7Y","Female",21
1293340,"L1FK-V4L","Male",21
1293341,"MB2L-BPS","Female",21
1293342,"99VF-S3N","Male",21
1293343,"M14M-NH4","Female",21
1293354,"LQ5Y-7L1","Male",21
1293355,"2L39-R5D","Female",21
1293356,"LTLL-YWN","Male",21
1293357,"LTLG-H3K","Female",21
1293358,"LTLG-D4C","Male",21
1293360,"L4BR-MJP","Male",21
1293361,"L4BR-MK2","Female",21
1293362,"LCP2-1XR","Male",21
1293363,"L6JX-4R4","Female",21
1293440,"LDZ2-52R","Male",21
1293441,"L6RY-DPP","Female",21
1293442,"GDGT-2M1","Male",21
1293443,"LK64-L4L","Female",21
1293444,"GD3G-M4G","Male",21
1293445,"GJTT-CMK","Female",21
1293446,"GKXD-662","Male",21
1293447,"GJTT-QTY","Female",21
1294144,"GM92-S21","Male",21
1294145,"9VD8-CJH","Female",21
1294150,"GL6T-H8C","Male",21
1294151,"GSNJ-3L6","Female",21
1294152,"L1PT-T2T","Male",21
1294153,"9M1P-DQB","Female",21
1316872,"L1Q3-HB5","Male",21
1316873,"L1W2-YBG","Female",21
1316874,"933R-84P","Male",21
1316875,"GNX7-9ZD","Female",21
1316876,"LB7W-MDF","Male",21
1316877,"9379-XGJ","Female",21
1316878,"L19R-7DB","Male",21
1316879,"LRZ9-3CD","Female",21
1316888,"G43L-WVW","Male",21
1316889,"L7G5-RQV","Female",21
1316890,"9ZC9-JGK","Male",21
1316891,"LNZF-XN8","Female",21
1316892,"GWSS-YLM","Male",21
1316893,"9V65-3NY","Female",21
1316894,"LHH4-CH5","Male",21
1316895,"GKVC-R6L","Female",21
1317384,"L14R-RBD","Male",21
1317385,"L14R-1KC","Female",21
1317386,"LYHT-JBH","Male",21
1317387,"G747-QYC","Female",21
1317424,"GG9C-L7T","Male",21
1317425,"GCXF-1PB","Female",21
1317456,"GQT7-VR8","Male",21
1317457,"GL1H-TG9","Female",21
1317460,"KP98-BJY","Male",21
1317461,"GNZ3-XPL","Female",21
1317462,"LV9R-S82","Male",21
1317463,"LVNF-RB4","Female",21
1317464,"LYH9-6HM","Male",21
1317465,"LYX1-DB3","Female",21
1317466,"L5GN-7SN","Male",21
1317467,"G618-96K","Female",21
1317468,"GQ3V-G48","Male",21
1317469,"G2JM-BGQ","Female",21
1317470,"LRDB-KKK","Male",21
1317471,"LVBM-MG1","Female",21
1317520,"GQT7-VR8","Male",21
1317521,"GL1H-TG9","Female",21
1317524,"KP98-BJY","Male",21
1317525,"GNZ3-XPL","Female",21
1317526,"LV9R-S82","Male",21
1317527,"LVNF-RB4","Female",21
1317528,"LYH9-6HM","Male",21
1317529,"LYX1-DB3","Female",21
1317530,"L5GN-7SN","Male",21
1317531,"G618-96K","Female",21
1317532,"GQ3V-G48","Male",21
1317533,"G2JM-BGQ","Female",21
1317534,"LRDB-KKK","Male",21
1317535,"LVBM-MG1","Female",21
1317952,"GGQT-7XH","Male",21
1317953,"GGQT-228","Female",21
1317954,"M6HP-5CZ","Male",21
1317955,"M6HP-5H5","Female",21
1317956,"LD5Z-Q25","Male",21
1317957,"LD5Z-QPK","Female",21
1317958,"LD5Z-W5Z","Male",21
1317959,"LD5Z-WT2","Female",21
1317960,"KLMZ-MPW","Male",21
1317961,"KLMZ-SNL","Female",21
1317964,"GZ6B-LHG","Male",21
1317965,"MN6Y-HHY","Female",21
1317966,"LRKH-ZP7","Male",21
1317967,"G9T9-HZ7","Female",21
1317972,"MMT5-TLP","Male",21
1317973,"K8ZH-T34","Female",21
1317974,"L9PW-ZSV","Male",21
1317975,"GCWN-S6W","Female",21
1317976,"L9P8-NGP","Male",21
1317977,"LCX6-LBB","Female",21
1317978,"LYFR-GTS","Male",21
1317979,"LVL6-2NF","Female",21
1317980,"LHF9-6N1","Male",21
1317981,"MW9B-K88","Female",21
1317982,"LT7X-WBY","Male",21
1317983,"GSVK-7BQ","Female",21
1318008,"KFY1-8G9","Male",21
1318009,"LD5Z-ZDC","Female",21
1318010,"M8LS-PJY","Male",21
1318011,"GDQN-8RR","Female",21
1318012,"K8PW-C1P","Male",21
1318013,"KZXG-9T2","Female",21
1318014,"M29F-25K","Male",21
1318015,"218J-3ZW","Female",21
1318272,"LKNB-1KS","Male",21
1318273,"LKNB-1KH","Female",21
1318280,"LZ12-HCV","Male",21
1318281,"LZ12-HCK","Female",21
1318282,"LR6F-431","Male",21
1318283,"LR6F-82Z","Female",21
1318288,"LKW7-DZX","Male",21
1318289,"LKW7-DC5","Female",21
1318298,"LR6F-4GC","Male",21
1318299,"LR6F-CP4","Female",21
1318340,"G3N9-H66","Male",21
1318341,"G3NM-YZ5","Female",21
1318342,"G3NM-1JS","Male",21
1318343,"G3NM-1JQ","Female",21
1318352,"GGSB-M5P","Male",21
1318353,"GGZW-G5J","Female",21
1318354,"GJG4-G2G","Male",21
1318355,"GGZW-J1K","Female",21
1318356,"GQP8-T2R","Male",21
1318357,"G3Y3-BVK","Female",21
1318358,"KGS3-TQF","Male",21
1318359,"GQPD-STX","Female",21
1318364,"GMDW-443","Male",21
1318365,"GMD7-17Y","Female",21
1318366,"GMDW-Z9C","Male",21
1318367,"GQPD-4ZM","Female",21
1318368,"G77R-9V4","Male",21
1318369,"LTX6-TZF","Female",21
1318370,"GM2L-111","Male",21
1318371,"G7RB-ZN3","Female",21
1318372,"GK5Q-Y8F","Male",21
1318373,"GK5Q-KHV","Female",21
1318376,"GX8T-4ZP","Male",21
1318377,"K2S7-1G5","Female",21
1318380,"GK5Q-Y8F","Male",21
1318381,"GK5Q-KHV","Female",21
1331216,"G3J3-GZW","Male",21
1331217,"G355-XS7","Female",21
1331218,"L7JR-GNR","Male",21
1331219,"L7JR-L6H","Female",21
1331220,"GZF5-4MH","Male",21
1331221,"GZF5-HVZ","Female",21
1331224,"GLP6-KZM","Male",21
1331225,"GKSG-N1Y","Female",21
1331226,"LBD8-5DW","Male",21
1331227,"G95Q-ZV6","Female",21
1331228,"G8W5-P6H","Male",21
1331229,"GH1Y-XCM","Female",21
1331230,"LB9W-M3M","Male",21
1331231,"9HXV-P6B","Female",21
1331232,"LZLJ-KL7","Male",21
1331233,"L6CZ-PXR","Female",21
1331234,"LB9C-CRW","Male",21
1331235,"LY2Q-8ZM","Female",21
1331236,"LZ6T-WZ8","Male",21
1331237,"M72D-PDF","Female",21
1331238,"LTY4-96Z","Male",21
1331239,"LB19-5C1","Female",21
1331240,"LBGS-DXH","Male",21
1331241,"GDNL-TNW","Female",21
1331242,"G7H6-79Q","Male",21
1331243,"LVJ5-WC4","Female",21
1331244,"GKWM-3FW","Male",21
1331245,"LDQR-SSB","Female",21
1331246,"GJ4Q-PTJ","Male",21
1331247,"LDZ5-HMY","Female",21
1331248,"L6R9-BS8","Male",21
1331249,"GH5Q-1HZ","Female",21
1331250,"GG8V-F3H","Male",21
1331251,"G6F6-9BH","Female",21
1331256,"GNDT-DJ7","Male",21
1331257,"MCRX-4W3","Female",21
1331258,"93YV-5WT","Male",21
1331259,"LDPZ-6PC","Female",21
1331260,"GLDS-WDN","Male",21
1331328,"LT24-8RC","Male",21
1331332,"LVC7-R1J","Male",21
1331333,"LBD8-CL4","Female",21
1331334,"LVWM-3S7","Male",21
1331335,"LZ81-GHG","Female",21
1331336,"GLFF-4W4","Male",21
1331337,"GLNY-XCV","Female",21
1331338,"GKVV-WTG","Male",21
1331339,"LKJ7-1TG","Female",21
1331340,"LVC7-R1J","Male",21
1331341,"LBD8-CL4","Female",21
1331342,"LVWM-3S7","Male",21
1331343,"LZ81-GHG","Female",21
1331360,"GGWM-KB2","Male",21
1331361,"9M7T-WHH","Female",21
1331362,"GZR5-4MV","Male",21
1331363,"GN1N-827","Female",21
1331364,"G71V-XHV","Male",21
1331365,"G22Y-7M6","Female",21
1331366,"L8WW-T3P","Male",21
1331367,"GD5S-513","Female",21
1331368,"LTXQ-2H1","Male",21
1331369,"LZLB-PDC","Female",21
1331370,"GWWS-FRL","Male",21
1331371,"G4LF-7LQ","Female",21
1331372,"GV3Y-ZKQ","Male",21
1331373,"LYTN-CJW","Female",21
1331374,"LYL9-KQ8","Male",21
1331375,"G82D-4GP","Female",21
1331376,"LRHJ-CT3","Male",21
1331377,"LC5Y-GG2","Female",21
1331378,"LVJR-DFK","Male",21
1331379,"GJCK-BYC","Female",21
1331380,"GVQH-TTZ","Male",21
1331381,"GG6G-Y9T","Female",21
1331382,"GNRD-KXC","Male",21
1331383,"GNRD-VD3","Female",21
1331384,"G8B1-HQY","Male",21
1331385,"G25Q-CDY","Female",21
1331388,"KHCK-1DP","Male",21
1331389,"LQY3-RL3","Female",21
1331390,"GJYB-HSL","Male",21
1331584,"L511-7KV","Male",21
1331585,"LL72-Q52","Female",21
1331586,"GLKL-M2M","Male",21
1331587,"LZDQ-MTT","Female",21
1331588,"L2ZQ-GC9","Male",21
1331589,"L1V6-YRY","Female",21
1331590,"GLKK-TFG","Male",21
1331591,"GK6F-5BG","Female",21
1331592,"LZ86-T6V","Male",21
1331593,"LZPK-KKT","Female",21
1331594,"9HTZ-YQ8","Male",21
1331595,"LD79-5VT","Female",21
1331596,"G3Q5-9ML","Male",21
1331597,"G2TD-MLZ","Female",21
1331598,"GVF6-8NH","Male",21
1331599,"LN1T-2HQ","Female",21
1331600,"GJ5R-DFJ","Male",21
1331601,"GJ5R-DJ2","Female",21
1331603,"GDMF-KK2","Female",21
1331602,"GJ5R-ZLK","Male",21
1331604,"GZ4V-G4Q","Male",21
1331605,"L17Q-8LG","Female",21
1331606,"GHTP-394","Male",21
1331607,"GZXS-71P","Female",21
1331608,"GLDS-9XN","Male",21
1331616,"LTXM-KMP","Male",21
1331617,"GX9R-68B","Female",21
1331618,"MBTC-K18","Male",21
1331619,"GV68-JCT","Female",21
1331620,"LZ86-T6V","Male",21
1331621,"LZPK-KKT","Female",21
1331622,"9HTZ-YQ8","Male",21
1331623,"LD79-5VT","Female",21
1331632,"LZ6T-WZ8","Male",21
1331633,"M72D-PDF","Female",21
1331634,"LTY4-96Z","Male",21
1331635,"LB19-5C1","Female",21
1331636,"LVF2-M3D","Male",21
1331637,"LYXG-TBK","Female",21
1331638,"GZ8J-L3N","Male",21
1331639,"GZG7-44L","Female",21
1331640,"LBGS-DXH","Male",21
1331641,"GDNL-TNW","Female",21
1331642,"G7H6-79Q","Male",21
1331643,"LVJ5-WC4","Female",21
1331644,"GKWM-3FW","Male",21
1331645,"LDQR-SSB","Female",21
1331646,"GJ4Q-PTJ","Male",21
1331647,"LDZ5-HMY","Female",21
1331648,"G2GF-5GV","Male",21
1331649,"G2GF-19M","Female",21
1331650,"MCSP-ZK8","Male",21
1331651,"LZ5W-9RD","Female",21
1331652,"L8MB-ZSF","Male",21
1331653,"LT5V-LMN","Female",21
1331654,"LBGP-MQJ","Male",21
1331655,"GN6X-8VK","Female",21
1331656,"L5Y2-GX4","Male",21
1331657,"LV44-7RJ","Female",21
1331658,"GHMV-FY9","Male",21
1331659,"LXSG-ZSB","Female",21
1331660,"GK71-BW5","Male",21
1331661,"GM81-SWF","Female",21
1331662,"LZ6T-WZ8","Male",21
1331663,"M72D-PDF","Female",21
1331664,"GKHC-V7B","Male",21
1331665,"KN8B-6Z9","Female",21
1331666,"MN5S-HWZ","Male",21
1331667,"GNV2-SXL","Female",21
1331668,"L4BK-SPH","Male",21
1331669,"GZ8X-WW9","Female",21
1331670,"LBC2-D1R","Male",21
1331671,"LBSM-SFC","Female",21
1331672,"LK8W-8PM","Male",21
1331673,"L857-9QY","Female",21
1331674,"GFZK-9RR","Male",21
1331675,"M81Z-9LC","Female",21
1331676,"GLVY-XN1","Male",21
1331677,"L653-18F","Female",21
1331678,"G93D-YD9","Male",21
1331679,"GLQ3-95G","Female",21
1331696,"LZJY-6SQ","Male",21
1331697,"GWSH-R96","Female",21
1331698,"L51P-R2K","Male",21
1331699,"LY3J-J36","Female",21
1331700,"KLG6-5F2","Male",21
1331701,"LYCG-WFN","Female",21
1331702,"GNH4-2R9","Male",21
1331703,"L5Y4-JJ3","Female",21
1331704,"GKZN-9PT","Male",21
1331705,"LDMW-NFL","Female",21
1331706,"GMVJ-5ZH","Male",21
1331707,"GH8V-328","Female",21
1331708,"GKHC-V7B","Male",21
1331709,"KN8B-6Z9","Female",21
1331710,"MN5S-HWZ","Male",21
1331711,"GNV2-SXL","Female",21
1341448,"GSPY-LXK","Male",21
1341449,"GSPY-TP6","Female",21
1341450,"GHFZ-HNL","Male",21
1341451,"G8WR-G6S","Female",21
1341452,"LTXQ-2H1","Male",21
1341453,"LZLB-PDC","Female",21
1341454,"GWWS-FRL","Male",21
1341455,"G4LF-7LQ","Female",21
1341456,"LTY1-9QL","Male",21
1341457,"L6FH-RWC","Female",21
1341458,"GXPM-CNR","Male",21
1341459,"L5KF-JS1","Female",21
1341460,"GFZK-9RR","Male",21
1341461,"M81Z-9LC","Female",21
1341462,"G6YS-2QJ","Male",21
1341463,"GFJ8-7KD","Female",21
1341464,"GW7K-S2S","Male",21
1341465,"G92B-NKJ","Female",21
1341468,"LB97-25Z","Male",21
1341469,"LT82-R87","Female",21
1341470,"GLDS-P1S","Male",21
1341504,"LT24-D8X","Male",21
1341505,"GVNL-X7Y","Female",21
1341506,"L25C-6GD","Male",21
1341507,"G8VK-KQ5","Female",21
1341508,"K8D2-SNM","Male",21
1341509,"LZY7-1V8","Female",21
1341510,"L25C-6GD","Male",21
1341511,"G8VK-KQ5","Female",21
1341520,"LVC7-R1J","Male",21
1341521,"LBD8-CL4","Female",21
1341522,"LVWM-3S7","Male",21
1341523,"LZ81-GHG","Female",21
1341524,"GCGL-228","Male",21
1341525,"GSQW-7T1","Female",21
1341526,"LJL7-1JM","Male",21
1341527,"LZT4-2V8","Female",21
1341528,"LC8L-BXZ","Male",21
1341529,"2Q1V-W6G","Female",21
1341530,"LB97-LD1","Male",21
1341531,"LH23-2N7","Female",21
1341532,"GVMY-S47","Male",21
1341533,"GVMY-9LF","Female",21
1341534,"L587-VBH","Male",21
1341535,"LRM3-DLB","Female",21
1341632,"LZLJ-KL7","Male",21
1341633,"L6CZ-PXR","Female",21
1341634,"LB9C-CRW","Male",21
1341635,"LY2Q-8ZM","Female",21
1341636,"LZ6T-WZ8","Male",21
1341637,"M72D-PDF","Female",21
1341638,"LTY4-96Z","Male",21
1341639,"LB19-5C1","Female",21
1341640,"GNDT-DJ7","Male",21
1341641,"MCRX-4W3","Female",21
1341642,"93YV-5WT","Male",21
1341643,"LDPZ-6PC","Female",21
1341644,"GLDS-WDN","Male",21
1341648,"GS62-4KH","Male",21
