"ascendency","id","gender","gen"
4790586,"MLJN-WV9","Male",23
4790587,"9Q8X-QZ4","Female",23
4790588,"LR84-XQV","Male",23
4790589,"LR84-X7M","Female",23
4790590,"LBSF-MV8","Male",23
4790591,"GL3P-JBQ","Female",23
4790784,"947T-RM5","Male",23
4790785,"LRSD-W1J","Female",23
4790816,"M9JN-MPH","Male",23
4790817,"MSM3-W1G","Female",23
4919296,"LKDG-J3Z","Male",23
4919297,"LKDG-J3B","Female",23
4920576,"GSZX-J5G","Male",23
4920577,"GSZX-N7M","Female",23
4920578,"L1ZR-SRV","Male",23
4920579,"LDZ2-YX9","Female",23
4920604,"L4MT-Y1N","Male",23
4920605,"LYPB-2JX","Female",23
4920606,"GG2P-8JN","Male",23
4920607,"L178-499","Female",23
4920640,"GHH6-DXJ","Male",23
4920641,"G3ZH-WHF","Female",23
4920642,"L41W-VT8","Male",23
4920643,"LH8P-KSN","Female",23
4920644,"G9M5-GHR","Male",23
4920645,"GDT1-XWP","Female",23
4920650,"G7JN-3T7","Male",23
4920656,"GC4L-3K3","Male",23
4920657,"G62R-SP7","Female",23
4920658,"LKN9-678","Male",23
4920659,"G2WV-4RB","Female",23
4920660,"99YX-7K9","Male",23
4920661,"K4FH-D6N","Female",23
4920672,"KL61-DWF","Male",23
4920673,"KL61-DHZ","Female",23
4920676,"9S8J-6Y8","Male",23
4920677,"9S8J-6BZ","Female",23
4920678,"L41W-FSN","Male",23
4920679,"LZ5M-K6T","Female",23
4920680,"G6NV-BTK","Male",23
4920681,"G6NV-1DL","Female",23
4920682,"G6NK-FK1","Male",23
4920683,"G6NK-99C","Female",23
4920684,"G6NK-7BK","Male",23
4920685,"G6NK-F2W","Female",23
4920686,"GMN5-2GM","Male",23
4920687,"LVMW-NMW","Female",23
4920688,"G69H-HDW","Male",23
4920689,"LCRT-JDL","Female",23
4920690,"LZFC-4H6","Male",23
4920691,"G2L9-BW2","Female",23
4920736,"KDMT-QMY","Male",23
4920737,"9HC8-Y47","Female",23
4920768,"LCVK-Y24","Male",23
4920769,"LVCQ-TQ7","Female",23
4920770,"GGK5-BQQ","Male",23
4920782,"GD8X-TJW","Male",23
4920783,"GHTS-W3T","Female",23
4920784,"G9QX-M3K","Male",23
4920785,"G9QX-MS6","Female",23
4920800,"G3ZH-MS8","Male",23
4920801,"LRWK-6PP","Female",23
4920802,"L78T-65V","Male",23
4920803,"L78T-FF5","Female",23
4920804,"GQYN-22V","Male",23
4920805,"G7JN-6KH","Female",23
4920808,"GNG1-CTT","Male",23
4920809,"GJRL-MXG","Female",23
4920810,"MNDL-XR5","Male",23
4920811,"MNDW-T8X","Female",23
4920814,"GZH9-QZT","Male",23
4920816,"GWYJ-GRF","Male",23
4920817,"GX4Q-NGL","Female",23
4920818,"LHNP-LLX","Male",23
4920819,"GSJB-9GM","Female",23
4920820,"G22V-BRB","Male",23
4920821,"LJP2-KVJ","Female",23
4920822,"G22V-YK8","Male",23
4920823,"G222-SH3","Female",23
4920824,"97R3-4Q7","Male",23
4920825,"LC56-4P7","Female",23
4920840,"93QS-YMM","Male",23
4920841,"LTZL-KXM","Female",23
4920848,"MMXG-T9L","Male",23
4920849,"LD38-YRY","Female",23
4920850,"93QM-5DS","Male",23
4920851,"G6WX-FZB","Female",23
4920856,"9Q6J-S2K","Male",23
4920857,"9335-BRL","Female",23
4920860,"LH5L-945","Male",23
4920861,"93QG-7CX","Female",23
4920863,"9331-4RM","Female",23
4920862,"9376-ST7","Male",23
4921152,"G3H4-WSK","Male",23
4921153,"2ZS3-9VQ","Female",23
4921154,"KN1Z-3R4","Male",23
4921155,"KN1Z-31F","Female",23
4921160,"LD91-3SZ","Male",23
4921161,"MMWD-3QP","Female",23
4921162,"LYTV-DRL","Male",23
4921163,"L1W5-3MS","Female",23
4921164,"GF78-ZHG","Male",23
4921184,"G64V-3SF","Male",23
4921185,"LVFF-SYZ","Female",23
4921186,"GNYP-M7P","Male",23
4921192,"GH6R-DD4","Male",23
4921193,"GL6R-7T5","Female",23
4921194,"G22M-BPV","Male",23
4921195,"G22M-YQL","Female",23
4921248,"LJPV-GRK","Male",23
4921249,"L24X-S6S","Female",23
4921280,"MVB1-XGV","Male",23
4921281,"MKF5-9TF","Female",23
4921282,"LTK2-RF6","Male",23
4921296,"GJLS-74C","Male",23
4921297,"GJL9-1PY","Female",23
4921298,"L5BT-B2Y","Male",23
4921299,"L5BT-PP1","Female",23
4921300,"KLYT-2Q2","Male",23
4921301,"GQ57-414","Female",23
4921302,"LBV9-DST","Male",23
4921303,"GK2F-8H2","Female",23
4921312,"GWBR-PXN","Male",23
4921314,"G4QY-3ZK","Male",23
4921315,"GK76-Z1F","Female",23
4921320,"LYR6-JM9","Male",23
4921321,"L81Y-W88","Female",23
5144576,"GH4K-78H","Male",23
5144577,"GLDC-FP4","Female",23
5144932,"GHBK-WYK","Male",23
5144933,"GHBV-KT1","Female",23
5144936,"G9RM-HNF","Male",23
5144937,"LB55-N7V","Female",23
5144938,"LBJT-6SK","Male",23
5144939,"LRPM-NJV","Female",23
5144940,"LBJT-6SK","Male",23
5144941,"LRPM-NJV","Female",23
5144942,"G9RM-HNF","Male",23
5144943,"LB55-N7V","Female",23
5144944,"L825-6Q1","Male",23
5144952,"GHX2-WB5","Male",23
5144953,"GSNR-R48","Female",23
5144954,"LLHL-D9D","Male",23
5144955,"G8B1-GK3","Female",23
5144956,"GM11-WDP","Male",23
5144896,"LVSD-YMV","Male",23
5144897,"LVSD-Y34","Female",23
5144898,"LZTT-2FY","Male",23
5144899,"2QBJ-4W3","Female",23
5144900,"G66W-TCF","Male",23
5144901,"G66W-TTK","Female",23
5144904,"K4VB-9CP","Male",23
5144905,"L1X5-C27","Female",23
5144906,"LBQJ-4NM","Male",23
5144907,"LBQN-YKQ","Female",23
5144908,"MFDC-YV9","Male",23
5144909,"G24Y-Y37","Female",23
5144910,"GMNV-XRC","Male",23
5144911,"GMNV-FCL","Female",23
5145026,"G8C1-8X2","Male",23
5145027,"G8C1-N56","Female",23
5145030,"G8C1-8X2","Male",23
5145031,"G8C1-N56","Female",23
5145040,"MY7N-MWB","Male",23
5145041,"G2SK-72X","Female",23
5145042,"GVLL-S7W","Male",23
5145043,"GVLL-711","Female",23
5145044,"L6PF-WM9","Male",23
5145048,"G7SH-MM9","Male",23
5145049,"G6H8-KGD","Female",23
5145050,"GN2X-21W","Male",23
5145051,"GN2X-21P","Female",23
5145052,"LK9C-5YK","Male",23
5145054,"GHJM-F2L","Male",23
5145936,"GDWF-CC6","Male",23
5145944,"L55D-9J2","Male",23
5145945,"LKKM-W7C","Female",23
5145946,"LKKM-WPT","Male",23
5145947,"L812-LL6","Female",23
5146370,"G8C1-8X2","Male",23
5146371,"G8C1-N56","Female",23
5146374,"G8C1-8X2","Male",23
5146375,"G8C1-N56","Female",23
5146384,"MY7N-MWB","Male",23
5146385,"G2SK-72X","Female",23
5146386,"GVLL-S7W","Male",23
5146387,"GVLL-711","Female",23
5146388,"L6PF-WM9","Male",23
5146392,"G7SH-MM9","Male",23
5146393,"G6H8-KGD","Female",23
5146394,"GN2X-21W","Male",23
5146395,"GN2X-21P","Female",23
5146396,"LK9C-5YK","Male",23
5146398,"GHJM-F2L","Male",23
5146528,"GLXD-6N3","Male",23
5146529,"GMP6-ZRY","Female",23
5146532,"LT4N-FYY","Male",23
5146533,"GLX9-R56","Female",23
5146534,"L8SN-W41","Male",23
5146535,"GZ4K-Y8S","Female",23
5146544,"GGLH-HWN","Male",23
5146545,"LHDG-NGQ","Female",23
5146546,"L1W9-YZ5","Male",23
5146547,"LBSJ-C5W","Female",23
5146548,"93RN-C7J","Male",23
5146549,"9Z8W-FY1","Female",23
5146550,"LBV2-KG9","Male",23
5146551,"GGFQ-ZNJ","Female",23
5146552,"LZ22-WKK","Male",23
5146553,"K8X1-RZ1","Female",23
5146554,"L5R2-HKJ","Male",23
5146555,"LJL3-LSK","Female",23
5146556,"93RN-C7J","Male",23
5146557,"9Z8W-FY1","Female",23
5146558,"LDW4-XKY","Male",23
5146559,"G3WF-FH3","Female",23
5147648,"K8KQ-9D2","Male",23
5147649,"GF43-WZ6","Female",23
5147650,"9ZHN-T3L","Male",23
5147651,"LYPN-XM7","Female",23
5147652,"L8PJ-8RK","Male",23
5147653,"LZ4K-RXW","Female",23
5147656,"LKZV-47V","Male",23
5147657,"GZBR-MHN","Female",23
5147658,"LCTG-N79","Male",23
5147664,"LB34-Y4X","Male",23
5147665,"GK4Y-LQ3","Female",23
5147666,"LYN4-2JG","Male",23
5147667,"GLGX-6JX","Female",23
5147668,"LTVP-572","Male",23
5147669,"LYJ2-G1L","Female",23
5147670,"G96G-3GD","Male",23
5147671,"MDNS-4QM","Female",23
5147672,"27GZ-1BZ","Male",23
5147673,"LHX5-L7S","Female",23
5147674,"G4NW-CPV","Male",23
5147675,"GNCQ-ZXQ","Female",23
5147676,"GQ5C-5XM","Male",23
5147677,"GQBX-BXW","Female",23
5147678,"LRC6-4DS","Male",23
5147679,"G9R7-1XL","Female",23
5147680,"G3YT-8D7","Male",23
5147681,"G7FZ-T67","Female",23
5147682,"LV92-H4Q","Male",23
5147683,"L193-5ZW","Female",23
5147684,"KH4S-Q61","Male",23
5147685,"KH1L-ZC7","Female",23
5147686,"LD99-6DQ","Male",23
5147687,"9Z8F-3Z5","Female",23
5147692,"L2GQ-6WY","Male",23
5147693,"LZVD-Y4P","Female",23
5147694,"GSGM-CWQ","Male",23
5147695,"GHXX-FY5","Female",23
5147704,"L7BB-PPP","Male",23
5147705,"LW51-QFR","Female",23
5147708,"G61S-2GV","Male",23
5147709,"LVV8-J2H","Female",23
5147710,"GW5W-12V","Male",23
5147711,"GDXQ-YN8","Female",23
5147712,"G3WH-494","Male",23
5147713,"LCY7-1T2","Female",23
5147714,"GMNF-C37","Male",23
5147715,"L8T8-ZT7","Female",23
5147716,"K1T6-97K","Male",23
5147717,"MWHF-6NR","Female",23
5147718,"LB15-S8T","Male",23
5147719,"GMDD-Y22","Female",23
5147720,"GFJ6-GJT","Male",23
5147721,"L6P6-VT3","Female",23
5147722,"LCVK-Y24","Male",23
5147723,"LVCQ-TQ7","Female",23
5147724,"GWZX-F4D","Male",23
5147725,"9C7T-V6M","Female",23
5147726,"LD91-3K9","Male",23
5147727,"L8BX-895","Female",23
5147728,"L6MV-RPC","Male",23
5147729,"GFK2-FD6","Female",23
5147730,"G6NX-YK9","Male",23
5147731,"GQ65-PDB","Female",23
5147732,"GZY1-MZ2","Male",23
5147733,"GJJB-PJL","Female",23
5147734,"K41J-Q6K","Male",23
5147735,"G2LB-12P","Female",23
5147736,"G699-JBX","Male",23
5147737,"GXBJ-ZFN","Female",23
5147738,"9CX4-75W","Male",23
5147739,"GQ1S-9HV","Female",23
5147740,"MHH9-DJ2","Male",23
5147741,"LC58-VSV","Female",23
5147742,"KH1X-ZJP","Male",23
5147743,"MHVV-S6Z","Female",23
5147744,"L1Q4-G7V","Male",23
5147745,"LTH9-RKH","Female",23
5147746,"9CQ1-X4J","Male",23
5147747,"LD93-WKS","Female",23
5147748,"GH7R-9KP","Male",23
5147749,"9CHT-C6C","Female",23
5147750,"L265-1SK","Male",23
5147751,"GQRD-KHJ","Female",23
5147752,"93C9-SDV","Male",23
5147753,"LT5N-7F7","Female",23
5147754,"937J-D9D","Male",23
5147755,"LTKH-4FN","Female",23
5147756,"LYK6-VQ2","Male",23
5147757,"LB1S-5V6","Female",23
5147758,"K24L-MWK","Male",23
5147759,"LR4Q-118","Female",23
5147760,"GGW3-BYL","Male",23
5147761,"GVSD-NCG","Female",23
5147762,"GGXN-R33","Male",23
5147763,"GGXN-RKB","Female",23
5147764,"GGXN-TPV","Male",23
5147765,"GGXJ-MM6","Female",23
5147766,"GGXN-FF3","Male",23
5147767,"GGXN-PM6","Female",23
5147848,"LHV5-DYD","Male",23
5147849,"LBJM-JNJ","Female",23
5147850,"GHXK-G83","Male",23
5147851,"GHXK-TPG","Female",23
5147852,"LBGD-P8S","Male",23
5147853,"LTDJ-X1W","Female",23
5147854,"LD91-3K9","Male",23
5147855,"L8BX-895","Female",23
5147856,"G3JD-5ND","Male",23
5147857,"9CHR-F7X","Female",23
5147858,"GFG2-7J7","Male",23
5147860,"L63D-YGJ","Male",23
5147862,"GMKY-KSM","Male",23
5147863,"LBY6-1JZ","Female",23
5147888,"LCVF-9L1","Male",23
5147889,"LCVF-9LK","Female",23
5147890,"G39D-SX3","Male",23
5147891,"979W-K8X","Female",23
5147892,"G85V-KCM","Male",23
5147893,"LVDP-M98","Female",23
5147894,"MJZ6-L53","Male",23
5147895,"MM3K-F8Z","Female",23
5147896,"LT5Z-98Z","Male",23
5147897,"L2J7-F52","Female",23
5147898,"KHS2-HJ5","Male",23
5147899,"GNPM-Z75","Female",23
5147900,"GD1R-XJ4","Male",23
5147901,"LB5M-MMV","Female",23
5147902,"LH1W-R4Z","Male",23
5147903,"GNF2-HD1","Female",23
5148576,"LKBF-TBK","Male",23
5148578,"GFGM-JY6","Male",23
5148580,"GFGM-X7T","Male",23
5148581,"GFGM-XP7","Female",23
5148584,"G6Y6-1V9","Male",23
5148585,"G7BB-JH6","Female",23
5148586,"LZ9S-LZJ","Male",23
5148587,"MZN2-BXF","Female",23
5149184,"G2KP-FVN","Male",23
5149185,"GX43-DV7","Female",23
5149200,"LZLX-1LF","Male",23
5149201,"G9QM-QHX","Female",23
5149202,"GG74-MWD","Male",23
5149203,"K4B8-53K","Female",23
5149204,"LHX7-XHR","Male",23
5149205,"G39N-KR8","Female",23
5149206,"MVZM-SPT","Male",23
5149216,"GLYM-N6D","Male",23
5149218,"LWVM-MLP","Male",23
5149219,"LBZN-JY8","Female",23
5149696,"G2KP-FVN","Male",23
5149697,"GX43-DV7","Female",23
5149712,"LZLX-1LF","Male",23
5149713,"G9QM-QHX","Female",23
5149714,"GG74-MWD","Male",23
5149715,"K4B8-53K","Female",23
5149716,"LHX7-XHR","Male",23
5149717,"G39N-KR8","Female",23
5149718,"MVZM-SPT","Male",23
5149728,"GLYM-N6D","Male",23
5149730,"LWVM-MLP","Male",23
5149731,"LBZN-JY8","Female",23
5150620,"G8S8-LRS","Male",23
5150621,"G7JV-W3H","Female",23
5150622,"G8S8-GZH","Male",23
5150623,"GSNM-XBB","Female",23
5150656,"G6ZJ-5WG","Male",23
5150657,"G6ZJ-RG5","Female",23
5150660,"GXNJ-288","Male",23
5150661,"LDBP-5MC","Female",23
5150662,"L1S2-Q46","Male",23
5150663,"GD5W-T8B","Female",23
5150664,"GXNJ-288","Male",23
5150665,"LDBP-5MC","Female",23
5150666,"L1S2-Q46","Male",23
5150667,"GD5W-T8B","Female",23
5150668,"G8S8-LRS","Male",23
5150669,"G7JV-W3H","Female",23
5150670,"G8S8-GZH","Male",23
5150671,"GSNM-XBB","Female",23
5151132,"G8S8-LRS","Male",23
5151133,"G7JV-W3H","Female",23
5151134,"G8S8-GZH","Male",23
5151135,"GSNM-XBB","Female",23
5151168,"G6ZJ-5WG","Male",23
5151169,"G6ZJ-RG5","Female",23
5151172,"GXNJ-288","Male",23
5151173,"LDBP-5MC","Female",23
5151174,"L1S2-Q46","Male",23
5151175,"GD5W-T8B","Female",23
5151176,"GXNJ-288","Male",23
5151177,"LDBP-5MC","Female",23
5151178,"L1S2-Q46","Male",23
5151179,"GD5W-T8B","Female",23
5151180,"G8S8-LRS","Male",23
5151181,"G7JV-W3H","Female",23
5151182,"G8S8-GZH","Male",23
5151183,"GSNM-XBB","Female",23
5151488,"LVD4-SK7","Male",23
5151489,"LVD4-CMD","Female",23
5152768,"LTFN-CBR","Male",23
5152769,"GD14-4YP","Female",23
5152770,"GHP1-RPQ","Male",23
5152772,"G4R1-9S2","Male",23
5152773,"G4R1-CSQ","Female",23
5152776,"L7NR-NXP","Male",23
5152777,"933T-DSX","Female",23
5152778,"GKXR-QFG","Male",23
5152780,"93QB-F9L","Male",23
5152781,"93QB-FWW","Female",23
5152784,"K4JM-F2B","Male",23
5152785,"9335-WTP","Female",23
5152796,"93Q6-TTR","Male",23
5158984,"GC55-FRT","Male",23
5158985,"L811-7M6","Female",23
5158986,"29Y9-CR1","Male",23
5158987,"LBXX-7YN","Female",23
5158988,"9CQC-8HD","Male",23
5158989,"LZGV-X1T","Female",23
5158990,"LZ2W-NR3","Male",23
5158991,"LHGQ-7LQ","Female",23
5158992,"L69M-9M1","Male",23
5158993,"L2WK-7K8","Female",23
5159008,"L8Y7-WWG","Male",23
5159009,"KCZ2-D9Z","Female",23
5159010,"GMHQ-7L6","Male",23
5159011,"LB2C-2CS","Female",23
5159012,"LZGQ-L5D","Male",23
5159013,"G2BV-LXK","Female",23
5159014,"LH88-FF8","Male",23
5159015,"2M5M-W12","Female",23
5159024,"G6WW-NFQ","Male",23
5159025,"G65R-CZ9","Female",23
5159026,"L6H1-2DN","Male",23
5159027,"MRCY-411","Female",23
5159028,"GD3G-ZRN","Male",23
5159029,"G6WW-8XK","Female",23
5159030,"GDXZ-Y66","Male",23
5159031,"LHFW-6HH","Female",23
5159032,"L6MV-RPC","Male",23
5159033,"GFK2-FD6","Female",23
5159034,"G6NX-YK9","Male",23
5159035,"GQ65-PDB","Female",23
5159036,"G7BQ-2QB","Male",23
5159037,"KLYC-8F9","Female",23
5159038,"LW7J-C34","Male",23
5159039,"L58S-8YT","Female",23
5165056,"LBCH-91C","Male",23
5165057,"G4WX-WS4","Female",23
5165060,"MNKJ-LL7","Male",23
5165061,"LT3J-TS3","Female",23
5165062,"G2LW-KQW","Male",23
5165063,"G2LH-NRP","Female",23
5165248,"G6NC-MW8","Male",23
5165249,"LH37-Q8Q","Female",23
5165252,"G75L-2SC","Male",23
5165253,"LBZ5-ZN1","Female",23
5165256,"GJN6-FJB","Male",23
5165257,"GVP2-YFD","Female",23
5165260,"G6QY-LQW","Male",23
5165264,"GGW3-631","Male",23
5165265,"LDRR-2ZH","Female",23
5165266,"GZPX-N1X","Male",23
5165267,"GZPX-N1R","Female",23
5167184,"G71W-YBR","Male",23
5167185,"G714-7SN","Female",23
5167186,"G714-94K","Male",23
5167187,"G71W-Y88","Female",23
5167188,"LLHM-KD4","Male",23
5167189,"LJTK-C7N","Female",23
5167190,"GGG6-JRF","Male",23
5167191,"GG5F-5BC","Female",23
5167192,"GZ59-NGH","Male",23
5167193,"GLXP-F61","Female",23
5167194,"9C66-M63","Male",23
5167195,"G8CN-DGV","Female",23
5167248,"GLKX-1DP","Male",23
5167249,"GL2Z-C62","Female",23
5167250,"LHHT-KFH","Male",23
5167251,"2MKK-YZC","Female",23
5167256,"LYR6-JM9","Male",23
5167257,"L81Y-W88","Female",23
5167258,"L7F9-V2S","Male",23
5167259,"L6KS-65K","Female",23
5167260,"GKK9-2PD","Male",23
5167261,"GKK9-5FL","Female",23
5167262,"G9PV-MYN","Male",23
5167263,"LYWJ-TYM","Female",23
5167264,"9ZH3-92S","Male",23
5167265,"9ZC9-2DQ","Female",23
5167266,"9ZH3-924","Male",23
5167268,"9ZC9-JGK","Male",23
5167269,"LNZF-XN8","Female",23
5167270,"LR7C-5X7","Male",23
5167271,"LVBJ-GSN","Female",23
5167280,"GS83-29P","Male",23
5167281,"GS83-VJW","Female",23
5167288,"KLQM-Y8L","Male",23
5167289,"KLQM-YDK","Female",23
5167291,"LJ58-96B","Female",23
5167296,"9HXS-S1F","Male",23
5167297,"94V9-ZNP","Female",23
5167336,"LDDT-FKJ","Male",23
5167337,"K8D8-SW4","Female",23
5167338,"GH1S-DJ4","Male",23
5167339,"LB9P-Q6Q","Female",23
5167340,"KHHB-7VW","Male",23
5167341,"L4GY-V3M","Female",23
5167342,"LHX7-XHR","Male",23
5167343,"G39N-KR8","Female",23
5167360,"LRSC-T2R","Male",23
5167361,"LVRV-1KH","Female",23
5167362,"LX91-6FG","Male",23
5167363,"LRSQ-RRP","Female",23
5167364,"LRX4-RH6","Male",23
5167365,"LJLT-861","Female",23
5167366,"L1JD-CFK","Male",23
5167367,"LB9G-6GS","Female",23
5167368,"GJBY-3WD","Male",23
5167369,"GJBY-QC5","Female",23
5167370,"9S2L-YB1","Male",23
5167371,"LZJV-XJS","Female",23
5167372,"GCF5-H69","Male",23
5167373,"GCF5-ZMV","Female",23
5167374,"GQBS-KHL","Male",23
5167375,"LH7W-9MX","Female",23
5167376,"GZP2-PG4","Male",23
5167377,"G3KD-PWZ","Female",23
5167378,"L17T-BRL","Male",23
5167379,"G4P2-NV8","Female",23
5167380,"GD8V-GGP","Male",23
5167381,"LB6G-R57","Female",23
5167382,"LYF7-XB8","Male",23
5167383,"GX15-Y2H","Female",23
5167388,"G348-BYH","Male",23
5167390,"GLWT-ZFP","Male",23
5167391,"G8V8-XJK","Female",23
5167392,"LBJ1-7RM","Male",23
5167393,"LB9Z-RBJ","Female",23
5167394,"MYBX-XL1","Male",23
5167395,"LJ5R-N35","Female",23
5167396,"LZ8N-3P6","Male",23
5167397,"G486-K4B","Female",23
5167398,"LBJR-RJN","Male",23
5167399,"LFBB-3HD","Female",23
5167408,"LW9M-CW2","Male",23
5167409,"LW9M-H2W","Female",23
5167416,"L154-DS2","Male",23
5167417,"GW32-1QQ","Female",23
5167418,"GSG3-N4Y","Male",23
5167419,"LTP9-734","Female",23
5167420,"G4BG-VXF","Male",23
5167421,"G4BG-VXL","Female",23
5167422,"GKTJ-3MH","Male",23
5167423,"G3GC-6L3","Female",23
5167424,"L7F9-V2S","Male",23
5167425,"L6KS-65K","Female",23
5167430,"9C6Q-23B","Male",23
5167431,"LV14-SGV","Female",23
5167432,"LHGJ-3J2","Male",23
5167433,"K69J-R54","Female",23
5167434,"LTMB-L31","Male",23
5167435,"GS5W-FSD","Female",23
5167436,"LWM9-9VV","Male",23
5167437,"2MRP-VGY","Female",23
5167438,"9DFH-36W","Male",23
5167439,"GLJ7-6C9","Female",23
5167440,"GKV8-4FL","Male",23
5167441,"GKVZ-RB8","Female",23
5167442,"G7WF-MFT","Male",23
5167443,"M7CX-WL8","Female",23
5167444,"GQ6X-1TT","Male",23
5167445,"GFVN-VQ6","Female",23
5167446,"GHB4-DPP","Male",23
5167447,"GQ6P-7Y7","Female",23
5167448,"LTTJ-62P","Male",23
5167449,"MXZ9-BTT","Female",23
5167450,"KCDZ-88N","Male",23
5167451,"L7FR-C8G","Female",23
5167452,"L52S-D7Y","Male",23
5167453,"GQWP-96C","Female",23
5167454,"GSG3-N4Y","Male",23
5167455,"LTP9-734","Female",23
5167456,"LVTD-JWJ","Male",23
5167457,"L5L5-ZGX","Female",23
5167458,"LVSV-T9Y","Male",23
5167459,"LYDH-BHM","Female",23
5167460,"G4S6-277","Male",23
5167461,"G83S-SPP","Female",23
5167464,"9C3W-8YB","Male",23
5167465,"9C3W-8BQ","Female",23
5167466,"GDG2-8TS","Male",23
5167467,"GDG2-Q4H","Female",23
5167468,"LWYF-9YR","Male",23
5167469,"LC5V-Z9V","Female",23
5167472,"LBMY-H9N","Male",23
5167473,"GQ4Y-21Q","Female",23
5167474,"G21N-C6L","Male",23
5167475,"G75B-KBJ","Female",23
5167476,"G61C-PGF","Male",23
5167477,"GNLY-HXN","Female",23
5167478,"LZ6N-96R","Male",23
5167479,"LZ83-G1Y","Female",23
5167480,"G7D7-YPD","Male",23
5167481,"KPSS-NW7","Female",23
5167482,"G89D-RZS","Male",23
5167483,"L584-8J9","Female",23
5167484,"GWXK-82W","Male",23
5167485,"LVDJ-RH2","Female",23
5167486,"GQ5R-PX5","Male",23
5167487,"GNC8-91L","Female",23
5167488,"MXBC-3YF","Male",23
5167489,"G2MM-K7W","Female",23
5167490,"GL2F-6B8","Male",23
5167491,"L8T2-GGY","Female",23
5167492,"LYSY-YFV","Male",23
5167493,"LBJZ-G5L","Female",23
5167494,"G87R-T8L","Male",23
5167495,"GMN1-GZS","Female",23
5167496,"MNTL-PNC","Male",23
5167497,"G2F9-2P5","Female",23
5167498,"LZFX-RFV","Male",23
5167499,"GMRZ-7Z4","Female",23
5167500,"K2WW-N6X","Male",23
5167501,"K23C-JR3","Female",23
5167502,"LDTM-3RM","Male",23
5167503,"KN4L-QXW","Female",23
5167504,"G85V-KCM","Male",23
5167505,"LVDP-M98","Female",23
5167506,"MJZ6-L53","Male",23
5167507,"MM3K-F8Z","Female",23
5167508,"GMFG-G99","Male",23
5167509,"LDBQ-9BR","Female",23
5167510,"9CHD-B9Z","Male",23
5167511,"9C4B-429","Female",23
5167512,"LTVP-572","Male",23
5167513,"LYJ2-G1L","Female",23
5167514,"G96G-3GD","Male",23
5167515,"MDNS-4QM","Female",23
5167516,"L8MQ-5CR","Male",23
5167517,"GN58-WDQ","Female",23
5167518,"9M85-73D","Male",23
5167519,"GSJK-LQ7","Female",23
5167520,"L1D7-MD4","Male",23
5167521,"L28L-1LW","Female",23
5167522,"LBJ1-7RM","Male",23
5167523,"LB9Z-RBJ","Female",23
5167524,"L1Q4-G7V","Male",23
5167525,"LTRY-6DW","Female",23
5167526,"LTG6-MWN","Male",23
5167527,"GGK1-2C1","Female",23
5167528,"9CMV-ZVG","Male",23
5167529,"G2KP-TNS","Female",23
5167530,"LRYD-SQJ","Male",23
5167531,"GLQ4-L1D","Female",23
5167532,"9HT6-DBJ","Male",23
5167533,"LHJV-CMW","Female",23
