"fid","ascendancy","parent","gender"
"G2WK-JRV",90399644544,"GGM3-YH3","Male"
"G2WK-JRV",90399644545,"GZ6Z-GTH","Female"
"9Z4Y-476",90399644640,"LD9R-5PH","Male"
"9Z4Y-476",90399644641,"LZM1-YM9","Female"
"G396-J2Q",90399644642,"GSJL-SH8","Male"
"G396-J2Q",90399644643,"G8V9-RRF","Female"
"LD9R-5PH",90399644648,"L187-NYR","Male"
"LD9R-5PH",90399644649,"9WQY-MZT","Female"
"GSJL-SH8",90399644652,"G2L1-F2P","Male"
"GSJL-SH8",90399644653,"GH7C-CVR","Female"
"G8V9-RRF",90399644654,"G8DJ-NMC","Male"
"G8V9-RRF",90399644655,"GG64-9ZY","Female"
"949K-PBH",90399644736,"GGY2-N7M","Male"
"949K-PBH",90399644737,"GGYL-VM8","Female"
"L8RR-4KG",90399644776,"L8WY-72D","Male"
"L8RR-4KG",90399644777,"GZBB-BMJ","Female"
"99QT-MCB",90399644778,"LDSS-KBB","Male"
"99QT-MCB",90399644779,"GLZ3-DZS","Female"
"LDSS-KJ6",90399644784,"LDSS-288","Male"
"LDSS-KJ6",90399644785,"G6PK-MQW","Female"
"L28D-TJH",90399644786,"9WMP-NNQ","Male"
"L28D-TJH",90399644787,"945D-J9Y","Female"
"LYCY-PN6",90399644788,"LDSS-26H","Male"
"LYCY-PN6",90399644789,"L6SC-CJF","Female"
"LDSS-KKV",90399644790,"LZLQ-664","Male"
"LDSS-KKV",90399644791,"GK2Y-MJB","Female"
"KDQW-JTJ",90399644792,"9HTX-2CD","Male"
"KDQW-JTJ",90399644793,"G39Q-HBK","Female"
"LDS9-GGV",90399644794,"LZGK-GZB","Male"
"LDS9-GGV",90399644795,"MXKR-J9R","Female"
"949K-5Q2",90399644832,"949K-PBH","Male"
"949K-5Q2",90399644833,"GGB2-L2R","Female"
"KZPV-BQM",90399644852,"L8RR-4KG","Male"
"KZPV-BQM",90399644853,"99QT-MCB","Female"
"M1VS-25N",90399644856,"LDSS-KJ6","Male"
