"fid","ascendancy","parent","gender"
"G6TB-31X",22031513432,"GMWF-KJJ","Male"
"G6TB-31X",22031513433,"GXCT-F4W","Female"
"LYLM-S7Z",22031513436,"LBHF-7BS","Male"
"LYLM-S7Z",22031513437,"LH57-X9D","Female"
"GZZ5-RJJ",22031513438,"GZZ5-GZ3","Male"
"GH19-LXC",22031513440,"LBLG-5CT","Male"
"GH19-LXC",22031513441,"GQ9G-3D8","Female"
"LYLM-QL3",22031513472,"LYGW-LM2","Male"
"M8NQ-LCW",22031513528,"GXGS-JGW","Male"
"M8NQ-LCW",22031513529,"L8T9-YR8","Female"
"LBGV-H99",22031513532,"MZ68-VKD","Male"
"LBGV-H99",22031513533,"LY72-MRC","Female"
"L8BS-QXY",22031513534,"LDSS-ZCS","Male"
"L8BS-QXY",22031513535,"LBDX-4LG","Female"
"LYKM-77Q",22031532672,"LTX5-SQZ","Male"
"LYKM-77Q",22031532673,"L5K3-3D7","Female"
"G9KN-N8D",22031532674,"G7PX-SZB","Male"
"G9KN-N8D",22031532675,"GNCF-W7M","Female"
"GLB6-MQV",22031548416,"GLBD-RNZ","Male"
"GLB6-MQV",22031548417,"GLBX-KJJ","Female"
"GMNX-JGH",22031548420,"G9WK-ZB3","Male"
"GMNX-JGH",22031548421,"GHS6-1TP","Female"
"L2SF-BXZ",22031548422,"L1Q3-L7Z","Male"
"L2SF-BXZ",22031548423,"2R66-L8T","Female"
"9376-JCH",22031548424,"KNW5-CM9","Male"
"9376-JCH",22031548425,"LCRM-5HJ","Female"
"9HVH-9GD",22031548426,"LHW9-VZ4","Male"
"9HVH-9GD",22031548427,"GKKW-24R","Female"
"GKQ6-LR7",22031548448,"G6H4-S21","Male"
"GKQ6-LR7",22031548449,"G64V-WLS","Female"
"G75T-4S3",22031548450,"LYS8-Q1R","Male"
"GXMZ-J8Y",22031548452,"GLBT-C46","Male"
"GXMZ-J8Y",22031548453,"GLBT-L4T","Female"
"GXMZ-NT3",22031548454,"GL5N-GYK","Male"
"GXMZ-NT3",22031548455,"GL5N-NCY","Female"
"K84R-TMS",22031548528,"LDHB-RRD","Male"
"K84R-TMS",22031548529,"GKVP-QMK","Female"
"LTF2-JTC",22031548532,"9SJJ-97N","Male"
"LTF2-JTC",22031548533,"LZJG-K5N","Female"
"LKNM-HR3",22031548534,"LJ2H-W3S","Male"
"LKNM-HR3",22031548535,"LZ2S-DKM","Female"
"L1QD-DXV",22031548536,"GJ2V-WRY","Male"
"L1QD-DXV",22031548537,"G2CN-HW6","Female"
"LD9P-M8N",22031548538,"LD9P-MFB","Male"
"LD9P-M8N",22031548539,"LH6C-VKZ","Female"
"L8T9-YR8",22031548546,"GXDM-3H9","Male"
"L8T9-YR8",22031548547,"LBHG-TXR","Female"
"GMVG-TRT",22031548552,"L8B9-R7W","Male"
"LB23-61T",22031548556,"GQ1N-HXB","Male"
"LB23-61T",22031548557,"GX7F-Z34","Female"
"LH73-BMR",22031548558,"G6T6-9H3","Male"
"LH73-BMR",22031548559,"G6TD-VWL","Female"
"LBX8-DDN",22031548560,"LYCY-PN6","Male"
"LBX8-DDN",22031548561,"LDSS-KKV","Female"
"LDW2-4JB",22031548562,"LDW2-41W","Male"
"LDW2-4JB",22031548563,"G4NJ-GVF","Female"
"G8WY-NB7",22031548568,"GSCC-ZKK","Male"
"G8WY-NB7",22031548569,"GJVC-LD6","Female"
"9Z8H-QFQ",22031548570,"KC9S-MPC","Male"
"9Z8H-QFQ",22031548571,"L7JF-2YC","Female"
"935X-1CT",22031548572,"LH8G-2RH","Male"
"935X-1CT",22031548573,"LDW2-7JJ","Female"
"LZS3-9ZK",22031548574,"KHQ6-TFB","Male"
"LZS3-9ZK",22031548575,"LDSM-H39","Female"
"GQRQ-LYV",22031548576,"GQRQ-G6B","Male"
"GQRQ-LYV",22031548577,"GGVR-2KC","Female"
"G6TY-2YB",22031548578,"GXCR-NTD","Male"
"G6TY-2YB",22031548579,"GXCR-22N","Female"
"KNDD-84D",22031548608,"L1WT-FRN","Male"
"KNDD-84D",22031548609,"L1WY-QMZ","Female"
"GQQX-89B",22031548610,"LB5R-TH8","Male"
"GQQX-89B",22031548611,"LDHQ-P5F","Female"
"LR6N-PQP",22031548612,"LBJ9-GZ4","Male"
"LR6N-PQP",22031548613,"KZPP-B68","Female"
"LDSS-RGB",22031548614,"L18B-R3G","Male"
"LDSS-RGB",22031548615,"KDQH-DJG","Female"
"LBLP-PPD",22031548622,"G23Z-T5F","Male"
"LBLP-PPD",22031548623,"GFJR-GNC","Female"
"9H17-VTZ",22031548624,"LZGQ-LJX","Male"
"9H17-VTZ",22031548625,"KDQH-DJG","Female"
"LY57-55F",22031548626,"GL9R-YL9","Male"
"LY57-55F",22031548627,"LDHQ-P5F","Female"
"LD9R-5G3",22031548636,"LD9R-RCZ","Male"
"LD9R-5G3",22031548637,"MBWQ-SF3","Female"
"M897-QTS",22031548638,"L1R3-QH7","Male"
"M897-QTS",22031548639,"M33Z-FHV","Female"
"L1HZ-WR2",22031548640,"LVTD-MDD","Male"
"L1HZ-WR2",22031548641,"GKYX-DNQ","Female"
"KFLG-12B",22031548644,"28YJ-Z4N","Male"
"KFLG-12B",22031548645,"GGGT-9MX","Female"
"GF4P-DDQ",22031548648,"GV4Z-NPS","Male"
"GF4P-DDQ",22031548649,"GZKP-3KR","Female"
"GVW6-VCK",22031548650,"G2JY-4D2","Male"
"GVW6-VCK",22031548651,"G2JT-PGL","Female"
"LJG8-98D",22031548652,"9H27-6Y3","Male"
"LJG8-98D",22031548653,"MWBC-XS5","Female"
"LBS6-SSC",22031548654,"99PY-VJ6","Male"
"LBS6-SSC",22031548655,"G6DL-8L7","Female"
"L1Z8-522",22031548656,"99Y7-MCD","Male"
"L1Z8-522",22031548657,"LBKM-9MP","Female"
"L1S4-4N9",22031548658,"L1QG-G8M","Male"
"L1S4-4N9",22031548659,"LD97-QLP","Female"
"LDW5-FB6",22031548660,"LDW5-66P","Male"
"LDW5-FB6",22031548661,"LDW5-623","Female"
"LDW5-N39",22031548662,"KCXK-S69","Male"
"LDW5-N39",22031548663,"GJR2-7VD","Female"
"M4N1-6BT",22031548664,"MKKN-R3H","Male"
"M4N1-6BT",22031548665,"9Q6D-L88","Female"
"L8PY-H7K",22031548666,"K417-PHT","Male"
"L8PY-H7K",22031548667,"9S3D-N8F","Female"
"K84R-TMS",22031548672,"LDHB-RRD","Male"
"K84R-TMS",22031548673,"GKVP-QMK","Female"
"LTF2-JTC",22031548676,"9SJJ-97N","Male"
"LTF2-JTC",22031548677,"LZJG-K5N","Female"
"LKNM-HR3",22031548678,"LJ2H-W3S","Male"
"LKNM-HR3",22031548679,"LZ2S-DKM","Female"
"L1QD-DXV",22031548680,"GJ2V-WRY","Male"
"L1QD-DXV",22031548681,"G2CN-HW6","Female"
"LD9P-M8N",22031548682,"LD9P-MFB","Male"
"LD9P-M8N",22031548683,"LH6C-VKZ","Female"
"GJ15-2NP",22031548720,"G9M5-FF1","Male"
"GJ15-2NP",22031548721,"GN9F-M6Q","Female"
"LZGK-6BD",22031548722,"LZGQ-LJX","Male"
"LZGK-6BD",22031548723,"GG5V-KXG","Female"
"9CHV-B26",22031548724,"GNSH-WMX","Male"
"9CHV-B26",22031548725,"G215-3C9","Female"
"G91P-199",22031548730,"GQYX-CZ8","Male"
"G91P-199",22031548731,"GVP1-JXX","Female"
"GJK2-FPZ",22031548802,"G28R-HGR","Male"
"G652-89H",22031548928,"LDSS-8LB","Male"
"G652-89H",22031548929,"G2RP-CG1","Female"
"GQJ4-YYT",22031548930,"GKZZ-9SN","Male"
"GQJ4-YYT",22031548931,"GLND-D3K","Female"
"LDMT-W6R",22031548932,"KJP2-TBR","Male"
"LDMT-W6R",22031548933,"GFN3-DQ5","Female"
"LT83-H6M",22031548934,"GQ59-8LX","Male"
"LT83-H6M",22031548935,"GSCJ-Z9D","Female"
"L1WT-FRN",22031548960,"GZRK-SFB","Male"
