"fid","ascendancy","parent","gender"
"G396-J2Q",52718106806,"GSJL-SH8","Male"
"G396-J2Q",52718106807,"G8V9-RRF","Female"
"LD9R-RB7",52718106816,"LD9R-RYR","Male"
"LD9R-RB7",52718106817,"M15L-V4Q","Female"
"LDSS-6H5",52718106818,"L133-HLP","Male"
"LDSS-6H5",52718106819,"KH8N-T92","Female"
"LDMT-HMZ",52718106820,"L8BY-3VJ","Male"
"LDMT-HMZ",52718106821,"94BP-X4Z","Female"
"LD91-ST3",52718106822,"L8YY-5HK","Male"
"LD91-ST3",52718106823,"L8WB-D2Z","Female"
"L6JX-69T",52718106824,"9WMP-NNQ","Male"
"L6JX-69T",52718106825,"945D-J9Y","Female"
"LT1B-6DX",52718106826,"LJB3-5XL","Male"
"LT1B-6DX",52718106827,"GNWS-GB4","Female"
"KHQ6-TFB",52718106828,"LD97-CH9","Male"
"KHQ6-TFB",52718106829,"KH4Q-2SB","Female"
"LDSM-H39",52718106830,"94YF-JDG","Male"
"LDSM-H39",52718106831,"G8WY-6L8","Female"
"MGTC-QTS",52718106832,"LZ48-4FD","Male"
"MGTC-QTS",52718106833,"9HMZ-FQH","Female"
"LB23-RVZ",52718106834,"2Z98-QKN","Male"
"LB23-RVZ",52718106835,"GDCF-ZCT","Female"
"9HNL-1HB",52718106836,"G2S2-PGN","Male"
"9HNL-1HB",52718106837,"GFXP-NMG","Female"
"L1TH-HRK",52718106839,"G2C6-3C9","Female"
"GLB9-C37",52718106840,"LDSQ-XRK","Male"
"GLB9-C37",52718106841,"LCFL-9DP","Female"
"G2YH-9WG",52718106842,"KDQW-JTJ","Male"
"G2YH-9WG",52718106843,"LDS9-GGV","Female"
"GLW3-1SY",52718106844,"9MWR-GHW","Male"
"GLW3-1SY",52718106845,"LZ1V-KT6","Female"
"998F-RBL",52718106846,"9WL8-7LY","Male"
"998F-RBL",52718106847,"LBJR-K79","Female"
"G9FS-D2J",52718106848,"G9FS-2B1","Male"
"G9FS-D2J",52718106849,"LJB9-MKB","Female"
"9H27-6Y3",52718106852,"G6LZ-TWJ","Male"
"MWBC-XS5",52718106854,"9ZHQ-5GQ","Male"
"MWBC-XS5",52718106855,"G6R2-BDM","Female"
"GV18-6H7",52718106856,"9CZC-GSR","Male"
"GV18-6H7",52718106857,"GJBZ-QGS","Female"
"GVQY-MVQ",52718106858,"GVQN-8YV","Male"
"GVQY-MVQ",52718106859,"GVQN-W98","Female"
"M1TN-H75",52718106860,"GQ1S-8Z6","Male"
"M1TN-H75",52718106861,"GL5F-2BT","Female"
"9H17-VTZ",52718106864,"LZGQ-LJX","Male"
"9H17-VTZ",52718106865,"KDQH-DJG","Female"
"LY57-55F",52718106866,"GL9R-YL9","Male"
"LY57-55F",52718106867,"LDHQ-P5F","Female"
"99JL-VFV",52718106868,"GCS7-KQZ","Male"
"99JL-VFV",52718106869,"GJ6J-661","Female"
"GCS7-3JP",52718106870,"GC43-QQ9","Male"
"GCS7-3JP",52718106871,"GZ1L-YCZ","Female"
"LBNP-5M3",52718106872,"LY1Q-F7D","Male"
"LBNP-5M3",52718106873,"G6VH-KZ9","Female"
"G4SG-NWR",52718106874,"9S9P-HNZ","Male"
"G4SG-NWR",52718106875,"LYTJ-J2J","Female"
"GLGS-JN3",52718106879,"GVRZ-1Q7","Female"
"LBJM-VXF",52718106880,"9C8M-C8L","Male"
"LBJM-VXF",52718106881,"GGJD-WC6","Female"
"LBDM-38D",52718106882,"L8R2-SJ9","Male"
"LBDM-38D",52718106883,"LCXP-QW3","Female"
"MSZC-Z12",52718106884,"LBQ7-VCK","Male"
"MSZC-Z12",52718106885,"LZSJ-4MJ","Female"
"MFDV-SRR",52718106886,"G7BH-PLM","Male"
"MFDV-SRR",52718106887,"GL5J-ZG3","Female"
"LRHD-9QV",52718106888,"GHXK-4CC","Male"
"LRHD-9QV",52718106889,"LDT7-TQR","Female"
"LB28-GGJ",52718106890,"KJWK-J9N","Male"
"LB28-GGJ",52718106891,"GZZ1-RZC","Female"
"9HYM-8LQ",52718106893,"LYGC-QWM","Female"
"99VV-38W",52718106894,"GD3G-G7F","Male"
"99VV-38W",52718106895,"G7NR-DKZ","Female"
"L8TT-FPL",52718106896,"9ZC6-52H","Male"
"L8TT-FPL",52718106897,"GLS6-L9W","Female"
"L8TT-FPP",52718106898,"9WL8-7LY","Male"
"L8TT-FPP",52718106899,"LBJR-K79","Female"
"KC9S-MPC",52718106900,"G23C-HT1","Male"
"KC9S-MPC",52718106901,"G652-6K6","Female"
"L7JF-2YC",52718106902,"93LP-LVJ","Male"
"L7JF-2YC",52718106903,"LBSF-ZFR","Female"
"LDQ2-Z4X",52718106904,"LH7S-18K","Male"
"LDQ2-Z4X",52718106905,"LDSV-5Q1","Female"
"LDS9-G7Q",52718106906,"LYGH-JR3","Male"
"LDS9-G7Q",52718106907,"LZVR-GMG","Female"
"9MC4-P9B",52718106908,"GNYN-63S","Male"
"9MC4-P9B",52718106909,"LBDM-38D","Female"
"9W15-B8Y",52718106910,"9H16-YMP","Male"
"9W15-B8Y",52718106911,"L82R-5HJ","Female"
"GLB9-C37",52718106912,"LDSQ-XRK","Male"
"GLB9-C37",52718106913,"LCFL-9DP","Female"
"G2YH-9WG",52718106914,"KDQW-JTJ","Male"
"G2YH-9WG",52718106915,"LDS9-GGV","Female"
"GLW3-1SY",52718106916,"9MWR-GHW","Male"
"GLW3-1SY",52718106917,"LZ1V-KT6","Female"
"998F-RBL",52718106918,"9WL8-7LY","Male"
"998F-RBL",52718106919,"LBJR-K79","Female"
"L1MT-98D",52718106920,"9ZC6-52H","Male"
"L1MT-98D",52718106921,"LDZ2-825","Female"
"G6T4-VHF",52718106922,"L1MN-K1H","Male"
"G6T4-VHF",52718106923,"KZF2-HJC","Female"
"LYGH-JR3",52718106924,"LD9R-RB7","Male"
"LYGH-JR3",52718106925,"LDSS-6H5","Female"
"L8WY-474",52718106926,"9H19-J7X","Male"
"L8WY-474",52718106927,"9H19-J7B","Female"
"LJLB-5ML",52718106928,"LB72-KMS","Male"
"LJLB-5ML",52718106929,"9ZC4-8MC","Female"
"L15Q-8X5",52718106930,"9CFG-QM8","Male"
"L15Q-8X5",52718106931,"MCLW-CKN","Female"
"MW9F-FGX",52718106932,"L4BB-Z8Y","Male"
"MW9F-FGX",52718106933,"GKZ8-6ZX","Female"
"LHNV-F14",52718106936,"G9QV-BP7","Male"
"LHNV-F14",52718106937,"GL1T-G7R","Female"
"LD78-CYZ",52718106940,"LHG4-N8V","Male"
"LD78-CYZ",52718106941,"LDW2-QLB","Female"
"LZ18-LSK",52718106942,"MGTC-QTS","Male"
"LZ18-LSK",52718106943,"LB23-RVZ","Female"
"LZ56-C7W",52718106976,"GGP2-1MC","Male"
"LZ56-C7W",52718106977,"GGP2-F5N","Female"
"G217-CMH",52718106978,"GVNP-M85","Male"
"G217-CMH",52718106979,"GVSX-686","Female"
"LZ78-C6G",52718106984,"G3C6-4D2","Male"
"LZ78-C6G",52718106985,"GNP5-3X7","Female"
"GSY8-G8W",52718106988,"GLLS-ZT9","Male"
"GSY8-G8W",52718106989,"L23M-XSV","Female"
"GSY8-P1N",52718106990,"G6CJ-JJ5","Male"
"GSY8-P1N",52718106991,"G21W-Z6Q","Female"
"MGTC-QTS",52718107008,"LZ48-4FD","Male"
"MGTC-QTS",52718107009,"9HMZ-FQH","Female"
"LB23-RVZ",52718107010,"2Z98-QKN","Male"
"LB23-RVZ",52718107011,"GDCF-ZCT","Female"
"9HNL-1HB",52718107012,"G2S2-PGN","Male"
"9HNL-1HB",52718107013,"GFXP-NMG","Female"
"L1TH-HRK",52718107015,"G2C6-3C9","Female"
"GLB9-C37",52718107016,"LDSQ-XRK","Male"
"GLB9-C37",52718107017,"LCFL-9DP","Female"
"G2YH-9WG",52718107018,"KDQW-JTJ","Male"
"G2YH-9WG",52718107019,"LDS9-GGV","Female"
"GLW3-1SY",52718107020,"9MWR-GHW","Male"
"GLW3-1SY",52718107021,"LZ1V-KT6","Female"
"998F-RBL",52718107022,"9WL8-7LY","Male"
"998F-RBL",52718107023,"LBJR-K79","Female"
"G95D-VPB",52718107024,"KP3F-CGB","Male"
"G95D-VPB",52718107025,"9HM8-Q8C","Female"
"94N6-VR2",52718107026,"GQFT-341","Male"
"94N6-VR2",52718107027,"9CXH-C73","Female"
"LBQ7-VCK",52718107032,"GG2T-QKL","Male"
"998F-RYD",52718107040,"GLB9-C37","Male"
"998F-RYD",52718107041,"G2YH-9WG","Female"
"9WYV-M96",52718107042,"GLW3-1SY","Male"
"9WYV-M96",52718107043,"998F-RBL","Female"
"LZ1V-KTQ",52718107044,"9MWR-GHW","Male"
"LZ1V-KTQ",52718107045,"LZ1V-KT6","Female"
"GDN3-LQK",52718107046,"LH8G-2RH","Male"
"GDN3-LQK",52718107047,"LDW2-7JJ","Female"
"G468-KW6",52718107048,"L4JG-RRY","Male"
"G468-KW6",52718107049,"GLQ1-7ML","Female"
"GWLB-Q3R",52718107052,"GWLB-9FC","Male"
"GWLB-Q3R",52718107053,"GWLB-QQS","Female"
"L1Y9-2YH",52718107056,"GCWL-CDJ","Male"
"L1Y9-2YH",52718107057,"GJ1J-Y7X","Female"
"LYZ9-HQJ",52718107076,"M33D-SL2","Male"
"LYZ9-HQJ",52718107077,"GQXS-8NN","Female"
"MYBX-C2G",52718107078,"MGTC-QTS","Male"
"MYBX-C2G",52718107079,"LB23-RVZ","Female"
"L1TH-CHT",52718107080,"G7XP-LJM","Male"
"L1TH-CHT",52718107081,"G84M-91N","Female"
"L1TH-WV2",52718107082,"GSHZ-VZR","Male"
"L1TH-WV2",52718107083,"GSHZ-JCQ","Female"
"LYZ9-HQJ",52718107084,"M33D-SL2","Male"
"LYZ9-HQJ",52718107085,"GQXS-8NN","Female"
"9SM1-17D",52718107086,"LDSV-P4D","Male"
"9SM1-17D",52718107087,"LDSV-PC1","Female"
"LD9R-RB7",52718107136,"LD9R-RYR","Male"
"LD9R-RB7",52718107137,"M15L-V4Q","Female"
"LDSS-6H5",52718107138,"L133-HLP","Male"
"LDSS-6H5",52718107139,"KH8N-T92","Female"
"LDMT-HMZ",52718107140,"L8BY-3VJ","Male"
"LDMT-HMZ",52718107141,"94BP-X4Z","Female"
"LD91-ST3",52718107142,"L8YY-5HK","Male"
"LD91-ST3",52718107143,"L8WB-D2Z","Female"
"L6JX-69T",52718107144,"9WMP-NNQ","Male"
"L6JX-69T",52718107145,"945D-J9Y","Female"
"LT1B-6DX",52718107146,"LJB3-5XL","Male"
"LT1B-6DX",52718107147,"GNWS-GB4","Female"
"KHQ6-TFB",52718107148,"LD97-CH9","Male"
"KHQ6-TFB",52718107149,"KH4Q-2SB","Female"
"LDSM-H39",52718107150,"94YF-JDG","Male"
"LDSM-H39",52718107151,"G8WY-6L8","Female"
"MGTC-QTS",52718107152,"LZ48-4FD","Male"
"MGTC-QTS",52718107153,"9HMZ-FQH","Female"
"LB23-RVZ",52718107154,"2Z98-QKN","Male"
"LB23-RVZ",52718107155,"GDCF-ZCT","Female"
"9HNL-1HB",52718107156,"G2S2-PGN","Male"
"9HNL-1HB",52718107157,"GFXP-NMG","Female"
"L1TH-HRK",52718107159,"G2C6-3C9","Female"
"GLB9-C37",52718107160,"LDSQ-XRK","Male"
"GLB9-C37",52718107161,"LCFL-9DP","Female"
"G2YH-9WG",52718107162,"KDQW-JTJ","Male"
"G2YH-9WG",52718107163,"LDS9-GGV","Female"
"GLW3-1SY",52718107164,"9MWR-GHW","Male"
"GLW3-1SY",52718107165,"LZ1V-KT6","Female"
"998F-RBL",52718107166,"9WL8-7LY","Male"
"998F-RBL",52718107167,"LBJR-K79","Female"
"GJ8K-PWG",52718107168,"LDSK-NZJ","Male"
"GJ8K-PWG",52718107169,"LDSH-S2T","Female"
"LJYH-M8G",52718107170,"GW69-B2J","Male"
"LJYH-M8G",52718107171,"GXQD-1QL","Female"
"LJ4D-ZCK",52718107173,"GVHV-7WD","Female"
"LJ4D-ZCK",52718107172,"G9G8-ZCS","Male"
"9S1L-ZP2",52718107174,"G6Z5-SS2","Male"
"9S1L-ZP2",52718107175,"GX7W-7JP","Female"
"LZGQ-LJX",52718107176,"KDQW-JTJ","Male"
"LZGQ-LJX",52718107177,"LDS9-GGV","Female"
"KDQH-DJG",52718107178,"L1DD-JMP","Male"
"KDQH-DJG",52718107179,"9WY9-HRJ","Female"
"GL9R-YL9",52718107180,"LD95-VV6","Male"
"GL9R-YL9",52718107181,"9H2F-HV5","Female"
"LDHQ-P5F",52718107182,"LD9R-RB7","Male"
"LDHQ-P5F",52718107183,"LDSS-6H5","Female"
"9CXC-QVJ",52718107184,"K4J2-DJH","Male"
"9CXC-QVJ",52718107185,"GKFF-LK8","Female"
"LCRK-1WX",52718107186,"M1TK-NPC","Male"
"LCRK-1WX",52718107187,"GKFN-QJJ","Female"
"KHQ6-TFB",52718107188,"LD97-CH9","Male"
"KHQ6-TFB",52718107189,"KH4Q-2SB","Female"
"LDSM-H39",52718107190,"94YF-JDG","Male"
"LDSM-H39",52718107191,"G8WY-6L8","Female"
"G4FD-78X",52718107192,"GJSD-CLD","Male"
"G4FD-78X",52718107193,"GDV6-4BP","Female"
"GJWS-475",52718107194,"GZRS-MDS","Male"
"GJWS-475",52718107195,"9QQJ-DCB","Female"
"G3SD-DNY",52718107196,"GKH2-284","Male"
"G3SD-DNY",52718107197,"L1HH-YZM","Female"
"GX47-24Y",52718107198,"G8F9-CC5","Male"
"GX47-24Y",52718107199,"L1HG-6TJ","Female"
"LM1H-8JF",52718107200,"GL9R-YL9","Male"
"LM1H-8JF",52718107201,"LDHQ-P5F","Female"
"LBDD-T2H",52718107202,"G2G5-WJR","Male"
"LBDD-T2H",52718107203,"G2G5-FT5","Female"
