"fid","ascendancy","parent","gender"
"M1W5-BFF",11376003772,"9376-JCH","Male"
"M1W5-BFF",11376003773,"9HVH-9GD","Female"
"9CW5-JNL",11376003774,"GG3M-7JP","Male"
"9CW5-JNL",11376003775,"GG3M-7PG","Female"
"GMVG-TRT",11376003784,"L8B9-R7W","Male"
"LB23-61T",11376003788,"GQ1N-HXB","Male"
"LB23-61T",11376003789,"GX7F-Z34","Female"
"LH73-BMR",11376003790,"G6T6-9H3","Male"
"LH73-BMR",11376003791,"G6TD-VWL","Female"
"G2J9-N5G",11376003796,"GLL2-BZV","Male"
"LT6Z-NRQ",11376003798,"GC4V-KPG","Male"
"LT6Z-NRQ",11376003799,"L175-67M","Female"
"M9L6-6YN",11376003800,"K84R-TMS","Male"
"M9L6-6YN",11376003801,"GGGW-RYH","Female"
"2MYM-NS1",11376003802,"LTF2-JTC","Male"
"2MYM-NS1",11376003803,"LKNM-HR3","Female"
"GD4S-KVF",11376003804,"L1QD-DXV","Male"
"GD4S-KVF",11376003805,"LD9P-M8N","Female"
"GDTQ-S2P",11376003808,"GH5Y-9HC","Male"
"GDTQ-S2P",11376003809,"G6TX-KJJ","Female"
"G2LB-FNQ",11376003812,"G7JZ-38S","Male"
"G2LB-FNQ",11376003813,"GGNR-Q7R","Female"
"G6CD-BPD",11376003814,"G6TX-FRV","Male"
"GH2M-VGN",11376003824,"9HT1-YR2","Male"
"GH2M-VGN",11376003825,"G64M-9LR","Female"
"G2BQ-PQR",11376003848,"GXV9-MD5","Male"
"G2BQ-PQR",11376003849,"G867-7W5","Female"
"L8B9-R7W",11376003856,"GGSV-LFL","Male"
"L8B9-R7W",11376003857,"GGSK-HFX","Female"
"GQ1N-HXB",11376003864,"G7YH-3GJ","Male"
"GQ1N-HXB",11376003865,"GC45-DB8","Female"
"G6T6-9H3",11376003868,"G8SK-15F","Male"
"LDHB-RRD",11376003872,"9HTX-2CD","Male"
"LDHB-RRD",11376003873,"L83J-4S6","Female"
"GKVP-QMK",11376003874,"LDHS-Z3V","Male"
"GKVP-QMK",11376003875,"LZGK-ZV2","Female"
"9SJJ-97N",11376003880,"GGG7-Q5M","Male"
"9SJJ-97N",11376003881,"GZL1-BTV","Female"
"LZJG-K5N",11376003882,"KX2S-NWF","Male"
"LZJG-K5N",11376003883,"L7GV-KKS","Female"
"LJ2H-W3S",11376003884,"GD74-RRH","Male"
"LJ2H-W3S",11376003885,"GJ5M-BKM","Female"
"LZ2S-DKM",11376003886,"28YJ-Z4N","Male"
"LZ2S-DKM",11376003887,"GGGT-9MX","Female"
"934P-X69",11376003888,"949K-5Q2","Male"
"LDSS-8WS",11376003896,"L7LT-X1D","Male"
"9ZCG-R7L",11376003898,"KZPV-BQM","Male"
"9ZCG-R7L",11376003899,"GG81-W5D","Female"
"LRHH-9JN",11376003900,"M1VS-25N","Male"
"LRHH-9JN",11376003901,"LDSS-KHY","Female"
"LZGK-6BD",11376003902,"LZGQ-LJX","Male"
"LZGK-6BD",11376003903,"GG5V-KXG","Female"
"LZKD-QGV",11376003905,"LY7K-6FB","Female"
"LD33-387",11376003936,"G2Z2-CKV","Male"
"LD33-387",11376003937,"LB9Q-2R2","Female"
"GLMM-ZVK",11376003938,"G83Y-DRR","Male"
"GLMM-ZVK",11376003939,"G83Y-MFL","Female"
"LCCR-Z5Z",11376003956,"GVHW-NRT","Male"
"LCCR-Z5Z",11376003957,"GKJV-BPC","Female"
"GZ7L-WGP",11376003960,"L2Y4-PVS","Male"
"GZ7L-WGP",11376003961,"LRHH-6SF","Female"
"GCKD-YVB",11376003962,"LV57-XVZ","Male"
"GCKD-YVB",11376003963,"GX8W-RVQ","Female"
"9WQT-DRR",11376003964,"G6PH-CW6","Male"
"9WQT-DRR",11376003965,"G8W1-NFV","Female"
"GHXP-711",11376003966,"LKC4-6WB","Male"
"GHXP-711",11376003967,"LKCH-N9Q","Female"
"KPQX-QH5",11376004096,"GZDQ-VNT","Male"
"GQ4F-F1D",11376004098,"GZ8S-F3J","Male"
"GQ4F-F1D",11376004099,"GLSW-8NC","Female"
"GLTR-YDK",11376004608,"GLB6-MQV","Male"
"GLB1-8LR",11376004610,"GMNX-JGH","Male"
"GLB1-8LR",11376004611,"L2SF-BXZ","Female"
"M1W5-BFF",11376004612,"9376-JCH","Male"
"M1W5-BFF",11376004613,"9HVH-9GD","Female"
"LBM7-XLR",11376004620,"GN1K-X6S","Male"
"LBM7-XLR",11376004621,"G2ZJ-FVP","Female"
"LDSR-1Y7",11376004622,"G7X3-T3S","Male"
"LDSR-1Y7",11376004623,"GNHC-9DJ","Female"
"G96M-2XD",11376004624,"GKQ6-LR7","Male"
"G96M-2XD",11376004625,"G75T-4S3","Female"
"G6H4-KLQ",11376004626,"GXMZ-J8Y","Male"
"G6H4-KLQ",11376004627,"GXMZ-NT3","Female"
"LZJW-MTS",11376004656,"9QQ3-L3Z","Male"
"LZJW-MTS",11376004657,"9QQN-BS3","Female"
"M9L6-6YN",11376004664,"K84R-TMS","Male"
"M9L6-6YN",11376004665,"GGGW-RYH","Female"
"2MYM-NS1",11376004666,"LTF2-JTC","Male"
"2MYM-NS1",11376004667,"LKNM-HR3","Female"
"GD4S-KVF",11376004668,"L1QD-DXV","Male"
"GD4S-KVF",11376004669,"LD9P-M8N","Female"
"M8NQ-LCW",11376004672,"GXGS-JGW","Male"
"M8NQ-LCW",11376004673,"L8T9-YR8","Female"
"LH86-MHT",11376004676,"GMVG-TRT","Male"
"LH86-MHT",11376004677,"GLX6-MY5","Female"
"MHQ8-C73",11376004678,"LB23-61T","Male"
"MHQ8-C73",11376004679,"LH73-BMR","Female"
"LYJ2-TZG",11376004680,"LBX8-DDN","Male"
"LYJ2-TZG",11376004681,"LDW2-4JB","Female"
"LYJ2-LF5",11376004682,"M1S9-5V6","Male"
"GSW1-4MT",11376004684,"G8WY-NB7","Male"
"GSW1-4MT",11376004685,"9Z8H-QFQ","Female"
"L28C-QYX",11376004686,"935X-1CT","Male"
"L28C-QYX",11376004687,"LZS3-9ZK","Female"
"G29L-DN9",11376004688,"GQRQ-LYV","Male"
"G29L-DN9",11376004689,"G6TY-2YB","Female"
"LH86-HY5",11376004704,"KNDD-84D","Male"
"LH86-HY5",11376004705,"GQQX-89B","Female"
"GZRV-4MX",11376004706,"LR6N-PQP","Male"
"GZRV-4MX",11376004707,"LDSS-RGB","Female"
"GN38-YJ6",11376004710,"LYRG-K5J","Male"
"GN38-YJ6",11376004711,"LBLP-PPD","Female"
"9CS3-646",11376004712,"9H17-VTZ","Male"
"9CS3-646",11376004713,"LY57-55F","Female"
"KDQH-YTP",11376004716,"GGTT-FJW","Male"
"KDQH-YTP",11376004717,"GGT5-2TY","Female"
"LBH5-S3X",11376004718,"LD9R-5G3","Male"
"LBH5-S3X",11376004719,"M897-QTS","Female"
"93LF-J1V",11376004720,"L1HZ-WR2","Male"
"93LF-J1V",11376004721,"MDWC-L73","Female"
"931M-DSZ",11376004722,"KFLG-12B","Male"
"931M-DSZ",11376004723,"M5YG-GGX","Female"
"9WC7-CFS",11376004724,"GF4P-DDQ","Male"
"9WC7-CFS",11376004725,"GVW6-VCK","Female"
"KZQY-4CD",11376004726,"LJG8-98D","Male"
"KZQY-4CD",11376004727,"LBS6-SSC","Female"
"L1Q8-65G",11376004728,"L1Z8-522","Male"
"L1Q8-65G",11376004729,"L1S4-4N9","Female"
"MXWH-HJ8",11376004730,"LDW5-FB6","Male"
"MXWH-HJ8",11376004731,"LDW5-N39","Female"
"L8YB-8WZ",11376004732,"M4N1-6BT","Male"
"L8YB-8WZ",11376004733,"L8PY-H7K","Female"
"GFG3-G3F",11376004734,"G8PF-7ZF","Male"
"M9L6-6YN",11376004736,"K84R-TMS","Male"
"M9L6-6YN",11376004737,"GGGW-RYH","Female"
"2MYM-NS1",11376004738,"LTF2-JTC","Male"
"2MYM-NS1",11376004739,"LKNM-HR3","Female"
"GD4S-KVF",11376004740,"L1QD-DXV","Male"
"GD4S-KVF",11376004741,"LD9P-M8N","Female"
"LZXN-K7L",11376004760,"GJ15-2NP","Male"
"LZXN-K7L",11376004761,"LZGK-6BD","Female"
"G95Q-XJK",11376004762,"9CHV-B26","Male"
"G95Q-XJK",11376004763,"LZ2Z-ZZ8","Female"
"LBH1-CN5",11376004764,"9ZZ1-5Z1","Male"
"LBH1-CN5",11376004765,"G91P-199","Female"
"MFT7-D8V",11376004768,"GGX2-W7Q","Male"
"MFT7-D8V",11376004769,"GGXK-5DN","Female"
"GDLZ-HKD",11376004800,"K1WK-N6P","Male"
"GDLZ-HKD",11376004801,"GJK2-FPZ","Female"
"9WCC-XRD",11376004864,"G652-89H","Male"
"9WCC-XRD",11376004865,"GQJ4-YYT","Female"
"G3SZ-S8L",11376004866,"LDMT-W6R","Male"
"G3SZ-S8L",11376004867,"LT83-H6M","Female"
"KNDD-84D",11376004880,"L1WT-FRN","Male"
"KNDD-84D",11376004881,"L1WY-QMZ","Female"
"GQQX-89B",11376004882,"LB5R-TH8","Male"
"GQQX-89B",11376004883,"LDHQ-P5F","Female"
"LR6N-PQP",11376004884,"LBJ9-GZ4","Male"
"LR6N-PQP",11376004885,"KZPP-B68","Female"
"LDSS-RGB",11376004886,"L18B-R3G","Male"
"LDSS-RGB",11376004887,"KDQH-DJG","Female"
"LTWR-DQ6",11376004896,"99QR-18P","Male"
"LTWR-DQ6",11376004897,"GGQC-KTF","Female"
"LY3P-BPB",11376004900,"9HLK-V6W","Male"
"LY3P-BPB",11376004901,"GGVB-2MK","Female"
"M8X3-52W",11376004902,"9H16-YMP","Male"
"M8X3-52W",11376004903,"L82R-5HJ","Female"
"LZGX-NYL",11376004904,"9Z4V-273","Male"
"LZGX-NYL",11376004905,"GVWH-735","Female"
"9CNZ-SHX",11376004908,"LD9R-5G3","Male"
"9CNZ-SHX",11376004909,"M897-QTS","Female"
"M692-VL6",11376004910,"GHJP-XZD","Male"
"M692-VL6",11376004911,"GV9J-LL9","Female"
