"fid","ascendancy","parent","gender"
"LRHH-9JN",56617367372,"M1VS-25N","Male"
"LRHH-9JN",56617367373,"LDSS-KHY","Female"
"LZGK-6BD",56617367374,"LZGQ-LJX","Male"
"LZGK-6BD",56617367375,"GG5V-KXG","Female"
"LM1H-8JF",56617367376,"GL9R-YL9","Male"
"LM1H-8JF",56617367377,"LDHQ-P5F","Female"
"LBDD-T2H",56617367378,"G2G5-WJR","Male"
"LBDD-T2H",56617367379,"G2G5-FT5","Female"
"LYJ2-TZG",56617367380,"LBX8-DDN","Male"
"LYJ2-TZG",56617367381,"LDW2-4JB","Female"
"LYJ2-LF5",56617367382,"M1S9-5V6","Male"
"G95M-WZ9",56617367384,"G6RG-6XQ","Male"
"G95M-WZ9",56617367385,"GKNC-F3X","Female"
"9V7R-KN5",56617367386,"GLXF-42Z","Male"
"9V7R-KN5",56617367387,"GLXF-CH3","Female"
"LDW2-QX1",56617367388,"LH7S-18K","Male"
"LDW2-QX1",56617367389,"LDSV-5Q1","Female"
"99Y7-MCD",56617367392,"KN8N-WHW","Male"
"99Y7-MCD",56617367393,"9SYL-S5H","Female"
"LBKM-9MP",56617367394,"G67W-G57","Male"
"LBKM-9MP",56617367395,"MZHC-RBM","Female"
"L1QG-G8M",56617367396,"LDFZ-8Q1","Male"
"L1QG-G8M",56617367397,"LHPZ-VGH","Female"
"LDW5-66P",56617367400,"LD9R-RB7","Male"
"LDW5-66P",56617367401,"LDSS-6H5","Female"
"LDW5-623",56617367402,"LDMT-HMZ","Male"
"LDW5-623",56617367403,"LD91-ST3","Female"
"KCXK-S69",56617367404,"L8MB-ZMK","Male"
"KCXK-S69",56617367405,"MB1Q-ZWW","Female"
"GJR2-7VD",56617367406,"LDMT-W6R","Male"
"GJR2-7VD",56617367407,"LT83-H6M","Female"
"MKKN-R3H",56617367408,"GG5Y-858","Male"
"9Q6D-L88",56617367410,"GKPX-TG7","Male"
"9Q6D-L88",56617367411,"GN4Z-XZP","Female"
"K417-PHT",56617367412,"LTTZ-YL8","Male"
"K417-PHT",56617367413,"LYSG-SY9","Female"
"9S3D-N8F",56617367414,"9C32-7PC","Male"
"9S3D-N8F",56617367415,"M5YG-GGX","Female"
"LDHB-RRD",56617367552,"9HTX-2CD","Male"
"LDHB-RRD",56617367553,"L83J-4S6","Female"
"GKVP-QMK",56617367554,"LDHS-Z3V","Male"
"GKVP-QMK",56617367555,"LZGK-ZV2","Female"
"9SJJ-97N",56617367560,"GGG7-Q5M","Male"
"9SJJ-97N",56617367561,"GZL1-BTV","Female"
"LZJG-K5N",56617367562,"KX2S-NWF","Male"
"LZJG-K5N",56617367563,"L7GV-KKS","Female"
"LJ2H-W3S",56617367564,"GD74-RRH","Male"
"LJ2H-W3S",56617367565,"GJ5M-BKM","Female"
"LZ2S-DKM",56617367566,"28YJ-Z4N","Male"
"LZ2S-DKM",56617367567,"GGGT-9MX","Female"
"GJ2V-WRY",56617367568,"G233-LXN","Male"
"GJ2V-WRY",56617367569,"GGWK-NT3","Female"
"LD9P-MFB",56617367572,"GC7G-R6L","Male"
"LD9P-MFB",56617367573,"GC7P-77S","Female"
"L1WT-FRN",56617367584,"GZRK-SFB","Male"
"L1WT-FRN",56617367585,"GVSP-WS2","Female"
"L1WY-QMZ",56617367586,"GHKB-C3J","Male"
"L1WY-QMZ",56617367587,"L5DR-KL8","Female"
"LB5R-TH8",56617367588,"KDQW-JTJ","Male"
"LB5R-TH8",56617367589,"LDS9-GGV","Female"
"LDHQ-P5F",56617367590,"LD9R-RB7","Male"
"LDHQ-P5F",56617367591,"LDSS-6H5","Female"
"LBJ9-GZ4",56617367592,"9ZH7-GMD","Male"
"LBJ9-GZ4",56617367593,"MBYH-395","Female"
"KZPP-B68",56617367594,"G7ZN-5DF","Male"
"L18B-R3G",56617367596,"G2TZ-96Y","Male"
"L18B-R3G",56617367597,"G2T8-97Z","Female"
"KDQH-DJG",56617367598,"L1DD-JMP","Male"
"KDQH-DJG",56617367599,"9WY9-HRJ","Female"
"GQRQ-G6B",56617367616,"GQRQ-K79","Male"
"GQRQ-G6B",56617367617,"GGVR-MY2","Female"
"KDQW-JTJ",56617367680,"9HTX-2CD","Male"
"KDQW-JTJ",56617367681,"G39Q-HBK","Female"
"LDS9-GGV",56617367682,"LZGK-GZB","Male"
"LDS9-GGV",56617367683,"MXKR-J9R","Female"
"L1DD-JMP",56617367684,"GG5W-TJ1","Male"
"L1DD-JMP",56617367685,"GG54-SDF","Female"
"9WY9-HRJ",56617367686,"LZ19-924","Male"
"LD95-VV6",56617367688,"LD95-VVH","Male"
"LD95-VV6",56617367689,"99SD-Z4Q","Female"
"9H2F-HV5",56617367690,"MBGG-7NP","Male"
"9H2F-HV5",56617367691,"LD9R-SHL","Female"
"LD9R-RB7",56617367692,"LD9R-RYR","Male"
"LD9R-RB7",56617367693,"M15L-V4Q","Female"
"LDSS-6H5",56617367694,"L133-HLP","Male"
"LDSS-6H5",56617367695,"KH8N-T92","Female"
"GGT6-NYC",56617367728,"GW2T-YH6","Male"
"GGT6-NYC",56617367729,"GX5P-L6M","Female"
"GGTD-5CG",56617367730,"GGTX-XJX","Male"
"GGTD-5CG",56617367731,"GGT6-1Q1","Female"
"LH3J-XVF",56617367732,"GGYS-TR5","Male"
"LH3J-XVF",56617367733,"GGYS-R4S","Female"
"LD9R-5PH",56617367736,"L187-NYR","Male"
