"fid","ascendancy","parent","gender"
"L15Q-8X5",43633846578,"9CFG-QM8","Male"
"L15Q-8X5",43633846579,"MCLW-CKN","Female"
"MW9F-FGX",43633846580,"L4BB-Z8Y","Male"
"MW9F-FGX",43633846581,"GKZ8-6ZX","Female"
"LHNV-F14",43633846584,"G9QV-BP7","Male"
"LHNV-F14",43633846585,"GL1T-G7R","Female"
"LD78-CYZ",43633846588,"LHG4-N8V","Male"
"LD78-CYZ",43633846589,"LDW2-QLB","Female"
"LZ18-LSK",43633846590,"MGTC-QTS","Male"
"LZ18-LSK",43633846591,"LB23-RVZ","Female"
"GVG6-KK3",43633846592,"GGG1-3DL","Male"
"GVG6-KK3",43633846593,"GGG1-364","Female"
"LKGC-R98",43633846594,"G6GQ-R3F","Male"
"LKGC-R98",43633846595,"G8R7-2L1","Female"
"GHGF-YK8",43633846596,"GFHY-37S","Male"
"GHGF-YK8",43633846597,"GJYZ-3ZJ","Female"
"G3BT-C45",43633846598,"GJW4-BT9","Male"
"G3BT-C45",43633846599,"GJWH-3GF","Female"
"LVVK-HVJ",43633846600,"LT83-QKS","Male"
"LVVK-HVJ",43633846601,"GDG2-NJC","Female"
"GX26-XRJ",43633846602,"G9M5-FF1","Male"
"GX26-XRJ",43633846603,"GN9F-M6Q","Female"
"GJ34-YRZ",43633846606,"GKZJ-N6G","Male"
"GJ34-YRZ",43633846607,"G25D-1PW","Female"
"KZGJ-SQ8",43633846608,"LYGH-JR3","Male"
"KZGJ-SQ8",43633846609,"L8WY-474","Female"
"L87F-RS8",43633846610,"9C8M-C8L","Male"
"L87F-RS8",43633846611,"GH7W-LP9","Female"
"998F-RYD",43633846612,"GLB9-C37","Male"
"998F-RYD",43633846613,"G2YH-9WG","Female"
"9WYV-M96",43633846614,"GLW3-1SY","Male"
"9WYV-M96",43633846615,"998F-RBL","Female"
"LYVT-2LR",43633846616,"GCZN-9ZR","Male"
"LYVT-2LR",43633846617,"G272-R16","Female"
"G6CS-LNN",43633846618,"G6CS-5L8","Male"
"G6CS-LNN",43633846619,"G8XT-D64","Female"
"M1TN-H75",43633846620,"GQ1S-8Z6","Male"
"M1TN-H75",43633846621,"GL5F-2BT","Female"
"LYRL-5JV",43633846624,"L5VF-XKM","Male"
"LYRL-5JV",43633846625,"LTB7-ZD6","Female"
"LYR1-TPB",43633846626,"LTB7-5F2","Male"
"LYR1-TPB",43633846627,"GL5F-P19","Female"
"LC8T-BWR",43633846628,"LYBT-Y8V","Male"
"LC8T-BWR",43633846629,"L1SB-FRL","Female"
"946P-W6L",43633846630,"GVXW-SZR","Male"
"946P-W6L",43633846631,"G7N9-BC6","Female"
"LBLP-Q79",43633846632,"GMNS-Q4L","Male"
"LBLP-Q79",43633846633,"GV6H-71V","Female"
"LYJ7-NW3",43633846634,"LTY9-1SH","Male"
"LYJ7-NW3",43633846635,"KN8P-Q1K","Female"
"LYZ9-HQJ",43633846636,"M33D-SL2","Male"
"LYZ9-HQJ",43633846637,"GQXS-8NN","Female"
"MYBX-C2G",43633846638,"MGTC-QTS","Male"
"MYBX-C2G",43633846639,"LB23-RVZ","Female"
"LDQ2-Z4X",43633846640,"LH7S-18K","Male"
"LDQ2-Z4X",43633846641,"LDSV-5Q1","Female"
"LDS9-G7Q",43633846642,"LYGH-JR3","Male"
"LDS9-G7Q",43633846643,"LZVR-GMG","Female"
"9MC4-P9B",43633846644,"GNYN-63S","Male"
"9MC4-P9B",43633846645,"LBDM-38D","Female"
"9W15-B8Y",43633846646,"9H16-YMP","Male"
"9W15-B8Y",43633846647,"L82R-5HJ","Female"
"LRMQ-JWY",43633846648,"MSZC-Z12","Male"
"LRMQ-JWY",43633846649,"9CDZ-Q8X","Female"
"LDSM-QNV",43633846650,"L8WB-MRH","Male"
"LDSM-QNV",43633846651,"GGKR-Y4B","Female"
"GSF4-Z7N",43633846652,"L6JX-4K1","Male"
"GSF4-Z7N",43633846653,"LBS8-7SB","Female"
"LHRH-19N",43633846654,"G994-99J","Male"
"LHRH-19N",43633846655,"GJ8G-C73","Female"
"LD38-423",43633846656,"LBLP-Q79","Male"
"LD38-423",43633846657,"LYJ7-NW3","Female"
"MW9F-FGX",43633846660,"L4BB-Z8Y","Male"
"MW9F-FGX",43633846661,"GKZ8-6ZX","Female"
"LK53-XQC",43633846664,"G9TN-KGF","Male"
"LTBR-4SS",43633846668,"LJLT-6W9","Male"
"LTBR-4SS",43633846669,"LBGF-4RG","Female"
"GKZZ-JN4",43633846670,"LYRL-5JV","Male"
"GKZZ-JN4",43633846671,"LYR1-TPB","Female"
"LYNR-DH4",43633846672,"LDMT-HMZ","Male"
"LYNR-DH4",43633846673,"LD91-ST3","Female"
"LZZ8-DH4",43633846674,"9CMV-DDP","Male"
"LZZ8-DH4",43633846675,"9C3F-KW6","Female"
"999Y-LF2",43633846676,"LY66-YCC","Male"
"999Y-LF2",43633846677,"L1W1-M5G","Female"
"KLYH-884",43633846678,"GKZW-XZM","Male"
"KLYH-884",43633846679,"GKPP-C4G","Female"
"GJTD-6V7",43633846688,"GGHV-V18","Male"
"GJTD-6V7",43633846689,"GGHV-29X","Female"
"G28D-WM3",43633846690,"GJTD-H22","Male"
"G28D-WM3",43633846691,"LZV8-T7J","Female"
"LDW5-66P",43633846720,"LD9R-RB7","Male"
"LDW5-66P",43633846721,"LDSS-6H5","Female"
"LDW5-623",43633846722,"LDMT-HMZ","Male"
"LDW5-623",43633846723,"LD91-ST3","Female"
"LYYN-GWQ",43633846724,"L6JX-69T","Male"
"LYYN-GWQ",43633846725,"LT1B-6DX","Female"
"LDSM-4M1",43633846726,"KHQ6-TFB","Male"
"LDSM-4M1",43633846727,"LDSM-H39","Female"
"LYX7-C8M",43633846728,"MGTC-QTS","Male"
"LYX7-C8M",43633846729,"LB23-RVZ","Female"
"L5NV-7ZQ",43633846730,"9HNL-1HB","Male"
"L5NV-7ZQ",43633846731,"L1TH-HRK","Female"
"998F-RYD",43633846732,"GLB9-C37","Male"
"998F-RYD",43633846733,"G2YH-9WG","Female"
"9WYV-M96",43633846734,"GLW3-1SY","Male"
"9WYV-M96",43633846735,"998F-RBL","Female"
"L8B9-VWR",43633846736,"G9FS-D2J","Male"
"L8B9-VWR",43633846737,"GC9C-89Q","Female"
"9S8J-R9Z",43633846738,"9H27-6Y3","Male"
"9S8J-R9Z",43633846739,"MWBC-XS5","Female"
"LBLQ-5TN",43633846740,"GV18-6H7","Male"
"LBLQ-5TN",43633846741,"GVQY-MVQ","Female"
"G3KW-NLD",43633846742,"M1TN-H75","Male"
"G3KW-NLD",43633846743,"GHRS-RJY","Female"
"9CS3-646",43633846744,"9H17-VTZ","Male"
"9CS3-646",43633846745,"LY57-55F","Female"
"LH1T-486",43633846746,"99JL-VFV","Male"
"LH1T-486",43633846747,"GCS7-3JP","Female"
"LBXC-4KY",43633846748,"LBNP-5M3","Male"
"LBXC-4KY",43633846749,"G4SG-NWR","Female"
"M49C-X4T",43633846750,"LVVW-QMC","Male"
"M49C-X4T",43633846751,"GLGS-JN3","Female"
"GH7M-SN1",43633846752,"LM1H-8JF","Male"
"GH7M-SN1",43633846753,"LBDD-T2H","Female"
"M1TK-CR7",43633846754,"LYJ2-TZG","Male"
"M1TK-CR7",43633846755,"LYJ2-LF5","Female"
"9CSQ-RVL",43633846756,"G95M-WZ9","Male"
"9CSQ-RVL",43633846757,"9V7R-KN5","Female"
