"fid","ascendancy","parent","gender"
"M7KY-F9V",11307866848,"9CXW-5TN","Male"
"M7KY-FS7",11307866850,"LZJQ-XKD","Male"
"M7KY-FS7",11307866851,"93LJ-J5W","Female"
"LC8T-BWR",11307866852,"LYBT-Y8V","Male"
"LC8T-BWR",11307866853,"L1SB-FRL","Female"
"946P-W6L",11307866854,"GVXW-SZR","Male"
"946P-W6L",11307866855,"G7N9-BC6","Female"
"LYRL-5JV",11307866856,"L5VF-XKM","Male"
"LYRL-5JV",11307866857,"LTB7-ZD6","Female"
"LYR1-TPB",11307866858,"LTB7-5F2","Male"
"LYR1-TPB",11307866859,"GL5F-P19","Female"
"LC8T-BWR",11307866860,"LYBT-Y8V","Male"
"LC8T-BWR",11307866861,"L1SB-FRL","Female"
"946P-W6L",11307866862,"GVXW-SZR","Male"
"946P-W6L",11307866863,"G7N9-BC6","Female"
"GL5N-FH9",11307866872,"GFVN-RWY","Male"
"GL5N-FH9",11307866873,"GL5F-RLS","Female"
"KZGJ-SQ8",11307866880,"LYGH-JR3","Male"
"KZGJ-SQ8",11307866881,"L8WY-474","Female"
"L87F-RS8",11307866882,"9C8M-C8L","Male"
"L87F-RS8",11307866883,"GH7W-LP9","Female"
"998F-RYD",11307866884,"GLB9-C37","Male"
"998F-RYD",11307866885,"G2YH-9WG","Female"
"9WYV-M96",11307866886,"GLW3-1SY","Male"
"9WYV-M96",11307866887,"998F-RBL","Female"
"LYVT-2LR",11307866888,"GCZN-9ZR","Male"
"LYVT-2LR",11307866889,"G272-R16","Female"
"G6CS-LNN",11307866890,"G6CS-5L8","Male"
"G6CS-LNN",11307866891,"G8XT-D64","Female"
"M1TN-H75",11307866892,"GQ1S-8Z6","Male"
"M1TN-H75",11307866893,"GL5F-2BT","Female"
"L51Z-XMG",11307866896,"GJ8K-PWG","Male"
"L51Z-XMG",11307866897,"LJYH-M8G","Female"
"KZTY-WSH",11307866898,"LJ4D-ZCK","Male"
"KZTY-WSH",11307866899,"9S1L-ZP2","Female"
"9H17-VTZ",11307866900,"LZGQ-LJX","Male"
"9H17-VTZ",11307866901,"KDQH-DJG","Female"
"LY57-55F",11307866902,"GL9R-YL9","Male"
"LY57-55F",11307866903,"LDHQ-P5F","Female"
"KF51-BG4",11307866904,"9CXC-QVJ","Male"
"KF51-BG4",11307866905,"LCRK-1WX","Female"
"LBWR-LCB",11307866906,"KHQ6-TFB","Male"
"LBWR-LCB",11307866907,"LDSM-H39","Female"
"9HFS-58G",11307866908,"G4FD-78X","Male"
"9HFS-58G",11307866909,"GJWS-475","Female"
"L62Z-DDQ",11307866910,"G3SD-DNY","Male"
"L62Z-DDQ",11307866911,"GX47-24Y","Female"
"LZ1V-KTQ",11307866912,"9MWR-GHW","Male"
"LZ1V-KTQ",11307866913,"LZ1V-KT6","Female"
"GDN3-LQK",11307866914,"LH8G-2RH","Male"
"GDN3-LQK",11307866915,"LDW2-7JJ","Female"
"LYJ2-TZG",11307866920,"LBX8-DDN","Male"
"LYJ2-TZG",11307866921,"LDW2-4JB","Female"
"LYJ2-LF5",11307866922,"M1S9-5V6","Male"
"LBTD-DM3",11307866924,"GL9R-YL9","Male"
"LBTD-DM3",11307866925,"LDHQ-P5F","Female"
"LDSM-4M1",11307866926,"KHQ6-TFB","Male"
"LDSM-4M1",11307866927,"LDSM-H39","Female"
"GKDY-KLB",11307866928,"9HST-9PV","Male"
"GKDY-KLB",11307866929,"GNQH-HYL","Female"
"G6MT-Z2P",11307866930,"GJND-GTY","Male"
"G6MT-Z2P",11307866931,"G6QD-G3J","Female"
"LD78-CYZ",11307866932,"LHG4-N8V","Male"
"LD78-CYZ",11307866933,"LDW2-QLB","Female"
"LZ18-LSK",11307866934,"MGTC-QTS","Male"
"LZ18-LSK",11307866935,"LB23-RVZ","Female"
"LKPK-JYB",11307866936,"LYSL-M94","Male"
"LKPK-JYB",11307866937,"GKQY-VR6","Female"
"9CZJ-FHN",11307866938,"LD95-VV6","Male"
"9CZJ-FHN",11307866939,"LDS9-GP7","Female"
"L8WY-4K5",11307866940,"L7DH-8LR","Male"
"L8WY-4K5",11307866941,"LBLP-XKT","Female"
"MKG4-RM3",11307866942,"LBLP-Q79","Male"
"MKG4-RM3",11307866943,"LYJ7-NW3","Female"
"G27H-GXD",11307866946,"GNQJ-THB","Male"
"G27H-GXD",11307866947,"M1Y5-PGY","Female"
"949N-2DP",11307866962,"L2RD-92M","Male"
"949N-2DP",11307866963,"G8WB-SVN","Female"
"LHRS-J34",11307866972,"L2TM-PSD","Male"
"LHRS-J34",11307866973,"G2WD-3PH","Female"
"LRSD-3HH",11307866974,"9CHC-DR3","Male"
"LRSD-3HH",11307866975,"LRK4-R65","Female"
"LHRS-J34",11307866992,"L2TM-PSD","Male"
"LHRS-J34",11307866993,"G2WD-3PH","Female"
"LRSD-3HH",11307866994,"9CHC-DR3","Male"
"LRSD-3HH",11307866995,"LRK4-R65","Female"
"G2SJ-D5X",11307866996,"G2WD-NTP","Male"
"9H27-6Y3",11307866980,"G6LZ-TWJ","Male"
"MWBC-XS5",11307866982,"9ZHQ-5GQ","Male"
"MWBC-XS5",11307866983,"G6R2-BDM","Female"
"LHLG-7TK",11307866984,"GN4D-17G","Male"
"LHLG-7TK",11307866985,"G2WD-GYQ","Female"
"GSZP-CY5",11307866986,"GG38-QGV","Male"
