"fid","ascendancy","parent","gender"
"M3C2-XWW",14141029048,"KHQ1-JT1","Male"
"M3C2-XWW",14141029049,"29YV-ZPM","Female"
"G693-PH1",14141029050,"GGK3-XW9","Male"
"G693-PH1",14141029051,"G6CT-D2B","Female"
"9CHV-B26",14141030400,"GNSH-WMX","Male"
"9CHV-B26",14141030401,"G215-3C9","Female"
"GKVR-77F",14141030818,"9HTX-2CD","Male"
"GKVR-77F",14141030819,"GGPB-68K","Female"
"K417-PHT",14141031432,"LTTZ-YL8","Male"
"K417-PHT",14141031433,"LYSG-SY9","Female"
"9S3D-N8F",14141031434,"9C32-7PC","Male"
"9S3D-N8F",14141031435,"M5YG-GGX","Female"
"93LF-J1V",14141031436,"L1HZ-WR2","Male"
"93LF-J1V",14141031437,"MDWC-L73","Female"
"931M-DSZ",14141031438,"KFLG-12B","Male"
"931M-DSZ",14141031439,"M5YG-GGX","Female"
"99Y7-MCD",14141031440,"KN8N-WHW","Male"
"99Y7-MCD",14141031441,"9SYL-S5H","Female"
"LBKM-9MP",14141031442,"G67W-G57","Male"
"LBKM-9MP",14141031443,"MZHC-RBM","Female"
"L1QG-G8M",14141031444,"LDFZ-8Q1","Male"
"L1QG-G8M",14141031445,"LHPZ-VGH","Female"
"LDW5-66P",14141031448,"LD9R-RB7","Male"
"LDW5-66P",14141031449,"LDSS-6H5","Female"
"LDW5-623",14141031450,"LDMT-HMZ","Male"
"LDW5-623",14141031451,"LD91-ST3","Female"
"KCXK-S69",14141031452,"L8MB-ZMK","Male"
"KCXK-S69",14141031453,"MB1Q-ZWW","Female"
"GJR2-7VD",14141031454,"LDMT-W6R","Male"
"GJR2-7VD",14141031455,"LT83-H6M","Female"
"G6SH-XNH",14141031456,"GVNF-7TR","Male"
"G68J-57W",14141031460,"GGSV-M87","Male"
"G68J-57W",14141031461,"LY56-Z83","Female"
"LK3R-8J7",14141031496,"G2LS-TQ9","Male"
"LK3R-8J7",14141031497,"G2L9-TVQ","Female"
"99JL-VFV",14141031500,"GCS7-KQZ","Male"
"99JL-VFV",14141031501,"GJ6J-661","Female"
"GCS7-3JP",14141031502,"GC43-QQ9","Male"
"GCS7-3JP",14141031503,"GZ1L-YCZ","Female"
"GD1C-5T6",14141031508,"GD1Z-M6Q","Male"
"GD1C-5T6",14141031509,"GXQ2-JJL","Female"
"GJQQ-LFS",14141031536,"GSKL-TVF","Male"
"GJQQ-LFS",14141031537,"GSKG-9X9","Female"
"LHGX-D4M",14141031616,"LS68-F4Z","Male"
"LHGX-D4M",14141031617,"LQ56-BTN","Female"
"LDYS-338",14141031648,"L63H-5TT","Male"
"LDYS-338",14141031649,"LVND-2GL","Female"
"G2WJ-88H",14141031684,"G8WY-FK8","Male"
"L8JG-B3C",14141031686,"K1T8-C3G","Male"
"L8JG-B3C",14141031687,"LZGR-FC8","Female"
"LZXN-K7L",14141031688,"GJ15-2NP","Male"
"LZXN-K7L",14141031689,"LZGK-6BD","Female"
"G95Q-XJK",14141031690,"9CHV-B26","Male"
"G95Q-XJK",14141031691,"LZ2Z-ZZ8","Female"
"LBH1-CN5",14141031692,"9ZZ1-5Z1","Male"
"LBH1-CN5",14141031693,"G91P-199","Female"
"G8V6-ZDN",14141031704,"GV2X-XT6","Male"
"G8MK-TKS",14141031706,"G8M2-QGL","Male"
"G8MK-TKS",14141031707,"G8M2-Q7R","Female"
"GMMR-GHM",14141031708,"GLKQ-1BY","Male"
"GMMR-GHM",14141031709,"GVTN-8GM","Female"
"G6DW-37G",14141031710,"GDLZ-HKD","Male"
"G6DW-37G",14141031711,"G6DW-371","Female"
"KN4J-P1M",14141031712,"K8D7-F5D","Male"
"KN4J-P1M",14141031713,"L8MB-CYC","Female"
"L8M6-YW7",14141031714,"LDZ2-8G7","Male"
"L8M6-YW7",14141031715,"LY6V-8G3","Female"
"LDSS-ZMW",14141031716,"LDSS-8WS","Male"
"LDSS-ZMW",14141031717,"9ZCG-R7L","Female"
"LDSS-ZMD",14141031718,"LRHH-9JN","Male"
"LDSS-ZMD",14141031719,"LZGK-6BD","Female"
"LDSS-ZCS",14141031720,"G652-89H","Male"
"LDSS-ZCS",14141031721,"GQJ4-YYT","Female"
"LBDX-4LG",14141031722,"G78W-VCW","Male"
"LBDX-4LG",14141031723,"MM93-ND3","Female"
"LDW5-FB6",14141031724,"LDW5-66P","Male"
"LDW5-FB6",14141031725,"LDW5-623","Female"
"LDW5-N39",14141031726,"KCXK-S69","Male"
"LDW5-N39",14141031727,"GJR2-7VD","Female"
"G97B-RRN",14141031728,"GZ58-PZG","Male"
"G97B-RRN",14141031729,"GWXT-WZC","Female"
"GCS7-25R",14141031730,"GZWD-KRS","Male"
"GCS7-25R",14141031731,"GVNF-6R5","Female"
"LCP1-19Y",14141031748,"L51Z-XMG","Male"
"LCP1-19Y",14141031749,"KZTY-WSH","Female"
"2CNB-WKW",14141031750,"9H17-VTZ","Male"
"2CNB-WKW",14141031751,"LY57-55F","Female"
"GDHY-7SR",14141031760,"GXD4-VH6","Male"
"GDHY-7SR",14141031761,"GXDH-74P","Female"
"GLTH-3M3",14141031762,"GLTH-SF8","Male"
"GLTH-3M3",14141031763,"GLTH-M66","Female"
"LD1R-LZF",14141031768,"GNBX-9JC","Male"
"LD1R-LZF",14141031769,"GFC6-D1X","Female"
"LZ2K-W9Y",14141031770,"GD7G-BVP","Male"
"LZ2K-W9Y",14141031771,"9HG1-CKS","Female"
"9MH5-29J",14141031772,"9MH5-2Q7","Male"
"9MH5-29J",14141031773,"G6H3-26Y","Female"
"LZZW-6XG",14141031774,"M1W5-BFF","Male"
"LZZW-6XG",14141031775,"9CW5-JNL","Female"
"LH86-MHT",14141031780,"GMVG-TRT","Male"
"LH86-MHT",14141031781,"GLX6-MY5","Female"
