"fid","ascendancy","parent","gender"
"LZS9-ZC2",45271232432,"9HYQ-M4G","Male"
"LZS9-ZC2",45271232433,"GJGW-QM6","Female"
"LZ61-F76",45271232434,"LZ19-924","Male"
"LZ61-F76",45271232435,"GL5F-YH1","Female"
"LRFW-FFD",45271232440,"LTFG-ZR8","Male"
"LRFW-FFD",45271232441,"99HN-W8M","Female"
"GDQ1-93V",45271232442,"GX4S-B53","Male"
"GDQ1-93V",45271232443,"GVLD-N4D","Female"
"LZS9-ZC2",45271232480,"9HYQ-M4G","Male"
"LZS9-ZC2",45271232481,"GJGW-QM6","Female"
"LZ61-F76",45271232482,"LZ19-924","Male"
"LZ61-F76",45271232483,"GL5F-YH1","Female"
"LZS9-ZC2",45271232484,"9HYQ-M4G","Male"
"LZS9-ZC2",45271232485,"GJGW-QM6","Female"
"LZ61-F76",45271232486,"LZ19-924","Male"
"LZ61-F76",45271232487,"GL5F-YH1","Female"
"LRFW-FFD",45271232488,"LTFG-ZR8","Male"
"LRFW-FFD",45271232489,"99HN-W8M","Female"
"GDQ1-93V",45271232490,"GX4S-B53","Male"
"GDQ1-93V",45271232491,"GVLD-N4D","Female"
"LZS9-ZC2",45271232496,"9HYQ-M4G","Male"
"LZS9-ZC2",45271232497,"GJGW-QM6","Female"
"LZ61-F76",45271232498,"LZ19-924","Male"
"LZ61-F76",45271232499,"GL5F-YH1","Female"
"LRFW-FFD",45271232504,"LTFG-ZR8","Male"
"LRFW-FFD",45271232505,"99HN-W8M","Female"
"GDQ1-93V",45271232506,"GX4S-B53","Male"
"GDQ1-93V",45271232507,"GVLD-N4D","Female"
"G9R3-YW1",45271351488,"GKYZ-8KF","Male"
"G9R3-YW1",45271351489,"GGPV-1Q4","Female"
"LZ8D-9DK",45271351496,"MW4S-HPZ","Male"
"LZ8D-9DK",45271351497,"GGYL-CGH","Female"
"29H4-2Y1",45271351504,"GV1M-FDM","Male"
"29H4-2Y1",45271351505,"GKZ8-Q9M","Female"
"GKZ8-Q9M",45271351506,"G2DP-9XR","Male"
"G8W1-CJS",45271351508,"G7D4-7W8","Male"
"G8W1-CJS",45271351509,"GZ58-VPL","Female"
"GKCC-J1G",45271351510,"LZK3-LK2","Male"
"GKCC-J1G",45271351511,"M185-RW3","Female"
"GXND-XPX",45271351528,"G3WT-93Q","Male"
"GXND-XPX",45271351529,"GLQP-L8R","Female"
"G2BB-KMF",45271351530,"GS8V-XSL","Male"
"G2BB-KMF",45271351531,"GS8V-DF6","Female"
"G8DJ-NMC",45271351532,"LDW2-1TJ","Male"
"G8DJ-NMC",45271351533,"GHRD-YKD","Female"
"GVXS-LH4",45271351534,"GKDD-6GT","Male"
"GVXS-LH4",45271351535,"GXND-XLS","Female"
"GVZS-4T9",45271351536,"GKZ9-CQ5","Male"
"GVZS-4T9",45271351537,"GX7H-XSW","Female"
"L187-NYR",45271351540,"G9FS-BL2","Male"
"L187-NYR",45271351541,"GCSS-S7B","Female"
"9WQY-MZT",45271351542,"LTGB-3SJ","Male"
"9WQY-MZT",45271351543,"GGNP-Y62","Female"
"GDJ1-B23",45271351552,"9WPR-S68","Male"
"GDJ1-B23",45271351553,"G2YX-ZTP","Female"
"LDHB-RRD",45271351624,"9HTX-2CD","Male"
"LDHB-RRD",45271351625,"L83J-4S6","Female"
"GKVP-QMK",45271351626,"LDHS-Z3V","Male"
"GKVP-QMK",45271351627,"LZGK-ZV2","Female"
"9HM8-KNP",45271352320,"GGW9-K2T","Male"
"9HM8-KNP",45271352321,"G39X-ST6","Female"
"2W31-DF3",45271352322,"GQMG-Y4W","Male"
"2W31-DF3",45271352323,"GSBT-JM7","Female"
"L1MT-HC1",45271352328,"L134-D1P","Male"
"L1MT-HC1",45271352329,"L8YY-R1N","Female"
"GVGZ-DCK",45271352330,"LDQ1-RBN","Male"
"GVGZ-DCK",45271352331,"GVN6-YQL","Female"
"LHJ1-Z2N",45271352344,"G269-7QK","Male"
"9WPR-S68",45271353856,"LD3L-3PY","Male"
"9WPR-S68",45271353857,"9H47-T4V","Female"
"9HTX-2CD",45271354000,"9HRG-JDL","Male"
"9HTX-2CD",45271354001,"LDH1-G9D","Female"
"LZGK-ZV2",45271354006,"LZ1T-YG5","Male"
"LZGK-ZV2",45271354007,"LZZF-5Z1","Female"
"LY66-YCC",45271354896,"949X-7G7","Male"
"LY66-YCC",45271354897,"L1TC-V1Z","Female"
"L1W1-M5G",45271354898,"9CNQ-BYP","Male"
"L1W1-M5G",45271354899,"GGQF-6BP","Female"
"GKPP-C4G",45271354902,"9SM9-6JN","Male"
"GKPP-C4G",45271354903,"9CDC-8J2","Female"
"G7YH-3GJ",45271354912,"GV4P-VY5","Male"
"G7YH-3GJ",45271354913,"GGJD-JSR","Female"
"GC45-DB8",45271354914,"GZRK-SFB","Male"
"GC45-DB8",45271354915,"GVSP-WS2","Female"
"LDM1-ZJW",45271355008,"GQ4Z-6J2","Male"
"LDM1-ZJW",45271355009,"G7SN-QXZ","Female"
"GVN6-BNX",45271355010,"MBL5-X8J","Male"
"GVN6-BNX",45271355011,"GX1B-KYF","Female"
"K4P4-YKZ",45271355012,"G8F3-MXY","Male"
"K4P4-YKZ",45271355013,"2MGY-PG6","Female"
"LZGB-752",45271355014,"LK6D-M2Y","Male"
"LZGB-752",45271355015,"LZJQ-KN6","Female"
"G8CD-FCD",45271355016,"9WCC-FSZ","Male"
"G8CD-FCD",45271355017,"LVKC-WC1","Female"
"LHRH-CJ8",45271357442,"L4Q5-T4F","Male"
"LHRH-CJ8",45271357443,"GCMX-ZBY","Female"
"94NF-4HS",45271357472,"LV8D-MTY","Male"
"94NF-4HS",45271357473,"GNJG-3Y2","Female"
"L1ZM-J6S",45271357474,"9CXC-BT8","Male"
"L1ZM-J6S",45271357475,"L8MP-T1Y","Female"
"GWLB-P8V",45271357476,"G4T8-TCQ","Male"
"GWLB-P8V",45271357477,"LRS4-5JG","Female"
"GG68-KTV",45271357504,"GG6D-QHP","Male"
"GG68-KTV",45271357505,"GGJQ-H5J","Female"
"LDSQ-XRK",45271357508,"LDSK-V77","Male"
"LDSQ-XRK",45271357509,"LDSQ-F68","Female"
"LCFL-9DP",45271357510,"LB27-YWT","Male"
"LCFL-9DP",45271357511,"GWZB-NNM","Female"
"LD9R-RYR",45271357512,"LCRR-KM2","Male"
"LD9R-RYR",45271357513,"LDW5-JN2","Female"
"M15L-V4Q",45271357514,"LD9Y-C7T","Male"
"M15L-V4Q",45271357515,"LD9Y-CW9","Female"
"L133-HLP",45271357516,"94T6-749","Male"
"L133-HLP",45271357517,"GLLC-968","Female"
"KH8N-T92",45271357518,"L1DW-Q5N","Male"
"KH8N-T92",45271357519,"2781-6PP","Female"
"GZ58-YQK",45271357520,"G3MC-8XP","Male"
"GZ58-YQK",45271357521,"G4MG-RFM","Female"
"GVD8-NJ7",45271357526,"GPSX-XT1","Male"
"GVD8-NJ7",45271357527,"GPSX-KP8","Female"
