"fid","ascendancy","parent","gender"
"9HVG-3HS",15717884696,"LYPR-VX5","Male"
"9HVG-3HS",15717884697,"LY6D-WK1","Female"
"MRRC-VW8",15717884698,"LY6D-VDY","Male"
"MRRC-VW8",15717884699,"LY6D-V66","Female"
"9CX7-S59",15717884700,"GLT4-TVW","Male"
"934P-KGV",15717884702,"K4LT-K4X","Male"
"934P-KGV",15717884703,"LVV3-7SJ","Female"
"9CN3-8JY",15717884704,"9CS6-TP3","Male"
"9CN3-8JY",15717884705,"M9BB-C3Y","Female"
"M1XY-96Y",15717884706,"L1VL-MX4","Male"
"M1XY-96Y",15717884707,"L6KR-TGH","Female"
"LB3H-3BD",15717884708,"L8WY-4NN","Male"
"LB3H-3BD",15717884709,"LZZW-6XG","Female"
"9WPR-2DC",15717884710,"LYQ1-9KM","Male"
"9WPR-2DC",15717884711,"GLKF-YTD","Female"
"9C69-N2F",15717884712,"L1H5-WPB","Male"
"9C69-N2F",15717884713,"LCRB-QSW","Female"
"L133-6GS",15717884714,"G8WB-VNV","Male"
"L133-6GS",15717884715,"GZVQ-B5V","Female"
"9CN3-8JY",15717884716,"9CS6-TP3","Male"
"9CN3-8JY",15717884717,"M9BB-C3Y","Female"
"M1XY-96Y",15717884718,"L1VL-MX4","Male"
"M1XY-96Y",15717884719,"L6KR-TGH","Female"
"9HBT-X6S",15717884720,"LBBZ-8DB","Male"
"9HBT-X6S",15717884721,"LHZT-ZL9","Female"
"9CW3-3SK",15717884722,"9CS3-646","Male"
"9CW3-3SK",15717884723,"LY6J-G8R","Female"
"KF9B-5KD",15717884724,"LBV3-PXG","Male"
"KF9B-5KD",15717884725,"L8WB-MRM","Female"
"LDSM-3YK",15717884726,"LTC9-L6F","Male"
"LDSM-3YK",15717884727,"LTC9-G9Y","Female"
"9HVG-3HS",15717884736,"LYPR-VX5","Male"
"9HVG-3HS",15717884737,"LY6D-WK1","Female"
"MRRC-VW8",15717884738,"LY6D-VDY","Male"
"MRRC-VW8",15717884739,"LY6D-V66","Female"
"9CX7-S59",15717884740,"GLT4-TVW","Male"
"934P-KGV",15717884742,"K4LT-K4X","Male"
"934P-KGV",15717884743,"LVV3-7SJ","Female"
"LH73-3ML",15717884744,"GSRV-2D8","Male"
"LH73-3ML",15717884745,"LBZ2-33H","Female"
"G2JV-2R6",15717884772,"L55P-QVF","Male"
"G2JV-2R6",15717884773,"GGQM-PJZ","Female"
"L133-KLM",15717884780,"LBKB-VP5","Male"
"L133-KLM",15717884781,"29YP-N36","Female"
"LZKN-97G",15717884782,"LHLV-GKQ","Male"
"LZKN-97G",15717884783,"M12G-SFX","Female"
"KHGK-FT4",15717884784,"M9L6-6YN","Male"
"KHGK-FT4",15717884785,"2MYM-NS1","Female"
"GZLL-ZY9",15717884786,"GD4S-KVF","Male"
"GZLL-ZY9",15717884787,"GX7F-TKC","Female"
"L1Q8-65G",15717884788,"L1Z8-522","Male"
"L1Q8-65G",15717884789,"L1S4-4N9","Female"
"MXWH-HJ8",15717884790,"LDW5-FB6","Male"
"MXWH-HJ8",15717884791,"LDW5-N39","Female"
"LR5W-LJ9",15717884792,"LHF5-NRF","Male"
"LR5W-LJ9",15717884793,"L8YS-939","Female"
"LVYZ-59L",15717884794,"GNSC-GX2","Male"
"LVYZ-59L",15717884795,"G6T4-Y59","Female"
"LB5L-3KM",15717884796,"KZ38-GLR","Male"
"LB5L-3KM",15717884797,"LZLH-GT3","Female"
"9C42-Q4M",15717884798,"G9GH-9BQ","Male"
