"fid","ascendancy","parent","gender"
"L19Q-5K2",891753080,"L2FR-ZV6","Male"
"L19Q-5K2",891753081,"LWN4-HKG","Female"
"944N-XPG",891753082,"KN73-Y7F","Male"
"944N-XPG",891753083,"L1MS-NFP","Female"
"K87Y-T65",891753084,"KHH7-5JH","Male"
"K87Y-T65",891753085,"LYD7-YY1","Female"
"LYKP-D42",891753086,"M6HL-7N8","Male"
"LYKP-D42",891753087,"48HM-XVK","Female"
"KZM5-ZBF",891753088,"L17T-XQP","Male"
"KZM5-ZBF",891753089,"G22T-GXQ","Female"
"LQ84-ZNN",891753090,"94ZD-P2N","Male"
"LQ84-ZNN",891753091,"GVXK-5ZT","Female"
"MLMB-VL2",891753092,"9CMV-X3M","Male"
"MLMB-VL2",891753093,"9CMV-X3W","Female"
"KVP1-9TN",891753094,"LJ5K-LXR","Male"
"KVP1-9TN",891753095,"LJRR-YWW","Female"
"GD82-BG4",891753096,"GHV6-3NH","Male"
"GD82-BG4",891753097,"GXYJ-WXV","Female"
"GFG3-JW6",891753098,"LJ1B-4T3","Male"
"GFG3-JW6",891753099,"G3KZ-PXR","Female"
"LYK6-CT9",891753100,"9HBX-CQ5","Male"
"LYK6-CT9",891753101,"KFD5-HFN","Female"
"L87D-Q72",891753102,"LYTV-M7V","Male"
"L87D-Q72",891753103,"MDQM-J2V","Female"
"GZ5R-8XZ",891753104,"K232-PVY","Male"
"GZ5R-8XZ",891753105,"GZ5R-4QW","Female"
"GVX5-ZFT",891753108,"G99D-8GC","Male"
"GVX5-ZFT",891753109,"G99D-FNY","Female"
"G998-BW2",891753110,"K2JR-W6R","Male"
"G998-BW2",891753111,"G7PM-TX3","Female"
"L528-M9W",891753112,"LDLH-DPL","Male"
"L528-M9W",891753113,"GDGN-6LZ","Female"
"L8YQ-BM3",891753114,"LTZ8-51K","Male"
"L8YQ-BM3",891753115,"GXN8-52V","Female"
"G9GQ-VGW",891753116,"L2VZ-N2D","Male"
"G9GQ-VGW",891753117,"M1JC-CL1","Female"
"LYFG-Q9L",891753118,"L2T1-85T","Male"
"LYFG-Q9L",891753119,"GFGQ-3WG","Female"
"LKKM-752",891753120,"LZXL-ZFL","Male"
"LKKM-752",891753121,"M4VH-1FX","Female"
"LKKM-7R6",891753122,"9H8D-NKZ","Male"
"LKKM-7R6",891753123,"MS5M-GB2","Female"
"934Q-GWT",891753124,"L8R5-8PV","Male"
"934Q-GWT",891753125,"LTTC-D5R","Female"
"LHH4-X9T",891753126,"L1ZM-MNW","Male"
"LHH4-X9T",891753127,"GDTY-CG7","Female"
"21RG-C86",891753128,"LD97-YRL","Male"
"21RG-C86",891753129,"LBJR-L1Q","Female"
"LD9W-MN9",891753130,"9HFS-PKH","Male"
"LD9W-MN9",891753131,"9HFS-GG1","Female"
"9H8D-21L",891753132,"99LP-BYW","Male"
"9H8D-21L",891753133,"LDLH-68S","Female"
"948L-FYP",891753134,"LBGV-7WG","Male"
"948L-FYP",891753135,"K451-575","Female"
"GM2Q-C13",891753136,"GQRB-L8K","Male"
"GM2Q-C13",891753137,"K8B6-KX8","Female"
"GFVW-KM4",891753138,"LRQZ-NPM","Male"
"GFVW-KM4",891753139,"GZYP-H7P","Female"
"9Q3R-1RB",891753140,"LY9J-4WR","Male"
"9Q3R-1RB",891753141,"LBP9-Y7L","Female"
"GDN5-ZK7",891753142,"L8WY-4CZ","Male"
"GDN5-ZK7",891753143,"9CCY-ZPW","Female"
"GWXK-M4D",891753144,"KN7K-L5P","Male"
"GWXK-M4D",891753145,"GSGV-41J","Female"
"GJ4Z-V7N",891753146,"GQRB-L8K","Male"
"GJ4Z-V7N",891753147,"K8B6-KX8","Female"
"LD7Z-FCT",891753148,"GMNH-42R","Male"
"LD7Z-FCT",891753149,"GQDR-1NK","Female"
"LYD7-TB9",891753152,"9HBT-X6S","Male"
"LYD7-TB9",891753153,"9CW3-3SK","Female"
"9C8T-V1R",891753154,"KF9B-5KD","Male"
"9C8T-V1R",891753155,"LDSM-3YK","Female"
"MRMP-3HL",891753156,"MQ97-2VC","Male"
