"fid","ascendancy","parent","gender"
"LVFV-M6Q",90923266,"G849-ZMQ","Male"
"LVFV-M6Q",90923267,"G849-3MC","Female"
"L1ZG-4R7",90923280,"L1ZG-QNN","Male"
"L1ZG-4R7",90923281,"GC49-D4N","Female"
"9CHH-Z1M",90923282,"LZZS-HKM","Male"
"9CHH-Z1M",90923283,"KZ1Y-J69","Female"
"9Z8W-9XK",90923284,"KZ2X-JRT","Male"
"9Z8W-9XK",90923285,"L87D-Q7V","Female"
"LVS6-TR4",90923286,"LBJF-GP2","Male"
"LVS6-TR4",90923287,"GH6Y-P8N","Female"
"94RX-T2F",90923288,"LD97-5H9","Male"
"94RX-T2F",90923289,"LRBW-T4W","Female"
"9MB1-BY8",90923290,"KFKV-97C","Male"
"9MB1-BY8",90923291,"9CHH-WJS","Female"
"LH91-DX5",90923292,"LY98-3K7","Male"
"LH91-DX5",90923293,"KNSZ-X9V","Female"
"LY9D-D6K",90923294,"LBJQ-ZRV","Male"
"LY9D-D6K",90923295,"LY9P-8G6","Female"
"GXQJ-235",90923296,"9ZCC-PTL","Male"
"GXQJ-235",90923297,"GXQJ-LH6","Female"
"LJR3-HM3",90923298,"GM6J-SFG","Male"
"977N-DLY",90923300,"97D4-D9M","Male"
"977N-DLY",90923301,"9H92-XWD","Female"
"9HY5-ST1",90923302,"LYQP-GSF","Male"
"9HY5-ST1",90923303,"9WPP-BNT","Female"
"94RX-T2F",90923304,"LD97-5H9","Male"
"94RX-T2F",90923305,"LRBW-T4W","Female"
"9MB1-BY8",90923306,"KFKV-97C","Male"
"9MB1-BY8",90923307,"9CHH-WJS","Female"
"LH91-DX5",90923308,"LY98-3K7","Male"
"LH91-DX5",90923309,"KNSZ-X9V","Female"
"LY9D-D6K",90923310,"LBJQ-ZRV","Male"
"LY9D-D6K",90923311,"LY9P-8G6","Female"
"MB45-F2T",90923328,"LB92-ZXM","Male"
"MB45-F2T",90923329,"K84C-9YZ","Female"
"LB92-VK6",90923330,"9Z8Y-8HL","Male"
"LB92-VK6",90923331,"MTYS-JQG","Female"
"L5GN-Q5Q",90923332,"9M7Y-2W5","Male"
"L5GN-Q5Q",90923333,"L6FQ-C1W","Female"
"LYZR-2Q4",90923334,"93HW-J56","Male"
"LYZR-2Q4",90923335,"GKZN-R7P","Female"
"L7PC-D5P",90923336,"L1BT-6L6","Male"
"L7PC-D5P",90923337,"LTBN-JC4","Female"
"LYYC-9SL",90923338,"L8PJ-FJ6","Male"
"LYYC-9SL",90923339,"GFXR-W5B","Female"
"977N-DLY",90923340,"97D4-D9M","Male"
"977N-DLY",90923341,"9H92-XWD","Female"
"9HY5-ST1",90923342,"LYQP-GSF","Male"
"9HY5-ST1",90923343,"9WPP-BNT","Female"
"MHWK-NHZ",90923344,"LCZD-MGM","Male"
"MHWK-NHZ",90923345,"9CC6-SY8","Female"
"LB7Y-V7Z",90923346,"L2PC-C3Z","Male"
"LB7Y-V7Z",90923347,"MD29-6GV","Female"
"LHYG-P92",90923348,"LYPD-11V","Male"
"LHYG-P92",90923349,"KCZC-99Q","Female"
"94RX-T2F",90923352,"LD97-5H9","Male"
"94RX-T2F",90923353,"LRBW-T4W","Female"
"9MB1-BY8",90923354,"KFKV-97C","Male"
"9MB1-BY8",90923355,"9CHH-WJS","Female"
"LH91-DX5",90923356,"LY98-3K7","Male"
"LH91-DX5",90923357,"KNSZ-X9V","Female"
"LY9D-D6K",90923358,"LBJQ-ZRV","Male"
"LY9D-D6K",90923359,"LY9P-8G6","Female"
"LRG7-14R",90923392,"LDQ7-W83","Male"
"LRG7-14R",90923393,"G86V-BTN","Female"
"GK3D-W43",90923394,"GNQ9-6V8","Male"
"GK3D-W43",90923395,"MQ4J-BKM","Female"
"GWFB-7YL",90923396,"LHND-F6B","Male"
"GWFB-7YL",90923397,"LHND-FX1","Female"
"G98D-4Y2",90923398,"9CHT-JD1","Male"
"G98D-4Y2",90923399,"9CHT-J6S","Female"
"GVSX-L11",90923424,"GLTX-GNK","Male"
"GVSX-L11",90923425,"G87T-8LW","Female"
"G77T-JC6",90923426,"L2TY-S6V","Male"
