"fid","ascendancy","parent","gender"
"G6LZ-TWJ",45289938056,"L5LL-BRL","Male"
"G6LZ-TWJ",45289938057,"GZ4M-H94","Female"
"G6R2-BDM",45289938062,"GFZ2-JTZ","Male"
"LDSK-V77",45289938624,"L8RR-S6X","Male"
"LDSK-V77",45289938625,"L8RR-S6J","Female"
"LDSQ-F68",45289938626,"9CCG-XPQ","Male"
"LDSQ-F68",45289938627,"GFQJ-6W3","Female"
"LB27-YWT",45289938628,"GH7M-QSF","Male"
"LB27-YWT",45289938629,"LYTM-8KB","Female"
"GWZB-NNM",45289938630,"L8YY-PH5","Male"
"GWZB-NNM",45289938631,"KFX1-BZD","Female"
"9HTX-2CD",45289938688,"9HRG-JDL","Male"
"9HTX-2CD",45289938689,"LDH1-G9D","Female"
"LZGK-ZV2",45289938694,"LZ1T-YG5","Male"
"LZGK-ZV2",45289938695,"LZZF-5Z1","Female"
"GGG7-Q5M",45289938704,"G6TC-GD8","Male"
"GGG7-Q5M",45289938705,"GGG3-LR4","Female"
"GZL1-BTV",45289938706,"GZVH-K4C","Male"
"GZL1-BTV",45289938707,"GZVH-NJM","Female"
"28YJ-Z4N",45289938716,"9HTX-2CD","Male"
"28YJ-Z4N",45289938717,"G39Q-HBK","Female"
"GGGT-9MX",45289938718,"MXVC-BK8","Male"
"G233-LXN",45289938720,"GGJD-LJM","Male"
"G233-LXN",45289938721,"G2PL-CYW","Female"
"GC7G-R6L",45289938728,"9CHR-8ZW","Male"
"GC7G-R6L",45289938729,"GVWL-TZN","Female"
"GC7P-77S",45289938730,"G2PK-2PB","Male"
"GC7P-77S",45289938731,"GVXD-YLR","Female"
"LBKM-2H9",45289938752,"M6CX-71W","Male"
"LBKM-2H9",45289938753,"M6CX-7YW","Female"
"LBDY-3J8",45289938754,"MNGL-KK4","Male"
"LBDY-3J8",45289938755,"94TJ-T3B","Female"
"MKTV-TMC",45289938760,"GG5X-Q83","Male"
"MKTV-TMC",45289938761,"GG5X-X2N","Female"
"GJ9M-PR2",45289938768,"GQ6F-W6Y","Male"
"GJ9M-PR2",45289938769,"G2N1-2HM","Female"
"LZLG-V3F",45289938772,"L7NG-DRP","Male"
"LZLG-V3F",45289938773,"LYTH-K3C","Female"
"LH6K-2BP",45289938774,"LTT6-YJQ","Male"
"LH6K-2BP",45289938775,"GV8X-JR1","Female"
"LD9R-RYR",45289938784,"LCRR-KM2","Male"
"LD9R-RYR",45289938785,"LDW5-JN2","Female"
"M15L-V4Q",45289938786,"LD9Y-C7T","Male"
"M15L-V4Q",45289938787,"LD9Y-CW9","Female"
"L133-HLP",45289938788,"94T6-749","Male"
"L133-HLP",45289938789,"GLLC-968","Female"
"KH8N-T92",45289938790,"L1DW-Q5N","Male"
"KH8N-T92",45289938791,"2781-6PP","Female"
"L8BY-3VJ",45289938792,"L8YY-PP2","Male"
"L8BY-3VJ",45289938793,"LT5Z-556","Female"
"94BP-X4Z",45289938794,"LBGF-H83","Male"
"94BP-X4Z",45289938795,"LZ56-WY6","Female"
"L8YY-5HK",45289938796,"9CXC-B7Y","Male"
"L8YY-5HK",45289938797,"LZBY-TS8","Female"
"L8WB-D2Z",45289938798,"GK9Q-S8F","Male"
"L8WB-D2Z",45289938799,"GK85-LHZ","Female"
"L8YY-PD5",45289938800,"L8YY-PZ9","Male"
"L8YY-PD5",45289938801,"9H65-XXK","Female"
"MBV2-T1M",45289938802,"GVD8-XBR","Male"
"MBV2-T1M",45289938803,"GVD8-NJ7","Female"
"GKZZ-K49",45289938804,"GGZQ-BP3","Male"
"GKZZ-K49",45289938805,"GHNF-BYC","Female"
"GL6R-9XP",45289938806,"GG38-D9W","Male"
"GL6R-9XP",45289938807,"GN8V-37D","Female"
"KJP2-TBR",45289938808,"LZLG-V3F","Male"
"KJP2-TBR",45289938809,"LH6K-2BP","Female"
"GFN3-DQ5",45289938810,"GJYM-TGG","Male"
"GFN3-DQ5",45289938811,"LBPM-PVV","Female"
"GQ59-8LX",45289938812,"GQMM-WCR","Male"
"GQ59-8LX",45289938813,"G29Z-H7W","Female"
"GSCJ-Z9D",45289938814,"LYS6-FRB","Male"
"GSCJ-Z9D",45289938815,"L1JY-KRP","Female"
"LZZK-7QX",45289938816,"M6BM-GL3","Male"
"LZZK-7QX",45289938817,"L228-6GM","Female"
"G8D1-62Y",45289938820,"M6BM-GL3","Male"
"G8D1-62Y",45289938821,"L228-6GM","Female"
"GCXR-Q7Y",45289938822,"GCQF-99Z","Male"
"GCXR-Q7Y",45289938823,"GJ5H-JTS","Female"
"LD9P-Q15",45289938824,"LTZK-Z7P","Male"
"LD9P-Q15",45289938825,"2MRF-VW3","Female"
"LKDQ-86Y",45289938826,"G24S-49V","Male"
"GNK2-CCY",45289938828,"GFCP-JW5","Male"
"LH68-32D",45289938840,"G6RT-HRZ","Male"
"LH68-32D",45289938841,"GVNK-YHT","Female"
"G95P-96W",45289938844,"G95G-R8Z","Male"
"G95P-96W",45289938845,"G95G-5GR","Female"
"GW1J-L9F",45289938848,"GW1V-8HF","Male"
"GHXN-VML",45289938880,"LZPW-QRY","Male"
"GHXN-VML",45289938881,"GCWX-4BR","Female"
"9CCZ-PKB",45289938888,"9Z8P-D5J","Male"
"9CCZ-PKB",45289938889,"MHPT-LNL","Female"
"L75S-MVR",45289938890,"G2HQ-H3Y","Male"
"L75S-MVR",45289938891,"G2HQ-4SW","Female"
"GFDK-41H",45289938896,"GFDK-Z7W","Male"
"LBWD-HLB",45289938912,"LBWD-HPQ","Male"
"LBWD-HLB",45289938913,"GZYY-H3P","Female"
"GQ61-KWP",45289938928,"LD9P-Q15","Male"
"GQ61-KWP",45289938929,"GCXR-Q7Y","Female"
"G286-7NZ",45289938930,"GHG7-6YR","Male"
"G286-7NZ",45289938931,"G286-WNT","Female"
"G242-XCP",45289938932,"G8D1-62Y","Male"
"G242-XCP",45289938933,"G6TZ-Q2F","Female"
"GQ61-KWP",45289938936,"LD9P-Q15","Male"
"GQ61-KWP",45289938937,"GCXR-Q7Y","Female"
"G286-7NZ",45289938938,"GHG7-6YR","Male"
"G286-7NZ",45289938939,"G286-WNT","Female"
"G242-XCP",45289938940,"G8D1-62Y","Male"
"G242-XCP",45289938941,"G6TZ-Q2F","Female"
"GKVJ-69Y",45289938944,"9WMP-NNQ","Male"
"GKVJ-69Y",45289938945,"945D-J9Y","Female"
"G2GG-V2Y",45289938946,"G2GG-TYT","Male"
"G2GG-V2Y",45289938947,"G2GG-LMB","Female"
"GLBZ-FVT",45289938948,"GLBC-P5G","Male"
"GLBZ-FVT",45289938949,"GLB8-DJ1","Female"
"LZ9M-HWG",45289938952,"LZPK-P7H","Male"
"LZ9M-HWG",45289938953,"GN4S-LXY","Female"
"9M85-YGM",45289938954,"L8YY-PH5","Male"
"9M85-YGM",45289938955,"KFX1-BZD","Female"
"21JJ-KNR",45289938956,"GX7F-1V3","Male"
"21JJ-KNR",45289938957,"L179-W5T","Female"
"GZL8-6WN",45289938958,"LZPK-K9R","Male"
"GZL8-6WN",45289938959,"GMNF-CHM","Female"
"LZGK-GZB",45289938976,"LZ8D-9DK","Male"
"LZGK-GZB",45289938977,"GK9J-9XB","Female"
"MXKR-J9R",45289938978,"9QZD-J5R","Male"
"MXKR-J9R",45289938979,"L18P-6ZG","Female"
"9HTX-2CD",45289938980,"9HRG-JDL","Male"
"9HTX-2CD",45289938981,"LDH1-G9D","Female"
"G39Q-HBK",45289938982,"KX2S-NWF","Male"
"G39Q-HBK",45289938983,"L7GV-KKS","Female"
"GHD2-HFW",45289938984,"GNMT-9B8","Male"
"GHD2-HFW",45289938985,"GQMB-LY2","Female"
"GGNF-TFK",45289938986,"G2L1-NGS","Male"
"GGNF-TFK",45289938987,"LYS8-8T1","Female"
"LDST-G1M",45289938988,"LDST-GBG","Male"
"LDST-G1M",45289938989,"GQHJ-RF8","Female"
"GSCT-6ST",45289938990,"L8YB-MKM","Male"
"GSCT-6ST",45289938991,"GGRB-NL2","Female"
"LDSK-NZJ",45289938992,"9CXC-BT8","Male"
"LDSK-NZJ",45289938993,"L8MP-T1Y","Female"
"LDSH-S2T",45289938994,"LDSH-S6J","Male"
"LDSH-S2T",45289938995,"KND9-P91","Female"
"GW69-B2J",45289938996,"G71X-VLP","Male"
"GW69-B2J",45289938997,"G278-RXX","Female"
"GXQD-1QL",45289938998,"GKYP-ZCF","Male"
"GXQD-1QL",45289938999,"GKYP-T1X","Female"
"KJP2-TBR",45289939000,"LZLG-V3F","Male"
"KJP2-TBR",45289939001,"LH6K-2BP","Female"
"GFN3-DQ5",45289939002,"GJYM-TGG","Male"
"GFN3-DQ5",45289939003,"LBPM-PVV","Female"
"GQ59-8LX",45289939004,"GQMM-WCR","Male"
"GQ59-8LX",45289939005,"G29Z-H7W","Female"
"GSCJ-Z9D",45289939006,"LYS6-FRB","Male"
"GSCJ-Z9D",45289939007,"L1JY-KRP","Female"
"GV4P-VY5",45289939200,"LCCZ-SSV","Male"
"GV4P-VY5",45289939201,"GSC5-SBV","Female"
"GGJD-JSR",45289939202,"G9FS-BL2","Male"
"GGJD-JSR",45289939203,"GGXP-5J3","Female"
"GZRK-SFB",45289939204,"GLZW-7GF","Male"
"GZRK-SFB",45289939205,"GVSG-X5N","Female"
"GVSP-WS2",45289939206,"G6T6-SZ3","Male"
"GVSP-WS2",45289939207,"GZB1-L61","Female"
"L8MB-ZFR",45289939984,"L8MB-ZFB","Male"
"L8MB-ZFR",45289939985,"L2TM-K5G","Female"
"9C3G-SSM",45289939988,"GL2C-MLS","Male"
"9C3G-SSM",45289939989,"GL2H-PG1","Female"
"GZ49-QNV",45289940992,"GKVJ-69Y","Male"
"GZ49-QNV",45289940993,"G2GG-V2Y","Female"
"GX7F-YKZ",45289940994,"GLBZ-FVT","Male"
"GX7F-YKZ",45289940995,"GLB8-4LY","Female"
"MBGG-7NP",45289940996,"LZ9M-HWG","Male"
"MBGG-7NP",45289940997,"9M85-YGM","Female"
"LD9R-SHL",45289940998,"21JJ-KNR","Male"
"LD9R-SHL",45289940999,"GZL8-6WN","Female"
"9QZ9-C18",45289941008,"LZGK-GZB","Male"
"9QZ9-C18",45289941009,"MXKR-J9R","Female"
"LHKK-GP5",45289941010,"9HTX-2CD","Male"
"LHKK-GP5",45289941011,"G39Q-HBK","Female"
"GXDM-JXD",45289941012,"GHD2-HFW","Male"
"GXDM-JXD",45289941013,"GGNF-TFK","Female"
"L85Z-921",45289941014,"LDST-G1M","Male"
"L85Z-921",45289941015,"GSCT-6ST","Female"
"GJ8K-PWG",45289941016,"LDSK-NZJ","Male"
"GJ8K-PWG",45289941017,"LDSH-S2T","Female"
"LJYH-M8G",45289941018,"GW69-B2J","Male"
"LJYH-M8G",45289941019,"GXQD-1QL","Female"
"LDMT-W6R",45289941020,"KJP2-TBR","Male"
"LDMT-W6R",45289941021,"GFN3-DQ5","Female"
"LT83-H6M",45289941022,"GQ59-8LX","Male"
"LT83-H6M",45289941023,"GSCJ-Z9D","Female"
"GH5Y-9HC",45289941664,"GX52-ZZQ","Male"
"GH5Y-9HC",45289941665,"GFW7-86Y","Female"
"G6TX-KJJ",45289941666,"GLBY-DYH","Male"
"G8WB-MGZ",45289941888,"G7T1-72X","Male"
"G8WB-MGZ",45289941889,"G7TB-YKK","Female"
"GZ11-7D6",45289941890,"GX7C-LRS","Male"
"GZ11-7D6",45289941891,"GN1M-ZZK","Female"
"GV1G-PNW",45289941892,"GG1P-3D3","Male"
"GV1G-PNW",45289941893,"GG1P-C6R","Female"
"G9BS-LX8",45289941904,"L2Y1-PH3","Male"
"GJM6-MPH",45289941910,"GJMD-YMZ","Male"
"GJM6-MPH",45289941911,"G6YJ-SZ6","Female"
"GH5Y-9HC",45289941968,"GX52-ZZQ","Male"
"GH5Y-9HC",45289941969,"GFW7-86Y","Female"
"G6TX-KJJ",45289941970,"GLBY-DYH","Male"
"GH5Y-9HC",45289941984,"GX52-ZZQ","Male"
"GH5Y-9HC",45289941985,"GFW7-86Y","Female"
"G6TX-KJJ",45289941986,"GLBY-DYH","Male"
"L1ZH-YYR",45289943072,"L1M4-17R","Male"
"L1ZH-YYR",45289943073,"L1ZC-MM6","Female"
"KGSQ-35V",45289943080,"L1H5-9N6","Male"
"KGSQ-35V",45289943081,"G2LB-R53","Female"
"2RBY-DV6",45289943088,"L1M4-17R","Male"
"2RBY-DV6",45289943089,"L1ZC-MM6","Female"
"GG7D-MRS",45289943104,"GGNM-PGR","Male"
"GG7D-MRS",45289943105,"GG78-1G9","Female"
"L134-D1P",45289943120,"L1YH-R4C","Male"
"L134-D1P",45289943121,"GJ1M-N4H","Female"
"L8YY-R1N",45289943122,"G4ZC-SB2","Male"
"L8YY-R1N",45289943123,"GK1J-BTQ","Female"
"LDQ1-RBN",45289943124,"LDQ1-R1D","Male"
"LDQ1-RBN",45289943125,"G2LB-ZX1","Female"
"9HRG-JDL",45289943840,"LZDH-NFR","Male"
"9HRG-JDL",45289943841,"LD9C-ZGZ","Female"
"GVR7-Q43",45289943848,"G64V-C8T","Male"
"GVR7-Q43",45289943849,"GZ6F-QDM","Female"
"L2DV-WS5",45289943850,"KH35-NFB","Male"
"L2DV-WS5",45289943851,"H4ND-8VF","Female"
"LZK3-LK2",45289943908,"GMMD-GH5","Male"
"LZK3-LK2",45289943909,"G2PL-CYW","Female"
"G6DZ-JKF",45289943912,"GZRV-Z69","Male"
"G6DZ-JKF",45289943913,"G6DZ-KHR","Female"
"GZ8X-GV2",45289943916,"GFK3-MS7","Male"
"GZ8X-GV2",45289943917,"GFPT-WGM","Female"
"G6ZP-B73",45289943918,"LH3L-KQH","Male"
"G6ZP-B73",45289943919,"G692-MWD","Female"
"LCJD-VX6",45289943920,"9ZCB-DSC","Male"
"LCJD-VX6",45289943921,"GG1G-KG2","Female"
"LD9R-RKH",45289943922,"LD9R-RYR","Male"
"LD9R-RKH",45289943923,"M15L-V4Q","Female"
"9WMP-NNQ",45289943924,"99PT-NTZ","Male"
"9WMP-NNQ",45289943925,"G98Z-6RZ","Female"
"945D-J9Y",45289943926,"LZ9M-HWG","Male"
"945D-J9Y",45289943927,"9M85-YGM","Female"
"GZ8X-GV2",45289943928,"GFK3-MS7","Male"
"GZ8X-GV2",45289943929,"GFPT-WGM","Female"
"G6ZP-B73",45289943930,"LH3L-KQH","Male"
"G6ZP-B73",45289943931,"G692-MWD","Female"
"G7XJ-1LY",45289944320,"L6NQ-1X6","Male"
"G7XJ-1LY",45289944321,"GDX5-HMR","Female"
"LZF6-M94",45289944328,"KGSQ-35V","Male"
"LZF6-M94",45289944329,"GKZQ-S2R","Female"
"GWW8-LWR",45289944330,"9ZHZ-89Q","Male"
"GWW8-LWR",45289944331,"G8L4-56J","Female"
"L8WY-72D",45289944336,"GK25-3JB","Male"
"L8WY-72D",45289944337,"GV4D-MFG","Female"
"LDSS-KBB",45289944340,"GKQ6-ZVV","Male"
"LDSS-KBB",45289944341,"GGQN-PGD","Female"
"GK5F-8MJ",45289944365,"GMVG-Y3G","Female"
"L6NQ-1X6",45289944576,"GNXF-WG7","Male"
"L6NQ-1X6",45289944577,"GGQ4-41T","Female"
"GDX5-HMR",45289944578,"949D-P6W","Male"
"GDX5-HMR",45289944579,"GDY4-Z39","Female"
"KGSQ-35V",45289944592,"L1H5-9N6","Male"
"KGSQ-35V",45289944593,"G2LB-R53","Female"
"9ZHZ-89Q",45289944596,"9C3G-QBG","Male"
"9ZHZ-89Q",45289944597,"GKZQ-BG1","Female"
"G8L4-56J",45289944598,"L7T5-PSJ","Male"
"G8L4-56J",45289944599,"LHQP-B81","Female"
"LCBD-GVR",45289944640,"LCDM-N61","Male"
"LCBD-GVR",45289944641,"GK2P-4KF","Female"
"LCB8-2VX",45289944642,"GL1F-4WB","Male"
"LCB8-2VX",45289944643,"GLWQ-FHZ","Female"
"L8MB-ZF7",45289944644,"L8WB-NGX","Male"
"L8MB-ZF7",45289944645,"L8WB-MKY","Female"
"L83F-5Z6",45289944646,"M8X5-64Z","Male"
"L83F-5Z6",45289944647,"LH2D-YSM","Female"
"LCN5-99B",45289944672,"935Z-J1R","Male"
"LCN5-99B",45289944673,"GWS8-4DQ","Female"
"LYNX-745",45289944674,"LTZX-XK7","Male"
"LYNX-745",45289944675,"GNWQ-J48","Female"
"GS83-FSL",45289944676,"L5YX-LDH","Male"
"GS83-FSL",45289944677,"9CXC-BF5","Female"
"LRQD-FS2",45289944680,"L5P9-K8Y","Male"
"LRQD-FS2",45289944681,"L5VF-CSX","Female"
"L5VF-6MD",45289944682,"9HSR-ZJB","Male"
"L5VF-6MD",45289944683,"LX7M-45D","Female"
"L1WS-BMM",45289944688,"9Z8D-595","Male"
"L1WS-BMM",45289944689,"LDMS-21W","Female"
"LDMN-PWB",45289944692,"LHY9-RBR","Male"
"LDMN-PWB",45289944693,"946P-N11","Female"
"2NBQ-FP2",45289944694,"LDMN-5Y4","Male"
"2NBQ-FP2",45289944695,"GX7F-XSZ","Female"
"L81Y-9GD",45289944696,"G2DJ-RBG","Male"
"L81Y-9GD",45289944697,"LT6L-TT2","Female"
"LB2S-PWM",45289944698,"LB72-FTT","Male"
"LB2S-PWM",45289944699,"LCRK-52L","Female"
"GK25-3JB",45289944736,"LCPY-NG4","Male"
"GV4D-MFG",45289944738,"GP9Z-KVF","Male"
"GKQ6-ZVV",45289944744,"GKQX-ZWW","Male"
"GKQ6-ZVV",45289944745,"GKQX-HSZ","Female"
"GGKJ-Z1T",45289944768,"L62H-Z9T","Male"
"GGKJ-Z1T",45289944769,"GVSP-PVV","Female"
"KL6C-XQV",45289944770,"GKZ8-HXS","Male"
"KL6C-XQV",45289944771,"GKS3-YPX","Female"
"GD5G-QGN",45289944772,"GQKV-84J","Male"
"GD5G-QGN",45289944773,"L1FK-7PV","Female"
"GGJ8-YWG",45289944774,"GMMD-GH5","Male"
"GGJ8-YWG",45289944775,"G2PL-CYW","Female"
"99PT-NTZ",45289944776,"L1PB-VYC","Male"
"99PT-NTZ",45289944777,"GWQL-BY7","Female"
"G98Z-6RZ",45289944778,"LZ1T-YG5","Male"
"G98Z-6RZ",45289944779,"LZZF-5Z1","Female"
"LZ9M-HWG",45289944780,"LZPK-P7H","Male"
"LZ9M-HWG",45289944781,"GN4S-LXY","Female"
"9M85-YGM",45289944782,"L8YY-PH5","Male"
"9M85-YGM",45289944783,"KFX1-BZD","Female"
"9W7P-G88",45289944784,"L8YG-8PB","Male"
"9W7P-G88",45289944785,"G7B5-SX2","Female"
"GLB2-PPV",45289944786,"9H4X-GTQ","Male"
"GLB2-PPV",45289944787,"9C44-MQP","Female"
"LZVG-MCV",45289944788,"LKGC-DK6","Male"
"LZVG-MCV",45289944789,"93DX-FVV","Female"
"9S9W-MPL",45289944792,"LCDM-9D5","Male"
"9S9W-MPL",45289944793,"MT39-VLW","Female"
"KFX1-BZD",45289944794,"9C72-WGJ","Male"
"KFX1-BZD",45289944795,"9CZV-2KJ","Female"
"9HRG-JDL",45289944800,"LZDH-NFR","Male"
"9HRG-JDL",45289944801,"LD9C-ZGZ","Female"
"LZ8D-9DK",45289944808,"MW4S-HPZ","Male"
"LZ8D-9DK",45289944809,"GGYL-CGH","Female"
"9QZD-J5R",45289944812,"L1DW-Q5N","Male"
"9QZD-J5R",45289944813,"2781-6PP","Female"
"L18P-6ZG",45289944814,"G36D-72Y","Male"
"L18P-6ZG",45289944815,"L18F-8KW","Female"
"G2CX-F3P",45289944836,"GPMW-R2F","Male"
"G2CX-F3P",45289944837,"GPMW-2YN","Female"
"9H6Q-VVW",45289944960,"L4SB-2FB","Male"
"9H6Q-VVW",45289944961,"LDHS-6CV","Female"
