"fid","ascendancy","parent","gender"
"KC9S-MPC",11351350548,"G23C-HT1","Male"
"KC9S-MPC",11351350549,"G652-6K6","Female"
"L7JF-2YC",11351350550,"93LP-LVJ","Male"
"L7JF-2YC",11351350551,"LBSF-ZFR","Female"
"LDQ2-Z4X",11351350552,"LH7S-18K","Male"
"LDQ2-Z4X",11351350553,"LDSV-5Q1","Female"
"LDS9-G7Q",11351350554,"LYGH-JR3","Male"
"LDS9-G7Q",11351350555,"LZVR-GMG","Female"
"9MC4-P9B",11351350556,"GNYN-63S","Male"
"9MC4-P9B",11351350557,"LBDM-38D","Female"
"9W15-B8Y",11351350558,"9H16-YMP","Male"
"9W15-B8Y",11351350559,"L82R-5HJ","Female"
"GLB9-C37",11351350560,"LDSQ-XRK","Male"
"GLB9-C37",11351350561,"LCFL-9DP","Female"
"G2YH-9WG",11351350562,"KDQW-JTJ","Male"
"G2YH-9WG",11351350563,"LDS9-GGV","Female"
"GLW3-1SY",11351350564,"9MWR-GHW","Male"
"GLW3-1SY",11351350565,"LZ1V-KT6","Female"
"998F-RBL",11351350566,"9WL8-7LY","Male"
"998F-RBL",11351350567,"LBJR-K79","Female"
"L1MT-98D",11351350568,"9ZC6-52H","Male"
"L1MT-98D",11351350569,"LDZ2-825","Female"
"G6T4-VHF",11351350570,"L1MN-K1H","Male"
"G6T4-VHF",11351350571,"KZF2-HJC","Female"
"LYGH-JR3",11351350572,"LD9R-RB7","Male"
"LYGH-JR3",11351350573,"LDSS-6H5","Female"
"L8WY-474",11351350574,"9H19-J7X","Male"
"L8WY-474",11351350575,"9H19-J7B","Female"
"LJLB-5ML",11351350576,"LB72-KMS","Male"
"LJLB-5ML",11351350577,"9ZC4-8MC","Female"
"L15Q-8X5",11351350578,"9CFG-QM8","Male"
"L15Q-8X5",11351350579,"MCLW-CKN","Female"
"MW9F-FGX",11351350580,"L4BB-Z8Y","Male"
"MW9F-FGX",11351350581,"GKZ8-6ZX","Female"
"LHNV-F14",11351350584,"G9QV-BP7","Male"
"LHNV-F14",11351350585,"GL1T-G7R","Female"
"LD78-CYZ",11351350588,"LHG4-N8V","Male"
"LD78-CYZ",11351350589,"LDW2-QLB","Female"
"LZ18-LSK",11351350590,"MGTC-QTS","Male"
"LZ18-LSK",11351350591,"LB23-RVZ","Female"
"LZ56-C7W",11351350624,"GGP2-1MC","Male"
"LZ56-C7W",11351350625,"GGP2-F5N","Female"
"G217-CMH",11351350626,"GVNP-M85","Male"
"G217-CMH",11351350627,"GVSX-686","Female"
"LZ78-C6G",11351350632,"G3C6-4D2","Male"
"LZ78-C6G",11351350633,"GNP5-3X7","Female"
"GSY8-G8W",11351350636,"GLLS-ZT9","Male"
"GSY8-G8W",11351350637,"L23M-XSV","Female"
"GSY8-P1N",11351350638,"G6CJ-JJ5","Male"
"GSY8-P1N",11351350639,"G21W-Z6Q","Female"
"MGTC-QTS",11351350656,"LZ48-4FD","Male"
"MGTC-QTS",11351350657,"9HMZ-FQH","Female"
"LB23-RVZ",11351350658,"2Z98-QKN","Male"
"LB23-RVZ",11351350659,"GDCF-ZCT","Female"
"9HNL-1HB",11351350660,"G2S2-PGN","Male"
"9HNL-1HB",11351350661,"GFXP-NMG","Female"
"L1TH-HRK",11351350663,"G2C6-3C9","Female"
"GLB9-C37",11351350664,"LDSQ-XRK","Male"
"GLB9-C37",11351350665,"LCFL-9DP","Female"
"G2YH-9WG",11351350666,"KDQW-JTJ","Male"
"G2YH-9WG",11351350667,"LDS9-GGV","Female"
"GLW3-1SY",11351350668,"9MWR-GHW","Male"
"GLW3-1SY",11351350669,"LZ1V-KT6","Female"
"998F-RBL",11351350670,"9WL8-7LY","Male"
"998F-RBL",11351350671,"LBJR-K79","Female"
"G95D-VPB",11351350672,"KP3F-CGB","Male"
"G95D-VPB",11351350673,"9HM8-Q8C","Female"
"94N6-VR2",11351350674,"GQFT-341","Male"
"94N6-VR2",11351350675,"9CXH-C73","Female"
"LBQ7-VCK",11351350680,"GG2T-QKL","Male"
"998F-RYD",11351350688,"GLB9-C37","Male"
"998F-RYD",11351350689,"G2YH-9WG","Female"
"9WYV-M96",11351350690,"GLW3-1SY","Male"
"9WYV-M96",11351350691,"998F-RBL","Female"
"LZ1V-KTQ",11351350692,"9MWR-GHW","Male"
"LZ1V-KTQ",11351350693,"LZ1V-KT6","Female"
"GDN3-LQK",11351350694,"LH8G-2RH","Male"
"GDN3-LQK",11351350695,"LDW2-7JJ","Female"
"G468-KW6",11351350696,"L4JG-RRY","Male"
"G468-KW6",11351350697,"GLQ1-7ML","Female"
"GWLB-Q3R",11351350700,"GWLB-9FC","Male"
"GWLB-Q3R",11351350701,"GWLB-QQS","Female"
"L1Y9-2YH",11351350704,"GCWL-CDJ","Male"
"L1Y9-2YH",11351350705,"GJ1J-Y7X","Female"
"LYZ9-HQJ",11351350724,"M33D-SL2","Male"
"LYZ9-HQJ",11351350725,"GQXS-8NN","Female"
"MYBX-C2G",11351350726,"MGTC-QTS","Male"
"MYBX-C2G",11351350727,"LB23-RVZ","Female"
"L1TH-CHT",11351350728,"G7XP-LJM","Male"
"L1TH-CHT",11351350729,"G84M-91N","Female"
"L1TH-WV2",11351350730,"GSHZ-VZR","Male"
"L1TH-WV2",11351350731,"GSHZ-JCQ","Female"
"LYZ9-HQJ",11351350732,"M33D-SL2","Male"
"LYZ9-HQJ",11351350733,"GQXS-8NN","Female"
"9SM1-17D",11351350734,"LDSV-P4D","Male"
"9SM1-17D",11351350735,"LDSV-PC1","Female"
"LDSQ-XRK",11351350784,"LDSK-V77","Male"
"LDSQ-XRK",11351350785,"LDSQ-F68","Female"
"LCFL-9DP",11351350786,"LB27-YWT","Male"
"LCFL-9DP",11351350787,"GWZB-NNM","Female"
"KDQW-JTJ",11351350788,"9HTX-2CD","Male"
"KDQW-JTJ",11351350789,"G39Q-HBK","Female"
"LDS9-GGV",11351350790,"LZGK-GZB","Male"
"LDS9-GGV",11351350791,"MXKR-J9R","Female"
"9MWR-GHW",11351350792,"K8M3-FZQ","Male"
"9MWR-GHW",11351350793,"LVDF-9DW","Female"
"LZ1V-KT6",11351350794,"MBPN-4DK","Male"
"LZ1V-KT6",11351350795,"9H9K-FVG","Female"
"9WL8-7LY",11351350796,"L8RK-RPS","Male"
"9WL8-7LY",11351350797,"LJG8-9LJ","Female"
"LBJR-K79",11351350798,"LYNF-SFN","Male"
"LBJR-K79",11351350799,"GJQD-6SP","Female"
"9ZC6-52H",11351350800,"LDH1-MVP","Male"
"9ZC6-52H",11351350801,"GLBW-SDB","Female"
"LDZ2-825",11351350802,"LD9Y-6D1","Male"
"LDZ2-825",11351350803,"L1Y1-VBB","Female"
"L1MN-K1H",11351350804,"LBQG-D74","Male"
"L1MN-K1H",11351350805,"GGLF-WXK","Female"
"KZF2-HJC",11351350806,"LV4Y-YSJ","Male"
"KZF2-HJC",11351350807,"GVMX-HXT","Female"
"LD9R-RB7",11351350808,"LD9R-RYR","Male"
"LD9R-RB7",11351350809,"M15L-V4Q","Female"
"LDSS-6H5",11351350810,"L133-HLP","Male"
"LDSS-6H5",11351350811,"KH8N-T92","Female"
"9H19-J7X",11351350812,"9Z8P-WSC","Male"
"9H19-J7X",11351350813,"G6BP-Z3N","Female"
"9H19-J7B",11351350814,"9HPQ-N9H","Male"
"9H19-J7B",11351350815,"GGL9-529","Female"
"9C8M-C8L",11351350816,"GSXR-ZTK","Male"
