"fid","ascendancy","parent","gender"
"9HRG-JDL",113866711424,"LZDH-NFR","Male"
"9HRG-JDL",113866711425,"LD9C-ZGZ","Female"
"LZ1T-YG5",113866711436,"LDHS-DWJ","Male"
"LZZF-5Z1",113866711438,"LBBB-4XS","Male"
"LZZF-5Z1",113866711439,"LDHS-6S3","Female"
"G6TC-GD8",113866711456,"GFF2-JFR","Male"
"G6TC-GD8",113866711457,"GG69-8N9","Female"
"9HTX-2CD",113866711480,"9HRG-JDL","Male"
"9HTX-2CD",113866711481,"LDH1-G9D","Female"
"G39Q-HBK",113866711482,"KX2S-NWF","Male"
"G39Q-HBK",113866711483,"L7GV-KKS","Female"
"GGJD-LJM",113866711488,"GF59-F78","Male"
"GGJD-LJM",113866711489,"GLFD-4JJ","Female"
"9CHR-8ZW",113866711504,"G69T-DN8","Male"
"9CHR-8ZW",113866711505,"L2W2-2TC","Female"
"G2PK-2PB",113866711508,"G9FS-BL2","Male"
"G2PK-2PB",113866711509,"GGXP-5J3","Female"
"GVXD-YLR",113866711510,"GMMD-GH5","Male"
"GVXD-YLR",113866711511,"LBK1-86P","Female"
"GH2M-VGN",113866711808,"9HT1-YR2","Male"
"GH2M-VGN",113866711809,"G64M-9LR","Female"
"MVTT-BLN",113866712064,"G2L1-HJP","Male"
"MVTT-BLN",113866712065,"G2L1-G59","Female"
"LBTR-BTW",113866712194,"LZK3-LK2","Male"
"LBTR-BTW",113866712195,"M185-RW3","Female"
"G6RN-4Y7",113866712196,"G6DZ-JKF","Male"
"G6RN-4Y7",113866712197,"G6D8-388","Female"
"GFPT-S5P",113866712198,"GZ8X-GV2","Male"
"GFPT-S5P",113866712199,"G6ZP-B73","Female"
"LY9D-2F8",113866712200,"LCJD-VX6","Male"
"LY9D-2F8",113866712201,"LD9R-RKH","Female"
"L28D-TJH",113866712202,"9WMP-NNQ","Male"
"L28D-TJH",113866712203,"945D-J9Y","Female"
"GJTS-3TP",113866712204,"GZ8X-GV2","Male"
"GJTS-3TP",113866712205,"G6ZP-B73","Female"
"LCJD-VX6",113866712320,"9ZCB-DSC","Male"
"LCJD-VX6",113866712321,"GG1G-KG2","Female"
"LD9R-RKH",113866712322,"LD9R-RYR","Male"
"LD9R-RKH",113866712323,"M15L-V4Q","Female"
"9WMP-NNQ",113866712324,"99PT-NTZ","Male"
"9WMP-NNQ",113866712325,"G98Z-6RZ","Female"
"945D-J9Y",113866712326,"LZ9M-HWG","Male"
"945D-J9Y",113866712327,"9M85-YGM","Female"
"GZ8X-GV2",113866712328,"GFK3-MS7","Male"
"GZ8X-GV2",113866712329,"GFPT-WGM","Female"
"G6ZP-B73",113866712330,"LH3L-KQH","Male"
"G6ZP-B73",113866712331,"G692-MWD","Female"
"9HTX-2CD",113866712336,"9HRG-JDL","Male"
"9HTX-2CD",113866712337,"LDH1-G9D","Female"
"G39Q-HBK",113866712338,"KX2S-NWF","Male"
"G39Q-HBK",113866712339,"L7GV-KKS","Female"
"LZGK-GZB",113866712340,"LZ8D-9DK","Male"
"LZGK-GZB",113866712341,"GK9J-9XB","Female"
"MXKR-J9R",113866712342,"9QZD-J5R","Male"
"MXKR-J9R",113866712343,"L18P-6ZG","Female"
"G215-NYD",113866712352,"GG1F-9LB","Male"
"G215-NYD",113866712353,"GG1X-DGM","Female"
"G8W1-V4X",113866712402,"GL9M-YF9","Male"
"G8W1-V4X",113866712403,"GL9M-1QZ","Female"
"G891-N1Z",113866712408,"GSZ1-PTQ","Male"
"G891-N1Z",113866712409,"GS8M-WYK","Female"
"G3YQ-19T",113866712410,"991T-WHY","Male"
"G3YQ-19T",113866712411,"G3TV-1F5","Female"
"GGKJ-Z1T",113866712412,"L62H-Z9T","Male"
"GGKJ-Z1T",113866712413,"GVSP-PVV","Female"
"KL6C-XQV",113866712414,"GKZ8-HXS","Male"
"KL6C-XQV",113866712415,"GKS3-YPX","Female"
"LDHB-RRD",113866712416,"9HTX-2CD","Male"
"LDHB-RRD",113866712417,"L83J-4S6","Female"
"GKVP-QMK",113866712418,"LDHS-Z3V","Male"
"GKVP-QMK",113866712419,"LZGK-ZV2","Female"
"9SJJ-97N",113866712424,"GGG7-Q5M","Male"
"9SJJ-97N",113866712425,"GZL1-BTV","Female"
"LZJG-K5N",113866712426,"KX2S-NWF","Male"
"LZJG-K5N",113866712427,"L7GV-KKS","Female"
"LJ2H-W3S",113866712428,"GD74-RRH","Male"
"LJ2H-W3S",113866712429,"GJ5M-BKM","Female"
"LZ2S-DKM",113866712430,"28YJ-Z4N","Male"
"LZ2S-DKM",113866712431,"GGGT-9MX","Female"
"GJ2V-WRY",113866712432,"G233-LXN","Male"
"GJ2V-WRY",113866712433,"GGWK-NT3","Female"
"LD9P-MFB",113866712436,"GC7G-R6L","Male"
"LD9P-MFB",113866712437,"GC7P-77S","Female"
"G7NH-CM4",113866712480,"G215-NYD","Male"
"G7NH-CM4",113866712481,"GG1F-HTT","Female"
"LDHB-RRD",113866712496,"9HTX-2CD","Male"
"LDHB-RRD",113866712497,"L83J-4S6","Female"
"GKVP-QMK",113866712498,"LDHS-Z3V","Male"
"GKVP-QMK",113866712499,"LZGK-ZV2","Female"
"9SJJ-97N",113866712504,"GGG7-Q5M","Male"
"9SJJ-97N",113866712505,"GZL1-BTV","Female"
"LZJG-K5N",113866712506,"KX2S-NWF","Male"
"LZJG-K5N",113866712507,"L7GV-KKS","Female"
"LJ2H-W3S",113866712508,"GD74-RRH","Male"
"LJ2H-W3S",113866712509,"GJ5M-BKM","Female"
"LZ2S-DKM",113866712510,"28YJ-Z4N","Male"
"LZ2S-DKM",113866712511,"GGGT-9MX","Female"
"G8W1-V4X",113866712530,"GL9M-YF9","Male"
"G8W1-V4X",113866712531,"GL9M-1QZ","Female"
"G891-N1Z",113866712536,"GSZ1-PTQ","Male"
"G891-N1Z",113866712537,"GS8M-WYK","Female"
"G3YQ-19T",113866712538,"991T-WHY","Male"
"G3YQ-19T",113866712539,"G3TV-1F5","Female"
"GGKJ-Z1T",113866712540,"L62H-Z9T","Male"
"GGKJ-Z1T",113866712541,"GVSP-PVV","Female"
"KL6C-XQV",113866712542,"GKZ8-HXS","Male"
"KL6C-XQV",113866712543,"GKS3-YPX","Female"
"LDHB-RRD",113866712544,"9HTX-2CD","Male"
"LDHB-RRD",113866712545,"L83J-4S6","Female"
"GKVP-QMK",113866712546,"LDHS-Z3V","Male"
"GKVP-QMK",113866712547,"LZGK-ZV2","Female"
"9SJJ-97N",113866712552,"GGG7-Q5M","Male"
"9SJJ-97N",113866712553,"GZL1-BTV","Female"
"LZJG-K5N",113866712554,"KX2S-NWF","Male"
"LZJG-K5N",113866712555,"L7GV-KKS","Female"
"LJ2H-W3S",113866712556,"GD74-RRH","Male"
"LJ2H-W3S",113866712557,"GJ5M-BKM","Female"
"LZ2S-DKM",113866712558,"28YJ-Z4N","Male"
"LZ2S-DKM",113866712559,"GGGT-9MX","Female"
"GJ2V-WRY",113866712560,"G233-LXN","Male"
"GJ2V-WRY",113866712561,"GGWK-NT3","Female"
"LD9P-MFB",113866712564,"GC7G-R6L","Male"
"LD9P-MFB",113866712565,"GC7P-77S","Female"
"GMMD-GH5",113866712832,"GF59-F78","Male"
