"fid","ascendancy","parent","gender"
"LD91-ST3",52996518974,"L8YY-5HK","Male"
"LD91-ST3",52996518975,"L8WB-D2Z","Female"
"LDW2-7WW",52996518976,"LD9Y-C7T","Male"
"LDW2-7WW",52996518977,"LD9Y-CW9","Female"
"LH7S-12Y",52996518978,"9CXC-BT8","Male"
"LH7S-12Y",52996518979,"L8MP-T1Y","Female"
"LDSQ-XRK",52996518980,"LDSK-V77","Male"
"LDSQ-XRK",52996518981,"LDSQ-F68","Female"
"LCFL-9DP",52996518982,"LB27-YWT","Male"
"LCFL-9DP",52996518983,"GWZB-NNM","Female"
"LD9R-RB7",52996518984,"LD9R-RYR","Male"
"LD9R-RB7",52996518985,"M15L-V4Q","Female"
"LDSS-6H5",52996518986,"L133-HLP","Male"
"LDSS-6H5",52996518987,"KH8N-T92","Female"
"L18X-ZNH",52996518988,"9QZD-J5R","Male"
"L18X-ZNH",52996518989,"L18P-6ZG","Female"
"MVL6-5PR",52996518990,"LDW2-RVK","Male"
"MVL6-5PR",52996518991,"LDW2-RVB","Female"
"L8YY-G2B",52996518992,"GD7G-J16","Male"
"L8YY-G2B",52996518993,"KH8N-T92","Female"
"93BR-9XQ",52996518994,"GXQJ-YPP","Male"
"93BR-9XQ",52996518995,"GXQ4-M27","Female"
"L8R2-SJ9",52996518996,"G21Z-QQG","Male"
"L8R2-SJ9",52996518997,"GZ2N-HCQ","Female"
"LCXP-QW3",52996518998,"99PT-X33","Male"
"LCXP-QW3",52996518999,"G21N-VX4","Female"
"L18B-R3G",52996519000,"G2TZ-96Y","Male"
"L18B-R3G",52996519001,"G2T8-97Z","Female"
"KDQH-DJG",52996519002,"L1DD-JMP","Male"
"KDQH-DJG",52996519003,"9WY9-HRJ","Female"
"LD9R-5G3",52996519004,"LD9R-RCZ","Male"
"LD9R-5G3",52996519005,"MBWQ-SF3","Female"
"M897-QTS",52996519006,"L1R3-QH7","Male"
"M897-QTS",52996519007,"M33Z-FHV","Female"
"GJN4-XTB",52996519008,"GSDC-Y9X","Male"
"GJN4-XTB",52996519009,"GSDC-BSN","Female"
"GVSX-46Q",52996519010,"LKTX-BFQ","Male"
"GVSX-46Q",52996519011,"LKTX-BGZ","Female"
"GSD6-K7P",52996519012,"G7F6-NTQ","Male"
"GSD6-K7P",52996519013,"GGZM-MXR","Female"
"G6WQ-WBM",52996519014,"GGC1-B21","Male"
"G6WQ-WBM",52996519015,"GGZM-3FJ","Female"
"G95X-P39",52996519016,"G6J7-Y68","Male"
"G95X-P39",52996519017,"GZBR-M7C","Female"
"GSBX-MD1",52996519018,"LDSK-NZJ","Male"
"GSBX-MD1",52996519019,"LDSH-S2T","Female"
"L1QG-G8M",52996519020,"LDFZ-8Q1","Male"
"L1QG-G8M",52996519021,"LHPZ-VGH","Female"
"G6MW-WVX",52996519032,"GZ1H-4T1","Male"
"G6MW-WVX",52996519033,"GJJ7-FWF","Female"
"GMXF-JSD",52996519036,"GJF5-LJ3","Male"
"GMXF-JSD",52996519037,"GKDD-M1L","Female"
"GQSG-1F8",52996519038,"GJFR-STB","Male"
"GQSG-1F8",52996519039,"LBLV-9Q3","Female"
"GGS1-V6Q",52996519048,"GGNL-VSY","Male"
"GGS1-V6Q",52996519049,"GGNL-YWP","Female"
"GGJD-J7J",52996519040,"G35P-RJ2","Male"
"GGJD-J7J",52996519041,"GFXG-FRX","Female"
"GGJ6-SCY",52996519042,"GQVJ-56W","Male"
"GGJ6-SCY",52996519043,"G74T-3YP","Female"
"GL64-75Z",52996519044,"KFK5-ZL5","Male"
"GL64-75Z",52996519045,"LBCC-DW3","Female"
"LD9R-RCZ",52996519056,"GGT6-NYC","Male"
"LD9R-RCZ",52996519057,"GGTD-5CG","Female"
"MBWQ-SF3",52996519058,"LH3J-XVF","Male"
"MBWQ-SF3",52996519059,"KN3T-TR3","Female"
"L1R3-QH7",52996519060,"LD9R-5PH","Male"
"L1R3-QH7",52996519061,"LZM1-YM9","Female"
"M33Z-FHV",52996519062,"GGQ2-T6Y","Male"
"M33Z-FHV",52996519063,"GGQ2-FDK","Female"
"L8R2-SJ9",52996519064,"G21Z-QQG","Male"
"L8R2-SJ9",52996519065,"GZ2N-HCQ","Female"
"LCXP-QW3",52996519066,"99PT-X33","Male"
"LCXP-QW3",52996519067,"G21N-VX4","Female"
"LDL5-RBZ",52996519072,"GZ5R-JKZ","Male"
"LDL5-RBZ",52996519073,"GX42-7MH","Female"
"LZZ3-SKR",52996519074,"9HTX-2CD","Male"
"LZZ3-SKR",52996519075,"L83J-4S6","Female"
"L2SG-RHC",52996519088,"9Z4Y-476","Male"
"L2SG-RHC",52996519089,"G396-J2Q","Female"
"GX4P-D1J",52996519090,"G2L1-2VL","Male"
"GX4P-D1J",52996519091,"G8VQ-6D1","Female"
"9Z4Y-476",52996519092,"LD9R-5PH","Male"
"9Z4Y-476",52996519093,"LZM1-YM9","Female"
"G396-J2Q",52996519094,"GSJL-SH8","Male"
"G396-J2Q",52996519095,"G8V9-RRF","Female"
"LD9R-RB7",52996519104,"LD9R-RYR","Male"
"LD9R-RB7",52996519105,"M15L-V4Q","Female"
"LDSS-6H5",52996519106,"L133-HLP","Male"
"LDSS-6H5",52996519107,"KH8N-T92","Female"
"LDMT-HMZ",52996519108,"L8BY-3VJ","Male"
"LDMT-HMZ",52996519109,"94BP-X4Z","Female"
"LD91-ST3",52996519110,"L8YY-5HK","Male"
"LD91-ST3",52996519111,"L8WB-D2Z","Female"
"L6JX-69T",52996519112,"9WMP-NNQ","Male"
"L6JX-69T",52996519113,"945D-J9Y","Female"
"LT1B-6DX",52996519114,"LJB3-5XL","Male"
"LT1B-6DX",52996519115,"GNWS-GB4","Female"
"KHQ6-TFB",52996519116,"LD97-CH9","Male"
"KHQ6-TFB",52996519117,"KH4Q-2SB","Female"
"LDSM-H39",52996519118,"94YF-JDG","Male"
"LDSM-H39",52996519119,"G8WY-6L8","Female"
"MGTC-QTS",52996519120,"LZ48-4FD","Male"
"MGTC-QTS",52996519121,"9HMZ-FQH","Female"
"LB23-RVZ",52996519122,"2Z98-QKN","Male"
"LB23-RVZ",52996519123,"GDCF-ZCT","Female"
"9HNL-1HB",52996519124,"G2S2-PGN","Male"
"9HNL-1HB",52996519125,"GFXP-NMG","Female"
"L1TH-HRK",52996519127,"G2C6-3C9","Female"
"GLB9-C37",52996519128,"LDSQ-XRK","Male"
"GLB9-C37",52996519129,"LCFL-9DP","Female"
"G2YH-9WG",52996519130,"KDQW-JTJ","Male"
"G2YH-9WG",52996519131,"LDS9-GGV","Female"
"GLW3-1SY",52996519132,"9MWR-GHW","Male"
"GLW3-1SY",52996519133,"LZ1V-KT6","Female"
"998F-RBL",52996519134,"9WL8-7LY","Male"
"998F-RBL",52996519135,"LBJR-K79","Female"
"G9FS-D2J",52996519136,"G9FS-2B1","Male"
"G9FS-D2J",52996519137,"LJB9-MKB","Female"
"9H27-6Y3",52996519140,"G6LZ-TWJ","Male"
"MWBC-XS5",52996519142,"9ZHQ-5GQ","Male"
"MWBC-XS5",52996519143,"G6R2-BDM","Female"
"GV18-6H7",52996519144,"9CZC-GSR","Male"
"GV18-6H7",52996519145,"GJBZ-QGS","Female"
"GVQY-MVQ",52996519146,"GVQN-8YV","Male"
"GVQY-MVQ",52996519147,"GVQN-W98","Female"
"M1TN-H75",52996519148,"GQ1S-8Z6","Male"
"M1TN-H75",52996519149,"GL5F-2BT","Female"
"9H17-VTZ",52996519152,"LZGQ-LJX","Male"
"9H17-VTZ",52996519153,"KDQH-DJG","Female"
"LY57-55F",52996519154,"GL9R-YL9","Male"
"LY57-55F",52996519155,"LDHQ-P5F","Female"
"99JL-VFV",52996519156,"GCS7-KQZ","Male"
