"fid","ascendancy","parent","gender"
"KN84-BQR",21981730460,"LDMK-PYT","Male"
"KN84-BQR",21981730461,"L1WB-GXK","Female"
"LD9R-9TN",21981730462,"2Z98-QKN","Male"
"LD9R-9TN",21981730463,"GDCF-ZCT","Female"
"LZZ6-V25",21981730468,"M6YB-X4X","Male"
"LZZ6-V25",21981730469,"GZRK-8NP","Female"
"KCPY-PR4",21981730470,"GCCM-Y7C","Male"
"KCPY-PR4",21981730471,"GQLM-HZB","Female"
"LDMK-PYT",21981730536,"LJBQ-8YG","Male"
"LDMK-PYT",21981730537,"GQ6R-HJR","Female"
"L1WB-GXK",21981730538,"MH8P-93W","Male"
"L1WB-GXK",21981730539,"LYJF-343","Female"
"LT3P-8D6",21981730540,"GG92-32P","Male"
"LT3P-8D6",21981730541,"GG4M-2R7","Female"
"G8L3-3JL",21981730542,"GVXP-S4R","Male"
"G8L3-3JL",21981730543,"LVDF-9DW","Female"
"GLQ3-H4R",21981730552,"G4X5-XSY","Male"
"GLQ3-H4R",21981730553,"GLWQ-T7Y","Female"
"GLW3-G23",21981730554,"LT29-ZBX","Male"
"GLW3-G23",21981730555,"GG5S-3VX","Female"
"LYSL-M94",21981730816,"9CSK-LNJ","Male"
"LYSL-M94",21981730817,"GK1B-VM4","Female"
"GKQY-VR6",21981730818,"G6B5-B84","Male"
"GKQY-VR6",21981730819,"GX75-DRY","Female"
"LD95-VV6",21981730820,"LD95-VVH","Male"
"LD95-VV6",21981730821,"99SD-Z4Q","Female"
"LDS9-GP7",21981730822,"KDQW-JTJ","Male"
"LDS9-GP7",21981730823,"LDS9-GGV","Female"
"L7DH-8LR",21981730824,"29TJ-4Q5","Male"
"L7DH-8LR",21981730825,"29TJ-4QR","Female"
"LBLP-XKT",21981730826,"KF5H-44Z","Male"
"LBLP-XKT",21981730827,"9CW5-VNG","Female"
"LBLP-Q79",21981730828,"GMNS-Q4L","Male"
"LBLP-Q79",21981730829,"GV6H-71V","Female"
"LYJ7-NW3",21981730830,"LTY9-1SH","Male"
"LYJ7-NW3",21981730831,"KN8P-Q1K","Female"
"GKXG-S74",21981730840,"GJ7S-GDR","Male"
"GKXG-S74",21981730841,"GKZC-3LS","Female"
"GV6V-FQW",21981730842,"KN84-BQR","Male"
"GV6V-FQW",21981730843,"G247-9JM","Female"
"GDX7-B86",21981730844,"L8MB-CBW","Male"
"GDX7-B86",21981730845,"L8MB-CBH","Female"
"LD9R-9TN",21981730846,"2Z98-QKN","Male"
"LD9R-9TN",21981730847,"GDCF-ZCT","Female"
"GWMF-GL3",21981730848,"L7LL-FB1","Male"
"GWMF-GL3",21981730849,"LZVR-GMG","Female"
"LDSM-QN8",21981730850,"93LF-J1V","Male"
"LDSM-QN8",21981730851,"931M-DSZ","Female"
"LB4Q-HKB",21981730852,"LHYG-XJF","Male"
"LB4Q-HKB",21981730853,"GDGW-LRZ","Female"
"LZ4V-V9Y",21981730854,"2JFF-BQB","Male"
"LZ4V-V9Y",21981730855,"K83K-RFX","Female"
"9H17-VTZ",21981730856,"LZGQ-LJX","Male"
"9H17-VTZ",21981730857,"KDQH-DJG","Female"
"LY57-55F",21981730858,"GL9R-YL9","Male"
"LY57-55F",21981730859,"LDHQ-P5F","Female"
"KN4J-P1M",21981730860,"K8D7-F5D","Male"
"KN4J-P1M",21981730861,"L8MB-CYC","Female"
"L8M6-YW7",21981730862,"LDZ2-8G7","Male"
"L8M6-YW7",21981730863,"LY6V-8G3","Female"
"LDQ2-Z4X",21981730864,"LH7S-18K","Male"
"LDQ2-Z4X",21981730865,"LDSV-5Q1","Female"
"LDS9-G7Q",21981730866,"LYGH-JR3","Male"
"LDS9-G7Q",21981730867,"LZVR-GMG","Female"
"9MC4-P9B",21981730868,"GNYN-63S","Male"
"9MC4-P9B",21981730869,"LBDM-38D","Female"
"9W15-B8Y",21981730870,"9H16-YMP","Male"
"9W15-B8Y",21981730871,"L82R-5HJ","Female"
"GVX1-XXB",21981730872,"G7L7-K4V","Male"
"GVX1-XXB",21981730873,"GVMM-WY2","Female"
"LYR8-2CF",21981730874,"LZJX-4WX","Male"
"LYR8-2CF",21981730875,"2ZVG-JS3","Female"
"LYK6-S2M",21981730876,"94BN-14G","Male"
"LYK6-S2M",21981730877,"LZBC-NVG","Female"
"G236-Z9L",21981730878,"GQP1-GKY","Male"
"G236-Z9L",21981730879,"LD33-H5D","Female"
"LB63-39R",21981730880,"9CNQ-BYP","Male"
"LB63-39R",21981730881,"GGQF-6BP","Female"
"9HVL-KZ4",21981730882,"LB23-LJ1","Male"
"9HVL-KZ4",21981730883,"LZBY-TS8","Female"
"9HL2-TJM",21981730884,"LTFG-ZR8","Male"
"9HL2-TJM",21981730885,"99HN-W8M","Female"
"9S8J-84Z",21981730886,"9CXC-B7Y","Male"
"9S8J-84Z",21981730887,"LZBY-TS8","Female"
"KZFG-DN6",21981730888,"GZ63-9H1","Male"
"KZFG-DN6",21981730889,"GZXQ-DYW","Female"
"LXSF-61V",21981730890,"MM2T-34S","Male"
"LXSF-61V",21981730891,"2743-44R","Female"
"G6Y7-D7L",21981730892,"G2C2-DKF","Male"
"G6Y7-D7L",21981730893,"G2CL-93J","Female"
"GDNS-P59",21981730894,"GLVX-ZV9","Male"
"GDNS-P59",21981730895,"GLGH-2CD","Female"
"LYNR-DH4",21981730896,"LDMT-HMZ","Male"
"LYNR-DH4",21981730897,"LD91-ST3","Female"
"LZZ8-DH4",21981730898,"9CMV-DDP","Male"
"LZZ8-DH4",21981730899,"9C3F-KW6","Female"
"999Y-LF2",21981730900,"LY66-YCC","Male"
"999Y-LF2",21981730901,"L1W1-M5G","Female"
"KLYH-884",21981730902,"GKZW-XZM","Male"
"KLYH-884",21981730903,"GKPP-C4G","Female"
"MNRR-QYH",21981730904,"MWGX-168","Male"
