"fid","ascendancy","parent","gender"
"L1QG-G8M",43151282148,"LDFZ-8Q1","Male"
"L1QG-G8M",43151282149,"LHPZ-VGH","Female"
"LDW5-66P",43151282152,"LD9R-RB7","Male"
"LDW5-66P",43151282153,"LDSS-6H5","Female"
"LDW5-623",43151282154,"LDMT-HMZ","Male"
"LDW5-623",43151282155,"LD91-ST3","Female"
"KCXK-S69",43151282156,"L8MB-ZMK","Male"
"KCXK-S69",43151282157,"MB1Q-ZWW","Female"
"GJR2-7VD",43151282158,"LDMT-W6R","Male"
"GJR2-7VD",43151282159,"LT83-H6M","Female"
"MKKN-R3H",43151282160,"GG5Y-858","Male"
"9Q6D-L88",43151282162,"GKPX-TG7","Male"
"9Q6D-L88",43151282163,"GN4Z-XZP","Female"
"K417-PHT",43151282164,"LTTZ-YL8","Male"
"K417-PHT",43151282165,"LYSG-SY9","Female"
"9S3D-N8F",43151282166,"9C32-7PC","Male"
"9S3D-N8F",43151282167,"M5YG-GGX","Female"
"GC35-5JN",43151286304,"L5D4-4M7","Male"
"GC35-5JN",43151286305,"GGRC-Z23","Female"
"2R5H-Q2Q",43151286320,"93QT-3QP","Male"
"2R5H-Q2Q",43151286321,"L71C-CSZ","Female"
"KLBK-XDY",43151286322,"LTQP-NP6","Male"
"LH74-HV9",43151286328,"LTQP-NP6","Male"
"LH74-HV9",43151286329,"LD3L-QYY","Female"
"9HVH-9GD",43151286330,"LHW9-VZ4","Male"
"9HVH-9GD",43151286331,"GKKW-24R","Female"
"GQSS-GWX",43151286332,"LBVC-QNQ","Male"
"GQSS-GWX",43151286333,"G6CW-BBF","Female"
"93QL-QQ9",43151286334,"GVCH-XLT","Male"
"93QL-QQ9",43151286335,"GVCH-Y6Z","Female"
"MVJ5-6DP",43151286368,"L2J3-GF4","Male"
"MVJ5-6DP",43151286369,"LBXW-MT3","Female"
"MXLC-JC1",43151286372,"GGC6-B84","Male"
"MXLC-JC1",43151286373,"GQG3-8CV","Female"
"GKYY-83J",43151288960,"9CZC-GSR","Male"
"GKYY-83J",43151288961,"GJBZ-QGS","Female"
"GVJW-GHK",43151288962,"LVD5-41X","Male"
"GVJW-GHK",43151288963,"G2RY-Z9B","Female"
"9HLK-V6W",43151288964,"GZPW-9T8","Male"
"9HLK-V6W",43151288965,"G27G-J45","Female"
"GGVB-2MK",43151288966,"949J-G8K","Male"
"GGVB-2MK",43151288967,"GGRJ-B45","Female"
"G6Y8-CVK",43151288968,"G6Y5-V53","Male"
"L8MP-TBP",43151288972,"GQPW-7XG","Male"
"L8MP-TBP",43151288973,"G6G8-S9J","Female"
"G62Y-MJS",43151288976,"G2LB-P5D","Male"
"G62Y-MJS",43151288977,"G2L1-C3V","Female"
"LT86-JTH",43151288980,"GHLW-6RL","Male"
"LT86-JTH",43151288981,"GXV9-T7M","Female"
"L8Y9-1V8",43151288982,"9CHV-B26","Male"
"L8Y9-1V8",43151288983,"LZ2Z-ZZ8","Female"
"G2LS-TQ9",43151289040,"GQ65-ZJP","Male"
"GCS7-KQZ",43151289048,"GJ6J-KXZ","Male"
"GC43-QQ9",43151289052,"GJ6J-Q45","Male"
"GC43-QQ9",43151289053,"GKCC-681","Female"
"GZ1L-YCZ",43151289054,"LDMT-W6R","Male"
"GZ1L-YCZ",43151289055,"LT83-H6M","Female"
"GXQ2-JJL",43151289066,"GD1Z-QQN","Male"
"GXQ2-JJL",43151289067,"GVXN-T31","Female"
"G284-L49",43151290402,"G284-JKH","Male"
"G284-L49",43151290403,"L78Y-K84","Female"
"G288-RHJ",43151290416,"M8DF-LG1","Male"
"MBVX-JMT",43151290432,"MBVX-J9G","Male"
"MBVX-JMT",43151290433,"MBVX-JS3","Female"
"L134-D1P",43151290448,"L1YH-R4C","Male"
"L134-D1P",43151290449,"GJ1M-N4H","Female"
"L8YY-R1N",43151290450,"G4ZC-SB2","Male"
"L8YY-R1N",43151290451,"GK1J-BTQ","Female"
"LDQ1-RBN",43151290452,"LDQ1-R1D","Male"
"LDQ1-RBN",43151290453,"G2LB-ZX1","Female"
"LLQR-VRY",43151290456,"L51J-Q27","Male"
"LLQR-VRY",43151290457,"GVFM-25K","Female"
"GWSC-CVL",43151290458,"G3B8-NMK","Male"
"GWSC-CVL",43151290459,"GVXC-SDK","Female"
"K4T7-DLF",43151290460,"GJT5-24B","Male"
"K4T7-DLF",43151290461,"GJPK-2JF","Female"
"G6H3-1K9",43151290464,"GXYX-5YC","Male"
"G6H3-1K9",43151290465,"G6RX-VDX","Female"
"G21Z-QQG",43151291664,"G21C-YGX","Male"
"G21Z-QQG",43151291665,"G8WB-J6L","Female"
"GZ2N-HCQ",43151291666,"G8WL-T7Q","Male"
"GZ2N-HCQ",43151291667,"GDSY-Z6B","Female"
"99PT-X33",43151291668,"G21J-37H","Male"
"99PT-X33",43151291669,"G21J-G8S","Female"
"G7JG-6KV",43151291928,"G7JG-RC2","Male"
"G7JG-6KV",43151291929,"GG12-16L","Female"
"9HRG-JDL",43151291952,"LZDH-NFR","Male"
"9HRG-JDL",43151291953,"LD9C-ZGZ","Female"
"GLBB-B7J",43151291968,"GQZM-VZS","Male"
"GKY2-HZS",43151291970,"G2CX-F3P","Male"
"GKY2-HZS",43151291971,"G2CX-M5V","Female"
"GMWX-WW1",43151291976,"GQZM-VZS","Male"
"G6Z3-B38",43151292032,"GDLF-BJ5","Male"
"G6Z3-B38",43151292033,"G8WB-JB1","Female"
"LB27-YWT",43151292068,"GH7M-QSF","Male"
"LB27-YWT",43151292069,"LYTM-8KB","Female"
"GWZB-NNM",43151292070,"L8YY-PH5","Male"
"GWZB-NNM",43151292071,"KFX1-BZD","Female"
"GGQV-GX5",43151292088,"GGQK-TT3","Male"
"GGQV-GX5",43151292089,"G6TP-J4Z","Female"
"9S8N-BNB",43151292092,"LB27-YWT","Male"
"9S8N-BNB",43151292093,"GWZB-NNM","Female"
"GG6X-7XK",43151292094,"LD9Y-C7T","Male"
"GG6X-7XK",43151292095,"LD9Y-CW9","Female"
"9HTX-2CD",43151292096,"9HRG-JDL","Male"
"9HTX-2CD",43151292097,"LDH1-G9D","Female"
"G39Q-HBK",43151292098,"KX2S-NWF","Male"
"G39Q-HBK",43151292099,"L7GV-KKS","Female"
"L7LR-RWX",43151292100,"GVR7-Q43","Male"
"L7LR-RWX",43151292101,"L2DV-WS5","Female"
"GV1M-FDM",43151292160,"GMMD-GH5","Male"
"GV1M-FDM",43151292161,"LBK1-86P","Female"
"GKZ8-Q9M",43151292162,"G2DP-9XR","Male"
"L1QD-DXV",43151292180,"GJ2V-WRY","Male"
"L1QD-DXV",43151292181,"G2CN-HW6","Female"
"LD9P-M8N",43151292182,"LD9P-MFB","Male"
"LD9P-M8N",43151292183,"LH6C-VKZ","Female"
"LJ2H-W3S",43151292188,"GD74-RRH","Male"
"LJ2H-W3S",43151292189,"GJ5M-BKM","Female"
"LZ2S-DKM",43151292190,"28YJ-Z4N","Male"
"LZ2S-DKM",43151292191,"GGGT-9MX","Female"
"GDCP-XJF",43151292224,"LDW2-RVK","Male"
"GDCP-XJF",43151292225,"L7FV-Z4V","Female"
"GV1M-DCF",43151292226,"GNWP-DQ7","Male"
"GV1M-DCF",43151292227,"GC8J-BSK","Female"
"LT3P-8D6",43151292228,"GG92-32P","Male"
"LT3P-8D6",43151292229,"GG4M-2R7","Female"
"G8L3-3JL",43151292230,"GVXP-S4R","Male"
"G8L3-3JL",43151292231,"LVDF-9DW","Female"
"94HZ-CG3",43151292232,"L4Y9-TXB","Male"
"94HZ-CG3",43151292233,"GSX5-T31","Female"
"LDSS-BYY",43151292234,"99PY-ZDF","Male"
"LDSS-BYY",43151292235,"LD97-C7T","Female"
"LDSV-RVD",43151292236,"LDSH-9W5","Male"
"LDSV-RVD",43151292237,"GGH1-7CV","Female"
"LDSV-RG8",43151292238,"LDSH-S6J","Male"
"LDSV-RG8",43151292239,"KND9-P91","Female"
"LDSQ-XRK",43151292240,"LDSK-V77","Male"
"LDSQ-XRK",43151292241,"LDSQ-F68","Female"
"LCFL-9DP",43151292242,"LB27-YWT","Male"
"LCFL-9DP",43151292243,"GWZB-NNM","Female"
"KDQW-JTJ",43151292244,"9HTX-2CD","Male"
"KDQW-JTJ",43151292245,"G39Q-HBK","Female"
"LDS9-GGV",43151292246,"LZGK-GZB","Male"
"LDS9-GGV",43151292247,"MXKR-J9R","Female"
"9MWR-GHW",43151292248,"K8M3-FZQ","Male"
"9MWR-GHW",43151292249,"LVDF-9DW","Female"
"LZ1V-KT6",43151292250,"MBPN-4DK","Male"
"LZ1V-KT6",43151292251,"9H9K-FVG","Female"
"9WL8-7LY",43151292252,"L8RK-RPS","Male"
"9WL8-7LY",43151292253,"LJG8-9LJ","Female"
"LBJR-K79",43151292254,"LYNF-SFN","Male"
"LBJR-K79",43151292255,"GJQD-6SP","Female"
"K8M3-FZQ",43151292256,"GFR1-8PR","Male"
"K8M3-FZQ",43151292257,"GFR1-JPJ","Female"
"MBPN-4DK",43151292260,"GFR1-8PR","Male"
"MBPN-4DK",43151292261,"GFR1-JPJ","Female"
"9H9K-FVG",43151292262,"LZ9M-HWG","Male"
"9H9K-FVG",43151292263,"9M85-YGM","Female"
"LCVR-TFD",43151292264,"GVNC-TFT","Male"
"LCVR-TFD",43151292265,"GNFT-19B","Female"
"9Z4P-BQB",43151292266,"LZLQ-664","Male"
"9Z4P-BQB",43151292267,"GK2Y-MJB","Female"
"LDW2-41W",43151292268,"94HZ-CG3","Male"
"LDW2-41W",43151292269,"LDSS-BYY","Female"
"G4NJ-GVF",43151292270,"L8RR-S6X","Male"
"G4NJ-GVF",43151292271,"L8RR-S6J","Female"
"9CS4-RY3",43151292272,"LT3P-8D6","Male"
"9CS4-RY3",43151292273,"G8L3-3JL","Female"
"GJ11-5FT",43151292274,"GD2M-G8D","Male"
"GGJD-LJM",43151292288,"GF59-F78","Male"
"GGJD-LJM",43151292289,"GLFD-4JJ","Female"
"9CHR-8ZW",43151292304,"G69T-DN8","Male"
"9CHR-8ZW",43151292305,"L2W2-2TC","Female"
"G2PK-2PB",43151292308,"G9FS-BL2","Male"
"G2PK-2PB",43151292309,"GGXP-5J3","Female"
"GVXD-YLR",43151292310,"GMMD-GH5","Male"
"GVXD-YLR",43151292311,"LBK1-86P","Female"
"GDCP-XJF",43151292352,"LDW2-RVK","Male"
"GDCP-XJF",43151292353,"L7FV-Z4V","Female"
"GV1M-DCF",43151292354,"GNWP-DQ7","Male"
"GV1M-DCF",43151292355,"GC8J-BSK","Female"
"LT3P-8D6",43151292356,"GG92-32P","Male"
"LT3P-8D6",43151292357,"GG4M-2R7","Female"
"G8L3-3JL",43151292358,"GVXP-S4R","Male"
"G8L3-3JL",43151292359,"LVDF-9DW","Female"
"94HZ-CG3",43151292360,"L4Y9-TXB","Male"
"94HZ-CG3",43151292361,"GSX5-T31","Female"
"LDSS-BYY",43151292362,"99PY-ZDF","Male"
"LDSS-BYY",43151292363,"LD97-C7T","Female"
"LDSV-RVD",43151292364,"LDSH-9W5","Male"
"LDSV-RVD",43151292365,"GGH1-7CV","Female"
"LDSV-RG8",43151292366,"LDSH-S6J","Male"
"LDSV-RG8",43151292367,"KND9-P91","Female"
"LDSQ-XRK",43151292368,"LDSK-V77","Male"
"LDSQ-XRK",43151292369,"LDSQ-F68","Female"
"LCFL-9DP",43151292370,"LB27-YWT","Male"
"LCFL-9DP",43151292371,"GWZB-NNM","Female"
"KDQW-JTJ",43151292372,"9HTX-2CD","Male"
"KDQW-JTJ",43151292373,"G39Q-HBK","Female"
"LDS9-GGV",43151292374,"LZGK-GZB","Male"
"LDS9-GGV",43151292375,"MXKR-J9R","Female"
"9MWR-GHW",43151292376,"K8M3-FZQ","Male"
"9MWR-GHW",43151292377,"LVDF-9DW","Female"
"LZ1V-KT6",43151292378,"MBPN-4DK","Male"
"LZ1V-KT6",43151292379,"9H9K-FVG","Female"
"9WL8-7LY",43151292380,"L8RK-RPS","Male"
"9WL8-7LY",43151292381,"LJG8-9LJ","Female"
"LBJR-K79",43151292382,"LYNF-SFN","Male"
"LBJR-K79",43151292383,"GJQD-6SP","Female"
"K8M3-FZQ",43151292384,"GFR1-8PR","Male"
"K8M3-FZQ",43151292385,"GFR1-JPJ","Female"
"MBPN-4DK",43151292388,"GFR1-8PR","Male"
"MBPN-4DK",43151292389,"GFR1-JPJ","Female"
"9H9K-FVG",43151292390,"LZ9M-HWG","Male"
"9H9K-FVG",43151292391,"9M85-YGM","Female"
"LCVR-TFD",43151292392,"GVNC-TFT","Male"
"LCVR-TFD",43151292393,"GNFT-19B","Female"
"9Z4P-BQB",43151292394,"LZLQ-664","Male"
"9Z4P-BQB",43151292395,"GK2Y-MJB","Female"
"LDW2-41W",43151292396,"94HZ-CG3","Male"
"LDW2-41W",43151292397,"LDSS-BYY","Female"
"G4NJ-GVF",43151292398,"L8RR-S6X","Male"
"G4NJ-GVF",43151292399,"L8RR-S6J","Female"
"9CS4-RY3",43151292400,"LT3P-8D6","Male"
"9CS4-RY3",43151292401,"G8L3-3JL","Female"
"GJ11-5FT",43151292402,"GD2M-G8D","Male"
"GW68-4MY",43151292672,"GM8W-XLR","Male"
"LY6L-7XG",43151292676,"G8WB-3VQ","Male"
"LD3L-3K6",43151292704,"LD3L-3L1","Male"
"LD3L-3K6",43151292705,"GVFZ-53C","Female"
"LY6L-7XG",43151292708,"G8WB-3VQ","Male"
"LBXP-QNT",43151292712,"G2VL-4QK","Male"
"LBXP-QNT",43151292713,"G2VL-5VQ","Female"
"LVDZ-CCV",43151292714,"LVZ5-9LT","Male"
"LVDZ-CCV",43151292715,"LTFJ-P8P","Female"
"L1V3-YK5",43151292716,"GZGY-PHB","Male"
