"fid","ascendancy","parent","gender"
"LY8N-RRL",22634107076,"LDM1-CGG","Male"
"LY8N-RRL",22634107077,"LYSP-1D9","Female"
"9ZC1-9W5",22634107078,"G8C6-8VY","Male"
"9ZC1-9W5",22634107079,"G8C6-KLW","Female"
"M9L6-6YN",22634107080,"K84R-TMS","Male"
"M9L6-6YN",22634107081,"GGGW-RYH","Female"
"2MYM-NS1",22634107082,"LTF2-JTC","Male"
"2MYM-NS1",22634107083,"LKNM-HR3","Female"
"GD4S-KVF",22634107084,"L1QD-DXV","Male"
"GD4S-KVF",22634107085,"LD9P-M8N","Female"
"GVHW-NRT",22634107088,"GVDF-MGZ","Male"
"GVHW-NRT",22634107089,"GVDX-FF4","Female"
"9CHV-B26",22634107096,"GNSH-WMX","Male"
"9CHV-B26",22634107097,"G215-3C9","Female"
"M9L6-6YN",22634107100,"K84R-TMS","Male"
"M9L6-6YN",22634107101,"GGGW-RYH","Female"
"2MYM-NS1",22634107102,"LTF2-JTC","Male"
"2MYM-NS1",22634107103,"LKNM-HR3","Female"
"LTZR-KJS",22634107136,"GDT6-5JL","Male"
"LTZR-KJS",22634107137,"GVMN-L5N","Female"
"GH7W-9HR",22634107138,"9WCZ-LZQ","Male"
"GH7W-9HR",22634107139,"MS3Z-6SV","Female"
"L8R2-SJ9",22634107140,"G21Z-QQG","Male"
"L8R2-SJ9",22634107141,"GZ2N-HCQ","Female"
"LCXP-QW3",22634107142,"99PT-X33","Male"
"LCXP-QW3",22634107143,"G21N-VX4","Female"
"G95X-P39",22634107144,"G6J7-Y68","Male"
"G95X-P39",22634107145,"GZBR-M7C","Female"
"GSBX-MD1",22634107146,"LDSK-NZJ","Male"
"GSBX-MD1",22634107147,"LDSH-S2T","Female"
"L1QG-G8M",22634107148,"LDFZ-8Q1","Male"
"L1QG-G8M",22634107149,"LHPZ-VGH","Female"
"LLC4-F6R",22634107168,"G2R7-DJP","Male"
"LLC4-F6R",22634107169,"G2RT-C1Z","Female"
"KJJC-9WW",22634107170,"KJPC-71V","Male"
"L2RD-92M",22634107172,"G8WB-SV6","Male"
"L2RD-92M",22634107173,"L2RD-9J2","Female"
"9CZC-GSR",22634107176,"GMNM-FXX","Male"
"9CZC-GSR",22634107177,"LZ2B-MCB","Female"
"GJBZ-QGS",22634107178,"LD9R-RB7","Male"
"GJBZ-QGS",22634107179,"LDSS-6H5","Female"
