"fid","ascendancy","parent","gender"
"LJ2H-W3S",84666041580,"GD74-RRH","Male"
"LJ2H-W3S",84666041581,"GJ5M-BKM","Female"
"LZ2S-DKM",84666041582,"28YJ-Z4N","Male"
"LZ2S-DKM",84666041583,"GGGT-9MX","Female"
"GJ2V-WRY",84666041584,"G233-LXN","Male"
"GJ2V-WRY",84666041585,"GGWK-NT3","Female"
"LD9P-MFB",84666041588,"GC7G-R6L","Male"
"LD9P-MFB",84666041589,"GC7P-77S","Female"
"9HTX-2CD",84666041600,"9HRG-JDL","Male"
"9HTX-2CD",84666041601,"LDH1-G9D","Female"
"LZGK-ZV2",84666041606,"LZ1T-YG5","Male"
"LZGK-ZV2",84666041607,"LZZF-5Z1","Female"
"GGG7-Q5M",84666041616,"G6TC-GD8","Male"
"GGG7-Q5M",84666041617,"GGG3-LR4","Female"
"GZL1-BTV",84666041618,"GZVH-K4C","Male"
"GZL1-BTV",84666041619,"GZVH-NJM","Female"
"28YJ-Z4N",84666041628,"9HTX-2CD","Male"
"28YJ-Z4N",84666041629,"G39Q-HBK","Female"
"GGGT-9MX",84666041630,"MXVC-BK8","Male"
"G233-LXN",84666041632,"GGJD-LJM","Male"
"G233-LXN",84666041633,"G2PL-CYW","Female"
"GC7G-R6L",84666041640,"9CHR-8ZW","Male"
"GC7G-R6L",84666041641,"GVWL-TZN","Female"
"GC7P-77S",84666041642,"G2PK-2PB","Male"
"GC7P-77S",84666041643,"GVXD-YLR","Female"
"GZRK-SFB",84666041664,"GLZW-7GF","Male"
"GZRK-SFB",84666041665,"GVSG-X5N","Female"
"GVSP-WS2",84666041666,"G6T6-SZ3","Male"
"GVSP-WS2",84666041667,"GZB1-L61","Female"
"GHKB-C3J",84666041668,"G2RH-ZJB","Male"
"GHKB-C3J",84666041669,"G2RH-4T1","Female"
"L5DR-KL8",84666041670,"GQRR-BP3","Male"
"L5DR-KL8",84666041671,"LDVY-ZHB","Female"
"KDQW-JTJ",84666041672,"9HTX-2CD","Male"
"KDQW-JTJ",84666041673,"G39Q-HBK","Female"
"LDS9-GGV",84666041674,"LZGK-GZB","Male"
"LDS9-GGV",84666041675,"MXKR-J9R","Female"
"LD9R-RB7",84666041676,"LD9R-RYR","Male"
"LD9R-RB7",84666041677,"M15L-V4Q","Female"
"LDSS-6H5",84666041678,"L133-HLP","Male"
"LDSS-6H5",84666041679,"KH8N-T92","Female"
"9ZH7-GMD",84666041680,"G7RV-VBP","Male"
"9ZH7-GMD",84666041681,"GL9M-YXL","Female"
"G7ZN-5DF",84666041684,"GLJW-CJ4","Male"
"G2TZ-96Y",84666041688,"GLZJ-1J2","Male"
"L1DD-JMP",84666041692,"GG5W-TJ1","Male"
"L1DD-JMP",84666041693,"GG54-SDF","Female"
"9WY9-HRJ",84666041694,"LZ19-924","Male"
"GQRQ-K79",84666041728,"GQRQ-F8M","Male"
"GQRQ-K79",84666041729,"GGV5-TJN","Female"
"GGZD-RQR",84666041856,"GGTX-L7Y","Male"
"GGZD-RQR",84666041857,"GGTX-Q2J","Female"
"GL9M-YXL",84666041858,"GKZG-KWQ","Male"
"GL9M-YXL",84666041859,"GGTN-692","Female"
"GV4P-VY5",84666041888,"LCCZ-SSV","Male"
"GV4P-VY5",84666041889,"GSC5-SBV","Female"
"GGJD-JSR",84666041890,"G9FS-BL2","Male"
