"fid","ascendancy","parent","gender"
"GKWF-SCL",126420975396,"GKWF-9HW","Male"
"G3LH-DG9",126420975400,"GXTQ-FJT","Male"
"G3LH-DG9",126420975401,"G7DV-WW9","Female"
"G6GQ-R3F",126420975404,"GXWR-W8R","Male"
"G6GQ-R3F",126420975405,"G8WY-8VN","Female"
"G2TZ-96Y",126420975408,"GLZJ-1J2","Male"
"L1DD-JMP",126420975412,"GG5W-TJ1","Male"
"L1DD-JMP",126420975413,"GG54-SDF","Female"
"9WY9-HRJ",126420975414,"LZ19-924","Male"
"LD9R-RCZ",126420975416,"GGT6-NYC","Male"
"LD9R-RCZ",126420975417,"GGTD-5CG","Female"
"MBWQ-SF3",126420975418,"LH3J-XVF","Male"
"MBWQ-SF3",126420975419,"KN3T-TR3","Female"
"L1R3-QH7",126420975420,"LD9R-5PH","Male"
"L1R3-QH7",126420975421,"LZM1-YM9","Female"
"M33Z-FHV",126420975422,"GGQ2-T6Y","Male"
"M33Z-FHV",126420975423,"GGQ2-FDK","Female"
"KN8N-WHW",126420975424,"LBKM-2H9","Male"
"KN8N-WHW",126420975425,"LBDY-3J8","Female"
"9SYL-S5H",126420975426,"KX2S-NWF","Male"
"9SYL-S5H",126420975427,"L7GV-KKS","Female"
"G67W-G57",126420975428,"MKTV-TMC","Male"
"G67W-G57",126420975429,"G67G-YFC","Female"
"LDFZ-8Q1",126420975432,"GJ9M-PR2","Male"
"LDFZ-8Q1",126420975433,"GL14-857","Female"
"LHPZ-VGH",126420975434,"LZLG-V3F","Male"
"LHPZ-VGH",126420975435,"LH6K-2BP","Female"
"LD9R-RB7",126420975440,"LD9R-RYR","Male"
"LD9R-RB7",126420975441,"M15L-V4Q","Female"
"LDSS-6H5",126420975442,"L133-HLP","Male"
"LDSS-6H5",126420975443,"KH8N-T92","Female"
"LDMT-HMZ",126420975444,"L8BY-3VJ","Male"
"LDMT-HMZ",126420975445,"94BP-X4Z","Female"
"LD91-ST3",126420975446,"L8YY-5HK","Male"
"LD91-ST3",126420975447,"L8WB-D2Z","Female"
"L8MB-ZMK",126420975448,"L8YY-PD5","Male"
"L8MB-ZMK",126420975449,"MBV2-T1M","Female"
"MB1Q-ZWW",126420975450,"GKZZ-K49","Male"
"MB1Q-ZWW",126420975451,"GL6R-9XP","Female"
"LDMT-W6R",126420975452,"KJP2-TBR","Male"
"LDMT-W6R",126420975453,"GFN3-DQ5","Female"
"LT83-H6M",126420975454,"GQ59-8LX","Male"
"LT83-H6M",126420975455,"GSCJ-Z9D","Female"
"LVTD-MDD",126420975456,"GX7C-LRS","Male"
"LVTD-MDD",126420975457,"GN1M-ZZK","Female"
"GKYX-DNQ",126420975458,"LB2S-1BB","Male"
